date,trailingRepaymentOfDebt,annualEbitda,annualRepaymentOfDebt,annualGrossProfit,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualBasicAverageShares,trailingGrossProfit,quarterlyCapitalStock,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,annualBasicEPS,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualDilutedAverageShares,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyCapitalExpenditure,trailingOperatingExpense,annualInvestingCashFlow,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyBasicEPS,quarterlyOperatingIncome,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,trailingChangesInAccountReceivables,annualCashFlowFromContinuingFinancingActivities,trailingBeginningCashPosition,quarterlyTaxProvision,quarterlyNetPPE,annualChangesInAccountReceivables,annualInventory,annualDilutedEPS,quarterlyOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualDeferredIncomeTax,quarterlyStockBasedCompensation,annualCapitalStock,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualTotalAssets,annualNetIncome,trailingPretaxIncome,quarterlyBasicAverageShares,annualCurrentDebt,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,trailingEndCashPosition,annualPretaxIncome,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCostOfRevenue,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,1768000000.0,-2794000000.0,2728000000.0,,5517000000.0,1055000000.0,10099000000.0,-35000000.0,155209045.0,,691000000.0,,11707000000.0,3041000000.0,240000000.0,-40000000.0,-60000000.0,835000000.0,-1533000000.0,,424000000.0,578000000.0,-3163000000.0,835000000.0,1237000000.0,,,1000000.0,8297000000.0,733000000.0,905000000.0,80000000.0,,220000000.0,-20000000.0,6.07,-290000000.0,1108000000.0,-3163000000.0,,,155209045.0,3173000000.0,-954000000.0,-610000000.0,-192000000.0,,940000000.0,4000000.0,1553000000.0,,16445000000.0,,-1125000000.0,-420000000.0,,-1220000000.0,,1251000000.0,530000000.0,,304000000.0,8297000000.0,,134000000.0,,,,-1060000000.0,,-18000000.0,5134000000.0,267000000.0,5733000000.0,5.850175,1370000000.0,257000000.0,-220000000.0,12000000.0,-99000000.0,58743000000.0,-217000000.0,9000000.0,691000000.0,448000000.0,0.0,,47000000.0,302000000.0,49000000.0,893000000.0,11200000000.0,,6917000000.0,,4253000000.0,1241000000.0,,402000000.0,831000000.0,-610000000.0,893000000.0,1175000000.0,,-139000000.0,432000000.0,,,,13128000000.0,6947000000.0,23275000000.0,942000000.0,,,733000000.0,835000000.0,245000000.0,23275000000.0,,3348000000.0,771000000.0,,4149000000.0,283000000.0,3173000000.0,,56015000000.0,,-59000000.0,10147000000.0,-186000000.0,1489000000.0,,940000000.0,-13000000.0,-120000000.0,600000000.0,614000000.0,600000000.0,8000000.0,736000000.0,2869000000.0,1553000000.0,11200000000.0,-206000000.0,,835000000.0,260000000.0,254000000.0,,12075000000.0,,44000000.0,467000000.0,134000000.0,6917000000.0,5733000000.0,,1236000000.0,-14000000.0,13176000000.0,2459000000.0,283000000.0,3348000000.0,-295000000.0,4253000000.0,2614000000.0,908000000.0,6947000000.0,432000000.0,220000000.0,835000000.0,-45000000.0,-504000000.0,2459000000.0,1236000000.0,95000000.0,402000000.0,23000000.0,15709000000.0,,,,,,,,,,,,,,,
,,,,,147000000.0,,835000000.0,,,,,691000000.0,,12770000000.0,,103000000.0,-17000000.0,-98000000.0,,1031000000.0,,4225000000.0,,,1250000000.0,1250000000.0,,,18000000.0,,805000000.0,,62000000.0,,270000000.0,-439000000.0,,-34000000.0,-335000000.0,,,,,3834000000.0,1033000000.0,-265000000.0,,,,8000000.0,,,13446000000.0,,,-224000000.0,,,,-302000000.0,,0.575707,102000000.0,,,,,,,,,14000000.0,5791000000.0,,,,2977000000.0,,415000000.0,-161000000.0,,,,19000000.0,,285000000.0,,,,,,,,,6964000000.0,,5464000000.0,,,,-526000000.0,,915000000.0,,,,419000000.0,,,,14751000000.0,7616000000.0,,,,145907590.0,,,84000000.0,25850000000.0,,,1026000000.0,,,,,,,,-9000000.0,11099000000.0,,,,,,,,4123000000.0,627000000.0,3000000.0,521000000.0,,,13080000000.0,,,,89000000.0,92000000.0,,,0.57,,-549000000.0,161000000.0,,6368000000.0,,,37000000.0,,,352000000.0,4438000000.0,,,,,,419000000.0,,1250000000.0,-47000000.0,-321000000.0,2908000000.0,1142000000.0,,,,12925000000.0,,,,,,,,,,,,,,,
,,,,,154000000.0,,1250000000.0,,,,,691000000.0,,11872000000.0,,342000000.0,-51000000.0,-179000000.0,,92000000.0,,5158000000.0,,,467000000.0,467000000.0,,,517000000.0,,2647000000.0,,82000000.0,,306000000.0,5000000.0,,-74000000.0,-2765000000.0,,,,,3048000000.0,1631000000.0,-1365000000.0,,,,2000000.0,,,15090000000.0,,,-249000000.0,,,,-2397000000.0,,1.814629,282000000.0,,,,,,,,,68000000.0,5596000000.0,,,,3979000000.0,,-783000000.0,468000000.0,,,,12000000.0,,568000000.0,,,,,,,,,7190000000.0,,5167000000.0,,,,-2646000000.0,,880000000.0,,,,396000000.0,,,,16360000000.0,9674000000.0,,,,146035349.0,,,265000000.0,26713000000.0,,,920000000.0,,,,,,,,-80000000.0,10353000000.0,,,,,,,,3293000000.0,278000000.0,-3000000.0,660000000.0,,,14841000000.0,,,,274000000.0,274000000.0,,,1.78,,-1964000000.0,155000000.0,,7930000000.0,,,121000000.0,,,567000000.0,4247000000.0,,,,,,378000000.0,,467000000.0,-42000000.0,38000000.0,2805000000.0,1179000000.0,,,,14430000000.0,,,,,,,,,,,,,,,
,,,,,155000000.0,,467000000.0,,,,,691000000.0,,11962000000.0,,368000000.0,13000000.0,-10000000.0,,2302000000.0,,5552000000.0,,,690000000.0,690000000.0,,,-52000000.0,,3790000000.0,,86000000.0,,303000000.0,-882000000.0,,54000000.0,-722000000.0,,,,,3701000000.0,634000000.0,-1306000000.0,,,,3000000.0,,,17293000000.0,,,-194000000.0,,,,-173000000.0,,2.004504,443000000.0,,,,,,,,,80000000.0,5841000000.0,,,,4096000000.0,,223000000.0,-275000000.0,,,,13000000.0,,604000000.0,,,,,,,,,7440000000.0,,5039000000.0,,,,-367000000.0,,878000000.0,,,,416000000.0,,,,18046000000.0,11587000000.0,,,,144175316.0,,,289000000.0,28635000000.0,,,897000000.0,,,,,,,,-22000000.0,10589000000.0,,,,,,,,3285000000.0,282000000.0,-2000000.0,859000000.0,,,16626000000.0,,,,288000000.0,297000000.0,,,1.92,,-152000000.0,105000000.0,,8115000000.0,,,-2000000.0,,,392000000.0,4142000000.0,,,,,,416000000.0,,690000000.0,-49000000.0,-243000000.0,3689000000.0,1333000000.0,,,,16434000000.0,,,,,,,,,,,,,,,
,,1259000000.0,-6131000000.0,2573000000.0,146348499.0,5888000000.0,690000000.0,10016000000.0,-397000000.0,146348499.0,,691000000.0,,11208000000.0,2726000000.0,-504000000.0,-2000000.0,-11000000.0,571000000.0,-1879000000.0,,3775000000.0,835000000.0,-3395000000.0,571000000.0,571000000.0,,,-375000000.0,8803000000.0,2317000000.0,881000000.0,87000000.0,,295000000.0,943000000.0,0.191324,22000000.0,2256000000.0,-3395000000.0,,,147000000.0,3319000000.0,-2092000000.0,-1410000000.0,-298000000.0,,378000000.0,10000000.0,1563000000.0,,17040000000.0,,-1095000000.0,-428000000.0,,-967000000.0,,2417000000.0,-1567000000.0,-4.168133,151000000.0,8803000000.0,,84000000.0,,,,1206000000.0,,-203000000.0,5888000000.0,-373000000.0,6590000000.0,0.19,2726000000.0,-262000000.0,-117000000.0,58000000.0,-83000000.0,60991000000.0,-32000000.0,0.0,691000000.0,-261000000.0,0.0,,7000000.0,317000000.0,44000000.0,351000000.0,12826000000.0,,6792000000.0,,4464000000.0,-1566000000.0,,3153000000.0,1989000000.0,-1410000000.0,351000000.0,1010000000.0,,-57000000.0,399000000.0,,,,14065000000.0,8362000000.0,24081000000.0,64000000.0,,146348499.0,2317000000.0,571000000.0,-610000000.0,24081000000.0,,3532000000.0,881000000.0,,3775000000.0,223000000.0,3319000000.0,,58418000000.0,,28000000.0,10016000000.0,-192000000.0,-1550000000.0,,372000000.0,,0.0,273000000.0,3209000000.0,273000000.0,9000000.0,550000000.0,3209000000.0,1563000000.0,12826000000.0,90000000.0,,571000000.0,-301000000.0,-599000000.0,,11208000000.0,-4.17,-6000000.0,1098000000.0,84000000.0,6792000000.0,6590000000.0,,1069000000.0,-586000000.0,14065000000.0,2471000000.0,223000000.0,3532000000.0,554000000.0,4464000000.0,-455000000.0,28000000.0,8362000000.0,399000000.0,295000000.0,571000000.0,-54000000.0,-441000000.0,2471000000.0,1069000000.0,108000000.0,3153000000.0,23000000.0,16490000000.0,,,,,,,,,,,,,,,
,,,,,148000000.0,,569000000.0,,,,,691000000.0,,11407000000.0,,230000000.0,-40000000.0,-25000000.0,,-1114000000.0,,4839000000.0,,,801000000.0,5176000000.0,,,13000000.0,,6732000000.0,,76000000.0,,287000000.0,-583000000.0,,-56000000.0,-193000000.0,,,,,3643000000.0,414000000.0,-1326000000.0,,,,9000000.0,,,14785000000.0,,,-224000000.0,,,,103000000.0,,1.155948,298000000.0,,,,,,,,,73000000.0,6017000000.0,,,,3191000000.0,,232000000.0,-50000000.0,,,,4000000.0,,427000000.0,,,,,,,,,6924000000.0,,4879000000.0,,,4375000000.0,-121000000.0,,351000000.0,,,,349000000.0,,,,19793000000.0,13566000000.0,,,,147065424.0,,,170000000.0,29899000000.0,,,929000000.0,,,,,,,,-6000000.0,10106000000.0,,,,,,,,3174000000.0,277000000.0,1000000.0,647000000.0,,,18445000000.0,,,,157000000.0,180000000.0,,,1.15,,415000000.0,62000000.0,,6074000000.0,,,-1000000.0,,,326000000.0,3897000000.0,,,,,,349000000.0,,801000000.0,-49000000.0,-282000000.0,2957000000.0,1024000000.0,,,,14138000000.0,,,,,,,,,,,,,,,
,,,,,148000000.0,,801000000.0,,,,,691000000.0,,10660000000.0,,159000000.0,-7000000.0,14000000.0,,-2011000000.0,,5098000000.0,,,726000000.0,5413000000.0,,,25000000.0,,8291000000.0,,86000000.0,,311000000.0,-49000000.0,,91000000.0,-984000000.0,,,,,3482000000.0,852000000.0,-2139000000.0,,,,3000000.0,,,15491000000.0,,,-246000000.0,,,,-616000000.0,,0.747274,237000000.0,,,,,,,,,38000000.0,5762000000.0,,,,3386000000.0,,-75000000.0,125000000.0,,,,17000000.0,,394000000.0,,,,,,,,,7007000000.0,,4477000000.0,,,4687000000.0,-862000000.0,,331000000.0,,,,379000000.0,,,,20683000000.0,15159000000.0,,,,147201610.0,,,110000000.0,30343000000.0,,,911000000.0,,,,,,,,-23000000.0,9660000000.0,,,,,,,,2983000000.0,273000000.0,-4000000.0,616000000.0,,,19636000000.0,,,,121000000.0,136000000.0,,,0.747274,,-731000000.0,61000000.0,,6391000000.0,,,-4000000.0,,,407000000.0,3513000000.0,,,,,,379000000.0,,726000000.0,-47000000.0,-246000000.0,3010000000.0,1022000000.0,,,,14875000000.0,,,,,,,,,,,,,,,
,,,,,147493014.0,,726000000.0,,,,,691000000.0,,10304000000.0,,312000000.0,37000000.0,-40000000.0,,-2438000000.0,,5172000000.0,,,1487000000.0,6083000000.0,,,34000000.0,,7512000000.0,,102000000.0,,296000000.0,669000000.0,,498000000.0,1040000000.0,,,,,3421000000.0,-1188000000.0,-2290000000.0,,,,14000000.0,,,14701000000.0,,,-250000000.0,,,,1416000000.0,,-0.928858,322000000.0,,,,,,,,,589000000.0,5859000000.0,,,,3108000000.0,,761000000.0,-15000000.0,,,,13000000.0,,567000000.0,,,,,,,,,6807000000.0,,4059000000.0,,,4596000000.0,1166000000.0,,331000000.0,,,,369000000.0,,,,19486000000.0,14041000000.0,,,,147493014.0,,,-137000000.0,28451000000.0,,,967000000.0,,,,,,,,-14000000.0,8965000000.0,,,,,,,,2203000000.0,276000000.0,-11000000.0,691000000.0,,,18100000000.0,,,,-277000000.0,-120000000.0,,,-0.94,,503000000.0,71000000.0,,5881000000.0,,,66000000.0,,,305000000.0,3059000000.0,,,,,,369000000.0,,1487000000.0,-53000000.0,497000000.0,2350000000.0,1175000000.0,,,,14010000000.0,,,,,,,,,,,,,,,
,,1945000000.0,-10370000000.0,2760000000.0,149000000.0,6075000000.0,1487000000.0,9119000000.0,100000000.0,147796784.0,,691000000.0,,10088000000.0,3078000000.0,329000000.0,181000000.0,-304000000.0,5212000000.0,-4807000000.0,,4455000000.0,569000000.0,-3591000000.0,742000000.0,5212000000.0,,,62000000.0,9165000000.0,5935000000.0,942000000.0,99000000.0,,326000000.0,111000000.0,1.556191,-110000000.0,1212000000.0,-3591000000.0,,,148000000.0,3522000000.0,-1643000000.0,-2572000000.0,-355000000.0,,110000000.0,17000000.0,1559000000.0,,16375000000.0,,-1042000000.0,-322000000.0,,-429000000.0,,1322000000.0,238000000.0,0.778095,367000000.0,9165000000.0,,185000000.0,,,,-1565000000.0,,202000000.0,6075000000.0,148000000.0,5796000000.0,1.55,3078000000.0,171000000.0,-747000000.0,-29000000.0,-68000000.0,61347000000.0,460000000.0,19000000.0,691000000.0,573000000.0,,,-43000000.0,363000000.0,53000000.0,392000000.0,16693000000.0,,6891000000.0,,4158000000.0,1075000000.0,,4470000000.0,1000000000.0,-2572000000.0,392000000.0,1201000000.0,,171000000.0,443000000.0,,,,17662000000.0,12535000000.0,26781000000.0,306000000.0,,147796784.0,5935000000.0,742000000.0,115000000.0,26781000000.0,,3179000000.0,942000000.0,,4455000000.0,330000000.0,3522000000.0,,58587000000.0,,-25000000.0,9119000000.0,-204000000.0,1183000000.0,,1014000000.0,,0.0,241000000.0,2085000000.0,241000000.0,-29000000.0,810000000.0,2085000000.0,1559000000.0,16693000000.0,31000000.0,,742000000.0,127000000.0,138000000.0,,10088000000.0,0.778095,904000000.0,51000000.0,185000000.0,6891000000.0,5796000000.0,,940000000.0,32000000.0,17662000000.0,2144000000.0,330000000.0,3179000000.0,436000000.0,4158000000.0,2225000000.0,230000000.0,12535000000.0,443000000.0,326000000.0,742000000.0,-55000000.0,-398000000.0,2144000000.0,940000000.0,134000000.0,4470000000.0,43000000.0,15565000000.0,,,,,,,,,,,,,,,
,,,,,147135656.0,,742000000.0,,,,,691000000.0,,10061000000.0,,16000000.0,-9000000.0,-25000000.0,,-1746000000.0,,5231000000.0,,,632000000.0,3891000000.0,,,30000000.0,,5315000000.0,,79000000.0,,313000000.0,-488000000.0,,-11000000.0,-1208000000.0,,,,,3828000000.0,1158000000.0,-2461000000.0,,,,6000000.0,,,13461000000.0,,,-165000000.0,,,,-1057000000.0,,-0.183504,48000000.0,,,,,,,,,30000000.0,6166000000.0,,,,3316000000.0,,-110000000.0,4000000.0,,,,18000000.0,,219000000.0,-92000000.0,,,,,,,,6826000000.0,,4935000000.0,,,3259000000.0,-1222000000.0,,396000000.0,,,,366000000.0,,,,18191000000.0,12459000000.0,,,,147135656.0,,,-27000000.0,27455000000.0,,,1022000000.0,,,,,,,,-39000000.0,9264000000.0,,,,,,,,2137000000.0,252000000.0,-14000000.0,414000000.0,,,17394000000.0,,,,-14000000.0,-13000000.0,,,-0.183504,,-658000000.0,234000000.0,,6452000000.0,,,28000000.0,,,276000000.0,3875000000.0,,,,,,366000000.0,,632000000.0,-53000000.0,-208000000.0,2617000000.0,1027000000.0,,,,13047000000.0,,,,,,,,,,,,,,,
,,,,,155039427.0,,632000000.0,,,,,691000000.0,,10169000000.0,,373000000.0,33000000.0,-15000000.0,,-3812000000.0,,654000000.0,,,523000000.0,3607000000.0,,,195000000.0,,4500000000.0,,76000000.0,,305000000.0,-347000000.0,,6000000.0,-219000000.0,,,,,3427000000.0,-332000000.0,-2254000000.0,,,,7000000.0,,,16793000000.0,,,-186000000.0,,,,266000000.0,,1.85,401000000.0,,,,,,,,,111000000.0,6290000000.0,,,,1433000000.0,,-109000000.0,-36000000.0,,,,10000000.0,,611000000.0,-108000000.0,,,,,,,,7056000000.0,,5243000000.0,,,3084000000.0,80000000.0,,399000000.0,,,,392000000.0,,,,16672000000.0,10377000000.0,,,,146477301.0,,,272000000.0,26011000000.0,,,735000000.0,,,,,,,,-73000000.0,9339000000.0,,,,,,,,179000000.0,568000000.0,-3000000.0,793000000.0,,,15620000000.0,,,,262000000.0,288000000.0,,,1.81,,360000000.0,237000000.0,,6145000000.0,,,15000000.0,,,235000000.0,4231000000.0,,,,,,392000000.0,,523000000.0,-52000000.0,-46000000.0,2981000000.0,708000000.0,,,,16000000000.0,,,,,,,,,,,,,,,
,,,,,154000000.0,,523000000.0,,,,,691000000.0,,9562000000.0,,286000000.0,-29000000.0,-14000000.0,,-3321000000.0,,4916000000.0,,,357000000.0,3272000000.0,,,36000000.0,,4165000000.0,,70000000.0,,284000000.0,411000000.0,,-12000000.0,1878000000.0,,,,,3831000000.0,-1857000000.0,-3244000000.0,,,,21000000.0,,,13676000000.0,,,-164000000.0,,,,1907000000.0,,1.957895,316000000.0,,,,,,,,,9000000.0,5919000000.0,,,,2933000000.0,,-166000000.0,-37000000.0,,,,8000000.0,,356000000.0,-100000000.0,,,,,,,,7292000000.0,,3654000000.0,,,2915000000.0,1743000000.0,,372000000.0,,,,403000000.0,,,,15617000000.0,10929000000.0,,,,145053724.0,,,284000000.0,24145000000.0,,,896000000.0,,,,,,,,-28000000.0,8528000000.0,,,,,,,,1666000000.0,287000000.0,-1000000.0,719000000.0,,,14583000000.0,,,,277000000.0,294000000.0,,,1.9,,888000000.0,210000000.0,,4987000000.0,,,21000000.0,,,212000000.0,2720000000.0,,,,,,403000000.0,,357000000.0,-57000000.0,-199000000.0,2442000000.0,743000000.0,,,,12957000000.0,,,,,,,,,,,,,,,
,,1812000000.0,-14468000000.0,2625000000.0,146000000.0,5626000000.0,357000000.0,8319000000.0,76000000.0,145703198.0,,691000000.0,,8834000000.0,3111000000.0,248000000.0,112000000.0,15000000.0,1705000000.0,-5589000000.0,,3988000000.0,742000000.0,-3758000000.0,362000000.0,1705000000.0,,,21000000.0,8815000000.0,2346000000.0,970000000.0,57000000.0,,256000000.0,396000000.0,4.193456,-28000000.0,-173000000.0,-3758000000.0,,,147000000.0,3333000000.0,-27000000.0,-4058000000.0,-39000000.0,,629000000.0,40000000.0,1583000000.0,,13898000000.0,,-839000000.0,-324000000.0,,-685000000.0,,283000000.0,-110000000.0,0.562788,277000000.0,8815000000.0,,177000000.0,,,,-1058000000.0,,144000000.0,5626000000.0,-28000000.0,5502000000.0,4.15,3111000000.0,-380000000.0,5000000.0,19000000.0,-196000000.0,57828000000.0,-45000000.0,13000000.0,691000000.0,464000000.0,0.0,,63000000.0,282000000.0,49000000.0,349000000.0,12651000000.0,,7180000000.0,,3861000000.0,35000000.0,,1343000000.0,-41000000.0,-4058000000.0,349000000.0,1042000000.0,,107000000.0,422000000.0,,,,13166000000.0,8790000000.0,21485000000.0,659000000.0,,145703198.0,2346000000.0,362000000.0,82000000.0,21485000000.0,,2854000000.0,970000000.0,,3988000000.0,392000000.0,3333000000.0,,55203000000.0,,-56000000.0,8319000000.0,-230000000.0,560000000.0,,923000000.0,,-300000000.0,306000000.0,1782000000.0,306000000.0,81000000.0,699000000.0,1782000000.0,1583000000.0,12651000000.0,-5000000.0,,362000000.0,104000000.0,90000000.0,,8834000000.0,0.56,294000000.0,-700000000.0,177000000.0,7180000000.0,5502000000.0,,769000000.0,12000000.0,13166000000.0,1971000000.0,392000000.0,2854000000.0,-14000000.0,3861000000.0,1399000000.0,611000000.0,8790000000.0,422000000.0,256000000.0,362000000.0,-68000000.0,-232000000.0,1971000000.0,769000000.0,282000000.0,1343000000.0,74000000.0,13199000000.0,,,,,,,,,,,,,,,
,,,,,153817713.0,,362000000.0,,,,,691000000.0,,7195000000.0,,331000000.0,-2000000.0,-58000000.0,,-1462000000.0,,410000000.0,,,380000000.0,870000000.0,,,60000000.0,,1883000000.0,,53000000.0,,266000000.0,221000000.0,,16000000.0,410000000.0,,,,,3155000000.0,-35000000.0,-5332000000.0,,,,10000000.0,,,10806000000.0,,,-117000000.0,,,,308000000.0,,1.71,379000000.0,,,,,,,,,85000000.0,5079000000.0,,,,1699000000.0,,18000000.0,-18000000.0,,,,13000000.0,,504000000.0,-200000000.0,,,,,,,,7386000000.0,,3395000000.0,,,490000000.0,191000000.0,,318000000.0,,,,331000000.0,,,,11090000000.0,7657000000.0,,,,145164587.0,,,249000000.0,18481000000.0,,,856000000.0,,,,,,,,-71000000.0,7391000000.0,,,,,38000000.0,,,129000000.0,411000000.0,-1000000.0,710000000.0,,,11052000000.0,,,,246000000.0,263000000.0,,,1.67,,471000000.0,168000000.0,,4778000000.0,,,-6000000.0,,,282000000.0,2337000000.0,,,,,,331000000.0,,380000000.0,-58000000.0,-188000000.0,1502000000.0,603000000.0,,,,10096000000.0,,,,,,,,,,,,,,,
,,,,,145000000.0,,380000000.0,,,,,691000000.0,,7630000000.0,,137000000.0,2000000.0,-11000000.0,,-1633000000.0,,3775000000.0,,,426000000.0,667000000.0,,,139000000.0,,2350000000.0,,57000000.0,,247000000.0,-413000000.0,,44000000.0,-1049000000.0,,,,,3384000000.0,686000000.0,-5167000000.0,,,,15000000.0,,,10782000000.0,,,-105000000.0,,,,-608000000.0,,0.500543,174000000.0,,,,,,,,,45000000.0,5134000000.0,,,,2487000000.0,,46000000.0,3000000.0,,,,12000000.0,,194000000.0,0.0,,,,,,,,7408000000.0,,3578000000.0,,,241000000.0,-713000000.0,,330000000.0,,,,361000000.0,,,,11818000000.0,8221000000.0,,,,143843805.0,,,72000000.0,19429000000.0,,,1046000000.0,,,,,,,,-63000000.0,7611000000.0,,,,,,,,1616000000.0,284000000.0,-16000000.0,535000000.0,,,11799000000.0,,,,92000000.0,86000000.0,,,0.5,,-596000000.0,155000000.0,,5443000000.0,,,7000000.0,,,239000000.0,2496000000.0,,,,,,361000000.0,,426000000.0,-58000000.0,-38000000.0,1933000000.0,556000000.0,,,,10247000000.0,,,,,,,,,,,,,,,
,,,,,152000000.0,,426000000.0,,,,,691000000.0,,6661000000.0,,353000000.0,94000000.0,-143000000.0,,-3000000000.0,,3986000000.0,,,303000000.0,599000000.0,,,70000000.0,,1647000000.0,,77000000.0,,228000000.0,-138000000.0,,-73000000.0,520000000.0,,,,,3465000000.0,-836000000.0,-6212000000.0,,,,-1000000.0,,,10787000000.0,,,-143000000.0,,,,933000000.0,,1.607537,387000000.0,,,,,,,,,140000000.0,4616000000.0,,,,3058000000.0,,-123000000.0,-73000000.0,,,,13000000.0,,566000000.0,-100000000.0,,,,,,,,7585000000.0,,3608000000.0,,,296000000.0,790000000.0,,296000000.0,,,,358000000.0,,,,11506000000.0,8170000000.0,,,,142453910.0,,,229000000.0,18439000000.0,,,987000000.0,,,,,,,,-69000000.0,6933000000.0,,,,,,,,1382000000.0,411000000.0,7000000.0,745000000.0,,,11778000000.0,,,,213000000.0,239000000.0,,,1.56,,11000000.0,136000000.0,,5013000000.0,,,25000000.0,,,257000000.0,2583000000.0,,,,,,358000000.0,,303000000.0,-62000000.0,-191000000.0,1908000000.0,700000000.0,,,,10042000000.0,,,,,,,,,,,,,,,
