,annualNetIncome,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualPretaxIncome,quarterlyLongTermDebt,annualTotalAssets,trailingNetIncome,annualGoodwill,annualAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualLongTermDebt,trailingInvestingCashFlow,quarterlyCurrentAccruedExpenses,annualDilutedAverageShares,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherNonCashItems,annualDilutedEPS,annualStockholdersEquity,quarterlyInvestmentsAndAdvances,annualOperatingIncome,trailingChangeInWorkingCapital,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,quarterlyDilutedEPS,annualPurchaseOfInvestment,trailingChangeInAccountPayable,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingTotalRevenue,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualNetPPE,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyInterestExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualEbitda,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualInterestExpense,annualCurrentAssets,quarterlyBasicEPS,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualBeginningCashPosition,annualGrossPPE,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyOperatingExpense,annualCapitalExpenditure,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualCurrentDebt,annualTaxProvision,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyNetPPE,trailingResearchAndDevelopment,annualStockBasedCompensation,annualCurrentDeferredRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualCostOfRevenue,annualCapitalStock,quarterlyTaxProvision,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,annualResearchAndDevelopment,annualNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualGrossProfit,trailingChangeInInventory,annualInventory,trailingTaxProvision,quarterlyEbitda,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyRetainedEarnings,trailingOtherNonCashItems,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAssets,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashDividendsPaid,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyIncomeTaxPayable,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingCommonStockIssuance
985996800,,,851943000.0,,179580000.0,,,,,242090000.0,0.0,,,,30039000.0,,12604000.0,452651000.0,0.0,21600000.0,4534000.0,179580000.0,,,,,,,,,,,,-0.16,,,,,16561000.0,,,-10312000.0,-14977000.0,,,,-10312000.0,5379000.0,,,,114689000.0,-627000.0,,,,,,,,,,,114689000.0,,567340000.0,,,2610000.0,,12604000.0,-402145000.0,,,241888000.0,66301000.0,79953000.0,,,-1000000.0,0.0,,65745000.0,,,,,,,,0.0,,,,-0.16,,,,,,,,,,,,,412404000.0,,8317000.0,,,66000.0,,14908000.0,110155000.0,63725000.0,72520000.0,,23952000.0,,,0.0,610055000.0,,,,,,,65745000.0,-88633000.0,,95836000.0,,,,,,,,255000.0,,,,,905000.0,,,,,,,,3809000.0,5959000.0,,,,,,,-14722000.0,,,,55959000.0,,-95216000.0,,51121000.0,3880000.0,62308000.0,,,-4737000.0,609853000.0,-4880000.0,,-8795000.0,184469000.0,,,,,,,,,,,,,,,,
993859200,,,852068000.0,,179469000.0,,,,,259598000.0,0.0,,,,40142000.0,,,475006000.0,0.0,31581000.0,-50294000.0,179469000.0,,,,,,,,,,,,-0.15,,,,,18591000.0,,,-9891000.0,-9891000.0,,,,-9891000.0,-39228000.0,,,,64395000.0,1841000.0,,,,,,,,,,,64395000.0,,539401000.0,,,2535000.0,,12591000.0,-207033000.0,,,247776000.0,90474000.0,76961000.0,,,-20780000.0,0.0,,66076000.0,,,,,,,,0.0,,,,-0.15,,,,,,,,,,,,,171924000.0,,8428000.0,,,66000.0,,13415000.0,114689000.0,56051000.0,73746000.0,,19737000.0,,,0.0,604292000.0,,,,,,,66076000.0,-96273000.0,,92163000.0,,,,,,,,225000.0,,,,,5621000.0,,,,,,,,-5104000.0,-11334000.0,,,,,,,-9666000.0,,,,55155000.0,,-105107000.0,,56051000.0,-16661000.0,68307000.0,,,5620000.0,592470000.0,-4119000.0,,-17695000.0,188436000.0,,,,,,,,,,,,,,,,
1001808000,,,825640000.0,,179358000.0,,,,,232725000.0,0.0,,,,35745000.0,,,472058000.0,0.0,44117000.0,-18907000.0,179358000.0,,,,,,,,,,,,-0.27,,,,,17886000.0,,,-17827000.0,-17827000.0,,,,-17827000.0,5001000.0,,,,45488000.0,-6829000.0,,,,,,,,,,,45488000.0,,517546000.0,,,2547000.0,,13652000.0,-152807000.0,,,242203000.0,78561000.0,73970000.0,,,-27412000.0,0.0,,66370000.0,,,,,,,,0.0,,,,-0.27,,,,,,,,,,,,,160003000.0,,8212000.0,,,66000.0,,9427000.0,64395000.0,57319000.0,68548000.0,,18888000.0,,,300000.0,583437000.0,,,,,,,66370000.0,-80706000.0,,80194000.0,,,,,,,,225000.0,,,,,961000.0,,,,,,,,2423000.0,-32500000.0,,,,,,,-17602000.0,,,,50662000.0,,-122935000.0,,57319000.0,-24917000.0,62845000.0,,,961000.0,592915000.0,-2495000.0,,-11229000.0,160900000.0,,,,,,,,,,,,,,,,
1009756800,-183235000.0,,705559000.0,-186970000.0,179248000.0,705559000.0,,,54038000.0,114338000.0,42843000.0,,179248000.0,,11873000.0,66193000.0,,464535000.0,0.0,54038000.0,-2120000.0,179248000.0,903447000.0,11268000.0,,-2.77,440203000.0,,-64699000.0,,47665000.0,219263000.0,,,-916385000.0,,-268139000.0,,17588000.0,66193000.0,,-145205000.0,-145205000.0,-25557000.0,43368000.0,5770000.0,-145205000.0,3291000.0,,,,43368000.0,-129981000.0,,,,7347000.0,179248000.0,-135596000.0,86108000.0,,47927000.0,,43368000.0,-47004000.0,507903000.0,2914000.0,464535000.0,2436000.0,,8818000.0,-154400000.0,,,265356000.0,63497000.0,2914000.0,,-17034000.0,-10731000.0,145000.0,0.0,,0.0,43368000.0,863000.0,507903000.0,,,,0.0,,10128000.0,591221000.0,,,,110155000.0,135432000.0,,,,63497000.0,70626000.0,-87505000.0,,-183235000.0,159116000.0,,7347000.0,,,67000.0,,863000.0,45488000.0,54772000.0,69148000.0,-12919000.0,24045000.0,,,-300000.0,440203000.0,11873000.0,-66787000.0,,42843000.0,,930000.0,,-87505000.0,,47927000.0,,,24045000.0,0.0,,,67000.0,225000.0,-2.77,,,114338000.0,3781000.0,213336000.0,-5498000.0,,219263000.0,,,,-5558000.0,12399000.0,265356000.0,,,-59923000.0,283962000.0,,-144980000.0,,-25476000.0,,51560000.0,,-268139000.0,,54772000.0,-9306000.0,86108000.0,,-187900000.0,3926000.0,591221000.0,-1425000.0,,-14376000.0,135432000.0,,,,,,,,,,,,,,,,
1017532800,,,666847000.0,,179137000.0,,,,,119406000.0,0.0,,,,39283000.0,,,392554000.0,0.0,27691000.0,55788000.0,179137000.0,,,,,,,,,,,,-0.2,,,,,14168000.0,,,-13441000.0,-13441000.0,,,,-13441000.0,59061000.0,,,,99156000.0,140000.0,,,,,,,,,,,99156000.0,,491710000.0,,,2538000.0,,6830000.0,-125222000.0,,,245436000.0,71312000.0,2786000.0,,,-8015000.0,55000.0,,66864000.0,,,,,,,,0.0,,,,-0.2,,,,,,,,,,,,,187428000.0,,6485000.0,,,67000.0,,-7382000.0,43368000.0,29014000.0,47911000.0,,20531000.0,,,-1150000.0,421411000.0,,,,,,,66864000.0,-90692000.0,,45308000.0,,,,,,,,303000.0,,,,,2871000.0,,,,,,,,-12067000.0,4400000.0,,,,,,,-13138000.0,,,,33743000.0,,-281580000.0,,29014000.0,-6020000.0,66299000.0,,,2926000.0,547441000.0,-1995000.0,,-18897000.0,136000000.0,,,,,,,,,,,,,,,,
1025395200,,,645736000.0,,172250000.0,,,,,118216000.0,25868000.0,,,,18042000.0,,,431958000.0,0.0,25129000.0,-54963000.0,172250000.0,,,,,,,,,,,,-0.26,,,,,12748000.0,,,-17541000.0,-17541000.0,,,,-17541000.0,-43189000.0,,,,44193000.0,-47000.0,,,,,,,,,,,44193000.0,,476151000.0,,,2389000.0,,4424000.0,-248092000.0,,,241464000.0,45690000.0,27262000.0,,,-13523000.0,18000.0,,67440000.0,,,,,,,,0.0,,,,-0.26,,,,,,,,,,,,,209619000.0,,8447000.0,,,67000.0,,-8772000.0,99156000.0,29059000.0,51836000.0,,16857000.0,,,0.0,404272000.0,,,,,,,67440000.0,,,45264000.0,,,,,,,,300000.0,,,,,1774000.0,,,,,,,,-18353000.0,3431000.0,,,,,,,-17241000.0,,,,37717000.0,,-299121000.0,,29059000.0,-8807000.0,69214000.0,,,-2898000.0,527520000.0,-4716000.0,,-22777000.0,45264000.0,,,,,,,,,,,,,,,,
1033344000,,,603054000.0,,172143000.0,,,,,113745000.0,0.0,,,,37697000.0,,,437093000.0,0.0,14780000.0,-28457000.0,172143000.0,,,,,,,,,,,,-0.57,,,,,12447000.0,,,-38411000.0,-38411000.0,,,,-38411000.0,-5903000.0,,,,15736000.0,155000.0,,,,,,,,,,,15736000.0,,452829000.0,,,2450000.0,,5609000.0,-205096000.0,,,232572000.0,44644000.0,24679000.0,,,-27613000.0,0.0,,67740000.0,,,,,,,,0.0,,,,-0.57,,,,,,,,,,,,,202969000.0,,7216000.0,,,68000.0,,-4774000.0,44193000.0,22390000.0,59854000.0,,15516000.0,,,0.0,370482000.0,,,,,,,67740000.0,-87505000.0,,44422000.0,,,,,,,,300000.0,,,,,1271000.0,,,,,,,,-31855000.0,-625000.0,,,,,,,-38111000.0,,,,47406000.0,,-337532000.0,,22390000.0,-23837000.0,60429000.0,,,1271000.0,489309000.0,-3776000.0,,-37464000.0,131927000.0,,,,,,,,,,,,,,,,
1041292800,-136885000.0,,552139000.0,-135765000.0,172036000.0,552139000.0,,,8485000.0,93368000.0,36425000.0,,172036000.0,,20533000.0,67403000.0,,406090000.0,0.0,8485000.0,7192000.0,172036000.0,808620000.0,7182000.0,,-2.03,302410000.0,,-97908000.0,,23206000.0,101612000.0,,,-5000000.0,,-405024000.0,,6307000.0,67403000.0,,-67492000.0,-67492000.0,41228000.0,22928000.0,-3159000.0,-67492000.0,31259000.0,,,,22928000.0,-39108000.0,,,,9073000.0,172036000.0,-37489000.0,77693000.0,,31787000.0,,22928000.0,-58266000.0,429018000.0,26066000.0,406090000.0,2425000.0,,6343000.0,573410000.0,,-5723000.0,249729000.0,35515000.0,26066000.0,,-74702000.0,-21005000.0,-1000.0,0.0,,-1150000.0,22928000.0,-796000.0,429018000.0,,,,0.0,,9802000.0,458771000.0,,,,43368000.0,131284000.0,,,,35515000.0,47147000.0,-99497000.0,,-136885000.0,208604000.0,,9073000.0,,,67000.0,,-796000.0,15736000.0,21149000.0,39919000.0,-11890000.0,11662000.0,,,0.0,302410000.0,20533000.0,-20440000.0,,36425000.0,,1120000.0,,-99497000.0,,31787000.0,,,11662000.0,0.0,,,67000.0,217000.0,-2.03,,,93368000.0,1266000.0,152373000.0,72000.0,,101612000.0,,,,-12427000.0,21023000.0,249729000.0,,,-70156000.0,199520000.0,,-67275000.0,,28229000.0,,33612000.0,,-405024000.0,,21149000.0,-19602000.0,77693000.0,,-136885000.0,-4458000.0,458771000.0,-1403000.0,,-18770000.0,131284000.0,,,,,,,,,,,,,,,,
1049068800,,,496878000.0,,171930000.0,,,,,94972000.0,1561000.0,,,,38864000.0,,,365547000.0,0.0,8024000.0,-12291000.0,171930000.0,,,,,,,,,,,,-0.81,,,,,8480000.0,,,-55784000.0,-55784000.0,,,,-55784000.0,30589000.0,,,,10637000.0,-28161000.0,,,,,,,,,,,10637000.0,,376184000.0,,,2439000.0,,4457000.0,-134408000.0,,,232869000.0,33749000.0,27434000.0,,,-48334000.0,0.0,,68986000.0,,,,,,,,0.0,,,,-0.81,,,,,,,,,,,-105000.0,,174113000.0,,7466000.0,,,72000.0,,-818000.0,22928000.0,12509000.0,38666000.0,,13048000.0,,,0.0,264009000.0,,,,,,,68986000.0,-88115000.0,,33789000.0,,,,,,,,260000.0,,,,,8000.0,,,,,,,,-21700000.0,-22454000.0,,,,,,,-55524000.0,,,,30186000.0,,-460808000.0,,12509000.0,-42750000.0,60939000.0,,,-97000.0,401906000.0,-5584000.0,,-26157000.0,121904000.0,,,,,,,,,,,,,,,,
1056931200,,,470475000.0,,171823000.0,,,,,91922000.0,20978000.0,,,,19831000.0,,,338624000.0,0.0,7515000.0,11378000.0,171823000.0,,,,,,,,,,,,-0.37,,,,,7694000.0,,,-26900000.0,-26900000.0,,,,-26900000.0,25889000.0,,,,22015000.0,-182000.0,,,,,,,,,,,22015000.0,,360639000.0,,,2439000.0,,4482000.0,-201290000.0,,,233119000.0,31358000.0,28543000.0,,,-16998000.0,0.0,,71895000.0,,,,,,,,0.0,,,,-0.37,,,,,,,,,,,0.0,,229159000.0,,5416000.0,,,72000.0,,-1680000.0,10637000.0,11036000.0,37564000.0,,15071000.0,,,0.0,237356000.0,,,,,,,71895000.0,-91074000.0,,32021000.0,,,,,,,,241000.0,,,,,1109000.0,,,,,,,,-22046000.0,5951000.0,,,,,,,-26659000.0,,,,29870000.0,,-487708000.0,,11036000.0,-15623000.0,61296000.0,,,1109000.0,378553000.0,-1375000.0,,-26528000.0,123095000.0,,,,,,,,,,,,,,,,
1064880000,,,415437000.0,,167890000.0,,,,,77603000.0,18004000.0,,,,19399000.0,,,300791000.0,0.0,10179000.0,-7708000.0,167890000.0,,,,,,,,,,,,-0.6,,,,,8550000.0,,,-43012000.0,-43012000.0,,,,-43012000.0,35285000.0,,,,14307000.0,-5344000.0,,,,,,,,,,,14307000.0,,315098000.0,,,2299000.0,,4504000.0,-169148000.0,,,221372000.0,18208000.0,28609000.0,,,-41737000.0,-3059000.0,,72185000.0,,,,,,,,0.0,,,,-0.6,,,,,,,,,,,0.0,,207159000.0,,7157000.0,,,72000.0,,-1400000.0,22015000.0,13249000.0,37169000.0,,8922000.0,,,0.0,194065000.0,,,,,,,72185000.0,-93797000.0,,30786000.0,,,,,,,,190000.0,,,,,91000.0,,,,,,,,-19416000.0,-13468000.0,,,,,,,-42822000.0,,,,28619000.0,,-530720000.0,,13249000.0,-40000000.0,53482000.0,,,-2968000.0,337834000.0,-1737000.0,,-23920000.0,124583000.0,,,,,,,,,,,,,,,,
1072828800,-166463000.0,,379545000.0,-165986000.0,167786000.0,379545000.0,,,5733000.0,68618000.0,44575000.0,,167786000.0,,,71369000.0,,264109000.0,0.0,5733000.0,15391000.0,167786000.0,717297000.0,1997000.0,,-2.33,154333000.0,,-115344000.0,,17685000.0,47092000.0,,,-575483000.0,,-571487000.0,,5311000.0,71369000.0,,-40767000.0,-40767000.0,126351000.0,29698000.0,-1167000.0,-40767000.0,34588000.0,,,,29698000.0,-15564000.0,,,,6450000.0,167786000.0,-48961000.0,57426000.0,,27337000.0,,29698000.0,-118332000.0,293807000.0,25085000.0,264109000.0,10370000.0,,4242000.0,-70637000.0,,-105000.0,225212000.0,16196000.0,25085000.0,,-97659000.0,-21001000.0,0.0,0.0,,0.0,29698000.0,-1215000.0,293807000.0,,,,0.0,,17547000.0,310927000.0,,,,22928000.0,91880000.0,,,,16196000.0,30325000.0,-64543000.0,0.0,-166463000.0,106866000.0,,6450000.0,,,73000.0,,-1215000.0,14307000.0,10298000.0,48747000.0,-9738000.0,6401000.0,,,0.0,154333000.0,,6770000.0,,44575000.0,,477000.0,,-64543000.0,,27337000.0,,,6401000.0,0.0,,,73000.0,-214000.0,-2.33,,,68618000.0,789000.0,116245000.0,0.0,,47092000.0,,,,-34207000.0,7665000.0,225212000.0,,,-128070000.0,162436000.0,,-40981000.0,,-22306000.0,,27570000.0,,-571487000.0,,10298000.0,-19959000.0,57426000.0,,-166463000.0,789000.0,310927000.0,-1042000.0,,-38449000.0,91880000.0,,,,,,,,,,,,,,,,
1080691200,,,582468000.0,,417682000.0,,,,,68349000.0,37448000.0,,,,,,,364860000.0,0.0,3909000.0,106149000.0,417682000.0,,,,,,,,,,,,-0.52,,,,,13934000.0,,,-37715000.0,-37715000.0,,,,-37715000.0,-100664000.0,,,,135847000.0,-177000.0,,,,,,,,,,,135847000.0,,500707000.0,,,3520000.0,,3245000.0,-423614000.0,,,464650000.0,13272000.0,32231000.0,,,-36627000.0,0.0,,72643000.0,,,,,,,,0.0,,,,-0.52,,,,,,,,,,,,,323068000.0,,5490000.0,,,73000.0,,-824000.0,29698000.0,6641000.0,40118000.0,,4030000.0,,,0.0,117818000.0,,,,,,,72643000.0,-28984000.0,,22846000.0,,,,,,,,128000.0,,,,,243261000.0,,,,,,,,-30232000.0,-7733000.0,,,,,,,-37715000.0,,,,26184000.0,,-609202000.0,,6641000.0,-36509000.0,46968000.0,,,243261000.0,514119000.0,-118000.0,,-33477000.0,51830000.0,,,,,,,,,,,,,,,,
1088553600,,,538118000.0,,417578000.0,,,,,54723000.0,7077000.0,,,,52298000.0,,,320622000.0,0.0,3336000.0,17086000.0,417578000.0,,,,,,,,,,,,-0.87,,,,,40541000.0,,,-63600000.0,-63600000.0,,,,-63600000.0,40999000.0,,,,152933000.0,-77000.0,,,,,,,,,,,152933000.0,,473555000.0,,,4868000.0,,3597000.0,-46642000.0,,,485486000.0,13158000.0,30030000.0,,,-26277000.0,242500000.0,,72929000.0,,,,,,,,0.0,,,,-0.87,,,,,,,,,,,,,87259000.0,,5010000.0,,,73000.0,,-4436000.0,135847000.0,5163000.0,66106000.0,,3523000.0,,,0.0,52632000.0,,,,,,,72929000.0,-11997000.0,,11535000.0,,,,,,,,99000.0,,,,,-240474000.0,,,,,,,,-57346000.0,-5580000.0,,,,,,,-63501000.0,,,,25565000.0,,-672802000.0,,5163000.0,-25935000.0,67908000.0,,,2026000.0,483395000.0,-342000.0,,-60943000.0,23532000.0,,,,,,,,,,,,,,,,
1096502400,,,470504000.0,,378846000.0,,,,,49661000.0,2346000.0,,,,51430000.0,,,333838000.0,0.0,2679000.0,-74209000.0,378846000.0,,,,,,,,,,,,-0.35,,,,,5104000.0,,,-25976000.0,-25976000.0,,,,-25976000.0,-12207000.0,,,,78724000.0,-442000.0,,,,,,,,,,,78724000.0,,412562000.0,,,5194000.0,,4143000.0,-148917000.0,,,439744000.0,11755000.0,27395000.0,,,-25096000.0,0.0,,73323000.0,,,,,,,,0.0,,,,-0.35,,,,,,,,,,,,,136305000.0,,2950000.0,,,73000.0,,-1468000.0,152933000.0,3393000.0,23733000.0,,4172000.0,,,0.0,30760000.0,,,,,,,73323000.0,-13052000.0,,10511000.0,,,,,,,,0.0,,,,,1137000.0,,,,,,,,-16197000.0,11021000.0,,,,,,,-25976000.0,,,,18629000.0,,-698778000.0,,3393000.0,-24734000.0,60898000.0,,,-37275000.0,420843000.0,-362000.0,,-20340000.0,23563000.0,,,,,,,,,,,,,,,,
1104451200,-164817000.0,,516919000.0,-163211000.0,378766000.0,516919000.0,,,2143000.0,35606000.0,8766000.0,,378766000.0,,18587000.0,74555000.0,,337584000.0,28155000.0,2143000.0,53456000.0,406921000.0,753185000.0,90150000.0,,-2.21,78517000.0,,-148853000.0,,13913000.0,14146000.0,,,-830494000.0,,-736304000.0,,15149000.0,74555000.0,,-37526000.0,-36373000.0,-77160000.0,132180000.0,294238000.0,-37526000.0,-5288000.0,,,,132180000.0,16000.0,,,,2321000.0,406921000.0,-680000.0,31481000.0,,9959000.0,,132180000.0,-114667000.0,469764000.0,14220000.0,337584000.0,4230000.0,,2928000.0,-211321000.0,,,438402000.0,11427000.0,14220000.0,,-134940000.0,-28058000.0,0.0,28155000.0,,0.0,132180000.0,-2412000.0,469764000.0,,,,2264000.0,,17241000.0,481313000.0,,,,29698000.0,21690000.0,,,,11427000.0,74728000.0,-11731000.0,,-164817000.0,206553000.0,,2321000.0,,,83000.0,,-2412000.0,78724000.0,-1052000.0,33041000.0,-1391000.0,1807000.0,,,0.0,78517000.0,18587000.0,102482000.0,,8766000.0,,453000.0,,-11731000.0,,9959000.0,,,1807000.0,2264000.0,,,83000.0,226000.0,-2.21,,,35606000.0,86226000.0,88271000.0,0.0,,14146000.0,,,,-31165000.0,-1393000.0,438402000.0,,,-116058000.0,162999000.0,,-36147000.0,,-3685000.0,,17892000.0,,-736304000.0,,-1052000.0,-27489000.0,31481000.0,,-163664000.0,86226000.0,481313000.0,-569000.0,,-34093000.0,21690000.0,,,,,,,,,,,,,,,,
1112227200,,,487458000.0,,378686000.0,,,,,29966000.0,2268000.0,,,,14825000.0,,,343858000.0,27264000.0,2547000.0,-27344000.0,405950000.0,,,,,,,,,,,,-0.24,,,,,3144000.0,,,-20131000.0,-20284000.0,,,,-20131000.0,-1117000.0,,,,104836000.0,-126000.0,,,,,,,,,,,104836000.0,,448694000.0,,,4317000.0,,1853000.0,-86155000.0,,,427590000.0,7348000.0,13607000.0,,,-26368000.0,0.0,,83049000.0,,,,,,,,0.0,,,,-0.24,,,,,,,,,,,,,85074000.0,,2322000.0,,,83000.0,,-842000.0,132180000.0,2915000.0,20908000.0,,2225000.0,,,0.0,59868000.0,,,,,,,83049000.0,-11731000.0,,9011000.0,,,,,,,,,,,,,48000.0,,,,,,,,-16140000.0,-8188000.0,,,,,,,-20284000.0,,,,17764000.0,,-756435000.0,,2915000.0,-26273000.0,21640000.0,,,48000.0,457492000.0,-95000.0,,-17993000.0,20742000.0,,,,,,,,,,,,,,,,
1120089600,,,436647000.0,,349506000.0,,,,,28789000.0,5553000.0,,,,16546000.0,,,364272000.0,26357000.0,931000.0,-67659000.0,375863000.0,,,,,,,,,,,,-0.3,,,,,2734000.0,,,-25145000.0,-25154000.0,,,,-25145000.0,-19911000.0,,,,37177000.0,14000.0,,,,,,,,,,,37177000.0,,401449000.0,,,4130000.0,,708000.0,-148923000.0,,,402896000.0,7387000.0,12519000.0,,,-20997000.0,-28450000.0,,83303000.0,,,,,,,,0.0,,,,-0.3,,,,,,,,,,,,,129894000.0,,4183000.0,,,83000.0,,-2768000.0,104836000.0,2676000.0,29736000.0,,751000.0,,,0.0,33751000.0,,,,,,,83303000.0,-11731000.0,,8883000.0,,,,,,,,-156000.0,,,,,819000.0,,,,,,,,-26352000.0,7078000.0,,,,,,,-25310000.0,,,,26556000.0,,-781580000.0,,2676000.0,-20115000.0,27033000.0,,,-27631000.0,407858000.0,-882000.0,,-27060000.0,20614000.0,,,,,,,,,,,,,,,,
1128038400,,,398109000.0,,341919000.0,,,,,27288000.0,1935000.0,,,,20235000.0,,,314841000.0,25391000.0,1045000.0,12020000.0,367310000.0,,,,,,,,,,,,-0.36,,,,,3009000.0,,,-30210000.0,-30207000.0,,,,-30210000.0,46791000.0,,,,49197000.0,84000.0,,,,,,,,,,,49197000.0,,364038000.0,,,3810000.0,,3955000.0,-55686000.0,,,394594000.0,7386000.0,11783000.0,,,-27667000.0,0.0,,83414000.0,,,,,,,,0.0,,,,-0.36,,,,,,,,,,,,,102679000.0,,4372000.0,,,83000.0,,-2880000.0,37177000.0,1228000.0,30365000.0,,742000.0,,,0.0,3515000.0,,,,,,,83414000.0,-11731000.0,,8119000.0,,,,,,,,0.0,,,,,86000.0,,,,,,,,-25182000.0,-1481000.0,,,,,,,-30207000.0,,,,27356000.0,,-811791000.0,,1228000.0,-27465000.0,27284000.0,,,-7302000.0,370821000.0,-202000.0,,-29137000.0,19850000.0,,,,,,,,,,,,,,,,
