date,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualCostOfRevenue,quarterlyOtherNonCashItems,annualAccountsPayable,trailingOperatingIncome,annualDilutedAverageShares,annualOperatingIncome,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,trailingCostOfRevenue,trailingFreeCashFlow,annualFreeCashFlow,trailingCommonStockIssuance,annualCommonStockIssuance,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyDilutedEPS,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualNetIncome,quarterlyTotalAssets,annualDilutedEPS,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualCurrentDebt,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentDeferredRevenue,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashDividendsPaid,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualLongTermDebt,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualTaxProvision,annualSaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualCapitalStock,quarterlyOperatingExpense,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyNetPPE,quarterlyPretaxIncome,annualEbitda,annualGrossProfit,annualTotalNonCurrentAssets,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualGrossPPE,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyBasicAverageShares,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,trailingDeferredIncomeTax,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualCapitalExpenditure,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualInvestingCashFlow,annualInterestExpense,quarterlyIncomeTaxPayable,annualPretaxIncome,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyEbitda,annualStockBasedCompensation,annualGoodwill,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualBasicEPS,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,trailingGrossProfit,annualPurchaseOfInvestment,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingOtherNonCashItems,trailingDilutedEPS
1970-01-01 00:00:00.859766400,,,,115900000.0,,,,,,169100000.0,,,,,,,1907000000.0,1451200000.0,-43700000.0,,,,,,2181700000.0,,,,,,1001400000.0,-80300000.0,,10656600000.0,,,251000000.0,0.32,,,,12107800000.0,,103300000.0,,,245100000.0,,,8593900000.0,,,,,105900000.0,105900000.0,,425000000.0,,,,,2450500000.0,,,,,,,3513900000.0,,-600000.0,79600000.0,,,-233200000.0,1143100000.0,699700000.0,,,,,-42000000.0,1001400000.0,,1648300000.0,,246900000.0,,,7100000.0,,,,4236400000.0,,,79600000.0,,750400000.0,,,,,0.32,57300000.0,,,,9412600000.0,163200000.0,,,,,,79600000.0,,115300000.0,322100000.0,,-155600000.0,,293500000.0,94900000.0,322812500.0,,,1244000000.0,0.0,,-203200000.0,,-1932200000.0,,,,,,-35700000.0,400700000.0,,,,,,,11344800000.0,,,26600000.0,,,152300000.0,,,,470400000.0,,,,-2600000.0,,,15000000.0,293500000.0,,,,,,,366900000.0,,,,,,,,,322812500.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,,129200000.0,,,,,,197600000.0,,,,,,,1920300000.0,1704100000.0,-43800000.0,,,,,,2245700000.0,,,,,,1020600000.0,-11100000.0,,11044300000.0,,,242400000.0,0.32,,,,12748400000.0,,105200000.0,,,-149200000.0,,,9075500000.0,,,,,107800000.0,107800000.0,,438100000.0,,,,,2499100000.0,,,,,,,3587300000.0,,-4300000.0,143600000.0,,,-285100000.0,1137100000.0,850900000.0,,,,,100000.0,1020600000.0,,1650600000.0,,271500000.0,,,2600000.0,,,,4656100000.0,,,143600000.0,,778200000.0,,,440500000.0,,0.33,34900000.0,,,,9589900000.0,142700000.0,,,,,,143600000.0,,79600000.0,322300000.0,,-261900000.0,,307400000.0,97200000.0,318787879.0,,,1013900000.0,-1000000.0,,236400000.0,,-2036700000.0,,,,,,64000000.0,112700000.0,,,,,,,11626600000.0,,,13200000.0,,,-98100000.0,,,,475800000.0,,,,-2500000.0,,,6900000.0,307400000.0,,,,,,,371600000.0,,,,,,,,,328750000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,-29700000.0,,,,,,216600000.0,,,,,,,3057900000.0,1889900000.0,-43800000.0,,,,,,2193500000.0,,,,,,1121000000.0,-23200000.0,,11363800000.0,,,199100000.0,-0.03,,,,13253700000.0,,-10800000.0,,,-292700000.0,,,9619300000.0,,,,,65300000.0,-8400000.0,,509400000.0,,,,,2517800000.0,,,,,,,3528500000.0,,8100000.0,94000000.0,,,-397700000.0,1185500000.0,1000700000.0,,,,,-14300000.0,1121000000.0,,1659700000.0,,285800000.0,,,11100000.0,,,,4043600000.0,,,94000000.0,,921900000.0,,,437000000.0,,-0.03,41400000.0,,,,9860600000.0,106700000.0,,,,,,94000000.0,,143600000.0,304200000.0,,-393800000.0,,1197400000.0,99100000.0,360000000.0,,,1066200000.0,1100000.0,,247000000.0,,-2149000000.0,,,,,,-49600000.0,101100000.0,,,,,,,12009600000.0,,,5700000.0,,,55400000.0,,,,675000000.0,,,,-2400000.0,,,11700000.0,1197400000.0,,,,,,,323600000.0,,,,,,,,,360000000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,,4409600000.0,,284100000.0,886300000.0,,327000000.0,958600000.0,,247700000.0,,,,-242500000.0,,62900000.0,3027400000.0,2255900000.0,-50200000.0,,81300000.0,,,,2209400000.0,152000000.0,,543200000.0,,81300000.0,1266600000.0,-19600000.0,7300000.0,11623100000.0,,,266100000.0,,10190200000.0,,271400000.0,13879000000.0,0.8,63900000.0,,734100000.0,-45700000.0,350500000.0,,10190200000.0,3451000000.0,-4500000.0,,322962963.0,71500000.0,66100000.0,-181500000.0,543200000.0,,831000000.0,4565300000.0,1132300000.0,2597500000.0,2255900000.0,499500000.0,,,261600000.0,3027400000.0,3571700000.0,3571700000.0,4100000.0,81300000.0,,,-354500000.0,1407000000.0,1330900000.0,13879000000.0,178000000.0,,,-17500000.0,1266600000.0,2209400000.0,1718900000.0,1407000000.0,300500000.0,,1330900000.0,-48300000.0,,,,4565300000.0,,919600000.0,81300000.0,467300000.0,1000500000.0,,435200000.0,435200000.0,81300000.0,,44400000.0,,,300500000.0,10055600000.0,115900000.0,1458100000.0,4409600000.0,11623100000.0,,-27500000.0,81300000.0,10055600000.0,94000000.0,467300000.0,12284400000.0,-350800000.0,2597500000.0,734100000.0,97400000.0,,-73700000.0,,1132300000.0,-17800000.0,115300000.0,36700000.0,,-2228800000.0,,,,-1162100000.0,81800000.0,-12700000.0,305100000.0,,-1270500000.0,388600000.0,,528500000.0,,12284400000.0,,,36300000.0,1718900000.0,,42400000.0,,,,886300000.0,,-2228800000.0,,-4500000.0,,,29300000.0,734100000.0,,,734100000.0,,,-17700000.0,396000000.0,,,,316900000.0,,0.81,,-34000000.0,,,-134200000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,152400000.0,,,,,,274700000.0,,,,,,,3473200000.0,2689100000.0,-64600000.0,,,,,,2986900000.0,,,,,,1959800000.0,-14800000.0,,13724200000.0,,,262000000.0,0.16,,,,16413300000.0,,65900000.0,,,-163700000.0,,,11893300000.0,,,,,72900000.0,68100000.0,,607500000.0,,,,,3003900000.0,,,,,,,4346600000.0,,-11300000.0,173200000.0,,,-389000000.0,1521200000.0,1486100000.0,,,,,12600000.0,1959800000.0,,2036100000.0,,422300000.0,,,-31500000.0,,,,5416200000.0,,,173200000.0,,1697800000.0,,,605500000.0,,0.16,45500000.0,,,,11750000000.0,118400000.0,,,,,,173200000.0,,122100000.0,546500000.0,,-374900000.0,,947200000.0,109800000.0,411875000.0,,,1368700000.0,20000000.0,,228900000.0,,-3181900000.0,,,,,,51100000.0,211200000.0,,,,,,,14931900000.0,,,37800000.0,,,-49800000.0,,,,1004800000.0,,,,-46100000.0,,,41600000.0,947200000.0,,,,,,,417300000.0,,,,,,,,,411875000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,129500000.0,,,,,,263600000.0,,,,,,,4104500000.0,3203100000.0,-65300000.0,,,,,,2982400000.0,,,,,,1780600000.0,-278800000.0,,14368900000.0,,,257900000.0,0.14,,,,17572000000.0,,59100000.0,,,-318800000.0,,,13020900000.0,,,,,60700000.0,60700000.0,,1004800000.0,,,,,3073400000.0,,,,,,,4368000000.0,,1200000.0,135500000.0,,,-723400000.0,1964000000.0,1580600000.0,,,,,-60500000.0,1780600000.0,,2069600000.0,,482200000.0,,,-32900000.0,,,,5843000000.0,,,135500000.0,,1522700000.0,,,598800000.0,,0.14,42300000.0,,,,12067600000.0,103000000.0,,,,,,135500000.0,,173200000.0,545000000.0,,-460400000.0,,1091600000.0,118700000.0,422142857.0,,,1702500000.0,10500000.0,,544100000.0,,-3310300000.0,,,,,,-37700000.0,141600000.0,,,,,,,15377900000.0,,,22200000.0,,,-73800000.0,,,,1048900000.0,,,,-38100000.0,,,21300000.0,1091600000.0,,,,,,,408400000.0,,,,,,,,,422142857.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,167900000.0,,,,,,292200000.0,,,,,,,3704800000.0,2973800000.0,-65900000.0,,,,,,2948400000.0,,,,,,1901000000.0,-54300000.0,,14760100000.0,,,231600000.0,0.07,,,,17733900000.0,,30200000.0,,,-417400000.0,,,13127700000.0,,,,,32100000.0,32100000.0,,691400000.0,,,,,3099500000.0,,,,,,,4321600000.0,,13500000.0,91600000.0,,,-505400000.0,1710800000.0,1755900000.0,,,,,47200000.0,1901000000.0,,2072200000.0,,434900000.0,,,-57000000.0,,,,6323400000.0,,,91600000.0,,1669400000.0,,,588800000.0,,0.07,23700000.0,,,,12388000000.0,55800000.0,,,,,,91600000.0,,135500000.0,533900000.0,,-509200000.0,,942700000.0,118900000.0,431428571.0,,,1783300000.0,94900000.0,,369700000.0,,-3441900000.0,,,,,,-43900000.0,91800000.0,,,,,,,15829900000.0,,,7100000.0,,,-143200000.0,,,,1051300000.0,,,,-85700000.0,,,4300000.0,942700000.0,,,,,,,397600000.0,,,,,,,,,431428571.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,,7658300000.0,,196500000.0,1158200000.0,,430000000.0,921000000.0,,374400000.0,,,,-1095500000.0,,78200000.0,4439200000.0,3532100000.0,-65600000.0,,503300000.0,,,,2849500000.0,-377100000.0,,806700000.0,,503300000.0,2016900000.0,-122400000.0,93300000.0,15115200000.0,,,169500000.0,,13881600000.0,,127500000.0,18647300000.0,0.28,-34800000.0,,1443300000.0,-195600000.0,146600000.0,,13881600000.0,6737300000.0,-61800000.0,,430000000.0,-19100000.0,-33400000.0,-261400000.0,806700000.0,,1204900000.0,6366400000.0,1927000000.0,3076000000.0,3532100000.0,646300000.0,,,120400000.0,4439200000.0,4257400000.0,4257400000.0,89900000.0,503300000.0,,,-422300000.0,1837700000.0,1724600000.0,18647300000.0,110400000.0,,,-60900000.0,2016900000.0,2849500000.0,2060800000.0,1837700000.0,497500000.0,,1724600000.0,-67700000.0,,,,6366400000.0,,612700000.0,503300000.0,534500000.0,1847400000.0,,583600000.0,583600000.0,503300000.0,,-1100000.0,,,497500000.0,12604600000.0,-20200000.0,1567300000.0,7658300000.0,15115200000.0,,-189100000.0,503300000.0,12604600000.0,91600000.0,534500000.0,16225600000.0,-363700000.0,3076000000.0,1443300000.0,137100000.0,,-61600000.0,,1927000000.0,185000000.0,122100000.0,665900000.0,,-3621000000.0,,,,-1708200000.0,42900000.0,411700000.0,168100000.0,,-2040100000.0,484500000.0,,257000000.0,,16225600000.0,,,-24200000.0,2060800000.0,,-110300000.0,,,,1158200000.0,,-3621000000.0,,-61800000.0,,,11000000.0,1443300000.0,,,1443300000.0,,,310400000.0,344000000.0,,,,1808600000.0,,0.28,,381200000.0,,,-470300000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,289400000.0,,,,,,321600000.0,,,,,,,4932700000.0,3305800000.0,-66300000.0,,,,,,2833500000.0,,,,,,1984000000.0,-353200000.0,,15866400000.0,,,219800000.0,0.12,,,,19172200000.0,,48700000.0,,,-339900000.0,,,14337200000.0,,,,,55900000.0,50300000.0,,787400000.0,,,,,3212100000.0,,,,,,,4330500000.0,,-93500000.0,330100000.0,,,-986100000.0,1578800000.0,1654400000.0,,,,,-19400000.0,1984000000.0,,2132100000.0,,533900000.0,,,10500000.0,,,,6192400000.0,,,330100000.0,,1764200000.0,,,635000000.0,,0.12,39900000.0,,,,12910500000.0,95800000.0,,,,,,330100000.0,,503300000.0,515400000.0,,-376500000.0,,2375600000.0,133900000.0,405833333.0,,,2320900000.0,4800000.0,,776300000.0,,-3704200000.0,,,,,,-173200000.0,36600000.0,,,,,,,16614700000.0,,,27900000.0,,,-337200000.0,,,,978300000.0,,,,-11100000.0,,,82100000.0,2375600000.0,,,,,,,392700000.0,,,,,,,,,405833333.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,186700000.0,,,,,,340400000.0,,,,,,,5387500000.0,3563600000.0,-65800000.0,,,,,,2784700000.0,,,,,,1986300000.0,-51300000.0,,16448900000.0,,,214900000.0,0.04,,,,20012500000.0,,16100000.0,,,-159600000.0,,,15165700000.0,,,,,17000000.0,17000000.0,,883900000.0,,,,,3588500000.0,,,,,,,4332500000.0,,14100000.0,200100000.0,,,-777900000.0,1768300000.0,1910500000.0,,,,,-33100000.0,1986300000.0,,2489300000.0,,569100000.0,,,-28600000.0,,,,6189700000.0,,,200100000.0,,1771400000.0,,,558400000.0,,0.04,48800000.0,,,,13438900000.0,65800000.0,,,,,,200100000.0,,330100000.0,509600000.0,,-791700000.0,,2405000000.0,117100000.0,402500000.0,,,2451600000.0,4500000.0,,15800000.0,,-3806000000.0,,,,,,-130000000.0,632100000.0,,,,,,,17244900000.0,,,350700000.0,,,43600000.0,,,,1214200000.0,,,,-5800000.0,,,42700000.0,2405000000.0,,,,,,,393000000.0,,,,,,,,,402500000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,200300000.0,,,,,,323900000.0,,,,,,,5302000000.0,4256900000.0,-66300000.0,,,,,,2734100000.0,,,,,,2212700000.0,-53900000.0,,17110700000.0,,,196400000.0,0.03,,,,21367600000.0,,14600000.0,,,-869900000.0,,,16604800000.0,,,,,15700000.0,15700000.0,,913300000.0,,,,,3530000000.0,,,,,,,4230400000.0,,14700000.0,287900000.0,,,-871100000.0,1809000000.0,2400000000.0,,,,,-87900000.0,2212700000.0,,2468400000.0,,655700000.0,,,13000000.0,,,,7772800000.0,,,287900000.0,,2016300000.0,,,548900000.0,,0.03,32800000.0,,,,14102800000.0,48500000.0,,,,,,287900000.0,,200100000.0,507500000.0,,-903000000.0,,1828200000.0,158000000.0,486666667.0,,,2459000000.0,-14600000.0,,925800000.0,,-3971700000.0,,,,,,87800000.0,33100000.0,,,,,,,18074500000.0,,,25200000.0,,,-214400000.0,,,,1664800000.0,,,,-70000000.0,,,8100000.0,1828200000.0,,,,,,,390500000.0,,,,,,,,,486666667.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,,8593100000.0,,65600000.0,2049900000.0,,434800000.0,862500000.0,,386700000.0,,,,-2025400000.0,,1609400000.0,5772200000.0,6516600000.0,-65300000.0,,1092000000.0,,,,2807200000.0,83900000.0,,2284900000.0,,1092000000.0,2410100000.0,-1575800000.0,-240600000.0,18771900000.0,,,231400000.0,,19141800000.0,,221400000.0,25288500000.0,0.5,138000000.0,,1574800000.0,-656000000.0,161800000.0,,19141800000.0,7730600000.0,21900000.0,,434800000.0,73200000.0,138400000.0,-263700000.0,2284900000.0,,1372600000.0,9235300000.0,3180800000.0,4134300000.0,6516600000.0,742000000.0,,,217400000.0,5772200000.0,5585200000.0,5585200000.0,-175900000.0,1092000000.0,,,-2640900000.0,2147500000.0,2508200000.0,25288500000.0,161200000.0,599400000.0,,21700000.0,2410100000.0,2807200000.0,2581900000.0,2147500000.0,631500000.0,,2508200000.0,56600000.0,,,,9235300000.0,,1487700000.0,1092000000.0,444500000.0,2178700000.0,,435600000.0,435600000.0,1092000000.0,,39700000.0,,,631500000.0,15155500000.0,112900000.0,1604500000.0,8593100000.0,18771900000.0,,51500000.0,1092000000.0,15155500000.0,287900000.0,444500000.0,19249800000.0,-1441900000.0,4134300000.0,1574800000.0,189200000.0,,-118700000.0,,3180800000.0,151100000.0,503300000.0,2659100000.0,,-4094300000.0,,,,-3513100000.0,455100000.0,804100000.0,785900000.0,,-5276000000.0,598200000.0,,323000000.0,,19249800000.0,,,51300000.0,2581900000.0,,591900000.0,,,,2049900000.0,,-4094300000.0,,21900000.0,,,1476500000.0,1574800000.0,,,1574800000.0,,,145800000.0,428300000.0,,,,4377000000.0,,0.5,,588700000.0,,,-2034200000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,,,,,,357300000.0,,,,,,,6322400000.0,5993700000.0,-66300000.0,,,,,,2840600000.0,,,,,,2394300000.0,-233700000.0,,19806200000.0,,,234400000.0,0.22,,,,25799900000.0,,99700000.0,,,-936600000.0,,,19575100000.0,,,,,121300000.0,99700000.0,,2088200000.0,,,,,4307400000.0,,,,,,,5706900000.0,,-12600000.0,626100000.0,,,-511700000.0,2217800000.0,2572000000.0,,,,,-76200000.0,2394300000.0,,2511600000.0,,707400000.0,,,37300000.0,,,,8945300000.0,,,626100000.0,,2159900000.0,,,424200000.0,,0.22,74200000.0,,,,15869400000.0,195500000.0,,,,,,626100000.0,,1092000000.0,445300000.0,,-940300000.0,,1932600000.0,190500000.0,442884000.0,,,3512600000.0,-8400000.0,,42100000.0,,-4242100000.0,,,674900000.0,,,-465900000.0,3700000.0,,,,,,,20111500000.0,,,-23400000.0,,,-229500000.0,,,,2172000000.0,,,,73600000.0,,,27000000.0,1932600000.0,,,,,,,434100000.0,,,,,,,,,448105000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,,,,,,414700000.0,,,,,,,7741000000.0,6870100000.0,-66300000.0,,,,,,3126100000.0,,,,,,2859100000.0,-102800000.0,,21527000000.0,,,473900000.0,0.78,,,,28397100000.0,,351800000.0,,,-1103700000.0,,,21886300000.0,,,,,351800000.0,351800000.0,,2862500000.0,,,,,4806200000.0,,,,,,,5992400000.0,,12300000.0,427400000.0,,,-405900000.0,3634600000.0,2769000000.0,,,,,-102500000.0,2859100000.0,,2773500000.0,,811200000.0,,,281600000.0,,,,9339100000.0,,,427400000.0,,2385200000.0,,,410000000.0,,0.79,237300000.0,,,,17022200000.0,589100000.0,,,,,,427400000.0,,626100000.0,446300000.0,,-1221800000.0,,1652000000.0,165600000.0,443778000.0,,,4094800000.0,9700000.0,,89100000.0,,-4625700000.0,,,1014200000.0,,,-198700000.0,118100000.0,,,,,,,21647900000.0,,,226900000.0,,,-422400000.0,,,,2454400000.0,,,,41800000.0,,,20400000.0,1652000000.0,,,,,,,684000000.0,,,,,,,,,448617000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,,,,,,361000000.0,,,,,,,9994500000.0,8868200000.0,-66500000.0,,,,,,3180700000.0,,,,,,2858800000.0,-804100000.0,,23360100000.0,,,327600000.0,0.27,,,,32228300000.0,,121100000.0,,,-1186400000.0,,,25518200000.0,,,,,121100000.0,121100000.0,,3872500000.0,,,,,5510000000.0,,,,,,,6195400000.0,,-32700000.0,1027500000.0,,,-2441800000.0,3820500000.0,3024500000.0,,,,,-132500000.0,2858800000.0,,2965800000.0,,943700000.0,,,35300000.0,,,,10013700000.0,,,1027500000.0,,2531200000.0,,,393900000.0,,0.27,62900000.0,,,,18261500000.0,184000000.0,,,,,,1027500000.0,,427400000.0,447500000.0,,-1577100000.0,,3468600000.0,196800000.0,445066000.0,,,4704700000.0,211400000.0,,2651200000.0,,-4771200000.0,,,-34700000.0,,,600100000.0,390700000.0,,,,,,,23032700000.0,,,12700000.0,,,19600000.0,,,,2705400000.0,,,,149600000.0,,,18000000.0,3468600000.0,,,,,,,549300000.0,,,,,,,,,450294000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,,10398000000.0,,,3439400000.0,,448119658.0,1770100000.0,,5300000.0,,,,-4397700000.0,,79400000.0,16803500000.0,15476700000.0,-66700000.0,,1210700000.0,,,,3065700000.0,-935300000.0,,9837000000.0,,1210700000.0,2252400000.0,-515100000.0,90200000.0,24720300000.0,,,687100000.0,,32674700000.0,,524300000.0,40197000000.0,1.17,-48300000.0,,3710000000.0,-1171000000.0,873200000.0,,32674700000.0,8627900000.0,-53000000.0,,444322034.0,279000000.0,-48300000.0,-265800000.0,9837000000.0,,1138300000.0,10342400000.0,5052500000.0,5528800000.0,15476700000.0,,,,524300000.0,16803500000.0,5892000000.0,5892000000.0,123200000.0,1210700000.0,,,-805900000.0,9654100000.0,3580500000.0,40197000000.0,554000000.0,2957100000.0,,17800000.0,2252400000.0,3065700000.0,2828100000.0,9654100000.0,848500000.0,,3580500000.0,247100000.0,,,,10342400000.0,,505800000.0,1210700000.0,447900000.0,1565300000.0,,,,1210700000.0,,179600000.0,,,848500000.0,19667800000.0,458600000.0,2602000000.0,10398000000.0,24720300000.0,,654700000.0,1210700000.0,19667800000.0,1027500000.0,447900000.0,24589500000.0,-1164300000.0,5528800000.0,3710000000.0,456700000.0,,-293400000.0,,5052500000.0,500200000.0,1081600000.0,1006200000.0,,-4921700000.0,,,1302700000.0,-4903500000.0,351500000.0,193600000.0,-6700000.0,,-4165300000.0,1009600000.0,,1427200000.0,,24589500000.0,,,135300000.0,2828100000.0,,-303000000.0,,,,3439400000.0,,-4921700000.0,,-53000000.0,,,14000000.0,3710000000.0,,,3710000000.0,,,712900000.0,887500000.0,,,,3788600000.0,,1.18,,129100000.0,,,-1655700000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,,,,,,255500000.0,,,,,,,14460400000.0,13718800000.0,-72500000.0,,,,,,3192400000.0,,,,,,3088000000.0,,,22773800000.0,,,791100000.0,0.41,,,,36492600000.0,,199200000.0,,,-505800000.0,,,28358400000.0,,,,,378300000.0,199200000.0,,9557500000.0,,,,,7046300000.0,,,,,,,7065100000.0,,-91600000.0,237800000.0,,,-386500000.0,9069500000.0,3250700000.0,,,,,175300000.0,3088000000.0,,2869800000.0,,672800000.0,,,31300000.0,,,,6851700000.0,,,237800000.0,,2296900000.0,,,,,0.42,239600000.0,,,,14546900000.0,617900000.0,,,,,,237800000.0,,996800000.0,487500000.0,,-309500000.0,,2097800000.0,180300000.0,479090000.0,,,8226900000.0,65000000.0,,-176200000.0,,-4689600000.0,,,,,,-759000000.0,-196300000.0,,,,,,,19236500000.0,,,129700000.0,,,-941000000.0,,,,3293100000.0,,,,-222600000.0,,,1362400000.0,2097800000.0,,,,,,,969700000.0,,,,,,,,,483310000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,,,,,,223200000.0,,,,,,,13006900000.0,11243000000.0,-72800000.0,,,,,,1635200000.0,,,,,,2820600000.0,,,22382700000.0,,,708900000.0,0.69,,,,33625700000.0,,339500000.0,,,786500000.0,,,26649700000.0,,,,,339500000.0,339500000.0,,5621500000.0,,,,,6659600000.0,,,,,,,5901600000.0,,-2147800000.0,1014600000.0,,,-2814000000.0,6154600000.0,3855600000.0,,,,,-78100000.0,2820600000.0,,3101300000.0,,751300000.0,,,27800000.0,,,,6983200000.0,,,1014600000.0,,2111700000.0,,,,,0.7,217000000.0,,,,14813200000.0,556500000.0,,,,,,1014600000.0,,237800000.0,488100000.0,,-440800000.0,,3138200000.0,159800000.0,487211000.0,,,7569500000.0,1126500000.0,,2246100000.0,,-4871500000.0,,,,,,562900000.0,1227300000.0,,,,,,,19684700000.0,,,91500000.0,,,677700000.0,,,,3714100000.0,,,,144000000.0,,,18400000.0,3138200000.0,,,,,,,888400000.0,,,,,,,,,491698000.0,,,,,,,,,,,,,,,
