date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,annualEndCashPosition,trailingPurchaseOfInvestment,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualCurrentDeferredRevenue,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,trailingOperatingIncome,annualLongTermDebt,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualCashDividendsPaid,trailingTotalRevenue,annualBasicAverageShares,annualNetIncome,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyChangeInInventory,annualDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,trailingOperatingCashFlow,quarterlyInventory,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyBasicEPS,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCommonStockIssuance,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,annualInventory,quarterlyEbitda,quarterlyNonCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,1602956000.0,,,,2310917000.0,,92905000.0,,,,3831887000.0,476472000.0,,,,,71509000.0,,,,71306000.0,,,,,,,5135313000.0,,,1303426000.0,379163000.0,,,,,-1427657000.0,,,,305692000.0,,43159000.0,,403565000.0,,,,2079428000.0,,,,,,273460000.0,0.0,71306000.0,,,,,71306000.0,,,18000000.0,1279264000.0,-527152000.0,1138332000.0,403000.0,,,,293487000.0,228423000.0,,140539000.0,242767000.0,,,,,,,,0.2,,,,,364267000.0,61630000.0,1552371000.0,,,,173328000.0,,91418000.0,,184994000.0,,,108980000.0,,2986000.0,,,3055885000.0,,-1175114000.0,,,,0.0,,911867000.0,,,,,1138332000.0,,,,8005000.0,,3101483000.0,1486000.0,0.19,112829000.0,,-178000.0,,,,-11003000.0,,2274000.0,93704000.0,,,,,501883000.0,,,1901647000.0,,,-14348000.0,,88466000.0,5563000.0,,,107253000.0,,,,,,,,,,131763000.0,,,,20112000.0,,726533000.0,,,,,,,8992000.0,,1963151000.0,,-414039000.0,,,,131625000.0,,,,,,,,,
,,1598345000.0,,,,2389873000.0,,95653000.0,,,,3983993000.0,486053000.0,,,,,72178000.0,,,,78956000.0,,,,,,,5248068000.0,,,1264075000.0,384166000.0,,,,,-1363993000.0,,,,316888000.0,,42953000.0,,393561000.0,,,,2084398000.0,,,,,,286599000.0,0.0,78956000.0,,,,,78956000.0,,,18000000.0,1263457000.0,33378000.0,1312725000.0,-1103000.0,,,,296940000.0,233846000.0,,115499000.0,259134000.0,,,,,,,,0.22,,,,,366025000.0,61893000.0,1138332000.0,,,,172673000.0,,101226000.0,,186847000.0,,,112607000.0,,5443000.0,,,3163670000.0,,-1189151000.0,,,,0.0,,1410504000.0,,,,,1312725000.0,,,,7763000.0,,3229365000.0,618000.0,0.21,113672000.0,,-15879000.0,,,,-36000.0,,630000.0,106054000.0,,,,,520445000.0,,,1886992000.0,,,-20076000.0,,99752000.0,25519000.0,,,115729000.0,,,,,,,,,,151275000.0,,,,22270000.0,,697841000.0,,,,,,,28661000.0,,1916640000.0,,174393000.0,,,,142705000.0,,,,,,,,,
,,341326000.0,804803000.0,-69638000.0,0.78,2477900000.0,365228000.0,86368000.0,,,2966000.0,2885716000.0,463477000.0,,,2477900000.0,69126000.0,75007000.0,517874000.0,,,88027000.0,83555000.0,121345000.0,381836000.0,4092877000.0,0.0,923160000.0,4092877000.0,,,1207161000.0,,,,365485000.0,298281000.0,-639604000.0,383243000.0,,99336000.0,324764000.0,,39980000.0,,364002000.0,,,,804803000.0,4317703000.0,,,3288074000.0,-52000.0,310912000.0,0.0,88027000.0,168283000.0,,517874000.0,112986000.0,88027000.0,,382227000.0,16562000.0,,320124000.0,517874000.0,-9554000.0,294781000.0,2885716000.0,,287502000.0,246605000.0,298281000.0,112986000.0,294781000.0,463477000.0,432963000.0,364002000.0,671140000.0,70862000.0,1598869000.0,,,,341326000.0,172019000.0,,,62380000.0,1312725000.0,,,551526000.0,172019000.0,,112279000.0,324764000.0,189748000.0,,129810000.0,121345000.0,2116743000.0,54981000.0,,-1095879000.0,3288074000.0,,-1110575000.0,-1183612000.0,,1613753000.0,0.0,,923105000.0,-10372000.0,1207161000.0,1781715000.0,,517874000.0,,,,7669000.0,288009000.0,2116743000.0,,,114422000.0,,-49428000.0,16562000.0,,,8253000.0,,2966000.0,99336000.0,-67735000.0,,,,557517000.0,,18202000.0,1781715000.0,740865000.0,,-18358000.0,298281000.0,121164000.0,-1219071000.0,0.82,-345978000.0,104726000.0,,32230000.0,,-4666572000.0,,,,62380000.0,,129810000.0,2047268000.0,,,24252000.0,,671140000.0,,2157000.0,,,0.0,450232000.0,26478000.0,-1110575000.0,1598869000.0,,-794851000.0,0.0,1124108000.0,287502000.0,161144000.0,,,,,,,,,
,,353760000.0,,,,2579870000.0,,164575000.0,,,,3090182000.0,510486000.0,,,,,79238000.0,,,,116839000.0,,,,,,,4302237000.0,,,1212055000.0,392904000.0,,,,,-898815000.0,,,,338760000.0,,38242000.0,,379804000.0,,,,864246000.0,,,,,,345465000.0,0.0,116839000.0,,,,,116839000.0,,,15000000.0,,275520000.0,1010805000.0,-2212000.0,,,,292626000.0,259888000.0,,100844000.0,315900000.0,,,,,,,-14869000.0,0.31,,,,,372052000.0,62971000.0,517874000.0,,,,171360000.0,,149794000.0,,199868000.0,,,138266000.0,,-556000.0,,,3437991000.0,,-1117548000.0,,,,0.0,,1201964000.0,,,,,1010805000.0,,,,12000.0,,2306525000.0,,0.3,119953000.0,,24032000.0,,,,8363000.0,,8101000.0,116777000.0,,,,,605353000.0,,,1778439000.0,,,-27073000.0,,145597000.0,25507000.0,,,191648000.0,,,,,,,,,,154599000.0,,,,32955000.0,,660891000.0,,,,,,,40376000.0,,1295720000.0,,492931000.0,,,,183839000.0,,,,,,,,,
,,339559000.0,,,,2717464000.0,,193145000.0,,,,3350254000.0,579866000.0,,,,,85282000.0,,,,152583000.0,,,,,,,4518320000.0,,,1168066000.0,395052000.0,,,,,-1357961000.0,,,,323559000.0,,37948000.0,,330540000.0,,,,919425000.0,,,,,,401522000.0,0.0,152583000.0,,,,,152583000.0,,,16000000.0,,-549899000.0,712264000.0,-57000.0,,,,308539000.0,277008000.0,,120614000.0,328318000.0,,,,,,,-14989000.0,0.41,,,,,374864000.0,63314000.0,1010805000.0,,,,170700000.0,,194994000.0,,213760000.0,,,150429000.0,,888000.0,,,3598895000.0,,-1128102000.0,,,,0.0,,850527000.0,,,,,712264000.0,,,,22000.0,,2541582000.0,,0.39,127802000.0,,36786000.0,,,,5984000.0,,96000.0,149749000.0,,,,,678530000.0,,,1794928000.0,,,-43353000.0,,187762000.0,14507000.0,,,236498000.0,,,,,,,,,,159074000.0,,,,42411000.0,,666826000.0,,,,,,,29496000.0,,1829318000.0,,-298541000.0,,,,225710000.0,,,,,,,,,
,,349952000.0,,,,2863931000.0,,130240000.0,,,,3538537000.0,581911000.0,,,,,89162000.0,,,,169050000.0,,,,,,,4712247000.0,,,1173710000.0,394203000.0,,,,,-1073894000.0,,,,331952000.0,,38006000.0,,336641000.0,,,,931863000.0,,,,,,430522000.0,0.0,169050000.0,,,,,169050000.0,,,18000000.0,,-513767000.0,383315000.0,-523000.0,,,,326301000.0,287271000.0,,106867000.0,354897000.0,,,,,,,-22583000.0,0.45,,,,,377144000.0,63064000.0,712264000.0,,,,170041000.0,,216731000.0,,207824000.0,,,166356000.0,,2366000.0,,,3780384000.0,,-1150960000.0,,,,0.0,,595284000.0,,,,,383315000.0,,,,146000.0,,2688506000.0,,0.43,132856000.0,,-57362000.0,,,,15949000.0,,-5821000.0,135986000.0,,,,,717793000.0,,,1817988000.0,,,-37523000.0,,222698000.0,16341000.0,,,167763000.0,,,,,,,,,,172702000.0,,,,47681000.0,,667028000.0,,,,,,,38924000.0,,2305191000.0,,-328949000.0,,,,260704000.0,,,,,,,,,
,,353509000.0,920511000.0,-3460000.0,1.45,2973631000.0,631800000.0,143840000.0,,,3749000.0,3528611000.0,567002000.0,,,2973631000.0,-10449000.0,86354000.0,518940000.0,,,132266000.0,161998000.0,157951000.0,732736000.0,4720083000.0,0.0,1079999000.0,4720083000.0,,,1191472000.0,,-75007000.0,,375031000.0,570738000.0,-683116000.0,699323000.0,,126845000.0,342793000.0,,38434000.0,,354311000.0,,,,920511000.0,3480589000.0,,,3799572000.0,-137083000.0,376292000.0,0.0,132266000.0,152630000.0,,518940000.0,124695000.0,132266000.0,,392854000.0,10716000.0,,98255000.0,518940000.0,382000.0,329499000.0,3528611000.0,,345903000.0,255832000.0,570738000.0,124695000.0,329499000.0,567002000.0,778045000.0,354311000.0,667779000.0,124115000.0,2166030000.0,-22566000.0,,,353509000.0,169382000.0,,,62641000.0,383315000.0,,,851953000.0,169382000.0,,171217000.0,342793000.0,218152000.0,,157511000.0,157951000.0,2684970000.0,-13147000.0,,1066000.0,3799572000.0,,-1147565000.0,-87975000.0,,517874000.0,0.0,,832814000.0,-2410000.0,1191472000.0,1815344000.0,,518940000.0,,,,44000.0,340036000.0,2684970000.0,,,131121000.0,,-6916000.0,10716000.0,,,-3365000.0,,3749000.0,126845000.0,-146245000.0,,,,632124000.0,,-58401000.0,1815344000.0,854478000.0,,-38296000.0,570738000.0,158140000.0,-144330000.0,1.52,-689891000.0,182136000.0,,224000.0,,-4013786000.0,,,,62641000.0,,157511000.0,2633800000.0,,,38951000.0,,667779000.0,,26931000.0,,,0.0,511732000.0,15319000.0,-1147565000.0,2166030000.0,,135625000.0,,1553801000.0,345903000.0,196574000.0,,,,,,,,,
,,344575000.0,,,,3058495000.0,,92990000.0,,,,3440492000.0,533130000.0,,,,,83341000.0,,,,107443000.0,,,,,,,4612135000.0,,,1171643000.0,388107000.0,,,,,-797655000.0,,,,340575000.0,,38997000.0,,349312000.0,,,,877705000.0,,,,,,335528000.0,0.0,107443000.0,,,,,107443000.0,,,4000000.0,,-56020000.0,409336000.0,-568000.0,,,,353291000.0,245008000.0,,108029000.0,324033000.0,,,,,,,-22579000.0,0.29,,,,,375561000.0,62087000.0,518940000.0,,,,168723000.0,,138636000.0,,210875000.0,,,152112000.0,,1559000.0,,,3734430000.0,,-1173833000.0,,,,0.0,,763960000.0,,,,,409336000.0,,,,12000.0,,2598372000.0,,0.28,127534000.0,,-32860000.0,,,,778000.0,,-868000.0,94969000.0,,,,,580536000.0,,,1827441000.0,,,-23884000.0,,124653000.0,-170172000.0,,,116874000.0,,,,,,,,,,178020000.0,,,,31193000.0,,653608000.0,,,,,,,13611000.0,,2189036000.0,,-109604000.0,-161204000.0,,,163650000.0,,,,,,,,,
,,333035000.0,,,,3153837000.0,,153569000.0,,,,3446682000.0,536367000.0,,,,,85813000.0,,,,117599000.0,,,,,,,4585270000.0,,,1138588000.0,382337000.0,,,,,-942687000.0,,,,325035000.0,,39698000.0,,334276000.0,,,,869402000.0,,,,,,346399000.0,0.0,117599000.0,,,,,117599000.0,,,8000000.0,,-139551000.0,314368000.0,94000.0,,,,348446000.0,257327000.0,,129246000.0,320366000.0,,,,,,,-22257000.0,0.32,,,,,370674000.0,61668000.0,409336000.0,,,,168063000.0,,150712000.0,,212455000.0,,,128957000.0,,-96000.0,,,3715868000.0,,-1204882000.0,,,,0.0,,824864000.0,,,,,314368000.0,,,,10000.0,,2617259000.0,,0.31,126642000.0,,10798000.0,,,,6423000.0,,-6748000.0,105739000.0,,,,,603726000.0,,,1841131000.0,,,-21632000.0,,133944000.0,-130932000.0,,,175201000.0,,,,,,,,,,172425000.0,,,,33113000.0,,636249000.0,,,,,,,14818000.0,,2302891000.0,,-94968000.0,-123493000.0,,,173642000.0,,,,,,,,,
,,314453000.0,,,,3238207000.0,,161398000.0,,,,3594358000.0,542333000.0,,,,,84407000.0,,,,121404000.0,,,,,,,4691505000.0,,,1097147000.0,382830000.0,,,,,-841486000.0,,,,304453000.0,,38473000.0,,312705000.0,,,,856786000.0,,,,,,338238000.0,0.0,121404000.0,,,,,121404000.0,,,10000000.0,,-253888000.0,248053000.0,-94000.0,,,,343688000.0,244178000.0,,107863000.0,296080000.0,,,,,,,-37034000.0,0.33,,,,,370985000.0,62068000.0,314368000.0,,,,167404000.0,,153676000.0,,203624000.0,,,127068000.0,,205000.0,,,3834719000.0,,-1226789000.0,,,,0.0,,606305000.0,,,,,248053000.0,,,,0.0,,2783886000.0,,0.32,119217000.0,,17357000.0,,,,1736000.0,,-17403000.0,113750000.0,,,,,582416000.0,,,1843827000.0,,,-18912000.0,,134614000.0,6935000.0,,,180310000.0,,,,,,,,,,193652000.0,,,,32272000.0,,617038000.0,,,,,,,43969000.0,,2535833000.0,1340000.0,-66315000.0,0.0,,,173087000.0,,,,,,,,,
,,72787000.0,891710000.0,31091000.0,1.08,3269420000.0,587247000.0,179290000.0,,,-19264000.0,3732456000.0,818923000.0,,,3269420000.0,5644000.0,84715000.0,627591000.0,,,68341000.0,172903000.0,121802000.0,587690000.0,4583211000.0,234376000.0,1005968000.0,4583211000.0,,,850755000.0,,-118998000.0,,371791000.0,414787000.0,-875189000.0,515987000.0,,128317000.0,71052000.0,,38396000.0,,69945000.0,,,,891710000.0,3526871000.0,6284000.0,,3691501000.0,-525493000.0,362675000.0,0.0,68341000.0,155564000.0,,627591000.0,162151000.0,68341000.0,,383474000.0,1735000.0,,439500000.0,627591000.0,-30870000.0,320523000.0,3732456000.0,,325605000.0,259455000.0,414787000.0,162151000.0,320523000.0,818923000.0,672704000.0,69945000.0,599906000.0,89402000.0,2078351000.0,-37128000.0,,,72787000.0,167576000.0,,,61139000.0,248053000.0,,,671551000.0,167576000.0,,144666000.0,71052000.0,239899000.0,,406653000.0,121802000.0,2705942000.0,3976000.0,,108651000.0,3691501000.0,,-1260908000.0,-555089000.0,,518940000.0,234376000.0,,1331742000.0,-31438000.0,850755000.0,1860814000.0,,627591000.0,,,,5000.0,338276000.0,2705942000.0,,,123704000.0,,35796000.0,1735000.0,,,5667000.0,,-19264000.0,128317000.0,-85457000.0,,,,622130000.0,,22797000.0,1860814000.0,866853000.0,,-21029000.0,414787000.0,122776000.0,-260920000.0,1.12,-9959000.0,200319000.0,,27000.0,,-3457017000.0,,,,61139000.0,,406653000.0,2388808000.0,,,76325000.0,,599906000.0,,14604000.0,,,0.0,497097000.0,17004000.0,-1260908000.0,2078351000.0,1745000.0,379538000.0,-240796000.0,1382840000.0,325605000.0,161172000.0,,,,,,,,,
,,60366000.0,,,,3345883000.0,,154895000.0,,,,3541981000.0,604183000.0,,,,,96281000.0,,,,120557000.0,,,,,,,4374178000.0,,,832197000.0,380337000.0,,,,,-954871000.0,,,,54573000.0,,43483000.0,,51673000.0,,,,664549000.0,,,,,,360787000.0,0.0,120557000.0,,,,,120557000.0,,,5793000.0,,-244898000.0,427855000.0,-3668000.0,,,,337835000.0,260515000.0,,155882000.0,317730000.0,,,,,,,-44094000.0,0.33,,,,,366135000.0,61025000.0,627591000.0,,,,167186000.0,,152797000.0,,228582000.0,,,132332000.0,,3526000.0,,,3709629000.0,,-1290350000.0,,,,4158000.0,,726807000.0,,,,,427855000.0,,,,10000.0,,2735114000.0,,0.32,131288000.0,,4517000.0,,,,-15625000.0,,-14837000.0,128991000.0,,,,,621302000.0,,,1867148000.0,,,-20360000.0,,132205000.0,-130507000.0,,,175255000.0,,,,,,,,,,186978000.0,,,,32240000.0,,576798000.0,,,,,,,38685000.0,,2307259000.0,1016000.0,-199736000.0,-125098000.0,,,175688000.0,,,,,,,,,
,,64732000.0,,,,3447513000.0,,176317000.0,163373000.0,,,3557476000.0,695684000.0,,,,,97432000.0,,,,145821000.0,,,,,,,4403347000.0,,,845871000.0,376811000.0,,,,,-421103000.0,,,,56429000.0,,43091000.0,,51777000.0,,,,760416000.0,,,,,,380671000.0,14736000.0,145821000.0,,,,,145821000.0,,,8303000.0,,15105000.0,402491000.0,13351000.0,,,,359420000.0,263201000.0,,176986000.0,357880000.0,,,,,,,-44191000.0,0.4,,,,,364225000.0,60194000.0,427855000.0,,,,3422000.0,,190616000.0,,229280000.0,,,152864000.0,,330000.0,,,3642931000.0,,-1324525000.0,,,,1042000.0,,441630000.0,,,,,402491000.0,,,,21000.0,,2692796000.0,,0.39,131848000.0,,31526000.0,,,,-4776000.0,,-8821000.0,144783000.0,,,,,643872000.0,,,1886063000.0,,,-28822000.0,,151391000.0,-246170000.0,,,205139000.0,,,,,,,,,,221051000.0,,,,44795000.0,,561538000.0,,,,,,,20994000.0,,2290305000.0,23000.0,-25364000.0,-237709000.0,,,194482000.0,,,,,,,,,
,,59649000.0,,,,3534675000.0,,35613000.0,165435000.0,,,3432928000.0,585164000.0,,,,,99663000.0,,,,144685000.0,,,,,,,4292247000.0,,,859319000.0,369542000.0,,,,,-689130000.0,,,,55990000.0,,43326000.0,,51098000.0,,,,644813000.0,,,,,,390110000.0,141220000.0,144685000.0,,,,,144685000.0,,,3659000.0,,247504000.0,523125000.0,-5935000.0,,,,377434000.0,273550000.0,,152429000.0,359774000.0,,,,,,,-57524000.0,0.4,,,,,357887000.0,58810000.0,402491000.0,,,,15498000.0,,175163000.0,,235724000.0,,,165850000.0,,269000.0,,,3647434000.0,,-1360609000.0,,,,1063000.0,,989638000.0,,,,,523125000.0,,,,4000.0,,2516061000.0,,0.39,136061000.0,,14277000.0,,,,-11985000.0,,-6295000.0,166313000.0,,,,,663660000.0,,,1918663000.0,,,-38360000.0,,154386000.0,-201294000.0,,,73973000.0,,,,,,,,,,100572000.0,,,,30478000.0,,558054000.0,,,,,,,20173000.0,,1992936000.0,-98042000.0,120634000.0,-305163000.0,,,197712000.0,,,,,,,,,
,,59898000.0,550841000.0,24481000.0,1.48,3378999000.0,491805000.0,124980000.0,256209000.0,,-207000.0,3011302000.0,490943000.0,,,3378999000.0,723000.0,100710000.0,343947000.0,,,138419000.0,113661000.0,149543000.0,662395000.0,3986851000.0,1109000.0,1067036000.0,3986851000.0,,,975549000.0,,-201451000.0,,358762000.0,549482000.0,-418019000.0,573517000.0,,124566000.0,56484000.0,,42263000.0,,59173000.0,,,,550841000.0,2788717000.0,-104506000.0,,3435793000.0,-1024982000.0,374572000.0,25222000.0,138419000.0,172163000.0,,343947000.0,154769000.0,138419000.0,,370964000.0,3414000.0,,27097000.0,343947000.0,-16777000.0,329393000.0,3011302000.0,,378651000.0,269770000.0,549482000.0,154769000.0,329393000.0,490943000.0,621102000.0,59173000.0,562625000.0,94392000.0,1784387000.0,-55642000.0,,,59898000.0,42808000.0,,,57001000.0,523125000.0,,,745680000.0,42808000.0,,143819000.0,56484000.0,240050000.0,,62065000.0,149543000.0,2128334000.0,-3402000.0,,-283644000.0,3435793000.0,,-1350623000.0,-950863000.0,,627591000.0,1109000.0,,630642000.0,-13029000.0,975549000.0,1913248000.0,,343947000.0,,,,17000.0,394086000.0,2128334000.0,,,137550000.0,,-25839000.0,3414000.0,,,3932000.0,,-207000.0,124566000.0,-129297000.0,,,,644342000.0,,-52043000.0,1913248000.0,932623000.0,,-41755000.0,549482000.0,134522000.0,-372892000.0,1.53,44808000.0,166735000.0,,52000.0,,-2483123000.0,,,256209000.0,57001000.0,,62065000.0,2573176000.0,,,6148000.0,,562625000.0,,-28454000.0,,,181178000.0,536747000.0,14540000.0,-1350623000.0,1784387000.0,-7503000.0,-179178000.0,-357012000.0,1506140000.0,378651000.0,176785000.0,,,,,,,,,
,,74105000.0,,,,3200395000.0,,170427000.0,263116000.0,,,2837191000.0,488505000.0,,,,,104681000.0,,,,153227000.0,,,,,,,3823817000.0,,,986626000.0,349208000.0,,,,,-646407000.0,,,,58268000.0,,39223000.0,,60545000.0,,,,562610000.0,,,,,,417020000.0,6467000.0,153227000.0,,,,,153227000.0,,,15837000.0,,202642000.0,398549000.0,2269000.0,,,,385766000.0,274594000.0,,133608000.0,344783000.0,,,,,,,-54737000.0,0.45,,,,,338698000.0,55621000.0,343947000.0,,,,39744000.0,,195551000.0,,5253771000.0,,,160422000.0,,153000.0,,,3261207000.0,,-1383929000.0,,,,1110000.0,,886622000.0,,,,,398549000.0,,,,,,1953821000.0,,0.44,143894000.0,,7684000.0,,,,2433000.0,,5191000.0,125623000.0,,,,,691614000.0,,,1948900000.0,,,-37726000.0,,-4836751000.0,-356996000.0,,,208153000.0,,,,,,,,,,68852000.0,,,,42543000.0,,564971000.0,,,,,,,24497000.0,,1555272000.0,13724000.0,54602000.0,-333223000.0,,,-4797528000.0,,,,,,,,,
,,74238000.0,,,,2997560000.0,,198972000.0,273278000.0,,,2689720000.0,548125000.0,,,,,93045000.0,,,,125356000.0,,,,,,,3686676000.0,,,996956000.0,338840000.0,,,,,-559933000.0,,,,60689000.0,,38974000.0,,62587000.0,,,,622363000.0,,,,,,381638000.0,15027000.0,125356000.0,,,,,125356000.0,,,13549000.0,,75718000.0,358590000.0,105000.0,,,,382177000.0,287494000.0,,147473000.0,332116000.0,,,,,,,-59562000.0,0.38,,,,,329988000.0,54518000.0,398549000.0,,,,36952000.0,,162883000.0,,239731000.0,,,154322000.0,,-333000.0,,,3064313000.0,,-1328727000.0,,,,1178000.0,,681645000.0,,,,,358590000.0,,,,,,1794672000.0,,0.37,146686000.0,,79313000.0,,,,-7751000.0,,12235000.0,138689000.0,,,,,669132000.0,,,1898045000.0,,,-39661000.0,,141907000.0,-355363000.0,,,238633000.0,,,,,,,,,,107641000.0,,,,37527000.0,,569318000.0,,,,,,,53762000.0,,1436082000.0,2741000.0,-39959000.0,-364590000.0,,,180881000.0,,,,,,,,,
,,69906000.0,,,,2471627000.0,,159483000.0,276972000.0,,,2172414000.0,559855000.0,,,,,102379000.0,,,,120435000.0,,,,,,,3166367000.0,,,993953000.0,327331000.0,,,,,-289565000.0,,,,62509000.0,,38909000.0,,63567000.0,,,,629761000.0,,,,,,388585000.0,3559000.0,120435000.0,,,,,120435000.0,,,7397000.0,,513603000.0,393898000.0,-1272000.0,,,,371773000.0,291727000.0,,141130000.0,350868000.0,,,,,,,-58545000.0,0.38,,,,,318465000.0,51865000.0,358590000.0,,,,33893000.0,,154093000.0,,250941000.0,,,149283000.0,,162000.0,,,2536606000.0,,-1358627000.0,,,,1181000.0,,837412000.0,,,,,393898000.0,,,,,,1283590000.0,,0.37,148562000.0,,22698000.0,,,,-5256000.0,,13114000.0,138987000.0,,,,,680312000.0,,,1923587000.0,,,-31246000.0,,137644000.0,-668757000.0,,,190729000.0,,,,,,,,,,130455000.0,,,,33658000.0,,564960000.0,,,,,,,17937000.0,,889692000.0,13943000.0,35308000.0,-631708000.0,,,176553000.0,,,,,,,,,
