date,annualEndCashPosition,annualTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTotalRevenue,annualCurrentDebt,quarterlyCashDividendsPaid,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOperatingIncome,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,annualOtherCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCashItems,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualBasicAverageShares,quarterlyCurrentAssets,annualOperatingExpense,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyChangeInInventory,annualBeginningCashPosition,trailingPretaxIncome,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualTotalAssets,annualNetIncome,annualLongTermDebt,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyTaxProvision,annualCapitalStock,annualStockBasedCompensation,quarterlyNetPPE,trailingOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCurrentDebt,trailingDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualCurrentLiabilities,annualGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualEbitda,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualChangeInInventory,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualPretaxIncome,trailingBeginningCashPosition,annualBasicEPS,annualInterestExpense,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualDeferredIncomeTax,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualTotalRevenue,trailingStockBasedCompensation,annualPurchaseOfInvestment,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,trailingPurchaseOfBusiness,trailingGrossProfit,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingCostOfRevenue,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
1970-01-01 00:00:01.222732800,,,,,11762000,,66866000.0,-25681000.0,,,-5339000.0,,-20381000.0,21338000,,,,,,,3087000.0,,2257000.0,,,,,,,,,148223000.0,18251000,14187000.0,141677000.0,,,-1499000.0,3880000.0,,,,136401000.0,,251322000.0,,86993000,,,99546000.0,,0.83,,,,,,,,,,,,6656000.0,,30548000.0,,,127120000.0,4215000.0,,,,14001000.0,,,,56445000.0,,,11822000.0,11762000,38194000.0,11762000,,,0.0,,,,38194000.0,,179803000.0,,-36029000.0,,,,0.84,,905000.0,,7394000.0,,,63517000.0,,,,,,,,,,308000.0,66866000.0,,117088000.0,,,,0.0,983000.0,,,,,,,,,19156000.0,,,-5300000.0,19487000.0,-15322000.0,,,,,,,,116301000.0,328026000.0,,,76704000.0,14240000.0,,,,,,0.0,,,,50222000.0,,-10291000.0,,-21516000.0,88382000.0,,,142000.0,-206000.0,15885000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,56379000.0,50570000.0,114872000.0,130836000.0,24202000,,56379000.0,-5733000.0,,,-7045000.0,,-408000.0,42195000,126851000.0,18033000.0,50952000.0,7175000.0,,14242000.0,2760000.0,,2292000.0,2955000.0,17099000.0,11663000.0,5.67,-109125000.0,-12193000.0,148482000.0,,148482000.0,39435000,20289000.0,158834000.0,67915000.0,,3784000.0,-7424000.0,,-79000.0,,136819000.0,14015000.0,249498000.0,269424000.0,114280000,,0.0,113094000.0,80808000.0,,76785000.0,56379000.0,,95036000.0,,131458000.0,249498000.0,,324563000.0,80808000.0,,7175000.0,-51929000.0,35737000.0,80808000.0,962000.0,131458000.0,4567000.0,138588000.0,,,,10561000.0,76785000.0,,78543000.0,,176081000.0,11663000.0,24202000,39108000.0,24202000,,9955000.0,0.0,114872000.0,,,39108000.0,4567000.0,176081000.0,158834000.0,-46790000.0,,,,,-132388000.0,801000.0,,16034000.0,141000.0,10561000.0,66304000.0,,66304000.0,75065000.0,,4527000.0,,,,,,56379000.0,88572000.0,107331000.0,,136819000.0,265439000.0,6535000.0,962000.0,,136806000.0,0.0,,,,,,40236000.0,,107331000.0,-5325000.0,25614000.0,-30368000.0,131378000.0,,5.77,,,,,281000.0,324563000.0,,,75065000.0,,,,226000.0,,,0.0,,,-46790000.0,50952000.0,,-29858000.0,113094000.0,-10487000.0,66866000.0,,,141000.0,,17099000.0,-20657000.0,115153000.0,5159000.0,396275000.0,,-50969000.0,,-38657000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,,29053000,,32497000.0,-6921000.0,,,-7120000.0,2368000.0,-337000.0,50740000,,,,,,,3129000.0,,2275000.0,,,,,,,,,159701000.0,47611000,40481000.0,143415000.0,,,-998000.0,13606000.0,,,,148202000.0,,224937000.0,,124478000,,14888000.0,,,2.07,,,,,,,,,,,,6640000.0,,39069000.0,,,134285000.0,4944000.0,,,,13875000.0,,,,85409000.0,-3864000.0,,11499000.0,29053000,37798000.0,29053000,,,0.0,115328000.0,,,37798000.0,,143682000.0,,,,,,2.09,,491000.0,,19049000.0,,,69214000.0,,,,,,,,,,,32497000.0,,84012000.0,,,,1471000.0,937000.0,,,,,,,,,48102000.0,,,-6584000.0,47065000.0,-64026000.0,,,,,,,,281000.0,303383000.0,,,78446000.0,14002000.0,,,,,,0.0,,,,51515000.0,,-60068000.0,,-23882000.0,56379000.0,,,140000.0,127000.0,12761000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,,27500000,,38598000.0,-6734000.0,,,-7010000.0,2850000.0,-295000.0,45079000,,,,,,,3330000.0,,2852000.0,,,,,,,,,151347000.0,45079000,18381000.0,160903000.0,,,-1175000.0,-7842000.0,,,,139763000.0,,227892000.0,,125931000,,1796000.0,,,2.0,,,,,,,,,,,,6540000.0,,40948000.0,,,130912000.0,5123000.0,,,,13653000.0,,,,84983000.0,3275000.0,,11584000.0,27500000,39904000.0,27500000,,,0.0,113574000.0,,,39904000.0,,162066000.0,,,,,,2.01,,375000.0,,17954000.0,,,75051000.0,,,,,,,,,,,38598000.0,,90440000.0,,,,83000.0,962000.0,,,,,,,,,45454000.0,,,-6439000.0,24820000.0,-11985000.0,,,,,,,,281000.0,313413000.0,,,85521000.0,13771000.0,,,,,,0.0,,,,51842000.0,,-5058000.0,,6101000.0,32497000.0,,,140000.0,146000.0,18989000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,,16666000,,41036000.0,-9319000.0,,,-7017000.0,2841000.0,-242000.0,30709000,,,,,,,3449000.0,,2811000.0,,,,,,,,,179344000.0,27260000,8887000.0,170551000.0,,,-909000.0,-4053000.0,,,,167637000.0,,264718000.0,,114351000,,,,,1.21,,,,,,,,11707000.0,,,,6633000.0,,40110000.0,,,157877000.0,8185000.0,,0.0,,13659000.0,,,,74241000.0,20000.0,,11707000.0,16666000,46981000.0,16666000,,,0.0,142639000.0,,,46981000.0,,175525000.0,,,,,,1.22,,287000.0,,10881000.0,,,78132000.0,,,,,,,,,,,41036000.0,,93383000.0,,,,1432000.0,1803000.0,,,,,,,,,27547000.0,,,-9077000.0,17964000.0,-6207000.0,,,,,,,,281000.0,354869000.0,,,90151000.0,13780000.0,,,,,,0.0,,,,52347000.0,,-4958000.0,,2438000.0,38598000.0,,,141000.0,305000.0,16532000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,63958000.0,68684000.0,149804000.0,166604000.0,31859000,,63958000.0,-8542000.0,,,-10480000.0,2895000.0,-211000.0,56222000,172354000.0,3011000.0,52558000.0,8317000.0,,13825000.0,3818000.0,,2838000.0,2056000.0,21261000.0,11745000.0,7.6,-80088000.0,14508000.0,195985000.0,,195985000.0,52404000,43592000.0,188218000.0,111341000.0,,518000.0,12797000.0,,305000.0,,184240000.0,13703000.0,289975000.0,173003000.0,147201000,,5100000.0,143304000.0,105078000.0,,0.0,63958000.0,,56379000.0,,165142000.0,289975000.0,,385805000.0,105078000.0,11745000.0,8317000.0,-31627000.0,46477000.0,105078000.0,1839000.0,165142000.0,7794000.0,173003000.0,,,,10846000.0,0.0,,100724000.0,2625000.0,189820000.0,11745000.0,31859000,48320000.0,31859000,,13656000.0,0.0,149804000.0,,,48320000.0,7794000.0,189820000.0,188218000.0,-58629000.0,,,,,-102677000.0,255000.0,,20800000.0,140000.0,10954000.0,84675000.0,,84675000.0,95830000.0,,1408000.0,,,,,,63958000.0,141772000.0,116516000.0,,184240000.0,345357000.0,25000.0,1839000.0,,186010000.0,5100000.0,,0.0,,,,52659000.0,,116516000.0,-8331000.0,51923000.0,-20459000.0,173762000.0,,7.67,,,,,281000.0,385805000.0,,,95830000.0,,,,-2564000.0,,,0.0,,,-58629000.0,52558000.0,,-10004000.0,143304000.0,22922000.0,41036000.0,,,140000.0,305000.0,21261000.0,-30431000.0,281000.0,-31516000.0,511961000.0,,-1085000.0,,7579000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,,36379000,,91266000.0,-12361000.0,,,-10470000.0,3059000.0,-191000.0,64124000,,,,,,,4198000.0,,2884000.0,,,,,,,,,231251000.0,59926000,50937000.0,203750000.0,,,-740000.0,20386000.0,,,,219078000.0,,334592000.0,,157901000,,23937000.0,,,2.65,,,,,,,,12173000.0,,,,9724000.0,,48977000.0,,,,6755000.0,,0.0,,13596000.0,,,,108924000.0,2246000.0,,12173000.0,36379000,48998000.0,36379000,,,0.0,166268000.0,,,48998000.0,,205800000.0,,,,,,2.68,,244000.0,,23791000.0,,,90996000.0,,,,,,,,,,,91266000.0,,143982000.0,,,,1581000.0,1758000.0,,,,,,,,,60170000.0,,,-12170000.0,63107000.0,-23438000.0,,,,,,,,281000.0,437051000.0,,,102459000.0,13729000.0,,,,,,,,,,52716000.0,,-15001000.0,,27308000.0,63958000.0,,,139000.0,285000.0,21837000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,,35657000,,88010000.0,-10669000.0,,,-10427000.0,3038000.0,-192000.0,62995000,,,,,,,4304000.0,,2975000.0,,,,,,,,,215464000.0,58691000,14270000.0,226036000.0,,,-1600000.0,-16589000.0,,,,203295000.0,,331851000.0,,159283000,,2781000.0,,,2.6,,,,,,,,12169000.0,,,,10278000.0,,50101000.0,,,,9836000.0,,0.0,,13563000.0,,,,109182000.0,2551000.0,,12169000.0,35657000,50491000.0,35657000,,,0.0,165463000.0,,,50491000.0,,227161000.0,,,,,,2.63,,247000.0,,23281000.0,,,97734000.0,,,,,,,,,,,88010000.0,,140918000.0,,,,95000.0,1714000.0,,,,,,,,,58938000.0,,,-10477000.0,24747000.0,-17334000.0,,,,,,,,281000.0,442625000.0,,,110774000.0,13704000.0,,,,,,,,,,52908000.0,,-7002000.0,,-3256000.0,91266000.0,,,139000.0,285000.0,24934000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,,23341000,,84122000.0,2940000.0,,,-10327000.0,2887000.0,-140000.0,42560000,,,,,,,4311000.0,,2968000.0,,,,,,,,,250042000.0,38249000,44172000.0,192548000.0,,,-1134000.0,24224000.0,,,,237729000.0,,325289000.0,,147597000,,0.0,,,1.72,,,,,,,,,,,,12024000.0,,49023000.0,,,181695000.0,11432000.0,,,,13467000.0,,,,98574000.0,15493000.0,,12313000.0,23341000,60325000.0,23341000,,,0.0,184715000.0,,,60325000.0,,192979000.0,,,,,,1.73,,331000.0,,15239000.0,,,103742000.0,,,,,,,,,,,84122000.0,,124806000.0,,,,1132000.0,2033000.0,,,,,,,,,38580000.0,,,-9420000.0,53592000.0,-60420000.0,,,,,,,,281000.0,443021000.0,,,117732000.0,13557000.0,,,,,,,,,,40684000.0,,-51225000.0,,-3888000.0,88010000.0,,,136000.0,295000.0,41301000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,64107000.0,85739000.0,181112000.0,205212000.0,35883000,,64107000.0,14216000.0,,,-13317000.0,3003000.0,-36000.0,63401000,215771000.0,2808000.0,12386000.0,10231000.0,,13535000.0,4496000.0,,3154000.0,7428000.0,31280000.0,12644000.0,9.7,-115517000.0,2324000.0,236763000.0,,236763000.0,58905000,7427000.0,174625000.0,116806000.0,,3827000.0,-25697000.0,,40000.0,,224119000.0,13426000.0,286324000.0,215749000.0,171951000,,934000.0,190593000.0,131260000.0,,0.0,64107000.0,,63958000.0,,199600000.0,286324000.0,,412767000.0,131260000.0,,10231000.0,-44541000.0,57111000.0,131260000.0,2006000.0,199600000.0,10512000.0,215749000.0,,,,12262000.0,40700000.0,,114840000.0,-12862000.0,176004000.0,12644000.0,35883000,55935000.0,35883000,,17028000.0,0.0,181112000.0,,,55935000.0,10512000.0,176004000.0,174625000.0,-74530000.0,,,,,-156798000.0,406000.0,,23428000.0,133000.0,11987000.0,116063000.0,,116063000.0,126443000.0,,1228000.0,,,,,,64107000.0,162821000.0,76493000.0,,224119000.0,431520000.0,0.0,2006000.0,,232799000.0,934000.0,,,,,,59311000.0,,76493000.0,-13948000.0,21375000.0,-55606000.0,216999000.0,,9.78,,,,,281000.0,412767000.0,,,126443000.0,,-34458000.0,,353000.0,,,28200000.0,,,-74530000.0,12386000.0,,-42289000.0,190593000.0,-20015000.0,84122000.0,,,133000.0,40000.0,31280000.0,-46015000.0,281000.0,-5874000.0,636732000.0,,-559000.0,,149000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,35791000,,71094000.0,1002000.0,,,-13174000.0,2892000.0,-2000.0,64247000,,,,,,,4904000.0,,3265000.0,,,,,,,,,164314000.0,59225000,55788000.0,73179000.0,,,818000.0,22460000.0,,,,71166000.0,,108220000.0,,171956000,,22715000.0,,,2.8,,,,,,,,80000000.0,,,,11415000.0,,74976000.0,,,25711000.0,5732000.0,,13148000.0,,12744000.0,,,,96980000.0,-559000.0,,93148000.0,35791000,37755000.0,35791000,,,0.0,15331000.0,,,37755000.0,,73303000.0,,,,,,2.81,,0.0,,23369000.0,,,118957000.0,,,,,,,,,,,71094000.0,,71094000.0,183000.0,,,-776000.0,2672000.0,,,,,,,,,59160000.0,,,-11384000.0,67172000.0,-61187000.0,,,,,,,,281000.0,237617000.0,,,129397000.0,12794000.0,,,,,,12388000.0,,-3700000.0,,0.0,,-127237000.0,,6987000.0,64107000.0,,,124000.0,0.0,27107000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,29647000,,50558000.0,-6678000.0,,,-12009000.0,3436000.0,0.0,55432000,,,,,,,5261000.0,,3786000.0,,,,,,,,,59174000.0,50145000,13583000.0,174625000.0,,,-1074000.0,-17359000.0,,,,46530000.0,,108735000.0,,163789000,,934000.0,,,2.53,,,,,,,,100000000.0,,,,10231000.0,,76373000.0,,,22349000.0,10512000.0,,12644000.0,,11692000.0,,,,87416000.0,4503000.0,,12644000.0,29647000,37271000.0,29647000,,,0.0,3523000.0,,,37271000.0,,176004000.0,,,,,,2.54,,26000.0,,19357000.0,,,116063000.0,,,,,,15000000.0,,,,,64107000.0,,76493000.0,1167000.0,,,-81683000.0,2006000.0,,,,,,,,,49004000.0,,,-6678000.0,20261000.0,-34119000.0,,,,,,,,281000.0,235178000.0,,,126443000.0,11737000.0,,,,,,0.0,,3362000.0,,12386000.0,,-55427000.0,,-20536000.0,71094000.0,,,133000.0,40000.0,31280000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,13935000,,57071000.0,-6825000.0,,,-11978000.0,3470000.0,0.0,30024000,,,,,,,5614000.0,,13935000.0,,,,,,,,,180455000.0,24405000,28491000.0,38411000.0,,,1197000.0,10686000.0,,,,82889000.0,,91056000.0,,135865000,,2620000.0,,,1.2,,,,,,,,82500000.0,,,,12785000.0,,68170000.0,,,21200000.0,4862000.0,,15066000.0,,11623000.0,,,,67695000.0,6211000.0,,97566000.0,13935000,43290000.0,13935000,,,0.0,14612000.0,,,43290000.0,,43750000.0,,,-15000000.0,,,1.2,,5000.0,,9266000.0,,,121898000.0,,,,,,22500000.0,,,,,57071000.0,,57071000.0,1209000.0,,,80000000.0,3839000.0,,,,,,,,,23201000.0,,,-6825000.0,35316000.0,-21978000.0,,,,,,,,281000.0,224205000.0,,,133149000.0,11647000.0,,,,,,0.0,,1149000.0,,0.0,,0.0,,6513000.0,50558000.0,,,120000.0,-840000.0,38014000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,57137000.0,69478000.0,15364000.0,292003000.0,26671000,,57137000.0,-12104000.0,,27500000.0,-11944000.0,3436000.0,0.0,51116000,179143000.0,-2459000.0,0.0,12131000.0,,11943000.0,5746000.0,,26671000.0,,34039000.0,111656000.0,8.88,-202664000.0,8345000.0,188840000.0,,188840000.0,45369000,26510000.0,42491000.0,124372000.0,,2781000.0,-7442000.0,,-611000.0,,77184000.0,11906000.0,94668000.0,156288000.0,155824000,,0.0,206191000.0,106044000.0,2.3,-7000000.0,57137000.0,,64107000.0,,25006000.0,94668000.0,90000000.0,231133000.0,106044000.0,90000000.0,12131000.0,-49105000.0,72483000.0,106044000.0,5190000.0,25006000.0,,156288000.0,21656000.0,,11564000.0,106044000.0,12388000.0,,83341000.0,,42293000.0,111656000.0,26671000,37972000.0,26671000,6800000.0,21525000.0,-7000000.0,15364000.0,,,37972000.0,,42293000.0,42491000.0,-85042000.0,-7500000.0,,,2.31,-136728000.0,1000.0,,17486000.0,118000.0,13234000.0,121149000.0,,121149000.0,136465000.0,,152000.0,27500000.0,,,,,57137000.0,154363000.0,57137000.0,1213000.0,77184000.0,335431000.0,0.0,5190000.0,,200820000.0,0.0,,21656000.0,,-7000000.0,,44157000.0,,57137000.0,-5104000.0,31614000.0,-19444000.0,175522000.0,,8.91,3773000.0,,,,15645000.0,231133000.0,,6800000.0,136465000.0,11592000.0,-2995000.0,,3722000.0,,,0.0,,-3806000.0,-85042000.0,0.0,,-20000000.0,206191000.0,66000.0,57071000.0,-102500000.0,,118000.0,-611000.0,34039000.0,-29991000.0,15645000.0,-24605000.0,627434000.0,,-2000.0,,-6970000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,,23989000,,52704000.0,-4050000.0,,,-11865000.0,2390000.0,0.0,46676000,,,,,,,5817000.0,,23989000.0,,,,,,,,,168208000.0,40858000,32432000.0,54615000.0,,,-317000.0,4326000.0,,,,83890000.0,,89389000.0,,149532000,,15789000.0,,,2.09,,,,,,,,62500000.0,,,,13365000.0,,73764000.0,,,23320000.0,,,21818000.0,,11419000.0,,,,75768000.0,,,84318000.0,23989000,34910000.0,23989000,6800000.0,,0.0,1303000.0,,,34910000.0,,56026000.0,,,-25000000.0,,,2.1,,1000.0,,15662000.0,,,119542000.0,,,,,,30000000.0,,,,,52704000.0,,52704000.0,1208000.0,,,0.0,5115000.0,,,,,,,,,39651000.0,,,-4050000.0,36482000.0,-36865000.0,,,,,,,,1584000.0,224234000.0,,,134845000.0,11477000.0,,,,,,0.0,,1686000.0,,,,0.0,,-4433000.0,57137000.0,,,119000.0,-652000.0,36517000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,21212000,,48690000.0,-5821000.0,,,-11872000.0,3440000.0,0.0,42102000,,,,,,,5932000.0,,21212000.0,,,,,,,,,150896000.0,36168000,358000.0,63955000.0,,,-1214000.0,-23321000.0,,,,59199000.0,,84930000.0,,146254000,,,,,1.85,,,,,,,,70000000.0,,,,11886000.0,,75652000.0,,,24218000.0,,,21697000.0,,11430000.0,,,,70602000.0,,,91697000.0,21212000,34434000.0,21212000,6800000.0,,0.0,3161000.0,,,34434000.0,,69247000.0,,,-20500000.0,,,1.86,,2000.0,,13849000.0,,,118836000.0,,,,,,30000000.0,,,,,48690000.0,,48690000.0,1109000.0,,,0.0,4869000.0,,,,,,,,,35061000.0,,,-5821000.0,6179000.0,-4372000.0,,,,,,,,281000.0,220143000.0,,,135213000.0,11483000.0,,,,,,0.0,,-898000.0,,,,0.0,,-4014000.0,52704000.0,,,119000.0,-558000.0,25757000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,,4103000,,45609000.0,-8294000.0,,,-11872000.0,3528000.0,0.0,13945000,,,,,,,6108000.0,,3683000.0,,,,,,,,,166621000.0,7836000,6291000.0,56185000.0,,,-1296000.0,1988000.0,,,,71806000.0,,91937000.0,,124260000,,,,,0.36,,,,,,,,72500000.0,,,,14255000.0,,72997000.0,,,24109000.0,,,22315000.0,,11433000.0,,,,51263000.0,,,94815000.0,4103000,43427000.0,4103000,6800000.0,,0.0,1163000.0,,,43427000.0,,64993000.0,,,-22500000.0,,,0.36,,0.0,,2679000.0,,,122620000.0,,,,,,30000000.0,,,,,45609000.0,,45609000.0,1055000.0,,,0.0,4642000.0,,,,,,,,,6782000.0,,,-8294000.0,14585000.0,-9372000.0,,,,,,,,281000.0,231614000.0,,,139677000.0,11487000.0,,,,,,0.0,,109000.0,,,,0.0,,-3081000.0,48690000.0,,,119000.0,-545000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,47517000.0,43045000.0,494000.0,300098000.0,16627000,,47517000.0,-6568000.0,,3125000.0,-11719000.0,-3894000.0,0.0,28726000,113587000.0,-2120000.0,0.0,14422000.0,,11440000.0,6116000.0,,-3619000.0,,39124000.0,143780000.0,5.76,-25001000.0,-14104000.0,186804000.0,,186804000.0,28725000,18248000.0,41311000.0,57329000.0,,2789000.0,2903000.0,975000.0,-736000.0,,43024000.0,11390000.0,89655000.0,448392000.0,141933000,,,217955000.0,65930000.0,1.47,0.0,47517000.0,,57137000.0,,23262000.0,89655000.0,121875000.0,227792000.0,65930000.0,121875000.0,14422000.0,-47328000.0,77685000.0,65930000.0,6538000.0,23262000.0,,121920000.0,21905000.0,,11276000.0,837000.0,0.0,,64248000.0,,40988000.0,143780000.0,16627000,113208000.0,16627000,6800000.0,23973000.0,0.0,494000.0,,,28882000.0,,40988000.0,41311000.0,-96435000.0,-35000000.0,,,1.47,-66949000.0,1000.0,,10855000.0,114000.0,5464000.0,121520000.0,,121520000.0,138137000.0,,4000.0,3125000.0,,,,,47517000.0,82062000.0,47517000.0,1244000.0,43024000.0,261881000.0,-2120000.0,6538000.0,,137564000.0,,,21905000.0,,0.0,,27482000.0,,47517000.0,-6568000.0,24816000.0,-16340000.0,108975000.0,,5.79,4616000.0,,,,281000.0,227792000.0,,6800000.0,138137000.0,11314000.0,1744000.0,975000.0,-38000.0,,,0.0,,847000.0,-96435000.0,0.0,,-25001000.0,217955000.0,1908000.0,45609000.0,-103000000.0,,114000.0,-736000.0,39124000.0,-24733000.0,281000.0,-24733000.0,561979000.0,,0.0,,-9620000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,,17231000,,50762000.0,-2368000.0,,,0.0,2250000.0,,36109000,,,,,,,6190000.0,,152000.0,,,,,,,,,183704000.0,29919000,29025000.0,32435000.0,,,-661000.0,6231000.0,905000.0,,,39417000.0,,84995000.0,,137506000,,4700000.0,,,1.59,,,,,,,,121094000.0,,,,12052000.0,,73427000.0,,,22181000.0,,,23193000.0,,10813000.0,,,,64079000.0,,,144287000.0,17231000,107587000.0,17231000,6800000.0,,0.0,229000.0,,,28809000.0,,32323000.0,,,-781000.0,1406000.0,,1.59,,0.0,,11392000.0,,,117912000.0,,,,,,3125000.0,,,,,50762000.0,,50762000.0,1296000.0,,,0.0,6320000.0,,,,,,,,,28623000.0,,,-2368000.0,31393000.0,-25780000.0,,,,,,,,281000.0,216027000.0,,,131032000.0,10850000.0,,,,,,,,1081000.0,,,,-24999000.0,,3245000.0,47517000.0,,,108000.0,-597000.0,31082000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
