date,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualBasicAverageShares,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualCapitalExpenditure,annualOperatingExpense,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualResearchAndDevelopment,trailingResearchAndDevelopment,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,annualChangeInAccountPayable,annualDeferredIncomeTax,quarterlyCashDividendsPaid,trailingBeginningCashPosition,trailingFreeCashFlow,annualInterestExpense,quarterlyCurrentAssets,trailingChangesInAccountReceivables,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualBasicEPS,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyEbitda,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,trailingOperatingExpense,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualOtherNonCurrentAssets,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDilutedAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyBasicEPS,annualCommonStockIssuance,annualFreeCashFlow,annualNetIncome,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualCostOfRevenue,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,annualCurrentDebt,trailingCommonStockIssuance,quarterlyRepaymentOfDebt,annualTaxProvision,annualTotalAssets,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDilutedEPS,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockBasedCompensation,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,annualAccountsReceivable,annualOperatingCashFlow,trailingOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,trailingNetIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetPPE,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualGoodwill,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,trailingOtherIncomeExpense,trailingDeferredIncomeTax,trailingTotalRevenue,annualInvestingCashFlow,quarterlyDilutedEPS,annualPretaxIncome,annualEndCashPosition,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNonCurrentDeferredRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,annualGrossPPE,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,quarterlyCapitalStock,trailingBasicAverageShares,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares
1970-01-01 00:00:00.599529600,,,,,,,,1405100000.0,1405100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571316000.0,1405100000.0,,,,,,,,,,,,,,,,,,,,0.039286,,,,,,,,,,,,,,,,,140500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039286,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,1246900000.0,1246900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576916000.0,1246900000.0,,,,,,,,,,,,,,,,,,,,0.015714,,,,,,,,,,,,,,,,,56400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576916000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015714,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,1248200000.0,1248200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3472448000.0,1248200000.0,,,,,,,,,,,,,,,,,,,,0.026429,,,,,,,,,,,,,,,,,96100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3472448000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026429,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,454000000.0,438300000.0,3590960452.0,,,,,-3266000000.0,1383700000.0,0.0,,,,,,,,-239000000.0,2079700000.0,,1258200000.0,,5284000000.0,,,,,362900000.0,,,111300000.0,,,,,2294400000.0,,,895300000.0,,643300000.0,1175900000.0,-12900000.0,0.126429,,,,-3266000000.0,,-309100000.0,,,-109000000.0,,2294400000.0,115300000.0,,,1485700000.0,,454000000.0,,3590960452.0,1258200000.0,,,,,96000000.0,268300000.0,454000000.0,1175900000.0,,,,,587900000.0,,2570000000.0,372400000.0,,,0.0,-50300000.0,161000000.0,56800000.0,,,290300000.0,2743900000.0,587900000.0,1954900000.0,,362900000.0,449500000.0,100000.0,0.126429,,,56800000.0,,1485700000.0,,,,,,,-13900000.0,124800000.0,362900000.0,,787400000.0,,,,475400000.0,,,-309100000.0,,,,115300000.0,362900000.0,,,507300000.0,,,,,438300000.0,,,,,,2714000000.0,334200000.0,475400000.0,895300000.0,,334200000.0,759100000.0,504300000.0,,,0.0,33200000.0,504300000.0,,,2743900000.0,,,65900000.0,449500000.0,,,,-984700000.0,,438300000.0,438300000.0,,,334200000.0,,,,-403100000.0,,744300000.0,0.0,,-38300000.0,,,,,334200000.0,,,110000000.0,,634300000.0,643300000.0,,,,,,,,,
1970-01-01 00:00:00.631065600,,,,-444900000.0,,54100000.0,,190000000.0,1493400000.0,,,-212200000.0,824900000.0,124800000.0,0.0,,,,,,1289500000.0,,,,,,,,,,,-14000000.0,,,,2325500000.0,,,892700000.0,,704300000.0,1247500000.0,,,33900000.0,-98900000.0,3640000000.0,237800000.0,,,,,,,,,,,1523800000.0,,,,,,-22600000.0,,668500000.0,0.034286,,,,,634900000.0,48800000.0,,,,,,,587100000.0,,0.0,,124800000.0,,,,,,739400000.0,,,396800000.0,,,,-62900000.0,25000000.0,67900000.0,,,-76700000.0,,,,,,,,,,,,,14600000.0,426600000.0,124800000.0,100000.0,-342400000.0,,3640000000.0,,125900000.0,396800000.0,,,,,261100000.0,-27800000.0,,,79800000.0,,,,204600000.0,,361900000.0,,,,,,566100000.0,198200000.0,,,,,,,2813300000.0,,,,487800000.0,,,,,,410500000.0,410500000.0,,,,,,,,0.034286,,,318200000.0,,,,,47800000.0,258700000.0,,,,438300000.0,,,,,,,,,,,
1970-01-01 00:00:00.638841600,,,,-59200000.0,,73400000.0,,199200000.0,1346200000.0,,,84300000.0,780900000.0,131800000.0,0.0,,,,,,1224800000.0,,,,,,,,,,,-13500000.0,,,,2269700000.0,,,774300000.0,,745800000.0,1341300000.0,,,53700000.0,-114400000.0,3548461538.0,243500000.0,,,,,,,,,,,1550900000.0,,,,,,-20200000.0,,565300000.0,0.037143,,,,,581700000.0,114100000.0,,,,,,,537400000.0,,0.0,,131800000.0,,,,,,652600000.0,,,450500000.0,,,,-42800000.0,23700000.0,20000000.0,,,-152200000.0,,,,,,,,,,,,,16900000.0,312500000.0,131800000.0,-100000.0,-377500000.0,,3548461538.0,,137700000.0,450500000.0,,,,,303300000.0,235300000.0,,,84300000.0,,,,216100000.0,,368300000.0,,,,,,518500000.0,260500000.0,,,,,,,2775700000.0,,,,506000000.0,,,,,,645800000.0,645800000.0,,,,,,,,0.037143,,,206500000.0,,,,,44200000.0,235800000.0,,,,0.0,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,,,-343300000.0,,86300000.0,,182300000.0,1364800000.0,,,-121600000.0,786500000.0,119800000.0,0.0,,,,,,1382700000.0,,,,,,,,,,,-13400000.0,,,,2339000000.0,,,886900000.0,,793400000.0,1334800000.0,,,45300000.0,-173100000.0,3494166667.0,232200000.0,,,,,,,,,,,1506800000.0,,,,,,-42000000.0,,578300000.0,0.034286,,,,,604200000.0,20600000.0,,,,,,,554300000.0,,0.0,,119800000.0,,,,,,676600000.0,,,495800000.0,,,,-50800000.0,20500000.0,24900000.0,,,-161100000.0,,,,,,,,,,,,,14100000.0,291900000.0,119800000.0,0.0,-414700000.0,,3494166667.0,,171800000.0,495800000.0,,,,,301800000.0,19200000.0,,,76600000.0,,,,196400000.0,,378700000.0,,,,,,582900000.0,251000000.0,,,,,,,2889500000.0,,,,550500000.0,,,,,,665000000.0,665000000.0,,,,,,,,0.034286,,,314500000.0,,,,,49900000.0,279100000.0,,,,0.0,,,,,,,,,,,
1970-01-01 00:00:00.654652800,474900000.0,374700000.0,3517777778.0,-577000000.0,,-68500000.0,,140600000.0,1354100000.0,0.0,,-324000000.0,762700000.0,98500000.0,0.0,,,-224300000.0,2442900000.0,,1528900000.0,,5558400000.0,,,,,501900000.0,,,138900000.0,-12900000.0,,,,2403300000.0,,,1027000000.0,,844900000.0,1312200000.0,-569600000.0,0.135,6000000.0,-183200000.0,,201400000.0,,-446700000.0,,,145300000.0,,2403300000.0,174200000.0,,,1446800000.0,,474900000.0,,3517777778.0,1528900000.0,-12700000.0,,591400000.0,,103500000.0,739600000.0,474900000.0,1312200000.0,622100000.0,-63600000.0,,,911200000.0,,2403500000.0,438300000.0,561300000.0,,100000.0,-53800000.0,98500000.0,122600000.0,,,303600000.0,2975700000.0,911200000.0,2240200000.0,,501900000.0,572400000.0,-100000.0,0.135,-67800000.0,34300000.0,122600000.0,,1446800000.0,-64000000.0,,,,,,119900000.0,202700000.0,501800000.0,,1172700000.0,,,20900000.0,355500000.0,98500000.0,0.0,-446700000.0,,,,174200000.0,501800000.0,,,963900000.0,,97700000.0,-290300000.0,,374700000.0,62900000.0,,,,161400000.0,3154900000.0,398200000.0,355500000.0,1027000000.0,,398200000.0,914700000.0,563800000.0,29900000.0,,100000.0,-97500000.0,563800000.0,,,2975700000.0,,,-63600000.0,572400000.0,,,,-1424400000.0,,374700000.0,374700000.0,,,340600000.0,,,,-573500000.0,,778500000.0,0.0,333500000.0,-454000000.0,,,,60800000.0,340600000.0,,,66500000.0,0.0,712000000.0,844900000.0,,,,,,,,,
1970-01-01 00:00:00.662601600,,,,-148900000.0,,-9200000.0,,228400000.0,1675500000.0,,,291700000.0,907800000.0,150500000.0,0.0,,,,,,1612200000.0,,,,,,,,,,,-13900000.0,,,,2544000000.0,,,1072300000.0,,917000000.0,1405300000.0,,,38100000.0,-61900000.0,3292187500.0,275500000.0,,,,,,,,,,,1545100000.0,,,,,,-12100000.0,,767700000.0,0.045714,,,,,679400000.0,-53000000.0,,,,,,,632300000.0,,0.0,,150500000.0,,,,,,542700000.0,,,539900000.0,,,,-74200000.0,21400000.0,23000000.0,,,-154000000.0,,,,,,,,,,,,,14400000.0,408500000.0,150500000.0,0.0,-480700000.0,,3292187500.0,,177000000.0,539900000.0,,,,,226900000.0,364600000.0,,,92200000.0,,,,242700000.0,,436300000.0,,,,,,632000000.0,152700000.0,,,,,,,3157300000.0,,,,613300000.0,,,,,,739300000.0,739300000.0,,,,,,,,0.045714,,,526900000.0,,,,,47100000.0,417300000.0,,,,374700000.0,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,,,-169700000.0,,-270500000.0,,186600000.0,1597700000.0,,,21100000.0,825000000.0,131100000.0,0.0,,,,,,1607800000.0,,,,,,,,,,,-14100000.0,,,,2812900000.0,,,996200000.0,,949800000.0,1520500000.0,,,71700000.0,-5600000.0,3398888889.0,232500000.0,,,,,,,,,,,1814400000.0,,,,,,-17300000.0,,772700000.0,0.038571,,,,,638400000.0,-212500000.0,,,,,,,592500000.0,,0.0,,131100000.0,,,,,,526800000.0,,,611600000.0,,,,-39000000.0,168800000.0,6000000.0,,,132100000.0,,,,,,,,,,,,,25000000.0,620900000.0,131100000.0,0.0,-513900000.0,,3398888889.0,,173400000.0,611600000.0,,,,,-18100000.0,135100000.0,,,80400000.0,,,,211500000.0,,435900000.0,,,,,,569200000.0,-57100000.0,,,,,,,3422200000.0,,,,609300000.0,,,,,,874300000.0,874300000.0,,,,,,,,0.038571,,,247100000.0,,,,,45900000.0,421000000.0,,,,0.0,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,,,-2600000.0,,-26600000.0,,-88800000.0,1528600000.0,,,-23900000.0,753700000.0,-53100000.0,0.0,,,,,,1789200000.0,,,,,,,,,,,-14400000.0,,,,2828300000.0,,,1286800000.0,,997800000.0,1426800000.0,,,-109300000.0,-107600000.0,3379090909.0,-35300000.0,,,,,,,,,,,1666300000.0,,,,,,-21400000.0,,774900000.0,-0.015714,,,,,842500000.0,-112400000.0,,,,,,,789100000.0,,100000.0,,-53100000.0,,,,,,554200000.0,,,502400000.0,,,,-53500000.0,-156500000.0,156300000.0,,,58800000.0,,,,,,,,,,,,,3300000.0,733300000.0,-53100000.0,0.0,-552700000.0,,3379090909.0,,182100000.0,502300000.0,,,,,-135500000.0,-100600000.0,,,-32500000.0,,,,-85600000.0,,445100000.0,,,,,,768800000.0,-189000000.0,,,,,,,3455500000.0,,,,627200000.0,,,,,,773700000.0,773700000.0,,,,,,,,-0.015714,,,53600000.0,,,,,53500000.0,361700000.0,,,,0.0,,,,,,,,,,,
1970-01-01 00:00:00.686188800,309800000.0,604100000.0,3362170543.0,-289500000.0,,-94400000.0,,121300000.0,1507000000.0,100000.0,,-230600000.0,712700000.0,81200000.0,0.0,,,-218300000.0,2751800000.0,,1726900000.0,,6308800000.0,,,,,509800000.0,,,8000000.0,-14100000.0,,,,2863600000.0,,,1217100000.0,,1036000000.0,1492000000.0,-184700000.0,0.092143,7500000.0,-9600000.0,,179200000.0,,-588000000.0,,,-400700000.0,,2863600000.0,182000000.0,,,1766700000.0,,309800000.0,,3362170543.0,1726900000.0,-6400000.0,,794300000.0,,257700000.0,-89600000.0,309800000.0,1492000000.0,591400000.0,61700000.0,,,680600000.0,,3109700000.0,374700000.0,533500000.0,,-100000.0,-56500000.0,81200000.0,148600000.0,,,189900000.0,3493600000.0,680600000.0,2547400000.0,,509800000.0,630000000.0,200000.0,0.092143,-51600000.0,224000000.0,148600000.0,,1766700000.0,5600000.0,,,,,,-316200000.0,204400000.0,509900000.0,,944500000.0,,,9800000.0,671700000.0,81200000.0,100000.0,-588000000.0,,,,182000000.0,509900000.0,,,128700000.0,,55400000.0,-169600000.0,,604100000.0,49800000.0,,,,131000000.0,3199100000.0,448000000.0,671700000.0,1217100000.0,,448000000.0,651700000.0,711400000.0,3800000.0,,-100000.0,-57200000.0,711400000.0,,,3493600000.0,,,229500000.0,630000000.0,,,,-610700000.0,,604100000.0,604100000.0,,,357100000.0,,,,58300000.0,,499700000.0,0.0,116900000.0,42500000.0,,,,57900000.0,357100000.0,,,52400000.0,0.0,447300000.0,1036000000.0,,,,,,,,,
1970-01-01 00:00:00.694137600,,,,-461600000.0,,44400000.0,,262600000.0,1862600000.0,,,-261000000.0,863000000.0,166000000.0,0.0,,,,,,1822700000.0,,,,,-100000.0,,,,,,-14200000.0,,,,3071600000.0,,,1270800000.0,,1046600000.0,1639300000.0,,,42100000.0,-20300000.0,3417647059.0,312400000.0,,,,,,,,,,,1922800000.0,,,,,,-39600000.0,,999600000.0,0.048571,,,,,600400000.0,28300000.0,,,,,,,550600000.0,,0.0,,166000000.0,,,,,,924700000.0,,,551900000.0,,,,-51600000.0,18700000.0,45700000.0,,,-118700000.0,,,,,,,,,,,,,5100000.0,643300000.0,166000000.0,-100000.0,-590500000.0,,3417647059.0,,217800000.0,551900000.0,,,,,305700000.0,-74000000.0,,,101800000.0,,,,267800000.0,,456100000.0,,,,,,824300000.0,254100000.0,,,,,,,3745500000.0,,,,673900000.0,,,,,,530100000.0,530100000.0,,,,,,,,0.048571,,,291800000.0,,,,,49800000.0,400800000.0,,,,604100000.0,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,,,-572600000.0,,82900000.0,,210400000.0,1716000000.0,,,-180400000.0,805800000.0,135100000.0,0.0,,,,,,1853900000.0,,,,,300000.0,,,,,,-14500000.0,,,,3256900000.0,,,1250900000.0,,1048400000.0,1739800000.0,,,51000000.0,-51700000.0,3438909091.0,260700000.0,,,,,,,,,,,2087000000.0,,,,,,-27800000.0,,910200000.0,0.039286,,,,,595400000.0,100800000.0,,,,,,,545100000.0,,0.0,,135100000.0,,,,,,1074300000.0,,,603000000.0,,,,-42000000.0,71400000.0,136300000.0,,,95900000.0,,,,,,,,,,,,,7500000.0,542500000.0,135100000.0,200000.0,-590500000.0,,3438909091.0,,226100000.0,603000000.0,,,,,321300000.0,236700000.0,,,82800000.0,,,,217900000.0,,457900000.0,,,,,,773600000.0,279300000.0,,,,,,,3940900000.0,,,,684000000.0,,,,,,766800000.0,766800000.0,,,,,,,,0.039286,,,462000000.0,,,,,50200000.0,341000000.0,,,,0.0,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,,,-449800000.0,,5000000.0,,201100000.0,1740200000.0,,,-240200000.0,828500000.0,131700000.0,0.0,,,,,,1999800000.0,,,,,-300000.0,,,,,,-14300000.0,,,,3423200000.0,,,1357700000.0,,1058400000.0,1831200000.0,,,39100000.0,-103200000.0,3414444444.0,258300000.0,,,,,,,,,,,2121400000.0,,,,,,-7500000.0,,911700000.0,0.038571,,,,,627400000.0,6800000.0,,,,,,,570300000.0,,0.0,,131700000.0,,,,,,1199500000.0,,,642100000.0,,,,-57400000.0,42600000.0,180200000.0,,,-31100000.0,,,,,,,,,,,,,11300000.0,535800000.0,131700000.0,-100000.0,-590500000.0,,3414444444.0,,230100000.0,642100000.0,,,,,235600000.0,-35500000.0,,,80700000.0,,,,212400000.0,,467900000.0,,,,,,788100000.0,178200000.0,,,,,,,4121200000.0,,,,698000000.0,,,,,,731300000.0,731300000.0,,,,,,,,0.038571,,,274500000.0,,,,,57200000.0,389400000.0,,,,0.0,,,,,,,,,,,
1970-01-01 00:00:00.717811200,530400000.0,498600000.0,3421935484.0,-637300000.0,,-111600000.0,,131600000.0,1767700000.0,0.0,,-231000000.0,815000000.0,97600000.0,0.0,,,-194900000.0,2506600000.0,,2036300000.0,,7086500000.0,,,-100000.0,,610800000.0,,,100900000.0,-14200000.0,,,,3558400000.0,,,1425500000.0,,1135600000.0,1904500000.0,-212600000.0,0.155,-31300000.0,-37400000.0,,191600000.0,,-673400000.0,,,20700000.0,,3558400000.0,203100000.0,,,2187400000.0,,530400000.0,,3421935484.0,2036300000.0,5500000.0,,952700000.0,,157200000.0,688800000.0,530400000.0,1904500000.0,683400000.0,-44300000.0,,,1392500000.0,,3774200000.0,604100000.0,623400000.0,,0.0,-57200000.0,97600000.0,184500000.0,,,325100000.0,4223700000.0,1392500000.0,2289400000.0,,610800000.0,665300000.0,-200000.0,0.155,-43900000.0,24500000.0,184500000.0,,2187400000.0,-22800000.0,,,,,,91600000.0,217200000.0,610800000.0,,1473000000.0,,,25700000.0,580100000.0,97600000.0,0.0,-673400000.0,,,,203100000.0,610800000.0,,,883700000.0,,21100000.0,-232800000.0,,498600000.0,59900000.0,,,,157500000.0,3312300000.0,462200000.0,580100000.0,1425500000.0,,462200000.0,1022900000.0,814100000.0,-22800000.0,,0.0,-69400000.0,814100000.0,,,4223700000.0,,,-105600000.0,665300000.0,,,,-2121300000.0,,498600000.0,498600000.0,,,426900000.0,,,,-912600000.0,,855500000.0,0.0,444700000.0,-76700000.0,,,,60000000.0,426900000.0,,,49600000.0,0.0,805700000.0,1135600000.0,,,,,,,,,
1970-01-01 00:00:00.725760000,,,,-699900000.0,,-186300000.0,,240800000.0,2000300000.0,,,64700000.0,850300000.0,161300000.0,0.0,,,,,,2211800000.0,,,,,200000.0,,,,,,-14200000.0,,,,3703300000.0,,,1537800000.0,,1328800000.0,2026500000.0,,,63200000.0,-65800000.0,3370447761.0,280200000.0,,,,,,,,,,,2282800000.0,,,,,,33400000.0,,1150000000.0,0.047857,,,,,609500000.0,-16500000.0,,,,,,,570100000.0,,0.0,,161300000.0,,,,,,1323600000.0,,,674000000.0,,,,-44300000.0,16300000.0,190600000.0,,,-57600000.0,,,,,,,,,,,,,19400000.0,596600000.0,161300000.0,0.0,-689500000.0,,3370447761.0,,152000000.0,674000000.0,,,,,78800000.0,85900000.0,,,98900000.0,,,,260200000.0,,639300000.0,,,,,,880000000.0,34500000.0,,,,,,,4494600000.0,,,,791300000.0,,,,,,584400000.0,584400000.0,,,,,,,,0.047857,,,775500000.0,,,,,39400000.0,467200000.0,,,,498600000.0,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,-224800000.0,,-247300000.0,,169100000.0,1973900000.0,,,268100000.0,801900000.0,110900000.0,0.0,,,,,,2183900000.0,,,,,-100000.0,,,,,,-13500000.0,,,,3654600000.0,,,1469500000.0,,1374000000.0,2077300000.0,,,40400000.0,-133800000.0,3375217391.0,211900000.0,,,,,,,,,,,2286200000.0,,,,,,-26000000.0,,1172000000.0,0.032857,,,,,632800000.0,-280200000.0,,,,,,,591700000.0,,0.0,,110900000.0,,,,,,931500000.0,,,714400000.0,,,,-48500000.0,38900000.0,59900000.0,,,-239100000.0,,,,,,,,,,,,,9800000.0,876800000.0,110900000.0,-100000.0,-723700000.0,,3375217391.0,,165200000.0,714400000.0,,,,,-52800000.0,-23800000.0,,,68000000.0,,,,178900000.0,,650300000.0,,,,,,795900000.0,-101300000.0,,,,,,,4470100000.0,,,,815500000.0,,,,,,560600000.0,560600000.0,,,,,,,,0.032857,,,567400000.0,,,,,42800000.0,613700000.0,,,,0.0,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,-435100000.0,,-81700000.0,,-306700000.0,1862000000.0,,,-52700000.0,647400000.0,-188300000.0,0.0,,,,,,2747500000.0,,,,,0.0,,,,,,-14000000.0,,,,3920400000.0,,,2097200000.0,,1414900000.0,1856300000.0,,,-64100000.0,-73900000.0,3214878049.0,-265300000.0,,,,,,,,,,,2020500000.0,,,,,,-35200000.0,,1214600000.0,-0.058571,,,,,954100000.0,-361900000.0,,,,,,,912700000.0,,0.0,,-188300000.0,,,,,,1023100000.0,,,650300000.0,,,,-72600000.0,12700000.0,308200000.0,,,173200000.0,,,,,,,,,,,,,2900000.0,1238700000.0,-188300000.0,200000.0,-755400000.0,,3214878049.0,,188100000.0,650300000.0,,,,,-288000000.0,-167500000.0,,,-115400000.0,,,,-303700000.0,,659500000.0,,,,,,1129500000.0,-360600000.0,,,,,,,4768000000.0,,,,847600000.0,,,,,,393200000.0,393200000.0,,,,,,,,-0.058571,,,490200000.0,,,,,41400000.0,659500000.0,,,,0.0,,,,,,,,,,,
1970-01-01 00:00:00.749347200,86600000.0,676400000.0,3276756757.0,-72200000.0,,-431400000.0,,7100000.0,2140800000.0,-48000000.0,,212700000.0,592900000.0,2700000.0,0.0,,,-213100000.0,2783900000.0,,3145000000.0,,7977000000.0,,,0.0,,629800000.0,,,19000000.0,-13900000.0,,,,4338400000.0,,,2515200000.0,,1412600000.0,1842600000.0,-273500000.0,0.026429,-20500000.0,0.0,,49600000.0,,-753100000.0,,,-946700000.0,,4338400000.0,173500000.0,,,2026400000.0,,86600000.0,,3276756757.0,3145000000.0,12600000.0,,1547900000.0,,85300000.0,-874900000.0,86600000.0,1842600000.0,585800000.0,-267900000.0,,,773500000.0,,5082700000.0,498600000.0,543300000.0,,0.0,-55600000.0,2700000.0,823200000.0,,,53100000.0,5171400000.0,773500000.0,2617800000.0,,629800000.0,833000000.0,100000.0,0.026429,-47700000.0,17400000.0,823200000.0,,2026400000.0,470400000.0,,,,,,-926500000.0,166100000.0,629800000.0,,2153100000.0,,,-2900000.0,1506600000.0,2700000.0,-48100000.0,-753100000.0,,,,173500000.0,629800000.0,,,-661800000.0,,-399800000.0,283300000.0,,676400000.0,1700000.0,,,,4400000.0,2894300000.0,659500000.0,1506600000.0,2515200000.0,,659500000.0,276500000.0,949400000.0,-447500000.0,,0.0,-15200000.0,949400000.0,,,5171400000.0,,,177900000.0,833000000.0,,,,-1432000000.0,,676400000.0,676400000.0,,,742600000.0,,,,492800000.0,,139700000.0,0.0,320000000.0,346900000.0,,,,42500000.0,742600000.0,,,29300000.0,0.0,110400000.0,1412600000.0,,,,,,,,,
