date,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyEbitda,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualFreeCashFlow,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyCurrentAssets,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,annualBasicEPS,trailingNetIncomeCommonStockholders,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,annualCostOfRevenue,annualBeginningCashPosition,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,annualTotalAssets,annualCurrentDebt,quarterlyRepaymentOfDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualSaleOfInvestment,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualChangeInInventory,quarterlyNetIncome,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyInventory,annualInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,annualCapitalStock,annualAccountsReceivable,trailingOperatingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyDilutedAverageShares,trailingNetIncome,annualBasicAverageShares,annualStockBasedCompensation,annualGoodwill,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyTaxProvision,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,annualNetPPE,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,annualEbitda,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualTotalRevenue,annualNetOtherInvestingChanges,trailingGrossProfit,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualOperatingIncome,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
,,100481000.0,21336000.0,,,-953000.0,129332000.0,,,64105000.0,,,,900080000.0,,,307100000.0,592750000.0,,,771597000.0,,,,,-26375000.0,,,,-275216000.0,174908000.0,,-369000.0,,43787000.0,-5023000.0,,,,934412000.0,,,,,,,0.13,,1444754000.0,,285650000.0,355811000.0,,,,,0.0,415786000.0,,285764000.0,954734000.0,,,,,,,76828000.0,,285764000.0,,,,0.0,,,,,,,,,,,7795000.0,0.0,,1630000.0,,,,,,,,,,13403000.0,,13403000.0,,418049000.0,,546000.0,98169000.0,-35938000.0,182679000.0,,-479929000.0,,-168569000.0,40131000.0,278983000.0,,,,,,102802000.0,,,,,,262330000.0,,420151000.0,18764000.0,,246323000.0,6849000.0,,,13187000.0,,,,,,,,62231000.0,,343477000.0,597292000.0,,1261617000.0,,,,,,,,,,,,,,,2216351000.0,13403000.0,,,-10663000.0,,,,,,,22451000.0,,0.13,1065000.0,,174908000.0,,,174908000.0,,,,,,,,,,,,,,,,
,,101192000.0,124569000.0,,,2085000.0,160747000.0,,,-98181000.0,,,,923489000.0,,,437755000.0,883680000.0,,,859206000.0,,,,,-26987000.0,,,,-53296000.0,145982000.0,,-682000.0,,148592000.0,-5097000.0,,,,1009740000.0,,,,,,,0.78,,1540365000.0,,445925000.0,371195000.0,,,,,0.0,488011000.0,,313186000.0,1112082000.0,,,,,,,90247000.0,,313186000.0,,,,0.0,,,,,,,,,,,7052000.0,0.0,,2612000.0,,,,,,,,,,80407000.0,,80407000.0,,444176000.0,,2177000.0,17218000.0,-48454000.0,184688000.0,,-479929000.0,,-28926000.0,80204000.0,280948000.0,,,,,,103571000.0,,,,,,428423000.0,,443560000.0,124701000.0,,247060000.0,44294000.0,,,12831000.0,,,,,,,,-31236000.0,,174908000.0,598244000.0,,1287489000.0,,,,,,,,,,,,,,,2399571000.0,80407000.0,,,-10294000.0,,,,,,,24023000.0,,0.79,1073000.0,,145982000.0,,,145982000.0,,,,,,,,,,,,,,,,
,,101896000.0,115052000.0,,,-2385000.0,154447000.0,,,99076000.0,,,,947269000.0,,,438033000.0,887993000.0,,,936841000.0,,,,,31977000.0,,,,-40229000.0,362931000.0,,-1000.0,,141920000.0,-5017000.0,,,,1079467000.0,,,,,,,0.72,,1653207000.0,,449960000.0,407582000.0,,,,,0.0,529259000.0,,322981000.0,1264124000.0,,,,,,,99601000.0,,322981000.0,,,,0.0,,,,,,,,,,,10086000.0,-1106000.0,,2951000.0,,,,,,,,,,74842000.0,,74842000.0,,425071000.0,,1985000.0,244597000.0,-40515000.0,189369000.0,,-479929000.0,,216949000.0,71663000.0,307981000.0,,,,,,104325000.0,,,,,,334347000.0,,467340000.0,115041000.0,,303149000.0,40199000.0,,,16210000.0,,,,,,,,204082000.0,,145982000.0,616364000.0,,1325924000.0,,,,,,,,,,,,,,,2590048000.0,74842000.0,,,4966000.0,,,,,,,26868000.0,,0.73,1080000.0,,362931000.0,,,362931000.0,,,,,,,,,,,,,,,,
,,,41069000.0,-1052000.0,,11356000.0,184394000.0,,,-46966000.0,365868000.0,1382520000.0,,1052966000.0,,,501658000.0,940992000.0,,350485000.0,1050961000.0,-174138000.0,190425000.0,,,-2145000.0,1413763000.0,,,-48645000.0,350485000.0,10964000.0,0.0,183190000.0,71360000.0,-6581000.0,,0.0,10103000.0,1090310000.0,190425000.0,,428551000.0,-565072000.0,,,,18034000.0,1675708000.0,1050961000.0,439334000.0,428551000.0,54281000.0,,207834000.0,,0.0,622410000.0,1090310000.0,460589000.0,1413763000.0,,,1.88,,290960000.0,-21718000.0,137591000.0,,460589000.0,1620869000.0,352335000.0,190425000.0,0.0,107336000.0,2726669000.0,,,,0.0,,1382520000.0,1312906000.0,1675708000.0,6578000.0,1106000.0,,2799000.0,,1.83,,,,103633000.0,,,-23530000.0,21773000.0,,21773000.0,,430082000.0,-417386000.0,-2582000.0,21988000.0,-49231000.0,183190000.0,,-565072000.0,,-21304000.0,72148000.0,290960000.0,1085000.0,455682000.0,,,,,,101519000.0,,,1684546000.0,455682000.0,622410000.0,487894000.0,39372000.0,,365868000.0,15994000.0,605849000.0,381972000.0,12053000.0,430082000.0,487894000.0,,,405659000.0,,,-27243000.0,137591000.0,362931000.0,605849000.0,-1850000.0,1312906000.0,61000.0,350485000.0,72148000.0,3305415000.0,0.0,,,104010000.0,,,,31511000.0,,299366000.0,2726669000.0,21773000.0,,350485000.0,61000.0,,2126000.0,,,,302026000.0,30291000.0,,,1085000.0,,350485000.0,,,350485000.0,1052966000.0,,184394000.0,,,,,,,,,,,,,
,,103048000.0,80221000.0,,,-6964000.0,160324000.0,,,102281000.0,,,,1053800000.0,,,414428000.0,751942000.0,,,1000691000.0,,,,,-47225000.0,,,,-32607000.0,522327000.0,,-1602000.0,,107882000.0,-5193000.0,,,,1133048000.0,,,,,,,0.48,,1743123000.0,,337514000.0,408934000.0,,,,,0.0,591757000.0,,334207000.0,1447485000.0,,,,,,,139785000.0,,334207000.0,,,,0.0,,,,,,,,,,,18103000.0,0.0,,2510000.0,,,,,,,,,,50707000.0,,50707000.0,,467610000.0,,396000.0,190707000.0,-32607000.0,179172000.0,,-565072000.0,,171842000.0,55689000.0,269149000.0,,,,,,105491000.0,,,,,,275598000.0,,488728000.0,80695000.0,,375744000.0,30343000.0,,,25552000.0,,,,,,,,158100000.0,,350485000.0,593795000.0,,1296329000.0,,,,,,,,,,,,,,,2743814000.0,50707000.0,,,-25179000.0,,,,,,,27661000.0,,0.49,1099000.0,,522327000.0,,,522327000.0,,,,,,,,,,,,,,,,
,,104198000.0,176983000.0,,,1177000.0,192868000.0,,,-135141000.0,,,,1059216000.0,,,551545000.0,1027384000.0,,,1034385000.0,,,,,-17269000.0,,,,-155868000.0,383156000.0,,-1651000.0,,207554000.0,-5232000.0,,,,1232021000.0,,,,,,,0.97,,1878928000.0,,475839000.0,415522000.0,,,,,-113965000.0,618863000.0,,374562000.0,1527227000.0,,,,,,,147865000.0,,368019000.0,,,,0.0,,,,,,,,,,,9646000.0,0.0,,2790000.0,,,,,,,,,,104205000.0,,104205000.0,,513101000.0,,-13527000.0,7363000.0,-41903000.0,180456000.0,,-565072000.0,,-139171000.0,41240000.0,267657000.0,,,,,,107416000.0,,,,,,458651000.0,,494144000.0,171073000.0,,384755000.0,64281000.0,,,16858000.0,,,,,,,,-34540000.0,,522327000.0,675413000.0,,1386086000.0,,,,,,,,,,,,,,,2913313000.0,104205000.0,,,-18253000.0,,,,,,,30571000.0,,1.0,1091000.0,,383156000.0,,,383156000.0,,,,,,,,,,,,,,,,
,,104688000.0,143642000.0,,,-10531000.0,158795000.0,,,163134000.0,,,,1082932000.0,,,531465000.0,995482000.0,,,1042062000.0,,,,,68953000.0,,,,-23115000.0,643874000.0,,0.0,,179971000.0,-5237000.0,,,,1317457000.0,,,,,,,0.84,,1975397000.0,,464017000.0,169899000.0,,,,,0.0,872163000.0,,387823000.0,1593505000.0,,,,,,,,,381615000.0,,,,0.0,,,,,,,,,,,-2788000.0,0.0,,3312000.0,,,,,,,,,,90673000.0,,90673000.0,,443267000.0,,-5504000.0,295540000.0,-23115000.0,201074000.0,,-565072000.0,,260718000.0,55374000.0,,,,,,,107780000.0,,,,,,356677000.0,,517860000.0,143525000.0,,397216000.0,52368000.0,,,2449000.0,,,,,,,,272425000.0,,383156000.0,672088000.0,,1423954000.0,,,,,,,,,,,,,,,3017459000.0,90673000.0,,,-21609000.0,,,,,,,36329000.0,,0.87,1092000.0,,643874000.0,,260778000.0,643874000.0,,,,,,,,,,,,,,,,
,,,124754000.0,-3800000.0,,51818000.0,202200000.0,,,-214974000.0,314300000.0,1496800000.0,,1273100000.0,,,524962000.0,971492000.0,,285700000.0,1039100000.0,-158600000.0,308000000.0,,,-659000.0,1378500000.0,,,-327610000.0,285700000.0,12500000.0,-547000.0,203200000.0,157193000.0,-5138000.0,,5100000.0,35500000.0,1379200000.0,308000000.0,,195600000.0,-724300000.0,,,,-84700000.0,2049600000.0,1039100000.0,446530000.0,195600000.0,55200000.0,,290500000.0,,0.0,843500000.0,1379200000.0,400208000.0,1378500000.0,699700000.0,,2.96,,,-20800000.0,174800000.0,,394008000.0,1723900000.0,350500000.0,308000000.0,0.0,194900000.0,3088700000.0,280400000.0,,,0.0,,1476900000.0,1710200000.0,2049600000.0,8539000.0,5100000.0,48400000.0,3888000.0,,2.87,,,,127000000.0,20800000.0,,3800000.0,62415000.0,,62415000.0,,485500000.0,-539200000.0,-2565000.0,-44510000.0,-60975000.0,203200000.0,,-724300000.0,20800000.0,-358189000.0,46600000.0,,1100000.0,484200000.0,,,,,,104200000.0,,699700000.0,2022400000.0,484200000.0,843500000.0,548800000.0,107607000.0,,314300000.0,47908000.0,258500000.0,449100000.0,10341000.0,485500000.0,548800000.0,,,652600000.0,,,-105485000.0,174800000.0,643874000.0,258500000.0,-64800000.0,1710200000.0,-27200000.0,285700000.0,46600000.0,3746300000.0,0.0,,,107200000.0,,,,33500000.0,,502900000.0,3088700000.0,62415000.0,,285700000.0,-27200000.0,,-21200000.0,,,,525600000.0,32439000.0,,,1100000.0,,285700000.0,,280400000.0,285700000.0,1273100000.0,,202200000.0,,,,,,,,,,,,,
,,105100000.0,135600000.0,,,-2700000.0,203600000.0,,,100500000.0,,,,1265900000.0,,,531500000.0,953600000.0,,,1092800000.0,,,,,-34800000.0,,,,-32400000.0,429200000.0,,-67600000.0,,173400000.0,-5300000.0,,,,1454200000.0,,,,,,9500000.0,0.74,,2091800000.0,,422100000.0,204000000.0,,,,,0.0,888800000.0,,395900000.0,1440400000.0,705400000.0,,,,,,183500000.0,,390300000.0,,,,0.0,,,,,,,,,,,-62100000.0,3700000.0,,4400000.0,,,,,,,,,,80200000.0,,80200000.0,,525600000.0,,-2500000.0,231800000.0,-34500000.0,234200000.0,,-724300000.0,20500000.0,143500000.0,86000000.0,,,,,,,108100000.0,,,,,,349700000.0,,541600000.0,128500000.0,,308200000.0,48300000.0,,,8300000.0,,,,,,,,197300000.0,,285700000.0,253100000.0,,1744200000.0,,,,,,,,,,,,,,,3184600000.0,80200000.0,,,32200000.0,,,,,,,37800000.0,,0.76,1100000.0,,429200000.0,,291000000.0,429200000.0,,,,,,,,,,,,,,,,
,,104500000.0,216700000.0,,,-4300000.0,240800000.0,,,-157400000.0,,,,1273400000.0,,,632600000.0,1166800000.0,,,1121200000.0,,,,,-61600000.0,,,,-84900000.0,321000000.0,,-62000000.0,,250300000.0,-5200000.0,,,,1586000000.0,,,,,,13200000.0,1.28,,2198900000.0,,534200000.0,208600000.0,,,,,-52400000.0,912600000.0,,415900000.0,1533600000.0,705500000.0,,,,,,188500000.0,,412100000.0,,,,0.0,,,,,,,,,,,-46600000.0,4700000.0,,4500000.0,,,,,,,,,,137000000.0,,137000000.0,,586400000.0,,300000.0,24800000.0,-29100000.0,268900000.0,,-724300000.0,20100000.0,-108200000.0,70900000.0,,,,,,,107300000.0,,,,,,524800000.0,,549100000.0,213600000.0,,311800000.0,76600000.0,,,17200000.0,,,,,,,,-4300000.0,,429200000.0,249200000.0,,1786500000.0,,,,,,,,,,,,,,,3320100000.0,137000000.0,,,29900000.0,,,,,,,33600000.0,,1.31,1100000.0,,321000000.0,,289100000.0,321000000.0,,,,,,,,,,,,,,,,
,,104200000.0,184200000.0,,,-4400000.0,168400000.0,,,237900000.0,,,,1281600000.0,,,614000000.0,1143700000.0,,,1224600000.0,,,,,107700000.0,,,,-40400000.0,751800000.0,,-50900000.0,,217000000.0,-5200000.0,,,,1691200000.0,,,,,,17200000.0,1.03,,2306000000.0,,529700000.0,619700000.0,,,,,0.0,604900000.0,,429800000.0,1714800000.0,710000000.0,,,,,,205400000.0,,426800000.0,,,,0.0,,,,,,,,,,,68400000.0,14600000.0,,7100000.0,,,,,,,,,,110500000.0,,110500000.0,,483900000.0,,100000.0,397500000.0,-40400000.0,290200000.0,,-724300000.0,20500000.0,430800000.0,69500000.0,393800000.0,,,,,,107600000.0,,,,,,366800000.0,,557300000.0,180800000.0,,367000000.0,70300000.0,,,22700000.0,,,,,,,,357100000.0,,321000000.0,246100000.0,,1815800000.0,,,,,,,,,,,,,,,3530600000.0,110500000.0,,,42200000.0,,,,,,,32800000.0,,1.06,1100000.0,,751800000.0,,,751800000.0,,,,,,,,,,,,,,,,
,,,120700000.0,-231300000.0,,-101000000.0,174700000.0,,,111500000.0,351000000.0,1679000000.0,,1458000000.0,,,558100000.0,1031300000.0,,563900000.0,1419100000.0,-184000000.0,400900000.0,,,-43500000.0,1685900000.0,,,-276900000.0,563900000.0,21600000.0,-50800000.0,297200000.0,161200000.0,-5200000.0,,22200000.0,-112400000.0,1742300000.0,400900000.0,,778800000.0,-828200000.0,,12900000.0,,292500000.0,2334900000.0,1419100000.0,473200000.0,778800000.0,51400000.0,,612100000.0,,-22100000.0,640300000.0,1742300000.0,437400000.0,1685900000.0,790500000.0,40000000.0,3.84,,398800000.0,-20900000.0,332900000.0,40000000.0,434200000.0,1959200000.0,285700000.0,400900000.0,0.0,242400000.0,3758000000.0,,,,0.0,,1663400000.0,2072100000.0,2334900000.0,-54900000.0,-800000.0,52800000.0,5600000.0,,3.73,,,,144700000.0,,,-32200000.0,73200000.0,,73200000.0,,526900000.0,-434600000.0,-1000000.0,142000000.0,-80000000.0,297200000.0,,-828200000.0,,-187900000.0,74600000.0,398800000.0,1100000.0,467500000.0,,,,,,104400000.0,,790500000.0,2336200000.0,467500000.0,640300000.0,629800000.0,120400000.0,,351000000.0,47200000.0,297700000.0,796100000.0,3200000.0,526900000.0,629800000.0,,,801900000.0,,,62000000.0,332900000.0,751800000.0,297700000.0,278200000.0,2072100000.0,40500000.0,563900000.0,74600000.0,4295400000.0,-74500000.0,,,107600000.0,,,,-95200000.0,,643300000.0,3758000000.0,73200000.0,,563900000.0,40500000.0,,-3100000.0,,,,657200000.0,40500000.0,,,1100000.0,,563900000.0,,,563900000.0,1458000000.0,,174700000.0,,,,,,,,,,,,,
,,103900000.0,145800000.0,,,-4100000.0,223600000.0,,,142500000.0,,,,1450400000.0,,,592000000.0,1070300000.0,,,1767300000.0,,,,,-25100000.0,,,,-224900000.0,643200000.0,,-170000000.0,,188900000.0,-5200000.0,,,,1763000000.0,,,,,,9200000.0,0.82,,2228100000.0,,478300000.0,974600000.0,,,,,-700000.0,792700000.0,,446200000.0,1706200000.0,922500000.0,,,,,,571500000.0,,438500000.0,,,,0.0,,,,,,,,,,,24700000.0,25900000.0,,5800000.0,,,,,,,,,,88300000.0,,88300000.0,,604700000.0,,-1300000.0,280800000.0,-44700000.0,278700000.0,,-828200000.0,,79300000.0,12600000.0,403100000.0,,,,,,107300000.0,,,,,,323000000.0,,622200000.0,145100000.0,,390000000.0,56800000.0,,,6400000.0,,,,,,,,236100000.0,,563900000.0,373900000.0,,2289200000.0,,,,,,,,,,,,,,,3995400000.0,88300000.0,,,40300000.0,,,,,,,43100000.0,,0.85,1100000.0,,643200000.0,,166500000.0,643200000.0,,,,,,,,,,,,,,,,
,,102600000.0,192600000.0,,,5000000.0,256000000.0,,,-221300000.0,,,,1475200000.0,,,695200000.0,1299100000.0,,,1944700000.0,,,,,-20300000.0,,,,-63400000.0,473000000.0,,-100000000.0,,244100000.0,-5100000.0,,,,1873200000.0,,,,,,22200000.0,1.09,,2242800000.0,,603900000.0,1035600000.0,,,,,-12800000.0,909100000.0,,502600000.0,1812100000.0,940900000.0,,,,,,611200000.0,,488200000.0,,,,0.0,,,,,,,,,,,-101200000.0,3300000.0,,6200000.0,,,,,,,,,,115300000.0,,115300000.0,,635700000.0,,-1500000.0,-26600000.0,-48400000.0,288900000.0,,-828200000.0,,-170200000.0,0.0,424400000.0,,,,,,105400000.0,,,,,,549300000.0,,647000000.0,190300000.0,,474900000.0,75000000.0,,,1900000.0,,,,,,,,-75000000.0,,643200000.0,368000000.0,,2375400000.0,,,,,,,,,,,,,,,4187500000.0,115300000.0,,,70400000.0,,,,,,,51500000.0,,1.12,1100000.0,,473000000.0,,178200000.0,473000000.0,,,,,,,,,,,,,,,,
,,101600000.0,170700000.0,,,-15000000.0,230400000.0,,,275000000.0,,,,1505500000.0,,,676500000.0,1269800000.0,,,1944600000.0,,,,,60600000.0,,,,-83800000.0,804400000.0,,-50000000.0,,223700000.0,-5200000.0,,,,1980800000.0,,,,,,19100000.0,1.08,,2400100000.0,,593300000.0,1034700000.0,,,,,-3900000.0,909900000.0,,505800000.0,1925700000.0,951800000.0,,,,,,596200000.0,,492200000.0,,,,0.0,,,,,,,,,,,-46400000.0,4400000.0,,6800000.0,,,,,,,,,,112700000.0,,112700000.0,,581200000.0,,-2800000.0,445600000.0,-58600000.0,297300000.0,,-828200000.0,,331400000.0,6700000.0,438500000.0,,,,,,104300000.0,,,,,,354500000.0,,677300000.0,163500000.0,,493000000.0,50800000.0,,,5600000.0,,,20000000.0,,,,,387000000.0,,473000000.0,357500000.0,,2419000000.0,,,,,,,,,,,,,,,4344700000.0,112700000.0,,,90100000.0,,,,,,,53000000.0,,1.11,1100000.0,,824400000.0,,179800000.0,804400000.0,,,,,,,,,,,,,,,,
,,,144200000.0,-475400000.0,,6400000.0,205700000.0,,,-195100000.0,374000000.0,1984700000.0,,1509500000.0,,,674300000.0,1240900000.0,,551500000.0,1970300000.0,-217100000.0,419800000.0,,,66600000.0,1893500000.0,,,-132900000.0,551500000.0,25700000.0,-155400000.0,320800000.0,197900000.0,-5000000.0,74300000.0,34100000.0,-7700000.0,2079300000.0,419800000.0,,1061700000.0,-799600000.0,,27800000.0,,1100000.0,2389700000.0,1970300000.0,566600000.0,1061700000.0,40100000.0,,478300000.0,,2300000.0,908600000.0,2079300000.0,530100000.0,1893500000.0,975100000.0,50100000.0,4.1,,472800000.0,-20500000.0,515700000.0,50100000.0,513600000.0,2242000000.0,563900000.0,419800000.0,0.0,222300000.0,4365500000.0,206400000.0,,,0.0,,1932500000.0,2472000000.0,2389700000.0,-137600000.0,500000.0,78300000.0,6800000.0,,3.99,,,12700000.0,201300000.0,,,81800000.0,103500000.0,,103500000.0,,514900000.0,-505000000.0,-7700000.0,-4400000.0,-65400000.0,320800000.0,-96800000.0,-799600000.0,,-252900000.0,72400000.0,472800000.0,1100000.0,508400000.0,,,,,,102300000.0,,975100000.0,2638100000.0,508400000.0,908600000.0,709900000.0,143200000.0,,374000000.0,39700000.0,349300000.0,695400000.0,26200000.0,514900000.0,709900000.0,74300000.0,,854700000.0,,,-69800000.0,515700000.0,804400000.0,349300000.0,-12400000.0,2472000000.0,112600000.0,625800000.0,72400000.0,4880100000.0,-15100000.0,,,105200000.0,,,,-260500000.0,,642100000.0,4365500000.0,103500000.0,,551500000.0,112600000.0,,-13200000.0,-76800000.0,,,653400000.0,53700000.0,,,1100000.0,,625800000.0,,206400000.0,551500000.0,1509500000.0,,205700000.0,,,,,,,,,,,,,
,,99500000.0,146600000.0,,,-4000000.0,224900000.0,,,249400000.0,,,,1505900000.0,,,638400000.0,1113600000.0,,,1777200000.0,,,,,-53600000.0,,,,-145100000.0,553800000.0,,-51000000.0,,192700000.0,-5000000.0,,,,2169500000.0,,,,,,9300000.0,0.93,,2484400000.0,,475200000.0,1063000000.0,,,,,-5400000.0,714200000.0,,491800000.0,1798800000.0,977200000.0,,,,,,593200000.0,,486900000.0,,,,0.0,,,,,,,,,,,-244200000.0,2800000.0,,7000000.0,,,,,,,,,,95200000.0,,95200000.0,,568100000.0,,-600000.0,396700000.0,-56100000.0,313300000.0,,-799600000.0,,2300000.0,29500000.0,469800000.0,,,,,,102100000.0,,,,,,310100000.0,,706300000.0,146200000.0,,459800000.0,51000000.0,,,7100000.0,,,157000000.0,,,,,340600000.0,,551500000.0,345600000.0,,2462800000.0,,,,,,,,,,,,,,,4261600000.0,95200000.0,,,123900000.0,,,-83000000.0,,,,46100000.0,10000000.0,0.96,1100000.0,,710800000.0,,,553800000.0,,,,,,,,,,,,,,,,
,,99300000.0,242900000.0,,,-200000.0,221300000.0,,,-246200000.0,,,,1492000000.0,,,788200000.0,1428900000.0,,,1750800000.0,,,,,-49300000.0,,,,-4800000.0,417600000.0,,-118300000.0,,289900000.0,-5000000.0,,,,2325500000.0,,,,,,28800000.0,1.58,,2525400000.0,,640700000.0,1015700000.0,,,,,300000.0,735100000.0,,545300000.0,1866500000.0,962000000.0,,,,,,576500000.0,,533200000.0,,,,0.0,,,,,,,,,,,-109500000.0,4900000.0,,6100000.0,,,,,,,,,,161000000.0,,161000000.0,,619300000.0,,-5200000.0,-8700000.0,-29200000.0,291000000.0,,-799600000.0,,-136200000.0,46400000.0,439200000.0,,,,,,101800000.0,,,,,,531100000.0,,692400000.0,244600000.0,,467400000.0,83600000.0,,,11300000.0,,,92300000.0,,,,,-37900000.0,,553800000.0,350800000.0,,2409700000.0,,,,,,,,,,,,,,,4276200000.0,161000000.0,,,98700000.0,,,-79500000.0,,,,47000000.0,136500000.0,1.62,1100000.0,,509900000.0,,,417600000.0,,,,,,,,,,,,,,,,
,,98800000.0,168100000.0,,,-8400000.0,185900000.0,,,202600000.0,,,,1493200000.0,,,669700000.0,1252000000.0,,,1690900000.0,,,,,41400000.0,,,,-200700000.0,574300000.0,,-500000.0,,213000000.0,-4900000.0,,,,2425900000.0,,,,,,16900000.0,1.05,,2694400000.0,,582300000.0,969600000.0,,,,,56800000.0,721300000.0,,501600000.0,2004200000.0,976200000.0,,,,,,550000000.0,,496500000.0,,,,0.0,,,,,,,,,,,5900000.0,3300000.0,,7400000.0,,,,,,,,,,105300000.0,,105300000.0,,585100000.0,,-8000000.0,362800000.0,-44600000.0,254700000.0,,-799600000.0,,156700000.0,54000000.0,419600000.0,,,,,,100700000.0,,,,,,310500000.0,,693600000.0,158100000.0,,481400000.0,52800000.0,,,9200000.0,,,305900000.0,,,,,318200000.0,,417600000.0,354400000.0,,2381100000.0,,,,,,,,,,,,,,,4385300000.0,105300000.0,,,140600000.0,,,-293900000.0,,,,44900000.0,83800000.0,1.07,1100000.0,,880200000.0,,,574300000.0,,,,,,,,,,,,,,,,
