date,quarterlyGoodwill,annualNetOtherInvestingChanges,annualRetainedEarnings,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualChangeInWorkingCapital,quarterlyTotalAssets,annualCashDividendsPaid,annualNetIncome,quarterlyTotalNonCurrentAssets,annualCommonStockIssuance,annualFreeCashFlow,quarterlyAccountsReceivable,annualGoodwill,annualPretaxIncome,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOperatingIncome,annualDilutedAverageShares,annualAccountsPayable,trailingInvestingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualAccountsReceivable,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualTotalRevenue,annualOtherCurrentAssets,quarterlyLongTermDebt,annualEndCashPosition,trailingPurchaseOfInvestment,annualLongTermDebt,annualNonCurrentDeferredRevenue,annualDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,trailingSaleOfInvestment,annualStockholdersEquity,annualTaxProvision,annualTotalAssets,annualDepreciationAndAmortization,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyInventory,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualSaleOfInvestment,trailingEndCashPosition,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualOtherNonCurrentAssets,annualNetPPE,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,annualEbitda,quarterlyCapitalStock,annualInterestExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCapitalExpenditure,quarterlySaleOfInvestment,quarterlyOperatingExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingGrossProfit,trailingCapitalExpenditure,trailingInterestExpense,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyEbitda,annualPurchaseOfBusiness,quarterlyNetPPE,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyResearchAndDevelopment,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualCurrentDebt,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,annualResearchAndDevelopment,trailingOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,annualOperatingExpense,quarterlyChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingSellingGeneralAndAdministration,annualCostOfRevenue,quarterlyDilutedAverageShares,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyOperatingIncome,trailingCostOfRevenue,annualChangeInInventory,trailingNetIncome,quarterlyCurrentLiabilities,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingFreeCashFlow,annualBasicEPS,quarterlyCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,annualStockBasedCompensation,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyChangeInInventory,trailingDilutedAverageShares,quarterlyAccumulatedDepreciation
1970-01-01 00:00:01.490918400,194662000.0,,,,254782000.0,-26291894000.0,,774765464000.0,,,157548810000.0,,,128188704000.0,,,111718083000.0,-2048925000.0,,,,,,,2878644000.0,2998500000.0,,,,1432184000.0,,,,123304618000.0,,,,,,129117136000.0,5902950000.0,,,,,,,,,35706885000.0,0.203,-2846860000.0,563297000.0,283331098000.0,623430526000.0,2878644000.0,11346936000.0,20000000.0,101482737000.0,-9662490000.0,,,,,,,,,5833445000.0,,,,,,,,134001675000.0,,,117534021000.0,,,13579542000.0,,,48529694000.0,0.212,13578509434.0,,75337000.0,6661774000.0,110163190000.0,,286643000.0,,,109908408000.0,,,,272937388000.0,,-21582128000.0,12412705000.0,-68779000.0,123065019000.0,,4408418000.0,,46518154000.0,,-6719459000.0,,,20000000.0,,,,,,,,,3845121000.0,16655175000.0,,-16051284000.0,,,,14180512315.0,,661445000.0,,,846621000.0,68978499000.0,-122751000.0,4685162000.0,,,,494313390000.0,46518154000.0,,,,617216654000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,194651000.0,,,,233477000.0,-12006989000.0,,805563099000.0,,,164460505000.0,,,139806926000.0,,,151692044000.0,-3324003000.0,,,,,,,3644395000.0,3921137000.0,,,,1142626000.0,,,,134612972000.0,,,,,,139451339000.0,8089193000.0,,,,,,,,,38248993000.0,,435764000.0,1986919000.0,295215696000.0,652114812000.0,3644395000.0,14203846000.0,581431000.0,99046250000.0,-7121385000.0,,,,,,,,,5101954000.0,,,,,,,,135302636000.0,,,101482737000.0,,,13579542000.0,,,50547483000.0,,,,108566000.0,8916462000.0,111419149000.0,,306393000.0,,,111185672000.0,,,,294584609000.0,,-8451970000.0,13892131000.0,-2077783000.0,165895890000.0,,6906460000.0,,47247683000.0,,-6122566000.0,,,581431000.0,,,,,,,,,4919541000.0,18759722000.0,,-2436488000.0,,,,,,596754000.0,,,998404000.0,70167767000.0,,5287384000.0,,,,512663473000.0,47247683000.0,,,,641102594000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,194651000.0,,,,251832000.0,-1419000.0,,829643329000.0,,,172227606000.0,,,144061760000.0,,,156474330000.0,-3314132000.0,,,,,,,4005744000.0,4203469000.0,,,,1003795000.0,,,,131926551000.0,,,,,,136671134000.0,8693075000.0,,,,,,,,,39531792000.0,0.28,-1985138000.0,1013948000.0,302432713000.0,670532809000.0,4005744000.0,14949296000.0,1218569000.0,100859478000.0,-7699451000.0,,,,,,,,,5157642000.0,,,,,,,,139449638000.0,,,99046250000.0,,,13579542000.0,,,51450765000.0,0.29,13812910345.0,,1866000.0,9363434000.0,111000427000.0,,304062000.0,,,110748595000.0,,,,300993665000.0,,-10355743000.0,16516287000.0,-209822000.0,171423626000.0,,6041619000.0,,47862910000.0,,-5615049000.0,,,1218569000.0,,,,,,,,,5027671000.0,25504627000.0,,1813229000.0,,,,14306228571.0,,733765000.0,,,824202000.0,74173511000.0,,5585862000.0,,,,533861675000.0,47862910000.0,,,,657415723000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,200506000.0,-1910522000.0,79204629000.0,,489712000.0,33473474000.0,-13004667000.0,821887459000.0,-11771014000.0,16057235000.0,168989340000.0,16819530000.0,-4826828000.0,146503891000.0,200506000.0,21255764000.0,198174929000.0,-3083954000.0,489712000.0,27534549000.0,14731408257.0,323491509000.0,,-36687650000.0,5528452000.0,5796084000.0,146503891000.0,,-8956356000.0,787842000.0,13842443966.0,680981127000.0,17006278000.0,94504716000.0,129392720000.0,,94504716000.0,831482000.0,1.09,99583775000.0,7903649000.0,,,149411983000.0,4336574000.0,821887459000.0,12299054000.0,543654839000.0,141206185000.0,29499098000.0,,-4560122000.0,3592676000.0,266604158000.0,643238614000.0,5528452000.0,22421663000.0,14999530000.0,129392720000.0,-12204324000.0,384408000.0,,25404178000.0,,99583775000.0,652898119000.0,4327327000.0,49845428000.0,4327327000.0,,141695897000.0,49845428000.0,39060232000.0,16057235000.0,,11858698000.0,149411983000.0,787842000.0,-60499480000.0,100859478000.0,,39490478000.0,13579542000.0,5935660000.0,40155864000.0,40155864000.0,,,-30231006000.0,198639000.0,10445522000.0,141695897000.0,30588867000.0,289431000.0,13579542000.0,168989340000.0,141206185000.0,,,,323491509000.0,,-20109639000.0,17006278000.0,445862000.0,220596592000.0,,11056107000.0,-32298000.0,49845428000.0,,-11773932000.0,,16919190000.0,14999530000.0,6267530000.0,29499098000.0,266604158000.0,,16819530000.0,,,62921741000.0,7463431000.0,39060232000.0,35387192000.0,28533241000.0,117534022000.0,,618059386000.0,,,831482000.0,,643238614000.0,1667347000.0,79204629000.0,,11976141000.0,,-13756153000.0,,543654839000.0,49845428000.0,289431000.0,,1.16,652898119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,200506000.0,,,,2555396000.0,-47105737000.0,,825050249000.0,,,172808406000.0,,,147105070000.0,,,118603202000.0,-2220793000.0,,,,,,,3421661000.0,3617896000.0,,,,794628000.0,,,,101867165000.0,,,,,,106737309000.0,6551438000.0,,,,,,,,,31503279000.0,0.236,-6023902000.0,979362000.0,288307823000.0,639461821000.0,3421661000.0,13045526000.0,6729489000.0,90366046000.0,-11063659000.0,,,,,,,,,12906213000.0,,,,,,,,155267858000.0,,,129360990000.0,,,13579542000.0,,,40833108000.0,0.252,13578019841.0,,46612000.0,7127558000.0,103402266000.0,,278894000.0,,,100846870000.0,,,,295434747000.0,,-14747164000.0,20388999000.0,1352723000.0,131648728000.0,,5653471000.0,,50514104000.0,,-6442163000.0,,,4529489000.0,,,,,,,,,4674109000.0,39754913000.0,,-38994944000.0,,,,14498563559.0,,835018000.0,,,1056213000.0,82414212000.0,-11050000.0,5917968000.0,,,,532724512000.0,50514104000.0,,,,652241843000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,228713000.0,,,,2748585000.0,-11314637000.0,,864658524000.0,,,184707941000.0,,,155678068000.0,,,160421509000.0,-2886795000.0,,,,,,,4587039000.0,5275985000.0,,,,504187000.0,,,,104886961000.0,,,,,,109370337000.0,3339534000.0,,,,,,,,,49525769000.0,,-1157413000.0,2057753000.0,154290002000.0,672362322000.0,4587039000.0,16910693000.0,3502924000.0,100791330000.0,-7176106000.0,,,,,,,,,10768231000.0,,,,,,,,160011029000.0,,,90366046000.0,,,13579542000.0,,,44188697000.0,,,,1046122000.0,9545100000.0,115058419000.0,,329610000.0,,,112309834000.0,,,,309917019000.0,,-17278942000.0,165265385000.0,-1440597000.0,177332202000.0,,8767067000.0,,51417738000.0,,-6090067000.0,,,5702924000.0,,,,,,,,,6709314000.0,135884631000.0,,10393554000.0,,,,,,1022355000.0,,,1433329000.0,83530167000.0,-28583000.0,7365593000.0,,,,562991985000.0,51417738000.0,,,,679950583000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,228713000.0,,,,3686513000.0,-9283951000.0,,899442587000.0,,,198877553000.0,,,153426539000.0,,,161926592000.0,-4175644000.0,,,,,,,4637422000.0,5260314000.0,,,,990730000.0,,,,107552803000.0,,,,,,112853240000.0,4762236000.0,,,,,,,,,60727810000.0,0.34,-4746925000.0,1319790000.0,166816406000.0,699081721000.0,4637422000.0,18963095000.0,5552426000.0,95594782000.0,-12230339000.0,,,,,,,,,6482729000.0,,,,,,,,164482270000.0,,,100791330000.0,,,13579542000.0,,,46882265000.0,0.34,13639476471.0,,18734000.0,10587056000.0,112235560000.0,,225205000.0,,,108549047000.0,,,,312199569000.0,,-11009905000.0,169242820000.0,9896000.0,180889687000.0,,7646943000.0,,52857358000.0,,-7533846000.0,5100247000.0,,3337996000.0,,,,,,,,,6327153000.0,148565530000.0,,-5196548000.0,,,,13639476471.0,,1560580000.0,,,1066839000.0,87976891000.0,-9338000.0,8376039000.0,,,,586228481000.0,52857358000.0,,,,700565034000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,228713000.0,-1332517000.0,92768356000.0,,3344458000.0,40813198000.0,-42328731000.0,917670582000.0,-12649754000.0,17935281000.0,267393232000.0,14945566000.0,-26891127000.0,99382305000.0,228713000.0,25105262000.0,217759963000.0,-3366522000.0,3344458000.0,33627294000.0,14581529268.0,334707334000.0,,-49244226000.0,5289159000.0,5684213000.0,99382305000.0,,-21044766000.0,1228275000.0,14234350000.0,730123045000.0,152011143000.0,107298899000.0,130087717000.0,,107298899000.0,2263783000.0,1.23,112993472000.0,7013754000.0,,,169889912000.0,5266854000.0,917670582000.0,13612693000.0,597342255000.0,143801598000.0,61781084000.0,,-9116526000.0,3197490000.0,159891368000.0,710335727000.0,5289159000.0,22492465000.0,3860727000.0,130087717000.0,-18774122000.0,3631390000.0,,5447861000.0,,112993472000.0,650277350000.0,56988881000.0,54728981000.0,56988881000.0,,147146056000.0,54728981000.0,127131720000.0,17935281000.0,,694997000.0,169889912000.0,1228275000.0,-82808194000.0,95594782000.0,,45328671000.0,13579542000.0,6610716000.0,50667006000.0,50667006000.0,,,-32338988000.0,2519922000.0,10524771000.0,147146056000.0,21666962000.0,233522000.0,13579542000.0,267393232000.0,143801598000.0,,,,334707334000.0,,-39772183000.0,152011143000.0,-1254539000.0,240252428000.0,,10592176000.0,-17534000.0,54728981000.0,,-12272912000.0,1033898000.0,19838408000.0,1375157000.0,5496938000.0,61781084000.0,159891368000.0,,19645566000.0,11571783000.0,,71411779000.0,7394686000.0,127131720000.0,37784485000.0,34492935000.0,129392720000.0,,658711266000.0,,,2263783000.0,,710335727000.0,1710473000.0,92768356000.0,31437000.0,11967694000.0,,-28684693000.0,,597342255000.0,54728981000.0,233522000.0,,1.26,650277350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,228713000.0,,,,3397672000.0,-46576259000.0,,940523476000.0,,,278328871000.0,,,96513463000.0,,,141407933000.0,-1626281000.0,,,,,,,3885577000.0,4366989000.0,,,,1063449000.0,,,,99462410000.0,,,,,,109543074000.0,5287802000.0,,,,,,,,,73315702000.0,0.257,-4075983000.0,1219034000.0,176244372000.0,730391181000.0,3885577000.0,15681354000.0,192203000.0,99850793000.0,-7540904000.0,,,,,,,,,56629466000.0,,,,,,,,174123600000.0,,,130087715000.0,,,13579542000.0,,,52509058000.0,0.281,13827676157.0,,3461417000.0,8780800000.0,114904807000.0,,368905000.0,,,111507135000.0,,,,319671795000.0,,-36219534000.0,168422074000.0,-22239000.0,157089287000.0,,6815335000.0,,59779623000.0,,-6945756000.0,2744680000.0,,25310000.0,,,,,,,,,5596301000.0,161272702000.0,,-30236922000.0,,,,15118976654.0,,2779805000.0,,,1229312000.0,96482082000.0,,6900554000.0,,,,620848107000.0,59779623000.0,,,,662194605000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,228713000.0,,,,2458088000.0,987198000.0,,999747999000.0,,,287726144000.0,,,112896006000.0,,,176956525000.0,-5495679000.0,,,,,,,5398601000.0,5949473000.0,,,,892472000.0,,,,107856054000.0,,,,,,124374069000.0,5147835000.0,,,,,,,,,72561209000.0,,-3337458000.0,2093189000.0,191148183000.0,784228998000.0,5398601000.0,18889067000.0,5185134000.0,108695536000.0,-7484772000.0,,,,,,,,,58620065000.0,,,,,,,,172677478000.0,,,99850793000.0,,,13579542000.0,,,54797175000.0,,,,1690166000.0,10012962000.0,124335368000.0,,368557000.0,,,121877280000.0,,,,352626574000.0,,-30744287000.0,187943248000.0,-258341000.0,195845592000.0,,9406775000.0,,59674286000.0,,-6171392000.0,4257341000.0,,10749417000.0,,,,,,,,,7313586000.0,154018109000.0,,8844741000.0,,,,,,2889919000.0,,,1364113000.0,98570791000.0,,8876105000.0,,,,659854929000.0,59674286000.0,,,,712021855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,228713000.0,,,,3467612000.0,4789971000.0,,1028425527000.0,,,299081465000.0,,,116427610000.0,,,188197911000.0,-5587838000.0,,,,,,,5404386000.0,6067125000.0,,,,665734000.0,,,,124173227000.0,,,,,,141163849000.0,6474845000.0,,,,,,,,,74459143000.0,0.33,-7500116000.0,1023634000.0,200003091000.0,806576002000.0,5404386000.0,20224084000.0,1554555000.0,108425523000.0,-15332031000.0,,,,,,,,,57681678000.0,,,,,,,,183619877000.0,,,108695536000.0,,,13579542000.0,,,58633496000.0,0.33,16376927273.0,,1067374000.0,11610606000.0,124096463000.0,,409545000.0,,,120628851000.0,,,,365554857000.0,,-9598098000.0,190763899000.0,-1432886000.0,208421995000.0,,8531906000.0,,59938845000.0,,-7740341000.0,4503714000.0,,,,,,,,,,,7508272000.0,147804850000.0,,-270011000.0,,,,16376927273.0,,2848895000.0,,,1441147000.0,103736143000.0,,8613478000.0,,,,665412153000.0,59938845000.0,,,,729344062000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
