date,quarterlyNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualDilutedEPS,trailingInvestingCashFlow,annualIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualBasicAverageShares,annualLongTermDebt,trailingStockBasedCompensation,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,annualBasicEPS,quarterlyGoodwill,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,annualCapitalStock,quarterlyInventory,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualNetPPE,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCapitalStock,annualEbitda,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingRepaymentOfDebt,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualCashAndCashEquivalents,trailingPretaxIncome,trailingEndCashPosition,quarterlyBasicEPS,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualOperatingExpense,annualOtherNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyBasicAverageShares,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingBeginningCashPosition,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,trailingInterestExpense,annualTaxProvision,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingFreeCashFlow,annualGrossProfit,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualTotalNonCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualPurchaseOfBusiness,annualNetIncome,annualBeginningCashPosition,trailingOtherNonCashItems,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.867628800,6800000.0,,,,,,10800000.0,6800000.0,,,,-3600000.0,236900000.0,1300000.0,,,100000.0,,,,,14300000.0,,18500000.0,21935484.0,,8800000.0,,,,,,,,164200000.0,,54300000.0,,,,,,400000.0,18600000.0,,7800000.0,,,,,-5200000.0,,,,,,,,,,17800000.0,14200000.0,,14500000.0,,,14200000.0,,,,,416200000.0,,,,,,0.31,1300000.0,,-6500000.0,,3500000.0,,272900000.0,16600000.0,,,,6800000.0,,471400000.0,4300000.0,,100000.0,,599800000.0,,,,,,,3700000.0,,,21935484.0,,,,,12800000.0,-1600000.0,,200000.0,18900000.0,,5400000.0,,,18500000.0,,-300000.0,,,,14200000.0,-9600000.0,,,,,,198500000.0,,,,,,,,31400000.0,25200000.0,,9900000.0,,,,,55200000.0,,,2300000.0,,,,5500000.0,,0.31,,,399600000.0,3100000.0,137000000.0,,,-6500000.0,40200000.0,,,-5000000.0,-200200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,8600000.0,,,,,,10700000.0,8600000.0,,,,-3000000.0,237300000.0,2900000.0,,,100000.0,,,,,47200000.0,,18900000.0,21500000.0,,62600000.0,,,,,,,,163400000.0,,54900000.0,,,,,,400000.0,19900000.0,,8200000.0,,,,,-5100000.0,,,,,,,,,,14200000.0,11200000.0,,14500000.0,,,11200000.0,,,,,425300000.0,,,,,,0.4,2900000.0,,-8200000.0,,3600000.0,,305500000.0,24500000.0,,,,8600000.0,,507600000.0,-2300000.0,,-100000.0,,594600000.0,,,,,,,11700000.0,,,21500000.0,,,,,15700000.0,-2700000.0,,100000.0,15700000.0,,36000000.0,,,21100000.0,,300000.0,,,,11200000.0,-9200000.0,,,,,,202100000.0,,,,,,,,35600000.0,57800000.0,,12500000.0,,,,,82300000.0,,,2900000.0,,,,4700000.0,,0.4,,,400800000.0,3900000.0,140500000.0,,,-13000000.0,98200000.0,,,-4300000.0,-193800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,8400000.0,57000000.0,29400000.0,1.49,,,17500000.0,8400000.0,-30800000.0,205400000.0,,5500000.0,239400000.0,1400000.0,22300000.0,,100000.0,21744966.0,163400000.0,,143700000.0,43000000.0,53800000.0,19800000.0,,,96300000.0,,508700000.0,8600000.0,-21800000.0,,1.49,,163400000.0,-31900000.0,57000000.0,,,,,43000000.0,700000.0,20400000.0,21700000.0,8600000.0,,1700000.0,16800000.0,,-5100000.0,,,401100000.0,400000.0,56000000.0,,32600000.0,,,11200000.0,16800000.0,16800000.0,21700000.0,81300000.0,,16800000.0,,59000000.0,,,424700000.0,,598300000.0,16800000.0,,,,1400000.0,,-11000000.0,0.0,3600000.0,21744966.0,303300000.0,23600000.0,46700000.0,,,8400000.0,,508700000.0,11500000.0,239400000.0,0.0,,598300000.0,-28300000.0,11600000.0,,77600000.0,23600000.0,,11700000.0,-197200000.0,2500000.0,,,,84000000.0,,14700000.0,700000.0,,1600000.0,15600000.0,,32600000.0,,,20300000.0,0.0,-100000.0,3400000.0,,19800000.0,16800000.0,-5400000.0,,,14300000.0,1400000.0,,205400000.0,32400000.0,14100000.0,,,313700000.0,,,35100000.0,53800000.0,,11800000.0,,136600000.0,27700000.0,,84000000.0,424700000.0,303300000.0,4100000.0,,,-1100000.0,6800000.0,,,15600000.0,,401100000.0,3400000.0,143700000.0,,,-6000000.0,131400000.0,,,-6600000.0,-197200000.0,-20500000.0,1400000.0,32400000.0,177100000.0,,32400000.0,13300000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,8500000.0,,,,,,18200000.0,8500000.0,,,,4000000.0,239700000.0,100000.0,,,200000.0,,,,,60600000.0,,22900000.0,21794872.0,,95700000.0,,,,,,,,162800000.0,,57500000.0,,,,,,900000.0,20300000.0,,8400000.0,,,,,-5400000.0,,,,,,,,,,16800000.0,20800000.0,,21700000.0,,,20800000.0,,,,,422700000.0,,,,,,0.39,1300000.0,,-9200000.0,,3600000.0,,325100000.0,23800000.0,,,,8500000.0,,533800000.0,15200000.0,,-100000.0,,601400000.0,,,,,,,3900000.0,,,21794872.0,,,,,15100000.0,4000000.0,,200000.0,21300000.0,,51100000.0,,,21200000.0,,-100000.0,,,,20800000.0,-8400000.0,,,,,,208700000.0,,,,,,,,35400000.0,75400000.0,,12200000.0,,,,,111100000.0,,,2800000.0,,,,5500000.0,,0.39,,,398900000.0,3700000.0,146800000.0,,,-3000000.0,131100000.0,,,-5800000.0,-202500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,7500000.0,,,,,,12700000.0,7500000.0,,,,-7700000.0,240300000.0,1300000.0,,,0.0,,,,,56200000.0,,19400000.0,21428571.0,,107400000.0,,,,,,,,162500000.0,,58000000.0,,,,,,900000.0,20500000.0,,8200000.0,,,,,-5500000.0,,,,,,,,,,20800000.0,13100000.0,,21700000.0,,,13100000.0,,,,,424400000.0,,,,,,0.35,1300000.0,,-11500000.0,,3600000.0,,319400000.0,24300000.0,,,,7500000.0,,526900000.0,5400000.0,,100000.0,,608500000.0,,,,,,,7300000.0,,,21428571.0,,,,,13500000.0,-1100000.0,,300000.0,25000000.0,,48600000.0,,,19700000.0,,100000.0,,,,13100000.0,-11400000.0,,,,,,207500000.0,,,,,,,,34000000.0,69300000.0,,11000000.0,,,,,102500000.0,,,3400000.0,,,,6000000.0,,0.35,,,400100000.0,3500000.0,148900000.0,,,-7300000.0,141400000.0,,,-9000000.0,-208400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,9600000.0,,,,,,9600000.0,9600000.0,,,,-1100000.0,240800000.0,100000.0,,,100000.0,,,,,62100000.0,,20300000.0,21818182.0,,105900000.0,,,,,,,,162000000.0,,58400000.0,,,,,,300000.0,20500000.0,,9900000.0,,,,,-5400000.0,,,,,,,,,,13100000.0,12000000.0,,21700000.0,,,12000000.0,,,,,425900000.0,,,,,,0.45,2800000.0,,-1100000.0,,3700000.0,,324400000.0,25800000.0,,,,9600000.0,,536200000.0,3800000.0,,0.0,0.0,614100000.0,,,,,,,600000.0,,,21333333.0,,,,,17800000.0,-5100000.0,,300000.0,26300000.0,,51000000.0,,,23900000.0,,0.0,,,,12000000.0,-6300000.0,,,,,,211800000.0,,,,,,,,38300000.0,74200000.0,,14400000.0,,,,,110300000.0,,,3200000.0,,,,4800000.0,,0.44,,,400100000.0,4800000.0,153100000.0,,,-5800000.0,144200000.0,,,-4300000.0,-214000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,100000.0,58600000.0,13700000.0,1.19,,,14200000.0,100000.0,-35900000.0,206700000.0,,2800000.0,241000000.0,-100000.0,24000000.0,,0.0,21680672.0,162000000.0,,147800000.0,90000000.0,102600000.0,22200000.0,,,222600000.0,,559400000.0,9700000.0,-20800000.0,,1.19,,162000000.0,-22400000.0,58600000.0,,,,,90000000.0,1000000.0,37000000.0,21700000.0,9700000.0,,3000000.0,14800000.0,,-5400000.0,,,389600000.0,300000.0,54700000.0,,74100000.0,,,12000000.0,14800000.0,14800000.0,21700000.0,73300000.0,,14800000.0,,49300000.0,,,418900000.0,,619500000.0,14800000.0,,,,6400000.0,,-600000.0,100000.0,3800000.0,21680672.0,352700000.0,29300000.0,37500000.0,,,100000.0,,559400000.0,3000000.0,241000000.0,-100000.0,200000.0,619500000.0,-27300000.0,15700000.0,,98400000.0,29300000.0,,1900000.0,-229900000.0,-2500000.0,,,,140500000.0,,2800000.0,-3900000.0,,-3300000.0,26000000.0,,74100000.0,-3100000.0,,8300000.0,-100000.0,100000.0,-2000000.0,,22200000.0,14800000.0,-9800000.0,,,11700000.0,-100000.0,,206700000.0,25800000.0,14700000.0,,,679200000.0,,,39800000.0,102600000.0,,-300000.0,,147700000.0,27400000.0,,140500000.0,418900000.0,352700000.0,6400000.0,,,-6100000.0,7700000.0,,,26000000.0,,389600000.0,-400000.0,147800000.0,,,-11200000.0,262400000.0,,,-1700000.0,-229900000.0,-21700000.0,6400000.0,25800000.0,531500000.0,,25800000.0,16800000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,9000000.0,,,,,,26600000.0,9000000.0,,,,5300000.0,241500000.0,5900000.0,,,200000.0,,,,,80000000.0,,26900000.0,21428571.0,,130700000.0,,,,,,,,161500000.0,,59200000.0,,,,,,800000.0,21500000.0,,10500000.0,,,,,-5600000.0,,,,,,,,,,14800000.0,20100000.0,,21700000.0,,,20100000.0,,,,,429200000.0,,,,,,0.42,5900000.0,,-900000.0,,3700000.0,,354900000.0,29700000.0,,,,9000000.0,,561900000.0,11400000.0,,-100000.0,-3200000.0,634800000.0,,,,,,,4500000.0,,,21428571.0,,,,,16100000.0,11900000.0,,-300000.0,22100000.0,,71700000.0,,,22000000.0,,0.0,,,,20100000.0,-11600000.0,,,,,,207000000.0,,,,,,,,37600000.0,104500000.0,,13100000.0,,,,,132700000.0,,,4300000.0,,,,6000000.0,,0.42,,,399500000.0,4100000.0,151200000.0,,,-15200000.0,168300000.0,,,-9700000.0,-235300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,7800000.0,,,,,,10000000.0,7800000.0,,,,-4600000.0,242500000.0,6900000.0,,,100000.0,,,,,91600000.0,,21600000.0,21666667.0,,151200000.0,,,,,,,,161200000.0,,60000000.0,,,,,,900000.0,21200000.0,,16300000.0,,,,,-5700000.0,,,,,,,,,,20100000.0,15400000.0,,21700000.0,,,15400000.0,,,,,438900000.0,,,,,,0.36,6900000.0,,-2600000.0,,4200000.0,,368700000.0,29500000.0,,,,7800000.0,,577700000.0,-5900000.0,,100000.0,-300000.0,646500000.0,,,,,,,9000000.0,,,21666667.0,,,,,13800000.0,-5000000.0,,-300000.0,15500000.0,,89100000.0,,,19700000.0,,0.0,,,,15400000.0,-9500000.0,,,,,,209000000.0,,,,,,,,35000000.0,117600000.0,,10800000.0,,,,,138800000.0,,,4900000.0,,,,7500000.0,,0.36,,,409400000.0,3000000.0,153300000.0,,,-15900000.0,186200000.0,,,-5100000.0,-237100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,9700000.0,,,,,,5400000.0,9700000.0,,,,-1500000.0,242800000.0,26600000.0,,,100000.0,,,,,129400000.0,,21700000.0,21555556.0,,178600000.0,,,,,,,,160700000.0,,60400000.0,,,,,,2000000.0,24500000.0,,16100000.0,,,,,-5700000.0,,,,,,,,,,15400000.0,13900000.0,,21700000.0,,,13900000.0,,,,,459500000.0,,,,,,0.45,26600000.0,,-2100000.0,,4800000.0,,420600000.0,30600000.0,,,,9700000.0,,633900000.0,-16600000.0,,-100000.0,200000.0,674500000.0,,,,,,,3300000.0,,,21555556.0,,,,,16700000.0,-6300000.0,,400000.0,15000000.0,,121100000.0,,,24300000.0,,100000.0,,,,13900000.0,-20700000.0,,,,,,213300000.0,,,,,,,,41200000.0,169400000.0,,14300000.0,,,,,174400000.0,,,5000000.0,,,,1600000.0,,0.45,,,428900000.0,4600000.0,157300000.0,,,-22000000.0,219800000.0,,,13700000.0,-245600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,10600000.0,62100000.0,23000000.0,1.73,,,33700000.0,10600000.0,-138000000.0,216600000.0,,2500000.0,244600000.0,98900000.0,30300000.0,,0.0,21445087.0,160700000.0,,162200000.0,140000000.0,205400000.0,26100000.0,,,176800000.0,,674800000.0,14300000.0,64000000.0,,1.73,,160700000.0,-7900000.0,62100000.0,,,,,140000000.0,2700000.0,25500000.0,21700000.0,14300000.0,,6400000.0,16500000.0,,-5600000.0,,,464200000.0,400000.0,75700000.0,,80400000.0,,,13900000.0,16500000.0,16500000.0,21700000.0,86900000.0,,16500000.0,,61800000.0,,,493600000.0,,710500000.0,16500000.0,,,,98900000.0,,-2300000.0,-52400000.0,2600000.0,21445087.0,458200000.0,0.0,52900000.0,,,10600000.0,,674800000.0,-17400000.0,244600000.0,100000.0,-1700000.0,710500000.0,-104200000.0,18300000.0,,92800000.0,0.0,,6200000.0,-246300000.0,2300000.0,,,,181200000.0,,15500000.0,7900000.0,,2500000.0,10400000.0,,80400000.0,-5000000.0,,21100000.0,0.0,-52500000.0,1700000.0,,26100000.0,16500000.0,-96200000.0,,,15800000.0,98900000.0,,216600000.0,37100000.0,15500000.0,,,791900000.0,,,41000000.0,205400000.0,,14700000.0,,154600000.0,-28500000.0,,181200000.0,493600000.0,458200000.0,4200000.0,,,8500000.0,15200000.0,,,10400000.0,,464200000.0,4100000.0,162200000.0,,,-51100000.0,217800000.0,,,65100000.0,-246300000.0,-22600000.0,98900000.0,37100000.0,637300000.0,,37100000.0,14800000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,9061000.0,,,,,,13156000.0,9061000.0,,,,-2279000.0,245123000.0,120603000.0,,,538000.0,,,,,184590000.0,,28834000.0,21410000.0,,207710000.0,,,,,,,,160174000.0,,62676000.0,,,,,,1484000.0,23377000.0,,9734000.0,,,,,-5870000.0,,,,,,,,,,16482000.0,14203000.0,,21746000.0,,,14203000.0,,,,,507163000.0,,,,,,0.42,120603000.0,,,,5494000.0,,501410000.0,0.0,,,,9061000.0,,721745000.0,-1693000.0,,0.0,,729313000.0,,,,,,,5082000.0,,,21376000.0,,,,,16872000.0,-1921000.0,,609000.0,6055000.0,,98895000.0,,,23468000.0,,-21505000.0,,,,14203000.0,-31272000.0,,,,,,220335000.0,,,,,,,,40249000.0,248332000.0,,13092000.0,,,,,214582000.0,,,4391000.0,,,,-1189000.0,,0.42,,,477144000.0,4031000.0,165430000.0,,,-14849000.0,247959000.0,,,15837000.0,-252169000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,8061000.0,,,,,,13814000.0,8061000.0,,,,-559000.0,249260000.0,133155000.0,,,199000.0,,,,,222294000.0,,24494000.0,21449000.0,,297431000.0,,,,,,,,159260000.0,,63299000.0,,,,,,2816000.0,24347000.0,,11283000.0,,,,,-5876000.0,,,,,,,,,,14203000.0,13644000.0,,21751000.0,,,13644000.0,,,,,542382000.0,,,,,,0.38,133155000.0,,,,6264000.0,,574332000.0,0.0,,,,8061000.0,,797539000.0,-31525000.0,,0.0,,770676000.0,,,,,,,1365000.0,,,21394000.0,,,,,15200000.0,-1498000.0,,-828000.0,7936000.0,,159728000.0,,488000.0,22090000.0,,-2932000.0,,,,13644000.0,-46906000.0,,,,,,223207000.0,,,,,,,,39547000.0,317377000.0,,11752000.0,,,,,255157000.0,,,5292000.0,,,,,,0.38,,,515549000.0,3691000.0,167615000.0,,,-45339000.0,336978000.0,,,32533000.0,-255127000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,16322000.0,,,,,,11603000.0,16322000.0,,,,-1542000.0,320145000.0,177827000.0,,,3513000.0,,,,,185752000.0,,29736000.0,23067000.0,,373613000.0,,,,,,,,214714000.0,,77709000.0,,,,,,2259000.0,37099000.0,,13816000.0,,,,,-6290000.0,,,,,,,,,,13644000.0,12102000.0,,27294000.0,,,12102000.0,,,,,781888000.0,,,,,,0.71,177827000.0,,,,9608000.0,,696869000.0,0.0,,,,16285000.0,,1003621000.0,-33206000.0,,0.0,,992248000.0,,,,,,,1140000.0,,,22835000.0,,,,,42519000.0,-13501000.0,,1528000.0,10063000.0,,161712000.0,,569000.0,51498000.0,,24437000.0,,,,12102000.0,-19232000.0,,,,,,271289000.0,,,,,,,,79618000.0,369275000.0,,24894000.0,,,,,221733000.0,,,10468000.0,,,,,,0.71,,,727022000.0,8572000.0,177610000.0,,,-44809000.0,453231000.0,,,6087000.0,-265226000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,19404000.0,65209000.0,4660000.0,2.37,,,35897000.0,19404000.0,-167029000.0,282346000.0,,12811000.0,386287000.0,225639000.0,2444000.0,,-396000.0,22118000.0,307092000.0,,191482000.0,299719000.0,588856000.0,115621000.0,,,493181000.0,,1320320000.0,16545000.0,100990000.0,,2.39,,307092000.0,-13646000.0,65209000.0,,,,,299719000.0,-2165000.0,52388000.0,27302000.0,16545000.0,-813000.0,2996000.0,24913000.0,,-16391000.0,,,794281000.0,3854000.0,74470000.0,,247596000.0,,,12102000.0,24913000.0,24913000.0,27302000.0,147614000.0,,24913000.0,,114750000.0,,,901310000.0,,1072129000.0,24913000.0,,,,225639000.0,,,5500000.0,10456000.0,22281000.0,1000013000.0,0.0,83206000.0,,,19363000.0,,1320320000.0,6039000.0,386287000.0,0.0,,1072129000.0,-134855000.0,44423000.0,,137245000.0,0.0,,-2927000.0,-277848000.0,1937000.0,,,,419010000.0,,40076000.0,-3830000.0,,628000.0,77833000.0,,247596000.0,-1037000.0,-813000.0,50475000.0,0.0,-23188000.0,8431000.0,,115621000.0,24913000.0,-69619000.0,,,30358000.0,225639000.0,,282346000.0,52770000.0,30342000.0,,,1623836000.0,,,92464000.0,588856000.0,,33468000.0,,251995000.0,-60385000.0,,419010000.0,901310000.0,1000013000.0,24192000.0,,,-20750000.0,4169000.0,,,77833000.0,,794281000.0,14064000.0,191482000.0,-3513000.0,,-29858000.0,585645000.0,,,46533000.0,-277848000.0,-34427000.0,225639000.0,52848000.0,1371841000.0,,52848000.0,16482000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,32092000.0,,,,,,80903000.0,32092000.0,,,,64749000.0,390023000.0,246391000.0,,,780000.0,,,,,188305000.0,,103359000.0,23393000.0,,446508000.0,,,,,,,,305463000.0,,62971000.0,,,,,,1412000.0,53605000.0,,12618000.0,,,,,-6280000.0,,,,,,,,,,24913000.0,89662000.0,,27329000.0,,,89662000.0,,,,,924869000.0,,,,,,1.39,246391000.0,,,,11720000.0,,924988000.0,0.0,,,,32050000.0,,1260367000.0,52041000.0,,-337000.0,,1099584000.0,,,,,,,,,,22975000.0,,,,,61580000.0,44159000.0,,-2238000.0,44913000.0,,160412000.0,,-9743000.0,73457000.0,,-578000.0,,,,89662000.0,-29440000.0,,,,,,299966000.0,,,,,,,,115185000.0,510162000.0,,50744000.0,,,,,335498000.0,,,22105000.0,,,,-3397000.0,,1.37,,,809240000.0,18652000.0,217252000.0,,,-28862000.0,561693000.0,,,13286000.0,-290344000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,34853000.0,,,,,,36777000.0,34853000.0,,,,-54074000.0,513810000.0,87324000.0,,,164606000.0,,,,,152594000.0,,108374000.0,25978000.0,,298581000.0,,,,,,,,434332000.0,,64482000.0,,,,,,2965000.0,56463000.0,,20532000.0,,,,,-7149000.0,,,,,,,,,,89662000.0,35588000.0,,31944000.0,,,35588000.0,,,,,1128895000.0,,,,,,1.35,87324000.0,,,,9349000.0,,877658000.0,77048000.0,,,,34553000.0,,1404758000.0,-170276000.0,,-1168000.0,,1304782000.0,,,,,,,,,,25502000.0,,,,,64005000.0,-11332000.0,,1511000.0,67149000.0,,143393000.0,,-4611000.0,76652000.0,,-9889000.0,,,,35588000.0,-216942000.0,,,,,,499854000.0,,,,,,,,120468000.0,339091000.0,,56020000.0,,,,,275863000.0,,,23010000.0,,,,622000.0,,1.34,,,1002960000.0,21167000.0,244406000.0,,,-207053000.0,419049000.0,,,126091000.0,-301822000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,16366000.0,,,,,,22982000.0,16366000.0,,,,16147000.0,516260000.0,340550000.0,,,2594000.0,,,,,115981000.0,,124025000.0,26802000.0,,224637000.0,,,,,,,,434993000.0,,66797000.0,,,,,,5453000.0,48322000.0,,27302000.0,,,,,-7323000.0,,,,,,,,,,35588000.0,51735000.0,,32379000.0,,,51735000.0,,,,,1363776000.0,,,,,,0.61,340550000.0,,,,9255000.0,,1114821000.0,75661000.0,,,,16235000.0,,1646768000.0,-193665000.0,,226000.0,,1501231000.0,,,,,,,,,,26425000.0,,,,,29439000.0,-11204000.0,,2315000.0,87974000.0,,109298000.0,,-9277000.0,43700000.0,,-40003000.0,,,,51735000.0,-256219000.0,,,,,,506007000.0,,,,,,,,77761000.0,573873000.0,,26525000.0,,,,,282992000.0,,,13153000.0,,,,,,0.61,,,1189053000.0,10159000.0,253240000.0,,,-216647000.0,302398000.0,,,249384000.0,-312178000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,4766000.0,75398000.0,,3.42,,,36734000.0,4766000.0,-591727000.0,515164000.0,,-22069000.0,541008000.0,397144000.0,,,863000.0,25374000.0,415798000.0,,250515000.0,117259000.0,583062000.0,83877000.0,,,195760000.0,,1658767000.0,,419084000.0,,3.45,,415798000.0,-471000.0,75398000.0,,,,,117259000.0,-150000.0,64640000.0,32440000.0,,-3742000.0,9876000.0,29666000.0,,19299000.0,,,1238224000.0,168843000.0,177396000.0,,102041000.0,,,51735000.0,29666000.0,29666000.0,32440000.0,224230000.0,,29666000.0,,170179000.0,,,1438416000.0,,1566624000.0,29666000.0,,,,397144000.0,,,0.0,10326000.0,25771000.0,1124070000.0,85111000.0,138621000.0,,,4712000.0,,1658767000.0,110817000.0,541008000.0,1279000.0,,1566624000.0,-378479000.0,80635000.0,,223235000.0,85111000.0,,,-328400000.0,9792000.0,,,,220351000.0,,15018000.0,2379000.0,,8204000.0,73426000.0,,102041000.0,-28517000.0,-3742000.0,30284000.0,0.0,-165264000.0,4753000.0,,83877000.0,29666000.0,-89126000.0,,,50544000.0,397144000.0,,515164000.0,87550000.0,39626000.0,,,1558558000.0,,,79658000.0,583062000.0,,5332000.0,,393414000.0,-201083000.0,,220351000.0,1438416000.0,1124070000.0,20513000.0,,,24002000.0,,,,73426000.0,,1238224000.0,566000.0,250515000.0,,,74083000.0,275418000.0,,,30323000.0,-328400000.0,-1453000.0,397144000.0,88077000.0,1165144000.0,,88077000.0,24913000.0,,,,,,,,,,,,,,,,,,
