date,quarterlyLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,quarterlyDilutedEPS,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyTotalNonCurrentAssets,annualAccountsReceivable,quarterlyTotalAssets,annualCashDividendsPaid,annualLongTermDebt,annualNetIncome,quarterlyCurrentAccruedExpenses,trailingInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualOtherNonCashItems,annualCommonStockIssuance,annualStockholdersEquity,annualDepreciationAndAmortization,trailingStockBasedCompensation,trailingCommonStockIssuance,annualTotalRevenue,trailingChangeInAccountPayable,annualPurchaseOfInvestment,trailingSaleOfInvestment,annualRetainedEarnings,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingOperatingCashFlow,trailingTotalRevenue,quarterlyInventory,trailingOtherIncomeExpense,annualOperatingIncome,annualAccountsPayable,annualOtherIncomeExpense,annualCurrentLiabilities,annualOperatingCashFlow,trailingOperatingIncome,quarterlyCashAndCashEquivalents,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,annualInvestmentsAndAdvances,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,annualBasicEPS,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyChangeInAccountPayable,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlyAccountsPayable,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyStockholdersEquity,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyRepaymentOfDebt,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualNetOtherFinancingCharges,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualDilutedEPS,trailingDepreciationAndAmortization,quarterlyEbitda,annualGrossProfit,annualInventory,trailingChangeInInventory,trailingTaxProvision,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualChangeInWorkingCapital,annualFreeCashFlow,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCurrentAssets,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1970-01-01 00:00:01.388448000,3639000000.0,131000000.0,9188000000.0,279000000.0,,,55000000.0,,5029000000.0,1575000000.0,9188000000.0,-120000000.0,3639000000.0,128000000.0,538000000.0,,1575000000.0,2259000000.0,123000000.0,202000000.0,,4900000000.0,242400000.0,285000000.0,,11000000.0,13000000.0,1980000000.0,448000000.0,,,11079000000.0,,-104000000.0,,-687000000.0,131000000.0,245000000.0,-566000000.0,,43000000.0,41000000.0,520000000.0,41000000.0,-6000000.0,313000000.0,-55000000.0,520000000.0,-178000000.0,,,1741000000.0,,661000000.0,1113000000.0,-192000000.0,2159000000.0,708000000.0,,520000000.0,-30000000.0,3824000000.0,520000000.0,44000000.0,87000000.0,,277000000.0,122000000.0,4900000000.0,-12000000.0,-28000000.0,,7059000000.0,0.0,397000000.0,61000000.0,285000000.0,917000000.0,202000000.0,87000000.0,144000000.0,239700000.0,-7000000.0,-577000000.0,520000000.0,520000000.0,,73000000.0,,,190000000.0,,4159000000.0,-11000000.0,387000000.0,-41000000.0,200000000.0,128000000.0,,,8091000000.0,,397000000.0,135000000.0,,,942000000.0,0.53,10000000.0,-4267000000.0,0.0,,2000000.0,6000000.0,397000000.0,-911000000.0,,446000000.0,-577000000.0,284000000.0,1113000000.0,55000000.0,,,-471000000.0,,11000000.0,,1980000000.0,,23000000.0,538000000.0,133000000.0,-399000000.0,277000000.0,-4267000000.0,125000000.0,11000000.0,200000000.0,2000000.0,,9326000000.0,29000000.0,,20000000.0,3824000000.0,8000000.0,140000000.0,-11000000.0,5029000000.0,3000000.0,9000000.0,0.53,,229000000.0,1753000000.0,1741000000.0,,,,7059000000.0,135000000.0,35000000.0,-21000000.0,313000000.0,-33000000.0,237000000.0,-170000000.0,-27000000.0,,,63000000.0,-687000000.0,61000000.0,2705000000.0,,8091000000.0,154000000.0,4159000000.0,1092000000.0,,2159000000.0,162000000.0,-18000000.0,77000000.0,-176000000.0,320000000.0,,,,,,,,,,
1970-01-01 00:00:01.396224000,3626000000.0,,,,,0.22,0.0,,4999000000.0,,9227000000.0,,,,717000000.0,,1724000000.0,2305000000.0,-243000000.0,917000000.0,,4835000000.0,,285000000.0,,,,,,,,,,,,,130000000.0,229000000.0,,240900000.0,69000000.0,54000000.0,,54000000.0,,292000000.0,-36000000.0,277000000.0,-104000000.0,,,1911000000.0,,,,,,,,277000000.0,-30000000.0,,277000000.0,48000000.0,,,270000000.0,123000000.0,,,,,7050000000.0,,467000000.0,,,,,82000000.0,-174000000.0,,-12000000.0,,,,,,,,,,,,,-172000000.0,202000000.0,,,,,,,-149000000.0,244500000.0,,,,,,-6000000.0,,2000000.0,107000000.0,520000000.0,,,450000000.0,-574000000.0,261000000.0,1185000000.0,,,,,,,,2020000000.0,0.22,14000000.0,,,-33000000.0,,,,,,,,,,,36000000.0,3794000000.0,8000000.0,,,,1000000.0,4000000.0,,,276000000.0,,,,,,,-245000000.0,36000000.0,-23000000.0,,,,,-11000000.0,,,105000000.0,-669000000.0,,2755000000.0,,,,4228000000.0,,,2215000000.0,189000000.0,-71000000.0,,-107000000.0,-67000000.0,,,,,,,,,,
1970-01-01 00:00:01.404086400,3814000000.0,,,,,0.48,0.0,,4994000000.0,,9442000000.0,,,,682000000.0,,1870000000.0,2483000000.0,126000000.0,906000000.0,,4990000000.0,,290000000.0,,,,,,,,,,,,,130000000.0,244000000.0,,241800000.0,124000000.0,119000000.0,,119000000.0,,270000000.0,-11000000.0,403000000.0,-98000000.0,,,1847000000.0,,,,,,,,403000000.0,-30000000.0,,403000000.0,51000000.0,,,257000000.0,116000000.0,,,,,7134000000.0,,483000000.0,,,,,75000000.0,-57000000.0,,-4000000.0,,,,,,,,,,,,,63000000.0,219000000.0,,,,,,,-151000000.0,245700000.0,,,,,,-1000000.0,,2000000.0,-13000000.0,277000000.0,,,505000000.0,-556000000.0,276000000.0,1162000000.0,,,,,,,,2153000000.0,0.49,13000000.0,,,-27000000.0,,,,,,,,,,,43000000.0,3776000000.0,8000000.0,,,,2000000.0,24000000.0,,,334000000.0,,,,,,,-190000000.0,37000000.0,-9000000.0,,,,,-18000000.0,,,167000000.0,-582000000.0,,2988000000.0,,,,4448000000.0,,,2144000000.0,229000000.0,174000000.0,,-107000000.0,50000000.0,,,,,,,,,,
1970-01-01 00:00:01.412035200,3758000000.0,,,,,0.76,0.0,,4915000000.0,,9409000000.0,,,,629000000.0,,1676000000.0,2369000000.0,179000000.0,838000000.0,,4891000000.0,,292000000.0,,,,,,,,,,,,,126000000.0,227000000.0,,242600000.0,194000000.0,188000000.0,,188000000.0,,295000000.0,-38000000.0,582000000.0,-135000000.0,,,1788000000.0,,,,,,,,582000000.0,-31000000.0,,582000000.0,49000000.0,,,274000000.0,96000000.0,,,,,7013000000.0,,506000000.0,,,,,71000000.0,223000000.0,,-28000000.0,,,,,,,,,,,,,-3000000.0,295000000.0,,,,,,,139000000.0,246700000.0,,,,,,0.0,,3000000.0,37000000.0,403000000.0,,,515000000.0,-643000000.0,274000000.0,1176000000.0,,,,,,,,2234000000.0,0.77,9000000.0,,,-16000000.0,,,,,,,,,,,-40000000.0,3703000000.0,6000000.0,,,,-1000000.0,4000000.0,,,299000000.0,,,,,,,40000000.0,40000000.0,-12000000.0,,,,,-8000000.0,,,154000000.0,-425000000.0,,2884000000.0,,,,4494000000.0,,,2122000000.0,241000000.0,-41000000.0,,-137000000.0,360000000.0,,,,,,,,,,
1970-01-01 00:00:01.419984000,4939000000.0,122000000.0,11002000000.0,404000000.0,,,89000000.0,,5963000000.0,1707000000.0,11002000000.0,-121000000.0,4939000000.0,323000000.0,594000000.0,,1707000000.0,2502000000.0,278000000.0,219000000.0,,6719000000.0,246000000.0,350000000.0,,9000000.0,47000000.0,1778000000.0,445000000.0,,,11578000000.0,,,,-493000000.0,122000000.0,274000000.0,-1606000000.0,,-34000000.0,-38000000.0,860000000.0,-38000000.0,1197000000.0,333000000.0,-97000000.0,860000000.0,-1269000000.0,,,2025000000.0,,791000000.0,1275000000.0,-182000000.0,2332000000.0,760000000.0,,860000000.0,-30000000.0,4423000000.0,860000000.0,57000000.0,95000000.0,,267000000.0,110000000.0,6719000000.0,86000000.0,,,9051000000.0,-7000000.0,487000000.0,35000000.0,350000000.0,1054000000.0,219000000.0,95000000.0,167000000.0,242100000.0,-52000000.0,-1053000000.0,860000000.0,860000000.0,,48000000.0,,,205000000.0,,5039000000.0,2000000.0,520000000.0,92000000.0,313000000.0,323000000.0,,,8784000000.0,,487000000.0,163000000.0,,,974000000.0,1.33,-51000000.0,-4361000000.0,0.0,,3000000.0,-45000000.0,582000000.0,-466000000.0,,449000000.0,-1053000000.0,317000000.0,1275000000.0,89000000.0,,,-601000000.0,,5000000.0,,1778000000.0,,12000000.0,594000000.0,340000000.0,-390000000.0,267000000.0,-4361000000.0,51000000.0,5000000.0,313000000.0,3000000.0,,9659000000.0,28000000.0,,12000000.0,4423000000.0,6000000.0,158000000.0,-96000000.0,5963000000.0,7000000.0,15000000.0,1.31,,145000000.0,1919000000.0,2025000000.0,,,,9051000000.0,301000000.0,45000000.0,-7000000.0,333000000.0,-94000000.0,159000000.0,-1068000000.0,-1031000000.0,,,-22000000.0,-493000000.0,35000000.0,2951000000.0,,8784000000.0,353000000.0,5039000000.0,1128000000.0,,2332000000.0,132000000.0,1135000000.0,-20000000.0,-250000000.0,417000000.0,,,,,,,,,,
1970-01-01 00:00:01.427760000,4829000000.0,,,,,0.02,754000000.0,,5864000000.0,,10751000000.0,,,,705000000.0,,1668000000.0,2139000000.0,134000000.0,1675000000.0,,6504000000.0,,350000000.0,,,,,,,,,,,,,119000000.0,246000000.0,,243900000.0,17000000.0,5000000.0,,5000000.0,,327000000.0,-95000000.0,1003000000.0,-81000000.0,,,1869000000.0,,,,,,,,1003000000.0,-31000000.0,,1003000000.0,56000000.0,,,529000000.0,95000000.0,,,,,8978000000.0,,1614000000.0,,,,,94000000.0,-115000000.0,,-12000000.0,,,,,,,,,,,,,54000000.0,347000000.0,,66000000.0,,,,,-49000000.0,247200000.0,,,,,,-7000000.0,,3000000.0,-2000000.0,870000000.0,,,450000000.0,-1216000000.0,280000000.0,1191000000.0,,,,,,,,1773000000.0,0.02,68000000.0,,,-87000000.0,,,,,,,,,,,2000000.0,4250000000.0,9000000.0,,,,5000000.0,0.0,,,170000000.0,,,,,,,-81000000.0,42000000.0,-33000000.0,,,,,-13000000.0,,,19000000.0,-526000000.0,,2589000000.0,,,,4887000000.0,,,2474000000.0,170000000.0,189000000.0,,-149000000.0,34000000.0,,,,,,,,,,
1970-01-01 00:00:01.435622400,4927000000.0,,,,,0.12,0.0,,5983000000.0,,10578000000.0,,,,737000000.0,,1754000000.0,2191000000.0,-395000000.0,1348000000.0,,6614000000.0,,350000000.0,,,,,,,,,,,,,119000000.0,249000000.0,,244100000.0,41000000.0,29000000.0,,29000000.0,,339000000.0,-132000000.0,599000000.0,-152000000.0,,,1938000000.0,,,,,,,,599000000.0,-31000000.0,,599000000.0,53000000.0,,,127000000.0,99000000.0,,,,,8736000000.0,,650000000.0,,,,,92000000.0,0.0,,-27000000.0,,,,,,,,,,,,,-47000000.0,190000000.0,,0.0,,,,,-93000000.0,247500000.0,,,,,,0.0,,3000000.0,14000000.0,994000000.0,,,549000000.0,-1159000000.0,289000000.0,1209000000.0,,,,,,,,1658000000.0,0.12,28000000.0,,,-335000000.0,,,,,,,,,,,34000000.0,4328000000.0,8000000.0,,,,7000000.0,1000000.0,,,227000000.0,,,,,,,-55000000.0,41000000.0,-26000000.0,,,,,-34000000.0,,,75000000.0,-528000000.0,,2740000000.0,,,,4595000000.0,,,2122000000.0,260000000.0,-391000000.0,,-147000000.0,147000000.0,,,,,,,,,,
1970-01-01 00:00:01.443571200,4716000000.0,,,,,0.22,0.0,,5985000000.0,,10236000000.0,,,,795000000.0,,1632000000.0,2165000000.0,-166000000.0,1316000000.0,,6380000000.0,,346000000.0,,,,,,,,,,,,,117000000.0,232000000.0,,244200000.0,63000000.0,55000000.0,,55000000.0,,348000000.0,-22000000.0,433000000.0,-150000000.0,,,1850000000.0,,,,,,,,433000000.0,-30000000.0,,433000000.0,49000000.0,,,158000000.0,103000000.0,,,,,8445000000.0,,632000000.0,,,,,86000000.0,48000000.0,,-13000000.0,,,,,,,,,,,,,39000000.0,200000000.0,,0.0,,,,,89000000.0,246600000.0,,,,,,0.0,,3000000.0,-123000000.0,599000000.0,,,473000000.0,-1245000000.0,290000000.0,1068000000.0,,,,,,,,1603000000.0,0.23,13000000.0,,,-216000000.0,,,,,,,,,,,49000000.0,4380000000.0,4000000.0,,,,-1000000.0,0.0,,,264000000.0,,,,,,,3000000.0,41000000.0,8000000.0,,,,,-5000000.0,,,112000000.0,-503000000.0,,2638000000.0,,,,4251000000.0,,,2065000000.0,183000000.0,-216000000.0,,-158000000.0,206000000.0,,,,,,,,,,
1970-01-01 00:00:01.451520000,4625000000.0,116000000.0,9820000000.0,176000000.0,,0.02,686000000.0,,5986000000.0,1449000000.0,9820000000.0,-121000000.0,4625000000.0,93000000.0,565000000.0,,1449000000.0,1956000000.0,-176000000.0,1649000000.0,,6274000000.0,245000000.0,365000000.0,66000000.0,14000000.0,1000000.0,1629000000.0,399000000.0,,,10299000000.0,,-54000000.0,,-528000000.0,116000000.0,255000000.0,-600000000.0,239000000.0,9000000.0,4000000.0,269000000.0,4000000.0,-562000000.0,422000000.0,-77000000.0,269000000.0,-217000000.0,,,1692000000.0,,707000000.0,1061000000.0,-326000000.0,1917000000.0,575000000.0,,269000000.0,-29000000.0,4446000000.0,269000000.0,47000000.0,86000000.0,,170000000.0,102000000.0,6274000000.0,-157000000.0,-16000000.0,,8191000000.0,-100000000.0,1540000000.0,18000000.0,365000000.0,780000000.0,1649000000.0,86000000.0,-21000000.0,243000000.0,-9000000.0,-1288000000.0,269000000.0,269000000.0,,64000000.0,,,205000000.0,,3834000000.0,121000000.0,870000000.0,133000000.0,424000000.0,93000000.0,0.0,,8917000000.0,,1540000000.0,174000000.0,241000000.0,,982000000.0,0.38,-25000000.0,-4471000000.0,-100000000.0,,3000000.0,-46000000.0,437000000.0,-646000000.0,,376000000.0,-1288000000.0,282000000.0,1061000000.0,686000000.0,,,-663000000.0,,,,1629000000.0,0.02,8000000.0,565000000.0,-603000000.0,-8000000.0,170000000.0,-4471000000.0,46000000.0,,424000000.0,3000000.0,,8451000000.0,30000000.0,,-39000000.0,4446000000.0,9000000.0,160000000.0,-61000000.0,5986000000.0,3000000.0,0.0,0.38,,119000000.0,1848000000.0,1692000000.0,,,,8191000000.0,15000000.0,36000000.0,26000000.0,422000000.0,-118000000.0,-88000000.0,-68000000.0,-16000000.0,,,-30000000.0,-528000000.0,18000000.0,2332000000.0,,8917000000.0,130000000.0,3834000000.0,1141000000.0,,1917000000.0,94000000.0,-144000000.0,179000000.0,-209000000.0,188000000.0,,,,,,,,,,
1970-01-01 00:00:01.459382400,4725000000.0,,,,,0.24,0.0,,6010000000.0,,9840000000.0,,,,652000000.0,,1572000000.0,1939000000.0,-49000000.0,1223000000.0,,6373000000.0,,344000000.0,,,,,,,,,,,,,123000000.0,223000000.0,,236100000.0,63000000.0,56000000.0,,56000000.0,,425000000.0,-11000000.0,208000000.0,-101000000.0,,,1689000000.0,,,,,,,,208000000.0,-30000000.0,,208000000.0,50000000.0,,,103000000.0,100000000.0,,,-12000000.0,,8155000000.0,,576000000.0,,,,,106000000.0,-11000000.0,,-9000000.0,,,,,,,,,,,,,22000000.0,281000000.0,,,,,,,-105000000.0,237900000.0,,,,,,-2000000.0,,3000000.0,-31000000.0,257000000.0,,,416000000.0,-1261000000.0,265000000.0,1027000000.0,,,,,,,,1499000000.0,0.24,10000000.0,,,-48000000.0,,,,,,,,,,,27000000.0,4437000000.0,8000000.0,,,,6000000.0,,,,240000000.0,,,,,,,-98000000.0,37000000.0,6000000.0,,,,,-12000000.0,,,90000000.0,-504000000.0,,2355000000.0,,,,3830000000.0,,,1782000000.0,151000000.0,-38000000.0,,-99000000.0,88000000.0,,,,,,,,,,
1970-01-01 00:00:01.467244800,4654000000.0,,,,,0.36,1689000000.0,,5936000000.0,,9727000000.0,,,,602000000.0,,1546000000.0,2087000000.0,165000000.0,6330000000.0,,6330000000.0,,335000000.0,,,,,,,,,,,,,123000000.0,234000000.0,,236000000.0,95000000.0,87000000.0,,87000000.0,,466000000.0,-28000000.0,383000000.0,-73000000.0,,,1522000000.0,,,,,,,,383000000.0,-30000000.0,,383000000.0,50000000.0,,,96000000.0,109000000.0,,,-2000000.0,,8019000000.0,,1559000000.0,,,,,97000000.0,265000000.0,,-20000000.0,,,,,,,,,,,,,155000000.0,2269000000.0,,,,,,,15000000.0,240000000.0,,,,,,0.0,,3000000.0,-25000000.0,218000000.0,,,457000000.0,-1296000000.0,252000000.0,991000000.0,,,,,,,,1708000000.0,0.37,17000000.0,,,-569000000.0,,,,,,,,,,,32000000.0,4377000000.0,9000000.0,,,,-7000000.0,,,,286000000.0,,,,,,,98000000.0,39000000.0,46000000.0,,,,,-2000000.0,,,127000000.0,-447000000.0,,2544000000.0,,,,3791000000.0,,,1689000000.0,457000000.0,-115000000.0,,-90000000.0,355000000.0,,,,,,,,,,
1970-01-01 00:00:01.475193600,4469000000.0,,,,,0.23,20000000.0,,5924000000.0,,9707000000.0,,,,655000000.0,,1466000000.0,1965000000.0,66000000.0,1197000000.0,,6147000000.0,,427000000.0,,,,,,,,,,,,,123000000.0,221000000.0,,236300000.0,65000000.0,55000000.0,,55000000.0,,471000000.0,-47000000.0,439000000.0,-96000000.0,,,1444000000.0,,,,,,,,439000000.0,-30000000.0,,439000000.0,52000000.0,,,88000000.0,113000000.0,,,-9000000.0,,7936000000.0,,575000000.0,,,,,97000000.0,304000000.0,,-4000000.0,,,,,,,,,,,,,69000000.0,317000000.0,,,,,,,84000000.0,240100000.0,,,,,,-1000000.0,,3000000.0,40000000.0,373000000.0,,,398000000.0,-1266000000.0,235000000.0,1026000000.0,,,,,,,,1588000000.0,0.23,5000000.0,,,-245000000.0,,,,,,,,,,,-1000000.0,4298000000.0,8000000.0,,,,6000000.0,,,,229000000.0,,,,,,,226000000.0,38000000.0,13000000.0,,,,,-9000000.0,,,64000000.0,-423000000.0,,2363000000.0,,,,3783000000.0,,,1789000000.0,163000000.0,-244000000.0,,-101000000.0,405000000.0,,,,,,,,,,
1970-01-01 00:00:01.483142400,4136000000.0,121000000.0,9189000000.0,448000000.0,,0.53,1778000000.0,,5634000000.0,1435000000.0,9189000000.0,-120000000.0,4136000000.0,326000000.0,490000000.0,,1435000000.0,1988000000.0,-25000000.0,5944000000.0,,5944000000.0,240000000.0,350000000.0,0.0,12000000.0,1000000.0,1467000000.0,432000000.0,,,9657000000.0,,-30000000.0,,-325000000.0,121000000.0,242000000.0,-202000000.0,236000000.0,138000000.0,128000000.0,425000000.0,128000000.0,-723000000.0,427000000.0,-10000000.0,425000000.0,68000000.0,,,1344000000.0,,1678000000.0,1102000000.0,-96000000.0,1778000000.0,1088000000.0,,425000000.0,-30000000.0,4212000000.0,425000000.0,50000000.0,66000000.0,,60000000.0,110000000.0,5944000000.0,56000000.0,-7000000.0,,7722000000.0,0.0,1422000000.0,32000000.0,350000000.0,1082000000.0,5944000000.0,66000000.0,109000000.0,236000000.0,-8000000.0,-1671000000.0,425000000.0,425000000.0,,219000000.0,,,202000000.0,,3555000000.0,-35000000.0,269000000.0,37000000.0,2211000000.0,326000000.0,,,8778000000.0,,1422000000.0,-29000000.0,241000000.0,,920000000.0,1.38,15000000.0,-4566000000.0,0.0,,3000000.0,72000000.0,450000000.0,-1160000000.0,,407000000.0,-1671000000.0,180000000.0,1102000000.0,1778000000.0,,,-421000000.0,,,,1467000000.0,0.54,199000000.0,490000000.0,157000000.0,-298000000.0,60000000.0,-4566000000.0,87000000.0,,2211000000.0,3000000.0,,7979000000.0,34000000.0,,29000000.0,4212000000.0,9000000.0,152000000.0,-41000000.0,5634000000.0,7000000.0,,1.36,,327000000.0,1678000000.0,1344000000.0,,,,7722000000.0,129000000.0,38000000.0,-50000000.0,427000000.0,355000000.0,667000000.0,-30000000.0,-7000000.0,,,167000000.0,-325000000.0,32000000.0,2395000000.0,,8778000000.0,361000000.0,3555000000.0,932000000.0,,1778000000.0,407000000.0,-326000000.0,283000000.0,-131000000.0,240000000.0,,,,,,,,,,
1970-01-01 00:00:01.490918400,4161000000.0,,,,,0.31,0.0,,5653000000.0,,9488000000.0,,,,632000000.0,,1508000000.0,2003000000.0,43000000.0,1386000000.0,,5984000000.0,,336000000.0,,,,,,,,,,,,,122000000.0,228000000.0,,237400000.0,93000000.0,76000000.0,,76000000.0,,437000000.0,-43000000.0,457000000.0,-24000000.0,,,1486000000.0,,,,,,,,457000000.0,-30000000.0,,457000000.0,48000000.0,,,61000000.0,106000000.0,,,-15000000.0,,7839000000.0,,515000000.0,,,,,82000000.0,19000000.0,,-2000000.0,,,,,,,,,,,,,-110000000.0,309000000.0,,,,,,,-57000000.0,242500000.0,,,,,,-8000000.0,,3000000.0,77000000.0,414000000.0,,,466000000.0,-1576000000.0,259000000.0,1162000000.0,,,,,,,,1452000000.0,0.32,65000000.0,,,-18000000.0,,,,,,,,,,,23000000.0,4186000000.0,10000000.0,,,,-52000000.0,17000000.0,,,270000000.0,,,,,,,-91000000.0,37000000.0,4000000.0,,,,,-15000000.0,,,116000000.0,-300000000.0,,2469000000.0,,,,3835000000.0,,,1855000000.0,207000000.0,-31000000.0,,-74000000.0,93000000.0,,,,,,,,,,
1970-01-01 00:00:01.498780800,4072000000.0,,,,,0.69,0.0,,5708000000.0,,9688000000.0,,,,669000000.0,,1629000000.0,2095000000.0,52000000.0,1401000000.0,,5927000000.0,,325000000.0,,,,,,,,,,,,,137000000.0,227000000.0,,238300000.0,184000000.0,167000000.0,,167000000.0,,454000000.0,-27000000.0,509000000.0,-59000000.0,,,1520000000.0,,,,,,,,509000000.0,-30000000.0,,509000000.0,47000000.0,,,44000000.0,108000000.0,,,-4000000.0,,7810000000.0,,508000000.0,,,,,79000000.0,228000000.0,,-9000000.0,,,,,,,,,,,,,-15000000.0,253000000.0,,,,,,,-91000000.0,243700000.0,,,,,,0.0,,3000000.0,-4000000.0,457000000.0,,,521000000.0,-1508000000.0,218000000.0,1170000000.0,,,,,,,,1667000000.0,0.7,13000000.0,,,-161000000.0,,,,,,,,,,,45000000.0,4228000000.0,9000000.0,,,,90000000.0,3000000.0,,,384000000.0,,,,,,,-77000000.0,38000000.0,18000000.0,,,,,-18000000.0,,,229000000.0,-164000000.0,,2616000000.0,,,,3980000000.0,,,1883000000.0,303000000.0,-193000000.0,,-73000000.0,301000000.0,,,,,,,,,,
1970-01-01 00:00:01.506729600,2845000000.0,,,,,0.6,3090000000.0,,4216000000.0,,9983000000.0,,,,537000000.0,,1247000000.0,1695000000.0,117000000.0,4302000000.0,,4302000000.0,,255000000.0,,,,,,,,,,,,,139000000.0,198000000.0,,239000000.0,116000000.0,147000000.0,,147000000.0,,426000000.0,-46000000.0,637000000.0,-111000000.0,,,1084000000.0,,,,,,,,451000000.0,-30000000.0,,451000000.0,39000000.0,,,29000000.0,80000000.0,,,,,7392000000.0,,1181000000.0,,,,,56000000.0,291000000.0,,-70000000.0,,,,,,,,,,,,,19000000.0,1938000000.0,,,,,,,-28000000.0,244000000.0,,,,,,0.0,,3000000.0,16000000.0,520000000.0,,,474000000.0,-1358000000.0,238000000.0,891000000.0,,,,,,,,2591000000.0,0.62,8000000.0,,,-1326000000.0,,,,,,,,,,,35000000.0,3035000000.0,6000000.0,,,,-28000000.0,524000000.0,,,270000000.0,,,,,,,36000000.0,35000000.0,2000000.0,,,,,19000000.0,,,151000000.0,-48000000.0,,2169000000.0,,,,5767000000.0,,,3090000000.0,474000000.0,-125000000.0,,-58000000.0,349000000.0,,,,,,,,,,
