,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyBasicAverageShares,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingGrossProfit,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualOtherCurrentAssets,trailingChangeInAccountPayable,trailingCostOfRevenue,trailingFreeCashFlow,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualDilutedEPS,quarterlyTaxProvision,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,quarterlyPretaxIncome,annualChangeInWorkingCapital,quarterlyNetPPE,annualNetIncomeContinuousOperations,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyTotalRevenue,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,quarterlyDilutedEPS,trailingNetIncome,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualStockholdersEquity,quarterlyGoodwill,annualCurrentLiabilities,trailingStockBasedCompensation,quarterlyAccountsReceivable,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualGoodwill,annualCommonStockIssuance,annualRetainedEarnings,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,trailingChangeInWorkingCapital,quarterlyInventory,annualCapitalStock,annualDilutedAverageShares,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualBasicAverageShares,annualOtherIncomeExpense,annualEbitda,annualNetPPE,trailingTotalRevenue,annualOperatingIncome,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualNetOtherInvestingChanges,quarterlyInterestExpense,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingInterestExpense,trailingCashDividendsPaid,annualSaleOfInvestment,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingResearchAndDevelopment,trailingDilutedAverageShares
1246320000,,,,,,,,,144000000.0,0.0,,,-4000000.0,-37000000.0,,,33000000.0,,,,,,,-46000000.0,2000000.0,148000000.0,,,,,,,-0.282729,0.0,141000000.0,59986000.0,125000000.0,-11000000.0,,-10000000.0,,,,4000000.0,,116000000.0,,24000000.0,,,,,,349000000.0,665000000.0,101000000.0,,-12000000.0,,-548000000.0,,,-3043000000.0,1000000.0,3615000000.0,,-29000000.0,,2956000000.0,,,,-49000000.0,-100000000.0,60100000.0,,615000000.0,25000000.0,,,,,,,,,,,,,,,81000000.0,,42000000.0,29000000.0,,-17000000.0,,,-17000000.0,,,,-0.282729,,,,,0.0,,,,,,,375000000.0,,474000000.0,196000000.0,,,,,,3166000000.0,407000000.0,,-18000000.0,,55000000.0,,,,,,125000000.0,,,,,125000000.0,,,,,125000000.0,,,,,,,,,,1000000.0,96000000.0,,,9000000.0,,52000000.0,,-10000000.0,,,,3253000000.0,3918000000.0,,-17000000.0,67000000.0,-14000000.0,,,3964000000.0,-19000000.0,,,,,,,,,,,,,,,,,,,
1254268800,,,,,,,,,143000000.0,0.0,,,3000000.0,30000000.0,,,60000000.0,,,,,,,-18000000.0,2000000.0,181000000.0,,,,,,,0.0,0.0,180000000.0,60100000.0,149000000.0,-3000000.0,,-49000000.0,,,,3000000.0,,112000000.0,,-7000000.0,,,,,,367000000.0,679000000.0,99000000.0,,4000000.0,,-548000000.0,,,3472000000.0,-25000000.0,3546000000.0,,4000000.0,,2921000000.0,,,,-84000000.0,-68000000.0,60700000.0,,592000000.0,68000000.0,,,,,,,,,,,,,,,148000000.0,,39000000.0,24000000.0,,0.0,,,0.0,,,,0.0,,,,,0.0,,,,,,,369000000.0,,412000000.0,215000000.0,,,,,,3093000000.0,414000000.0,,1000000.0,,52000000.0,,,,,,149000000.0,,,,,149000000.0,,,,,113000000.0,,,,,,,,,,1000000.0,125000000.0,,,9000000.0,,64000000.0,,11000000.0,,,,3216000000.0,3895000000.0,,0.0,63000000.0,13000000.0,,,3913000000.0,80000000.0,,,,,,,,,,,,,,,,,,,
1262217600,,-311000000.0,,4409000000.0,,-1000000.0,,-1561000000.0,128000000.0,0.0,408000000.0,,,-27000000.0,128000000.0,75000000.0,67000000.0,,-1000000.0,,705000000.0,,,-19000000.0,2000000.0,137000000.0,208000000.0,92000000.0,-61000000.0,0.0,,-62000000.0,,0.0,145000000.0,,169000000.0,-15000000.0,,-39000000.0,,230000000.0,-3658000000.0,9000000.0,,115000000.0,,21000000.0,0.0,,,,610000000.0,461000000.0,705000000.0,100000000.0,-1.02,-25000000.0,-47000000.0,-574000000.0,44000000.0,,-1464000000.0,1000000.0,3417000000.0,3154000000.0,-49000000.0,-13000000.0,2848000000.0,-60000000.0,,38000000.0,-28000000.0,-79000000.0,,-1.02,557000000.0,30000000.0,16000000.0,3878000000.0,-62000000.0,127000000.0,125000000.0,-1561000000.0,0.0,,,465000000.0,,-25000000.0,77000000.0,1748000000.0,85000000.0,,43000000.0,20000000.0,,-26000000.0,-94000000.0,-107000000.0,-24000000.0,,424000000.0,3859000000.0,,,,,2950000000.0,0.0,,,-19000000.0,196000000.0,461000000.0,,337000000.0,,412000000.0,208000000.0,474000000.0,196000000.0,0.0,-574000000.0,8000000.0,2950000000.0,424000000.0,,-7000000.0,,44000000.0,1000000.0,60100000.0,337000000.0,,2358000000.0,169000000.0,3417000000.0,438000000.0,-32000000.0,,169000000.0,128000000.0,0.0,169000000.0,35000000.0,116000000.0,-268000000.0,,169000000.0,60100000.0,-32000000.0,597000000.0,2848000000.0,,145000000.0,1000000.0,149000000.0,,169000000.0,125000000.0,0.0,70000000.0,4409000000.0,34000000.0,,,,3154000000.0,3859000000.0,35000000.0,-26000000.0,75000000.0,-12000000.0,67000000.0,43000000.0,3878000000.0,6000000.0,,,,,,,,,,,,,,,,,,,
1269993600,,,,,,-1000000.0,,,138000000.0,0.0,,,-24000000.0,68000000.0,,,78000000.0,,,,,,,-48000000.0,1000000.0,108000000.0,,,,,,,-0.67,0.0,103000000.0,60227000.0,20000000.0,10000000.0,,-18000000.0,,,,-2000000.0,,99000000.0,,6000000.0,,,,,,481000000.0,511000000.0,86000000.0,,-24000000.0,,-614000000.0,,,-897000000.0,0.0,3151000000.0,,-64000000.0,,2775000000.0,,,,-254000000.0,-54000000.0,60227000.0,,478000000.0,4000000.0,,,,,,,,,,,,,,,118000000.0,,40000000.0,-149000000.0,,-40000000.0,,,-40000000.0,,,,-0.67,,,,,0.0,,,,,,,320000000.0,,375000000.0,219000000.0,,,,,,2706000000.0,405000000.0,,-5000000.0,,46000000.0,,,,,,20000000.0,,,,,20000000.0,,,,,109000000.0,,,,,,,,,,1000000.0,169000000.0,,,124000000.0,,63000000.0,,17000000.0,,,,3073000000.0,3584000000.0,,-40000000.0,68000000.0,-1000000.0,,,3632000000.0,64000000.0,,,,,,,,,,,,,,,,,,,
1277856000,,,,,,0.0,,,188000000.0,0.0,,,-23000000.0,-3000000.0,,,62000000.0,,,,,,,-50000000.0,3000000.0,176000000.0,,,,,,,0.2,0.0,171000000.0,60490000.0,30000000.0,51000000.0,,-93000000.0,,,,-14000000.0,,106000000.0,,6000000.0,,,,,,507000000.0,531000000.0,90000000.0,,-9000000.0,,-602000000.0,,,,0.0,3117000000.0,,3000000.0,,2751000000.0,,,,10000000.0,-132000000.0,67691000.0,,557000000.0,65000000.0,,,,,,,,,,,,,,,101000000.0,,37000000.0,10000000.0,,12000000.0,,,12000000.0,,,,0.18,,,,,0.0,,,,,,,344000000.0,,386000000.0,195000000.0,,,,,,2711000000.0,369000000.0,,-6000000.0,,60000000.0,,,,,,30000000.0,,,,,30000000.0,,,,,111000000.0,,,,,,,,,,1000000.0,20000000.0,,,124000000.0,,,,-24000000.0,,,,3043000000.0,3574000000.0,,12000000.0,65000000.0,0.0,,,3624000000.0,-31000000.0,,,,,,,,,,,,,,,,,,,
1285804800,,,,,,0.0,,,167000000.0,0.0,,,12000000.0,-28000000.0,,,73000000.0,,,,,,,-15000000.0,2000000.0,212000000.0,,,,,,,0.37,0.0,209000000.0,60531000.0,170000000.0,-22000000.0,,-86000000.0,,,,12000000.0,,109000000.0,,7000000.0,,,,,,524000000.0,712000000.0,95000000.0,,15000000.0,,-579000000.0,,,,0.0,3235000000.0,,38000000.0,,2744000000.0,,,,97000000.0,-121000000.0,68532000.0,,605000000.0,100000000.0,,,,,,,,,,,,,,,124000000.0,,35000000.0,140000000.0,,23000000.0,,,23000000.0,,,,0.33,,,,,0.0,,,,,,,399000000.0,,396000000.0,234000000.0,,,,,,2816000000.0,384000000.0,,-5000000.0,,48000000.0,,,,,,170000000.0,,,,,170000000.0,,,,,112000000.0,,,,,,,,,,1000000.0,30000000.0,,,123000000.0,,,,-55000000.0,,,,3032000000.0,3744000000.0,,23000000.0,61000000.0,-1000000.0,,,3759000000.0,3000000.0,,,,,,,,,,,,,,,,,,,
1293753600,,-374000000.0,,4460000000.0,-58000000.0,0.0,,-1787000000.0,132000000.0,0.0,367000000.0,,-23000000.0,-2000000.0,-38000000.0,68000000.0,87000000.0,,-1000000.0,,725000000.0,,,-20000000.0,2000000.0,179000000.0,208000000.0,34000000.0,-20000000.0,0.0,,-26000000.0,,0.0,175000000.0,,203000000.0,-35000000.0,,-26000000.0,,,-3606000000.0,9000000.0,,113000000.0,,-11000000.0,0.0,,,,658000000.0,569000000.0,725000000.0,96000000.0,-0.44,-23000000.0,-41000000.0,-600000000.0,39000000.0,,,0.0,3144000000.0,2968000000.0,-40000000.0,35000000.0,2673000000.0,-22000000.0,,8000000.0,-56000000.0,-67000000.0,,-0.44,597000000.0,62000000.0,5000000.0,3713000000.0,-26000000.0,78000000.0,229000000.0,-1787000000.0,0.0,,,427000000.0,,0.0,169000000.0,1579000000.0,109000000.0,,59000000.0,33000000.0,,-21000000.0,-223000000.0,-63000000.0,-17000000.0,,385000000.0,3693000000.0,,,,,2700000000.0,0.0,,,-20000000.0,198000000.0,569000000.0,,377000000.0,,422000000.0,208000000.0,449000000.0,198000000.0,1000000.0,-600000000.0,8000000.0,2700000000.0,385000000.0,,-15000000.0,,39000000.0,1000000.0,60455000.0,377000000.0,,2237000000.0,203000000.0,3144000000.0,452000000.0,4000000.0,,203000000.0,132000000.0,,203000000.0,29000000.0,117000000.0,-203000000.0,,203000000.0,60455000.0,-31000000.0,680000000.0,2673000000.0,,231000000.0,1000000.0,170000000.0,,203000000.0,229000000.0,0.0,,4460000000.0,24000000.0,,,,2968000000.0,3693000000.0,29000000.0,-21000000.0,68000000.0,-18000000.0,87000000.0,59000000.0,3713000000.0,42000000.0,,,,,,,,,,,,,,,,,,,
1301529600,,,,,,-7000000.0,,,222000000.0,0.0,,,-9000000.0,77000000.0,,,99000000.0,,,,,,,-29000000.0,2000000.0,142000000.0,,,,,,,-0.326333,0.0,138000000.0,61287051.0,205000000.0,90000000.0,,-84000000.0,,,,-24000000.0,,107000000.0,,1000000.0,,,,,,610000000.0,733000000.0,95000000.0,,-7000000.0,,-620000000.0,,,-641000000.0,,3111000000.0,,-27000000.0,,386000000.0,,,,-73000000.0,-120000000.0,61287051.0,,523000000.0,31000000.0,,,,,,,,,,,,,,,154000000.0,,62000000.0,2000000.0,,-20000000.0,,,-20000000.0,,,,-0.34,,,,,0.0,4000000.0,,,,,,341000000.0,,385000000.0,189000000.0,,,,,,2664000000.0,385000000.0,,1000000.0,,63000000.0,,,,,,205000000.0,,,,,205000000.0,,,,,111000000.0,,,,,,,,,,1000000.0,203000000.0,,,199000000.0,,58000000.0,,36000000.0,,,,2959000000.0,3692000000.0,,-20000000.0,2347000000.0,-641000000.0,,,3721000000.0,34000000.0,,,,,,,,,,,,,,,,,,,
1309392000,,,,,,0.0,,,282000000.0,0.0,,,5000000.0,-5000000.0,,,100000000.0,,,,,,,-20000000.0,4000000.0,215000000.0,,,,,,,0.432,-143000000.0,211000000.0,62500000.0,58000000.0,57000000.0,,-403000000.0,,,,-6000000.0,,114000000.0,,9000000.0,,,,,,840000000.0,673000000.0,100000000.0,,11000000.0,,-593000000.0,,,-450000000.0,,3132000000.0,,39000000.0,,2900000000.0,,,,112000000.0,-305000000.0,72972973.0,,629000000.0,97000000.0,,,,,,,,,,,,,,,142000000.0,,104000000.0,-147000000.0,,27000000.0,,,28000000.0,,,,0.37,,,,,0.0,26000000.0,,,,,,407000000.0,,418000000.0,211000000.0,,,,,,2629000000.0,399000000.0,,1000000.0,,70000000.0,,,,,,58000000.0,,,,,58000000.0,,,,,117000000.0,,,,,,,,,,1000000.0,205000000.0,,,347000000.0,,59000000.0,,-51000000.0,,,,3279000000.0,3952000000.0,,27000000.0,60000000.0,636000000.0,,,3972000000.0,-163000000.0,,,,,,,,,,,,,,,,,,,
1317340800,,,,,,0.0,,,233000000.0,0.0,,,20000000.0,-46000000.0,,,63000000.0,,,,,,,14000000.0,3000000.0,277000000.0,,,,,,,1.048387,0.0,274000000.0,62000000.0,26000000.0,-46000000.0,,-240000000.0,,,,13000000.0,,116000000.0,,67000000.0,,,,,,879000000.0,658000000.0,103000000.0,,31000000.0,,-528000000.0,,,-308000000.0,-55000000.0,3112000000.0,,96000000.0,,2958000000.0,,,,53000000.0,-230000000.0,73400000.0,,713000000.0,158000000.0,,,,,,,,,,,,,,,157000000.0,,99000000.0,-32000000.0,,65000000.0,,,65000000.0,,,,0.91,,,,,0.0,,,,,,,453000000.0,,439000000.0,245000000.0,,,,,,2616000000.0,397000000.0,,-4000000.0,,56000000.0,,,,,,26000000.0,,,,,26000000.0,,,,,123000000.0,,,,,,,,,,1000000.0,58000000.0,,,401000000.0,,58000000.0,,-45000000.0,,,,3347000000.0,4005000000.0,,65000000.0,57000000.0,36000000.0,,,3991000000.0,-73000000.0,,,,,,,,,,,,,,,,,,,
1325289600,,-810000000.0,,3284000000.0,39000000.0,0.0,,-301000000.0,206000000.0,0.0,407000000.0,,23000000.0,-47000000.0,-62000000.0,65000000.0,75000000.0,,-7000000.0,,723000000.0,,,64000000.0,3000000.0,277000000.0,263000000.0,-167000000.0,-16000000.0,0.0,,101000000.0,,0.0,275000000.0,,36000000.0,-33000000.0,,-134000000.0,,,-1824000000.0,14000000.0,,127000000.0,,-39000000.0,0.0,,,,898000000.0,864000000.0,723000000.0,109000000.0,1.38,28000000.0,63000000.0,-499000000.0,44000000.0,,-430000000.0,-78000000.0,3215000000.0,3420000000.0,56000000.0,-21000000.0,2983000000.0,101000000.0,,38000000.0,-12000000.0,-155000000.0,,1.62,746000000.0,148000000.0,-3000000.0,4079000000.0,101000000.0,-202000000.0,395000000.0,-301000000.0,,,,464000000.0,,-276000000.0,203000000.0,1713000000.0,155000000.0,,98000000.0,10000000.0,,29000000.0,-861000000.0,164000000.0,28000000.0,,470000000.0,4143000000.0,,,,,2647000000.0,0.0,,,64000000.0,289000000.0,864000000.0,,464000000.0,,471000000.0,263000000.0,480000000.0,289000000.0,,-499000000.0,12000000.0,2647000000.0,470000000.0,,-32000000.0,,44000000.0,1000000.0,73349000.0,464000000.0,,2611000000.0,36000000.0,3215000000.0,608000000.0,68000000.0,,36000000.0,206000000.0,,36000000.0,83000000.0,129000000.0,80000000.0,,36000000.0,62184000.0,-35000000.0,914000000.0,2983000000.0,,434000000.0,1000000.0,26000000.0,,36000000.0,395000000.0,0.0,,3284000000.0,-2000000.0,,,,3420000000.0,4143000000.0,83000000.0,29000000.0,65000000.0,-16000000.0,75000000.0,98000000.0,4079000000.0,0.0,,,,,,,,,,,,,,,,,,,
1333152000,,,,,,-8000000.0,,,384000000.0,0.0,,,1000000.0,147000000.0,,,85000000.0,,,,,,,90000000.0,4000000.0,226000000.0,,,,,,,0.21,0.0,213000000.0,63131000.0,26000000.0,172000000.0,,-400000000.0,,,,-41000000.0,,116000000.0,,-2000000.0,,,,,,1046000000.0,656000000.0,102000000.0,,6000000.0,,-486000000.0,,,-385000000.0,-57000000.0,6161000000.0,,19000000.0,,3245000000.0,,,,135000000.0,-426000000.0,76266000.0,,656000000.0,97000000.0,,,,,,,,,,,,,,,254000000.0,,97000000.0,-10000000.0,,13000000.0,,,13000000.0,,,,0.17,,,,,0.0,5000000.0,,,,,,417000000.0,,443000000.0,291000000.0,,,,,,5645000000.0,419000000.0,,-9000000.0,,85000000.0,,,,,,26000000.0,,,,,26000000.0,,,,,129000000.0,,,,,,,,,,1000000.0,36000000.0,,,371000000.0,,,,50000000.0,,,,6641000000.0,7297000000.0,,13000000.0,2982000000.0,-3000000.0,,,7207000000.0,-172000000.0,,,,,,,,,,,,,,,,,,,
1341014400,,,,,,-107000000.0,,,605000000.0,0.0,,,-15000000.0,-204000000.0,,,73000000.0,,,,,,,1395000000.0,9000000.0,279000000.0,,,,,,,-0.63,0.0,374000000.0,83231000.0,41000000.0,-76000000.0,,-1494000000.0,,,,2000000.0,,195000000.0,,106000000.0,,,,,,1421000000.0,1019000000.0,146000000.0,,-12000000.0,,-538000000.0,,,-2079000000.0,-1118000000.0,8126000000.0,,-64000000.0,,5514000000.0,,,,1422000000.0,-472000000.0,83231000.0,,993000000.0,179000000.0,,,,,,,,,,,,,,,88000000.0,,97000000.0,15000000.0,,-52000000.0,,,-52000000.0,,,,-0.63,,,,,0.0,6000000.0,,,,,,704000000.0,,619000000.0,395000000.0,,,,,,6923000000.0,1106000000.0,,-121000000.0,,102000000.0,,,,,,41000000.0,,,,,41000000.0,,,,,221000000.0,,,,,,,,,,1000000.0,26000000.0,,,421000000.0,,122000000.0,,-47000000.0,,,,9923000000.0,10942000000.0,,-52000000.0,128000000.0,-65000000.0,,,9547000000.0,-384000000.0,,,,,,,,,,,,,,,,,,,
1348963200,,,,,,-13000000.0,,,408000000.0,0.0,,,19000000.0,-248000000.0,,,94000000.0,,,,,,,1495000000.0,10000000.0,293000000.0,,,,,,,0.789189,0.0,505000000.0,92500000.0,68000000.0,-198000000.0,,-172000000.0,,,,17000000.0,,235000000.0,,121000000.0,,,,,,1514000000.0,1111000000.0,164000000.0,,21000000.0,,-465000000.0,,,-638000000.0,0.0,7983000000.0,,94000000.0,,5529000000.0,,,,45000000.0,-287000000.0,105300000.0,,1219000000.0,270000000.0,,,,,,,,,,,,,,,153000000.0,,98000000.0,27000000.0,,73000000.0,,,73000000.0,,,,0.7,,,,,0.0,6000000.0,,,2964000000.0,,,804000000.0,,714000000.0,455000000.0,,,,,,6779000000.0,1106000000.0,,-48000000.0,,89000000.0,,,,,,68000000.0,,,,,68000000.0,,,,,275000000.0,,,,,,,,,,1000000.0,41000000.0,,,651000000.0,,128000000.0,,-97000000.0,,,,9881000000.0,10992000000.0,1264000000.0,73000000.0,124000000.0,-3000000.0,,,9497000000.0,-134000000.0,,,,,,,,,,,,,,,,,,,
1356912000,,-1369000000.0,,5394000000.0,-16000000.0,-3000000.0,29000000.0,-2187000000.0,286000000.0,0.0,588000000.0,,-21000000.0,-132000000.0,-86000000.0,119000000.0,84000000.0,,-131000000.0,,1343000000.0,,,1574000000.0,9000000.0,527000000.0,435000000.0,70000000.0,-80000000.0,58000000.0,,75000000.0,0.442287,0.0,495000000.0,92700000.0,106000000.0,-121000000.0,,-38000000.0,,516000000.0,-4370000000.0,20000000.0,,240000000.0,28000000.0,25000000.0,0.0,,,,1587000000.0,1351000000.0,1343000000.0,176000000.0,0.79,-2000000.0,13000000.0,-424000000.0,68000000.0,,-1268000000.0,0.0,8101000000.0,9683000000.0,39000000.0,-437000000.0,5394000000.0,75000000.0,,233000000.0,-149000000.0,-184000000.0,105200000.0,0.903614,1249000000.0,255000000.0,-2000000.0,9452000000.0,75000000.0,-648000000.0,630000000.0,-2187000000.0,,,28000000.0,786000000.0,,-1175000000.0,36000000.0,2530000000.0,226000000.0,,65000000.0,38000000.0,,41000000.0,-2104000000.0,88000000.0,41000000.0,,1302000000.0,11026000000.0,0.4,,,,6734000000.0,58000000.0,,,1574000000.0,2970000000.0,1351000000.0,,793000000.0,,754000000.0,435000000.0,897000000.0,2970000000.0,,-424000000.0,32000000.0,6734000000.0,1302000000.0,,-19000000.0,,68000000.0,1000000.0,94800000.0,793000000.0,,4117000000.0,106000000.0,8101000000.0,721000000.0,-223000000.0,,106000000.0,286000000.0,,106000000.0,1200000000.0,272000000.0,1453000000.0,,106000000.0,83000000.0,-197000000.0,1698000000.0,5394000000.0,,801000000.0,1000000.0,68000000.0,,106000000.0,630000000.0,0.0,197000000.0,5394000000.0,8000000.0,,,29000000.0,9683000000.0,11026000000.0,1200000000.0,41000000.0,119000000.0,-9000000.0,84000000.0,65000000.0,9452000000.0,42000000.0,,,,,,,,,,,,,,,,,,,
1364688000,,,,5383000000.0,,-30000000.0,,,406000000.0,0.0,,,3000000.0,132000000.0,,,64000000.0,,,,,,,1595000000.0,9000000.0,427000000.0,,,,,,,0.22,0.0,385000000.0,93310000.0,147000000.0,121000000.0,,-175000000.0,,,,-34000000.0,,224000000.0,,18000000.0,,,,,,1369000000.0,1311000000.0,160000000.0,,9000000.0,,-403000000.0,,,-795000000.0,0.0,7957000000.0,,30000000.0,,5383000000.0,,,,-191000000.0,-303000000.0,106380000.0,,1100000000.0,161000000.0,,,,,,,,,,,,,,,409000000.0,,67000000.0,41000000.0,,21000000.0,,,21000000.0,,,,0.19,,,,,0.0,3000000.0,,,2963000000.0,,,725000000.0,,715000000.0,396000000.0,,,,,,6597000000.0,1293000000.0,,-11000000.0,,103000000.0,,,,,,147000000.0,,,,,147000000.0,,,,,266000000.0,,,,,,,,,,1000000.0,106000000.0,,,567000000.0,,120000000.0,,65000000.0,,,,9610000000.0,10921000000.0,1151000000.0,21000000.0,113000000.0,0.0,,,9326000000.0,106000000.0,,,,,,,,,,,,,,,,,,,
1372550400,,,,5797000000.0,,-54000000.0,,,606000000.0,0.0,,,36000000.0,101000000.0,,,32000000.0,,,,,,,1609000000.0,10000000.0,527000000.0,,,,,,,0.89,0.0,471000000.0,93895000.0,133000000.0,202000000.0,,-626000000.0,,,,-9000000.0,,214000000.0,,12000000.0,,,,,,1592000000.0,1363000000.0,152000000.0,,48000000.0,,-320000000.0,,,-812000000.0,0.0,8125000000.0,,131000000.0,,5797000000.0,,,,148000000.0,-763000000.0,106715000.0,,1206000000.0,257000000.0,,,,,,,,,,,,,,,469000000.0,,65000000.0,-14000000.0,,83000000.0,,,83000000.0,,,,0.78,,,,,0.0,2000000.0,,,2954000000.0,,,751000000.0,,735000000.0,362000000.0,,,,,,6732000000.0,1328000000.0,,-7000000.0,,111000000.0,,,,,,133000000.0,,,,,133000000.0,,,,,270000000.0,,,,,,,,,,1000000.0,147000000.0,,,624000000.0,,119000000.0,,-31000000.0,,,,9963000000.0,11326000000.0,1103000000.0,83000000.0,109000000.0,4000000.0,,,9717000000.0,-294000000.0,,,,,,,,,,,,,,,,,,,
1380499200,,,,6019000000.0,,-15000000.0,,,366000000.0,0.0,,,58000000.0,-223000000.0,,,53000000.0,,,,,,,1729000000.0,15000000.0,616000000.0,,,,,,,1.53,0.0,564000000.0,93244000.0,125000000.0,-241000000.0,,-407000000.0,,,,21000000.0,,226000000.0,,6000000.0,,,,,,1418000000.0,1414000000.0,167000000.0,,75000000.0,,-177000000.0,,,-1074000000.0,-9000000.0,8416000000.0,,218000000.0,,6019000000.0,,,,159000000.0,-504000000.0,105548000.0,,1311000000.0,338000000.0,,,,,,,,,,,,,,,237000000.0,,69000000.0,-8000000.0,,143000000.0,,,143000000.0,,,,1.35,,,,,0.0,,,,2961000000.0,,,807000000.0,,747000000.0,422000000.0,,,,,,6952000000.0,1395000000.0,,1000000.0,,91000000.0,,,,,,125000000.0,,,,,125000000.0,,,,,278000000.0,,,,,,,,,,1000000.0,133000000.0,,,630000000.0,,121000000.0,,-51000000.0,,,,10149000000.0,11563000000.0,1064000000.0,143000000.0,105000000.0,-44000000.0,,,9834000000.0,-267000000.0,,,,,,,,,,,,,,,,,,,
