,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,quarterlyDilutedEPS,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualDilutedAverageShares,quarterlyInvestingCashFlow,annualDilutedEPS,quarterlyEndCashPosition,annualInterestExpense,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,annualTotalRevenue,trailingResearchAndDevelopment,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyNetPPE,annualBasicAverageShares,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,trailingTaxProvision,quarterlyTotalRevenue,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualCostOfRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyResearchAndDevelopment,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyBasicEPS,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,annualCapitalStock,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,trailingGrossProfit,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualAccountsPayable,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,trailingTotalRevenue,quarterlyBeginningCashPosition,annualOperatingIncome,annualOtherIncomeExpense,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,annualBasicEPS,trailingPretaxIncome,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,trailingBeginningCashPosition,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,annualStockBasedCompensation,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingOperatingCashFlow,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow
788832000,-1183000000.0,-34000000.0,23210000000.0,,34000000.0,580000000.0,954000000.0,20000000.0,2562000000.0,,-14484000000.0,4282000000.0,-288000000.0,,,4761000000.0,,,-38000000.0,8693000000.0,,,162000000.0,-281000000.0,19000000.0,,1096000000.0,8234000000.0,2781000000.0,931000000.0,,276099723.0,-108000000.0,3.370003,0.0,603000000.0,,1526000000.0,-141000000.0,2209000000.0,20015000000.0,,,,17852000000.0,8152000000.0,6618000000.0,1113000000.0,8693000000.0,779000000.0,15805000000.0,,2712000000.0,9187000000.0,,,426000000.0,-446000000.0,,8726000000.0,276099723.0,954000000.0,202000000.0,8857000000.0,-375000000.0,938000000.0,-837000000.0,683000000.0,-171000000.0,,5494000000.0,938000000.0,1275000000.0,1452000000.0,-14484000000.0,407000000.0,-723000000.0,,5807000000.0,,11863000000.0,832000000.0,3240000000.0,-114000000.0,224000000.0,224000000.0,-1195000000.0,644000000.0,26545000000.0,,5303000000.0,8234000000.0,2781000000.0,311000000.0,,1525000000.0,27000000.0,,3285000000.0,6618000000.0,,,8857000000.0,,,1179000000.0,,110000000.0,644000000.0,2712000000.0,5303000000.0,-1171000000.0,,22000000.0,,-52000000.0,,9187000000.0,2635000000.0,,,8726000000.0,569000000.0,569000000.0,,2562000000.0,4365000000.0,,-184000000.0,569000000.0,413000000.0,-1277000000.0,22000000.0,0.0,3870000000.0,,0.0,2345000000.0,310000000.0,-131000000.0,-394000000.0,,1275000000.0,23210000000.0,569000000.0,,138000000.0,3.370003,,,,15805000000.0,1717000000.0,26545000000.0,222000000.0,4365000000.0,4761000000.0,17852000000.0,3240000000.0,,-281000000.0,457000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796608000,,-149000000.0,24133000000.0,,,663000000.0,1031000000.0,37000000.0,2593000000.0,,,,-827000000.0,0.700001,,,,,,,,,,,-62000000.0,,1602000000.0,8547000000.0,,,,,-204000000.0,,0.0,,,1616000000.0,-159000000.0,2757000000.0,,,,167000000.0,,,7352000000.0,1155000000.0,9743000000.0,,,275633724.0,,9534000000.0,,,1034000000.0,,,8822000000.0,,,450000000.0,9259000000.0,-203000000.0,,-266000000.0,1141000000.0,,,5962000000.0,,,,-15311000000.0,,,,,,,533000000.0,3329000000.0,63000000.0,584000000.0,584000000.0,,,,,,,3249000000.0,,,,23000000.0,,3205000000.0,,0.700001,,,,,,,,776000000.0,2877000000.0,5429000000.0,,,,,122000000.0,,,,,,,632000000.0,632000000.0,,,,,-180000000.0,,461000000.0,,22000000.0,,,,569000000.0,,,,-603000000.0,275633724.0,1510000000.0,,,,137000000.0,,,,,16886000000.0,,28019000000.0,582000000.0,4380000000.0,5074000000.0,18276000000.0,,,-48000000.0,330000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804470400,,-544000000.0,23271000000.0,,,622000000.0,922000000.0,23000000.0,2297000000.0,,,,44000000.0,0.620001,,,,,,,,,,,29000000.0,,1416000000.0,8374000000.0,,,,,4122000000.0,,0.0,,,966000000.0,-66000000.0,2164000000.0,,,,-145000000.0,,,6815000000.0,748000000.0,12928000000.0,,,268970731.0,,8928000000.0,,,755000000.0,,,8387000000.0,,,420000000.0,9559000000.0,-567000000.0,,-826000000.0,1198000000.0,,,5517000000.0,,,,-14884000000.0,,,,,,,823000000.0,3047000000.0,4119000000.0,504000000.0,335000000.0,,,,,,,3077000000.0,,,,49000000.0,,3353000000.0,,0.620001,,,,,,,,697000000.0,2606000000.0,5184000000.0,,,,,-268000000.0,,,,,,,4751000000.0,4751000000.0,,,,,-183000000.0,,218000000.0,,330000000.0,,,,0.0,,,,-1041000000.0,268970731.0,1441000000.0,,,,98000000.0,,,,,15743000000.0,,25969000000.0,503000000.0,678000000.0,3976000000.0,13041000000.0,,,14000000.0,256000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812419200,,-601000000.0,23118000000.0,,,446000000.0,994000000.0,77000000.0,2120000000.0,,,,-269000000.0,0.720001,,,,,,,,,,,5026000000.0,,1300000000.0,8209000000.0,,,,,-331000000.0,,0.0,,,1083000000.0,-69000000.0,2029000000.0,,,,294000000.0,,,6078000000.0,729000000.0,12149000000.0,,,261783738.0,,8801000000.0,,,931000000.0,,,8211000000.0,,,358000000.0,9934000000.0,-298000000.0,,-1336000000.0,946000000.0,,,4884000000.0,,,,-14907000000.0,,,,,,,1021000000.0,3077000000.0,-646000000.0,573000000.0,573000000.0,,,,,,,3021000000.0,,,,49000000.0,,2855000000.0,,0.720001,,,,,,,,698000000.0,2674000000.0,5026000000.0,,,,,136000000.0,,,,,,,4105000000.0,4105000000.0,,,,,-280000000.0,,354000000.0,,464000000.0,,,,0.0,,,,-482000000.0,261783738.0,937000000.0,,,,127000000.0,,,,,14879000000.0,,24940000000.0,571000000.0,653000000.0,3927000000.0,12791000000.0,,,51000000.0,723000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820368000,-1417000000.0,-821000000.0,23218000000.0,,268000000.0,20000000.0,858000000.0,131000000.0,2246000000.0,,-15105000000.0,2995000000.0,387000000.0,,,4257000000.0,,,-2115000000.0,10554000000.0,,,2270000000.0,-139000000.0,-296000000.0,,1011000000.0,7702000000.0,2657000000.0,2064000000.0,,268199731.0,-709000000.0,7.720008,0.0,434000000.0,,1130000000.0,-75000000.0,1732000000.0,20200000000.0,,,-371000000.0,13028000000.0,8267000000.0,5601000000.0,721000000.0,10554000000.0,1442000000.0,14105000000.0,,2748000000.0,8504000000.0,,,660000000.0,-665000000.0,,8113000000.0,268199731.0,858000000.0,250000000.0,10159000000.0,-349000000.0,1884000000.0,-1528000000.0,602000000.0,-369000000.0,,4594000000.0,2071000000.0,698000000.0,1924000000.0,-15105000000.0,569000000.0,-766000000.0,,4437000000.0,,11933000000.0,964000000.0,3140000000.0,-1266000000.0,410000000.0,410000000.0,2878000000.0,659000000.0,23582000000.0,,4705000000.0,7702000000.0,2657000000.0,-55000000.0,,1442000000.0,37000000.0,,2862000000.0,5601000000.0,,,10159000000.0,,,1751000000.0,,158000000.0,659000000.0,2748000000.0,4705000000.0,-2260000000.0,,341000000.0,,200000000.0,,8504000000.0,3341000000.0,,,8113000000.0,2839000000.0,2839000000.0,,2246000000.0,658000000.0,,-123000000.0,2839000000.0,409000000.0,-3956000000.0,341000000.0,0.0,5272000000.0,,0.0,3830000000.0,133000000.0,4697000000.0,-134000000.0,,698000000.0,23218000000.0,2839000000.0,,108000000.0,7.720008,,,,14105000000.0,3326000000.0,23582000000.0,408000000.0,658000000.0,4257000000.0,13028000000.0,3140000000.0,,-156000000.0,615000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828230400,,-342000000.0,23330000000.0,,,534000000.0,767000000.0,328000000.0,2119000000.0,,,,-243000000.0,0.620001,,,,,,,,,,,-483000000.0,,1172000000.0,7729000000.0,,,,,-736000000.0,,0.0,,,1078000000.0,173000000.0,1924000000.0,,,,-297000000.0,,,6791000000.0,752000000.0,11390000000.0,,,250015749.0,,8628000000.0,,,804000000.0,,,8068000000.0,,,326000000.0,10410000000.0,-264000000.0,,787000000.0,846000000.0,,,4982000000.0,,,,-15262000000.0,,,,,,,642000000.0,3414000000.0,690000000.0,478000000.0,478000000.0,,,,,,,2431000000.0,,,,166000000.0,,3058000000.0,,0.630001,,,,,,,,722000000.0,2609000000.0,4492000000.0,,,,,161000000.0,,,,,,,3529000000.0,3529000000.0,,,,,-188000000.0,,326000000.0,,234000000.0,,,,2839000000.0,,,,-535000000.0,250015749.0,2241000000.0,,,,124000000.0,,,,,15419000000.0,,25063000000.0,476000000.0,723000000.0,4882000000.0,13673000000.0,,,-21000000.0,378000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836092800,,-524000000.0,23273000000.0,,,606000000.0,785000000.0,-314000000.0,2043000000.0,,,,-57000000.0,0.720001,,,,,,,,,,,-358000000.0,,1211000000.0,7694000000.0,,,,,-541000000.0,,0.0,,,1071000000.0,-17000000.0,1953000000.0,,,,294000000.0,,,6791000000.0,742000000.0,10495000000.0,,,245297754.0,,7943000000.0,,,891000000.0,,,8271000000.0,,,344000000.0,10786000000.0,-341000000.0,,-1262000000.0,882000000.0,,,5176000000.0,,,,-15002000000.0,,,,,,,849000000.0,3211000000.0,-956000000.0,547000000.0,547000000.0,,,,,,,2636000000.0,,,,44000000.0,,3223000000.0,,0.730001,,,,,,,,632000000.0,2679000000.0,4100000000.0,,,,,175000000.0,,,,,,,2573000000.0,2573000000.0,,,,,-193000000.0,,329000000.0,,26000000.0,,,,0.0,,,,-507000000.0,245297754.0,2112000000.0,,,,118000000.0,,,,,14734000000.0,,24434000000.0,546000000.0,681000000.0,4987000000.0,13939000000.0,,,-28000000.0,508000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844041600,,-195000000.0,23323000000.0,,,423000000.0,804000000.0,147000000.0,2110000000.0,,,,-78000000.0,0.630001,,,,,,,,,,,-56000000.0,,1061000000.0,7889000000.0,,,,,-454000000.0,,0.0,,,1023000000.0,-101000000.0,1755000000.0,,,,221000000.0,,,6673000000.0,694000000.0,10702000000.0,,,242992757.0,,8358000000.0,,,754000000.0,,,8250000000.0,,,283000000.0,11072000000.0,-311000000.0,,-507000000.0,732000000.0,,,4992000000.0,,,,-15073000000.0,,,,,,,1100000000.0,3328000000.0,139000000.0,471000000.0,471000000.0,,,,,,,2658000000.0,,,,292000000.0,,3237000000.0,,0.640001,,,,,,,,850000000.0,2781000000.0,4180000000.0,,,,,167000000.0,,,,,,,2712000000.0,2712000000.0,,,,,-183000000.0,,329000000.0,,128000000.0,,,,0.0,,,,-529000000.0,242992757.0,1905000000.0,,,,112000000.0,,,,,15031000000.0,,24984000000.0,451000000.0,763000000.0,5269000000.0,14282000000.0,,,-22000000.0,789000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851990400,-1344000000.0,-182000000.0,23737000000.0,,306000000.0,597000000.0,716000000.0,145000000.0,2320000000.0,,-15253000000.0,2897000000.0,394000000.0,,,5460000000.0,,,-1243000000.0,9830000000.0,,,-936000000.0,-155000000.0,45000000.0,,863000000.0,7988000000.0,2412000000.0,1900000000.0,,246299753.0,-468000000.0,7.710008,0.0,494000000.0,,1032000000.0,68000000.0,1581000000.0,20053000000.0,,,-426000000.0,14843000000.0,7204000000.0,6004000000.0,718000000.0,9830000000.0,1187000000.0,14594000000.0,,2815000000.0,8590000000.0,,,645000000.0,16000000.0,,8484000000.0,246299753.0,716000000.0,234000000.0,11323000000.0,-428000000.0,1907000000.0,-1148000000.0,549000000.0,123000000.0,,4903000000.0,1907000000.0,1272000000.0,2055000000.0,-15253000000.0,2839000000.0,-749000000.0,,4195000000.0,,12849000000.0,808000000.0,3389000000.0,-809000000.0,411000000.0,411000000.0,-2199000000.0,1005000000.0,24673000000.0,,4196000000.0,7988000000.0,2412000000.0,-208000000.0,,1298000000.0,-247000000.0,,3322000000.0,6004000000.0,,,11323000000.0,,,2160000000.0,,255000000.0,1005000000.0,2815000000.0,4196000000.0,-2289000000.0,,34000000.0,,270000000.0,,8590000000.0,3399000000.0,,,8484000000.0,1903000000.0,1903000000.0,,2320000000.0,899000000.0,,-185000000.0,1903000000.0,314000000.0,-2130000000.0,34000000.0,0.0,4307000000.0,,0.0,3009000000.0,773000000.0,-852000000.0,-718000000.0,,1272000000.0,23737000000.0,1903000000.0,,140000000.0,7.710008,,,,14594000000.0,3094000000.0,24673000000.0,409000000.0,899000000.0,5460000000.0,14843000000.0,3389000000.0,,-84000000.0,380000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859766400,,-712000000.0,23356000000.0,,,583000000.0,589000000.0,26000000.0,2265000000.0,,,,-430000000.0,0.630001,,,,,,,,,,,2000000.0,,1057000000.0,7573000000.0,,,,,-192000000.0,,0.0,,,947000000.0,42000000.0,1684000000.0,,,,272000000.0,,,6196000000.0,440000000.0,9940000000.0,,,233302766.0,,8386000000.0,,,743000000.0,,,8199000000.0,,,289000000.0,11600000000.0,-245000000.0,,-531000000.0,737000000.0,,,4992000000.0,,,,-15157000000.0,,,,,,,705000000.0,3434000000.0,-22000000.0,454000000.0,454000000.0,,,,,,,2303000000.0,,187000000.0,,51000000.0,,3308000000.0,,0.630001,,,,,,,,796000000.0,2777000000.0,4156000000.0,,,,,189000000.0,,,,,,,1881000000.0,1881000000.0,,,,,-182000000.0,,320000000.0,,94000000.0,,,,1903000000.0,,,,-537000000.0,233302766.0,1628000000.0,,,,122000000.0,,,,,14582000000.0,,24386000000.0,452000000.0,905000000.0,5342000000.0,14446000000.0,,,-25000000.0,460000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867628800,,-541000000.0,22954000000.0,,,719000000.0,490000000.0,-74000000.0,2135000000.0,,,,156000000.0,0.820001,,,,,,,,,,,-364000000.0,,1128000000.0,7553000000.0,,,,,-580000000.0,,0.0,,,1039000000.0,107000000.0,1843000000.0,,,,446000000.0,,,5748000000.0,516000000.0,8885000000.0,,,227972772.0,,8452000000.0,,,942000000.0,,,7758000000.0,,,370000000.0,11973000000.0,-247000000.0,,-1371000000.0,804000000.0,,,5366000000.0,,,,-15196000000.0,,,,,,,1258000000.0,3479000000.0,-695000000.0,572000000.0,572000000.0,,,,,,,2713000000.0,,199000000.0,,60000000.0,,3523000000.0,,0.830001,,,,,,,,832000000.0,2649000000.0,4141000000.0,,,,,310000000.0,,,,,,,1186000000.0,1186000000.0,,,,,-177000000.0,,324000000.0,,49000000.0,,,,0.0,,,,-714000000.0,227972772.0,900000000.0,,,,124000000.0,,,,,14200000000.0,,23321000000.0,571000000.0,1499000000.0,5179000000.0,14436000000.0,,,-30000000.0,1011000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875577600,,-191000000.0,22960000000.0,,,503000000.0,378000000.0,178000000.0,2315000000.0,,,,682000000.0,0.610001,,,,,,,,,,,-910000000.0,,939000000.0,7745000000.0,,,,,-1624000000.0,,0.0,,,979000000.0,-38000000.0,1614000000.0,,,,,,,5704000000.0,478000000.0,7949000000.0,,,226755773.0,,8651000000.0,,,660000000.0,,,7717000000.0,,,236000000.0,12197000000.0,-310000000.0,,-107000000.0,635000000.0,,,4857000000.0,,,,-15243000000.0,,,,,,,823000000.0,3548000000.0,-909000000.0,424000000.0,424000000.0,,,,,,,2462000000.0,,197000000.0,,35000000.0,,3243000000.0,,0.620001,,,,,,,,785000000.0,2685000000.0,4318000000.0,,,,,138000000.0,,,,,,,277000000.0,277000000.0,,,,,-194000000.0,,304000000.0,,49000000.0,,,,0.0,,,,-927000000.0,226755773.0,927000000.0,,,,113000000.0,,,,,14355000000.0,,22745000000.0,422000000.0,1507000000.0,5572000000.0,14796000000.0,,,-9000000.0,513000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883526400,-2890000000.0,-211000000.0,23345000000.0,,150000000.0,809000000.0,526000000.0,20000000.0,2691000000.0,,-15293000000.0,1880000000.0,-434000000.0,,,5586000000.0,,,-1655000000.0,8640000000.0,,,-1668000000.0,-72000000.0,145000000.0,,776000000.0,7675000000.0,2587000000.0,1802000000.0,,234025740.0,-887000000.0,7.700008,0.0,471000000.0,,987000000.0,-55000000.0,1424000000.0,20018000000.0,,785000000.0,,15400000000.0,6565000000.0,7340000000.0,446000000.0,8640000000.0,1041000000.0,15689000000.0,,2921000000.0,8349000000.0,,,504000000.0,-26000000.0,,8052000000.0,230599769.0,526000000.0,146000000.0,12357000000.0,-2088000000.0,1808000000.0,-11000000.0,437000000.0,56000000.0,,4803000000.0,1808000000.0,2062000000.0,763000000.0,-15293000000.0,1903000000.0,-758000000.0,,3952000000.0,,13453000000.0,867000000.0,3504000000.0,-42000000.0,358000000.0,358000000.0,-3283000000.0,649000000.0,24040000000.0,,4196000000.0,7675000000.0,2587000000.0,639000000.0,202000000.0,1287000000.0,46000000.0,,3379000000.0,7340000000.0,,,12357000000.0,,,2614000000.0,,192000000.0,649000000.0,2921000000.0,4196000000.0,-2904000000.0,,49000000.0,,169000000.0,,8349000000.0,3653000000.0,,,8052000000.0,235000000.0,235000000.0,,2691000000.0,1762000000.0,,-205000000.0,235000000.0,339000000.0,-2020000000.0,49000000.0,0.0,3900000000.0,,0.0,2613000000.0,806000000.0,-1127000000.0,-726000000.0,,2062000000.0,23345000000.0,235000000.0,,112000000.0,7.810008,,,,15689000000.0,2849000000.0,24040000000.0,357000000.0,1762000000.0,5586000000.0,15400000000.0,3504000000.0,,-8000000.0,-1221000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891302400,,-82000000.0,9373000000.0,,,855000000.0,765000000.0,-60000000.0,2447000000.0,,,,-132000000.0,0.610001,,,,,,,,,,,650000000.0,,505000000.0,7842000000.0,,,,,350000000.0,,0.0,,,1188000000.0,94000000.0,1406000000.0,,,,423000000.0,,,6612000000.0,371000000.0,8685000000.0,,,225122774.0,,8655000000.0,,,664000000.0,,,7860000000.0,,,242000000.0,12582000000.0,-301000000.0,,-989000000.0,218000000.0,,,4829000000.0,,,,-1513000000.0,,,,,,,777000000.0,3632000000.0,136000000.0,422000000.0,422000000.0,,,,,,,2625000000.0,,530000000.0,,29000000.0,,3423000000.0,,0.620001,,,,,,,,942000000.0,2762000000.0,4081000000.0,,,,,568000000.0,,,,,,,371000000.0,371000000.0,,,,,-196000000.0,,287000000.0,,36000000.0,,,,235000000.0,,,,-854000000.0,225122774.0,1540000000.0,,,,120000000.0,,,,,15267000000.0,,23524000000.0,421000000.0,1412000000.0,5567000000.0,14839000000.0,,,-7000000.0,476000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899164800,,-259000000.0,23570000000.0,,,488000000.0,1138000000.0,128000000.0,2341000000.0,,,,331000000.0,0.620001,,,,,,,,,,,-1054000000.0,,989000000.0,7869000000.0,,,,,-612000000.0,,0.0,,,938000000.0,131000000.0,1631000000.0,,,,-107000000.0,,,6405000000.0,440000000.0,8700000000.0,,,224118775.0,,8719000000.0,,,659000000.0,,,8046000000.0,,,232000000.0,12811000000.0,-351000000.0,,-443000000.0,693000000.0,,,4857000000.0,,,,-15524000000.0,,,,,,,1066000000.0,3588000000.0,3000000.0,427000000.0,427000000.0,,,,,,,2611000000.0,,202000000.0,,76000000.0,,3226000000.0,,0.630001,,,,,,,,873000000.0,2631000000.0,4258000000.0,,,,,98000000.0,,,,,,,374000000.0,374000000.0,,,,,-199000000.0,,296000000.0,,35000000.0,,,,0.0,,,,-905000000.0,224118775.0,1453000000.0,,,,129000000.0,,,,,15124000000.0,,23591000000.0,425000000.0,1402000000.0,5443000000.0,14891000000.0,,,-4000000.0,715000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907113600,,-263000000.0,24267000000.0,,,1688000000.0,916000000.0,-47000000.0,2380000000.0,,,,-116000000.0,0.47,,,,,,,,,,,1337000000.0,,728000000.0,7606000000.0,,,,,189000000.0,,0.0,,,893000000.0,-120000000.0,1327000000.0,,,,,,,6548000000.0,401000000.0,8495000000.0,,,221339778.0,,8629000000.0,,,472000000.0,,,8240000000.0,,,158000000.0,12932000000.0,-342000000.0,,-393000000.0,434000000.0,,,4314000000.0,,,,-16027000000.0,,,,,,,54000000.0,3575000000.0,-148000000.0,314000000.0,314000000.0,,,,,,,2656000000.0,,198000000.0,,7000000.0,,2987000000.0,,0.47,,,,,,,,795000000.0,2751000000.0,4259000000.0,,,,,163000000.0,,,,,,,226000000.0,226000000.0,,,,,-195000000.0,,294000000.0,,57000000.0,,,,0.0,,,,-1366000000.0,221339778.0,1512000000.0,,,,121000000.0,,,,,15177000000.0,,23369000000.0,313000000.0,1408000000.0,5226000000.0,14874000000.0,,,-12000000.0,-288000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915062400,-1546000000.0,-138000000.0,24435000000.0,,-15000000.0,-1361000000.0,570000000.0,-36000000.0,2663000000.0,,-15988000000.0,1666000000.0,523000000.0,,,5702000000.0,,,-742000000.0,8040000000.0,,,-112000000.0,-33000000.0,-526000000.0,,846000000.0,7472000000.0,2353000000.0,1304000000.0,,227299772.0,-1022000000.0,5.760006,0.0,493000000.0,,1077000000.0,-53000000.0,1495000000.0,18441000000.0,,807000000.0,,15790000000.0,5859000000.0,6842000000.0,422000000.0,8040000000.0,685000000.0,15826000000.0,,2810000000.0,8984000000.0,,,203000000.0,606000000.0,,8447000000.0,223499776.0,570000000.0,53000000.0,12887000000.0,-552000000.0,1310000000.0,-131000000.0,418000000.0,52000000.0,,4441000000.0,1310000000.0,1826000000.0,1400000000.0,-15988000000.0,235000000.0,-786000000.0,,3778000000.0,,12582000000.0,1049000000.0,4186000000.0,-103000000.0,150000000.0,150000000.0,-1095000000.0,747000000.0,23830000000.0,,4051000000.0,7472000000.0,2353000000.0,159000000.0,227000000.0,1305000000.0,30000000.0,,2946000000.0,6842000000.0,,,12887000000.0,,,1670000000.0,,142000000.0,747000000.0,2810000000.0,4051000000.0,-1722000000.0,,43000000.0,,-84000000.0,,8984000000.0,2946000000.0,,,8447000000.0,123000000.0,123000000.0,,2663000000.0,1641000000.0,,-196000000.0,123000000.0,428000000.0,-1956000000.0,43000000.0,0.0,3386000000.0,,0.0,2081000000.0,424000000.0,407000000.0,1403000000.0,,1826000000.0,24435000000.0,123000000.0,,123000000.0,5.830006,,,,15826000000.0,1995000000.0,23830000000.0,148000000.0,1641000000.0,5702000000.0,15790000000.0,4186000000.0,,-10000000.0,497000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
