date,annualNetOtherInvestingChanges,quarterlyGoodwill,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,annualTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyBasicEPS,annualRetainedEarnings,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualOperatingIncome,annualAccountsPayable,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,trailingTotalRevenue,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCommonStockIssuance,annualOtherIntangibleAssets,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualBasicEPS,annualNetPPE,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,trailingInterestExpense,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyRepaymentOfDebt,annualDilutedEPS,annualDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualTotalRevenue,annualBasicAverageShares,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualIncomeTaxPayable,annualChangesInAccountReceivables,annualCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualGrossProfit,annualInventory,annualOperatingExpense,trailingBeginningCashPosition,trailingGrossProfit,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,annualAccountsReceivable,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyChangesInAccountReceivables,quarterlyCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,annualTotalNonCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,annualOtherCurrentLiabilities,quarterlyGrossProfit,annualCostOfRevenue,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualEbitda,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingOperatingExpense,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualOtherCurrentAssets,quarterlyCostOfRevenue,trailingDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingDilutedAverageShares,trailingResearchAndDevelopment,annualOtherNonCurrentLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyEbitda
1970-01-01 00:00:00.844041600,,,,,,,,,,21096600000.0,,0.25,,,,204800000.0,2050200000.0,,,,56000000.0,56000000.0,74600000.0,,12900000.0,,,,,,,,2095300000.0,,197900000.0,-580500000.0,0.0,,-437800000.0,,,56000000.0,5616700000.0,,0.0,19439800000.0,,,,,,,-27900000.0,,,,224000000.0,,,,,1656800000.0,-417800000.0,0.25,,,,,572400000.0,,,,-182100000.0,,,-11700000.0,,664500000.0,0.0,,282500000.0,,-11900000.0,81300000.0,,,,,224000000.0,,288700000.0,,,,,,,216700000.0,,,81300000.0,,,14200000.0,,25300000.0,988000000.0,,67500000.0,314400000.0,,,135200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,-1532400000.0,,,,,21246600000.0,283700000.0,19517400000.0,,21246600000.0,-106100000.0,,1038100000.0,-1873400000.0,,14600000.0,2051800000.0,418100000.0,,-712900000.0,79700000.0,79700000.0,77100000.0,265900000.0,15000000.0,418200000.0,0.0,,,2051800000.0,87600000.0,51100000.0,2263300000.0,659700000.0,197900000.0,-383700000.0,0.0,1729200000.0,-91800000.0,134500000.0,,79700000.0,5261500000.0,5261500000.0,-200000.0,19517400000.0,327400000.0,,,,2754400000.0,,-29400000.0,,1.28,319100000.0,,,283100000.0,,-45900000.0,1729200000.0,-465500000.0,,,778100000.0,-918900000.0,705700000.0,778700000.0,-61500000.0,,,-348400000.0,1.27,222913386.0,,302400000.0,659700000.0,0.0,,294400000.0,,-21300000.0,115600000.0,,339500000.0,-200000.0,2263300000.0,,,51000000.0,,,,283700000.0,1125900000.0,221171875.0,35900000.0,,,115700000.0,,,-32000000.0,,36000000.0,1038100000.0,,-4700000.0,319100000.0,-84200000.0,,-20700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,,,,,,,,22052200000.0,,0.35,,,,112100000.0,2273300000.0,,,,83100000.0,83100000.0,81100000.0,,12900000.0,,,,,,,,2183100000.0,,198000000.0,-912700000.0,0.0,,-547200000.0,,,83100000.0,5345000000.0,,-100000.0,20298800000.0,,,,,,,-29500000.0,,,,237428571.0,,,,,1753400000.0,-451400000.0,0.35,,,,,833700000.0,,,,-509800000.0,,,-4100000.0,,581500000.0,659700000.0,,303300000.0,,-16800000.0,125300000.0,,,,,237428571.0,,340000000.0,,,,,,,128900000.0,,,125300000.0,,,57600000.0,,42200000.0,1091500000.0,,-78300000.0,328900000.0,,,-20900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,,,,,,,,22972200000.0,,0.36,,,,41600000.0,2641300000.0,,,,86000000.0,86000000.0,78900000.0,,17100000.0,,,,,,,,2201300000.0,,215100000.0,-665700000.0,0.0,,-762600000.0,,,86000000.0,5617300000.0,,100000.0,21216800000.0,,,,,,,-29500000.0,,,,238888889.0,,,,,1755400000.0,-508400000.0,0.36,,,,,433300000.0,,,,-1165900000.0,,,18800000.0,,664500000.0,0.0,,316700000.0,,-21800000.0,129900000.0,,,,,238888889.0,,782100000.0,,,,,,,63400000.0,,,129800000.0,,,-65300000.0,,43800000.0,1136000000.0,,83000000.0,336700000.0,,,27800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,,,,,,,27212100000.0,,0.23,,,,127000000.0,2999700000.0,,,,61300000.0,61300000.0,121700000.0,,24500000.0,,,,,,,,2391100000.0,,262900000.0,-852600000.0,0.0,,59600000.0,,,61300000.0,6390900000.0,,0.0,25127900000.0,,,,,,,-50600000.0,,,,266521739.0,,,,,2084200000.0,-75200000.0,0.23,,,,,1037300000.0,,,,-964300000.0,,,,,722000000.0,0.0,,432200000.0,,-49900000.0,97600000.0,,,,,266521739.0,,-446500000.0,,,,,,,176900000.0,,,97700000.0,,,71300000.0,,36400000.0,1367200000.0,,-210100000.0,386000000.0,,,105700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,-1248500000.0,,,,,29177600000.0,359900000.0,26940000000.0,,29177600000.0,-151300000.0,,1428000000.0,-3116700000.0,44900000.0,-164500000.0,3283000000.0,547300000.0,,-1739400000.0,103400000.0,103400000.0,109000000.0,116200000.0,23300000.0,547400000.0,0.0,,,3283000000.0,-63700000.0,77800000.0,3015200000.0,969900000.0,270000000.0,-685700000.0,0.0,2237600000.0,-489200000.0,187500000.0,,103400000.0,6697200000.0,6697200000.0,0.0,26940000000.0,262300000.0,,,,2771900000.0,,-41700000.0,,1.325,417900000.0,,,359900000.0,,42500000.0,2237600000.0,-213500000.0,,,1023400000.0,-4022500000.0,927300000.0,467600000.0,-146100000.0,,,-1382500000.0,1.3,276846154.0,44900000.0,433800000.0,969900000.0,0.0,,397500000.0,,-57600000.0,153900000.0,,1519600000.0,0.0,3015200000.0,,,844000000.0,,,,359900000.0,1574400000.0,271622642.0,-106900000.0,,,153900000.0,,,-147300000.0,,50500000.0,1428000000.0,,247900000.0,417900000.0,-83700000.0,,-176300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,,,,,,,31535700000.0,,0.4,,,,-289400000.0,3768600000.0,,,,113700000.0,113700000.0,115500000.0,,25300000.0,,,,,,,,4040200000.0,,296100000.0,-1348400000.0,0.0,,-530400000.0,,,113700000.0,7779800000.0,,-100000.0,29095700000.0,,,,,,,-43400000.0,,,,291538462.0,,,,,2440000000.0,-214600000.0,0.39,,,,,1048500000.0,,,,-260800000.0,,,,,961700000.0,1032300000.0,,417200000.0,,-15900000.0,166200000.0,,,,,284250000.0,,733300000.0,,,,,,,-273500000.0,,,166200000.0,,,10700000.0,,52500000.0,1550100000.0,,-70600000.0,425600000.0,,,-420700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,,,,,,,31543500000.0,,0.43,,,,83900000.0,4146000000.0,,,,122000000.0,122000000.0,116100000.0,,24000000.0,,,,,,,,3355400000.0,,304300000.0,-412900000.0,0.0,,33500000.0,,,122000000.0,7334800000.0,,200000.0,29122600000.0,,,,,,,-43900000.0,,,,290476190.0,,,,,2420900000.0,-377800000.0,0.42,,,,,849400000.0,,,,-140400000.0,,,49200000.0,,922800000.0,0.0,,428600000.0,,-25200000.0,178200000.0,,,,,283720930.0,,-181400000.0,,,,,,,109100000.0,,,178100000.0,,,-42100000.0,,56100000.0,920100000.0,,-38800000.0,430500000.0,,,5900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,,,,,,,33875800000.0,,0.45,,,,465500000.0,4386200000.0,,,,127200000.0,127200000.0,123600000.0,,31400000.0,,,,,,,,4087800000.0,,309100000.0,-1222300000.0,0.0,,-795800000.0,,,127200000.0,8270900000.0,,-200000.0,31137300000.0,,,,,,,-48800000.0,,,,289090909.0,,,,,2738500000.0,-373300000.0,0.44,,,,,859100000.0,,,,-1117300000.0,,,92500000.0,,951300000.0,0.0,,451000000.0,,-59300000.0,186600000.0,,,,,282666667.0,,138800000.0,,,,,,,524800000.0,,,186600000.0,,,73100000.0,,59400000.0,1006100000.0,,-132100000.0,433200000.0,,,291700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,-1415500000.0,,,,,34427200000.0,501800000.0,31668700000.0,,34427200000.0,-187000000.0,,1091900000.0,-3301000000.0,,-191300000.0,4736900000.0,733700000.0,,-1502600000.0,136500000.0,136500000.0,151700000.0,68700000.0,25400000.0,733700000.0,0.0,,,4736900000.0,-432500000.0,106100000.0,884700000.0,1046800000.0,315700000.0,-317400000.0,0.0,2758500000.0,-209900000.0,231900000.0,,136500000.0,4552100000.0,4552100000.0,0.0,31668700000.0,174000000.0,,,,3319200000.0,,-50900000.0,,1.75,453100000.0,,,501800000.0,,-146100000.0,2758500000.0,-449800000.0,,,1233800000.0,-1533100000.0,1192900000.0,562200000.0,-105300000.0,,,-14600000.0,1.71,293450292.0,,511000000.0,1046800000.0,0.0,,464700000.0,,-4900000.0,199000000.0,,1182500000.0,-100000.0,884700000.0,,,491800000.0,,,,501800000.0,1775400000.0,286742857.0,-186400000.0,,,199100000.0,,,-28900000.0,,62600000.0,1091900000.0,,95400000.0,453100000.0,12800000.0,,-309400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,,,,,,,37791500000.0,,0.45,,,,454900000.0,5187600000.0,,,,138400000.0,138400000.0,141200000.0,,32000000.0,,,,,,,,4669000000.0,,322800000.0,-1860400000.0,0.0,,-1494700000.0,,,138400000.0,10017900000.0,,0.0,34843100000.0,,,,,,,-53000000.0,,,,314545455.0,,,,,2948400000.0,-412900000.0,0.44,,,,,820500000.0,,,,-186400000.0,,,,,1116400000.0,1109400000.0,,505600000.0,,-41900000.0,203800000.0,,,,,307555556.0,,1004900000.0,,,,,,,496800000.0,,,203700000.0,,,64200000.0,,65300000.0,1233900000.0,,7000000.0,486000000.0,,,262300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,,,,,,,39184900000.0,,0.5,,,,356200000.0,5162700000.0,,,,152800000.0,152800000.0,158600000.0,,37900000.0,,,,,,,,6343400000.0,,340400000.0,-1509100000.0,0.0,,-1251400000.0,,,152800000.0,10338900000.0,,0.0,36352900000.0,,,,,,,-53800000.0,,,,311836735.0,,,,,2832000000.0,-656700000.0,0.49,,,,,939800000.0,,,,-336200000.0,,,,,1603200000.0,0.0,,546500000.0,,-25400000.0,224400000.0,,,,,305600000.0,,1356700000.0,,,,,,,381600000.0,,,224400000.0,,,-55100000.0,,71600000.0,1323100000.0,,486800000.0,489300000.0,,,268400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,,,,,,,41649600000.0,,0.45,,,,659600000.0,6321600000.0,,,,141100000.0,141100000.0,174600000.0,,40300000.0,,,,,,,,5894300000.0,,380200000.0,-574700000.0,1522500000.0,,-892600000.0,,,141100000.0,10807200000.0,,0.0,38555700000.0,,,,,,,-65500000.0,,,,320681818.0,,,,,3093900000.0,-933000000.0,0.44,,,,,625000000.0,,,,-277100000.0,,,,,1031200000.0,0.0,,574600000.0,,-9900000.0,207700000.0,,,,,313555556.0,,56000000.0,,,,,,,669500000.0,,,207600000.0,,,137700000.0,,66500000.0,1467200000.0,,-167000000.0,523200000.0,,,317100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,-3119200000.0,,,,,43481000000.0,612800000.0,40281800000.0,,43481000000.0,-239900000.0,,1641000000.0,-4378200000.0,-287100000.0,149100000.0,5491700000.0,904100000.0,,-4092600000.0,173700000.0,173700000.0,219800000.0,1619800000.0,45300000.0,904000000.0,1435800000.0,,,5491700000.0,985400000.0,155500000.0,6875300000.0,1210000000.0,459800000.0,-434000000.0,1435800000.0,3199200000.0,-453900000.0,291200000.0,,173700000.0,10672300000.0,10672300000.0,0.0,40281800000.0,1667500000.0,,,,3452500000.0,,-67600000.0,,1.86,555900000.0,,,612800000.0,,193200000.0,3199200000.0,-1116600000.0,,,1534100000.0,-2592000000.0,1242600000.0,1067200000.0,-47700000.0,,,-1792300000.0,1.83,334863388.0,-287100000.0,707500000.0,1210000000.0,1522500000.0,1655900000.0,680900000.0,,29500000.0,259300000.0,,2618400000.0,0.0,6875300000.0,,,200800000.0,1655900000.0,,,612800000.0,2343100000.0,329462366.0,119600000.0,,,259200000.0,,,-211500000.0,,85500000.0,1641000000.0,,-133600000.0,555900000.0,-64700000.0,,137600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,,,,,,46629171000.0,,0.47,,,,-54856000.0,6146024000.0,,,,162237000.0,162237000.0,204688000.0,,35783000.0,,,,,,,,6861822000.0,,452552000.0,-607537000.0,1335208000.0,,-1176261000.0,,,162237000.0,11279670000.0,,0.0,43147569000.0,,,,,,,-69638000.0,,,,352539880.0,,,,,3481602000.0,-1062230000.0,0.46,,,,,524653000.0,,,,-1583254000.0,,,-305994000.0,,1096036000.0,1522928000.0,1742362000.0,646417000.0,,-31147000.0,238170000.0,,,,,348258984.0,,1012250000.0,,,,,,,-23709000.0,,,238170000.0,,,-331371000.0,,75933000.0,1783543000.0,,-187720000.0,579745000.0,,,108883000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,,,,,,48796118000.0,,0.48,,,,349789000.0,6865786000.0,,,,172744000.0,172744000.0,205667000.0,,43811000.0,,,,,,,,5569460000.0,,500366000.0,-279128000.0,1627067000.0,,-1021795000.0,,,172744000.0,11380895000.0,,0.0,45111566000.0,,,,,,,-72720000.0,,,,361367789.0,,,,,3684552000.0,-1399547000.0,0.48,,,,,678702000.0,,,,-1441377000.0,,,-301748000.0,,1266809000.0,1335208000.0,1783804000.0,675872000.0,,-21822000.0,258387000.0,,,,,356648577.0,,889247000.0,,,,,,,371611000.0,,,258387000.0,,,142622000.0,,85643000.0,1937846000.0,,239063000.0,620877000.0,,,44763000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,,,,,,56671181000.0,,0.12,,,,-56518000.0,8343252000.0,,,,49264000.0,49264000.0,238600000.0,,39809000.0,,,,,,,,6692661000.0,,611037000.0,-4858571000.0,1621474000.0,,-1034577000.0,,,49264000.0,13332055000.0,,0.0,52334178000.0,,,,,,,-100805000.0,,,,404477344.0,,,,,4337003000.0,-916976000.0,0.12,,,,,4770089000.0,,,,-774005000.0,,,-134851000.0,,1310560000.0,1627067000.0,1989143000.0,582365000.0,,-29119000.0,65120000.0,,,,,399662723.0,,651232000.0,,,,,,,-27399000.0,,,65120000.0,,,-149816000.0,,15856000.0,2146924000.0,,-410744000.0,723609000.0,,,-37878000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,-4597888000.0,,,,,59340228000.0,626442000.0,54554303000.0,,59340228000.0,-334679000.0,,2278641000.0,-6065424000.0,96448000.0,-142875000.0,8354672000.0,905680000.0,,-4337812000.0,225456000.0,225456000.0,256782000.0,95540000.0,67213000.0,905680000.0,1752829000.0,,,8354672000.0,-357128000.0,186616000.0,6956696000.0,1509818000.0,636690000.0,-320188000.0,1752829000.0,4785925000.0,-1105179000.0,279238000.0,,225456000.0,13947856000.0,13947856000.0,0.0,54554303000.0,246485000.0,,,,6476445000.0,,-91516000.0,,1.57,777760000.0,,,626442000.0,,-228046000.0,4785925000.0,-1219135000.0,,,2322046000.0,-4312416000.0,1980875000.0,503001000.0,-150945000.0,,,-513780000.0,1.55,404156129.0,96448000.0,956649000.0,1509818000.0,1621474000.0,2008394000.0,760933000.0,,-68857000.0,321451000.0,,3863281000.0,0.0,6956696000.0,,,1310552000.0,2008394000.0,,,626442000.0,2794650000.0,399007643.0,-74018000.0,,,321451000.0,,,-88211000.0,,95995000.0,2278641000.0,,131355000.0,777760000.0,-426776000.0,,-472896000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,,,,,,62120304000.0,,0.53,,,,-288266000.0,10912207000.0,,,,218361000.0,218361000.0,258177000.0,,46521000.0,,,,,,,,5737235000.0,,637778000.0,-236616000.0,1634483000.0,,-53621000.0,,,218361000.0,14485128000.0,,95000.0,57073423000.0,,,,,,,-94603000.0,,,,415546150.0,,,,,5046881000.0,-360137000.0,0.53,,,,,593262000.0,,,,-341061000.0,,,219385000.0,,1459503000.0,1822081000.0,2048343000.0,838179000.0,,-50130000.0,309237000.0,,,,,409201404.0,,104159000.0,,,,,,,-238136000.0,,,309237000.0,,,51092000.0,,90876000.0,2429660000.0,,-187598000.0,827067000.0,,,-466861000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,,,,,,64733769000.0,,0.55,,,,722466000.0,10864249000.0,,,,230805000.0,230805000.0,274303000.0,,51767000.0,,,,,,,,5553996000.0,,604884000.0,-794774000.0,1758173000.0,,-778489000.0,,,230805000.0,14649524000.0,,-95000.0,59291977000.0,,,,,,,-95331000.0,,,,426623357.0,,,,,5441792000.0,-889538000.0,0.54,,,,,950738000.0,,,,-49908000.0,,,240385000.0,,1565151000.0,1634483000.0,2124940000.0,881699000.0,,-44915000.0,319138000.0,,,,,420692786.0,,73422000.0,,,,,,,767381000.0,,,319138000.0,,,803444000.0,,88333000.0,2655397000.0,,62314000.0,875846000.0,,,-291231000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,,,,,,70309046000.0,,0.49,,,,-696791000.0,11408329000.0,,,,221966000.0,221966000.0,296587000.0,,42255000.0,,,,,,,,5923442000.0,,591839000.0,-1408081000.0,1985451000.0,,-279240000.0,,,221966000.0,16834657000.0,,0.0,64339218000.0,,,,,,,-125301000.0,,,,460387879.0,,,,,5969828000.0,249959000.0,0.48,,,,,910554000.0,,,,-319110000.0,,,382520000.0,,1720970000.0,1758173000.0,2264922000.0,957996000.0,,-31672000.0,307262000.0,,,,,454346907.0,,948467000.0,,,,,,,-665119000.0,,,307262000.0,,,-1125759000.0,,85296000.0,2989604000.0,,4108000.0,971337000.0,,,168758000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,-915995000.0,,,,,70869945000.0,973638000.0,64719736000.0,,70869945000.0,-433570000.0,,3148501000.0,-4811902000.0,304730000.0,166550000.0,11721076000.0,1360428000.0,,-1051791000.0,277943000.0,277943000.0,328915000.0,-96041000.0,95648000.0,1360428000.0,2232226000.0,,,11721076000.0,-682106000.0,236191000.0,6649100000.0,1986186000.0,503484000.0,-2372431000.0,2232226000.0,6150209000.0,59559000.0,386790000.0,,277943000.0,16759855000.0,16759855000.0,-1197000.0,64719736000.0,93923000.0,,,,4866070000.0,,-118335000.0,,2.15,989611000.0,,,973638000.0,,125599000.0,6150209000.0,83721000.0,,,2415053000.0,-722332000.0,2106627000.0,2411516000.0,-189964000.0,,,-12253000.0,2.12,459263208.0,304730000.0,1209235000.0,1986186000.0,1985451000.0,2278413000.0,996447000.0,,-63247000.0,387725000.0,,1083467000.0,-1197000.0,6649100000.0,,,-42581000.0,2278413000.0,,,973638000.0,3813176000.0,452854884.0,229797000.0,,,387725000.0,,,25659000.0,,109782000.0,3148501000.0,,246775000.0,989611000.0,-245564000.0,,-92772000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,,,,,,74949720000.0,,0.67,,,,938903000.0,11444091000.0,,,,309645000.0,299865000.0,305622000.0,,38769000.0,,,,,,,,6043367000.0,,434361000.0,-1657522000.0,1804162000.0,,-277081000.0,,,309645000.0,17703393000.0,,0.0,67894302000.0,,,,,,,-118296000.0,,,,468604312.0,,,,,7055418000.0,294839000.0,0.66,,,,,1138602000.0,,1567943000.0,,-295546000.0,,,169376000.0,,1534471000.0,2232226000.0,2405978000.0,1021992000.0,,-53000000.0,417182000.0,,,,,462902144.0,,-1142886000.0,,,,,,,991903000.0,,,417182000.0,,,96824000.0,,117317000.0,3334186000.0,,-428064000.0,1048825000.0,,,611316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
