date,quarterlyDilutedEPS,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,annualPurchaseOfInvestment,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualLongTermDebt,trailingPurchaseOfBusiness,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingPretaxIncome,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingStockBasedCompensation,annualTotalAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualPurchaseOfBusiness,trailingOtherIncomeExpense,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyInterestExpense,annualPretaxIncome,annualIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualFreeCashFlow,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyPretaxIncome,annualOtherIncomeExpense,trailingGrossProfit,annualOperatingIncome,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,annualChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyBasicAverageShares,annualTotalRevenue,quarterlyCapitalStock,trailingCostOfRevenue,trailingTotalRevenue,annualOtherCurrentLiabilities,annualBasicAverageShares,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualStockBasedCompensation,quarterlyTaxProvision,annualGoodwill,trailingNetIncome,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,annualInterestExpense,trailingChangesInAccountReceivables,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualChangesInAccountReceivables,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingEndCashPosition,trailingTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyOtherCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualCurrentDeferredRevenue,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,trailingOperatingIncome,annualCostOfRevenue,annualBeginningCashPosition,annualAccountsPayable,annualCurrentDebt,quarterlyChangesInAccountReceivables,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualNetPPE,annualTotalNonCurrentAssets,annualDilutedEPS,annualEbitda,quarterlyCurrentDeferredRevenue,annualGainsLossesNotAffectingRetainedEarnings,trailingChangeInAccountPayable,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,annualBasicEPS,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,trailingOperatingCashFlow,annualAccountsReceivable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualNetIncomeCommonStockholders,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualNonCurrentDeferredRevenue,annualChangeInInventory,quarterlyPurchaseOfInvestment,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,quarterlyDeferredIncomeTax,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,annualInventory,quarterlyInventory,trailingPurchaseOfInvestment,trailingOtherNonCashItems,quarterlySaleOfInvestment,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.443571200,0.38,142000000.0,-2000000.0,369000000.0,,,-107000000.0,452000000.0,-299000000.0,,,,142000000.0,,,,,,,,,15277000000.0,,13171000000.0,,,,345000000.0,339000000.0,358000000.0,358000000.0,,,,917000000.0,,79000000.0,,,191000000.0,144000000.0,,-1000000.0,,225000000.0,,,,,331000000.0,,,,365498696.0,,32000000.0,,,,,,,2106000000.0,,,1755000000.0,,82000000.0,,,,448000000.0,486000000.0,12000000.0,0.0,,,10000000.0,27000000.0,,,,,,916000000.0,,47000000.0,-1046000000.0,918000000.0,-173000000.0,,,,,,,,,,10779000000.0,,,,,,160000000.0,1531000000.0,486000000.0,313000000.0,199000000.0,,,,142000000.0,0.0,,,,0.39,,,,,,,28000000.0,,4655000000.0,,9024000000.0,603000000.0,,,,,299000000.0,,,,,459000000.0,4426000000.0,,-23000000.0,7588000000.0,,-3000000.0,,-111000000.0,-10000000.0,358000000.0,,,,,,993000000.0,7114000000.0,,,,,369497939.0,,,615000000.0,-115000000.0,,,1163000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,,251000000.0,-5000000.0,272000000.0,18000000.0,,-102000000.0,401000000.0,-318000000.0,4433000000.0,7028000000.0,,254000000.0,-581000000.0,,574000000.0,1074000000.0,,,15303000000.0,,15303000000.0,370957804.0,13395000000.0,570000000.0,-780000000.0,,299000000.0,310000000.0,357000000.0,357000000.0,-246000000.0,,,887000000.0,-408000000.0,80000000.0,961000000.0,42000000.0,341000000.0,142000000.0,771000000.0,-48000000.0,3633000000.0,433000000.0,124000000.0,,1144000000.0,,358000000.0,,-38000000.0,-214000000.0,,6172000000.0,32000000.0,,,749000000.0,366996788.0,357000000.0,-462000000.0,1908000000.0,10676000000.0,,1687000000.0,48000000.0,177000000.0,7783000000.0,,84000000.0,655000000.0,490000000.0,9000000.0,749000000.0,32000000.0,,9000000.0,-1000000.0,213000000.0,311000000.0,,9000000.0,-780000000.0,970000000.0,,176000000.0,-1059000000.0,216000000.0,-174000000.0,1915000000.0,-408000000.0,-667000000.0,,272000000.0,,2489000000.0,,,10676000000.0,575000000.0,357000000.0,-35000000.0,,,-23000000.0,1624000000.0,1270000000.0,318000000.0,42000000.0,,,,251000000.0,0.0,,1270000000.0,322000000.0,,887000000.0,,2539000000.0,273000000.0,216000000.0,310000000.0,-67000000.0,,4772000000.0,4772000000.0,8989000000.0,652000000.0,490000000.0,13395000000.0,1.54,1846000000.0,322000000.0,-1059000000.0,,0.0,,510000000.0,4433000000.0,36000000.0,-70000000.0,7783000000.0,383000000.0,36000000.0,357000000.0,-77000000.0,194000000.0,357000000.0,48000000.0,1687000000.0,341000000.0,1.55,1908000000.0,1074000000.0,7028000000.0,,,1235000000.0,1179000000.0,,36000000.0,8989000000.0,654000000.0,-101000000.0,570000000.0,,1235000000.0,48000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,0.27,100000000.0,-11000000.0,273000000.0,,,-109000000.0,87000000.0,130000000.0,,,,101000000.0,,,,,,,,,15588000000.0,,13534000000.0,,,,-22000000.0,189000000.0,432000000.0,432000000.0,,,,877000000.0,,79000000.0,,,387000000.0,147000000.0,,-47000000.0,,145000000.0,,,,,357000000.0,,,,361580670.0,,32000000.0,,,,,,,2054000000.0,,,1504000000.0,,44000000.0,,,,371000000.0,482000000.0,13000000.0,0.0,,,13000000.0,75000000.0,,,,,,846000000.0,,-191000000.0,-969000000.0,915000000.0,-83000000.0,,,,,,,,,,10876000000.0,,,,,,-175000000.0,1487000000.0,482000000.0,234000000.0,84000000.0,,,,100000000.0,0.0,,,,0.28,,,,,,,3000000.0,,4799000000.0,,9372000000.0,612000000.0,,,,,316000000.0,,,,,465000000.0,4516000000.0,,-189000000.0,7887000000.0,,0.0,,-156000000.0,-11000000.0,432000000.0,,,,,,1024000000.0,7471000000.0,,,,,365201139.0,,,641000000.0,-101000000.0,,,1239000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,0.31,113000000.0,-12000000.0,274000000.0,,,-112000000.0,210000000.0,21000000.0,,,,114000000.0,,,,,,,,,15718000000.0,,13683000000.0,,,,98000000.0,1075000000.0,346000000.0,346000000.0,,,,864000000.0,,83000000.0,,,389000000.0,152000000.0,,-205000000.0,,196000000.0,,,,,432000000.0,,,,359264465.0,,32000000.0,,,,,,,2035000000.0,,,2415000000.0,,82000000.0,,,,431000000.0,478000000.0,13000000.0,0.0,,,13000000.0,-86000000.0,,,,,,942000000.0,,-9000000.0,-1011000000.0,868000000.0,-221000000.0,,,,,,,,,,11250000000.0,,,,,,-76000000.0,1596000000.0,478000000.0,316000000.0,148000000.0,,,,113000000.0,0.0,,,,0.31,,,,,,,-66000000.0,,4863000000.0,,8835000000.0,626000000.0,,,,,324000000.0,,,,,474000000.0,4275000000.0,,133000000.0,7971000000.0,,1000000.0,,-316000000.0,-38000000.0,346000000.0,,,,,,1038000000.0,6933000000.0,,,,,363216877.0,,,654000000.0,-111000000.0,,,1313000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,0.36,130000000.0,-10000000.0,271000000.0,,,-103000000.0,456000000.0,-241000000.0,,,,132000000.0,,,,,,,,,15700000000.0,,13649000000.0,,,,353000000.0,578000000.0,446000000.0,446000000.0,,,,853000000.0,,85000000.0,,,408000000.0,151000000.0,,-11000000.0,,214000000.0,,,,,346000000.0,,,,357088498.0,,32000000.0,,,,,,,2051000000.0,,,2011000000.0,,82000000.0,,,,450000000.0,485000000.0,11000000.0,0.0,,,11000000.0,100000000.0,,,,,,928000000.0,,-19000000.0,-1021000000.0,925000000.0,-90000000.0,,,,,,,,,,11265000000.0,,,,,,164000000.0,1570000000.0,485000000.0,325000000.0,207000000.0,,,,130000000.0,0.0,,,,0.36,,,,,,,71000000.0,,4834000000.0,,9254000000.0,603000000.0,,,,,301000000.0,,,,,452000000.0,4246000000.0,,-45000000.0,7963000000.0,,-5000000.0,,-119000000.0,-27000000.0,446000000.0,,,,,,1022000000.0,7379000000.0,,,,,360574807.0,,,642000000.0,-111000000.0,,,1240000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,,159000000.0,19000000.0,329000000.0,51000000.0,,-109000000.0,543000000.0,-158000000.0,4102000000.0,7738000000.0,,160000000.0,-642000000.0,,603000000.0,1175000000.0,,,15730000000.0,,15730000000.0,362167129.0,13508000000.0,502000000.0,-825000000.0,,434000000.0,188000000.0,754000000.0,754000000.0,-251000000.0,,,930000000.0,-434000000.0,86000000.0,816000000.0,97000000.0,456000000.0,153000000.0,863000000.0,12000000.0,3702000000.0,261000000.0,-103000000.0,,1248000000.0,,446000000.0,,64000000.0,-1969000000.0,,6309000000.0,32000000.0,,,723000000.0,358830080.0,754000000.0,-248000000.0,2222000000.0,11437000000.0,,1594000000.0,51000000.0,101000000.0,7845000000.0,,397000000.0,500000000.0,471000000.0,14000000.0,723000000.0,32000000.0,,14000000.0,308000000.0,88000000.0,333000000.0,,-14000000.0,-825000000.0,986000000.0,,156000000.0,-1211000000.0,238000000.0,-24000000.0,1851000000.0,-433000000.0,-418000000.0,,329000000.0,,2454000000.0,,,11437000000.0,507000000.0,754000000.0,53000000.0,,,151000000.0,1656000000.0,1296000000.0,373000000.0,97000000.0,,,,159000000.0,0.0,,1296000000.0,297000000.0,,930000000.0,,2607000000.0,357000000.0,238000000.0,188000000.0,45000000.0,,4736000000.0,4736000000.0,9843000000.0,613000000.0,471000000.0,13508000000.0,1.39,1752000000.0,297000000.0,-1211000000.0,,0.0,,460000000.0,4102000000.0,0.0,-1868000000.0,7845000000.0,309000000.0,4000000.0,754000000.0,-51000000.0,-27000000.0,754000000.0,51000000.0,1594000000.0,456000000.0,1.4,2222000000.0,1175000000.0,7738000000.0,,,1171000000.0,1296000000.0,,-63000000.0,9843000000.0,670000000.0,-111000000.0,502000000.0,,1171000000.0,51000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,0.2,71000000.0,-3000000.0,336000000.0,,,-114000000.0,40000000.0,329000000.0,,,,73000000.0,,,,,,,,,16332000000.0,,14231000000.0,,,,-74000000.0,236000000.0,451000000.0,451000000.0,,,,928000000.0,,90000000.0,,,416000000.0,155000000.0,,-572000000.0,,116000000.0,,,,,754000000.0,,,,357399749.0,,32000000.0,,,,,,,2101000000.0,,,1635000000.0,,43000000.0,,,,361000000.0,464000000.0,15000000.0,0.0,,2000000.0,15000000.0,-303000000.0,,,,,,865000000.0,,-133000000.0,-1134000000.0,933000000.0,-42000000.0,,,,,,,,,,12015000000.0,,,,,,-205000000.0,1526000000.0,464000000.0,239000000.0,102000000.0,,,,71000000.0,0.0,,,,0.2,,,,,,,-53000000.0,,5086000000.0,,10380000000.0,626000000.0,,,,,364000000.0,,,,,471000000.0,4123000000.0,,-23000000.0,8212000000.0,,0.0,,-686000000.0,-34000000.0,451000000.0,,,,,,1272000000.0,8180000000.0,,,,,359054968.0,,,661000000.0,-111000000.0,,,1287000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,0.37,131000000.0,-5000000.0,341000000.0,,,-92000000.0,226000000.0,-106000000.0,,,,133000000.0,,,,,,,,,16494000000.0,,14277000000.0,,,,134000000.0,163000000.0,510000000.0,510000000.0,,,,923000000.0,,92000000.0,,,426000000.0,162000000.0,,-9000000.0,,224000000.0,,,,,451000000.0,,,,356829766.0,,32000000.0,,,,,,,2217000000.0,,,1575000000.0,,91000000.0,,,,478000000.0,454000000.0,12000000.0,0.0,,,12000000.0,59000000.0,,,,,,966000000.0,,-1000000.0,-1051000000.0,925000000.0,-42000000.0,,,,,,,,,,12103000000.0,,,,,,-64000000.0,1644000000.0,454000000.0,333000000.0,135000000.0,,,,131000000.0,0.0,,,,0.37,,,,,,,-66000000.0,,5058000000.0,,10528000000.0,633000000.0,,,,,352000000.0,,,,,471000000.0,4191000000.0,,-2295000000.0,8291000000.0,,-1000000.0,,-74000000.0,-18000000.0,510000000.0,,,,,,1245000000.0,8360000000.0,,,,,358085067.0,,,678000000.0,-121000000.0,,,1367000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,0.41,146000000.0,-5000000.0,330000000.0,,,-113000000.0,538000000.0,-271000000.0,,,,150000000.0,,,,,,,,,16585000000.0,,14313000000.0,,,,425000000.0,67000000.0,662000000.0,662000000.0,,,,921000000.0,,95000000.0,,,451000000.0,160000000.0,,-14000000.0,,242000000.0,,,,,510000000.0,,,,356426891.0,,32000000.0,,,,,,,2272000000.0,,,1608000000.0,,92000000.0,,,,497000000.0,458000000.0,8000000.0,0.0,,,8000000.0,152000000.0,,,,,,949000000.0,,3000000.0,-979000000.0,1015000000.0,-33000000.0,,,,,,,,,,12125000000.0,,,,,,220000000.0,1641000000.0,458000000.0,344000000.0,198000000.0,,,,146000000.0,0.0,,,,0.41,,,,,,,104000000.0,,5042000000.0,,10517000000.0,605000000.0,,,,,328000000.0,,,,,445000000.0,4259000000.0,,-18000000.0,8352000000.0,,-1000000.0,,-128000000.0,-8000000.0,662000000.0,,,,,,1219000000.0,8377000000.0,,,,,357692115.0,,,692000000.0,-121000000.0,,,1282000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,,81000000.0,-4000000.0,360000000.0,,,-170000000.0,506000000.0,-167000000.0,4245000000.0,8357000000.0,,84000000.0,-1236000000.0,,640000000.0,1435000000.0,,,16866000000.0,,16866000000.0,358052433.0,14584000000.0,429000000.0,-1004000000.0,,336000000.0,84000000.0,656000000.0,656000000.0,-776000000.0,,,934000000.0,-474000000.0,97000000.0,828000000.0,111000000.0,411000000.0,163000000.0,821000000.0,-181000000.0,3807000000.0,246000000.0,-107000000.0,,1305000000.0,,662000000.0,,31000000.0,-2351000000.0,,6572000000.0,32000000.0,,,784000000.0,356714940.0,656000000.0,-215000000.0,2282000000.0,12423000000.0,,1697000000.0,45000000.0,162000000.0,8495000000.0,,-98000000.0,506000000.0,482000000.0,10000000.0,784000000.0,32000000.0,,10000000.0,-6000000.0,162000000.0,374000000.0,,-17000000.0,-1004000000.0,1027000000.0,,162000000.0,-940000000.0,296000000.0,-23000000.0,1862000000.0,-489000000.0,-140000000.0,,360000000.0,,2502000000.0,,,12423000000.0,440000000.0,656000000.0,10000000.0,,,80000000.0,1761000000.0,1486000000.0,389000000.0,111000000.0,,,,81000000.0,0.0,,1486000000.0,361000000.0,,934000000.0,,2765000000.0,754000000.0,296000000.0,84000000.0,25000000.0,21000000.0,5077000000.0,5077000000.0,10726000000.0,638000000.0,482000000.0,14584000000.0,1.2,1842000000.0,361000000.0,-940000000.0,,0.0,,475000000.0,4245000000.0,-13000000.0,-15000000.0,8495000000.0,388000000.0,-11000000.0,656000000.0,-348000000.0,-47000000.0,656000000.0,61000000.0,1697000000.0,411000000.0,1.2,2282000000.0,1435000000.0,8357000000.0,,,1280000000.0,1310000000.0,,31000000.0,10726000000.0,734000000.0,-121000000.0,429000000.0,,1280000000.0,61000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,0.2,72000000.0,-2000000.0,414000000.0,,,-128000000.0,-117000000.0,40000000.0,,,,75000000.0,,,,,,,,,16923000000.0,,14659000000.0,,,,-245000000.0,360000000.0,462000000.0,462000000.0,,,,917000000.0,,96000000.0,,,362000000.0,167000000.0,,-2000000.0,,114000000.0,,,,,656000000.0,,,,356460561.0,,32000000.0,,,,,,,2264000000.0,,,1839000000.0,,39000000.0,,,,377000000.0,468000000.0,13000000.0,,,14000000.0,,-194000000.0,,,,,,891000000.0,,-179000000.0,-886000000.0,969000000.0,-20000000.0,,,,,,,,,,12465000000.0,,,,,,-372000000.0,1610000000.0,468000000.0,231000000.0,121000000.0,,,,72000000.0,,,,,0.2,,,,,,,-110000000.0,,5082000000.0,,10626000000.0,660000000.0,,,,,389000000.0,,,,,493000000.0,4258000000.0,,-27000000.0,8524000000.0,,-2000000.0,,-132000000.0,-23000000.0,462000000.0,,,,,,1423000000.0,8286000000.0,,,,,357273815.0,,,719000000.0,-121000000.0,,,1374000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,0.2,72000000.0,-9000000.0,429000000.0,,,-118000000.0,242000000.0,-148000000.0,,,,76000000.0,,,,,,,,,16698000000.0,,14578000000.0,,,,124000000.0,343000000.0,394000000.0,394000000.0,,,,927000000.0,,100000000.0,,,309000000.0,162000000.0,,-28000000.0,,121000000.0,,,,,462000000.0,,,,355773490.0,,32000000.0,,,,,,,2120000000.0,,,1789000000.0,,44000000.0,,,,383000000.0,471000000.0,7000000.0,,,4000000.0,,-68000000.0,,,,,,949000000.0,,50000000.0,-1015000000.0,977000000.0,-40000000.0,,,,,,,,,,12453000000.0,,,,,,-11000000.0,1647000000.0,471000000.0,293000000.0,108000000.0,,,,72000000.0,,,,,0.2,,,,,,,1000000.0,,5068000000.0,,10664000000.0,656000000.0,,,,,361000000.0,,,,,494000000.0,4049000000.0,,-812000000.0,8441000000.0,,,,-144000000.0,-74000000.0,394000000.0,,,,,,1416000000.0,8321000000.0,,,,,356376160.0,,,698000000.0,-125000000.0,,,1320000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,0.27,96000000.0,-4000000.0,454000000.0,,,-125000000.0,387000000.0,-205000000.0,,,,98000000.0,,,,,,,,,16635000000.0,,14588000000.0,,,,262000000.0,307000000.0,446000000.0,446000000.0,,,,916000000.0,,99000000.0,,,281000000.0,175000000.0,,-9000000.0,,157000000.0,,,,,394000000.0,,,,354993315.0,,32000000.0,,,,,,,2047000000.0,,,1794000000.0,,59000000.0,,,,431000000.0,461000000.0,1000000.0,,,-1000000.0,,52000000.0,,,,,,919000000.0,,-61000000.0,-1010000000.0,996000000.0,-10000000.0,,,,,,,,,,12420000000.0,,,,,,108000000.0,1600000000.0,461000000.0,280000000.0,146000000.0,,,,96000000.0,,,,,0.27,,,,,,,61000000.0,,5053000000.0,,10626000000.0,639000000.0,,,,,345000000.0,,,,,464000000.0,4017000000.0,,-26000000.0,8454000000.0,,,,-127000000.0,-26000000.0,446000000.0,,,,,,1406000000.0,8304000000.0,,,,,355561704.0,,,681000000.0,-124000000.0,,,1249000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,,-952000000.0,-3000000.0,364000000.0,,,-149000000.0,546000000.0,-363000000.0,2847000000.0,8280000000.0,,-949000000.0,-506000000.0,,675000000.0,1108000000.0,,,15179000000.0,,15179000000.0,355601564.0,13176000000.0,-712000000.0,-1033000000.0,,397000000.0,107000000.0,524000000.0,524000000.0,-43000000.0,,,1091000000.0,-494000000.0,99000000.0,-882000000.0,76000000.0,-795000000.0,171000000.0,538000000.0,-4000000.0,3710000000.0,-1274000000.0,-1573000000.0,,1077000000.0,,446000000.0,,132000000.0,-895000000.0,,6515000000.0,32000000.0,,,767000000.0,355601564.0,524000000.0,-676000000.0,2003000000.0,12136000000.0,,1657000000.0,35000000.0,-324000000.0,6987000000.0,,-132000000.0,-1004000000.0,468000000.0,14000000.0,767000000.0,32000000.0,,,78000000.0,-514000000.0,394000000.0,,-18000000.0,-1033000000.0,951000000.0,,169000000.0,-1110000000.0,288000000.0,0.0,1958000000.0,-520000000.0,-70000000.0,,364000000.0,,2633000000.0,,,12136000000.0,-700000000.0,524000000.0,95000000.0,,,407000000.0,1658000000.0,1501000000.0,273000000.0,76000000.0,,,,-952000000.0,,,1501000000.0,355000000.0,,1091000000.0,,2805000000.0,656000000.0,288000000.0,107000000.0,143000000.0,,5024000000.0,5024000000.0,10479000000.0,678000000.0,468000000.0,13176000000.0,-2.0,187000000.0,355000000.0,-1110000000.0,,,,507000000.0,2847000000.0,2000000.0,-30000000.0,6987000000.0,-182000000.0,-1000000.0,524000000.0,-103000000.0,-1450000000.0,524000000.0,64000000.0,1657000000.0,-795000000.0,-2.0,2003000000.0,1108000000.0,8280000000.0,,,1118000000.0,1058000000.0,,-21000000.0,10479000000.0,707000000.0,-124000000.0,-712000000.0,,1118000000.0,64000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,0.12,43000000.0,-3000000.0,353000000.0,,,-122000000.0,-43000000.0,104000000.0,,,,47000000.0,,,,,,,,,15742000000.0,,13695000000.0,,,,-165000000.0,385000000.0,402000000.0,402000000.0,,,,1026000000.0,,99000000.0,,,-752000000.0,179000000.0,,-59000000.0,,79000000.0,,,,,524000000.0,,,,355444756.0,,32000000.0,,,,,,,2047000000.0,,,1917000000.0,,32000000.0,,,,357000000.0,979000000.0,15000000.0,,,,,-122000000.0,,,,,,868000000.0,,-130000000.0,-1104000000.0,1071000000.0,0.0,,,,,,,,,,12753000000.0,,,,,,-282000000.0,1563000000.0,979000000.0,209000000.0,85000000.0,,,,43000000.0,,,,,0.12,,,,,,,-115000000.0,,5020000000.0,,10836000000.0,659000000.0,,,,,376000000.0,,,,,480000000.0,2790000000.0,,-30000000.0,7009000000.0,,1000000.0,,-180000000.0,-33000000.0,402000000.0,,,,,,1100000000.0,8242000000.0,,,,,356357083.0,,,695000000.0,-124000000.0,,,1221000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,0.34,123000000.0,-5000000.0,332000000.0,,,-108000000.0,226000000.0,-126000000.0,,,,126000000.0,,,,,,,,,15588000000.0,,13562000000.0,,,,118000000.0,412000000.0,393000000.0,393000000.0,,,,982000000.0,,100000000.0,,,-629000000.0,185000000.0,,-1000000.0,,149000000.0,,,,,402000000.0,,,,355630327.0,,32000000.0,,,,,,,2026000000.0,,,1889000000.0,,23000000.0,,,,434000000.0,903000000.0,11000000.0,,,,,-9000000.0,,,,,,929000000.0,,-23000000.0,-1115000000.0,1024000000.0,0.0,,,,,,,,,,12600000000.0,,,,,,-98000000.0,1628000000.0,903000000.0,261000000.0,90000000.0,,,,123000000.0,,,,,0.35,,,,,,,-3000000.0,,4981000000.0,,10711000000.0,668000000.0,,,,,363000000.0,,,,,483000000.0,2789000000.0,,-28000000.0,7017000000.0,,,,-110000000.0,-13000000.0,393000000.0,,,,,,1078000000.0,8233000000.0,,,,,356627708.0,,,699000000.0,-125000000.0,,,1227000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,-1.33,-472000000.0,-9000000.0,342000000.0,,,-112000000.0,413000000.0,-268000000.0,,,,-468000000.0,,,,,,,,,14343000000.0,,12396000000.0,,,,301000000.0,298000000.0,389000000.0,389000000.0,,,,565000000.0,,100000000.0,,,-1101000000.0,186000000.0,,-2000000.0,,-848000000.0,,,,,393000000.0,,,,355779274.0,,32000000.0,,,,,,,1947000000.0,,,1775000000.0,,-380000000.0,,,,-562000000.0,848000000.0,13000000.0,,,,,-4000000.0,,,,,,922000000.0,,-4000000.0,-1166000000.0,1087000000.0,0.0,,,,,,,,,,11990000000.0,,,,,,-330000000.0,1616000000.0,848000000.0,269000000.0,74000000.0,,,,-472000000.0,,,,,-1.33,,,,,,,61000000.0,,4911000000.0,,10215000000.0,653000000.0,,,,,316000000.0,,,,,467000000.0,2155000000.0,,-29000000.0,5973000000.0,,,,-132000000.0,-1018000000.0,389000000.0,,,,,,1068000000.0,8189000000.0,,,,,355779274.0,,,694000000.0,-124000000.0,,,1146000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
