date,quarterlyNetIncome,annualInvestingCashFlow,annualBasicEPS,trailingInvestingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualLongTermDebt,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualDepreciationAndAmortization,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualTotalAssets,trailingCashDividendsPaid,trailingNetIncome,quarterlyInventory,annualGoodwill,quarterlyOtherIncomeExpense,annualCurrentLiabilities,quarterlyTaxProvision,annualRetainedEarnings,quarterlyNetPPE,trailingChangeInInventory,annualInventory,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualCapitalStock,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyCapitalStock,trailingGrossProfit,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,annualAccountsPayable,annualOperatingCashFlow,annualRepaymentOfDebt,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,annualNetPPE,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedAverageShares,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,annualDilutedEPS,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyCurrentDebt,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualPretaxIncome,quarterlyChangesInAccountReceivables,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingChangesInAccountReceivables,annualInterestExpense,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyOperatingExpense,quarterlyPretaxIncome,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,annualChangeInWorkingCapital,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualTaxProvision,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualOtherNonCashItems,annualBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyDilutedEPS,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
2011-06-30,212584000.0,,,,23075000.0,427351000.0,1062920000.0,-270858000.0,,4460000.0,-99497000.0,,,280877000.0,214703000.0,,,,,,,,,1330942000.0,,-175000.0,,78899000.0,,4124014000.0,,,,30471000.0,4074490000.0,,-64182000.0,370604000.0,,,223791000.0,,1811043000.0,11335275000.0,,0.2,,144684000.0,709432000.0,,,0.0,,,2415106000.0,,,,,2350924000.0,,,,,,,,,1062920000.0,,,,,13073784000.0,,,6779465000.0,,,,2721528000.0,,10019000.0,1385974000.0,,,-879153000.0,149850000.0,212584000.0,,,,,-81869000.0,,15918000.0,,852216000.0,-19828000.0,786988000.0,,,,,,,,,7555914000.0,,,363907000.0,,,,,6481000.0,,,,12187491000.0,-227408000.0,7478872000.0,,38693000.0,2350924000.0,-245266000.0,588136000.0,,,-72949000.0,-1382000.0,,,,,-90888000.0,,,,,-142000.0,,405805000.0,,,,488309000.0,293602000.0,,18127000.0,,,,,,504183000.0,5492438000.0,-2337000.0,4829385000.0,684549000.0,,,,6294319000.0,2726529000.0,,,0.0,-3354858000.0,,,,4021000.0,,,,,,,,0.2,,,,,,,,,,,,,,,
2011-09-30,223059000.0,,,,82187000.0,458855000.0,1072126000.0,-270582000.0,,7272000.0,-395609000.0,,,552241000.0,224702000.0,,,,,,,,,1214025000.0,,164000.0,,95748000.0,,4188262000.0,,,,33416000.0,4100139000.0,,-616068000.0,840500000.0,,,257377000.0,,1992016000.0,11982735000.0,,0.21,,149712000.0,755196000.0,,,0.0,,,2350924000.0,,,,,1734856000.0,,,,,,,,,1072126000.0,,,,,13263963000.0,,,6978303000.0,,,,2575356000.0,,281659000.0,1470118000.0,,,-267615000.0,161231000.0,223059000.0,,,,,-185563000.0,,12910000.0,,926559000.0,-6908000.0,809456000.0,,,,,,,,,7760487000.0,,,397758000.0,,,,,7254000.0,,,,12909294000.0,-158093000.0,7644902000.0,,25633000.0,1734856000.0,-774890000.0,631393000.0,,,118398000.0,-12594000.0,,,,,23565000.0,,,,,-250819000.0,,377004000.0,,,,528801000.0,320450000.0,,18476000.0,,,,,,543812000.0,5476563000.0,-1522000.0,4915231000.0,684176000.0,,,,6285660000.0,2845256000.0,,,0.0,-3456640000.0,,,,122354000.0,,,,,,,,0.21,,,,,,,,,,,,,,,
2011-12-31,220106000.0,-1457876000.0,0.795,,89856000.0,479525000.0,,-327344000.0,-489844000.0,7251000.0,-196173000.0,5551067000.0,3305829000.0,675680000.0,221200000.0,,580076000.0,,37980000.0,-164276000.0,13742739000.0,,,1310132000.0,705989000.0,77000.0,4097776000.0,52708000.0,,4278931000.0,,1310132000.0,,37980000.0,3305829000.0,,56098000.0,916936000.0,0.0,2026417000.0,281627000.0,,2026417000.0,11841227000.0,2707890000.0,,833188000.0,147339000.0,833188000.0,,1451999000.0,0.0,,,1734856000.0,1075103000.0,1710133000.0,-6996000.0,48661304000.0,1790954000.0,192000.0,4278931000.0,2354639000.0,-4426000.0,1072144000.0,,101190000.0,7251000.0,,1790954000.0,-1104419000.0,,,13742739000.0,0.79,8724000.0,7167245000.0,-133981000.0,,7827216000.0,2707890000.0,3971000.0,348336000.0,2302777000.0,,,-424207000.0,155786000.0,220106000.0,,89856000.0,,1155687000.0,-31519000.0,2143104000.0,36681000.0,,917218000.0,-4426000.0,1075103000.0,-3548285000.0,-1071373000.0,,,,,479525000.0,2069704000.0,8165503000.0,,854787000.0,356358000.0,6575494000.0,,1790954000.0,-324193000.0,8724000.0,,,,12758445000.0,253403000.0,7827216000.0,,-64326000.0,1790954000.0,-422310000.0,577033000.0,-851464000.0,281627000.0,-91034000.0,-135888000.0,4067727000.0,155599000.0,848764000.0,85851000.0,261809000.0,,618876000.0,-1570975000.0,916936000.0,-241000.0,638760000.0,,,2151000.0,3521703000.0,560860000.0,273908000.0,7167245000.0,19731000.0,0.0,-403272000.0,,,,592055000.0,5551067000.0,-1169000.0,4067727000.0,705989000.0,300900000.0,,8165503000.0,6575494000.0,4097776000.0,,848764000.0,0.0,-3548285000.0,19731000.0,-150313000.0,1067978000.0,3971000.0,2642418000.0,2151000.0,45139601000.0,,-502036000.0,,2302777000.0,,,,,,,,,,,,,,,,
2012-03-31,190028000.0,,,,89208000.0,484772000.0,1072366000.0,-235795000.0,,6219000.0,-471322000.0,,,218353000.0,191421000.0,,,,,,,,,1318969000.0,,9513000.0,,83671000.0,,4323003000.0,,,,53380000.0,3792021000.0,,-392766000.0,834899000.0,,,226614000.0,,2068318000.0,11496950000.0,,0.18,,162091000.0,847110000.0,,,0.0,,,1790954000.0,,,,,1398188000.0,,,,,,,,,1067978000.0,,,,,13402658000.0,,,7259016000.0,,,,2233087000.0,,-17442000.0,1660460000.0,,,-815000.0,129180000.0,190028000.0,,,,,-40220000.0,,13546000.0,,904420000.0,1851123000.0,885673000.0,,,,,,,,,7755270000.0,,,328450000.0,,,,,8947000.0,,,,12401370000.0,-268072000.0,7962811000.0,,0.0,1398188000.0,-139634000.0,566363000.0,,,-8250000.0,134097000.0,,,,,-189430000.0,,,,,-272276000.0,,190114000.0,,0.0,,575970000.0,275092000.0,,18031000.0,,,,,,574470000.0,5619786000.0,-1359372000.0,4698916000.0,705989000.0,,,,6143642000.0,3056354000.0,,,0.0,-3639808000.0,,,,169576000.0,,,,,,,,0.175,,,,,,,,,,,,,,,
2012-06-30,232540000.0,,,,140729000.0,507526000.0,1081581395.0,-366575000.0,,6249000.0,-73861000.0,,,592401000.0,234014000.0,,,,,,,,,1256944000.0,,-2551000.0,,90038000.0,,4416119000.0,,,,609034000.0,3631911000.0,,110131000.0,836464000.0,,,191070000.0,,2184325000.0,12037966000.0,,0.215,,167536000.0,944469000.0,,,0.0,,,1398188000.0,,,,,1508319000.0,,,,,,,,,1081581395.0,,,,,13856440000.0,,,7526381000.0,,,,2344783000.0,,225826000.0,1952204000.0,,,2000.0,139451000.0,232540000.0,,,,,-117259000.0,,35451000.0,,1010265000.0,1859928000.0,973982000.0,,,,,,,,,7970538000.0,,,411502000.0,,,,,8553000.0,,,53016000.0,13048231000.0,-8621000.0,8169833000.0,,24246000.0,1508319000.0,-408813000.0,631039000.0,,,4850000.0,-134418000.0,,,,,88309000.0,,,,,-4148000.0,,422733000.0,,0.0,,598763000.0,324052000.0,,18988000.0,,,,,,612286000.0,5859506000.0,-279940000.0,4564314000.0,705989000.0,,,,6330059000.0,3406224000.0,,,0.0,-3753714000.0,,,,67276000.0,,,,,,,,0.215,,,,,,,,,,,,,,,
2012-09-30,288670000.0,,,,149213000.0,520187000.0,1069148148.0,-288798000.0,,3654000.0,-409005000.0,,,524374000.0,290759000.0,,,,,,,,,1211796000.0,,4841000.0,,121681000.0,,4518076000.0,,,,628507000.0,3683506000.0,,-127721000.0,744784000.0,,,227757000.0,,2388618000.0,13036993000.0,,0.27,,180986000.0,1039366000.0,,,0.0,,,1508319000.0,,,,,1380598000.0,,,,,,,,,1069148148.0,,,,,14032207000.0,,,7777033000.0,,,,2125382000.0,,235576000.0,1938115000.0,,,-1000.0,106259000.0,288670000.0,,,,,-200850000.0,,20987000.0,,1085949000.0,1861618000.0,1013276000.0,,,,,,,,,8127340000.0,,,465960000.0,,,,,9138000.0,,,60807000.0,14122942000.0,3807000.0,8373651000.0,,19358000.0,1380598000.0,-242976000.0,699685000.0,,,32975000.0,-904000.0,,,,,39101000.0,,,,,-272111000.0,,438074000.0,,-57340000.0,,619989000.0,412440000.0,,19663000.0,,,,,,639069000.0,5876537000.0,-257043000.0,4649339000.0,747644000.0,,,,6255174000.0,3478001000.0,,,0.0,-3855575000.0,,,,69726000.0,,,,,,,,0.27,,,,,,,,,,,,,,,
2012-12-31,299771000.0,-1571747000.0,0.94665,,165043000.0,534009000.0,,-470057000.0,,3719000.0,335561000.0,5990241000.0,4556667000.0,1114738000.0,301670000.0,,696332000.0,,636530000.0,46027000.0,15299925000.0,,,1225429000.0,804697000.0,292000.0,3749452000.0,133366000.0,,4701406000.0,,1225429000.0,,636530000.0,4556667000.0,,669453000.0,962136000.0,0.0,2306798000.0,254566000.0,,2306798000.0,13225291000.0,3012187000.0,,1163918000.0,185719000.0,1163918000.0,,1694396000.0,0.0,,,1380598000.0,1312268000.0,2449866000.0,-2492499000.0,53919424000.0,2050051000.0,-8445000.0,4701406000.0,2578250000.0,2261158000.0,1072342000.0,,0.0,3719000.0,,2050051000.0,-618627000.0,,,15299925000.0,0.9428,9853000.0,8123355000.0,,,8685538000.0,3012187000.0,166257000.0,644681000.0,1639126000.0,,,-32000.0,95641000.0,299771000.0,,165043000.0,75363000.0,1446620000.0,113218000.0,2494890000.0,48945000.0,,1121590000.0,2261158000.0,1312268000.0,-3984132000.0,-1361225000.0,,0.0,,,534009000.0,2427828000.0,9284189000.0,,1017864000.0,488977000.0,7176570000.0,,2050051000.0,-245111000.0,9853000.0,,,75363000.0,14346881000.0,448863000.0,8685538000.0,,-43604000.0,2050051000.0,-780324000.0,716396000.0,259097000.0,254566000.0,16452000.0,1067000.0,5534737000.0,204529000.0,1011009000.0,118929000.0,266549000.0,,435298000.0,-846000.0,962136000.0,-75000.0,1088641000.0,,,-111328000.0,4122224000.0,632613000.0,435036000.0,8123355000.0,18054000.0,0.0,175977000.0,,,,669065000.0,5990241000.0,-596144000.0,5534737000.0,804697000.0,428756000.0,,9284189000.0,7176570000.0,3749452000.0,,1011009000.0,0.0,-3984132000.0,18054000.0,-158000.0,1067986000.0,166257000.0,1790954000.0,-168668000.0,49797200000.0,,-548610000.0,,1639126000.0,,,,,,,,,,,,,,,,
2013-03-31,244837000.0,,,,191538000.0,543150000.0,1072824000.0,-139382000.0,,3474000.0,-683936000.0,,,-96144000.0,246525000.0,,,,,,,,,1499957000.0,,-4775000.0,,117368000.0,,4660631000.0,,,,638995000.0,4394668000.0,,-663431000.0,715840000.0,,,169465000.0,,2472842000.0,12536382000.0,,0.22925,,189442000.0,1122160000.0,,,0.0,,,2021114000.0,,,,,1357683000.0,,,,,,,,,1068084000.0,,,,,14696149000.0,,,8067366000.0,,,,2073523000.0,,-235526000.0,1520098000.0,,,-278198000.0,96817000.0,244837000.0,,,,,-164872000.0,,10838000.0,,1063586000.0,2224465000.0,1260099000.0,,,,,,,,,8614754000.0,,,418957000.0,,,,,9452000.0,,,71222000.0,13599968000.0,-515911000.0,8649114000.0,,17040000.0,1357683000.0,116590000.0,650152000.0,,,-281878000.0,1900000.0,,,,,-37636000.0,,,,,-352714000.0,,247885000.0,,-15747000.0,,644629000.0,363893000.0,,18484000.0,,,,,,658359000.0,6054238000.0,-165957000.0,5371190000.0,793262000.0,,,,6628783000.0,3243564000.0,,,0.0,-3988483000.0,,,,161660000.0,,,,,,,,0.2282,,,,,,,,,,,,,,,
2013-06-30,282067000.0,,,,157152000.0,557896000.0,1072702035.0,-273735000.0,,0.0,621472000.0,,,610991000.0,283681000.0,,,,,,,,,1301539000.0,,9105000.0,,135278000.0,,4686115000.0,,,,648588000.0,4991092000.0,,702478000.0,1024515000.0,,,207869000.0,,2483474000.0,14043739000.0,,0.26405,,192795000.0,1183040000.0,,,0.0,,,1357683000.0,,,,,2060161000.0,,,,,,,,,1068233289.0,,,,,15586311000.0,,,8090657000.0,,,,3084676000.0,,337256000.0,1742692000.0,,,-178667000.0,141723000.0,282067000.0,,,,,-8930000.0,,25332000.0,,1160365000.0,2244496000.0,986259000.0,,,,,,,,,9205515000.0,,,504076000.0,,,,,8731000.0,,,40875000.0,15204104000.0,-3748000.0,8814938000.0,,19883000.0,2060161000.0,-529866000.0,753477000.0,,,175448000.0,-1049000.0,,,,,-273840000.0,,,,,-5911000.0,,530007000.0,,-3001000.0,,656289000.0,418959000.0,,13059000.0,,,,,,675821000.0,6356391000.0,-191793000.0,5983281000.0,794626000.0,,,,7495654000.0,3222234000.0,,,0.0,-4128823000.0,,,,162086000.0,,,,,,,,0.26295,,,,,,,,,,,,,,,
2013-09-30,325426000.0,,,,158433000.0,583912000.0,1072950874.0,-330495000.0,,0.0,-392803000.0,,,782692000.0,327797000.0,,,,,,,,,1423814000.0,,1893000.0,,152060000.0,,4727470000.0,,,,673479000.0,5040941000.0,,120670000.0,979124000.0,,,267898000.0,,2270309000.0,14645484000.0,,0.3047,,195775000.0,1258828000.0,,,0.0,,,2060161000.0,,,,,2180831000.0,,,,,,,,,1068021004.0,,,,,15721047000.0,,,8210219000.0,13334000.0,,,3159955000.0,,452197000.0,1795382000.0,,,-21315000.0,155110000.0,325426000.0,,,,,213896000.0,,14534000.0,,1264186000.0,2248958000.0,882141000.0,,,,,,,,,9361800000.0,,,566868000.0,,,,,8880000.0,,,115263000.0,15909670000.0,144446000.0,8975606000.0,,18241000.0,2180831000.0,-270238000.0,830742000.0,,,-143433000.0,-419000.0,,,,,-104118000.0,,,,,-352583000.0,,501684000.0,,-5000000.0,,697318000.0,479857000.0,,16233000.0,,,,,,726325000.0,6332530000.0,-210917000.0,6036721000.0,794626000.0,,,,7510828000.0,3325079000.0,,,0.0,-4248136000.0,,,,137508000.0,,,,,,,,0.3033,,,,,,,,,,,,,,,
2013-12-31,372813000.0,-1287900000.0,1.125217,,177440000.0,614912000.0,,-460539000.0,-181862000.0,0.0,-123590000.0,6519961000.0,5097034000.0,823147000.0,370710000.0,,778937000.0,,671213000.0,-298930000.0,16378545000.0,,,1463895000.0,794626000.0,10620000.0,3764492000.0,168016000.0,,4860225000.0,,1463895000.0,,671213000.0,5097034000.0,,95238000.0,1149132000.0,0.0,2321537000.0,297654000.0,1500000.0,2321537000.0,14939777000.0,3425201000.0,,1374129000.0,200925000.0,1374129000.0,,2096571000.0,0.0,,,2180831000.0,968950000.0,2120686000.0,-764974000.0,60940246000.0,2276069000.0,-7324000.0,4860225000.0,3065247000.0,2776489000.0,1088767992.0,,102646000.0,437700000.0,,2276069000.0,-578857000.0,,,16378545000.0,1.125217,9134000.0,8474604000.0,-164282000.0,,9250866000.0,3425201000.0,258400000.0,362608000.0,1828201000.0,,,-74665000.0,148262000.0,372813000.0,-25682000.0,177440000.0,113922000.0,1801435000.0,-48451000.0,2768692000.0,52660000.0,,1286727000.0,2776489000.0,968950000.0,-4390641000.0,-1204151000.0,,,,,614912000.0,2678293000.0,9831659000.0,,1228713000.0,611574000.0,7903941000.0,,2276069000.0,-8357000.0,9134000.0,,,113922000.0,16226504000.0,121491000.0,9250866000.0,,47482000.0,2276069000.0,-604386000.0,887913000.0,254955000.0,297654000.0,-49067000.0,-6039000.0,6067167000.0,-328785000.0,1225143000.0,103364000.0,86809000.0,,484875000.0,-552845000.0,1149132000.0,-202000.0,916535000.0,,,-7230000.0,4774864000.0,675153000.0,538726000.0,8474604000.0,17731000.0,84700000.0,-253722000.0,,,,708187000.0,6519961000.0,-196307000.0,6067167000.0,794626000.0,572722000.0,,9831659000.0,7903941000.0,3764492000.0,,1225143000.0,0.0,-4390641000.0,17731000.0,-5607000.0,1088767992.0,77725000.0,2021114000.0,-30978000.0,56165382000.0,,-711410000.0,,1828201000.0,,,,,,,,,,,,,,,,
2014-03-31,246923000.0,,,,175265000.0,639459000.0,1093620000.0,-148251000.0,,44005000.0,-83977000.0,,,-36442000.0,249275000.0,,,,,,,,,1892982000.0,,-13564000.0,,123688000.0,,4876392000.0,,,0.0,718227000.0,5787481000.0,,-119828000.0,1028073000.0,,,226279000.0,,2450437000.0,14674871000.0,,0.2275,,214283000.0,1327456000.0,,,0.0,,,2276069000.0,,,,,2156241000.0,,,,,,,,,1085340000.0,,,,,17636818000.0,,,9361089000.0,-9000000.0,,,3184314000.0,,-184693000.0,1775878000.0,,,-2260000.0,166677000.0,246923000.0,129667000.0,,,,-59564000.0,,-12713000.0,0.0,1271993000.0,3288534000.0,975493000.0,,,,,,,,,10344906000.0,,,482356000.0,,,,,9394000.0,,,95947000.0,15946864000.0,-523430000.0,9391300000.0,,19223000.0,2156241000.0,762000.0,753923000.0,,,-249601000.0,-16000.0,,,,,-110659000.0,,,,,-387933000.0,,246977000.0,,-9000000.0,,789637000.0,372963000.0,,21612000.0,,,,,,808736000.0,7262676000.0,-254827000.0,6928681000.0,1630808000.0,,,,8275729000.0,3416225000.0,,,0.0,-4514908000.0,,,,115099000.0,,,,,,,,0.2258,,,,,,,,,,,,,,,
2014-06-30,299065000.0,,,,135398000.0,671442000.0,1100312730.0,-270674000.0,,0.0,-234257000.0,,,623513000.0,301410000.0,,,,,,,,,1892398000.0,,-3404000.0,,134466000.0,,4898263000.0,,,0.0,717773000.0,5059827000.0,,105536000.0,1088191000.0,,,240862000.0,,2374771000.0,15367386000.0,,0.27375,,216409000.0,1339137000.0,,,0.0,,,2156241000.0,,,,,2261777000.0,,,,,,,,,1092474886.0,,,,,17699370000.0,,,9340047000.0,-4500000.0,,,3349968000.0,,352839000.0,2406046000.0,,,-2000.0,179402000.0,299065000.0,-20181000.0,,,,78087000.0,,3435000.0,0.0,1299847000.0,3296040000.0,873956000.0,,,,,,,,,10103684000.0,,,537854000.0,,,,,8358000.0,,,86930000.0,16667233000.0,64107000.0,9551102000.0,,11607000.0,2261777000.0,-283748000.0,831687000.0,,,27923000.0,26000.0,,,,,-101537000.0,,,,,-6886000.0,,546097000.0,,-4500000.0,,761993000.0,435876000.0,,22761000.0,,,,,,783547000.0,7569302000.0,-272642000.0,6203810000.0,1590145000.0,,,,8359323000.0,3899874000.0,,,0.0,-4652839000.0,,,,108613000.0,,,,,,,,0.2718,,,,,,,,,,,,,,,
2014-09-30,326181000.0,,,,194495000.0,683955000.0,1101590679.0,-386878000.0,,0.0,-90650000.0,,,885097000.0,328778000.0,,,,,,,,,1846941000.0,,3317000.0,,132500000.0,,4977783000.0,,,0.0,727669000.0,5577507000.0,,224012000.0,1211068000.0,,,287655000.0,,2542733000.0,15929882000.0,,0.29855,,220774000.0,1423580000.0,,,0.0,,,2261777000.0,,,,,2485789000.0,,,,,,,,,1092550662.0,,,,,18470470000.0,,,9620025000.0,-78174000.0,,,3696857000.0,,498219000.0,2567455000.0,,,2000.0,200142000.0,326181000.0,,,,,-169383000.0,,19877000.0,0.0,1370048000.0,3263795000.0,975581000.0,,,,,,,,,10967914000.0,,,565361000.0,,,,,8822000.0,,,96851000.0,17299930000.0,57356000.0,9642100000.0,,27513000.0,2485789000.0,-547025000.0,882194000.0,,,27176000.0,-138000.0,,,,,101625000.0,,,,,-388058000.0,,482778000.0,,-5500000.0,,804687000.0,461278000.0,,20297000.0,,,,,,825567000.0,7473738000.0,-176903000.0,6726031000.0,1590355000.0,,,,8850445000.0,4241883000.0,,,0.0,-4664317000.0,,,,107181000.0,,,,,,,,0.2961,,,,,,,,,,,,,,,
2014-12-31,369394000.0,-1540230000.0,1.13765,,201405000.0,696835000.0,,-509014000.0,-333623000.0,0.0,-130464000.0,7697999000.0,4888538000.0,1178528000.0,371750000.0,,887827000.0,,776119000.0,-184339000.0,19480382000.0,,,1821878000.0,1456179000.0,-1396000.0,5692082000.0,182834000.0,,5091971000.0,,1821878000.0,,776119000.0,4888538000.0,,341580000.0,1441813000.0,0.0,2604101000.0,294579000.0,,2604101000.0,16332492000.0,4269182000.0,,1701934000.0,236361000.0,1701934000.0,,2248738000.0,0.0,,,2485789000.0,1279502000.0,2650696000.0,-930901000.0,67736298000.0,2827369000.0,-25975000.0,5091971000.0,3441534000.0,3773355000.0,1099104000.0,,0.0,0.0,,2827369000.0,-539348000.0,,,19480382000.0,1.1296,7709000.0,9978025000.0,-241949000.0,,9916978000.0,4269182000.0,92072000.0,669514000.0,3439630000.0,,,394000.0,196250000.0,369394000.0,,201405000.0,134399000.0,1824701000.0,-61465000.0,3288962000.0,23813000.0,,1489779000.0,3773355000.0,1279502000.0,-4825007000.0,-1314817000.0,,0.0,,,696835000.0,3182929000.0,11753787000.0,,1251213000.0,663473000.0,9502357000.0,,2827369000.0,-212325000.0,7709000.0,,,134399000.0,17822271000.0,349569000.0,9916978000.0,,-58343000.0,2827369000.0,-710219000.0,987195000.0,551300000.0,294579000.0,10163000.0,26000.0,6061705000.0,192061000.0,1241563000.0,34412000.0,302632000.0,,729006000.0,-1866000.0,1441813000.0,-144000.0,1335879000.0,,0.0,-9500000.0,5431667000.0,826306000.0,554584000.0,9978025000.0,23450000.0,0.0,-52398000.0,,,,871112000.0,7697999000.0,-226529000.0,6061705000.0,1456179000.0,573488000.0,,11753787000.0,9502357000.0,5692082000.0,,1241563000.0,0.0,-4825007000.0,23450000.0,-102000.0,1091358000.0,92072000.0,2276069000.0,-28500000.0,62304631000.0,,-783021000.0,,3439630000.0,,,,,,,,,,,,,,,,
2015-03-31,384871000.0,,,,301214000.0,707031000.0,1100452000.0,-209170000.0,,0.0,-468906000.0,,,239780000.0,386612000.0,,,,,,,,,2179022000.0,,-21506000.0,,182844000.0,,5143664000.0,,,0.0,847796000.0,6187965000.0,,-333374000.0,1304590000.0,,,241099000.0,,2819205000.0,15821547000.0,,0.35245,,235875000.0,1674785000.0,,,0.0,,,2827369000.0,,,,,2493995000.0,,,,,,,,,1091914000.0,,,,,19933679000.0,,,10151094000.0,0.0,,,3798585000.0,,30610000.0,2743790000.0,,,-117209000.0,193686000.0,384871000.0,47362000.0,,,,-215104000.0,,40848000.0,0.0,1582093000.0,3838168000.0,1123700000.0,,,,,,,,,12046836000.0,,,728303000.0,,,,,8859000.0,,,115649000.0,17403640000.0,-849620000.0,10185001000.0,,0.0,2493995000.0,-122594000.0,999017000.0,,,-420679000.0,-75000.0,,,,,-155803000.0,,,,,-387650000.0,,384935000.0,,0.0,,853790000.0,569456000.0,,21215000.0,,,,,,872196000.0,7856562000.0,-962036000.0,7475529000.0,1456179000.0,,,,9782585000.0,4571307000.0,,,0.0,-5041337000.0,,,,128185000.0,,,,,,,,0.34975,,,,,,,,,,,,,,,
