,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyDilutedAverageShares,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualBasicEPS,annualOtherIncomeExpense,trailingGrossProfit,annualRepaymentOfDebt,annualEbitda,annualNetPPE,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,quarterlyNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,annualBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyChangesInAccountReceivables,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,trailingPurchaseOfBusiness,trailingSellingGeneralAndAdministration,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyBasicAverageShares,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyGrossPPE,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingInterestExpense,trailingCashDividendsPaid,annualInventory,quarterlyTaxProvision,annualGoodwill,trailingNetIncome,quarterlyNetPPE,trailingBeginningCashPosition,annualChangeInCashSupplementalAsReported,annualDilutedEPS,annualChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,annualNetOtherFinancingCharges,quarterlyDepreciationAndAmortization,annualCommonStockIssuance,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,trailingChangeInWorkingCapital,annualChangeInWorkingCapital,annualOperatingIncome,quarterlyFreeCashFlow,annualTotalRevenue,trailingChangeInAccountPayable,annualNetOtherInvestingChanges,trailingTotalRevenue,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,trailingCommonStockIssuance,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyTotalAssets,annualTotalAssets,trailingTaxProvision,annualNetIncome,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualCostOfRevenue,annualOtherCurrentAssets,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,annualCashDividendsPaid,quarterlyPurchaseOfInvestment,annualPretaxIncome,quarterlyGrossProfit,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingPretaxIncome,annualDepreciationAndAmortization,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCurrentAccruedExpenses,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualAccountsReceivable,trailingOperatingCashFlow,annualCurrentAssets,quarterlyOtherIncomeExpense,annualOperatingCashFlow,quarterlyDilutedEPS,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyCashDividendsPaid,annualBasicAverageShares,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualRetainedEarnings,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualStockBasedCompensation,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,annualCurrentDeferredRevenue,trailingEndCashPosition,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyRetainedEarnings,trailingBasicEPS
1412035200,39000000.0,0.0,,62600000.0,,24000000.0,,,,,,,,,45000000.0,,0.0,,,,0.0,,4000000.0,-30000000.0,-715000000.0,,,98000000.0,,,98000000.0,,,,11000000.0,79000000.0,-2000000.0,,,,8000000.0,48000000.0,,,,,-2000000.0,,,,0.48,,62600000.0,,,70000000.0,-3000000.0,,-24000000.0,,2700000000.0,,35000000.0,80000000.0,,,,,,,1985000000.0,,,,,0.0,2000000.0,,,53000000.0,,,71000000.0,,,21000000.0,,,1480000000.0,,,,,67000000.0,,,,,,5000000.0,,130000000.0,139000000.0,137000000.0,,,,3432000000.0,,,,,30000000.0,,3295000000.0,,,,,26000000.0,,,,0.0,,59000000.0,,,6000000.0,,2000000.0,-13000000.0,,1619000000.0,,,1174000000.0,,,39000000.0,31000000.0,,,7000000.0,98000000.0,,1454000000.0,,,8000000.0,,,,15000000.0,,0.48,,,27000000.0,,-54000000.0,,21000000.0,,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,53000000.0,-30000000.0,250000000.0,63600000.0,3281000000.0,22000000.0,2.67,88000000.0,,-89000000.0,254000000.0,1968000000.0,,,98000000.0,,0.0,0.0,26000000.0,-73000000.0,1000000.0,,4000000.0,-29000000.0,-737000000.0,,25000000.0,26000000.0,,,26000000.0,,26000000.0,2705000000.0,13000000.0,249000000.0,-3000000.0,,-737000000.0,,-20000000.0,38000000.0,,,,,-2000000.0,84000000.0,-34000000.0,,0.71,62700000.0,63600000.0,204000000.0,-9000000.0,53000000.0,-2000000.0,-10000000.0,98000000.0,-234000000.0,2705000000.0,,44000000.0,87000000.0,,,7000000.0,,130000000.0,,1968000000.0,,1000000.0,2.67,2000000.0,0.0,-2000000.0,,0.0,-72000000.0,50000000.0,,66000000.0,,-50000000.0,22000000.0,73000000.0,298000000.0,1472000000.0,-2000000.0,,17000000.0,166000000.0,51000000.0,336000000.0,,27000000.0,,,1000000.0,,130000000.0,291000000.0,68000000.0,,1763000000.0,,3349000000.0,3349000000.0,,172000000.0,26000000.0,46000000.0,249000000.0,3281000000.0,1446000000.0,86000000.0,4000000.0,,26000000.0,,38000000.0,-212000000.0,-5000000.0,204000000.0,66000000.0,1177000000.0,,136000000.0,9000000.0,-8000000.0,-8000000.0,136000000.0,1763000000.0,,1000000.0,1177000000.0,0.0,26000000.0,53000000.0,47000000.0,,86000000.0,-223000000.0,26000000.0,4000000.0,1446000000.0,,,7000000.0,31000000.0,,68000000.0,22000000.0,308000000.0,0.71,15000000.0,1472000000.0,31000000.0,291000000.0,-55000000.0,62700000.0,21000000.0,168000000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,64000000.0,-4000000.0,,63000000.0,,20000000.0,,,,,,,,,26000000.0,,0.0,,,,2000000.0,,4000000.0,-10000000.0,-757000000.0,,,384000000.0,,,384000000.0,,,,13000000.0,249000000.0,-1000000.0,,,,3000000.0,35000000.0,,,,,-3000000.0,,,,0.8,,63000000.0,,,87000000.0,-3000000.0,,276000000.0,,2707000000.0,,46000000.0,87000000.0,,,,,,,1950000000.0,,,,,0.0,3000000.0,,3000000.0,358000000.0,,,98000000.0,,,21000000.0,,,1812000000.0,,,,,84000000.0,,,,,,3000000.0,,130000000.0,297000000.0,427000000.0,,,,3698000000.0,,,,,56000000.0,,3271000000.0,,,,,27000000.0,,,,-4000000.0,,66000000.0,,,8000000.0,,-5000000.0,-11000000.0,,2109000000.0,,,1183000000.0,,,64000000.0,57000000.0,,,-5000000.0,384000000.0,,1785000000.0,,,8000000.0,,,,31000000.0,,0.8,,,31000000.0,,-55000000.0,,21000000.0,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,44000000.0,0.0,,63800000.0,,19000000.0,,,,,,,,,384000000.0,,0.0,,,,20000000.0,,4000000.0,-195000000.0,-774000000.0,,,44000000.0,,,44000000.0,,,,16000000.0,184000000.0,5000000.0,,,,-2000000.0,40000000.0,,,,,-3000000.0,,,,0.66,,63800000.0,,,64000000.0,-9000000.0,,-151000000.0,,2720000000.0,,45000000.0,85000000.0,,,,,,,1946000000.0,,,,,0.0,-3000000.0,,23000000.0,-340000000.0,,,81000000.0,,,21000000.0,,,1757000000.0,,,,,55000000.0,,,,,,1000000.0,,130000000.0,232000000.0,84000000.0,,,,3327000000.0,,,,,42000000.0,,3243000000.0,,,,,27000000.0,,,,0.0,,64000000.0,,,9000000.0,,-2000000.0,-1000000.0,,1989000000.0,,,1158000000.0,,,44000000.0,44000000.0,,,-253000000.0,44000000.0,,1730000000.0,,,7000000.0,,,,15000000.0,,0.66,,,29000000.0,,-55000000.0,,21000000.0,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,49000000.0,0.0,,64000000.0,,18000000.0,,,,,,,,,44000000.0,,0.0,,,,2000000.0,,3000000.0,-185000000.0,-790000000.0,,,28000000.0,,,28000000.0,,,,15000000.0,14000000.0,0.0,,,,8000000.0,38000000.0,,,,,-4000000.0,,,,0.7,,64000000.0,,,78000000.0,-33000000.0,,-70000000.0,,2743000000.0,,44000000.0,83000000.0,,,,,,,1953000000.0,,,,,0.0,0.0,,0.0,-16000000.0,,,85000000.0,,,21000000.0,,,1917000000.0,,,,,45000000.0,,,,,,1000000.0,,130000000.0,64000000.0,66000000.0,,,,3308000000.0,,,,,45000000.0,,3242000000.0,,,,,27000000.0,,,,0.0,,62000000.0,,,8000000.0,,4000000.0,0.0,,1981000000.0,,,1151000000.0,,,49000000.0,47000000.0,,,-24000000.0,28000000.0,,1890000000.0,,,7000000.0,,,,16000000.0,,0.7,,,28000000.0,,-59000000.0,,21000000.0,,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,62000000.0,-5000000.0,259000000.0,,3052000000.0,24000000.0,-0.03,100000000.0,,-404000000.0,362000000.0,1949000000.0,,,28000000.0,,0.0,0.0,39000000.0,20000000.0,0.0,,4000000.0,-14000000.0,-811000000.0,,26000000.0,39000000.0,,,39000000.0,,27000000.0,2760000000.0,15000000.0,14000000.0,-4000000.0,,-811000000.0,,-18000000.0,37000000.0,,,,,-2000000.0,81000000.0,-9000000.0,,,63900000.0,,219000000.0,-9000000.0,65000000.0,-9000000.0,-54000000.0,-35000000.0,-301000000.0,2760000000.0,,43000000.0,89000000.0,,,7000000.0,,130000000.0,,1949000000.0,,13000000.0,-0.03,0.0,0.0,2000000.0,,18000000.0,11000000.0,58000000.0,,99000000.0,,-12000000.0,22000000.0,44000000.0,240000000.0,1923000000.0,-2000000.0,,-9000000.0,178000000.0,56000000.0,344000000.0,,1000000.0,,,4000000.0,,130000000.0,59000000.0,81000000.0,,1982000000.0,,3133000000.0,3133000000.0,,1000000.0,39000000.0,-145000000.0,14000000.0,3052000000.0,1896000000.0,85000000.0,4000000.0,,27000000.0,,37000000.0,-228000000.0,-5000000.0,219000000.0,67000000.0,965000000.0,,8000000.0,9000000.0,-10000000.0,0.0,8000000.0,1982000000.0,,2000000.0,965000000.0,0.0,39000000.0,62000000.0,-147000000.0,,85000000.0,-19000000.0,39000000.0,8000000.0,1896000000.0,,,7000000.0,31000000.0,,81000000.0,39000000.0,294000000.0,,-13000000.0,1923000000.0,31000000.0,59000000.0,-59000000.0,63900000.0,22000000.0,-2000000.0,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,73000000.0,-197000000.0,,64400000.0,,17000000.0,,,,,,,,,39000000.0,,0.0,,,,8000000.0,,6000000.0,-25000000.0,-831000000.0,,,48000000.0,,,48000000.0,,,,17000000.0,14000000.0,-1000000.0,,,,6000000.0,28000000.0,,,,,-4000000.0,,,,1.1,,64400000.0,,,92000000.0,-11000000.0,,117000000.0,,2759000000.0,,48000000.0,86000000.0,,,,,,,1928000000.0,,,,,0.0,1000000.0,,19000000.0,9000000.0,,,111000000.0,,,21000000.0,,,2087000000.0,,,,,81000000.0,,,,,,2000000.0,,130000000.0,55000000.0,97000000.0,,,,3238000000.0,,,,,71000000.0,,3141000000.0,,,,,28000000.0,,,,-4000000.0,,65000000.0,,,130000000.0,,2000000.0,19000000.0,,2142000000.0,,,1083000000.0,,,73000000.0,73000000.0,,,-200000000.0,48000000.0,,2059000000.0,,,7000000.0,,,,42000000.0,,1.1,,,30000000.0,,-72000000.0,,21000000.0,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,54000000.0,0.0,,65500000.0,,19000000.0,,,,,,,,,48000000.0,,0.0,,,,36000000.0,,5000000.0,-130000000.0,-850000000.0,,,40000000.0,,,40000000.0,,,,16000000.0,15000000.0,1000000.0,,,,-3000000.0,31000000.0,,,,,-5000000.0,,,,0.76,,65500000.0,,,78000000.0,-7000000.0,,-115000000.0,,2763000000.0,,48000000.0,89000000.0,,,,,,,1913000000.0,,,,,0.0,0.0,,64000000.0,-8000000.0,,,92000000.0,,,22000000.0,,,1967000000.0,,,,,71000000.0,,,,,,2000000.0,,130000000.0,55000000.0,86000000.0,,,,3176000000.0,,,,,50000000.0,,3090000000.0,,,,,29000000.0,,,,0.0,,67000000.0,,,0.0,,0.0,64000000.0,,2022000000.0,,,1047000000.0,,,54000000.0,53000000.0,,,29000000.0,40000000.0,,1938000000.0,,,7000000.0,,,,22000000.0,,0.76,,,30000000.0,,-59000000.0,,22000000.0,,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,58000000.0,0.0,,66100000.0,,19000000.0,,,,,,,,,40000000.0,,0.0,,,,1000000.0,,4000000.0,-25000000.0,-871000000.0,,,72000000.0,,,72000000.0,,,,16000000.0,27000000.0,,,,,5000000.0,33000000.0,,,,,-3000000.0,,,,0.65,,66100000.0,,,86000000.0,-3000000.0,,-60000000.0,,2766000000.0,,51000000.0,91000000.0,,,,,,,1895000000.0,,,,,0.0,0.0,,35000000.0,32000000.0,,,95000000.0,,,21000000.0,,,1924000000.0,,,,,83000000.0,,,,,,1000000.0,,130000000.0,73000000.0,114000000.0,,,,3181000000.0,,,,,43000000.0,,3067000000.0,,,,,28000000.0,,,,0.0,,70000000.0,,,0.0,,1000000.0,0.0,,1997000000.0,,,1042000000.0,,,58000000.0,47000000.0,,,6000000.0,72000000.0,,1896000000.0,,,7000000.0,,,,23000000.0,,0.65,,,31000000.0,,-65000000.0,,21000000.0,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,59000000.0,-5000000.0,271000000.0,,3056000000.0,21000000.0,3.21,114000000.0,,-254000000.0,395000000.0,1881000000.0,,,72000000.0,,0.0,0.0,50000000.0,-141000000.0,-2000000.0,,6000000.0,-74000000.0,-892000000.0,,39000000.0,50000000.0,,,50000000.0,,28000000.0,2773000000.0,16000000.0,23000000.0,,,-892000000.0,,-6000000.0,34000000.0,,,,,0.0,76000000.0,-202000000.0,,,65700000.0,,244000000.0,-9000000.0,125000000.0,-7000000.0,-28000000.0,-83000000.0,-229000000.0,2773000000.0,,48000000.0,91000000.0,,,7000000.0,,130000000.0,,1881000000.0,,11000000.0,3.21,-3000000.0,0.0,1000000.0,,49000000.0,-22000000.0,65000000.0,,97000000.0,,-1000000.0,22000000.0,167000000.0,353000000.0,1863000000.0,0.0,,2000000.0,195000000.0,118000000.0,357000000.0,,1000000.0,,,2000000.0,,130000000.0,66000000.0,102000000.0,,1929000000.0,,3158000000.0,3158000000.0,,222000000.0,50000000.0,47000000.0,23000000.0,3056000000.0,1835000000.0,86000000.0,6000000.0,,28000000.0,,34000000.0,-262000000.0,-5000000.0,244000000.0,69000000.0,1044000000.0,,1000000.0,7000000.0,4000000.0,-1000000.0,1000000.0,1929000000.0,,2000000.0,1044000000.0,0.0,50000000.0,59000000.0,49000000.0,,86000000.0,-64000000.0,50000000.0,9000000.0,1835000000.0,,,7000000.0,36000000.0,,102000000.0,27000000.0,381000000.0,,7000000.0,1863000000.0,36000000.0,66000000.0,-66000000.0,65700000.0,22000000.0,211000000.0,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,75000000.0,-4000000.0,,68300000.0,,19000000.0,,,,,,,,,50000000.0,,0.0,,,,0.0,,6000000.0,-50000000.0,-914000000.0,,,60000000.0,,,60000000.0,,,,16000000.0,23000000.0,3000000.0,,,,5000000.0,30000000.0,,,,,1000000.0,,,,1.05,,68300000.0,,,90000000.0,-7000000.0,,-69000000.0,,2780000000.0,,48000000.0,89000000.0,,,,,,,1866000000.0,,,,,0.0,31000000.0,,71000000.0,10000000.0,,,113000000.0,,,22000000.0,,,1814000000.0,,,,,83000000.0,,,,,,2000000.0,,130000000.0,66000000.0,107000000.0,,,,3166000000.0,,,,,72000000.0,,3059000000.0,,,,,28000000.0,,,,-4000000.0,,67000000.0,,,1000000.0,,-4000000.0,0.0,,1880000000.0,,,1062000000.0,,,75000000.0,75000000.0,,,-11000000.0,60000000.0,,1786000000.0,,,7000000.0,,,,43000000.0,,1.05,,,32000000.0,,-90000000.0,,22000000.0,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,55000000.0,-605000000.0,,68900000.0,,26000000.0,,,,,,,,,60000000.0,,0.0,,,,0.0,,6000000.0,-78000000.0,-1135000000.0,,,51000000.0,,,51000000.0,,,,19000000.0,57000000.0,8000000.0,,,,2000000.0,62000000.0,,,,,-1000000.0,,,,0.73,,68900000.0,,,115000000.0,-9000000.0,,476000000.0,,3283000000.0,,50000000.0,101000000.0,,,,0.0,,,2148000000.0,,,,,0.0,-30000000.0,,21000000.0,-23000000.0,,,101000000.0,,,27000000.0,,,2371000000.0,,,,,106000000.0,,,,,,2000000.0,,130000000.0,130000000.0,100000000.0,,,,3516000000.0,,,,,50000000.0,,3416000000.0,,,,,28000000.0,,,,0.0,,76000000.0,,,0.0,,-3000000.0,-6000000.0,,2501000000.0,,,1138000000.0,,,55000000.0,55000000.0,,,-614000000.0,51000000.0,,2333000000.0,,10000000.0,7000000.0,,,,24000000.0,,0.73,,,36000000.0,,-68000000.0,,25000000.0,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,55000000.0,-124000000.0,,69400000.0,,24000000.0,,,,,,,,,51000000.0,,0.0,,,,3000000.0,,7000000.0,-36000000.0,-1158000000.0,,,73000000.0,,,73000000.0,,,,23000000.0,51000000.0,2000000.0,,,,17000000.0,36000000.0,0.0,,,,0.0,,,,0.61,,69400000.0,,,106000000.0,-10000000.0,,47000000.0,,3291000000.0,,51000000.0,100000000.0,,,,0.0,,,2133000000.0,,,,,0.0,-1000000.0,,34000000.0,22000000.0,,,102000000.0,,,24000000.0,,,2465000000.0,,,,,96000000.0,,,,,,1000000.0,,130000000.0,108000000.0,121000000.0,,,,3591000000.0,,,,,42000000.0,,3470000000.0,,,,,28000000.0,,,,-83000000.0,,75000000.0,,,0.0,,6000000.0,-1000000.0,,2573000000.0,,,1207000000.0,,,55000000.0,46000000.0,,,-131000000.0,73000000.0,,2427000000.0,,10000000.0,7000000.0,,,,27000000.0,,0.61,,,34000000.0,,-75000000.0,,25000000.0,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,70000000.0,-5000000.0,325000000.0,,3469000000.0,29000000.0,3.16,125000000.0,,-310000000.0,444000000.0,2123000000.0,,,73000000.0,,0.0,0.0,33000000.0,354000000.0,-2000000.0,,8000000.0,-146000000.0,-1181000000.0,,64000000.0,33000000.0,,,33000000.0,,29000000.0,3304000000.0,24000000.0,51000000.0,-9000000.0,,-1181000000.0,10000000.0,-26000000.0,36000000.0,,,,,5000000.0,103000000.0,-738000000.0,,,69200000.0,,263000000.0,-92000000.0,65000000.0,-3000000.0,-29000000.0,-100000000.0,-761000000.0,3304000000.0,,56000000.0,109000000.0,,,8000000.0,0.0,130000000.0,,2123000000.0,,-31000000.0,3.16,4000000.0,0.0,0.0,,50000000.0,-40000000.0,83000000.0,,118000000.0,0.0,-7000000.0,24000000.0,176000000.0,347000000.0,2391000000.0,5000000.0,,-2000000.0,222000000.0,62000000.0,422000000.0,,1000000.0,,,2000000.0,,130000000.0,100000000.0,90000000.0,1000000.0,2491000000.0,,3559000000.0,3559000000.0,,235000000.0,33000000.0,55000000.0,51000000.0,3469000000.0,2352000000.0,97000000.0,8000000.0,,29000000.0,,36000000.0,-307000000.0,-5000000.0,264000000.0,85000000.0,1213000000.0,5000000.0,3000000.0,8000000.0,-9000000.0,0.0,3000000.0,2491000000.0,,2000000.0,1213000000.0,0.0,33000000.0,70000000.0,59000000.0,,97000000.0,-5000000.0,33000000.0,12000000.0,2352000000.0,,10000000.0,8000000.0,41000000.0,,90000000.0,38000000.0,376000000.0,,-10000000.0,2391000000.0,41000000.0,100000000.0,-74000000.0,69200000.0,24000000.0,219000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,103000000.0,-4000000.0,,71200000.0,,24000000.0,,,,,,,,,33000000.0,,0.0,,,,,,13000000.0,-101000000.0,-1205000000.0,,,68000000.0,,,68000000.0,,,,24000000.0,45000000.0,0.0,,,,6000000.0,41000000.0,,,,,12000000.0,,,,1.32,,71200000.0,,,117000000.0,-2000000.0,,-78000000.0,,3310000000.0,,67000000.0,115000000.0,,,,1000000.0,,,2105000000.0,,,,,,1000000.0,,40000000.0,35000000.0,,,151000000.0,,,24000000.0,,,2371000000.0,,,,,115000000.0,,,,,,1000000.0,,130000000.0,109000000.0,143000000.0,,,,3604000000.0,,,,,94000000.0,,3461000000.0,,,,,29000000.0,,,,,,91000000.0,,,9000000.0,,0.0,-1000000.0,,2480000000.0,,,1217000000.0,,,102000000.0,96000000.0,,,-4000000.0,68000000.0,,2332000000.0,,10000000.0,7000000.0,,,,60000000.0,,1.32,,,34000000.0,,-91000000.0,,24000000.0,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,75000000.0,0.0,,71300000.0,,25000000.0,,,,,,,,,68000000.0,,0.0,,,,,,11000000.0,-124000000.0,-1229000000.0,,,51000000.0,,,51000000.0,,,,24000000.0,36000000.0,2000000.0,,,,-12000000.0,33000000.0,,,,,15000000.0,,,,1.0,,71300000.0,,,106000000.0,-7000000.0,,-119000000.0,,3315000000.0,,62000000.0,111000000.0,,,,0.0,,,2086000000.0,,,,,,2000000.0,,0.0,-17000000.0,,,123000000.0,,,24000000.0,,,2310000000.0,,,,,99000000.0,,,,,,1000000.0,,130000000.0,81000000.0,108000000.0,,,,3546000000.0,,,,,72000000.0,,3438000000.0,,,,,28000000.0,,,,,,87000000.0,,,11000000.0,,-6000000.0,-3000000.0,,2391000000.0,,,1211000000.0,,,75000000.0,73000000.0,,,-4000000.0,51000000.0,,2272000000.0,,10000000.0,8000000.0,,,,37000000.0,,1.0,,,38000000.0,,-47000000.0,,24000000.0,,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,65000000.0,0.0,,71300000.0,,24000000.0,,,,,,,,,51000000.0,,0.0,,,,,,9000000.0,-91000000.0,-1252000000.0,,,48000000.0,,,48000000.0,,,,23000000.0,36000000.0,1000000.0,,,,30000000.0,35000000.0,,,,,18000000.0,,,,0.79,,71300000.0,,,131000000.0,-19000000.0,,-118000000.0,,3327000000.0,,54000000.0,103000000.0,,,,0.0,,,2075000000.0,,,,,,0.0,,0.0,-3000000.0,,,113000000.0,,,25000000.0,,,2250000000.0,,,,,112000000.0,,,,,,2000000.0,,130000000.0,100000000.0,102000000.0,,,,3516000000.0,,,,,57000000.0,,3414000000.0,,,,,29000000.0,,,,,,78000000.0,,,13000000.0,,19000000.0,-8000000.0,,2350000000.0,,,1196000000.0,,,65000000.0,58000000.0,,,-16000000.0,48000000.0,,2211000000.0,,10000000.0,7000000.0,,,,34000000.0,,0.79,,,38000000.0,,-48000000.0,,25000000.0,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,-406000000.0,-5000000.0,452000000.0,,2802000000.0,28000000.0,-2.68,-420000000.0,,-516000000.0,28000000.0,1529000000.0,,,48000000.0,,0.0,,33000000.0,-505000000.0,,,10000000.0,-200000000.0,-1110000000.0,,33000000.0,33000000.0,,,33000000.0,,29000000.0,2639000000.0,24000000.0,36000000.0,-9000000.0,,-1110000000.0,9000000.0,-29000000.0,42000000.0,,,,,8000000.0,101000000.0,-9000000.0,,,71300000.0,,-165000000.0,,186000000.0,-12000000.0,-40000000.0,-190000000.0,-35000000.0,2639000000.0,,169000000.0,221000000.0,,,8000000.0,0.0,71000000.0,,1529000000.0,,0.0,-2.68,-6000000.0,,-1000000.0,,0.0,-15000000.0,95000000.0,,-358000000.0,,-15000000.0,24000000.0,40000000.0,500000000.0,2110000000.0,8000000.0,,-5000000.0,351000000.0,174000000.0,549000000.0,,4000000.0,,,2000000.0,,71000000.0,90000000.0,97000000.0,1000000.0,2200000000.0,,2899000000.0,2899000000.0,,-195000000.0,33000000.0,-413000000.0,36000000.0,2802000000.0,2072000000.0,97000000.0,10000000.0,,29000000.0,,42000000.0,-233000000.0,,-164000000.0,197000000.0,1196000000.0,,6000000.0,6000000.0,-9000000.0,-3000000.0,6000000.0,2200000000.0,,2000000.0,1196000000.0,0.0,33000000.0,-406000000.0,-422000000.0,,97000000.0,-11000000.0,33000000.0,12000000.0,2072000000.0,,9000000.0,8000000.0,46000000.0,,97000000.0,-551000000.0,540000000.0,,4000000.0,2110000000.0,46000000.0,90000000.0,-47000000.0,71300000.0,24000000.0,-191000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
