date,annualCapitalExpenditure,annualDilutedAverageShares,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyDilutedEPS,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualDilutedEPS,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingGrossProfit,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualBasicAverageShares,annualOtherCurrentAssets,trailingCostOfRevenue,annualGrossProfit,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyTaxProvision,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,quarterlyPretaxIncome,annualChangeInWorkingCapital,quarterlyNetPPE,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,quarterlyBasicEPS,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualRetainedEarnings,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,annualCapitalStock,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualOtherIncomeExpense,annualNetPPE,trailingTotalRevenue,annualEbitda,annualOperatingIncome,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualBasicEPS,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1970-01-01 00:00:00.891302400,-39181000.0,70049198.0,289658000.0,7446000.0,0.0,883000.0,,,-84366000.0,37213000.0,0.0,188030000.0,6380000.0,-27318000.0,,3019000.0,-6534000.0,-10051000.0,,344332000.0,,,358952000.0,,42950000,130241000.0,-3404000.0,2666000.0,,65496000.0,0.0,0.0,0.935,95489000.0,17172000.0,-8921000.0,,6239000.0,,1364000.0,60210000.0,,,,,23914000.0,67871503.0,0.0,,324558000.0,344332000.0,169654000.0,54215000.0,12960000.0,41859000.0,135009000.0,90998000.0,,,,,203719000.0,387993000.0,33230000.0,-79574000.0,205292000.0,65496000.0,3237000.0,-9804000.0,35279000,-11311000.0,373373000.0,204500000,65496000.0,-27188000.0,2200000.0,-84366000.0,,,,211944000.0,,20576000.0,395098000.0,6544000.0,,571000.0,50840000.0,20270000.0,-119625000.0,107355000.0,20270000.0,,,732325000.0,,,152879000.0,,0.0,5995000.0,1939000.0,,358952000.0,203992000.0,169654000.0,,109011000.0,130241000.0,24202000.0,2977000.0,,6584000.0,135009000.0,,152879000.0,,0.0,90998000.0,230477000.0,203992000.0,,719656000.0,17172000.0,203719000.0,11993000.0,,17172000.0,37213000.0,,17172000.0,173972000.0,7671000.0,104687000.0,17172000.0,0.0,205292000.0,,136816000.0,112614000.0,230477000.0,16601000.0,17172000.0,0.0,2391000.0,2200000.0,289658000.0,,,,20270000.0,0.965,387993000.0,732325000.0,173972000.0,3019000.0,1523000.0,-6534000.0,50840000.0,373373000.0,-3260000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,300451000.0,,,,,,,32613000.0,0.0,,55000.0,-8441000.0,,,-7196000.0,,,,,,376554000.0,,32899000,,,,0.105,,,0.0,,81314000.0,21825000.0,-11731000.0,,,,-18801000.0,55560000.0,,,,,,,,,,350735000.0,163737000.0,49531000.0,9170000.0,,149354000.0,,,,,136236000.0,203742000.0,,23515000.0,,210250000.0,,3894000.0,-11731000.0,25754000,,,173775000,,,,-90201000.0,,,,,,,,13152000.0,,4653000.0,50888000.0,14345000.0,,,14345000.0,,,,,0.105,,,0.0,6029000.0,1958000.0,,,187511000.0,,,92461000.0,128924000.0,,,,,,,152854000.0,,0.0,106206000.0,,,,,21825000.0,,,,21825000.0,,,,,7145000.0,,,,,,,,234396000.0,17172000.0,,,2394000.0,2200000.0,,,,,14345000.0,,393298000.0,744033000.0,173552000.0,3774000.0,1961000.0,,,367479000.0,1421000.0,141364000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,322400000.0,,,,,,,37500000.0,40700000.0,,-7755000.0,-3459000.0,,,,,,,,,395200000.0,,40800000,,,,0.27,,,-40000000.0,,97600000.0,0.0,-59769000.0,,,,-1499000.0,64900000.0,,,,,,,,,,373000000.0,176200000.0,50700000.0,12000000.0,,168100000.0,,,,,69629630.0,253600000.0,,30800000.0,,224800000.0,,48606000.0,-19769000.0,32700000,,,191100000,,,,-97600000.0,,,,,,,,13648000.0,,3247000.0,51300000.0,18800000.0,,,18800000.0,,,,,0.27,,,136500000.0,6100000.0,3642000.0,,,,,,93500000.0,,,,,,,,202300000.0,,400000.0,110600000.0,,,,,25100000.0,,,,25100000.0,,,,,8055000.0,,,,,,,,,21825000.0,,,2300000.0,2200000.0,,,,,18800000.0,,452000000.0,825000000.0,212800000.0,14400000.0,-1961000.0,,,429800000.0,-6121000.0,69629630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,,,349600000.0,,-4200000.0,,,,,35700000.0,41400000.0,,300000.0,-20800000.0,,,,,,,,,415900000.0,,48200000,,,,0.33,,,0.0,,104200000.0,0.0,-29000000.0,,,,-2500000.0,63700000.0,,,,,,,,,,378400000.0,173600000.0,49800000.0,14700000.0,,191100000.0,,,,,67647059.0,263200000.0,,37700000.0,,246300000.0,,6600000.0,-20500000.0,40500000,,,205800000,,,,-103300000.0,,,,,,,,11800000.0,,-10100000.0,51500000.0,23000000.0,,,23000000.0,,,,,0.34,,,135700000.0,6200000.0,1400000.0,,,,,,101600000.0,,,,,,,,211700000.0,,200000.0,113300000.0,,,,,15000000.0,,,,15000000.0,,,,,7700000.0,,,,,,,,,0.0,,,3100000.0,2200000.0,,,-8500000.0,,23000000.0,,474300000.0,852700000.0,213200000.0,14800000.0,-100000.0,,,436800000.0,-8700000.0,69696970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,-118700000.0,70750000.0,372400000.0,14000000.0,-11000000.0,,,,-111100000.0,47400000.0,40100000.0,207400000.0,21400000.0,-33700000.0,,3000000.0,,-17700000.0,,393400000.0,,,435900000.0,,47700000,,6500000.0,-100000.0,,84900000.0,107500000.0,48500000.0,1.2,111600000.0,0.0,-18200000.0,,10700000.0,,9800000.0,74300000.0,,,,,24800000.0,68467742.0,40100000.0,,401900000.0,393400000.0,157100000.0,57400000.0,6400000.0,42300000.0,219900000.0,99300000.0,,,,,273000000.0,472600000.0,35200000.0,-66400000.0,261300000.0,84900000.0,2000000.0,-66700000.0,37300000,-13000000.0,430100000.0,226900000,84900000.0,-54200000.0,2200000.0,-111100000.0,,,,265500000.0,,17200000.0,395700000.0,25900000.0,,8700000.0,48700000.0,28800000.0,-118700000.0,127200000.0,28800000.0,,2800000.0,866000000.0,,,221500000.0,,107500000.0,6500000.0,3200000.0,,435900000.0,,157100000.0,,115300000.0,,33300000.0,,,10200000.0,219900000.0,,221500000.0,2800000.0,900000.0,99300000.0,,,,797600000.0,23700000.0,273000000.0,64500000.0,,23700000.0,47400000.0,,23700000.0,208300000.0,10400000.0,61100000.0,0.0,1600000.0,261300000.0,,169700000.0,136400000.0,,0.0,23700000.0,0.0,2900000.0,2200000.0,372400000.0,,,,28800000.0,1.24,472600000.0,866000000.0,208300000.0,3000000.0,0.0,,48700000.0,430100000.0,-40800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,387200000.0,,-28700000.0,,,,,32800000.0,37800000.0,,,-23500000.0,,,,,,,,,423500000.0,,28000000,,,,0.14,,,0.0,,91900000.0,0.0,-14300000.0,,,,-22700000.0,73800000.0,,,,-100000.0,,,,,,388200000.0,134400000.0,57700000.0,5700000.0,,229200000.0,,,,,66428571.0,307900000.0,,15000000.0,,268000000.0,,13600000.0,-14300000.0,18100000,,,176800000,,,,-119200000.0,,,,,,,,-5000000.0,,-6000000.0,48600000.0,9300000.0,,,9300000.0,,,,,0.14,,,99400000.0,6200000.0,7400000.0,,,,,,84900000.0,,,,,,,,256500000.0,2800000.0,400000.0,122000000.0,,,,,17600000.0,,,,17600000.0,,,,,9900000.0,,,,,,,,,23700000.0,,,3500000.0,2200000.0,,,,,9300000.0,,477600000.0,865800000.0,206500000.0,3100000.0,-100000.0,,,442300000.0,-19300000.0,66428571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,408000000.0,,0.0,,,,,39700000.0,38700000.0,,,4700000.0,,,-6800000.0,,,,,,441100000.0,,36400000,,,,0.21,,,-6300000.0,,100700000.0,32300000.0,-25500000.0,,,,-2600000.0,74400000.0,,,,200000.0,,,,,,415000000.0,146200000.0,58600000.0,8800000.0,,243600000.0,,,,,68571429.0,318100000.0,,23200000.0,,280300000.0,,9800000.0,-19200000.0,26300000,,,198600000,,,,-127700000.0,,,,,,,,29600000.0,,14600000.0,48800000.0,14400000.0,,,14400000.0,,,,,0.21,,,104700000.0,5700000.0,800000.0,,,,,,97900000.0,,,,,,,,266500000.0,2800000.0,-100000.0,124600000.0,,,,,32300000.0,,,,32300000.0,,,,,10100000.0,,,,,,,,204300000.0,0.0,,,3900000.0,1800000.0,,,,,14400000.0,,490400000.0,905400000.0,206700000.0,3400000.0,100000.0,,,464300000.0,10400000.0,68571429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,,,422200000.0,,0.0,,,,,48700000.0,40000000.0,,,-7300000.0,,,-7500000.0,,,,,,451300000.0,,30300000,,,,0.16,,,0.0,,97200000.0,28600000.0,-16300000.0,,,,-5600000.0,77000000.0,,,,,,,,,,423200000.0,150900000.0,61100000.0,6700000.0,,254500000.0,,,,,68125000.0,317700000.0,,17600000.0,,287500000.0,,-600000.0,-16300000.0,20200000,,,195100000,,,,-134700000.0,,,,,,,,13400000.0,,-3700000.0,49000000.0,10900000.0,,,10900000.0,,,,,0.16,,,100400000.0,5800000.0,0.0,,,,,,97900000.0,,,,,,,,265900000.0,2800000.0,0.0,130200000.0,,,,,28600000.0,,,,28600000.0,,,,,10100000.0,,,,,,,,204300000.0,32300000.0,,,4100000.0,1800000.0,,,,,10900000.0,,496700000.0,919900000.0,205700000.0,3500000.0,0.0,,,468600000.0,-2900000.0,68125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,-77131000.0,69900000.0,443608000.0,4057000.0,-12000.0,,,,-138603000.0,51374000.0,39571000.0,261550000.0,,41878000.0,,5111000.0,-7507000.0,-28712000.0,,389119000.0,,,421094000.0,,-25422000,,11796000.0,0.0,,10485000.0,102712000.0,-1834000.0,0.15,65297000.0,35476000.0,-29165000.0,,16166000.0,,22451000.0,100291000.0,,,,,24169000.0,65531250.0,39571000.0,,355097000.0,389119000.0,155902000.0,84250000.0,-14773000.0,6427000.0,230348000.0,107728000.0,,,,,326578000.0,514455000.0,-38988000.0,15778000.0,305005000.0,10485000.0,2944000.0,-27331000.0,-34994000,-8449000.0,482480000.0,190126000,10485000.0,-6024000.0,1816000.0,-138603000.0,,,,325391000.0,,23680000.0,405529000.0,33107000.0,,6896000.0,48998000.0,-24215000.0,-85265000.0,16912000.0,-24215000.0,,8880000.0,903574000.0,,,268700000.0,,102712000.0,6469000.0,140000.0,,421094000.0,,155902000.0,,124829000.0,,39672000.0,,,8340000.0,230348000.0,,268700000.0,8880000.0,100000.0,107728000.0,198253000.0,,,760626000.0,35476000.0,326578000.0,71107000.0,,35476000.0,51374000.0,,35476000.0,204339000.0,9572000.0,25744000.0,35476000.0,0.0,305005000.0,,69378000.0,29706000.0,198253000.0,28600000.0,35476000.0,-8134000.0,4666000.0,1816000.0,443608000.0,,,,-24215000.0,0.16,514455000.0,903574000.0,204339000.0,5111000.0,0.0,-7507000.0,48998000.0,482480000.0,5776000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,458712000.0,,-424000.0,,,,,32625000.0,37939000.0,,1973000.0,5522000.0,,,-7450000.0,,,,,,421555000.0,,16618000,,,,0.01,,,44000.0,,89221000.0,25853000.0,-15759000.0,,,,10946000.0,83615000.0,,,,,,,,,,353154000.0,137055000.0,66782000.0,507000.0,,231176000.0,,,,,82800000.0,313647000.0,,1335000.0,,311025000.0,,-13424000.0,-15803000.0,5606000,,,183813000,,,,-147687000.0,,,,,,,,19503000.0,,-9623000.0,49067000.0,828000.0,,,828000.0,,,,,0.01,,,102614000.0,5821000.0,,,,,,,94592000.0,,,,,,,,255700000.0,8880000.0,0.0,93678000.0,,,,,25853000.0,,,,25853000.0,,,,,11012000.0,,,,,,,,197829000.0,35476000.0,,,4271000.0,1816000.0,,,,,828000.0,,519103000.0,872257000.0,202730000.0,5348000.0,0.0,,,450702000.0,3700000.0,82800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,467400000.0,,,,,,,37333000.0,41714000.0,,,547000.0,,,-9221000.0,,,,,,426193000.0,,27126000,,,,0.1,,,-44000.0,,96322000.0,29047000.0,-10446000.0,,,,8017000.0,80383000.0,,,,,,,,,,360070000.0,138235000.0,63717000.0,4024000.0,,237900000.0,,,,,67240000.0,313718000.0,,10748000.0,,311579000.0,,-1431000.0,-10492000.0,15939000,,,193178000,,,,-155821000.0,,,,,,,,16842000.0,,3194000.0,49138000.0,6724000.0,,,6724000.0,,,,,0.1,,,100202000.0,5479000.0,,,,,,,96856000.0,,,,,,,,255700000.0,8880000.0,0.0,85661000.0,,,,,29047000.0,,,,29047000.0,,,,,11187000.0,,,,,,,,197514000.0,25853000.0,,,5191000.0,700000.0,,,,,6724000.0,,518076000.0,878146000.0,201081000.0,5416000.0,-315000.0,,,451953000.0,6350000.0,67240000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,,,446750000.0,,,,,,,44319000.0,43936000.0,,,10155000.0,,,-9659000.0,,,,,,440505000.0,,33077000,,,,0.15,,,0.0,,102276000.0,21500000.0,-11034000.0,,,,5463000.0,80968000.0,,,,,,,,,,349562000.0,145429000.0,63447000.0,6235000.0,,248291000.0,,,,,69273333.0,278261000.0,,16626000.0,,312361000.0,,-28291000.0,-11034000.0,21308000,,,204465000,,,,-134389000.0,,,,,,,,32216000.0,,-7547000.0,49181000.0,10391000.0,,,10391000.0,,,,,0.15,,,100410000.0,5752000.0,,,,,,,102189000.0,,,,,,,,220200000.0,8880000.0,0.0,80198000.0,,,,,21500000.0,,,,21500000.0,,,,,11769000.0,,,,,,,,201873000.0,29047000.0,,,4682000.0,700000.0,,,,,10391000.0,,514633000.0,864195000.0,199568000.0,2704000.0,7209000.0,,,423690000.0,21182000.0,69273333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,-51017000.0,65850000.0,456864000.0,1652000.0,,,,,-142722000.0,48494000.0,7920000.0,279791000.0,,20868000.0,,2715000.0,-11041000.0,,,340199000.0,,,424384000.0,,40495000,,-10766000.0,0.0,,1317000.0,104428000.0,0.0,0.02,86692000.0,24710000.0,-13688000.0,,18417000.0,,8057000.0,58800000.0,,,,,23975000.0,65850000.0,7920000.0,,374511000.0,340199000.0,154185000.0,85845000.0,-6326000.0,4440000.0,231665000.0,82239000.0,,,,,266411000.0,504781000.0,-22952000.0,37092000.0,314142000.0,1317000.0,-18433000.0,-13688000.0,27892000,32483000.0,420596000.0,218631000,1317000.0,51322000.0,1263000.0,-142722000.0,,,,303766000.0,,35476000.0,425576000.0,33778000.0,,3210000.0,49928000.0,-16626000.0,-50927000.0,5757000.0,-16626000.0,,10658000.0,844980000.0,,,205825000.0,,104428000.0,6923000.0,-3102000.0,,424384000.0,201305000.0,154185000.0,,131939000.0,,46571000.0,,,3368000.0,231665000.0,,205825000.0,10658000.0,0.0,82239000.0,203760000.0,201305000.0,,800087000.0,24710000.0,266411000.0,102339000.0,,24710000.0,48494000.0,,24710000.0,187924000.0,12603000.0,-61579000.0,24710000.0,0.0,314142000.0,,117316000.0,70745000.0,203760000.0,21500000.0,24710000.0,0.0,4273000.0,1263000.0,456864000.0,,,,-16626000.0,0.02,504781000.0,844980000.0,187924000.0,2715000.0,0.0,-11041000.0,49928000.0,420596000.0,20090000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,467248000.0,,,,,,,45539000.0,0.0,,,10324000.0,,,-11494000.0,,,,,,430137000.0,,22003000,,,,0.06,,,0.0,,81213000.0,7209000.0,-10748000.0,,,,-8237000.0,71094000.0,,,,,,,,,,307725000.0,149665000.0,64802000.0,2574000.0,,236048000.0,,,,,73050000.0,231102000.0,,6957000.0,,314294000.0,,-34295000.0,-10748000.0,10119000,,,197074000,,,,-152954000.0,,,,,,,,27818000.0,,-17501000.0,50361000.0,4383000.0,,,4383000.0,,,,,0.06,,,0.0,6292000.0,1318000.0,,,178615000.0,,,115861000.0,102863000.0,,,,,,,170212000.0,10529000.0,0.0,90476000.0,,,,,7209000.0,,,,7209000.0,,,,,11884000.0,,,,,,,,205583000.0,24710000.0,,,3162000.0,1263000.0,,,,,4383000.0,,503179000.0,810904000.0,186560000.0,2325000.0,0.0,,,380767000.0,17070000.0,73050000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,476501000.0,,,,,,,41527000.0,0.0,,,-7733000.0,,,-11325000.0,,,,,,444672000.0,,28581000,,,,0.13,,,0.0,,84674000.0,10942000.0,-13835000.0,,,,2545000.0,67941000.0,,,,,,,,,,313989000.0,144463000.0,62963000.0,5415000.0,,245267000.0,,,,,70915385.0,227295000.0,,14634000.0,,314355000.0,,-885000.0,-13835000.0,16733000,,,206393000,,,,-162146000.0,,,,,,,,18424000.0,,3733000.0,50469000.0,9219000.0,,,9219000.0,,,,,0.13,,,0.0,4978000.0,3030000.0,,,182400000.0,,,121719000.0,101673000.0,,,,,,,166297000.0,10529000.0,0.0,87931000.0,,,,,10942000.0,,,,10942000.0,,,,,11848000.0,,,,,,,,210730000.0,7209000.0,,,2099000.0,1263000.0,,,,,9219000.0,,502441000.0,816430000.0,186223000.0,1863000.0,0.0,,,371758000.0,4589000.0,70915385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,,,482996000.0,,,,,,,40611000.0,0.0,,,19295000.0,,,-11707000.0,,,,,,460863000.0,,35135000,,,,0.2,,,-5006000.0,,88845000.0,17193000.0,-18726000.0,,,,2885000.0,65335000.0,,,,,,,,,,311966000.0,151229000.0,60377000.0,8224000.0,,259270000.0,,,,,70015000.0,207541000.0,,22227000.0,,313826000.0,,-20020000.0,-15884000.0,23510000,,,218637000,,,,-169170000.0,,,,,,,,45213000.0,,6251000.0,51137000.0,14003000.0,,,14003000.0,,,,,0.2,,,0.0,4958000.0,2002000.0,,,179019000.0,,,129792000.0,108955000.0,,,,,,,145875000.0,10529000.0,0.0,85046000.0,,,,,17193000.0,,,,17193000.0,,,,,11625000.0,,,,,,,,213300000.0,10942000.0,,,1283000.0,1663000.0,,,,,14003000.0,,507667000.0,819633000.0,191784000.0,2057000.0,0.0,,,358770000.0,29329000.0,70015000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,-65678000.0,71080000.0,502685000.0,12866000.0,,,,,-174356000.0,56734000.0,0.0,252882000.0,,8087000.0,,5777000.0,-13966000.0,,,316644000.0,,,487145000.0,,41778000,111713000.0,-12286000.0,0.0,,46202000.0,0.0,-91000.0,0.65,100469000.0,12424000.0,-25302000.0,,7276000.0,,7124000.0,70218000.0,,,,,21706000.0,68958209.0,0.0,,355201000.0,316644000.0,170110000.0,64740000.0,10922000.0,27135000.0,277867000.0,77922000.0,,,,,184317000.0,524928000.0,29519000.0,29973000.0,328329000.0,46202000.0,-30237000.0,-25211000.0,30251000,4317000.0,354427000.0,244593000,46202000.0,76345000.0,1663000.0,-174356000.0,,,,274588000.0,,24710000.0,511496000.0,50568000.0,,-4769000.0,49708000.0,18597000.0,-68611000.0,73337000.0,18597000.0,,19381000.0,841572000.0,,,115228000.0,,0.0,5478000.0,386000.0,,487145000.0,196631000.0,170110000.0,,144124000.0,111713000.0,46884000.0,,,6736000.0,277867000.0,,115228000.0,19381000.0,0.0,77922000.0,223244000.0,196631000.0,,866697000.0,12424000.0,184317000.0,142023000.0,,12424000.0,56734000.0,,12424000.0,190822000.0,11527000.0,-85437000.0,12424000.0,0.0,328329000.0,,127497000.0,80613000.0,223244000.0,17193000.0,12424000.0,-5097000.0,732000.0,1663000.0,502685000.0,,,,18597000.0,0.67,524928000.0,841572000.0,190822000.0,5777000.0,0.0,-13966000.0,49708000.0,354427000.0,25357000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,505518000.0,,,,,,,43276000.0,0.0,,-76000.0,-10625000.0,,,-11100000.0,,,,,,490775000.0,,31844000,,,,0.18,,,-140000.0,,91814000.0,10272000.0,-10562000.0,,,,-7432000.0,71221000.0,,,,,,,,,,307120000.0,169512000.0,66249000.0,7219000.0,,290701000.0,,,,,71300000.0,174727000.0,,20053000.0,,331162000.0,,-10580000.0,-10422000.0,20593000,,,221351000,,,,-174356000.0,,,,,,,,16640000.0,,-2152000.0,50898000.0,12834000.0,,,12834000.0,,,,,0.18,,,16070000.0,4972000.0,2563000.0,,,181746000.0,,,129537000.0,107994000.0,,,,,,,104448000.0,19381000.0,0.0,85354000.0,,,,,10272000.0,,,,10272000.0,,,,,11251000.0,,,,,,,,211174000.0,12424000.0,,,540000.0,2172000.0,,,,,12834000.0,,527894000.0,835014000.0,193543000.0,3189000.0,0.0,,,344239000.0,6218000.0,71300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,513843000.0,,,,,,,49196000.0,0.0,,-38000.0,11787000.0,,,-11756000.0,,,,,,513283000.0,,41498000,,,,0.26,,,0.0,,96395000.0,15959000.0,-19966000.0,,,,2671000.0,67214000.0,,,,,,,,,,306388000.0,158263000.0,61457000.0,10357000.0,,309112000.0,,,,,68188889.0,171019000.0,,28768000.0,,339487000.0,,-18003000.0,-19966000.0,29181000,,,232732000,,,,-174356000.0,,,,,,,,44381000.0,,5687000.0,51319000.0,18411000.0,,,18411000.0,,,,,0.27,,,0.0,5757000.0,2705000.0,,,177166000.0,,,136337000.0,107404000.0,,,,,,,100319000.0,19381000.0,0.0,82683000.0,,,,,15959000.0,,,,15959000.0,,,,,12317000.0,,,,,,,,215927000.0,10272000.0,,,413000.0,1663000.0,,,,,18411000.0,,536177000.0,842565000.0,193604000.0,3086000.0,0.0,,,329282000.0,24415000.0,70811538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
