date,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualCurrentAssets,annualTotalRevenue,annualDilutedEPS,quarterlyOtherNonCashItems,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualInterestExpense,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyStockholdersEquity,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualStockholdersEquity,annualLongTermDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualGoodwill,quarterlyTaxProvision,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyInventory,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccountsReceivable,trailingOperatingCashFlow,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingChangeInInventory,trailingBasicEPS
,,470700000.0,-81200000.0,11300000.0,,1634700000.0,-39100000.0,,660700000.0,-5117700000.0,-1073300000.0,,,3059100000.0,1220800000.0,7328600000.0,,,403600000.0,346300000.0,,,,,94200000.0,148100000.0,4046700000.0,10440400000.0,,,-266700000.0,346300000.0,-51500000.0,,309900000.0,-36700000.0,,5451700000.0,16108600000.0,0.559438,,832071156.0,3611300000.0,,-26900000.0,28700000.0,403600000.0,293200000.0,,100000.0,1568300000.0,-459900000.0,,,95000000.0,1941000000.0,3611300000.0,322600000.0,8381800000.0,-382000000.0,,552000000.0,,,160800000.0,,6504900000.0,,,,5451700000.0,206400000.0,720350330.0,7328600000.0,308000000.0,3717300000.0,13833500000.0,,403600000.0,552000000.0,-5117700000.0,,14167600000.0,,397800000.0,131300000.0,-107700000.0,,1566300000.0,62700000.0,200000.0,,,3059100000.0,,-196100000.0,368500000.0,6504900000.0,2847100000.0,-38800000.0,,-1635500000.0,62700000.0,,-150500000.0,560100000.0,632900000.0,,,32300000.0,,,32200000.0,1568300000.0,2562700000.0,5322700000.0,2562700000.0,3717300000.0,516300000.0,632900000.0,-1569700000.0,2847100000.0,,,,,1990700000.0,,613400000.0,62800000.0,1990700000.0,1007400000.0,,3576000000.0,161800000.0,,,183000000.0,,5322700000.0,283500000.0,720200000.0,,,1280300000.0,,,,100000.0,,516300000.0,346300000.0,970700000.0,346300000.0,13833500000.0,,,62700000.0,,8381800000.0,10440400000.0,,172400000.0,346300000.0,1566300000.0,,346300000.0,0.559438,1634700000.0,,,131300000.0,-636900000.0,85200000.0,610000000.0,258300000.0,,,,,,,,,,,,,,,,,,,,,
,,442000000.0,,3100000.0,,1963700000.0,-97500000.0,,,,,,,,,7429200000.0,,,,,0.148027,,,,220200000.0,126800000.0,3801400000.0,10803700000.0,,,12800000.0,0.0,,,275200000.0,-76800000.0,,,,,-100000.0,,,,-28400000.0,,,,,,1750700000.0,,,,178400000.0,,3639000000.0,315200000.0,,,,,,,166800000.0,789719669.0,6422200000.0,,,,5727000000.0,,,,-65300000.0,3790200000.0,,,,566100000.0,-5353900000.0,,,,,133700000.0,,,,116900000.0,0.0,,,2674600000.0,,-219700000.0,451500000.0,,,-426600000.0,0.148027,,116900000.0,,,,,,,61500000.0,,,131600000.0,,2673600000.0,5449800000.0,,,592500000.0,564500000.0,,2940800000.0,,,,,,,,37700000.0,,,,3359400000.0,148400000.0,,,,,,346300000.0,,,,,,,,,,,,,,13851400000.0,,,116900000.0,,8124400000.0,,,231800000.0,384000000.0,1234000000.0,,384000000.0,,,,,,-219600000.0,80000000.0,,517400000.0,,,,789719669.0,,,,,,,,,,,,,,,,,
,,575900000.0,,22700000.0,,1991500000.0,-39900000.0,,,,,,,,,7720900000.0,,,,,0.115132,,,,-248100000.0,239100000.0,3911500000.0,11031300000.0,,,-128100000.0,0.0,,,393700000.0,-371500000.0,,,,,200000.0,,,,-28500000.0,,,,,,1816200000.0,,,,169900000.0,,3676500000.0,336800000.0,,,,,,,182200000.0,826006434.0,6532600000.0,,,,5996300000.0,,,,-26100000.0,4044400000.0,,,,516900000.0,-5495000000.0,,,,,136500000.0,,,,95100000.0,-100000.0,,,2720900000.0,,-200400000.0,74600000.0,,,145900000.0,0.115132,,110400000.0,,,,,,,59500000.0,,,15400000.0,,3123700000.0,5536300000.0,,,540600000.0,631000000.0,,2909000000.0,,,,,,,,92300000.0,,,,3335600000.0,154600000.0,,,,,,0.0,,,,,,,,,,,,,,14253500000.0,,,95100000.0,,8257200000.0,,,-125800000.0,476400000.0,1512300000.0,,476400000.0,,,,,,-158400000.0,84500000.0,,256800000.0,,,,826006434.0,,,,,,,,,,,,,,,,,
,,397900000.0,,1300000.0,,1784400000.0,-96600000.0,,,,,,,,,7694900000.0,,,,,0.016447,,,,20900000.0,65100000.0,3378100000.0,11031400000.0,,,-164100000.0,0.0,,,224100000.0,105800000.0,,,,,0.0,,,,-27600000.0,,,,,,1798400000.0,,,,17900000.0,,3601800000.0,332800000.0,,,,,,,173800000.0,711355699.0,6250900000.0,,,,5880600000.0,,,,-30000000.0,4093100000.0,,,,431100000.0,-5495200000.0,,,,,136200000.0,,,,11700000.0,100000.0,,,2529000000.0,,-193400000.0,224100000.0,,,37600000.0,0.016447,,11700000.0,,,,,,,6200000.0,,,39000000.0,,3008100000.0,5536200000.0,,,624700000.0,565300000.0,,2900300000.0,,,,,,,,97700000.0,,,,2980200000.0,159000000.0,,,,,,0.0,,,,,,,,,,,,,,13945800000.0,,,11700000.0,,8065200000.0,,,30700000.0,574000000.0,1684000000.0,,574000000.0,,,,,,-168100000.0,86200000.0,,227400000.0,,,,711355699.0,,,,,,,,,,,,,,,,,
,,438200000.0,-313800000.0,22600000.0,,2004400000.0,-79800000.0,-260000000.0,701100000.0,-5606400000.0,-807500000.0,,,2673100000.0,1323300000.0,7789300000.0,,,281300000.0,681400000.0,,,,,280000000.0,99700000.0,3192200000.0,11173600000.0,,,-141600000.0,681400000.0,335100000.0,,259900000.0,262700000.0,,5789600000.0,14283300000.0,0.37145,-200000.0,800051633.0,3949000000.0,,-22300000.0,49700000.0,266000000.0,326200000.0,222200000.0,0.0,1419300000.0,412300000.0,,,53600000.0,1854200000.0,3949000000.0,338500000.0,8240300000.0,273000000.0,,231100000.0,,,178300000.0,,6240600000.0,,,,5789600000.0,138500000.0,719594749.0,7789300000.0,4000000.0,3840300000.0,14029900000.0,,266000000.0,231100000.0,-5606400000.0,,12429100000.0,,346300000.0,137300000.0,-106800000.0,,1268300000.0,42300000.0,0.0,,,2673100000.0,-100000.0,-194000000.0,469600000.0,6240600000.0,3191900000.0,-220700000.0,,-421000000.0,42300000.0,,-79800000.0,622200000.0,619800000.0,,,11300000.0,,,29200000.0,1419300000.0,2732700000.0,5567200000.0,2732700000.0,3840300000.0,567600000.0,619800000.0,-635600000.0,3191900000.0,,5081300000.0,,222200000.0,1922200000.0,,1219800000.0,107400000.0,1922200000.0,1139500000.0,,2754000000.0,160200000.0,,,215100000.0,,5567200000.0,0.0,530900000.0,,,1153100000.0,,-260000000.0,5081300000.0,-117400000.0,,567600000.0,681400000.0,-463800000.0,903600000.0,14029900000.0,,,42300000.0,,8240300000.0,11173600000.0,,275600000.0,681400000.0,1268300000.0,,903600000.0,0.37145,2004400000.0,,,137300000.0,-89500000.0,75400000.0,419800000.0,137900000.0,,,,,,,,,,,,,,,,,,,,,
,,431100000.0,,3100000.0,,2333800000.0,-63400000.0,-229500000.0,,,,,,,,8440100000.0,,,,,0.05181,,,,67800000.0,101600000.0,3221000000.0,11389200000.0,,,-418300000.0,716700000.0,,,260400000.0,-75300000.0,,,,,100000.0,,,,-29500000.0,,,,,,1426100000.0,,,,54600000.0,,3958500000.0,329500000.0,,,,,,,170700000.0,700643382.0,6239800000.0,,,,6304200000.0,,,,-89700000.0,4481600000.0,,,,257000000.0,-5799200000.0,,,,,139000000.0,,,,36300000.0,100000.0,,,2785700000.0,,-148700000.0,294900000.0,,,158800000.0,0.05181,,36300000.0,,,,,,,18300000.0,,,38500000.0,,2833500000.0,5590000000.0,,,606900000.0,619600000.0,,3199900000.0,,,,393500000.0,,,,35300000.0,,,,2789900000.0,158800000.0,,,,,,681400000.0,,,,,,,5043200000.0,,,,,,,14679900000.0,,,36300000.0,,8375700000.0,,,146200000.0,716700000.0,1540900000.0,,1110200000.0,,,,,,-341500000.0,85400000.0,,161500000.0,,,,700643382.0,,,,,,,,,,,,,,,,,
,,571100000.0,,6300000.0,,2450300000.0,-61500000.0,-336900000.0,,,,,,,,8732200000.0,,,,,0.154195,,,,-201800000.0,206700000.0,3420300000.0,11412000000.0,,,-334100000.0,571600000.0,,,371600000.0,-262900000.0,,,,,,,,,-30400000.0,,,,,,1497600000.0,,,,153200000.0,,3998200000.0,364400000.0,,,,,,,199500000.0,671171130.0,6179100000.0,,,,6499800000.0,,,,-202200000.0,4734000000.0,,,,204000000.0,-5895600000.0,,,,,138600000.0,,,,101900000.0,-100000.0,,,2895100000.0,,-113100000.0,94800000.0,,,94100000.0,0.154195,,101900000.0,,,,,,,51300000.0,,,46000000.0,,3066600000.0,5516400000.0,,,632200000.0,586400000.0,,3273200000.0,,,,420800000.0,,,,-145100000.0,,,,2849200000.0,164900000.0,,,,,,716700000.0,,,,,,,5018300000.0,,,,,,,14911300000.0,,,101900000.0,,8411500000.0,,,-18300000.0,571600000.0,1651500000.0,,992400000.0,,,,,,-254100000.0,99500000.0,,235400000.0,,,,700643382.0,,,,,,,,,,,,,,,,,
,,498359000.0,,-8096000.0,,2052147000.0,-71170000.0,-462035000.0,,,,,,,,8562292000.0,,,,,0.154195,,,,-223034000.0,150126000.0,3111809000.0,11440113000.0,,,-117950000.0,494952000.0,,,313509000.0,-40505000.0,,,,,,,,,-30418000.0,,,,,,1570315000.0,,,,154931000.0,,3988077000.0,348233000.0,,,,,,,184850000.0,668118307.0,6066406000.0,,,,6266170000.0,,,,-78645000.0,4574215000.0,,,,214164000.0,-5996561000.0,,,,,140764000.0,,,,103029000.0,0.0,,,2918976000.0,,-80752000.0,-40000.0,,,41364000.0,0.154195,,103029000.0,,,,,,,51902000.0,,,99226000.0,,3080818000.0,5443552000.0,,,730923000.0,576639000.0,,3270674000.0,,,,372751000.0,,,,-76626000.0,,,,2613450000.0,163383000.0,,,,,,571600000.0,,,,,,,4958126000.0,,,,,,,14628698000.0,,,103029000.0,,8362528000.0,,,-80792000.0,494952000.0,1791145000.0,,867703000.0,,,,,,-277472000.0,94421000.0,,341645000.0,,,,700643382.0,,,,,,,,,,,,,,,,,
,,366562000.0,-210911000.0,-25116000.0,,2139744000.0,-14841000.0,-447677000.0,729358000.0,-6103950000.0,-428737000.0,,,2983652000.0,1376997000.0,8312857000.0,,,300903000.0,477226000.0,,,,,105962000.0,31709000.0,3123682000.0,11381031000.0,,,-189058000.0,477226000.0,-204152000.0,,192265000.0,218283000.0,,6162367000.0,12876817000.0,0.426304,,702743422.0,3979912000.0,,-30129000.0,-23812000.0,300903000.0,377404000.0,454223000.0,0.0,1325323000.0,386659000.0,,,-9643000.0,1867214000.0,3979912000.0,334853000.0,8260733000.0,-251072000.0,,234138000.0,,,174297000.0,,6110243000.0,,,,6162367000.0,52334000.0,702743422.0,8312857000.0,-41527000.0,4332945000.0,14423100000.0,,300903000.0,234138000.0,-6103950000.0,,11009603000.0,,681378000.0,141922000.0,-120447000.0,,1582466000.0,59587000.0,0.0,,,2983652000.0,,-86185000.0,425736000.0,6110243000.0,3277218000.0,-254404000.0,,-1059408000.0,59587000.0,,-160422000.0,647639000.0,560772000.0,,,-69230000.0,,,56673000.0,1325323000.0,2856884000.0,5277081000.0,2856884000.0,4332945000.0,610735000.0,560772000.0,-1101100000.0,3277218000.0,,5232597000.0,,454223000.0,,,815396000.0,-17726000.0,,912923000.0,,2757120000.0,160556000.0,,,240424000.0,,5277081000.0,494952000.0,490217000.0,,,1137856000.0,,-447677000.0,5232597000.0,-412072000.0,,610735000.0,477226000.0,39860000.0,931449000.0,14423100000.0,,,59587000.0,,8260733000.0,11381031000.0,,339551000.0,477226000.0,1582466000.0,,931449000.0,0.426304,2139744000.0,,,141922000.0,-228028000.0,98025000.0,353237000.0,174378000.0,,,,,,,,,,,,,,,,,,,,,
,,283908000.0,,-6558000.0,,2214981000.0,-17502000.0,-497162000.0,,,,,,,,8290693000.0,,,,,0.161905,,,,121829000.0,114585000.0,4634784000.0,11306630000.0,,,-38798000.0,523170000.0,,,273733000.0,92069000.0,,,,,,,,,-30425000.0,,,,,,1404354000.0,,,,116189000.0,,4024899000.0,169323000.0,,,,,,,169323000.0,664211100.0,6146013000.0,,,,6189898000.0,,,,-36508000.0,4265794000.0,,,,0.0,-6132027000.0,,,,,144216000.0,,,,109429000.0,0.0,,,3072205000.0,,-76740000.0,387093000.0,,,-302351000.0,0.161905,,109429000.0,,,,,,,6760000.0,,,102804000.0,,2736077000.0,5174603000.0,,,0.0,582514000.0,,3298169000.0,,,,388159000.0,,,,45944000.0,2281250000.0,,737550000.0,4350876000.0,159148000.0,,,,,,477226000.0,,,,,,,5238821000.0,,,,,,,14436706000.0,,,109429000.0,,8246808000.0,,,310353000.0,523170000.0,1313263000.0,,911329000.0,,,,,,-127204000.0,101200000.0,,204783000.0,,,,664211100.0,,,,,,,,,,,,,,,,,
,,416308000.0,,17671000.0,,2366056000.0,0.0,-352785000.0,,,,,,,,8707933000.0,,,,,0.190476,,,,-357965000.0,228865000.0,4940999000.0,11420006000.0,,,-130310000.0,541726000.0,,,386647000.0,-403756000.0,,,,,,,,,-31687000.0,,,,,,1497290000.0,,,,184603000.0,,4119799000.0,187443000.0,,,,,,,187443000.0,665072100.0,6389914000.0,,,,6734174000.0,,,,-75971000.0,4588134000.0,,,,0.0,-6295617000.0,,,,,147006000.0,,,,124607000.0,0.0,,,3239284000.0,,-70804000.0,10958000.0,,,137908000.0,0.190476,,124607000.0,,,,,,,59996000.0,,,55208000.0,,3161642000.0,5124389000.0,,,0.0,657864000.0,,3314929000.0,,,,399479000.0,,,,18556000.0,2327140000.0,,735333000.0,4524691000.0,157782000.0,,,,,,523170000.0,,,,,,,5245409000.0,,,,,,,15097847000.0,,,124607000.0,,8363673000.0,,,-59846000.0,541726000.0,1486745000.0,,941205000.0,,,,,,-206655000.0,99470000.0,,223120000.0,,,,665072100.0,,,,,,,,,,,,,,,,,
,,369652000.0,,-3094000.0,,1706658000.0,0.0,-583742000.0,,,,,,,,7928489000.0,,,,,0.142857,,,,-19515000.0,182881000.0,5130346000.0,11365141000.0,,,45995000.0,580583000.0,,,335307000.0,437739000.0,,,,,,,,,-31675000.0,,,,,,1558752000.0,,,,137998000.0,,4432078000.0,186771000.0,,,,,,,186771000.0,665541450.0,6226495000.0,,,,6041690000.0,,,,-32154000.0,3496411000.0,,,,0.0,-6354529000.0,,,,,144659000.0,,,,93149000.0,0.0,,,3102682000.0,,-65597000.0,109548000.0,,,-116686000.0,0.142857,,93149000.0,,,,,,,44849000.0,,,55878000.0,,2693089000.0,5010612000.0,,,0.0,577079000.0,,3710340000.0,,,,277210000.0,,,,38857000.0,2155583000.0,,783379000.0,4760694000.0,152426000.0,,,,,,541726000.0,,,,,,,5251485000.0,,,,,,,14154984000.0,,,93149000.0,,8113294000.0,,,43951000.0,580583000.0,1006374000.0,,857793000.0,,,,,,-31142000.0,100761000.0,,174888000.0,,,,665541450.0,,,,,,,,,,,,,,,,,
,,361930000.0,-62932000.0,-4100000.0,,1794684000.0,-45430000.0,-464415000.0,731029000.0,-6466122000.0,-273168000.0,,,3269205000.0,731029000.0,8008248000.0,,,383284000.0,676086000.0,,,,,38400000.0,174438000.0,5345292000.0,11386547000.0,,,-67293000.0,676086000.0,198860000.0,814450000.0,327056000.0,103237000.0,,6150301000.0,20051421000.0,0.552381,,697732350.0,4141267000.0,,-31266000.0,3919000.0,383284000.0,398131000.0,141672000.0,0.0,1187357000.0,591011000.0,,,83109000.0,1431798000.0,4141267000.0,187492000.0,8189630000.0,-217251000.0,,0.0,,,187492000.0,,6331683000.0,,,,6150301000.0,138615000.0,697732350.0,8008248000.0,-26630000.0,3866981000.0,14339931000.0,,383284000.0,0.0,-6466122000.0,,18619623000.0,,477226000.0,145905000.0,-125053000.0,,1257847000.0,56099000.0,0.0,,,3269205000.0,,-60027000.0,356580000.0,6331683000.0,3351067000.0,-193784000.0,,-190406000.0,56099000.0,,229289000.0,621974000.0,644295000.0,,,27010000.0,,,5371000.0,1187357000.0,2631885000.0,4920425000.0,2631885000.0,3866981000.0,0.0,644295000.0,-460195000.0,3351067000.0,,5700741000.0,,141672000.0,2416432000.0,,864179000.0,95503000.0,2416432000.0,838859000.0,814450000.0,4983362000.0,152618000.0,,,219261000.0,,4920425000.0,580583000.0,700769000.0,,,1322743000.0,,-464415000.0,5700741000.0,-171263000.0,,0.0,676086000.0,-474913000.0,817758000.0,14339931000.0,,,56099000.0,,8189630000.0,11386547000.0,,296553000.0,676086000.0,1257847000.0,,817758000.0,0.552381,1794684000.0,,,145905000.0,-95194000.0,96700000.0,521899000.0,236068000.0,,,,,,,,,,,,,,,,,,,,,
,,405497000.0,,-7349000.0,,2014878000.0,-10817000.0,-455574000.0,,,,,,,,8155347000.0,,,,,0.2,,,,-63070000.0,221234000.0,5504132000.0,11701886000.0,,,-22234000.0,527913000.0,,,375551000.0,-64960000.0,,,,,,,,,-31552000.0,,,,,,1286543000.0,,,,197922000.0,,4138688000.0,184263000.0,,,,,,,184263000.0,662613000.0,6436349000.0,,,,6567506000.0,,,,-4164000.0,4016659000.0,,,,0.0,-6700426000.0,,,,,152952000.0,,,,131618000.0,0.0,,,3022730000.0,,-65146000.0,223987000.0,,,-349926000.0,0.2,,131618000.0,,,,,,,66304000.0,,,68942000.0,,2850640000.0,5001460000.0,,,0.0,603135000.0,,3382601000.0,,,,148878000.0,,,,-148173000.0,2750636000.0,,946865000.0,5098635000.0,154317000.0,,,,,,676086000.0,,,,,,,5605380000.0,,,,,,,14591696000.0,,,131618000.0,,8024190000.0,,,158841000.0,527913000.0,1054916000.0,,676791000.0,,,,,,-177380000.0,92254000.0,,275723000.0,,,,662613000.0,,,,,,,,,,,,,,,,,
,,507288000.0,,9923000.0,,2450883000.0,-118690000.0,-441083000.0,,,,,,,,8733821000.0,,,,,0.23,,,,302954000.0,297542000.0,5554224000.0,11759982000.0,,,-221986000.0,878513000.0,,,453069000.0,-408055000.0,,,,,,,,,-33075000.0,,,,,,1403493000.0,,,,225601000.0,,4134089000.0,209746000.0,,,,,,,209746000.0,660285000.0,6460766000.0,,,,7078735000.0,,,,-8910000.0,4599732000.0,,,,0.0,-6804267000.0,,,,,154511000.0,,,,150025000.0,0.0,,,3160137000.0,,-158593000.0,639817000.0,,,-67231000.0,0.23,,150025000.0,,,,,,,75576000.0,,,-71941000.0,,3272616000.0,4955715000.0,,,0.0,620011000.0,,3359567000.0,,,,148581000.0,,,,350600000.0,2489286000.0,,972499000.0,5046936000.0,155527000.0,,,,,,527913000.0,,,,,,,5498356000.0,,,,,,,15194587000.0,,,150025000.0,,8115852000.0,,,481224000.0,878513000.0,1176350000.0,,1027094000.0,,,,,,-158385000.0,,,52635000.0,,,,660285000.0,,,,,,,,,,,,,,,,,
,,390243000.0,,-14739000.0,,2422457000.0,-27455000.0,-447894000.0,,,,,,,,8823940000.0,,,,,0.18,,,,119620000.0,190530000.0,5326399000.0,11834843000.0,,,1612000.0,911375000.0,,,345246000.0,149099000.0,,,,,,,,,-32711000.0,,,,,,1487966000.0,,,,176218000.0,,4185191000.0,199713000.0,,,,,,,199713000.0,653586000.0,6494241000.0,,,,7358945000.0,,,,19773000.0,4638749000.0,,,,0.0,-6920420000.0,,,,,197006000.0,,,,117184000.0,0.0,,,3044813000.0,,-20364000.0,335634000.0,,,-304384000.0,0.18,,117184000.0,,,,,,,59034000.0,,,-14312000.0,,3390009000.0,4914423000.0,,,0.0,618707000.0,,3369478000.0,,,,118442000.0,,,,32862000.0,2630052000.0,,1083489000.0,4936156000.0,154716000.0,,,,,,878513000.0,,,,,,,5454169000.0,,,,,,,15318181000.0,,,117184000.0,,7959236000.0,,,315270000.0,911375000.0,1132803000.0,,1029817000.0,,,,,,-52085000.0,,,83500000.0,,,,653586000.0,,,,,,,,,,,,,,,,,
,,380428000.0,-184519000.0,7193000.0,,2330992000.0,-27557000.0,-248900000.0,826922000.0,-7131833000.0,-349637000.0,,,3162801000.0,826922000.0,8661452000.0,,,511093000.0,844187000.0,,,,,-32340000.0,147228000.0,7068806000.0,12022074000.0,,,-164756000.0,844187000.0,168101000.0,1115042000.0,296738000.0,251408000.0,,7363231000.0,23453561000.0,0.78,,656955000.0,3942155000.0,,-32662000.0,-4972000.0,511093000.0,,134474000.0,0.0,1567570000.0,1166951000.0,,,119196000.0,1683456000.0,3942155000.0,233200000.0,8053042000.0,327164000.0,,0.0,,,233200000.0,,6754821000.0,,,,7363231000.0,207844000.0,656955000.0,8661452000.0,-3332000.0,4719297000.0,15416273000.0,,511093000.0,0.0,-7131833000.0,,21770105000.0,,676086000.0,198938000.0,-130000000.0,,1273263000.0,112266000.0,0.0,,,3162801000.0,,-105534000.0,317150000.0,6754821000.0,3111294000.0,-219582000.0,,-407364000.0,112266000.0,,-72508000.0,614070000.0,631923000.0,,,6930000.0,,,-28032000.0,1567570000.0,3255412000.0,4890241000.0,3255412000.0,4719297000.0,0.0,631923000.0,-455908000.0,3111294000.0,,5436151000.0,,134474000.0,2849523000.0,,1516588000.0,-67188000.0,2849523000.0,434826000.0,1115042000.0,6688378000.0,149510000.0,,,-137597000.0,,4890241000.0,911375000.0,856534000.0,,,1470604000.0,,-248900000.0,5436151000.0,3367000.0,,0.0,844187000.0,-941123000.0,978661000.0,15416273000.0,,,112266000.0,,8053042000.0,12022074000.0,,211616000.0,844187000.0,1273263000.0,,978661000.0,0.78,2330992000.0,,,198938000.0,-68058000.0,,718937000.0,22968000.0,,,,,,,,,,,,,,,,,,,,,
,,419983000.0,,25762000.0,,2839394000.0,-54181000.0,-300891000.0,,,,,,,,10153769000.0,,,,,0.17,,,,-135557000.0,203838000.0,6943895000.0,12625610000.0,,,-496735000.0,1101687000.0,,,352738000.0,-300076000.0,,,,,,,,,-39024000.0,,,,,,1636620000.0,,,,155504000.0,,4150257000.0,216145000.0,,,,,,,216145000.0,648066000.0,6734810000.0,,,,8349620000.0,,,,-12007000.0,6003512000.0,,,,0.0,-7193819000.0,,,,,205146000.0,,,,108075000.0,0.0,,,2799419000.0,,-100652000.0,191382000.0,,,562853000.0,0.17,,108075000.0,,,,,,,47429000.0,,,36186000.0,,3577055000.0,5431791000.0,,,0.0,589723000.0,,3355388000.0,,,,121517000.0,,,,257500000.0,3225883000.0,,1221853000.0,6523912000.0,148900000.0,307749000.0,,,,,844187000.0,,,,,,,5399081000.0,,,,,,,16888579000.0,,,108075000.0,,8538959000.0,,,90730000.0,1101687000.0,1942265000.0,,1223204000.0,,,,,,-51035000.0,84520000.0,,48549000.0,,,,648066000.0,,,,,,,,,,,,,,,,,
