,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyChangeInCashSupplementalAsReported,annualDilutedAverageShares,trailingSaleOfInvestment,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,trailingPurchaseOfBusiness,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCurrentLiabilities,annualStockBasedCompensation,annualStockholdersEquity,trailingStockBasedCompensation,annualTotalAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCashFlowFromContinuingFinancingActivities,annualDilutedEPS,trailingChangeInWorkingCapital,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingIncome,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,annualCommonStockIssuance,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,trailingRepaymentOfDebt,annualEndCashPosition,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingTotalRevenue,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualNetPPE,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,quarterlyCapitalStock,annualBasicAverageShares,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,quarterlyBasicEPS,annualAccumulatedDepreciation,annualCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualInterestExpense,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,trailingNetIncome,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualCurrentDebt,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualBeginningCashPosition,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingSellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualCurrentDeferredRevenue,trailingChangeInInventory,annualIncomeTaxPayable,annualInventory,annualGoodwill,annualResearchAndDevelopment,trailingCashDividendsPaid,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingBasicEPS,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualChangeInInventory,quarterlyIncomeTaxPayable,trailingDilutedEPS,annualCashDividendsPaid,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyGoodwill
1285804800,44221000.0,,,-34575000.0,-34488000.0,-30703000.0,,,,,,-0.3,,,104413000.0,60870000.0,,,5733000.0,,,,,,,,50601000.0,24671000.0,19007000.0,,,,,,,,,-5208000.0,,,57373000.0,2792443000.0,,,,,,,84144000.0,,1437615000.0,,,,,,,,,114748000.0,,,,200796000.0,227939000.0,,,197236000.0,,1149000.0,,,,30076000.0,,-1456000.0,52657000.0,3145761000.0,,-3664000.0,-34488000.0,209981000.0,,,2899000.0,3423936000.0,,,3052009000.0,23751000.0,2920000.0,,,0.0,2526946000.0,,28254000.0,-10636000.0,-80000.0,39536000.0,,,,,-0.3,,,1735000.0,,,,,,,,,,2453000.0,,371927000.0,,0.0,88528000.0,197236000.0,-78448000.0,,,,108041000.0,,,,,,,15136000.0,,-33856000.0,,14417000.0,278175000.0,,-59445000.0,155153000.0,,-5108000.0,719000.0,-1880167000.0,,2896856000.0,1498165000.0,,,3560000.0,,158642000.0,-20470000.0,,23897000.0,,,,,,-1028781000.0,3524000.0,,,,,,,,114748000.0,,,,,,,,,,,,,,,,,,,,,,,
1293753600,58799000.0,,-425039000.0,-38581000.0,-39161000.0,-132982000.0,115591000.0,,-193416000.0,7107000.0,,,,,112008000.0,3877000.0,2827450000.0,,3647000.0,60233000.0,278727000.0,130584000.0,10501000.0,317110000.0,,3400175000.0,51811000.0,53722000.0,18784000.0,126821000.0,-1.68,,-1929670000.0,,18784000.0,-36866000.0,,-11576000.0,1148000.0,,61138000.0,2827450000.0,,11847000.0,,90241000.0,201155000.0,,87701000.0,2939458000.0,1500012000.0,16133000.0,1500012000.0,,,68270000.0,4016000.0,,64254000.0,,,,295302000.0,68270000.0,197236000.0,-74098000.0,1534318000.0,64254000.0,,1148000.0,115591000.0,-667000.0,2599796000.0,0.0,64254000.0,-940000.0,52858000.0,3253448000.0,,-1592000.0,-39161000.0,174008000.0,,,-1216944000.0,3400175000.0,112008000.0,2175000.0,3070042000.0,40149000.0,660000.0,-737000.0,-66618000.0,-10345000.0,2599796000.0,,17775000.0,-1048000.0,-409000.0,11847000.0,-107426000.0,,58209000.0,-5919000.0,,-1065478000.0,146727000.0,2175000.0,,174008000.0,,,,3877000.0,,-194674000.0,,2696000.0,53722000.0,317110000.0,-97063000.0,0.0,87195000.0,64254000.0,-175548000.0,1005000.0,-4829000.0,,113686000.0,,209991000.0,-1009777000.0,626619000.0,,,15343000.0,427177000.0,-38386000.0,,14978000.0,146727000.0,134537000.0,-156630000.0,130584000.0,,-25311000.0,195000.0,-1929670000.0,,2939458000.0,1534318000.0,-17169000.0,3253448000.0,4016000.0,17775000.0,165497000.0,-18650000.0,,25985000.0,,-1.68,3070042000.0,-194674000.0,0.0,-1065478000.0,-16233000.0,336936000.0,-328045000.0,,161317000.0,-194421000.0,199442000.0,,,61138000.0,,,,,,,,,,,,,,,,,,,,,,
1301529600,53197000.0,,,-34376000.0,-34251000.0,30850000.0,,,,,,-0.3,,,115559000.0,63268000.0,,,4919000.0,,,,,,,,50704000.0,24661000.0,19347000.0,,,,,,,,,-6813000.0,,,59766000.0,3004999000.0,,,,,,,90773000.0,,1530599000.0,,,,74878000.0,,,,,114416000.0,,,,97436000.0,64254000.0,,,95104000.0,,1133000.0,,,,,,0.0,53174000.0,3292871000.0,,1260000.0,-34251000.0,223979000.0,,,-18482000.0,3466258000.0,,,3240805000.0,33042000.0,1686000.0,,,-75036000.0,2642089000.0,,26495000.0,-9666000.0,-298000.0,32318000.0,,,,,-0.3,,,2359000.0,,,,,,,,,,,,213078000.0,,0.0,94367000.0,95104000.0,-108748000.0,,,,117045000.0,,,,,,,-13711000.0,,-33685000.0,,15895000.0,173387000.0,,-90297000.0,120247000.0,,0.0,691000.0,-2038939000.0,,3120558000.0,1538293000.0,,,2332000.0,,167749000.0,-20155000.0,,26272000.0,,,,,,-1103796000.0,86401000.0,,,,,,,,114416000.0,,,,,,,,,,,,,,,,,,,,,,,
1309392000,69787000.0,,,-29910000.0,-29819000.0,182645000.0,,,,,,-0.27,,,119211000.0,55832000.0,,,,,,,,,,,50107000.0,32316000.0,18272000.0,,,,,,,,,-3630000.0,,,52533000.0,3319362000.0,,,,,,,92412000.0,,1551428000.0,,,,76691000.0,,,,,112324000.0,,,,280578000.0,95104000.0,,,277749000.0,,1114000.0,,,,5000000.0,,-980000.0,54141000.0,3340202000.0,,1347000.0,-29819000.0,234832000.0,,,-10658000.0,3693009000.0,,,3567804000.0,34205000.0,485000.0,,,-75035000.0,2697309000.0,,30001000.0,1941000.0,-226000.0,36083000.0,,,,,-0.27,,,2424000.0,,,,,,,,,,,,112921000.0,,0.0,101624000.0,277749000.0,-111833000.0,,,,120946000.0,,,,,,,62586000.0,,-29208000.0,,15721000.0,352807000.0,,-75747000.0,129231000.0,,-270000000.0,702000.0,-2143774000.0,,3438573000.0,1553942000.0,,,2829000.0,,171053000.0,-35582000.0,,28534000.0,,,,,,-1143367000.0,224691000.0,,,,,,,,112324000.0,,,,,,,,,,,,,,,,,,,,,,,
1317340800,63443000.0,,,-33437000.0,-33305000.0,-98444000.0,,,,,,-0.3,,,123592000.0,58201000.0,,,,,,,,,,,51847000.0,29093000.0,17842000.0,,,,,,,,,-4839000.0,,,54966000.0,3334201000.0,,,,,,,93551000.0,,1550003000.0,,,,78136000.0,,,,,110232000.0,,,,184591000.0,277749000.0,,,179305000.0,,1094000.0,,,,5000000.0,,-4170000.0,58396000.0,3348585000.0,,-1121000.0,-33305000.0,237753000.0,,,-6367000.0,3609138000.0,,,3590687000.0,22474000.0,1715000.0,,,-75000000.0,2744549000.0,,33393000.0,-3028000.0,-511000.0,40600000.0,,,,,-0.3,,,-617000.0,,,,,,,,,,2773000.0,,6299000.0,,0.0,103486000.0,179305000.0,-86669000.0,,,,123702000.0,,,,,,,16078000.0,,-33046000.0,,15415000.0,260553000.0,,-43311000.0,132894000.0,,-1861000.0,391000.0,-2252057000.0,,3457793000.0,1560829000.0,,,5286000.0,,175549000.0,-40969000.0,,30151000.0,,,,,,-1183720000.0,-75019000.0,,,,,,,,110232000.0,,,,,,,,,,,,,,,,,,,,,,,
1325289600,62631000.0,,-507888000.0,-29169000.0,-29081000.0,-131989000.0,111595000.0,,-124779000.0,4581000.0,,,,,129282000.0,3250000.0,3349485000.0,,7551000.0,64327000.0,309146000.0,126881000.0,11469000.0,-11313000.0,,3606399000.0,50263000.0,50665000.0,22100000.0,242047000.0,-1.13,,-2281139000.0,,22100000.0,-6330000.0,,-8383000.0,1097000.0,,49779000.0,3349485000.0,,36501000.0,,123275000.0,249058000.0,,95238000.0,3478767000.0,1639784000.0,15801000.0,1639784000.0,,79441000.0,53089000.0,5773000.0,,47316000.0,,,,408892000.0,53089000.0,179305000.0,-23665000.0,1583393000.0,47316000.0,,1097000.0,111595000.0,0.0,2809672000.0,5000000.0,47316000.0,-1180000.0,58814000.0,3477043000.0,,-5195000.0,-29081000.0,211802000.0,,,17013000.0,3606399000.0,129282000.0,485000.0,3605648000.0,32399000.0,695000.0,-1686000.0,-126938000.0,-1000.0,2809672000.0,,17655000.0,-12979000.0,-651000.0,12755000.0,-225072000.0,,62828000.0,-3709000.0,,-1226279000.0,129356000.0,485000.0,,253866000.0,,,,53029000.0,,-126456000.0,,2774000.0,32351000.0,-11313000.0,-16938000.0,0.0,109415000.0,47316000.0,-200638000.0,2113000.0,-808000.0,,133556000.0,,224525000.0,-290434000.0,698170000.0,,,16668000.0,495249000.0,-28840000.0,,15797000.0,129356000.0,122120000.0,-169965000.0,126881000.0,,-18573000.0,329000.0,-2281139000.0,,3478767000.0,1583393000.0,-23732000.0,3477043000.0,5773000.0,31901000.0,183819000.0,-30232000.0,,38318000.0,,-1.13,3605648000.0,-126456000.0,5000000.0,-1226279000.0,5974000.0,371974000.0,-379320000.0,,64254000.0,-126892000.0,202921000.0,,,49779000.0,,,,,,,,,,,,,,,,,,,,,,
1333152000,66040000.0,,,-22651000.0,-22631000.0,478238000.0,,,,,,-0.2,,,135854000.0,51428000.0,,,289665000.0,,,,,,,,52193000.0,24670000.0,23916000.0,,,,,,,,,-2765000.0,,,47809000.0,3565226000.0,,,,,,,99664000.0,,1644434000.0,,,,82100000.0,,,,,111431000.0,,,,531303000.0,47316000.0,,,525554000.0,,1160000.0,,,,5000000.0,,-1198000.0,59239000.0,3482009000.0,,-1259000.0,-22631000.0,262313000.0,,,-33000.0,4086629000.0,,,3815013000.0,41188000.0,1225000.0,,,0.0,2845040000.0,,31925000.0,-16322000.0,17000.0,32835000.0,,,,,-0.2,,,1227000.0,,,,,,,,,,3057000.0,,259572000.0,,29000.0,120364000.0,525554000.0,-75890000.0,,,,140297000.0,,,,,,,16908000.0,,-21324000.0,,17215000.0,604620000.0,,-51148000.0,113933000.0,,-1541000.0,1327000.0,-2303770000.0,,3701080000.0,1575262000.0,,,5749000.0,,192490000.0,-24852000.0,,40633000.0,,,,,,-1269778000.0,488091000.0,,,,,,,,111431000.0,,,,,,,,,,,,,,,,,,,,,,,
1341014400,82729000.0,,,-54834000.0,-53472000.0,-438815000.0,,,,,,-0.44,,,159189000.0,59814000.0,,,-5786000.0,,,,,,,,66205000.0,24708000.0,26249000.0,,,,,,,,,-42300000.0,,,54515000.0,3091382000.0,,,,,,,111742000.0,,2121389000.0,,,,93998000.0,,,,,121318000.0,,,,91755000.0,525554000.0,,,86739000.0,,1215000.0,,,,918006000.0,,,61318000.0,4490496000.0,,-2605000.0,-53472000.0,302342000.0,,,3448000.0,4793660000.0,,,4301403000.0,59294000.0,,,,0.0,3386751000.0,,43250000.0,-5918000.0,1375000.0,48304000.0,,,,,-0.44,,,248000.0,,,,,,,,,,3850000.0,,480195000.0,,-1205000.0,102935000.0,86739000.0,-924964000.0,,,,162942000.0,,,,,,,12802000.0,,-52381000.0,,17744000.0,303164000.0,,-900243000.0,1050832000.0,,-201607000.0,2453000.0,-2357242000.0,,3250571000.0,2066765000.0,,,5016000.0,,229147000.0,-23435000.0,,51200000.0,,,,,,-1319986000.0,402141000.0,,,,,,,,121318000.0,,,,,,,,,,,,,,,,,,,,,,,
1348963200,88754000.0,,,-53668000.0,-52445000.0,1354306000.0,,,,,,-0.43,,,165760000.0,64647000.0,,,20945000.0,,,,,,,,71683000.0,35007000.0,35075000.0,,,,,,,,,-32868000.0,,,58581000.0,4776438000.0,,,,,,,118577000.0,,2100614000.0,,,,101012000.0,,,,,121689000.0,,,,1446550000.0,86739000.0,,,1441045000.0,,1218000.0,,,,529595000.0,,,68452000.0,4526410000.0,,-10356000.0,-52445000.0,373727000.0,,,-4173000.0,6083290000.0,,,5630948000.0,62580000.0,,,,0.0,3425355000.0,,46859000.0,-7685000.0,64000.0,59501000.0,,,,,-0.43,,,1934000.0,,,,,,,,,,3679000.0,,440534000.0,,-867000.0,116825000.0,1441045000.0,35661000.0,,,,166923000.0,,,,,,,17950000.0,,-52639000.0,,17565000.0,1556880000.0,,-31598000.0,688750000.0,,-687102000.0,1029000.0,-2409687000.0,,4942198000.0,2052069000.0,,,5505000.0,,238606000.0,-26174000.0,,48346000.0,,,,,,-1373286000.0,1228873000.0,,,,,,,,121689000.0,,,,,,,,,,,,,,,,,,,,,,,
1356912000,103338000.0,,-2275051000.0,-52533000.0,-52489000.0,-1207946000.0,120280000.0,,-177092000.0,,,-0.41,,,186475000.0,272358000.0,4880752000.0,,-20952000.0,77663000.0,408467000.0,863688000.0,13968000.0,641183000.0,,6595617000.0,89426000.0,46233000.0,39099000.0,2116412000.0,-1.51,,-2462176000.0,,39099000.0,,,-23972000.0,1269000.0,52939000.0,76668000.0,4880752000.0,8251000.0,69746000.0,,193962000.0,343210000.0,,150981000.0,5078938000.0,3134133000.0,283872000.0,3134133000.0,,131357000.0,238570000.0,5471000.0,,233099000.0,126598000.0,,,497726000.0,238570000.0,1441045000.0,-92961000.0,2671317000.0,233099000.0,,1269000.0,120280000.0,-3131000.0,4109522000.0,475351000.0,233099000.0,,77342000.0,6227054000.0,,-4584000.0,-52489000.0,355280000.0,,52939000.0,-1276000.0,6595617000.0,186475000.0,2791000.0,5942626000.0,64534000.0,,1360000.0,-113265000.0,0.0,4109522000.0,,63186000.0,-5108000.0,-95000.0,69746000.0,0.0,,72148000.0,-18804000.0,-0.41,-1438205000.0,368563000.0,2791000.0,,355280000.0,,,,272358000.0,,-181037000.0,,3382000.0,46233000.0,641183000.0,185783000.0,-1088000.0,157951000.0,233099000.0,-1309858000.0,6594000.0,-835000.0,1121000.0,204415000.0,,266351000.0,-1543696000.0,954084000.0,,,20553000.0,674577000.0,-50748000.0,,19624000.0,368563000.0,229945000.0,-1275666000.0,863688000.0,,-111624000.0,1785000.0,-2462176000.0,,5078938000.0,2671317000.0,-35040000.0,6227054000.0,5471000.0,63186000.0,293841000.0,-38804000.0,,53434000.0,,-1.51,5942626000.0,-181037000.0,475351000.0,-1438205000.0,-2693000.0,480615000.0,-2258655000.0,,47316000.0,-183686000.0,279507000.0,,126598000.0,76668000.0,,,,,,,,,,,,,,,,,,,,,,
1364688000,93452000.0,,,-22376000.0,-22376000.0,-110869000.0,,,,,,-0.18,,,192763000.0,90417000.0,,,0.0,,,,,,,,100695000.0,44140000.0,49463000.0,,,,,,,,,-9534000.0,,,72148000.0,4885339000.0,,,,,,,146067000.0,,3085459000.0,,,,125636000.0,,,,,127068000.0,,,,126396000.0,233099000.0,,,122230000.0,,1273000.0,,,,478454000.0,,,76829000.0,6179941000.0,,-11384000.0,-22376000.0,439073000.0,,,38371000.0,6449885000.0,,,5753240000.0,57831000.0,,,,,4153966000.0,,67205000.0,-36232000.0,-1820000.0,62127000.0,,,,,-0.18,,,4345000.0,,,,,,,,,,3874000.0,,684837000.0,,1308000.0,179448000.0,122230000.0,-243880000.0,,,-3033000.0,212376000.0,,,,,,,20338000.0,,-23017000.0,,20431000.0,269944000.0,,-209567000.0,675138000.0,,-4895000.0,-641000.0,-2484552000.0,,5078102000.0,2655409000.0,,,4166000.0,,313071000.0,-35621000.0,,66309000.0,,,,,,-1498557000.0,37800000.0,,,,,,,,127068000.0,,,,,,,,,,,,,,,,,,,,,,,
1372550400,133931000.0,,,-35899000.0,-35899000.0,67212000.0,,,,,,-0.28,,,204662000.0,19640000.0,,,0.0,,,,,,,,103725000.0,86418000.0,47783000.0,,,,,,,,,-13521000.0,,,72739000.0,5631209000.0,,,,,,,162596000.0,,3088296000.0,,,,141089000.0,,,,,127713000.0,,,,194830000.0,122230000.0,,,189442000.0,,1278000.0,,,,10000000.0,,,75261000.0,6132422000.0,,-6588000.0,-35899000.0,393920000.0,,,137746000.0,6484506000.0,,,6048769000.0,100152000.0,,,,-23648000.0,4129872000.0,,73093000.0,-2054000.0,406000.0,24101000.0,,,,,-0.28,,,-14173000.0,,,,,,,,,,4930000.0,,435737000.0,,-1095000.0,182326000.0,189442000.0,-82051000.0,,,2203000.0,220580000.0,,,,,,,15108000.0,,-34024000.0,,21507000.0,352084000.0,,-47177000.0,212898000.0,,-1405306000.0,1875000.0,-2520451000.0,,5835871000.0,2570407000.0,,,5388000.0,,324305000.0,-33779000.0,,57984000.0,,,,,,-1559465000.0,16507000.0,,,,,,,,127713000.0,,,,,,,,,,,,,,,,,,,,,,,
1380499200,114889000.0,,,21531000.0,21531000.0,-33000.0,,,,,,0.16,,,246063000.0,21291000.0,,,0.0,,,,,,,,103295000.0,109230000.0,65115000.0,,,,,,,,,24383000.0,,,84919000.0,5637078000.0,,,,,,,155108000.0,,3122339000.0,,,,133281000.0,,,,,127885000.0,,,,194282000.0,189442000.0,,,189409000.0,,1281000.0,,,,11250000.0,,,72629000.0,6193994000.0,,-14255000.0,21531000.0,416042000.0,,,25726000.0,6584428000.0,,,6135999000.0,81718000.0,,,,-18776000.0,4197438000.0,,34090000.0,-28061000.0,-1274000.0,26168000.0,,,,,0.17,,,-12564000.0,,,,,,,,,,4207000.0,,448429000.0,,747000.0,227648000.0,189409000.0,-124070000.0,,,2485000.0,228799000.0,,,,,,,13754000.0,,21738000.0,,21827000.0,390434000.0,,-91646000.0,252858000.0,,-2500000.0,207000.0,-2498923000.0,,5883141000.0,2578639000.0,,,4873000.0,,332094000.0,-33171000.0,,73691000.0,,,,,,-1618799000.0,8512000.0,,,,,,,,136912000.0,,,,,,,,,,,,,,,,,,,,,,,
1388448000,154539000.0,,-825745000.0,-19164000.0,-19164000.0,-67297000.0,127769000.0,,-57218000.0,26000000.0,,-0.15,,,283828000.0,14007000.0,5394721000.0,,0.0,63344000.0,533334000.0,747673000.0,17206000.0,356966000.0,,6783188000.0,100537000.0,132820000.0,71339000.0,220160000.0,-0.44,,-2518085000.0,,71339000.0,,,-24448000.0,1284000.0,52801000.0,94658000.0,5394721000.0,-1716000.0,24302000.0,,277803000.0,496811000.0,,155038000.0,5678549000.0,3387198000.0,0.0,3387198000.0,,133328000.0,127558000.0,5446000.0,,122112000.0,128406000.0,,,774252000.0,127558000.0,189409000.0,-23119000.0,2578444000.0,122112000.0,,1284000.0,127769000.0,3074000.0,4250861000.0,481886000.0,122112000.0,,73416000.0,6439536000.0,,5434000.0,-19164000.0,400852000.0,,52801000.0,291000.0,6783188000.0,283828000.0,-33679000.0,6426222000.0,89019000.0,26000000.0,-6660000.0,-168091000.0,-55488000.0,4250861000.0,,27864000.0,14950000.0,-3972000.0,24302000.0,0.0,,85476000.0,-26793000.0,-0.15,-1672417000.0,343652000.0,-33679000.0,,400852000.0,,,,14007000.0,,-55909000.0,,4195000.0,132820000.0,356966000.0,-110987000.0,2114000.0,184830000.0,122112000.0,-375744000.0,-1309000.0,202134000.0,-3371000.0,234859000.0,,298136000.0,-1415201000.0,1304866000.0,,,14144000.0,896613000.0,-21914000.0,,21710000.0,343652000.0,328720000.0,-338338000.0,747673000.0,,-2500000.0,-2750000.0,-2518085000.0,,5678549000.0,2578444000.0,-51397000.0,6439536000.0,5446000.0,27864000.0,335396000.0,-65520000.0,,79821000.0,,-0.44,6426222000.0,-55909000.0,481886000.0,-1672417000.0,157341000.0,618810000.0,-686728000.0,,233099000.0,-55909000.0,408253000.0,,128406000.0,94658000.0,,,,,,,,,,,,,,,,,,,,,,
1396224000,178965000.0,,,1407000.0,1407000.0,200802000.0,,,,,,0.01,,,272393000.0,14934000.0,,,89000.0,,,,,,,,97167000.0,121844000.0,68102000.0,,,,,,,,,4310000.0,,52812000.0,89915000.0,6365982000.0,,,,,,,169118000.0,,4081286000.0,,,,144442000.0,,,,,128560000.0,,,,327968000.0,122112000.0,,,322914000.0,,1288000.0,,,,503776000.0,,,76331000.0,7275214000.0,,8644000.0,1407000.0,420335000.0,,,-1004000.0,7791342000.0,,,7395154000.0,146727000.0,,,,,4431284000.0,,22114000.0,8616000.0,474000.0,26310000.0,,,,,0.01,,,-672000.0,,,,,,,,,,4618000.0,,396188000.0,,444000.0,223866000.0,322914000.0,-964904000.0,,,657000.0,248383000.0,,,,,,,14244000.0,,3093000.0,,24676000.0,516128000.0,,-933110000.0,756779000.0,,-514538000.0,1686000.0,-2516678000.0,,6638375000.0,2693015000.0,,,5054000.0,,345550000.0,-32238000.0,,79265000.0,,,,,,-1738269000.0,968760000.0,,,,,,,,138356000.0,,,,,,,,,,,,,,,,,,,,,,,
1404086400,168994000.0,,,-9467000.0,-9467000.0,-215262000.0,,,,,,-0.07,,,286394000.0,10836000.0,,,5535000.0,,,,,,,,107438000.0,130452000.0,72782000.0,,,,,,,,,-13071000.0,,52824000.0,91020000.0,5778891000.0,,,,,,,186446000.0,,4041190000.0,,,,161005000.0,,,,,128950000.0,,,,113480000.0,322914000.0,,,107652000.0,,1291000.0,,,,1080200000.0,,,79791000.0,7250565000.0,,-9300000.0,-9467000.0,442832000.0,,,-10283000.0,7564583000.0,,,7405295000.0,129081000.0,,,,-276227000.0,4500219000.0,,25704000.0,-11755000.0,-437000.0,27502000.0,,,,,-0.07,,,34316000.0,,,,,,,,,,6196000.0,,159288000.0,,-687000.0,233372000.0,107652000.0,-79761000.0,,,-567000.0,275982000.0,,,,,,,12660000.0,,-7424000.0,,25441000.0,314018000.0,,-39161000.0,1340010000.0,,-123789000.0,2043000.0,-2526146000.0,,6065285000.0,2691302000.0,,,5828000.0,,383420000.0,-39913000.0,,89536000.0,,,,,,-1808917000.0,-304764000.0,,,,,,,,128950000.0,,,,,,,,,,,,,,,,,,,,,,,
1412035200,150343000.0,,,-16624000.0,-16624000.0,342605000.0,,,,,,-0.13,,,288612000.0,11375000.0,,,,,,,,,,,111876000.0,117155000.0,77435000.0,,,,,,,,,-20216000.0,,52716000.0,108054000.0,6471770000.0,,,,,,,185999000.0,,3910755000.0,,,,159410000.0,,,,,129046000.0,,,,455798000.0,107652000.0,,,450257000.0,,1291000.0,,,,1078318000.0,,,86406000.0,7134606000.0,,-9993000.0,-16624000.0,457121000.0,,,-2546000.0,7808992000.0,,,8106609000.0,91147000.0,,,,-326607000.0,4564289000.0,,29105000.0,-30449000.0,-1080000.0,31325000.0,,,,,-0.13,,,-94145000.0,,,,,,,,,,6416000.0,,-297617000.0,,3134000.0,230174000.0,450257000.0,-137336000.0,,,-7706000.0,281417000.0,,,,,,,13131000.0,,-15642000.0,,26589000.0,674386000.0,,-81274000.0,1346227000.0,,-272608000.0,982000.0,-2542770000.0,,6760382000.0,2687827000.0,,,5541000.0,,393293000.0,-59196000.0,,95418000.0,,,,,,-1876462000.0,331368000.0,,,,,,,,129046000.0,,,,,,,,,,,,,,,,,,,,,,,
