,annualNetPPE,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualDilutedEPS,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,quarterlyDilutedEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBasicAverageShares,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualInvestingCashFlow,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,trailingInterestExpense,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyBasicAverageShares,quarterlyBasicEPS,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingCommonStockIssuance,annualOperatingIncome,annualOtherShortTermInvestments,quarterlyCurrentAssets,trailingFreeCashFlow,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingEndCashPosition,trailingTaxProvision,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualInvestmentsAndAdvances,annualNetIncome,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualLongTermDebt,annualBasicEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,quarterlyDilutedAverageShares,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingChangeInInventory,quarterlyDeferredIncomeTax,quarterlyCurrentDeferredRevenue,annualInventory,quarterlyAccountsPayable,trailingGrossProfit,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualDeferredIncomeTax,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingBasicEPS,trailingDeferredIncomeTax,trailingCostOfRevenue,quarterlyChangeInInventory,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualAccountsPayable
1206921600,,12490000.0,,,,,,1516000.0,1516000.0,,1979000.0,-79300000.0,,,,118488000.0,,,,,,1036583000.0,746000.0,,,,,-19430000.0,,10185000.0,-10534000.0,10096000.0,29103000.0,-222998000.0,,0.21,,,,,,,,,,6028000.0,,,,73000.0,1259581000.0,,,28477000.0,,,-463000.0,,,,,,,28376000.0,0.0,,,,-117000.0,,526000.0,,,,37772000.0,,,,,,,,,68680000.0,0.21,,,,25533000.0,,-22439000.0,,,,70567000.0,,,17135000.0,9396000.0,,3094000.0,,,,,,-370302000.0,,,568705000.0,-5004000.0,40866000.0,,,,,,,594238000.0,17943000.0,1183727000.0,,,14753000.0,,,,,1113160000.0,,17234000.0,16788000.0,,,0.0,,,,,,,,68747000.0,,0.0,,,0.0,,0.0,,-1468000.0,25460000.0,65297000.0,,,,589489000.0,,,568705000.0,15969000.0,,,,40866000.0,,,-9510000.0,,,1516000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,16952000.0,,,,,,2165000.0,2165000.0,,1516000.0,-146500000.0,,,,126038000.0,,,,,,1076797000.0,-2875000.0,,,,,105701000.0,,10245000.0,-51695000.0,10189000.0,34336000.0,-232625000.0,,0.2,,,,,,,,,,6914000.0,,,,73000.0,1309422000.0,,,26158000.0,,,649000.0,,,,,,,26783000.0,0.0,,,,-5872000.0,,525000.0,,,,36496000.0,,,,,,,,,72942000.0,0.2,,,,25173000.0,,-23316000.0,,,,73423000.0,,,21292000.0,9713000.0,,2971000.0,,,,,,-376496000.0,,,588701000.0,-86429000.0,43735000.0,,,,,,,613874000.0,-25537000.0,1306742000.0,,,14641000.0,,,,,1233319000.0,,17122000.0,17122000.0,,,0.0,,,,,,,,73038000.0,,0.0,,,0.0,,0.0,,526000.0,25100000.0,66167000.0,,,,692868000.0,,,588701000.0,20843000.0,,,,43735000.0,,,-131210000.0,,,2165000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,34004000.0,,,,,,3790000.0,3790000.0,,2165000.0,-131435000.0,,,,1177289000.0,,,-72000.0,28000000.0,,1110948000.0,2792000.0,,34000000.0,,,13667000.0,,9875000.0,-44200000.0,10221000.0,150000.0,-242674000.0,,0.33,,,,,,,,,,1821000.0,,,,0.0,1353622000.0,,,5509000.0,,,1625000.0,,,,,,,25995000.0,0.0,,,,-21930000.0,,526000.0,,,,36071000.0,,97148000.0,,,,,,,76590000.0,0.33,,,,26265000.0,,-25267000.0,,,,118323000.0,,,27973000.0,10076000.0,,2399000.0,,,,,,-373691000.0,,,524060000.0,24828000.0,59999000.0,,,,,,,550325000.0,-38691000.0,1353923000.0,,,25592000.0,,,,,1235600000.0,,28072000.0,28072000.0,,,3798000.0,,,,,,,,76702000.0,,37668000.0,,,20833000.0,,0.0,,-9801000.0,26265000.0,71817000.0,,,,803598000.0,,,486560000.0,23354000.0,0.0,,,39166000.0,,,-17551000.0,,,3790000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,1120158000.0,40997000.0,1282927000.0,,209000.0,-1235000.0,89328000.0,209000.0,209000.0,193762000.0,3790000.0,-29560000.0,0.94,155254000.0,,116726000.0,96001000.0,75213000.0,0.0,15709000.0,,1120158000.0,18000.0,,63500000.0,,,-3937000.0,1372012000.0,9441000.0,-23789000.0,3566000.0,32084000.0,-251854000.0,,,,1979000.0,0.0,,2862000.0,,75127000.0,,,33649000.0,,-187099000.0,89024000.0,0.0,1372012000.0,-251854000.0,-111238000.0,29184000.0,,-130218000.0,-3581000.0,,,681000.0,,,,28998000.0,0.0,,,,-2029000.0,,,,0.0,,35855000.0,34072000.0,-256000.0,,-1770000.0,37745000.0,,-386795000.0,,,,,116726000.0,,88920000.0,,-27041000.0,,104738000.0,,81540000.0,,193762000.0,-62547000.0,10705000.0,,2711000.0,487559000.0,-29948000.0,576479000.0,-72000.0,0.0,440277000.0,,209000.0,487559000.0,-44633000.0,49162000.0,,,77691000.0,5945000.0,209000.0,77619000.0,576479000.0,5395000.0,1364467000.0,,0.0,15565000.0,-40890000.0,1250993000.0,78137000.0,63500000.0,1282927000.0,-98063000.0,15709000.0,15709000.0,32084000.0,,2862000.0,9598000.0,484697000.0,0.94,81540000.0,-7560000.0,,3853000.0,,1364467000.0,0.0,787988000.0,,-20833000.0,70551000.0,5945000.0,39890000.0,-15752000.0,25420000.0,75037000.0,,,440277000.0,787988000.0,25420000.0,88920000.0,484697000.0,29864000.0,,75037000.0,,69995000.0,,48412000.0,-28828000.0,195720000.0,,209000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,14090000.0,,,,,,10215000.0,10215000.0,,209000.0,-42500000.0,,,,116729000.0,,,,,,1112370000.0,-177000.0,,,,,-35352000.0,,9273000.0,-3120000.0,183000.0,21007000.0,-262762000.0,,0.27,,,,,,,,,,16936000.0,,,,,1375132000.0,,,45397000.0,,,10006000.0,,,,,,,29717000.0,0.0,,,,8547000.0,,480000.0,,,,40648000.0,,,,,,,,,82396000.0,0.27,,,,26777000.0,,-27035000.0,,,,93697000.0,,,-43000.0,10931000.0,,3159000.0,,,,,,-385018000.0,,,541476000.0,-13855000.0,49160000.0,,,,,,,568253000.0,42277000.0,1354802000.0,,,22641000.0,,,,,1261105000.0,,24912000.0,24912000.0,,,1783000.0,,,,,,,,82478000.0,,0.0,,,5353000.0,,0.0,,4457000.0,26777000.0,77035000.0,,,,786549000.0,,,539693000.0,27002000.0,,,,43807000.0,,,-39000.0,,,10215000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,19574000.0,,,,,,4923000.0,4923000.0,,10215000.0,-93000000.0,,,,116775000.0,,,,,,1105090000.0,321000.0,,46000000.0,,,-33828000.0,,9738000.0,-4405000.0,2425000.0,17633000.0,-273721000.0,,0.21,,,,,,,,,,11821000.0,,,,,1378811000.0,,,35540000.0,,,-5292000.0,,,,,,,29578000.0,0.0,,,,3242000.0,,479000.0,,,,40568000.0,,,,,,,,,82573000.0,0.21,,,,70691000.0,,-27044000.0,,,,90753000.0,,,45217000.0,10990000.0,,8584000.0,,,,,,485011000.0,,,486755000.0,-14420000.0,49152000.0,,,,,,,557446000.0,31135000.0,1343850000.0,,,17550000.0,,,,,1253097000.0,,19822000.0,19822000.0,,,2066000.0,,,,,,,,82674000.0,,0.0,,,0.0,,0.0,,-24000.0,24691000.0,79228000.0,,,,786404000.0,,,484689000.0,29744000.0,,,,49152000.0,,,-7004000.0,,,4923000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,18667000.0,,,,,,646000.0,646000.0,,4923000.0,-57500000.0,,,,116978000.0,,,0.0,21138000.0,,1100843000.0,75000.0,,9000000.0,,,-31106000.0,,9861000.0,-7115000.0,9891000.0,16981000.0,-284782000.0,,0.22,,,,,,,,,,11246000.0,,,,,1385625000.0,,,33498000.0,,,-4277000.0,,,,,,,31086000.0,0.0,,,,51000.0,,480000.0,,,,42092000.0,,23095000.0,,,,,,,83740000.0,0.23,,,,27106000.0,,-27301000.0,,,,88598000.0,,,21095000.0,11093000.0,,7574000.0,,,,,,506149000.0,,,495134000.0,-10800000.0,49753000.0,,,,,,,522240000.0,26383000.0,1336393000.0,,,18867000.0,,,,,1247795000.0,,21138000.0,21138000.0,,,1449000.0,,,,,,,,83858000.0,,0.0,,,0.0,,0.0,,-89000.0,27106000.0,81274000.0,,,,814153000.0,,,484685000.0,29440000.0,,,,49753000.0,,,-6669000.0,,,646000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,1373402000.0,37899000.0,1561819000.0,,2170000.0,3560000.0,147223000.0,2170000.0,2170000.0,197438000.0,646000.0,-57173000.0,0.87,165880000.0,,117315000.0,63742000.0,83649000.0,0.0,16239000.0,,1373402000.0,-399000.0,,,,,164028000.0,1669843000.0,10203000.0,-168068000.0,14031000.0,0.0,-296441000.0,,,,209000.0,,,1762000.0,,83556000.0,,,2897000.0,,-209004000.0,79833000.0,,1669843000.0,-296441000.0,-44944000.0,32788000.0,,-182708000.0,1524000.0,,,-180000.0,,,,27224000.0,1762000.0,,,,1672000.0,,,,1762000.0,,38122000.0,26530000.0,-75000.0,,1961000.0,39075000.0,,-250173000.0,,,,,117315000.0,,51657000.0,,-27855000.0,,117605000.0,,147731000.0,,197438000.0,-63159000.0,11680000.0,,23454000.0,739911000.0,13512000.0,789806000.0,0.0,54517000.0,-410019000.0,,2170000.0,738149000.0,-5869000.0,49373000.0,,,82111000.0,-24252000.0,2170000.0,82111000.0,789806000.0,-135280000.0,1655033000.0,,0.0,13967000.0,-35485000.0,32800000.0,82111000.0,,1507302000.0,-109235000.0,16239000.0,16239000.0,55394000.0,,0.0,32374000.0,738149000.0,0.87,93214000.0,0.0,,3110000.0,,1655033000.0,54517000.0,865227000.0,,-15750000.0,73025000.0,-24252000.0,44694000.0,-784000.0,49895000.0,81558000.0,,,-410019000.0,865227000.0,49895000.0,49895000.0,738149000.0,33677000.0,,81558000.0,,65123000.0,,42900000.0,-195292000.0,23020000.0,,2170000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,18397000.0,,,,,,75194000.0,75194000.0,,2170000.0,-159454000.0,,,,117566000.0,,,,,,1379623000.0,90000.0,,,,,57169000.0,,14553000.0,-9139000.0,7923000.0,54820000.0,-311106000.0,,0.21,,,,,,,,,,519000.0,,,,,1690729000.0,,,38797000.0,,,73024000.0,,,,,,,35709000.0,0.0,,,38000.0,1440000.0,,839000.0,,,,50396000.0,,36739000.0,,,,,,,88840000.0,0.21,,,,52893000.0,,-30599000.0,,,,172348000.0,,,20853000.0,14687000.0,,3710000.0,,,,,,-419804000.0,,,783200000.0,-14322000.0,58678000.0,,,,,,,836093000.0,29658000.0,1741386000.0,,,18680000.0,,,,,1569038000.0,,20951000.0,20951000.0,,,1896000.0,,,,,,,,88961000.0,,3792000.0,,,4572000.0,,0.0,,-220000.0,52893000.0,83690000.0,,,,905293000.0,,,781304000.0,46760000.0,,,,54106000.0,,,-22942000.0,,,75194000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,20123000.0,,,,,,1957000.0,1957000.0,,75194000.0,-52824000.0,,,,117937000.0,,,,,,2013548000.0,-1471000.0,,,,,236597000.0,,19091000.0,-7864000.0,19603000.0,47803000.0,-327536000.0,,0.14,,,,,,,,,,14103000.0,,,,,2341084000.0,,,27141000.0,,,-73237000.0,,,,,,,35885000.0,273000.0,,,,-9061000.0,,,,,,52336000.0,,36786000.0,,,,,,,93031000.0,0.14,,,,108350000.0,,-32053000.0,,,,113117000.0,,,-20928000.0,16451000.0,,3672000.0,,,,,,-436363000.0,,,1227014000.0,-34000.0,58805000.0,,,,,,,1335364000.0,19277000.0,2296445000.0,,,13237000.0,,,,,2183328000.0,,15509000.0,15509000.0,,,0.0,,,,,,,,93153000.0,,2294000.0,,,2797000.0,,-343180000.0,,-1347000.0,108077000.0,87136000.0,,,,961081000.0,,,1227014000.0,34119000.0,,,,56008000.0,,,-336975000.0,,,1957000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,32598000.0,,,,,,1192000.0,1192000.0,,1957000.0,-121935000.0,,,,118312000.0,,,,,0.0,1997098000.0,-652000.0,,,,,-36403000.0,,19070000.0,-8655000.0,15543000.0,0.0,-355274000.0,,0.15,,,,,,,,,,4239000.0,,,,,2352372000.0,,,44506000.0,,,-765000.0,,,,,,,37126000.0,1579000.0,,,,188000.0,,,,,,64868000.0,,63409000.0,,,,,,,95698000.0,0.15,,,,124318000.0,,-36420000.0,,,,174198000.0,,,-38000.0,27742000.0,,4856000.0,,,,,,-455793000.0,,,1148157000.0,-4452000.0,69724000.0,,,,,,,1272475000.0,35851000.0,2293558000.0,,,14736000.0,,,,,2119360000.0,,17007000.0,17007000.0,,,0.0,,,,,,,,95987000.0,,61075000.0,,,0.0,,0.0,,-1056000.0,122739000.0,90780000.0,,,,1021083000.0,,,1148157000.0,32010000.0,,,,69724000.0,,,-8868000.0,,,1192000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,1985861000.0,29039000.0,2181868000.0,,6921000.0,-1713000.0,157563000.0,6921000.0,6921000.0,258321000.0,1192000.0,-615365000.0,0.52,235269000.0,,118411000.0,242003000.0,94237000.0,,,,1985861000.0,1988000.0,,,,,-15360000.0,2366856000.0,36910000.0,-353547000.0,-14137000.0,1543000.0,-380995000.0,,,,2170000.0,,,1117000.0,,94056000.0,,,2622000.0,,-394815000.0,107675000.0,,2366856000.0,-380995000.0,-37093000.0,47119000.0,,-379205000.0,5729000.0,,,-45000.0,,,,41926000.0,0.0,,,,1155000.0,,,,0.0,,66061000.0,28932000.0,1847000.0,,4751000.0,90602000.0,,-949578000.0,,,,,118411000.0,,121859000.0,,-39811000.0,,150646000.0,,179311000.0,,258321000.0,20000.0,25743000.0,,3296000.0,1178082000.0,-6278000.0,1299941000.0,0.0,57172000.0,-490476000.0,,6921000.0,1178082000.0,-18285000.0,71114000.0,,,58436000.0,0.0,6921000.0,58436000.0,1299941000.0,-306428000.0,2304007000.0,,0.0,2697000.0,-221642000.0,29405000.0,58436000.0,,2124696000.0,-138883000.0,4969000.0,4969000.0,58045000.0,,1117000.0,23052000.0,1176965000.0,0.52,122139000.0,0.0,,-93000.0,,2304007000.0,57172000.0,1004066000.0,,149000.0,49350000.0,0.0,84623000.0,-64000.0,121859000.0,92819000.0,,,-490476000.0,1004066000.0,121859000.0,121859000.0,1176965000.0,28735000.0,,92819000.0,,70965000.0,,21483000.0,-26030000.0,138781000.0,,6921000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,30444000.0,,,,,,3381000.0,3381000.0,,6921000.0,-48604000.0,,,,10137000.0,,,,,,1939881000.0,-93000.0,,,,,-36579000.0,,20694000.0,-4325000.0,15737000.0,324000.0,-395918000.0,,-0.11,,,,,,,,,,1000000.0,-108552000.0,,,,2335799000.0,,,38706000.0,,,-3540000.0,,,,,,,39802000.0,0.0,,,,-5668000.0,,1479000.0,,,,65020000.0,,28108000.0,,,,,,,100074000.0,-0.11,,,,117317000.0,,-40268000.0,,,,178240000.0,,,-38000.0,25218000.0,,5226000.0,,,,,,-540134000.0,,,1245421000.0,-2342000.0,70476000.0,,,,,,,1362738000.0,34381000.0,2257927000.0,,,-11076000.0,,,,,2079687000.0,,-5913000.0,-5913000.0,,,470000.0,,,,,,,,100086000.0,,58698000.0,,,230000.0,,0.0,,-25032000.0,117317000.0,95981000.0,,,,895189000.0,,,1244951000.0,29159000.0,,,,70246000.0,,,-5667000.0,,,3381000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,33828000.0,,,,,,4996000.0,4996000.0,,3381000.0,-73612000.0,,,,10262000.0,,,,17790000.0,,1919038000.0,109000.0,,,,,-29169000.0,,20775000.0,-3891000.0,24235000.0,59541000.0,-420651000.0,,0.17,,,,,,,,,,747000.0,-4000.0,,,,2339689000.0,,,38446000.0,,,1615000.0,,,,,,,38553000.0,0.0,,,,-8557000.0,,1519000.0,,,,63324000.0,,3242000.0,,,,,,,101912000.0,0.17,,,,110487000.0,,-38776000.0,,,,119920000.0,,,-712000.0,24759000.0,,4930000.0,,,,,,-561108000.0,,,1228403000.0,52000.0,72606000.0,,,,,,,1338890000.0,34555000.0,2240979000.0,,,17806000.0,,,,,2121059000.0,,17790000.0,17790000.0,,,472000.0,,,,,,,,102001000.0,,0.0,,,225000.0,,-4668000.0,,617000.0,110487000.0,94315000.0,,,,902089000.0,,,1227931000.0,29278000.0,,,,72381000.0,,,-7662000.0,,,4996000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,29264000.0,,,,,,10730000.0,10730000.0,,4996000.0,-123620000.0,,,,10335000.0,,,,21436000.0,,1895740000.0,339000.0,,,,,-39435000.0,,23785000.0,-3894000.0,10709000.0,58464000.0,-445272000.0,,0.21,,,,,,,,,,1439000.0,0.0,,,,2341012000.0,,,51866000.0,,,5734000.0,,,,,,,43406000.0,0.0,,,,3844000.0,,,,,,68277000.0,,-113000.0,,,,,,,103180000.0,0.21,,,,114438000.0,,-41411000.0,,,,127180000.0,,,-294000.0,24871000.0,,4393000.0,,,,,,-581088000.0,,,1219382000.0,-2555000.0,72818000.0,,,,,,,1333820000.0,47972000.0,2231665000.0,,,21436000.0,,,,,2104485000.0,,21436000.0,21436000.0,,,472000.0,,,,,,,,103231000.0,,0.0,,,148000.0,,-5837000.0,,1803000.0,114438000.0,96615000.0,,,,897845000.0,,,1218910000.0,31205000.0,,,,72670000.0,,,-6697000.0,,,10730000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,2081994000.0,32672000.0,2437560000.0,,351000.0,-25878000.0,169771000.0,351000.0,351000.0,291551000.0,10730000.0,-53257000.0,0.46,265680000.0,,10341000.0,81299000.0,102177000.0,,19293000.0,,2066619000.0,-1818000.0,,,,,186482000.0,2552414000.0,21629000.0,-94191000.0,4132000.0,63934000.0,-470420000.0,,,,6921000.0,,,0.0,,102119000.0,,,9021000.0,-2928000.0,-257640000.0,126208000.0,,2537039000.0,-470420000.0,-163546000.0,40753000.0,,-106301000.0,-10379000.0,,,-1463000.0,,,,43582000.0,0.0,,,,-9448000.0,,,,0.0,,66411000.0,54813000.0,-27000.0,,-6570000.0,86899000.0,,-299093000.0,,,,,10341000.0,6037000.0,127428000.0,,-41438000.0,,165343000.0,,135127000.0,,292204000.0,894000.0,25489000.0,,4883000.0,1566775000.0,-19829000.0,1694203000.0,,0.0,-603238000.0,,351000.0,1551400000.0,-158701000.0,76304000.0,,,52606000.0,0.0,351000.0,52606000.0,1678828000.0,-53438000.0,2557312000.0,,653000.0,19293000.0,63470000.0,55418000.0,52606000.0,,2422185000.0,-161893000.0,19293000.0,19293000.0,61473000.0,,0.0,19432000.0,1566775000.0,0.46,135127000.0,-111484000.0,,-150000.0,,2572687000.0,0.0,878484000.0,,50000.0,47459000.0,10407000.0,100337000.0,-2665000.0,127428000.0,100664000.0,,,-603238000.0,878484000.0,127428000.0,127428000.0,1551400000.0,52957000.0,,100664000.0,,76254000.0,,12207000.0,-237614000.0,31210000.0,,351000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,32673000.0,,,,,,2717000.0,2717000.0,,351000.0,-466507000.0,,,,10477000.0,,,,26084000.0,,2034681000.0,176000.0,,,,,-57210000.0,,30704000.0,-9837000.0,1707000.0,74404000.0,-494936000.0,,0.25,,,,,,,,,,22128000.0,0.0,,,,2529617000.0,,,49544000.0,,,2366000.0,,,,,,,51842000.0,0.0,,,,-6401000.0,,1485000.0,,,,83935000.0,,5170000.0,,,,,,,103754000.0,0.25,,,,125916000.0,,-42580000.0,,,,143851000.0,,,-38000.0,27147000.0,,5526000.0,,,,,,-619741000.0,,,1530004000.0,-1069000.0,84515000.0,,,,,,,1655920000.0,39707000.0,2538803000.0,,,26084000.0,,,,,2394952000.0,,26084000.0,26084000.0,,,0.0,,,,,,,,104012000.0,,0.0,,,0.0,,-1190000.0,,4939000.0,125916000.0,106741000.0,,,,882883000.0,,,1530004000.0,45966000.0,,,,84515000.0,,,10032000.0,,,2717000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,32153000.0,,,,,,2861000.0,2861000.0,,2717000.0,-84667000.0,,,,10782000.0,,,,30572000.0,,2038802000.0,194000.0,,2000000.0,,,-17351000.0,,24677000.0,-31292000.0,54349000.0,70942000.0,-522107000.0,,0.29,,,,,,,,,,-12088000.0,0.0,,,,2560909000.0,,,44880000.0,,,144000.0,,,,,,,51672000.0,0.0,,,,-9916000.0,,,,,,78871000.0,,10404000.0,,,,,,,105717000.0,0.29,,,,128196000.0,,-44437000.0,,,,221004000.0,,,-37000.0,27199000.0,,4954000.0,,,,,,-633613000.0,,,1487991000.0,-2489000.0,83825000.0,,,,,,,1616187000.0,13588000.0,2551862000.0,,,30572000.0,,,,,2330858000.0,,30572000.0,30572000.0,,,0.0,,,,,,,,106033000.0,,68822000.0,,,0.0,,-3522000.0,,3568000.0,126196000.0,112842000.0,,,,935675000.0,,,1487991000.0,48595000.0,,,,83825000.0,,,-27385000.0,,,2861000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,33478000.0,,,,,,6951000.0,6951000.0,,2861000.0,-80983000.0,,,,11205000.0,,,,30119000.0,,2235832000.0,-175000.0,,,,,152381000.0,,24723000.0,-211638000.0,36926000.0,71396000.0,-550381000.0,,0.27,,,,,,,,,,1781000.0,0.0,,,,2786213000.0,,,62543000.0,,,4090000.0,,,,,,,53630000.0,0.0,,,,4924000.0,,,,,,81935000.0,,62099000.0,,,,,,,109135000.0,0.28,,,,149981000.0,,-45661000.0,,,,159235000.0,,,-38000.0,28305000.0,,5173000.0,,,,,,-649167000.0,,,1588539000.0,-1113000.0,87108000.0,,,,,,,1738520000.0,-149095000.0,2759440000.0,,,30119000.0,,,,,2600205000.0,,30119000.0,30119000.0,,,0.0,,,,,,,,109667000.0,,0.0,,,0.0,,-2052000.0,,1206000.0,149981000.0,119361000.0,,,,1020920000.0,,,1588539000.0,47427000.0,,,,87108000.0,,,-210834000.0,,,6951000.0,,,,,,,,,,,,,,,,,,,,,,,,,
