,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyGrossProfit,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualDilutedEPS,annualOtherNonCurrentAssets,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualBasicAverageShares,annualChangesInAccountReceivables,trailingInterestExpense,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicEPS,trailingNetIncomeCommonStockholders,annualTotalRevenue,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualInterestExpense,quarterlyInvestingCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualGrossProfit,trailingFreeCashFlow,quarterlyOperatingExpense,quarterlyRetainedEarnings,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockholdersEquity,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,annualChangeInInventory,trailingTaxProvision,quarterlyAccumulatedDepreciation,quarterlyBasicEPS,annualNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualCashDividendsPaid,annualCostOfRevenue,annualBeginningCashPosition,annualCurrentDebt,annualNetIncome,annualFreeCashFlow,annualDilutedAverageShares,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCapitalExpenditure,annualLongTermDebt,annualDepreciationAndAmortization,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualRetainedEarnings,quarterlyAccountsReceivable,annualInventory,quarterlyTaxProvision,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,annualCapitalStock,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyCostOfRevenue,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOperatingIncome,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,quarterlyDilutedEPS,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,trailingGrossProfit,annualNonCurrentDeferredRevenue,annualGoodwill,trailingSellingGeneralAndAdministration,trailingCashDividendsPaid,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,quarterlyGoodwill,trailingStockBasedCompensation,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCostOfRevenue,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,annualOtherIntangibleAssets,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1009756800,6440000000.0,-325000000.0,-6833000000.0,,15195000000.0,4141000000.0,,-1000000.0,,,-6000000.0,15126000000.0,-1262000000.0,-4.17,4896000000.0,119000000.0,,3033000000.0,130695444.0,,,-1875000000.0,1183000000.0,667000000.0,50000000.0,,,189000000.0,267000000.0,,12000000.0,1230000000.0,7000000.0,261000000.0,-545000000.0,1397000000.0,-4.17,,9597000000.0,12000000.0,,-54000000.0,691000000.0,-132000000.0,3033000000.0,-74000000.0,6741000000.0,,4022000000.0,-1055000000.0,14069000000.0,,1890000000.0,-490000000.0,667000000.0,,15126000000.0,-73000000.0,3810000000.0,,-353000000.0,,-6833000000.0,,-331000000.0,9680000000.0,,-189000000.0,2856000000.0,182000000.0,1397000000.0,-545000000.0,-845000000.0,130695444.0,-1126000000.0,-138000000.0,-109000000.0,171000000.0,,,4896000000.0,1397000000.0,-63000000.0,,1890000000.0,-400000000.0,6983000000.0,,17102000000.0,,875000000.0,813000000.0,-12000000.0,8362000000.0,-1055000000.0,1364000000.0,813000000.0,35000000.0,3810000000.0,6983000000.0,9000000.0,875000000.0,,,1364000000.0,-24000000.0,,1000000.0,1230000000.0,,-6016000000.0,464000000.0,189000000.0,,301000000.0,,1183000000.0,,1000000.0,-11000000.0,189000000.0,-325000000.0,8362000000.0,,417000000.0,189000000.0,,831000000.0,213000000.0,,189000000.0,716000000.0,14069000000.0,,,26000000.0,,15195000000.0,,1397000000.0,189000000.0,9680000000.0,181000000.0,-229000000.0,2000000.0,,,17102000000.0,-404000000.0,,-138000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017532800,,-290000000.0,,,15185000000.0,1815000000.0,,,,,,14103000000.0,,,,292000000.0,,,,,,2525000000.0,861000000.0,669000000.0,282000000.0,-31000000.0,,160000000.0,-57000000.0,136643836.0,,,,432000000.0,,,,,,179000000.0,,-78000000.0,,629000000.0,2488000000.0,653000000.0,,,1523000000.0,-704000000.0,,,2289000000.0,,,,,,3159000000.0,,,,-6950000000.0,2.99,,,,,,,,,,,,399000000.0,400000000.0,252000000.0,,133000000.0,4945000000.0,922000000.0,-910000000.0,,,-192000000.0,,,,,,627000000.0,521000000.0,8235000000.0,,1032000000.0,,253000000.0,,6603000000.0,29000000.0,881000000.0,,,,-29000000.0,,,1376000000.0,,710000000.0,,,,,,,,1000000.0,,160000000.0,,,,,160000000.0,,,189000000.0,2.92,,,13991000000.0,,,,,,,922000000.0,,,160000000.0,60000000.0,-3000000.0,,,16479000000.0,,,399000000.0,811000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025395200,,-723000000.0,,,14498000000.0,1471000000.0,,,,,,13639000000.0,,,,233000000.0,,,,,,2368000000.0,906000000.0,472000000.0,58000000.0,-95000000.0,,264000000.0,-18000000.0,135000000.0,,,,328000000.0,,,,,,-89000000.0,,-19000000.0,,123000000.0,2407000000.0,105000000.0,,,1238000000.0,-838000000.0,,,1757000000.0,,,,,,3054000000.0,,,,-6873000000.0,-0.56,,8987000000.0,,,,,,,,,,-75000000.0,73000000.0,249000000.0,,135000000.0,4694000000.0,924000000.0,-268000000.0,,,-169000000.0,,,,,,716000000.0,17000000.0,7625000000.0,,955000000.0,,32000000.0,,6403000000.0,20000000.0,788000000.0,,,,104000000.0,,,1224000000.0,,897000000.0,,,,,,,,1000000.0,,264000000.0,,,,,264000000.0,,,160000000.0,-0.56,,,13066000000.0,,,,,,,924000000.0,,,144000000.0,80000000.0,24000000.0,,,15473000000.0,,,-75000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033344000,,-756000000.0,,,14081000000.0,931000000.0,,-301000000.0,,,,13126000000.0,,,,211000000.0,,,,,,1333000000.0,774000000.0,440000000.0,-290000000.0,21000000.0,,407000000.0,-30000000.0,144000000.0,,,,331000000.0,,,,,,-138000000.0,,-27000000.0,,147000000.0,2439000000.0,56000000.0,,,720000000.0,-842000000.0,,,2022000000.0,,,,,,2704000000.0,,,,-6523000000.0,0.16,,9121000000.0,,,,,,,,,,23000000.0,6000000.0,-178000000.0,,144000000.0,4485000000.0,850000000.0,174000000.0,,,-162000000.0,,,,,,842000000.0,9000000.0,7558000000.0,,750000000.0,,50000000.0,,6585000000.0,301000000.0,804000000.0,,,,143000000.0,,,1080000000.0,,402000000.0,,,,,,,,1000000.0,,407000000.0,,,,,407000000.0,,,264000000.0,0.16,,,12783000000.0,,,,,,,850000000.0,,,162000000.0,-340000000.0,9000000.0,,,15222000000.0,,,23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041292800,5053000000.0,-753000000.0,-6110000000.0,,11344000000.0,1866000000.0,,322000000.0,,,-9000000.0,12761000000.0,-747000000.0,-4.46,5933000000.0,-632000000.0,,2748000000.0,139013453.0,,,4402000000.0,535000000.0,997000000.0,-263000000.0,,,377000000.0,277000000.0,,-373000000.0,1265000000.0,250000000.0,-463000000.0,-620000000.0,1098000000.0,-4.46,,8687000000.0,188000000.0,,-25000000.0,504000000.0,185000000.0,2748000000.0,-718000000.0,5152000000.0,,2498000000.0,-1720000000.0,11167000000.0,,1133000000.0,-213000000.0,997000000.0,,12761000000.0,13000000.0,2898000000.0,,140000000.0,,-6110000000.0,,-416000000.0,8548000000.0,,-149000000.0,3535000000.0,127000000.0,1098000000.0,-620000000.0,-344000000.0,139013453.0,1084000000.0,-974000000.0,-584000000.0,80000000.0,,,5933000000.0,1098000000.0,-233000000.0,,1133000000.0,-224000000.0,5356000000.0,,13915000000.0,,505000000.0,617000000.0,-47000000.0,5234000000.0,-1720000000.0,757000000.0,617000000.0,-134000000.0,2898000000.0,5356000000.0,7000000.0,505000000.0,,,757000000.0,32000000.0,,1000000.0,1265000000.0,,2536000000.0,357000000.0,377000000.0,,99000000.0,,535000000.0,,1000000.0,2000000.0,377000000.0,-753000000.0,5234000000.0,,403000000.0,377000000.0,,614000000.0,407000000.0,,377000000.0,-1237000000.0,11167000000.0,,,172000000.0,,11344000000.0,,1098000000.0,377000000.0,8548000000.0,43000000.0,-144000000.0,-403000000.0,,,13915000000.0,-403000000.0,,-974000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049068800,,-737000000.0,,,11200000000.0,1517000000.0,,,,,,13045000000.0,,,,239000000.0,,,,,,1992000000.0,481000000.0,689000000.0,162000000.0,27000000.0,,675000000.0,6000000.0,154901961.0,,,,365000000.0,,,,,,241000000.0,,,,-53000000.0,2591000000.0,117000000.0,,,1278000000.0,-1641000000.0,,,1228000000.0,,,,,,2769000000.0,,,,-5490000000.0,0.55,,,,,,,,,,,,79000000.0,76000000.0,400000000.0,,143636364.0,5994000000.0,1180000000.0,-50000000.0,,,-156000000.0,,,,,,377000000.0,-2000000.0,5710000000.0,,850000000.0,,41000000.0,,5212000000.0,,466000000.0,,,,298000000.0,,,1108000000.0,,475000000.0,,,,,,,,1000000.0,,675000000.0,,,,,675000000.0,,,377000000.0,0.51,,,11704000000.0,,,,,,,1180000000.0,,,119000000.0,244000000.0,-2000000.0,,,14295000000.0,,,79000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056931200,,-724000000.0,,,11233000000.0,840000000.0,,,,,,11806000000.0,,,,183000000.0,,,,,,1154000000.0,421000000.0,741000000.0,-485000000.0,142000000.0,,931000000.0,-12000000.0,145161290.0,,,,283000000.0,,,,,,-243000000.0,,,,514000000.0,3035000000.0,29000000.0,,,657000000.0,-1686000000.0,,,1199000000.0,,,,,,1713000000.0,,,,-5493000000.0,-0.31,,8766000000.0,,,,,,,,,,-45000000.0,-5000000.0,-267000000.0,,145161290.0,4253000000.0,542000000.0,8000000.0,,,-103000000.0,,,,,,597000000.0,-1000000.0,5740000000.0,,766000000.0,,34000000.0,,6055000000.0,,550000000.0,,,,256000000.0,,,750000000.0,,314000000.0,,,,,,,,1000000.0,,931000000.0,,,,,931000000.0,,,675000000.0,-0.31,,,9993000000.0,,,,,,,542000000.0,,,153000000.0,-370000000.0,-214000000.0,,,13028000000.0,,,-45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064880000,,-720000000.0,,,11292000000.0,501000000.0,,-219000000.0,,,,10935000000.0,,,,109000000.0,,,,,,1016000000.0,396000000.0,640000000.0,63000000.0,-113000000.0,,664000000.0,11000000.0,150980392.0,,,,222000000.0,,,,,,-352000000.0,,,,40000000.0,2675000000.0,-50000000.0,,,392000000.0,-1763000000.0,,,1353000000.0,,,,,,1197000000.0,,,,-5550000000.0,-0.51,,8484000000.0,,,,,,,,,,-77000000.0,-34000000.0,-147000000.0,,150980392.0,3894000000.0,188000000.0,-142000000.0,,,-93000000.0,,,,,,955000000.0,20000000.0,5742000000.0,,416000000.0,,-16000000.0,,6291000000.0,225000000.0,503000000.0,,,,-249000000.0,,,613000000.0,,515000000.0,,,,,,,,2000000.0,,664000000.0,,,,,664000000.0,,,931000000.0,-0.51,,,9636000000.0,,,,,,,188000000.0,,,179000000.0,-240000000.0,49000000.0,,,12311000000.0,,,-77000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072828800,3682000000.0,-419000000.0,-4846000000.0,,11790000000.0,2494000000.0,,,,,,12180000000.0,-535000000.0,-0.3,4375000000.0,1000000.0,,2494000000.0,146666667.0,,,1454000000.0,357000000.0,594000000.0,-58000000.0,,,532000000.0,-206000000.0,,17000000.0,774000000.0,181000000.0,129000000.0,-44000000.0,519000000.0,-0.3,,5513000000.0,66000000.0,,,594000000.0,-298000000.0,2494000000.0,-80000000.0,4113000000.0,,2493000000.0,-1844000000.0,11344000000.0,,1585000000.0,-318000000.0,594000000.0,,12180000000.0,58000000.0,1650000000.0,,-288000000.0,,-4846000000.0,,-43000000.0,8673000000.0,,,1400000000.0,351000000.0,519000000.0,-44000000.0,-786000000.0,146666667.0,203000000.0,-1000000.0,-80000000.0,-237000000.0,,,4375000000.0,519000000.0,414000000.0,,1585000000.0,-183000000.0,6704000000.0,,13838000000.0,,700000000.0,892000000.0,33000000.0,6944000000.0,-1844000000.0,476000000.0,892000000.0,0.0,1650000000.0,6704000000.0,43000000.0,700000000.0,,,476000000.0,-124000000.0,,2000000.0,774000000.0,,-1040000000.0,272000000.0,532000000.0,,431000000.0,,357000000.0,,2000000.0,150000000.0,532000000.0,-419000000.0,6944000000.0,,-251000000.0,532000000.0,,893000000.0,664000000.0,,532000000.0,230000000.0,11344000000.0,,,-201000000.0,,11790000000.0,,519000000.0,532000000.0,8673000000.0,143000000.0,-420000000.0,184000000.0,,,13838000000.0,15000000.0,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080691200,,-317000000.0,,,14434000000.0,1505000000.0,,,,,,12687000000.0,,,,122000000.0,,,,,,1754000000.0,276000000.0,774000000.0,-32000000.0,,,551000000.0,-7000000.0,157142857.0,,,,266000000.0,,,,,,366000000.0,,,,-115000000.0,2719000000.0,-12000000.0,,,1383000000.0,-1855000000.0,,,1676000000.0,,,,,,1964000000.0,,,,-5942000000.0,-0.07,,,,,,,,,,,,-11000000.0,-9000000.0,409000000.0,,157142857.0,3881000000.0,892000000.0,-266000000.0,,,-113000000.0,,,,,,562000000.0,17000000.0,8492000000.0,,832000000.0,,-3000000.0,,6513000000.0,,747000000.0,,,,19000000.0,,,796000000.0,,249000000.0,,,,,,,,2000000.0,,551000000.0,,,,,551000000.0,,,532000000.0,-0.07,,,12398000000.0,,,,,,,892000000.0,,,143000000.0,296000000.0,0.0,,,15117000000.0,,,-11000000.0,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088553600,,-313000000.0,,,14486000000.0,829000000.0,,,,,,12865000000.0,,,,107000000.0,,,,,,1093000000.0,381000000.0,697000000.0,92000000.0,,,696000000.0,-36000000.0,160000000.0,,,,215000000.0,,,,,,-285000000.0,,,,-99000000.0,2852000000.0,12000000.0,,,722000000.0,-1835000000.0,,,1702000000.0,,,,,,2161000000.0,,,,-5958000000.0,0.1,,8815000000.0,,,,,,,,,,19000000.0,19000000.0,72000000.0,,160000000.0,3904000000.0,903000000.0,-10000000.0,,,-124000000.0,,,,,,832000000.0,46000000.0,8528000000.0,,627000000.0,,-7000000.0,,6500000000.0,,733000000.0,,,,-29000000.0,,,877000000.0,,264000000.0,,,,,,,,2000000.0,,696000000.0,,,,,696000000.0,,,551000000.0,0.1,,,12455000000.0,,,,,,,903000000.0,,,147000000.0,-52000000.0,0.0,,,15307000000.0,,,16000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096502400,,-309000000.0,,,14635000000.0,606000000.0,,,292000000.0,,,12863000000.0,,,,140000000.0,,,,,,1063000000.0,339000000.0,609000000.0,-426000000.0,17000000.0,,560000000.0,73000000.0,164705882.0,,,,254000000.0,,,,,,-354000000.0,,,,82000000.0,2804000000.0,69000000.0,,,466000000.0,-1779000000.0,,,1764000000.0,,,,,,1707000000.0,,,,-6035000000.0,0.35,,9258000000.0,,,,,,,,,,59000000.0,51000000.0,-287000000.0,,160000000.0,3945000000.0,594000000.0,68000000.0,,,-140000000.0,,,,,,1186000000.0,69000000.0,8600000000.0,,449000000.0,,18000000.0,,6912000000.0,,739000000.0,,,,38000000.0,,,774000000.0,,457000000.0,,,,,,,,2000000.0,,560000000.0,,,,,560000000.0,,,696000000.0,0.34,,,12573000000.0,,,,,,-292000000.0,594000000.0,,,143000000.0,-427000000.0,-9000000.0,,,15377000000.0,,,56000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104451200,3744000000.0,-336000000.0,-6115000000.0,,14751000000.0,2419000000.0,,,2350000000.0,,-11000000.0,12806000000.0,-525000000.0,0.64,4214000000.0,218000000.0,,2999000000.0,169230769.0,,,1562000000.0,392000000.0,719000000.0,231000000.0,,,669000000.0,-8000000.0,,-39000000.0,887000000.0,137000000.0,283000000.0,110000000.0,476000000.0,0.65,,5472000000.0,164000000.0,,,634000000.0,-260000000.0,2999000000.0,46000000.0,4335000000.0,,2201000000.0,-1734000000.0,12873000000.0,,2333000000.0,-135000000.0,719000000.0,,12806000000.0,-5000000.0,1755000000.0,,-109000000.0,,-6115000000.0,,127000000.0,9079000000.0,,,1137000000.0,532000000.0,476000000.0,121000000.0,47000000.0,171875000.0,-392000000.0,47000000.0,59000000.0,378000000.0,,,4214000000.0,476000000.0,165000000.0,174000000.0,2333000000.0,-148000000.0,6948000000.0,,15872000000.0,,750000000.0,1030000000.0,18000000.0,8636000000.0,-1734000000.0,581000000.0,1030000000.0,-13000000.0,1755000000.0,6948000000.0,,750000000.0,-3050000000.0,,581000000.0,109000000.0,,263000000.0,887000000.0,2942000000.0,-857000000.0,290000000.0,669000000.0,,591000000.0,,392000000.0,,263000000.0,153000000.0,669000000.0,-336000000.0,8636000000.0,,572000000.0,669000000.0,,1022000000.0,560000000.0,,669000000.0,-43000000.0,12873000000.0,,,22000000.0,,14751000000.0,-2458000000.0,476000000.0,669000000.0,9079000000.0,197000000.0,230000000.0,249000000.0,,,15872000000.0,122000000.0,,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112227200,,-323000000.0,,,14830000000.0,1782000000.0,,,421000000.0,,,12854000000.0,,,,420000000.0,,,,,,1845000000.0,358000000.0,743000000.0,56000000.0,,,940000000.0,11000000.0,202702703.0,,,,576000000.0,,,,,,418000000.0,,-2000000.0,,-8000000.0,3181000000.0,226000000.0,,,1362000000.0,-1584000000.0,,,2503000000.0,,,,,,1666000000.0,,,,-6032000000.0,0.77,,,,,,,,,,,,152000000.0,152000000.0,262000000.0,,194805195.0,4200000000.0,487000000.0,17000000.0,,,-149000000.0,,,,,,612000000.0,45000000.0,8798000000.0,,886000000.0,,74000000.0,,6964000000.0,6000000.0,808000000.0,,,,271000000.0,,,821000000.0,,63000000.0,,,,,,,,263000000.0,,940000000.0,,,,,940000000.0,,,669000000.0,0.74,,,13020000000.0,,,,,,-312000000.0,487000000.0,,,136000000.0,113000000.0,-10000000.0,,,16201000000.0,,,150000000.0,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120089600,,-333000000.0,,,14949000000.0,911000000.0,,,96000000.0,,,12822000000.0,,,,74000000.0,,,,,,1241000000.0,412000000.0,714000000.0,24000000.0,,,1013000000.0,-34000000.0,225000000.0,,,,196000000.0,,,,,,-306000000.0,,-4000000.0,,-128000000.0,3293000000.0,5000000.0,,,837000000.0,-1557000000.0,,,2795000000.0,,,,,,1621000000.0,,,,-6115000000.0,0.12,,9458000000.0,,,,,,,,,,30000000.0,30000000.0,244000000.0,,225000000.0,4307000000.0,343000000.0,-44000000.0,,,-131000000.0,,,,,,918000000.0,35000000.0,8834000000.0,,648000000.0,,-25000000.0,,6823000000.0,277000000.0,790000000.0,,,,73000000.0,,,866000000.0,,330000000.0,,,,,,,,263000000.0,,1013000000.0,,,,,1013000000.0,,,940000000.0,0.12,,,13168000000.0,,,,,,-97000000.0,343000000.0,,,132000000.0,113000000.0,-20000000.0,,,16461000000.0,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128038400,,-297000000.0,,,12796000000.0,889000000.0,,,94000000.0,,,13147000000.0,,,,-844000000.0,,,,,,1335000000.0,531000000.0,1125000000.0,-200000000.0,-172000000.0,,793000000.0,-158000000.0,219008264.0,,,,-723000000.0,,,,,,-463000000.0,,-2000000.0,,-263000000.0,3940000000.0,-428000000.0,,,1733000000.0,-1822000000.0,,,2572000000.0,,,,,,2168000000.0,,,,-5077000000.0,-1.21,,9220000000.0,,,,,,,,,,-263000000.0,-263000000.0,98000000.0,,219008264.0,4426000000.0,441000000.0,-55000000.0,,,-155000000.0,,,,,,1380000000.0,50000000.0,7719000000.0,,642000000.0,,-165000000.0,,6699000000.0,6000000.0,613000000.0,,,,-220000000.0,,,1196000000.0,,446000000.0,,,,,,,,263000000.0,,793000000.0,,,,,793000000.0,,,1013000000.0,-1.21,,,12175000000.0,,,,,,-44000000.0,441000000.0,,,127000000.0,-57000000.0,-12000000.0,,,16115000000.0,,,-265000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,5617000000.0,-288000000.0,-5123000000.0,,12968000000.0,1810000000.0,,,2000000.0,,,13104000000.0,-593000000.0,-0.44,4249000000.0,-45000000.0,,3899000000.0,213636364.0,,,1867000000.0,512000000.0,899000000.0,-259000000.0,,,847000000.0,15000000.0,,-57000000.0,1156000000.0,178000000.0,81000000.0,-94000000.0,445000000.0,-0.44,,6288000000.0,106000000.0,,-3000000.0,489000000.0,-142000000.0,3899000000.0,-69000000.0,5222000000.0,,1855000000.0,-1828000000.0,12121000000.0,,2583000000.0,-379000000.0,899000000.0,,13104000000.0,-168000000.0,2113000000.0,,-245000000.0,,-5123000000.0,,-98000000.0,9127000000.0,,-11000000.0,1066000000.0,669000000.0,445000000.0,-84000000.0,53000000.0,213636364.0,-541000000.0,-3000000.0,-17000000.0,42000000.0,,,4249000000.0,445000000.0,156000000.0,,2583000000.0,-158000000.0,6978000000.0,,16020000000.0,,364000000.0,1275000000.0,-18000000.0,7845000000.0,-1828000000.0,878000000.0,1275000000.0,-52000000.0,2113000000.0,6978000000.0,6000000.0,364000000.0,-456000000.0,,878000000.0,54000000.0,,263000000.0,1156000000.0,613000000.0,57000000.0,295000000.0,847000000.0,,-395000000.0,,512000000.0,,263000000.0,112000000.0,847000000.0,-288000000.0,7845000000.0,,646000000.0,847000000.0,,130000000.0,793000000.0,,847000000.0,74000000.0,12121000000.0,,,-166000000.0,,12968000000.0,-3000000.0,445000000.0,847000000.0,9127000000.0,93000000.0,-116000000.0,-15000000.0,,,16020000000.0,-266000000.0,,-6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,,-286000000.0,,,13064000000.0,1501000000.0,,,,,,12629000000.0,,,,-46000000.0,,,,,,2032000000.0,400000000.0,574000000.0,-19000000.0,-29000000.0,,758000000.0,104000000.0,225000000.0,,,,116000000.0,,,,,,377000000.0,,-3000000.0,,-42000000.0,3314000000.0,-53000000.0,,,1547000000.0,-1855000000.0,,,2567000000.0,,,,,,1626000000.0,,,,-5166000000.0,-0.12,,,,,,,,,,,,-24000000.0,-25000000.0,173000000.0,,225000000.0,4308000000.0,319000000.0,-221000000.0,,,-129000000.0,,,,,,898000000.0,39000000.0,7898000000.0,,1084000000.0,,-28000000.0,,6892000000.0,6000000.0,318000000.0,,,,-89000000.0,,,907000000.0,,531000000.0,,,,,,,,263000000.0,,758000000.0,,,,,758000000.0,,,847000000.0,-0.12,,,12236000000.0,,,,,,-17000000.0,319000000.0,,,130000000.0,44000000.0,-8000000.0,,,15550000000.0,,,-27000000.0,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
