date,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyChangeInInventory,annualInterestExpense,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,trailingDeferredIncomeTax,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingGrossProfit,annualTotalNonCurrentAssets,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,trailingInterestExpense,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,annualStockBasedCompensation,quarterlyOperatingIncome,trailingTaxProvision,annualNetOtherFinancingCharges,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,trailingOtherNonCashItems,annualCapitalStock,annualCostOfRevenue,trailingSellingGeneralAndAdministration,annualTotalRevenue,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,quarterlyPretaxIncome,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualInventory,quarterlyTaxProvision,trailingPurchaseOfBusiness,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyCommonStockIssuance,trailingOperatingExpense,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncome,trailingChangeInWorkingCapital,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,annualPurchaseOfInvestment,annualAccountsReceivable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,quarterlyFreeCashFlow,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingOperatingIncome,quarterlyNetIncome,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyDilutedAverageShares,annualBasicEPS,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentAccruedExpenses,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyInvestingCashFlow,trailingEndCashPosition,annualDilutedAverageShares,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyBasicEPS,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyBasicAverageShares,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,annualOtherIntangibleAssets,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,annualEbitda,annualCurrentAssets,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualNetPPE,annualDilutedEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.254268800,,,,,,,1599000.0,1647179000.0,,,,,,,,,,,,,,1722000.0,,,667000.0,,,27785000.0,304858000.0,304858000.0,48590000.0,1326369000.0,,,69767000.0,,623000.0,47161000.0,-213819000.0,,33932000.0,,,,,,,-91429000.0,,,423491000.0,,,,,,,45380000.0,,-338000.0,33566000.0,256268000.0,,,0.11,311022000.0,,,305392000.0,,2028807000.0,,-1700000.0,,,0.0,,,0.0,,,,128625000.0,,,1937378000.0,293025000.0,287531000.0,,,,1988748000.0,,,5497000.0,,,31929000.0,6285000.0,,,,2299770000.0,,,,,114320000.0,-168439000.0,,,33566000.0,,,,33566000.0,,3906000.0,,,,,317431000.0,,,347199000.0,232879000.0,,,,,,,,168760000.0,,,,,304858000.0,,-212481000.0,,,,,652591000.0,33566000.0,1604000.0,0.11,,37838000.0,-21620000.0,,-366000.0,,,49766000.0,,,313445000.0,3906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,2034900000.0,,117924000.0,0.0,,220456000.0,-4464000.0,1723925000.0,,,0.0,0.0,7110000.0,-382260000.0,,,,,2003750000.0,-220644000.0,,5397000.0,,,1027000.0,-147340000.0,17288000.0,46900000.0,227566000.0,227566000.0,304858000.0,0.0,,790000.0,90551000.0,,698000.0,66392000.0,-2178000.0,4010000.0,50548000.0,,-22117000.0,,276333000.0,,28560000.0,-106424000.0,17288000.0,,-141579000.0,117924000.0,,0.0,104871000.0,,239293000.0,70979000.0,0.0,1115000.0,50809000.0,-77292000.0,134422000.0,,,233474000.0,,,169323000.0,513299000.0,2034900000.0,,3605000.0,,,0.0,,-78000.0,0.0,,-106424000.0,,0.0,1953000.0,,1928476000.0,343834000.0,0.0,,-2849000.0,306040000.0,2003750000.0,343834000.0,,4881000.0,,2237224000.0,35632000.0,135366000.0,117924000.0,,,2237224000.0,,,4881000.0,46900000.0,107180000.0,68801000.0,5397000.0,,50809000.0,117134000.0,-221212000.0,,50809000.0,,4371000.0,-54712000.0,117924000.0,,227566000.0,,0.39,1723925000.0,343976000.0,236796000.0,,967000.0,107180000.0,,1027000.0,41413000.0,169323000.0,28560000.0,227566000.0,,,135366000.0,227566000.0,,-6768000.0,,309500000.0,0.0,,513299000.0,50809000.0,1527000.0,,73747000.0,54919000.0,-497000.0,,261000.0,,,73747000.0,978000.0,165932000.0,,4371000.0,343976000.0,517955000.0,,,,227566000.0,-22117000.0,159337000.0,233474000.0,,1527000.0,1928476000.0,0.38,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,,,,-212000.0,1777763000.0,-483000.0,,,,,,,,,,,,,2126000.0,,,751000.0,-7140000.0,,49539000.0,279658000.0,279658000.0,227566000.0,0.0,,,85938000.0,,3108000.0,58641000.0,-517000.0,,45025000.0,,,,,,,,,,-3764000.0,,,,,,,57600000.0,,127000.0,,52092000.0,,,0.13,285773000.0,-85000.0,,167518000.0,,1921542000.0,,-4045000.0,,,,,,,,,,0.0,,,1921542000.0,388464000.0,,,,,2000327000.0,,,5364000.0,,,33718000.0,3844000.0,,,,2286100000.0,,,,,340819000.0,57083000.0,,,44630000.0,,,,44630000.0,,7195000.0,,,,,346457000.0,,,340819000.0,0.0,,,,,,,,161548000.0,,-1135000.0,,,279658000.0,,-1864000.0,,,,-3271000.0,508337000.0,44630000.0,1427000.0,0.13,,52220000.0,167000.0,,-231000.0,,,77358000.0,,,342334000.0,7195000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,,,,-13093000.0,1848827000.0,,,,,,,,,,,,,,1760000.0,,,1971000.0,-7140000.0,,49483000.0,322896000.0,322896000.0,279658000.0,0.0,,,95004000.0,,2017000.0,84044000.0,,,68618000.0,,,,,,,,,,8707000.0,,,,,,,66990000.0,,245000.0,,43238000.0,,,0.15,332779000.0,,,192916000.0,,1948208000.0,,-3558000.0,,,,,,,,,,158326000.0,,,1948208000.0,441721000.0,,,,,2046693000.0,,,7912000.0,,,20700000.0,4270000.0,,,,2379472000.0,,,,,92900000.0,67507000.0,,,53258000.0,,,,53258000.0,,6118000.0,,,,,348441000.0,,,337729000.0,244829000.0,,,,,,,,28560000.0,,-19754000.0,,,322896000.0,,-32531000.0,,,,,530645000.0,53258000.0,1352000.0,0.16,,58944000.0,-252000.0,,,,,97133000.0,,,342898000.0,5686000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,,,,13701000.0,1977661000.0,,,,,,,,,,,,,,1398000.0,,,924000.0,-7140000.0,,94181000.0,255189000.0,255189000.0,322896000.0,0.0,,,92834000.0,,1306000.0,77022000.0,,,64449000.0,,,,,,,-147743000.0,,,6455000.0,,,,,,,70485000.0,,-1251000.0,64449000.0,-67707000.0,,,0.2,263911000.0,,,179881000.0,,2090967000.0,,1269000.0,,,-4785000.0,,,,,,,145317000.0,,,1943224000.0,510955000.0,,,,,2099714000.0,,,7798000.0,,,31659000.0,4606000.0,,,,2363625000.0,,,,,85760000.0,-87691000.0,,,69234000.0,,,,69234000.0,,4947000.0,,,,,350361000.0,,,206083000.0,120323000.0,,,,,,,,28560000.0,,-644000.0,,,255189000.0,,-145119000.0,,,,,385964000.0,69234000.0,1368000.0,0.2,,61175000.0,0.0,,0.0,,,155122000.0,,,344253000.0,-3274000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,2069771000.0,,290093000.0,0.0,,201070000.0,24987000.0,2261949000.0,710000.0,,,122346000.0,227566000.0,-28560000.0,,,,,2198618000.0,-172400000.0,,1148000.0,,,727000.0,-7140000.0,24669000.0,178671000.0,428636000.0,428636000.0,255189000.0,0.0,,18129000.0,149577000.0,,1301000.0,112252000.0,-14224000.0,7732000.0,96028000.0,,-85000.0,,79783000.0,,28560000.0,-156894000.0,82240000.0,-201000.0,68385000.0,290093000.0,,0.0,82749000.0,,423353000.0,124686000.0,-13600000.0,-2785000.0,114157000.0,173447000.0,340604000.0,,,436451000.0,,,171332000.0,373120000.0,2069771000.0,,4325000.0,822000.0,,-8815000.0,,-2206000.0,-8815000.0,,-156894000.0,,0.0,-2009000.0,,1912877000.0,633927000.0,0.0,,25383000.0,344288000.0,2198618000.0,633927000.0,,7088000.0,,2635069000.0,38882000.0,8381000.0,290093000.0,,,2635069000.0,,-54107000.0,7088000.0,178671000.0,78620000.0,110462000.0,1148000.0,,122972000.0,258364000.0,-201325000.0,,122972000.0,,6409000.0,147361000.0,276493000.0,,428636000.0,,0.84,2261949000.0,201788000.0,122346000.0,,-3664000.0,78620000.0,,727000.0,,171332000.0,28560000.0,428636000.0,-32574000.0,,8381000.0,428636000.0,,-21811000.0,,350429000.0,-13600000.0,-250000.0,373120000.0,122972000.0,1293000.0,,284448000.0,110695000.0,0.0,,18129000.0,822000.0,,284448000.0,-4249000.0,319761000.0,,14667000.0,201788000.0,0.0,,,,428636000.0,,316203000.0,436451000.0,,1293000.0,1912877000.0,0.83,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,,,-8000.0,2393934000.0,-730000.0,,,,,,,,24270000.0,,,,,,,,854000.0,-7140000.0,,,564075000.0,564075000.0,428636000.0,0.0,,,158183000.0,,1255000.0,131407000.0,-2857000.0,,119653000.0,,,,,,,-168578000.0,,,-13279000.0,,,,,,,127207000.0,,-67000.0,119657000.0,135439000.0,,,0.34,572748000.0,0.0,,166844000.0,,2074419000.0,,-5392000.0,,,-2519000.0,,,-2519000.0,,,,0.0,,,1905841000.0,459755000.0,,,,,2184317000.0,,,7819000.0,,,31632000.0,,,,,2757065000.0,,,,,71480000.0,124350000.0,,,122176000.0,,,,122176000.0,,3759000.0,,,,,355903000.0,,,196287000.0,124405000.0,,,,,,,,28560000.0,,0.0,,,564075000.0,,21405000.0,,,,-120000.0,363131000.0,122176000.0,1588000.0,0.35,,126551000.0,0.0,,4000.0,402000.0,,276888000.0,,,352898000.0,6898000.0,,,,,-10595000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,,,-25000.0,2447802000.0,-586000.0,,,,,,,,0.0,,,,,,,,1196000.0,-7140000.0,,,701350000.0,701350000.0,564075000.0,1790068000.0,,,194752000.0,,1814000.0,164615000.0,-401000.0,,149812000.0,,,,,,,-183311000.0,,,-17072000.0,,,,,,,168292000.0,,-229000.0,150314000.0,137275000.0,,,0.42,710950000.0,0.0,,168707000.0,,2079026000.0,,-1178000.0,,,2249000.0,,,2250000.0,,,,0.0,,,1895715000.0,597654000.0,,,,,2096396000.0,,,8404000.0,,,35734000.0,,,,,2807346000.0,,,,,64340000.0,167891000.0,,,148065000.0,,,,148065000.0,,6252000.0,,,,,355921000.0,,,190837000.0,126497000.0,,,,,,,,28560000.0,,-13674000.0,,,701350000.0,,-14100000.0,,,,-105000.0,359544000.0,148065000.0,1550000.0,0.42,,159018000.0,0.0,,502000.0,0.0,,192793000.0,,,353267000.0,9206000.0,,,,,-10599000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,,,-15000.0,2530999000.0,-3339000.0,,,,,,,,0.0,,,,,,,,1115000.0,-7140000.0,,,715622000.0,715622000.0,701350000.0,0.0,,,185195000.0,,1700000.0,157123000.0,-137755000.0,,143414000.0,,,,,,,-197447000.0,,,-14987000.0,,,,,,,167247000.0,,688000.0,143425000.0,14272000.0,,,0.38,728480000.0,0.0,,172476000.0,,2083682000.0,,7113000.0,,,8385000.0,,,8384000.0,,,,0.0,,,1886235000.0,722091000.0,,,,,2032195000.0,,,11743000.0,,,34683000.0,,,,,2760675000.0,,,,,57200000.0,29492000.0,,,135040000.0,,,,135040000.0,,6311000.0,,,,,356014000.0,,,57200000.0,0.0,,,,,,,,28560000.0,,0.0,,,715622000.0,,-137770000.0,,,,,229676000.0,135040000.0,1506000.0,0.38,,150512000.0,0.0,,11000.0,0.0,,140667000.0,,,353327000.0,7098000.0,,,,,-10603000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,2086077000.0,,550028000.0,0.0,,411565000.0,-6000.0,2654217000.0,7853000.0,,,288763000.0,428636000.0,-28560000.0,,,0.0,,2004075000.0,-141323000.0,,130789000.0,,,1221000.0,-7140000.0,25180000.0,,840201000.0,840201000.0,715622000.0,0.0,,453000.0,191867000.0,,1560000.0,162488000.0,-310000.0,6329000.0,145034000.0,,0.0,,-84234000.0,,28560000.0,-214351000.0,28362000.0,,-38896000.0,550028000.0,,0.0,143723000.0,,729997000.0,163681000.0,7575000.0,408000.0,144969000.0,124579000.0,586274000.0,,,845312000.0,0.0,,168058000.0,565593000.0,2086077000.0,,1243000.0,0.0,,222000.0,,3198000.0,-540000.0,,-214351000.0,,0.0,1786000.0,,1871726000.0,835023000.0,,,-54000.0,353249000.0,2027023000.0,190865000.0,,3890000.0,,2237549000.0,41675000.0,,550028000.0,,,2872335000.0,-63612000.0,-13674000.0,4881000.0,,50060000.0,163371000.0,130789000.0,,144747000.0,557912000.0,-130736000.0,,144747000.0,,5854000.0,485104000.0,558365000.0,,840201000.0,,1.56,1671956000.0,50060000.0,0.0,,800000.0,107180000.0,,1027000.0,,169650000.0,28560000.0,227566000.0,0.0,,,840201000.0,,-271000.0,,355904000.0,8337000.0,,218118000.0,144747000.0,1375000.0,,73747000.0,150192000.0,0.0,,-65000.0,0.0,,151621000.0,,626427000.0,,5158000.0,395943000.0,,,24270000.0,-31815000.0,227566000.0,0.0,615632000.0,233474000.0,,1852000.0,1928476000.0,1.55,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,,,,-20000.0,2762966000.0,-2327000.0,,,,,,,,0.0,,,,,6575000.0,,,1336000.0,-7140000.0,,,997489000.0,997489000.0,840201000.0,0.0,,,199638000.0,,1659000.0,167766000.0,-395000.0,,150499000.0,,,,,,,-231557000.0,,,-6206000.0,,,,,,,163811000.0,,204000.0,150529000.0,157288000.0,,,0.41,1005042000.0,,,199953000.0,,2088669000.0,,-4574000.0,,,3348000.0,,,3068000.0,,,,0.0,,,1857112000.0,950375000.0,,,,,2000797000.0,,,6217000.0,,,42225000.0,132989000.0,,,,3005839000.0,,,,,42920000.0,163416000.0,,,147181000.0,,,,147181000.0,,7503000.0,,,,,355943000.0,,,42920000.0,0.0,,,,,,,,28560000.0,,,,,997489000.0,,-398000.0,,,,,242873000.0,147181000.0,1352000.0,0.42,,157413000.0,0.0,,30000.0,,,141589000.0,,,353529000.0,6914000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,,,-42000.0,2844678000.0,290000.0,,,,,,,,,,,,,12521000.0,,,2235000.0,-7140000.0,,,1102116000.0,1102116000.0,997489000.0,0.0,,,201408000.0,,1874000.0,165854000.0,,,144203000.0,,,,,,,-253148000.0,,,-67634000.0,,,,,,,172916000.0,,68000.0,144164000.0,104627000.0,,,0.4,1110278000.0,,,176306000.0,,2091093000.0,,5151000.0,,,2750000.0,,,2498000.0,,,,0.0,,,1837945000.0,1059960000.0,,,,,1946547000.0,,,5927000.0,,,49707000.0,135225000.0,,,,3056825000.0,,,,,35780000.0,172916000.0,,,141414000.0,,,,141414000.0,,7354000.0,,,,,355519000.0,,,35841000.0,0.0,,,,,,,,28560000.0,,-395000.0,,,1102116000.0,,-614000.0,,,,5760000.0,212147000.0,141414000.0,1295000.0,0.4,,151701000.0,0.0,,-39000.0,61000.0,,107307000.0,,,353733000.0,7498000.0,,,,,-63658000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,,,,-43000.0,2975488000.0,-3360000.0,,,,,,,,,,,,,10963000.0,,,1229000.0,-7140000.0,,,555056000.0,555056000.0,1102116000.0,0.0,,,161273000.0,,2352000.0,134810000.0,-638430000.0,,120287000.0,,,,,,,-267612000.0,,,-37103000.0,,,,,,,128651000.0,,4000.0,120210000.0,-547060000.0,,,0.34,565572000.0,,,39523000.0,,2596420000.0,,-6724000.0,,,513000.0,,,361000.0,,,,0.0,,,2328808000.0,1144269000.0,,,,,2480992000.0,,,9287000.0,,,35870000.0,0.0,,,,3046564000.0,,,,,28640000.0,-509779000.0,,,119697000.0,,,,119697000.0,,6762000.0,,,,,355928000.0,,,31553000.0,0.0,,,,,,,,28560000.0,,0.0,,,555056000.0,,-638618000.0,,,,-4370000.0,71076000.0,119697000.0,1292000.0,0.34,,125403000.0,0.0,,-77000.0,2913000.0,,150892000.0,,,353927000.0,5116000.0,,,,,-35388000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,2596814000.0,,586036000.0,0.0,,-61985000.0,-87000.0,3107074000.0,3090000.0,,,2055000.0,840201000.0,-28560000.0,,,0.0,,2403958000.0,-640718000.0,,20898000.0,,,966000.0,-7140000.0,30611000.0,-1710000.0,778216000.0,778216000.0,555056000.0,0.0,,-434000.0,287241000.0,,3256000.0,233031000.0,-1531000.0,8105000.0,185014000.0,,0.0,,-139504000.0,,28560000.0,-315580000.0,30839000.0,,-28561000.0,586036000.0,,0.0,218718000.0,,849560000.0,254026000.0,14031000.0,-1007000.0,185888000.0,223160000.0,630842000.0,,,785379000.0,,,49458000.0,82263000.0,2596814000.0,,15461000.0,9250000.0,,8144000.0,,-2307000.0,8104000.0,,-315580000.0,,0.0,10366000.0,,2281234000.0,1297207000.0,,,-192000.0,353874000.0,2403958000.0,1297207000.0,,5909000.0,,3189337000.0,90916000.0,0.0,586036000.0,,,3189337000.0,-123852000.0,-395000.0,5909000.0,-1710000.0,21500000.0,252495000.0,20898000.0,,177744000.0,600003000.0,-641896000.0,,177744000.0,,8931000.0,78686000.0,600791000.0,,778216000.0,,1.66,3107074000.0,32805000.0,2055000.0,,-15000.0,21500000.0,,966000.0,,49458000.0,28560000.0,778216000.0,0.0,,0.0,778216000.0,,-2266000.0,,356008000.0,14755000.0,,82263000.0,177744000.0,1347000.0,,121377000.0,196325000.0,0.0,,-348000.0,9250000.0,,121377000.0,12418000.0,719404000.0,,11311000.0,32805000.0,,,0.0,-24806000.0,778216000.0,,701460000.0,785379000.0,,1347000.0,2281234000.0,1.65,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,,,,-19000.0,3225783000.0,874000.0,,,,,,,,,,,,,20363000.0,,,6267000.0,-50060000.0,,27826000.0,75535000.0,75535000.0,778216000.0,0.0,,,205761000.0,,1684000.0,162776000.0,-1900620000.0,,141117000.0,,,,,,,-339921000.0,,,1032439000.0,,,,,,,165612000.0,,1681000.0,137703000.0,-702681000.0,,,0.37,87093000.0,,,1161033000.0,,4551912000.0,,-1110000.0,,,4282000.0,,,4239000.0,,,,1023000.0,,,4211991000.0,1380982000.0,,,,,4313160000.0,,,4507000.0,,,54751000.0,,,,,4400253000.0,,,,,0.0,-1735008000.0,,,133421000.0,,,,133421000.0,,9842000.0,,,,,356382000.0,,,13437000.0,1207000.0,,,,,,,,1090000000.0,,,680000.0,,75535000.0,,-1900720000.0,,,,-1830000.0,1174470000.0,133421000.0,6506000.0,0.38,,151010000.0,-11518000.0,,-2908000.0,12230000.0,,94663000.0,,,354423000.0,9893000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,,,-156000.0,3217153000.0,2429000.0,,,,,,,,,,,,,20648000.0,,,2054000.0,-1530000000.0,,-15857000.0,36257000.0,36257000.0,75535000.0,0.0,,,166890000.0,,2280000.0,116721000.0,-124855000.0,,82155000.0,,,,,,,-381283000.0,,,-34736000.0,,,,,,,125258000.0,,7505000.0,72779000.0,-39278000.0,,,0.2,41174000.0,,,21449000.0,,4681663000.0,,2727000.0,,,1662000.0,,,1631000.0,,,,801000.0,,,4300380000.0,1409526000.0,,,,,4354838000.0,,,2499000.0,,,75859000.0,,,,,4396012000.0,,,,,1142802000.0,403000.0,,,71117000.0,,,,71117000.0,,8821000.0,,,,,355804000.0,,,1157410000.0,1272000.0,,,,,,,,0.0,,0.0,2525000.0,,36257000.0,,-129662000.0,,,,1233000.0,1178859000.0,71117000.0,6149000.0,0.2,,91031000.0,-2433000.0,,-2368000.0,13336000.0,,48309000.0,,,354800000.0,8876000.0,,,,,-92219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,,,,-43000.0,3320308000.0,-2940000.0,,,,,,,,,,,,,19814000.0,,,1304000.0,-103000000.0,,-10032000.0,61956000.0,61956000.0,36257000.0,0.0,,,166405000.0,,3598000.0,119143000.0,-388000.0,,81252000.0,,,,,,,-420019000.0,,,-89548000.0,,,,,,,118672000.0,,1832000.0,78670000.0,25699000.0,,,0.22,69064000.0,,,20870000.0,,4684858000.0,,-2522000.0,,,1613000.0,,,1573000.0,,,,1056000.0,,,4264839000.0,1450954000.0,,,,,4329381000.0,,,3964000.0,,,75763000.0,,,,,4398445000.0,,,,,1039951000.0,118284000.0,,,77057000.0,,,,77057000.0,,9326000.0,,,,,356557000.0,,,1057267000.0,2408000.0,,,,,,,,0.0,,0.0,1653000.0,,61956000.0,,-3488000.0,,,,-332000.0,1078137000.0,77057000.0,5899000.0,0.22,,90642000.0,-44000.0,,-936000.0,14908000.0,,58643000.0,,,355707000.0,9390000.0,,,,,-35629000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,4688196000.0,,375495000.0,718000.0,,-682393000.0,-86000.0,3366546000.0,1186000.0,,6083000.0,1837000.0,778216000.0,-1725060000.0,,,,,4288557000.0,-2039423000.0,,20416000.0,,,845000.0,-42000000.0,35068000.0,-25618000.0,95823000.0,95823000.0,61956000.0,0.0,,-5006000.0,167416000.0,,1473000.0,122213000.0,-13560000.0,9035000.0,83136000.0,,-14003000.0,,834050000.0,,0.0,-459712000.0,35308000.0,,-74105000.0,375495000.0,,0.0,283505000.0,,706472000.0,124591000.0,-5275000.0,1394000.0,81223000.0,33867000.0,422967000.0,,,101287000.0,,,21134000.0,1023298000.0,4688196000.0,,1992000.0,2191000.0,,-12677000.0,,1549000.0,-12717000.0,,-459712000.0,,718000.0,1088000.0,,4228484000.0,1512689000.0,,,-304000.0,355588000.0,4288557000.0,1512689000.0,,2457000.0,,4389844000.0,77131000.0,,375495000.0,,,4389844000.0,-160013000.0,0.0,2457000.0,-25618000.0,998136000.0,111031000.0,20416000.0,,93900000.0,387659000.0,-2050454000.0,,93900000.0,,7077000.0,-1505290000.0,370374000.0,,95823000.0,,1.06,3366546000.0,1002164000.0,1837000.0,,12414000.0,998136000.0,,845000.0,,21134000.0,0.0,95823000.0,0.0,1225000.0,,95823000.0,,-16584000.0,,356595000.0,-5121000.0,346000.0,1023298000.0,93900000.0,5670000.0,,40801000.0,90285000.0,-8000.0,,1206000.0,2191000.0,,40801000.0,-582000.0,534133000.0,,7149000.0,1002164000.0,,,,-32165000.0,95823000.0,,520850000.0,101287000.0,,5670000.0,4228484000.0,1.05,,,,,,,,,,,,,,,,,,,,,,
