,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyGoodwill,trailingChangeInWorkingCapital,annualPretaxIncome,annualNetIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsReceivable,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,trailingSaleOfInvestment,annualFreeCashFlow,quarterlySellingGeneralAndAdministration,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualOtherCurrentAssets,trailingTotalRevenue,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,quarterlyCurrentDebt,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyGrossProfit,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualEbitda,annualBasicAverageShares,annualCurrentAssets,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingChangesInAccountReceivables,annualBasicEPS,quarterlyChangeInInventory,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingNetOtherFinancingCharges,trailingChangeInInventory,quarterlyEbitda,quarterlyStockBasedCompensation,annualStockBasedCompensation,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualDilutedAverageShares,annualCapitalStock,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualResearchAndDevelopment,annualGrossProfit,quarterlyPretaxIncome,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInterestExpense,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1206921600,9290000.0,-5140000.0,4883000.0,46528000.0,,-212394000.0,31563000.0,118031000.0,,14071000.0,31563000.0,,-40403000.0,-40930000.0,118031000.0,-8343000.0,-66390000.0,,14071000.0,-36487000.0,-40905000.0,-14972000.0,-14972000.0,,,9024000.0,,-32703000.0,14419000.0,,2288000.0,2042000.0,4961000.0,,221000.0,93594000.0,11544000.0,0.0,,,,,9290000.0,,19476000.0,2042000.0,,2821000.0,2042000.0,,527000.0,,6124000.0,493000.0,24437000.0,0.0,-14972000.0,,,-3688000.0,4740000.0,17428000.0,12624000.0,,1162000.0,,,7551000.0,21518000.0,,4989000.0,-28874000.0,493000.0,4961000.0,38299000.0,3938000.0,36257000.0,34454000.0,6921000.0,-1868000.0,,-30363000.0,32465000.0,71503000.0,0.0,-40930000.0,,,-67604000.0,18489000.0,93594000.0,,45403000.0,,-1.26,-2595000.0,,221000.0,69646000.0,,24595000.0,,,46528000.0,-3829000.0,,6921000.0,52658000.0,328000.0,,0.0,9024000.0,,38299000.0,4989000.0,2042000.0,,5576000.0,-5122000.0,,,-6606000.0,,,-787000.0,,17428000.0,,0.0,2070000.0,,-11078000.0,-8894000.0,17507000.0,-1.26,1196000.0,-10938000.0,,32465000.0,328000.0,,-40930000.0,80363000.0,,1162000.0,15065000.0,58941000.0,,,-7556000.0,527000.0,,19476000.0,24917000.0,43876000.0,-14902000.0,6206000.0,-3534000.0,,-10938000.0,71503000.0,0.0,18489000.0,24437000.0,,4740000.0,,,-2998000.0,,70000.0,70000.0,-212394000.0,36257000.0,1196000.0,7551000.0,-8025000.0,,0.0,,6686000.0,,,,,,,,,,,,,,,,
1214784000,7821000.0,,5627000.0,51296000.0,,,,,,13883000.0,37033000.0,,,,114627000.0,-12549000.0,,,,,,-9114000.0,-9114000.0,,,,,,13514000.0,,1414000.0,,4872000.0,32845000.0,73000.0,,,,,,,-5632000.0,,,,,,9009000.0,1627000.0,,,,,565000.0,20555000.0,0.0,-9114000.0,,,141000.0,4799000.0,19514000.0,10730000.0,,1072000.0,,,,20084000.0,,,,,,,,,,,,-0.28,,,,,,,,,,94072000.0,,0.0,,,-3241000.0,,,,32845000.0,15285000.0,,,,,,6466000.0,,337000.0,,0.0,6790000.0,-0.28,28428000.0,4856000.0,1627000.0,,2042000.0,,,,-7940000.0,,,-644000.0,,,,,,,,-9354000.0,16357000.0,,2436000.0,-10938000.0,,,,,,,,,,,,,-11905000.0,,,15683000.0,,,-8969000.0,2238000.0,-415000.0,,,63331000.0,,18170000.0,,,,,,-6613000.0,,145000.0,145000.0,-221508000.0,26801000.0,2436000.0,7232000.0,,,0.0,,6144000.0,,,,,,,,,,,,,,,,
1222732800,7748000.0,,4793000.0,45885000.0,,,,,,14603000.0,33112000.0,,,,146528000.0,-4216000.0,,,,,,-6330000.0,-6330000.0,,,,,,13898000.0,,1156000.0,,4877000.0,34475000.0,0.0,,,,,,,-48192000.0,,,,,43000.0,-37375000.0,2916000.0,,,,,485000.0,19075000.0,-541000.0,-6330000.0,,,-61000.0,4877000.0,18758000.0,15206000.0,,911000.0,,,,21159000.0,,,,,,,,,,,,-0.18,,,,,,,,,,127453000.0,,0.0,,,-1054000.0,,,,34475000.0,11583000.0,,,,,,5422000.0,,368000.0,,15789000.0,5539000.0,-0.18,50522000.0,-1392000.0,2916000.0,,1627000.0,,,,-4797000.0,,,-766000.0,,,,,,,,-5953000.0,19999000.0,,42557000.0,-10938000.0,,,,,,,,,,,,,-3450000.0,,,14198000.0,,,-6057000.0,4157000.0,1289000.0,,,100643000.0,,17804000.0,,,,,,-2693000.0,,192000.0,273000.0,-227838000.0,47606000.0,43098000.0,6866000.0,,,0.0,,6850000.0,,,,,,,,,,,,,,,,
1230681600,8456000.0,,4519000.0,45719000.0,,,,,,14170000.0,32731000.0,,,,142111000.0,-3720000.0,,,,,,-7699000.0,-7699000.0,,,,,,13227000.0,,1121000.0,,2154000.0,36051000.0,260000.0,,,,,,,-4142000.0,,,,,,134000.0,2734000.0,,,,,357000.0,15767000.0,-170000.0,-7699000.0,,,-1477000.0,1894000.0,17776000.0,12752000.0,,1210000.0,,,,18792000.0,,,,,,,,,,,,-0.21,,,,,,,,,,126344000.0,,313000.0,,,510000.0,,,,36051000.0,5155000.0,,,,,,4982000.0,,368000.0,,0.0,3947000.0,-0.21,63780000.0,2220000.0,2734000.0,,2916000.0,,,,-4919000.0,,,-1192000.0,,,,,,,,-6040000.0,17271000.0,,1051000.0,-10938000.0,,,,,,,,,,,,,-2528000.0,,,13613000.0,,,-7517000.0,2296000.0,-182000.0,,,96392000.0,,18587000.0,,,,,,720000.0,,192000.0,182000.0,-235537000.0,61046000.0,1221000.0,7649000.0,,,0.0,,5203000.0,,,,,,,,,,,,,,,,
1238457600,10818000.0,0.0,5498000.0,47469000.0,,-243991000.0,31295000.0,135958000.0,,15724000.0,31295000.0,,-30845000.0,-31597000.0,135958000.0,-1571000.0,-60180000.0,,15724000.0,-29518000.0,-26805000.0,-8454000.0,-8454000.0,,,5550000.0,,-22056000.0,14718000.0,,1325000.0,1785000.0,2396000.0,,310000.0,115983000.0,1882000.0,0.0,,,,-2214000.0,10818000.0,,17579000.0,1785000.0,,1427000.0,1785000.0,,752000.0,,5016000.0,302000.0,19975000.0,0.0,-8454000.0,3721000.0,,-131000.0,2086000.0,14777000.0,14085000.0,,1211000.0,3721000.0,,7792000.0,22256000.0,-2402000.0,-1663000.0,-18305000.0,302000.0,2396000.0,57179000.0,42233000.0,55394000.0,37126000.0,4359000.0,,,-24502000.0,34882000.0,88489000.0,0.0,-31597000.0,,,-257000.0,16060000.0,115983000.0,,-313000.0,,-0.91,2187000.0,,310000.0,2042000.0,,5103000.0,,,47469000.0,-3751000.0,,4359000.0,55357000.0,367000.0,,0.0,5550000.0,,57179000.0,-1663000.0,1785000.0,,2734000.0,-1327000.0,,,-6846000.0,,8834000.0,-1149000.0,,14777000.0,,-711000.0,46230000.0,,-1598000.0,-8171000.0,19583000.0,-0.91,186000.0,-8268000.0,,34882000.0,367000.0,,-31597000.0,82291000.0,,1211000.0,20437000.0,73210000.0,,,-422000.0,721000.0,,17579000.0,25328000.0,52773000.0,-8302000.0,-6809000.0,-949000.0,,-8268000.0,88489000.0,,16060000.0,19975000.0,,2086000.0,-2539000.0,,5063000.0,,192000.0,152000.0,-243991000.0,55394000.0,-4522000.0,7792000.0,-3523000.0,,0.0,,7131000.0,,,,,,,,,,,,,,,,
1246320000,10112000.0,,5072000.0,53091000.0,,,,,,14476000.0,38808000.0,,,,135662000.0,-5344000.0,,,,,,-7760000.0,-7760000.0,,,,,,15967000.0,,1445000.0,,2673000.0,36549000.0,361000.0,,,,,,,-362000.0,,,,,,4640000.0,1971000.0,,,,,302000.0,18907000.0,0.0,-7760000.0,,-322000.0,-71000.0,2312000.0,14724000.0,14841000.0,,1206000.0,2080000.0,,,22304000.0,,,,,,,,,,,,-0.21,,,,,,,,,,116755000.0,1417000.0,0.0,,,-654000.0,,,,36549000.0,7440000.0,,,,,,4222000.0,,374000.0,,0.0,4916000.0,-0.21,52388000.0,1248000.0,1971000.0,,1785000.0,,,,-6018000.0,1700000.0,,-682000.0,,,,,,,,-7463000.0,19913000.0,,92000.0,,,,,,,,,,,,,,-4662000.0,,,16234000.0,,,-7534000.0,540000.0,186000.0,-1756000.0,,82571000.0,,,,,,,,-632000.0,,226000.0,226000.0,-251751000.0,50417000.0,,7679000.0,,,0.0,,5983000.0,,,,,,,,,,,,,,,,
1254268800,9654000.0,,5446000.0,52148000.0,,,,,,13403000.0,40310000.0,,,,132984000.0,-3268000.0,,,,,,-7674000.0,-7674000.0,,,,,,14816000.0,,1166000.0,,2964000.0,36924000.0,410000.0,,,,,,,-3909000.0,,,,,,2138000.0,2782000.0,,,,,302000.0,19094000.0,170000.0,-7674000.0,,152000.0,-35000.0,2554000.0,14111000.0,14576000.0,,1237000.0,0.0,,,21973000.0,,,,,,,,,,,,-0.21,,,,,,,,,,113890000.0,1091000.0,0.0,,,85000.0,,,,36924000.0,6776000.0,,,,,,3996000.0,,375000.0,,0.0,5239000.0,-0.21,52330000.0,3598000.0,2782000.0,,1971000.0,,,,-7026000.0,1998000.0,,-735000.0,,,,,,,,-7397000.0,20022000.0,,461000.0,,,,,,,,,,,,,,-2533000.0,,,16130000.0,,,-7432000.0,666000.0,811000.0,6000.0,,80836000.0,,,,,,,,902000.0,,242000.0,242000.0,-259425000.0,49548000.0,,7540000.0,,,0.0,,6786000.0,,,,,,,,,,,,,,,,
1262217600,10891000.0,,5772000.0,50671000.0,,,,,,14400000.0,39595000.0,,,,130234000.0,-120000.0,,,,,,-4565000.0,-4565000.0,,,,,,15190000.0,,1157000.0,,3257000.0,37011000.0,460000.0,,,,,,,-2097000.0,,,,,,1041000.0,3236000.0,,,,,302000.0,20072000.0,0.0,-4565000.0,,-212000.0,337000.0,2797000.0,12629000.0,17027000.0,,1098000.0,0.0,,,21969000.0,,,,,,,,,,,,-0.12,,,,,,,,,,110162000.0,-1081000.0,0.0,,,157000.0,,,,37011000.0,3132000.0,,,,,,3549000.0,,375000.0,,0.0,4826000.0,-0.12,51712000.0,2097000.0,3236000.0,,2782000.0,,,,-4560000.0,2166000.0,,6000.0,,,,,,,,-4942000.0,22799000.0,,172000.0,,,,,,,,,,,,,,-126000.0,,,16815000.0,,,-4605000.0,964000.0,454000.0,0.0,,79563000.0,,,,,,,,190000.0,,243000.0,-40000.0,-263990000.0,48476000.0,0.0,7225000.0,,,0.0,,6397000.0,,,,,,,,,,,,,,,,
1269993600,13011000.0,0.0,6239000.0,46902000.0,,-263797000.0,37170000.0,129570000.0,,13516000.0,37170000.0,,-19135000.0,-19806000.0,129570000.0,-430000.0,-11869000.0,,13516000.0,-25858000.0,8818000.0,975000.0,975000.0,,,3764000.0,,-9162000.0,14864000.0,,1130000.0,4788000.0,3550000.0,,510000.0,107014000.0,3558000.0,0.0,,,,-5501000.0,13953000.0,,19006000.0,4788000.0,,999000.0,4788000.0,,671000.0,,4898000.0,0.0,21614000.0,0.0,975000.0,0.0,-1005000.0,6492000.0,3040000.0,9211000.0,16740000.0,,1289000.0,0.0,,6753000.0,22014000.0,-1387000.0,-993000.0,-7362000.0,0.0,3550000.0,58265000.0,340000.0,53477000.0,17848000.0,2979000.0,,,-24389000.0,36875000.0,82668000.0,0.0,-19806000.0,,,3003000.0,13021000.0,107956000.0,783000.0,0.0,,-0.52,1339000.0,,510000.0,1785000.0,,500000.0,,,46902000.0,-1800000.0,,2979000.0,61682000.0,375000.0,,0.0,3764000.0,,58265000.0,-1002000.0,4788000.0,,3236000.0,6723000.0,,,-4144000.0,-499000.0,5365000.0,-389000.0,,9211000.0,,0.0,979000.0,,927000.0,-5274000.0,22979000.0,-0.52,254000.0,-6268000.0,,36875000.0,375000.0,-1750000.0,-19806000.0,89042000.0,,1289000.0,22529000.0,85713000.0,,,-41000.0,954000.0,,18064000.0,25891000.0,63184000.0,1218000.0,1388000.0,1552000.0,0.0,-6268000.0,82668000.0,,13021000.0,22556000.0,,3040000.0,2210000.0,,3104000.0,,243000.0,243000.0,-263015000.0,53477000.0,170000.0,6753000.0,3564000.0,,0.0,,6788000.0,,,,,,,,,,,,,,,,
1277856000,10232000.0,,5284000.0,42229000.0,,,,,,12571000.0,33725000.0,,,,118451000.0,-2936000.0,,,,,,-5980000.0,-5980000.0,,,,,,15753000.0,,959000.0,,3843000.0,37086000.0,561000.0,,,,,,,-1501000.0,,,,,,2449000.0,3941000.0,,,,,0.0,19688000.0,0.0,-5980000.0,,705000.0,318000.0,3282000.0,7388000.0,16718000.0,,1339000.0,,,,22773000.0,,,,,,,,,,,,-0.16,,,,,,,,,,98763000.0,767000.0,0.0,,,645000.0,,,,37086000.0,4000000.0,,,,,,2389000.0,,378000.0,,0.0,4274000.0,-0.16,54919000.0,-5680000.0,3941000.0,,4788000.0,,,,-5688000.0,1371000.0,,-289000.0,,,,,,,,-6055000.0,22002000.0,,94000.0,,,,,,,,,,,,,,-2647000.0,,,15845000.0,,,-5737000.0,676000.0,-847000.0,0.0,,76222000.0,,,,,,,,318000.0,,243000.0,243000.0,-268995000.0,50978000.0,,6115000.0,,,0.0,,6653000.0,,,,,,,,,,,,,,,,
1285804800,11938000.0,,5408000.0,46069000.0,,,,,,14986000.0,37603000.0,,,,123431000.0,-2090000.0,,,,,,-3201000.0,-3201000.0,,,,,,14054000.0,,1145000.0,,4063000.0,37156000.0,538000.0,,,,,,,-1000.0,,,,,,914000.0,4151000.0,,,,,0.0,21236000.0,153000.0,-3201000.0,,-697000.0,88000.0,3525000.0,7031000.0,17968000.0,,1529000.0,,,,21015000.0,,,,,,,,,,,,-0.09,,,,,,,,,,102195000.0,-2349000.0,0.0,,,-194000.0,,,,37156000.0,1000000.0,,,,,,2295000.0,,378000.0,,0.0,3706000.0,-0.09,54130000.0,-823000.0,4151000.0,,3941000.0,,,,-2675000.0,1375000.0,,-302000.0,,,,,,,,-3047000.0,23376000.0,,402000.0,,,,,,,,,,,,,,-1788000.0,,,17173000.0,,,-2959000.0,815000.0,210000.0,0.0,,77362000.0,,,,,,,,-1947000.0,,242000.0,242000.0,-272196000.0,49979000.0,,6171000.0,,,0.0,,6589000.0,,,,,,,,,,,,,,,,
1293753600,13351000.0,,5437000.0,44558000.0,,,,,,12872000.0,36611000.0,,,,124362000.0,5400000.0,,,,,,-802000.0,-802000.0,,,,,,15592000.0,,904000.0,,4283000.0,37195000.0,515000.0,,,,,,,-5001000.0,,,,,,-5464000.0,4193000.0,,,,,0.0,23183000.0,0.0,-802000.0,,-118000.0,34000.0,3768000.0,6878000.0,21807000.0,,1993000.0,,,,22479000.0,,,,,,,,,,,,-0.02,,,,,,,,,,101179000.0,2075000.0,0.0,,,-1115000.0,,,,37195000.0,0.0,,,,,,1887000.0,,379000.0,,0.0,3556000.0,-0.02,59173000.0,-2382000.0,4193000.0,,4151000.0,,,,232000.0,1272000.0,,-463000.0,,,,,,,,-672000.0,27244000.0,,73000.0,,,,,,,,,,,,,,5863000.0,,,18900000.0,,,-638000.0,1021000.0,42000.0,0.0,,79804000.0,,,,,,,,3225000.0,,243000.0,164000.0,-272998000.0,54980000.0,0.0,6060000.0,,,0.0,,6592000.0,,,,,,,,,,,,,,,,
1301529600,14078000.0,456000.0,5848000.0,46851000.0,,-274770000.0,38946000.0,131588000.0,,15376000.0,38946000.0,,-10863000.0,-11755000.0,131588000.0,-604000.0,-8004000.0,,15376000.0,-11185000.0,-2352000.0,-1772000.0,-1772000.0,,,6283000.0,,-230000.0,16888000.0,,940000.0,5831000.0,4502000.0,,492000.0,104743000.0,2920000.0,0.0,,,,-1501000.0,14078000.0,,22343000.0,5831000.0,,-251000.0,5831000.0,,892000.0,,3948000.0,0.0,26845000.0,645000.0,-1772000.0,,2590000.0,-118000.0,4010000.0,7505000.0,22681000.0,,1982000.0,,,6273000.0,24092000.0,2480000.0,745000.0,1574000.0,0.0,4502000.0,60312000.0,313000.0,54481000.0,7000000.0,1632000.0,,,-9790000.0,37167000.0,84737000.0,0.0,-11755000.0,,,1043000.0,14322000.0,104743000.0,-2416000.0,456000.0,,-0.32,-844000.0,,492000.0,4788000.0,,2000000.0,,,46851000.0,-1804000.0,,1632000.0,62287000.0,377000.0,,0.0,6283000.0,,60312000.0,745000.0,5831000.0,,4193000.0,322000.0,,,-471000.0,1403000.0,5421000.0,-750000.0,,7505000.0,,1061000.0,1374000.0,,-1508000.0,-1411000.0,28529000.0,-0.32,805000.0,-8049000.0,,37167000.0,377000.0,0.0,-11755000.0,90359000.0,,1982000.0,21977000.0,101151000.0,,,146000.0,970000.0,,22343000.0,26677000.0,79174000.0,-1529000.0,408000.0,1638000.0,0.0,-8049000.0,84737000.0,,14322000.0,26845000.0,,4010000.0,-1923000.0,,-1099000.0,,242000.0,243000.0,-274770000.0,54481000.0,160000.0,6273000.0,497000.0,,0.0,,6843000.0,,,,,,,,,,,,,,,,
1309392000,8700000.0,,5891000.0,47245000.0,,,,,,14541000.0,39752000.0,,,,131137000.0,-9028000.0,,,,,,-4594000.0,-4594000.0,,,,,,18176000.0,,1046000.0,,4575000.0,38268000.0,469000.0,,,,,,,-5001000.0,,,,,,-973000.0,4151000.0,,,,,0.0,19954000.0,0.0,-4594000.0,,-1360000.0,-77000.0,4106000.0,8879000.0,21464000.0,,1715000.0,,,,25885000.0,,,,,,,,,,,,-0.12,,,,,,,,,,111183000.0,847000.0,0.0,,,-1601000.0,,,,38268000.0,4500000.0,,,,,,1279000.0,,385000.0,,0.0,4964000.0,-0.12,59133000.0,1772000.0,4151000.0,,5831000.0,,,,-3375000.0,2332000.0,,-472000.0,,,,,,,,-4421000.0,27355000.0,,7629000.0,,,,,,,,,,,,,,-8556000.0,,,15379000.0,,,-4498000.0,156000.0,-1680000.0,,,83892000.0,,,,,,,,-7607000.0,,96000.0,96000.0,-279364000.0,54982000.0,,6214000.0,,,0.0,,7324000.0,,,,,,,,,,,,,,,,
1317340800,9158000.0,,5551000.0,44682000.0,,,,,,15490000.0,37562000.0,,,,131610000.0,1601000.0,,,,,,601000.0,601000.0,,,,,,16323000.0,,1079000.0,,4777000.0,38256000.0,445000.0,,,,,,,-3000000.0,,,,,,-1165000.0,5338000.0,,,,,0.0,20211000.0,197000.0,601000.0,,-494000.0,60000.0,4332000.0,9211000.0,23927000.0,,1819000.0,,,,23161000.0,,,,,,,,,,,,0.02,,,,,,,,,,111399000.0,-1082000.0,0.0,,,-961000.0,,,,39366000.0,2500000.0,,,,,,847000.0,,386000.0,,0.0,4457000.0,0.02,60820000.0,-829000.0,5338000.0,,4151000.0,,,,1145000.0,1799000.0,,-665000.0,,,,,,,,766000.0,29478000.0,,368000.0,,,,,,,,,,,,,,2266000.0,,,15434000.0,,,826000.0,-3773000.0,1187000.0,,,86928000.0,,,,,,,,-1737000.0,,225000.0,225000.0,-278763000.0,55482000.0,,6273000.0,,,0.0,,6459000.0,,,,,,,,,,,,,,,,
1325289600,10768000.0,,6279000.0,42644000.0,,,,,,17303000.0,35772000.0,,,,140626000.0,4131000.0,,,,,,2921000.0,2921000.0,,,,,,17184000.0,,958000.0,,4988000.0,38498000.0,423000.0,,,,,,,-9001000.0,,,,,,-8784000.0,5092000.0,,,,,0.0,22848000.0,0.0,2921000.0,,946000.0,1054000.0,4565000.0,9688000.0,25919000.0,,1886000.0,,,,23686000.0,,,,,,,,,,,,0.07,,,,,,,,,,117778000.0,-1889000.0,0.0,,,-1475000.0,,,,40270000.0,1017000.0,,,,,,459000.0,,390000.0,,0.0,5206000.0,0.08,69574000.0,-3036000.0,5092000.0,,5338000.0,,,,2595000.0,1773000.0,,-800000.0,,,,,,,,2233000.0,32198000.0,,3986000.0,,,,,,,,,,,,,,4931000.0,,,17860000.0,,,3287000.0,3637000.0,-246000.0,,,97982000.0,,,,,,,,-661000.0,,234000.0,366000.0,-275842000.0,64482000.0,103000.0,6413000.0,,,0.0,,6140000.0,,,,,,,,,,,,,,,,
1333152000,2260000.0,0.0,6786000.0,43372000.0,,-273275000.0,36846000.0,153911000.0,,20458000.0,36846000.0,,2543000.0,1495000.0,153911000.0,5185000.0,-24502000.0,,20458000.0,1520000.0,-17480000.0,2567000.0,2567000.0,,,6910000.0,,1889000.0,20028000.0,,1253000.0,5990000.0,5199000.0,,400000.0,126297000.0,3328000.0,0.0,,,,-7500000.0,12480000.0,,22415000.0,5990000.0,,-6558000.0,5990000.0,,1048000.0,,4336000.0,33000.0,27614000.0,0.0,2567000.0,,1195000.0,-14000.0,4799000.0,11142000.0,30558000.0,,3025000.0,,,6378000.0,27616000.0,287000.0,-1765000.0,3634000.0,33000.0,5199000.0,77223000.0,423000.0,71233000.0,8767000.0,115000.0,,,2998000.0,38374000.0,110539000.0,0.0,1495000.0,,,159000.0,16273000.0,126297000.0,-3160000.0,0.0,,0.04,-2192000.0,,400000.0,5831000.0,,750000.0,,,43372000.0,-1745000.0,,115000.0,71711000.0,393000.0,,0.0,6910000.0,,77223000.0,-1765000.0,5990000.0,,5092000.0,1023000.0,,,4195000.0,1869000.0,7773000.0,192000.0,,11142000.0,,0.0,14680000.0,,-6229000.0,2942000.0,37344000.0,0.04,2697000.0,-9895000.0,,40172000.0,393000.0,0.0,1495000.0,100348000.0,,3025000.0,24507000.0,126375000.0,,,4993000.0,789000.0,,22415000.0,27159000.0,101868000.0,2928000.0,3308000.0,898000.0,,-9895000.0,110539000.0,,16273000.0,27614000.0,,4799000.0,-5284000.0,,-1740000.0,,234000.0,361000.0,-273275000.0,71233000.0,123000.0,6378000.0,-11745000.0,,0.0,,7236000.0,,,,,,,,,,,,,,,,
1341014400,10134000.0,,7446000.0,41111000.0,,,,,,18343000.0,34741000.0,,,,154902000.0,3848000.0,,,,,,3119000.0,3119000.0,,,,,,20953000.0,,842000.0,,5267000.0,39144000.0,377000.0,,,,,,,-11500000.0,,,,,,-6470000.0,3989000.0,,,,,33000.0,24382000.0,-238000.0,3119000.0,,-300000.0,-6000.0,4890000.0,12477000.0,31337000.0,,2687000.0,,,,27776000.0,,,,,,,,,,,,0.08,,,,,,,,,,130520000.0,2032000.0,0.0,,,-1982000.0,,,,41549000.0,5500000.0,,,,,,0.0,,395000.0,,0.0,6294000.0,0.08,81222000.0,-4342000.0,3989000.0,,5990000.0,,,,3672000.0,2679000.0,,-470000.0,,,,,,,,3561000.0,38783000.0,,990000.0,,,,,,,,,,,,,,4318000.0,,,19115000.0,,,3555000.0,3371000.0,-2001000.0,,,113791000.0,,,,,,,,-2672000.0,,90000.0,436000.0,-270156000.0,77233000.0,,6337000.0,,,0.0,,6712000.0,,,,,,,,,,,,,,,,
