,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyOperatingExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyPretaxIncome,annualCapitalStock,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,trailingGrossProfit,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualOtherNonCashItems,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyBasicAverageShares,quarterlyTotalRevenue,quarterlyOperatingIncome,annualDilutedAverageShares,annualPurchaseOfInvestment,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyBasicEPS,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,quarterlyTaxProvision,annualInventory,trailingNetIncome,trailingCashDividendsPaid,annualChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,trailingBeginningCashPosition,quarterlyNetPPE,trailingCostOfRevenue,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualDilutedEPS,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,annualCommonStockIssuance,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyFreeCashFlow,trailingFreeCashFlow,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,quarterlyTotalAssets,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,annualTaxProvision,annualTotalAssets,trailingPurchaseOfInvestment,annualPretaxIncome,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualNetIncome,trailingTotalRevenue,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,annualOtherCurrentAssets,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualSaleOfInvestment,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyChangeInInventory,annualBasicAverageShares,annualOperatingCashFlow,trailingNetOtherInvestingChanges,quarterlyDilutedEPS,annualCurrentAssets,quarterlyCostOfRevenue,annualEbitda,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,annualNetPPE,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingOtherIncomeExpense,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,annualAccumulatedDepreciation,trailingOtherNonCashItems,trailingOperatingCashFlow,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,trailingBasicEPS,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,annualGoodwill,annualRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingBasicAverageShares,quarterlyGoodwill,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,trailingDepreciationAndAmortization,annualStockBasedCompensation
1167523200,1516702696.0,,4160704714.0,6455300000.0,520389247.0,2954959851.0,,496543959.0,705895709.0,6455300000.0,,,,-8538526131.0,409752537.0,520298802.0,20122106930.0,,108740500.0,3109269252.0,-5163420735.0,0.0,4160704714.0,399018506.0,4160704714.0,,,317839164.0,42109117923.0,68241023.0,40003824917.0,1193292374.0,85962727.0,,1433685416.0,,,,1471242992.0,,5997722343.0,,2334486535.0,-5502234450.0,,8857636758.0,809738454.0,,-58417194.0,40003824917.0,,-14426132099.0,,-14230379016.0,,2873429930.0,84536982.0,6540131949.0,,,-1198771501.0,317982830.0,296225738.0,,40003824917.0,,7799995.0,107576153.0,,409752537.0,0.352669,0.0,393788065.0,1486036413.0,820354628.0,4441039908.0,694177977.0,5576101635.0,34410262572.0,-8947575143.0,317982830.0,12733748748.0,0.0,12570961146.0,,3007354492.0,21839301426.0,29930271138.0,34371311046.0,,-2628804520.0,,5576101635.0,451288180.0,-272733477.0,54842866671.0,,597456815.0,3629568054.0,422239437.0,54842866671.0,,2756725972.0,-1432295804.0,399018506.0,42109117923.0,,21226190944.0,2276585903.0,,5997722343.0,,,0.0,0.352669,496543959.0,-50728994.0,,73397407.0,1330127701.0,34410262572.0,20122106930.0,7799995.0,4160704714.0,582420964.0,2357765900.0,21226190944.0,597456815.0,8258870.0,,621358727.0,,-5328873299.0,3629568054.0,6540131949.0,104983883.0,,5282803873.0,,,12733748748.0,7527509057.0,5410717610.0,-514393792.0,582420964.0,40003824917.0,12570961146.0,8258870.0,1516702696.0,2276585903.0,21839301426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175299200,1564635130.0,,,6455300000.0,334320850.0,,,,669246611.0,,,124144000.0,,,,,21382990902.0,,0.0,,-1492000000.0,0.0,3150425297.0,420000000.0,3150425297.0,,,,,,,,102044633.0,,,,,,,,6853057229.0,,,-3424931326.0,6702619662.0,9943275661.0,749903213.0,,,41988046844.0,,,0.08,,,,117627502.0,,,,,,,,41988046844.0,,,,,800000000.0,,,,771291244.0,-1010279417.0,,,6251522208.0,,,,14256277058.0,,13642145729.0,6702619662.0,,23191603357.0,,,,-3133681904.0,,,273106612.0,,58548046693.0,,536209573.0,,,,,,,,44291769635.0,,,,,,,,,,496543959.0,,,,1084224063.0,36833749086.0,,-64350000.0,,,,22454348875.0,536209573.0,0.0,,551619109.0,,-3422708438.0,-1010279417.0,7591430025.0,,,,,0.08,,8859051598.0,,-229275299.0,888331119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,1577651200.0,,,6455300000.0,400471084.0,,,,666769268.0,,,113987000.0,,,,,21093675176.0,,33861848.0,,-5312344125.0,0.0,3698277732.0,970756986.0,3698277732.0,,,,,,,,203843169.0,,,,,,,,9020665640.0,,,-348448588.0,,11083436293.0,948368330.0,,,43726821870.0,,,,,,,98275027.0,,,,,,,,43726821870.0,,,,,1351655442.0,,,,870612437.0,220508283.0,,,5962206482.0,,,,19283645663.0,,19766924458.0,,,24121487888.0,,,,-1969258392.0,,,293582997.0,,65329179881.0,,549873274.0,,,,,,,,46045534218.0,,,,,,,,,,96543959.0,,,,1348839414.0,43888412346.0,,92168021.0,,,,23794690406.0,549873274.0,0.0,,568494241.0,,-295881469.0,,8711069644.0,,,,,,,9734596879.0,,-355978290.0,833252784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,1598478912.0,,,6455300000.0,525664220.0,,,,611366674.0,,,113987000.0,,,,,21583934736.0,,48064624.0,,-2599655875.0,0.0,5286326157.0,2132669714.0,5286326157.0,,,,,53431659.0,,,358441538.0,,,,,,768216946.0,,11065970770.0,,,-112366787.0,6128244500.0,13734172820.0,866655504.0,,,46813203284.0,,,0.08,,,2434104600.0,98722420.0,,,,,,,,46813203284.0,,,370626363.0,,2474980556.0,,,,1842044117.0,1915392577.0,,872235905.0,6452466042.0,,,,22420398838.0,,25603808786.0,7003708000.0,,24067095123.0,,,,2321737813.0,,,309173426.0,,71624315697.0,,490259560.0,,,,,,,,49203916859.0,,,,,,,,,,51799343.0,-55311290.0,,,1392319724.0,49670903909.0,,-27818021.0,,,,23785042257.0,490259560.0,0.0,,512644254.0,,-111721059.0,,9832442595.0,-1116532951.0,,,,0.07,,12341853096.0,,-661802462.0,793975673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,1636977393.0,,6293420278.0,6758551716.0,692716719.0,5286326157.0,,12485032.0,849322166.0,6758551716.0,,168275911.0,,-10358331162.0,2226920566.0,1894308229.0,23008970484.0,,-166195489.0,3629568054.0,-954331162.0,0.0,6291957508.0,3264495217.0,6293420278.0,,,1044943516.0,48025383079.0,20844972.0,45336855553.0,1324926654.0,490056829.0,168275911.0,1953172873.0,,,,311564787.0,,9472551064.0,590425767.0,2576113290.0,-3175780337.0,,15884509827.0,1220274512.0,7068481522.0,-97102520.0,45336855553.0,,-7156200776.0,,-7061527038.0,,2520406834.0,-94033520.0,9626168900.0,,,-3103932558.0,1065332199.0,1156198703.0,,45336855553.0,,,378801642.0,,2226920566.0,0.3502,1462770.0,-3063283157.0,2423014838.0,768686786.0,5738374432.0,1083635843.0,7282533393.0,47627656043.0,-3436575986.0,1065332199.0,23057758137.0,1462770.0,25449756140.0,,3785201559.0,22177899903.0,44907020169.0,50645394601.0,,-655373503.0,,7282533393.0,449063619.0,-159157305.0,71083141216.0,,899039822.0,5523876283.0,220591429.0,71083141216.0,,2796704719.0,-1764529047.0,3264495217.0,48025383079.0,590425767.0,21406713193.0,2475382229.0,,9472551064.0,,,0.0,0.3818,12485032.0,-39091230.0,,110838479.0,1912991231.0,47627656043.0,23008970484.0,1065332199.0,6291957508.0,1015376154.0,3299857971.0,21406713193.0,899039822.0,0.0,,943355686.0,,-3325889810.0,5523876283.0,9626168900.0,183538088.0,6483452669.0,3624951052.0,,,23057758137.0,13971518596.0,7252761393.0,-517472996.0,1015376154.0,45336855553.0,25449756140.0,0.0,1636977393.0,2475382229.0,22177899903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,1666433757.0,,,6758551716.0,535705504.0,6291957508.0,,,1078031820.0,,,168275911.0,,,,,23764073134.0,,0.0,,-2685778131.0,0.0,8099811705.0,2707976402.0,8101043525.0,,,,,,,,375209452.0,,,,,,,,10904394983.0,,,-742467107.0,6756931366.0,17618219420.0,1356186206.0,,,44895744980.0,,,0.1135,,,,289831370.0,,,,,,,,44895744980.0,,,,,2124980556.0,,1231820.0,,1453241272.0,1807854197.0,,,8034742367.0,,,,26236104372.0,,25199513546.0,7296971551.0,,24405541069.0,,,,1300707064.0,,,352485717.0,,73916024078.0,,766911710.0,,,,,,,,47679919706.0,,,,,,,,,,12485032.0,,,,1891891710.0,49605054615.0,,0.0,,,,23648225802.0,766911710.0,0.0,,788200450.0,,-737957442.0,8099811705.0,11651988168.0,,,,,0.1051,,15726327710.0,,-736774726.0,820268638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,1677767700.0,,,6758551716.0,578447543.0,8099811705.0,,,2075478188.0,,,150136449.0,,,,,24398574169.0,,-38759298.0,,-6229516250.0,0.0,8262200058.0,4481977337.0,8263273518.0,,,,,,,,577305871.0,,,,,,,,11739143997.0,560082881.0,,-935878129.0,,20106611958.0,2406883200.0,,,44481812729.0,,,,,,,532311906.0,,,,,,,,44481812729.0,,,,,1971926119.0,,1073460.0,,2652784059.0,43700903.0,,,8665200050.0,,,,28790420736.0,,30784271655.0,,,20330018461.0,,,,3558866742.0,,,325763757.0,,76082076789.0,,1494366671.0,,,,,,,,47291656053.0,,,,,,,,,,12485032.0,,,,2985330743.0,51114290116.0,,101194034.0,,,,19607314099.0,1494366671.0,0.0,,1543166282.0,,-971406456.0,7377011066.0,13204072064.0,,,,,,,17121281215.0,,-889441428.0,863610003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,1707135609.0,,,6758551716.0,557595450.0,7377011066.0,,,1064506877.0,,,150136450.0,,,,,25160304174.0,,7710375.0,,-5590097966.0,0.0,6944634948.0,1863178131.0,6945603258.0,,,,,316803.0,,,484038648.0,,,,,,,,11486353015.0,552583938.0,,-597410692.0,6758549201.0,19870914651.0,1423467561.0,,,43867416587.0,,,0.1164,,,,268709378.0,,,,,,,,43867416587.0,,0.0,,,1190109444.0,,968310.0,,1548545525.0,-1200457343.0,,,9451895178.0,,,,28417015043.0,,26916782126.0,6961903779.0,,22488479429.0,,,,655240058.0,,,328938276.0,,75143880605.0,,786695127.0,,,,,,,,46726865562.0,,,,,,,,,,12485032.0,-191540.0,,,1981063011.0,49405261555.0,,0.0,,,,21773274009.0,786695127.0,0.0,,795797499.0,,-583899196.0,6944634948.0,15991012806.0,,,,,0.113,,17889851640.0,,-237252539.0,1089796997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,1850539277.0,,5951900463.0,7700681186.0,566411144.0,6944634948.0,,7485033.0,-3412142693.0,7700681186.0,,6678903.0,,-24754928770.0,223579337.0,-88088720.0,26006983163.0,,400359710.0,5525455966.0,-10249536423.0,2938870.0,5951087213.0,1154000000.0,5951900463.0,,,1551838025.0,46903920545.0,113794792.0,43524086633.0,1460107175.0,583357462.0,6678903.0,2238159641.0,,,,,,8574266313.0,563549396.0,731229456.0,-1533287268.0,,13663993348.0,-1319358562.0,6965204543.0,-16579330.0,43524086633.0,,-3322815478.0,,-3809043196.0,,,-1016207918.0,9848058341.0,,,-2014008215.0,3157179396.0,1840303678.0,,43524086633.0,,3055985362.0,,,223579337.0,0.104,813250.0,314150553.0,-2828785231.0,-739186477.0,6105338046.0,,7007195285.0,39617453220.0,4578751632.0,3157179396.0,19240635097.0,813250.0,18380468226.0,,3867178405.0,21236984994.0,65154401331.0,71259739377.0,,-936062232.0,,7007195285.0,452919425.0,293116158.0,66144555642.0,,-2337739158.0,5437367246.0,74644736.0,66144555642.0,,805874192.0,-2793347422.0,1154000000.0,46903920545.0,563549396.0,20659271662.0,710234350.0,,8574266313.0,,,2938870.0,0.104,7485033.0,-15697033.0,,190996981.0,-752947418.0,39617453220.0,26006983163.0,3055985362.0,5951087213.0,626727102.0,4610023579.0,20659271662.0,-2337739158.0,0.0,,-2395934775.0,,-1029552384.0,5437367246.0,9848058341.0,,6829176442.0,8387794828.0,,,19240635097.0,14416940766.0,7256201449.0,-929878729.0,626727102.0,43524086633.0,18380468226.0,0.0,1850539277.0,710234350.0,21236984994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,1836287849.0,,,7700681186.0,308984609.0,5951087213.0,,,-886509595.0,,,6678903.0,,,,,25094882229.0,,8056841.0,,-5021292600.0,2938870.0,7233108181.0,1390868697.0,7233979211.0,,,,,8056841.0,,,270073807.0,,,,,,,,9441469332.0,561220705.0,,-380204272.0,7917358441.0,11531083575.0,-679533019.0,,,42819108123.0,,,-0.1135,,,,6790204.0,,,,,,,,42819108123.0,,,,,207463772.0,,871030.0,,-616435788.0,1282020968.0,,,6108575102.0,,,,20096528322.0,,18067051689.0,,,22602433656.0,,,,246176372.0,,,282435610.0,,66319959953.0,,-898620183.0,,,,,,,,46223431631.0,,,,,,,,,,7485033.0,-41391512.0,,,-370548410.0,40669485345.0,,0.0,,,,22027049015.0,-898620183.0,0.0,,-893299799.0,,-413445848.0,7233108181.0,8810102700.0,,,,,-0.1135,,11901631985.0,,-218772733.0,788495253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,1867180478.0,,,7700681186.0,329312920.0,7233108181.0,,,153545385.0,,,,,,,,25245267497.0,,-3778836284.0,,-8029633332.0,2938870.0,11747099874.0,1751762173.0,11748184624.0,,,,,37700577.0,,,263192695.0,,,,,,,,13527669689.0,559441726.0,,-1579291912.0,,11892673397.0,300969874.0,,,42472801351.0,,,,,,,943064.0,,,,,,,,42472801351.0,,,,,521275639.0,,1084750.0,,416738080.0,666967952.0,,,6211774575.0,,,,25196419303.0,,23149012995.0,,,22162495232.0,,,,4152502995.0,,,284312661.0,,71151797381.0,,103199473.0,,,,,,,,45955378078.0,,,,,,,,,,7485033.0,31891512.0,,,630282794.0,45311508227.0,,30152736.0,,,,21595568473.0,103199473.0,0.0,,152602321.0,,-5317572297.0,7386356166.0,8393224330.0,,,,,,,11262390603.0,,-211658218.0,940175622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,1865147534.0,,,7700681186.0,417427515.0,7386356166.0,,,898019675.0,,,,,,,,26067018826.0,,1141029227.0,,-5183208782.0,2938870.0,12371695709.0,778438503.0,12372640809.0,,,,,5657363.0,,,222130679.0,,,,,,,,14539377881.0,546810384.0,,-554840924.0,7699957658.0,14405375788.0,1033030735.0,,,41253498445.0,,,0.1042,,,,51246394.0,,,,,,,,41253498445.0,,0.0,,,516215797.0,,945100.0,,1120150354.0,2264344909.0,,,7014110163.0,,,,27201986280.0,,23638503294.0,,,21565616275.0,,,,2486730738.0,,,333558021.0,,71940721925.0,,802335588.0,,,,,,,,44738735645.0,,,,,,,,,,7485033.0,0.0,,,1450458250.0,45204119569.0,,0.0,,,,21011320858.0,802335588.0,0.0,,846773281.0,,594331175.0,9650698075.0,9141465004.0,,,,,0.1042,,12954917538.0,,-494247353.0,771428725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,1855779750.0,,8701354968.0,7700681186.0,531250223.0,9650698075.0,,579926538.0,397820280.0,7700681186.0,,,,-26931562894.0,816000000.0,65580589.0,26464653635.0,,365325828.0,5437367246.0,-8697428180.0,0.0,8700317608.0,1173245805.0,8701354968.0,,,924731739.0,43933583331.0,150569519.0,40294091733.0,1367572217.0,272093627.0,,1586975267.0,,,,,,11715391835.0,,533866145.0,877898128.0,,14030836754.0,511868277.0,,-292942800.0,40294091733.0,,-4004046307.0,,-1636438980.0,,,-29970062.0,8988794051.0,,,801453430.0,68672446.0,1004154657.0,,40294091733.0,,38519710.0,,,816000000.0,0.051,1037360.0,754144771.0,669913907.0,-4147753240.0,2753311134.0,,7350273452.0,40799243906.0,5032261539.0,68672446.0,24050523174.0,1037360.0,21449947523.0,,1166335867.0,19349296383.0,49106658380.0,51859969514.0,,-1853148566.0,,7350273452.0,467265925.0,-2310181806.0,67984106505.0,,385560438.0,5502947835.0,29009600.0,67984106505.0,,562875745.0,-1231756505.0,1173245805.0,43933583331.0,,18769369845.0,392475316.0,,11715391835.0,,,0.0,0.051,579926538.0,-283442800.0,,201984300.0,1043118500.0,40799243906.0,26464653635.0,38519710.0,8700317608.0,822930091.0,4866348012.0,18769369845.0,385560438.0,0.0,,427790342.0,,1132640663.0,5502947835.0,8988794051.0,,7695594431.0,6668700519.0,,,24050523174.0,12987718254.0,6433378414.0,-307078201.0,822930091.0,40294091733.0,21449947523.0,0.0,1855779750.0,392475316.0,19349296383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,1847394080.0,,,7700681186.0,408752208.0,8700317608.0,,,779143090.0,,,,,,,,26988673628.0,,20560653.0,,-3966632000.0,0.0,7480515523.0,2159346815.0,7481464963.0,,,,,20560653.0,,,180675380.0,,,,,,,,10291581707.0,,,-324452381.0,7700854675.0,14281186177.0,882735924.0,,,39208453512.0,,,0.0676,,,,236632102.0,,,,,,,,39208453512.0,,,,,1027286111.0,,949440.0,,959818470.0,-1219802086.0,,,7870851228.0,,,,25938193958.0,,21823964457.0,,,19285650076.0,,,,-1559321403.0,,,321461784.0,,68794818352.0,,520577776.0,,,,,,,,42856624394.0,,,,,,,,,,580853245.0,,,,1291488132.0,41109614533.0,,0.0,,,,18704796831.0,520577776.0,0.0,,542510988.0,,-302749728.0,7480515522.0,10903055423.0,,,,,0.0676,,12989698045.0,,-118942253.0,826281986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,1810010409.0,,,7700681186.0,416001335.0,7480515522.0,,,690517334.0,,,,,,,,27191326289.0,,1460392978.0,,-2604985805.0,0.0,6814213536.0,1267271624.0,6815162976.0,,,,,96011854.0,,,254494809.0,,,,,,,,11974813479.0,561130781.0,,-454217339.0,,17395284789.0,860447123.0,,,38162684914.0,,,,,,,153554465.0,,,,,,,,38162684914.0,,,,,1518525556.0,,949440.0,,945012143.0,679919138.0,,,8083885700.0,,,,28330007368.0,,23439382222.0,,,18467005704.0,,,,266447029.0,,,329396368.0,,69754771228.0,,521061719.0,,,,,,,,41424763860.0,,,,,,,,,,1017800000.0,,,,1276448458.0,41906387926.0,,0.0,,,,16888074923.0,521061719.0,0.0,,536962869.0,,1025047630.0,4963064887.0,11900405557.0,,,,,,,16118836331.0,,-357508315.0,771995327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,1814699864.0,,,7700681186.0,435001008.0,4963064887.0,,,64238147.0,,,,,,,,27175133648.0,,665072081.0,,-3801546601.0,0.0,6029090581.0,843598640.0,6029854041.0,,,,,29505375.0,,,140626639.0,,,,,,,,11666059535.0,552471776.0,,-378153000.0,7590880000.0,16997048782.0,131385753.0,,,37119319771.0,,,0.0004,,,,36482815.0,,,,,,,,37119319771.0,,,,,1624203333.0,,763460.0,,204864786.0,263237259.0,,,8086922052.0,,,,27519706854.0,,22592565574.0,,,17492032177.0,,,,578468830.0,,,362322768.0,,67941507393.0,,3036352.0,,,,,,,,40421800539.0,,,,,,,,,,552471776.0,0.0,,,566386761.0,40084597751.0,,0.0,,,,16939560401.0,3036352.0,0.0,,27755332.0,,314463317.0,5226302147.0,11795471905.0,,,,,0.0004,,16430662021.0,,-248713563.0,692292942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,1863353636.0,,6383517655.0,7700681186.0,452228719.0,5226302147.0,,573288652.0,177213149.0,7700681186.0,,,,-14559651522.0,7857611313.0,-117882222.0,27294087521.0,,207489906.0,5502947835.0,-4186487116.0,0.0,6382691015.0,977093278.0,6383517655.0,,,707333267.0,39589474191.0,52543325.0,36190990104.0,1446030749.0,344836660.0,,1711983270.0,,,,,,10819579017.0,573288652.0,1191609313.0,-934498819.0,,16307592746.0,221473098.0,,-39900000.0,36190990104.0,,336557449.0,,-2091321539.0,,,92833025.0,12451795018.0,,,-3476907429.0,997500000.0,913552574.0,,36190990104.0,,,,,7857611313.0,0.143,826640.0,-6366846585.0,522049809.0,158763467.0,3808025168.0,,8008142354.0,42106161947.0,-1691314168.0,,30515450995.0,826640.0,29166308995.0,,2096041898.0,12939852952.0,61173087326.0,64981112494.0,,-976908624.0,,8008142354.0,432849829.0,2241843111.0,70104925186.0,,57162669.0,5385065613.0,519502407.0,70104925186.0,,1711111720.0,-502570290.0,977093278.0,39589474191.0,573288652.0,12366564300.0,1101838516.0,,10819579017.0,,,0.0,0.143,573288652.0,-35000000.0,,198621207.0,673701817.0,42106161947.0,27294087521.0,997500000.0,6382691015.0,1097779220.0,4857790114.0,12366564300.0,57162669.0,0.0,,84380124.0,,-700203770.0,5385065613.0,12451795018.0,,7705164448.0,400007371.0,,,30515450995.0,15633890929.0,7482454408.0,222593841.0,1097779220.0,36190990104.0,29166308995.0,0.0,1863353636.0,1101838516.0,12939852952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,1856139401.0,,,7700681186.0,434237477.0,5385065613.0,,,183150177.0,,,,,,,,27392000267.0,,49501000.0,,-5006226500.0,0.0,7827578552.0,2372946586.0,7828409442.0,,,,,49501000.0,,,195950432.0,,,,,,,,10257453203.0,552742843.0,,-512943282.0,7577775214.0,20507352243.0,309952178.0,,,35256942776.0,,,0.014,,,,54091188.0,,,,,,,,35256942776.0,,,,,9784183744.0,,830890.0,,379100609.0,1444887536.0,,,8114231207.0,,,,33500906458.0,,31629240488.0,,,12385422143.0,,,,-250948471.0,,,361333065.0,,72128221543.0,,106088853.0,,,,,,,,38627315085.0,,,,,,,,,,552742843.0,,,,744189655.0,44014662631.0,,0.0,,,,11832679300.0,106088853.0,0.0,,129058989.0,,-462189839.0,6829953149.0,13347606350.0,,,,,0.014,,19763162588.0,,-194877189.0,1254305371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,2018597884.0,,,7700681186.0,434491761.0,6829953149.0,,,305227993.0,,,45226879.0,,,,,27232236478.0,,9463104.0,,-3462681217.0,0.0,9764800762.0,5124692013.0,9765554582.0,,,,,87480908.0,,,385083127.0,,,,,,,,14048697772.0,532280455.0,,-1021720152.0,,22643881416.0,446021956.0,,,37172312902.0,,,,,,,63954049.0,,,,,,,,37172312902.0,,,,,9821161176.0,,753820.0,,690311120.0,1965943014.0,,,7933160711.0,,,,38989088581.0,,38495108113.0,,,12199203134.0,,,,288374846.0,,,376072595.0,,79712711946.0,,203963563.0,,,,,,,,40723623365.0,,,,,,,,,,532280455.0,,,,880513717.0,50694311247.0,,37500000.0,,,,11621695800.0,203963563.0,0.0,,241273944.0,,-961258936.0,8795896163.0,14150033938.0,,,,,,,21763367699.0,,-804917900.0,1173253540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
