date,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingInterestExpense,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualInterestExpense,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualBeginningCashPosition,quarterlyBasicAverageShares,annualCapitalExpenditure,annualOtherIncomeExpense,annualSellingGeneralAndAdministration,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInInventory,annualNetOtherFinancingCharges,annualInventory,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,trailingChangeInInventory,trailingTaxProvision,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,annualNetIncomeContinuousOperations,annualTotalRevenue,annualCostOfRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCapitalStock,trailingOtherNonCashItems,trailingFreeCashFlow,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualGrossProfit,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,annualResearchAndDevelopment,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingCostOfRevenue,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyNetPPE,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyTaxProvision,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyDilutedAverageShares,annualNetOtherInvestingChanges,trailingPretaxIncome,annualBasicAverageShares,quarterlyGoodwill,annualCashDividendsPaid,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualPretaxIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,trailingChangeInWorkingCapital,quarterlyNetIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingPurchaseOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualOtherNonCashItems,annualOtherCurrentAssets,annualBasicEPS,annualOperatingIncome,trailingTotalRevenue,annualLongTermDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCashAndCashEquivalents,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualTaxProvision,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyBasicEPS,trailingOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCommonStockIssuance,annualNetPPE,annualDilutedEPS,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualSaleOfInvestment,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,trailingNetOtherInvestingChanges,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualStockBasedCompensation,quarterlyStockBasedCompensation,trailingBasicEPS,trailingCommonStockIssuance,trailingStockBasedCompensation,trailingBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1990-12-31,,,-32689672290.0,,747506553660.0,,,617127819180.0,146431819710.0,61362680820.0,47073670890.0,,,11154383820.0,,513942983940.0,,-115641920820.0,42867029790.0,603856545000.0,,,551626346310.0,,,,,,481253311650.0,481253311650.0,,124435157700.0,330329884830.0,,,-1144359190407.0,-51836674200.0,0.0,387906588660.0,,,43179135420.0,,423659494713.0,,,-389114301750.0,,366113473800.0,61362680820.0,1726704043260.0,883001106510.0,,,,,,,,,842875178340.0,,,747506553660.0,843702936750.0,,685017578610.0,1275005777790.0,,1116727513950.0,-389114301750.0,,4410188250.0,,,,,-1144359190407.0,146431819710.0,,,,,,-41971422330.0,,,,,358392251910.0,279823052010.0,,,551626346310.0,279823052010.0,,,,,,1826632124100.0,,-50018319660.0,,1168898309.0,,-9200331180.0,262697951790.0,-26583257790.0,147530974320.0,1826632124100.0,,,61362680820.0,,17083461696.0,-8087606760.0,,330329884830.0,,,,,17083461696.0,-181577627610.0,,617127819180.0,11154383820.0,273852335610.0,0.0,13569810.0,124435157700.0,52.496167,158685358140.0,,262697951790.0,,842875178340.0,1168898309.0,,,481253311650.0,,81161033610.0,366113473800.0,86168293500.0,,,,,1116727513950.0,193234094400.0,,,,17083461696.0,,,,,,,,387906588660.0,,,,,,1343411190.0,358392251910.0,52.496167,107554314060.0,193234094400.0,6065705070.0,,273852335610.0,481253311650.0,,,239846391750.0,1275005777790.0,,,,,,,,,,,,,,,
1991-03-31,,,,,,,,,,,,,,,,,1181909045.0,,,,,,,,,,,,,,,,,,,472556167995.0,,,,,,,,472556167995.0,,,,,,,,,,,,,,,,11.2936,,,,,,,,,,,,,,,,,,472556167995.0,,,,,,,,,,,,,,,,,,,,,,,,1181909045.0,,,,,,,,,,,,,,13348007970.0,,,,,,,,13348007970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13348007970.0,11.2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-30,,,,,,,,,,,,,,,,,1181909045.0,,,,,,,,,,,,,,,,,,,461671023648.0,,,,,,,,461671023648.0,,,,,,,,,,,,,,,,11.033456,,,,,,,,,,,,,,,,,,461671023648.0,,,,,,,,,,,,,,,,,,,,,,,,1181909045.0,,,,,,,,,,,,,,13040541888.0,,,,,,,,13040541888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13040541888.0,11.033456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,,,,,,,,,,,,,,,,1207473186.0,,,,,,,,,,,,,,,,,,,503637341636.0,,,,,,,,503637341636.0,,,,,,,,,,,,,,,,11.510687,,,,,,,,,,,,,,,,,,503637341636.0,,,,,,,,,,,,,,,,,,,,,,,,1207473186.0,,,,,,,,,,,,,,13898845428.0,,,,,,,,13898845428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13898845428.0,11.510687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,,,58278991305.0,,878894661584.0,,,668403187951.0,147465211868.0,52207482243.0,52032582805.0,,,20950454109.0,,482097808030.0,,-141668544780.0,60477727097.0,680633655794.0,,,638283006164.0,,,,,,540376799335.0,540376799335.0,,140081957021.0,395909863547.0,,,-1254647744984.0,-103378060675.0,0.0,486295394542.0,,,121655051946.0,,478068494465.0,,,-436486533163.0,,421657559384.0,52207482243.0,1870886795469.0,960197914620.0,,,,,,,,,965032634799.0,,,878894661584.0,910688880849.0,,772518324829.0,1451415479060.0,,1302576057322.0,-436486533163.0,,-1761487197.0,,,,,-1254647744984.0,147465211868.0,,,,,,-49571497856.0,,,,,442408128421.0,321402702959.0,,,638283006164.0,321402702959.0,,,,,,2089698485224.0,,-7458211749.0,,1182144777.0,,-9357119933.0,316592968414.0,-41426181172.0,133098472318.0,2089698485224.0,,,52207482243.0,,13205755531.0,-62876347961.0,,395909863547.0,,,,,13205755531.0,-132411367383.0,,668403187951.0,20950454109.0,337543422523.0,0.0,,140081957021.0,44.163357,138170556020.0,,316592968414.0,,965032634799.0,1204878330.0,,,540376799335.0,,91884669035.0,421657559384.0,80890990075.0,,,,,1302576057322.0,195874877743.0,,,,13205755531.0,,,,,,,,486295394542.0,,,,,,62464085.0,442408128421.0,43.330086,78792196819.0,195874877743.0,37928192412.0,,337543422523.0,540376799335.0,,,230055225055.0,1451415479060.0,,,,,,,,,,,,,,,
1992-03-31,,,,,,,,,,,,,,,,,1116941529.0,,,,,,,,,,,,,,,,,,,490652520138.0,,,,,,,,490652520138.0,,,,,,,,,,,,,,,,10.63499,,,,,,,,,,,,,,,,,,490652520138.0,,,,,,,,,,,,,,,,,,,,,,,,1116941529.0,,,,,,,,,,,,,,11878662036.0,,,,,,,,11878662036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11878662036.0,10.63499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-30,,,,,,,,,,,,,,,,,1116941529.0,,,,,,,,,,,,,,,,,,,464543174007.0,,,,,,,,464543174007.0,,,,,,,,,,,,,,,,10.069065,,,,,,,,,,,,,,,,,,464543174007.0,,,,,,,,,,,,,,,,,,,,,,,,1116941529.0,,,,,,,,,,,,,,11246556654.0,,,,,,,,11246556654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11246556654.0,10.069065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-30,,,,,,,,,,,,,,,,,1152281002.0,,,,,,,,,,,,,,,,,,,473388232432.0,,,,,,,,473388232432.0,,,,,,,,,,,,,,,,5.59812,,,,,,,,,,,,,,,,,,473388232432.0,,,,,,,,,,,,,,,,,,,,,,,,1152281002.0,,,,,,,,,,,,,,6450607088.0,,,,,,,,6450607088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6450607088.0,5.59812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-31,,,-4667531968.0,,984624604672.0,,,707680214560.0,147451578080.0,35905052064.0,52690695104.0,,,14526757248.0,,539748903968.0,,-158721046976.0,8299221280.0,681459667328.0,,,707380693792.0,,,,,,535081372000.0,535081372000.0,,149049022176.0,336099741792.0,,,-1219666362008.0,-46962360416.0,0.0,503669131456.0,,,96133686496.0,,548554491880.0,,,-497079674560.0,,536366815296.0,35905052064.0,1914224748256.0,987582372256.0,,,,,,,,,1019918135168.0,,,984624604672.0,926642376000.0,,780638481632.0,1443165940416.0,,1319788344064.0,-497079674560.0,,-18283246880.0,,,,,-1219666362008.0,147451578080.0,,,,,,-54150858848.0,,,,,487544930112.0,345659446304.0,,,707380693792.0,345659446304.0,,,,,,2150546634208.0,,-9996505632.0,,1135090350.0,,-9384984064.0,285343451648.0,-17983726112.0,99241214464.0,2150546634208.0,,,35905052064.0,,7860498200.0,-93263279136.0,,336099741792.0,,,,,7860498200.0,-162589856896.0,,707680214560.0,14526757248.0,299870208896.0,0.0,12480032.0,149049022176.0,31.631889,146003894368.0,,285343451648.0,,1019918135168.0,1135090350.0,,,535081372000.0,,99178814304.0,536366815296.0,63336162400.0,,,,,1319788344064.0,219835763680.0,,,,7860498200.0,,,,,,,,503669131456.0,,,,,,25833666240.0,487544930112.0,31.631889,65457767840.0,219835763680.0,16061801184.0,,299870208896.0,535081372000.0,,,245182708672.0,1443165940416.0,,,,,,,,,,,,,,,
1993-03-31,,,,,,,,,,,,,,,,,1141929035.0,,,,,,,,,,,,,,,,,,,483748705440.0,,,,,,,,483748705440.0,,,,,,,,,,,,,,,,4.596302,,,,,,,,,,,,,,,,,,483748705440.0,,,,,,,,,,,,,,,,,,,,,,,,1141929035.0,,,,,,,,,,,,,,5248650484.0,,,,,,,,5248650484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248650484.0,4.596302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,,,,,,,,,,,,,,,,,1141929035.0,,,,,,,,,,,,,,,,,,,449419010040.0,,,,,,,,449419010040.0,,,,,,,,,,,,,,,,4.270121,,,,,,,,,,,,,,,,,,449419010040.0,,,,,,,,,,,,,,,,,,,,,,,,1141929035.0,,,,,,,,,,,,,,4876174919.0,,,,,,,,4876174919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4876174919.0,4.270121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-30,,,,,,,,,,,,,,,,,1266866567.0,,,,,,,,,,,,,,,,,,,443703264424.0,,,,,,,,443703264424.0,,,,,,,,,,,,,,,,4.244127,,,,,,,,,,,,,,,,,,443703264424.0,,,,,,,,,,,,,,,,,,,,,,,,1266866567.0,,,,,,,,,,,,,,5376743112.0,,,,,,,,5376743112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5376743112.0,4.244127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,,,38637529830.0,,1058547784320.0,,,721390136670.0,143512419435.0,21104439315.0,41807101890.0,,,24106604400.0,,535121975820.0,,-165029795955.0,3325818570.0,649181928120.0,,,744179806200.0,,,,,,573770666115.0,573770666115.0,,155353672800.0,319881247830.0,,,-1202488172844.0,43670899545.0,-11160465.0,450224318565.0,,,42141915840.0,,535084623006.0,,,-541539243195.0,,390169856400.0,21104439315.0,1836097380870.0,982946794410.0,,,,,,,,,853563523665.0,,,1058547784320.0,853150586460.0,,754626001440.0,1421140131705.0,,1307950695675.0,-541539243195.0,,-7879288290.0,,,,,-1202488172844.0,143512419435.0,,,,,,52398383175.0,,,,,517008541125.0,353518889340.0,,,744179806200.0,353518889340.0,,,,,,2165319937905.0,,-10714046400.0,,1181284358.0,,-9676123155.0,430280567610.0,-17544250980.0,58358071485.0,2165319937905.0,,,21104439315.0,,6427097171.0,11785451040.0,,319881247830.0,,,,,6427097171.0,-174750560970.0,,721390136670.0,24106604400.0,454387172010.0,0.0,,155353672800.0,17.865672,98524585020.0,,430280567610.0,,853563523665.0,1181284358.0,,,573770666115.0,,105444073320.0,390169856400.0,37253632170.0,,,,,1307950695675.0,227171265075.0,,,,6427097171.0,,,,,,,,450224318565.0,,,,,,38626369365.0,517008541125.0,17.865672,176815246995.0,227171265075.0,15490725420.0,,454387172010.0,573770666115.0,,,203968658340.0,1421140131705.0,,,,,,,,,,,,,,,
1994-03-31,,,,,,,,,,,,,,,,,1297684491.0,,,,,,,,,,,,,,,,,,,497876177688.0,,,,,,,,497876177688.0,,,,,,,,,,,,,,,,6.159071,,,,,,,,,,,,,,,,,,497876177688.0,,,,,,,,,,,,,,,,,,,,,,,,1297684491.0,,,,,,,,,,,,,,7992530652.0,,,,,,,,7992530652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7992530652.0,6.159071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,,,,,,,,,,,,,,,,1297684491.0,,,,,,,,,,,,,,,,,,,477688633798.0,,,,,,,,477688633798.0,,,,,,,,,,,,,,,,5.909337,,,,,,,,,,,,,,,,,,477688633798.0,,,,,,,,,,,,,,,,,,,,,,,,1297684491.0,,,,,,,,,,,,,,7668454967.0,,,,,,,,7668454967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7668454967.0,5.909337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,,,,,,,,,,,,,,,,1297684491.0,,,,,,,,,,,,,,,,,,,479823583694.0,,,,,,,,479823583694.0,,,,,,,,,,,,,,,,5.935748,,,,,,,,,,,,,,,,,,479823583694.0,,,,,,,,,,,,,,,,,,,,,,,,1297684491.0,,,,,,,,,,,,,,7702727851.0,,,,,,,,7702727851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7702727851.0,5.935748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,,,-836053848.0,,1153814028372.0,,,780595609416.0,144597503616.0,31003663530.0,39971336352.0,,,27480293742.0,,573373691376.0,,-100077636210.0,6768054960.0,681423698208.0,,,762142706628.0,,,,,,572537637528.0,572537637528.0,,162662238546.0,322985516922.0,,,-1328823005508.0,5185524462.0,0.0,447667023516.0,,,10291424748.0,,492450631206.0,,,-599798964786.0,,474341122476.0,31003663530.0,1931921382288.0,1030874300628.0,,,,,,,,,941924143014.0,,,1153814028372.0,901047081660.0,,790399336086.0,1463114140044.0,,1280187548706.0,-599798964786.0,,-10301377770.0,,,,,-1328823005508.0,144597503616.0,,,,,,-47386337742.0,,,,,554015063586.0,363295256022.0,,,762142706628.0,363295256022.0,,,,,,2225256846672.0,,7196034906.0,,1297268033.0,,-10002787110.0,310783111950.0,-17746238226.0,75513577914.0,2225256846672.0,,,31003663530.0,,7895479977.0,-11943626400.0,,322985516922.0,,,,,7895479977.0,-97479897468.0,,780595609416.0,27480293742.0,338263405692.0,0.0,1522812366.0,162662238546.0,23.899196,110647745574.0,,310783111950.0,,941924143014.0,1297268033.0,,,572537637528.0,,108975637878.0,474341122476.0,44509914384.0,,,,,1280187548706.0,208127643042.0,,,,7895479977.0,,,,,,,,447667023516.0,,,,,,28137193194.0,554015063586.0,23.899196,88134009810.0,208127643042.0,10371048924.0,,338263405692.0,572537637528.0,,,219623383452.0,1463114140044.0,,,,,,,,,,,,,,,
1995-03-31,,,,,,,,,,,,,,,,,1346112658.0,,,,,,,,,,,,,,,,,,,515556306251.0,,,,,,,,515556306251.0,,,,,,,,,,,,,,,,8.068014,,,,,,,,,,,,,,,,,,515556306251.0,,,,,,,,,,,,,,,,,,,,,,,,1346112658.0,,,,,,,,,,,,,,10860456117.0,,,,,,,,10860456117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10860456117.0,8.068014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,,,,,,,,,,,,,,,,1346112658.0,,,,,,,,,,,,,,,,,,,506605178883.0,,,,,,,,506605178883.0,,,,,,,,,,,,,,,,7.927937,,,,,,,,,,,,,,,,,,506605178883.0,,,,,,,,,,,,,,,,,,,,,,,,1346112658.0,,,,,,,,,,,,,,10671896061.0,,,,,,,,10671896061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10671896061.0,7.927937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,,,,,,,,,,,,,,,,1325899550.0,,,,,,,,,,,,,,,,,,,448435396022.0,,,,,,,,448435396022.0,,,,,,,,,,,,,,,,10.527977,,,,,,,,,,,,,,,,,,448435396022.0,,,,,,,,,,,,,,,,,,,,,,,,1325899550.0,,,,,,,,,,,,,,13959040090.0,,,,,,,,13959040090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13959040090.0,10.527977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,,,49287712234.0,,1232223752509.0,,,850960913629.0,173559179225.0,55115999679.0,37218515224.0,,,38992790340.0,,573812951178.0,,-110685883690.0,557039862.0,734539582471.0,,,794349158765.0,,,,,,623100663412.0,623100663412.0,,194396596285.0,385739788882.0,,,-1471676616146.0,-52341115922.0,0.0,506916589973.0,,,35815600016.0,,543146880261.0,,,-662299764812.0,,545940326972.0,55115999679.0,2168896596015.0,1165461493493.0,,,,,,,,,1105239295079.0,,,1232223752509.0,1003435102522.0,,849362002914.0,1670593492797.0,,1442733242580.0,-662299764812.0,,-16164471551.0,,,,,-1471676616146.0,173559179225.0,,,,,,-34309529278.0,,,,,569923987697.0,407433396841.0,,,794349158765.0,407433396841.0,,,,,,2464942651562.0,,-1877430646.0,,1313195861.0,,-10418708530.0,298501157161.0,-10098926387.0,113873389567.0,2464942651562.0,,,55115999679.0,,16366098991.0,-2898670393.0,,385739788882.0,,,,,16366098991.0,-96378211679.0,,850960913629.0,38992790340.0,337493947501.0,0.0,-15607431689.0,194396596285.0,41.97089,154073099608.0,,298501157161.0,,1105239295079.0,1313195861.0,,,623100663412.0,,114822420443.0,545940326972.0,58757389888.0,,,,,1442733242580.0,224425171068.0,,,,16366098991.0,,,,,,,,506916589973.0,,,,,,2950248158.0,569923987697.0,41.97089,107787213297.0,224425171068.0,20806470401.0,,337493947501.0,623100663412.0,,,268895520051.0,1670593492797.0,,,,,,,,,,,,,,,
1996-03-31,,,,,,,,,,,,,,,,,1307203541.0,,,,,,,,,,,,,,,,,,,594501889581.0,,,,,,,,594501889581.0,,,,,,,,,,,,,,,,15.00151,,,,,,,,,,,,,,,,,,594501889581.0,,,,,,,,,,,,,,,,,,,,,,,,1307203541.0,,,,,,,,,,,,,,19610026479.0,,,,,,,,19610026479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19610026479.0,15.00151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,,,,,,,,,,,,,,,,1307203541.0,,,,,,,,,,,,,,,,,,,609489375090.0,,,,,,,,609489375090.0,,,,,,,,,,,,,,,,15.3797,,,,,,,,,,,,,,,,,,609489375090.0,,,,,,,,,,,,,,,,,,,,,,,,1307203541.0,,,,,,,,,,,,,,20104398310.0,,,,,,,,20104398310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20104398310.0,15.3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,,,,,,,,,,,,,,,,1336131934.0,,,,,,,,,,,,,,,,,,,610026454760.0,,,,,,,,610026454760.0,,,,,,,,,,,,,,,,18.575952,,,,,,,,,,,,,,,,,,610026454760.0,,,,,,,,,,,,,,,,,,,,,,,,1336131934.0,,,,,,,,,,,,,,24819922228.0,,,,,,,,24819922228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24819922228.0,18.575952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,,,29590228050.0,,1346042067978.0,,,982209907084.0,228912324997.0,94212965309.0,33860504098.0,,,65342185941.0,,622381129985.0,,-156073947950.0,-4432732202.0,872053030661.0,,,872053030661.0,,,,,,651971358035.0,651971358035.0,,204462673820.0,396752740101.0,,,-1625652656173.0,10188321658.0,0.0,525011873684.0,,,-71376271661.0,,712346688129.0,,,-719703970242.0,,568584934989.0,94212965309.0,2559113773907.0,1346657080561.0,,,,,,,,,1194250000087.0,,,1346042067978.0,1212456693346.0,,991342263741.0,1747146312204.0,,1451917064342.0,-719703970242.0,,-32340378657.0,,,,,-1625652656173.0,228912324997.0,,,,,,33582007834.0,,,,,626338097736.0,489782096288.0,,,872053030661.0,489782096288.0,,,,,,2619199342865.0,,-3260727091.0,,1323088456.0,,-11139850560.0,192324878314.0,-3562431377.0,174872445770.0,2619199342865.0,,,94212965309.0,,28587219418.0,84291535904.0,,396752740101.0,,,,,28587219418.0,-144852869313.0,,982209907084.0,65342185941.0,257667064255.0,0.0,16384863532.0,204462673820.0,71.206853,221114429605.0,,192324878314.0,,1194250000087.0,1323088456.0,,,651971358035.0,,119289233080.0,568584934989.0,80659480461.0,,,,,1451917064342.0,245714932925.0,,,,28587219418.0,,,,,,,,525011873684.0,,,,,,9085940613.0,626338097736.0,71.206853,240365483854.0,245714932925.0,11255890670.0,,257667064255.0,651971358035.0,,,340403662685.0,1747146312204.0,,,,,,,,,,,,,,,
1997-03-31,,,,,,,,,,,,,,,,,1322442227.0,,,,,,,,,,,,,,,,,,,740010895584.0,,,,,,,,740010895584.0,,,,,,,,,,,,,,,,23.942912,,,,,,,,,,,,,,,,,,740010895584.0,,,,,,,,,,,,,,,,,,,,,,,,1322442227.0,,,,,,,,,,,,,,31663118408.0,,,,,,,,31663118408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31663118408.0,23.942912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,,,,,,,,,,,,,,,,1322442227.0,,,,,,,,,,,,,,,,,,,685364493408.0,,,,,,,,685364493408.0,,,,,,,,,,,,,,,,22.174838,,,,,,,,,,,,,,,,,,685364493408.0,,,,,,,,,,,,,,,,,,,,,,,,1322442227.0,,,,,,,,,,,,,,29324942696.0,,,,,,,,29324942696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29324942696.0,22.174838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,,,,,,,,,,,,,,,,1256871564.0,,,,,,,,,,,,,,,,,,,559228821272.0,,,,,,,,559228821272.0,,,,,,,,,,,,,,,,18.485917,,,,,,,,,,,,,,,,,,559228821272.0,,,,,,,,,,,,,,,,,,,,,,,,1311518154.0,,,,,,,,,,,,,,24244616096.0,,,,,,,,24244616096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24244616096.0,19.289653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
