date,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingChangesInAccountReceivables,trailingCostOfRevenue,annualInterestExpense,annualDilutedEPS,quarterlyDilutedEPS,trailingChangeInAccountPayable,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualResearchAndDevelopment,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyOtherNonCashItems,quarterlyInvestingCashFlow,annualAccumulatedDepreciation,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,annualBasicAverageShares,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,trailingNetIncomeCommonStockholders,trailingNetIncome,quarterlyStockholdersEquity,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualOtherCurrentAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualBeginningCashPosition,annualLongTermDebt,annualCostOfRevenue,annualFreeCashFlow,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualOtherNonCashItems,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyLongTermDebt,trailingCashDividendsPaid,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyInventory,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualNetPPE,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyCostOfRevenue,annualGrossProfit,annualOperatingCashFlow,annualStockBasedCompensation,annualGoodwill,annualSaleOfInvestment,annualInventory,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualPretaxIncome,trailingInterestExpense,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualGrossPPE,quarterlyOtherIntangibleAssets,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingBasicAverageShares,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
2002-12-31,,716842000.0,24406000.0,,1651816000.0,,-8687000.0,,,125475000.0,72097000.0,316059000.0,2475000.0,,,-17597000.0,,,,148505000.0,,72600000.0,616931000.0,,1300000.0,32839000.0,145027000.0,-13459000.0,,,,,13853000.0,0.04375,,,466790000.0,,1183760000.0,,72097000.0,,36728000.0,,611950000.0,,134758000.0,36696000.0,616931000.0,,120186000.0,-80778000.0,51386000.0,325443000.0,,0.0,611950000.0,-35256000.0,-381640000.0,325443000.0,1564344000.0,,104892000.0,36555000.0,-381640000.0,,,,571341000.0,1183760000.0,57621000.0,1288183000.0,716842000.0,-50000000.0,,,,7692000.0,16677000.0,,194000.0,,-80778000.0,0.0,72097000.0,0.0,123490000.0,595273000.0,69724000.0,56812000.0,104423000.0,,181301000.0,,,0.0,349570000.0,571341000.0,36696000.0,13022000.0,611000.0,,,35015000.0,,35479000.0,,45822000.0,35479000.0,35548000.0,-5075000.0,,,-12348000.0,386609000.0,14428000.0,,595273000.0,,,495323000.0,198000.0,1076000.0,67727000.0,7692000.0,-490259000.0,51628000.0,0.0,,0.0,125036000.0,67727000.0,72600000.0,125036000.0,104892000.0,92636000.0,,19552000.0,397066000.0,74409000.0,,,603678000.0,51628000.0,,,121608000.0,198000.0,95435000.0,,30473000.0,16677000.0,,,81007000.0,0.0,-50000000.0,,2475000.0,493441000.0,942374000.0,,73397000.0,,,1288183000.0,616931000.0,35479000.0,942374000.0,616931000.0,,,,,-16048000.0,,,-178708000.0,104423000.0,,148505000.0,,24406000.0,,194000.0,,3471000.0,,0.04625,,3889000.0,353969000.0,,,,,
2003-03-31,,741588000.0,24096000.0,,,,-34579000.0,,,143733000.0,,,2666000.0,,,,,,,150307000.0,,,,,,55002000.0,165105000.0,-4892000.0,,,,,,,-0.27625,,,,,,,,59601000.0,,,,,,117477000.0,80000.0,-548353000.0,,,,,,611576000.0,,-819694000.0,494666000.0,,,130012000.0,-435394000.0,,,,,201182000.0,832453000.0,47591000.0,,,0.0,,,1586624000.0,,16576000.0,,,,-80778000.0,,,0.0,,,,,,,,,,0.0,24599000.0,,40788000.0,26359000.0,,,,41140000.0,,-438054000.0,,,-438054000.0,20942000.0,-2670000.0,,-0.27625,,,,,595000000.0,,,-499454000.0,,2660000.0,69529000.0,4936000.0,,56520000.0,0.0,,-488599000.0,,,100831000.0,145980000.0,,88731000.0,,21372000.0,,,,,,,,,616931000.0,200000.0,,,18272000.0,,1586624000.0,,,,,,,,,,,,,942770000.0,,-438054000.0,612143000.0,117477000.0,,,,,,,,-307130000.0,110317000.0,,,,,,149000.0,,5614000.0,,,,4599000.0,136954000.0,,,,,
2003-06-30,,747856000.0,23638000.0,,,,-48675000.0,,,206764000.0,,,4656000.0,,,,,,,151538000.0,,,,,,107772000.0,238870000.0,-7014000.0,,,,,,,0.0575,,,,,,,,112723000.0,,,,,,169355000.0,326000.0,-23197000.0,,,,,,611267000.0,,-719322000.0,512088000.0,,,136589000.0,105647000.0,,,,,327006000.0,963771000.0,60197000.0,,,0.0,,,1601888000.0,,15939000.0,,,,-80778000.0,,,0.0,,,,,,,,,,0.0,23462000.0,,40331000.0,23462000.0,,,,38795000.0,,100372000.0,,,100372000.0,59442000.0,-5143000.0,,0.0625,,,,,595000000.0,,,51878000.0,,5275000.0,70760000.0,8191000.0,,63534000.0,0.0,,0.0,,,104671000.0,200306000.0,,98992000.0,,32106000.0,,,,,,,,,117477000.0,201000.0,,,54299000.0,,1842720000.0,,,,,,,,,,,,,1074862000.0,,100372000.0,681443000.0,169355000.0,,,,,,,,-167517000.0,111091000.0,,,,,,89000.0,,5569000.0,,,,4951000.0,149463000.0,,,,,
2003-09-30,,749809000.0,24685000.0,,,,-25119000.0,,,174436000.0,,,2719000.0,,,,,,,280328000.0,,,,,,79173000.0,200372000.0,-17821000.0,,,,,,,0.04125,,,,,,,,84325000.0,,,,,,103317000.0,,-140391000.0,,,,,,616407000.0,,-646226000.0,517544000.0,,,133402000.0,76951000.0,,,,,418332000.0,926997000.0,63592000.0,,,-17681000.0,,,1613392000.0,,21017000.0,,,,-80778000.0,,,0.0,,,,,,,,,,0.0,20217000.0,,41594000.0,20167000.0,,,,31671000.0,,73096000.0,,,73096000.0,54310000.0,-115187000.0,,0.045,,,,,595000000.0,,,-66038000.0,,3855000.0,199550000.0,7167000.0,,81355000.0,101473000.0,,4875000.0,,,,201056000.0,,95263000.0,,25936000.0,,,,,,,,,169355000.0,202000.0,,,-60877000.0,,1867456000.0,,,,,,,,,,,,,1168141000.0,,73096000.0,620861000.0,103317000.0,,,,,,,,-260852000.0,241144000.0,,,,,,77000.0,,5538000.0,,,,5152000.0,253329000.0,,,,,
2003-12-31,,551748000.0,35649000.0,,1608840000.0,,6281000.0,,,230240000.0,-72003000.0,425249000.0,3201000.0,,,-38609000.0,,,,288138000.0,,144633000.0,194719000.0,,-95530000.0,87977000.0,263517000.0,-16747000.0,,,,,21897000.0,-0.045,,,867864000.0,,1265898000.0,,-72003000.0,,94134000.0,,365853000.0,,164873000.0,38130000.0,194719000.0,,-15404000.0,-89938000.0,83806000.0,512281000.0,,0.0,365853000.0,-102092000.0,-453643000.0,512281000.0,1608840000.0,,185895000.0,-142254000.0,-453643000.0,,,,1002974000.0,1265898000.0,78777000.0,1554722000.0,551748000.0,17681000.0,,,,5474000.0,20530000.0,,139000.0,,-89938000.0,0.0,-72003000.0,0.0,616931000.0,345323000.0,112691000.0,195998000.0,288824000.0,,250157000.0,,,0.0,13813000.0,1002974000.0,38130000.0,13818000.0,,,,53267000.0,,192583000.0,,-727345000.0,192583000.0,99913000.0,84391000.0,,,-46474000.0,82091000.0,20859000.0,,345323000.0,,,91402000.0,213000.0,-107320000.0,198200000.0,5474000.0,-934759000.0,98102000.0,0.0,,-29513000.0,235217000.0,198200000.0,144633000.0,235217000.0,185895000.0,142263000.0,,33277000.0,755173000.0,234607000.0,,,744530000.0,98102000.0,,,103317000.0,213000.0,350783000.0,,184304000.0,20530000.0,,,329924000.0,0.0,0.0,,3201000.0,-422212000.0,707000000.0,,-167533000.0,,,1554722000.0,194719000.0,192583000.0,707000000.0,194719000.0,,,,,-498818000.0,,,-199260000.0,288824000.0,,288138000.0,,35649000.0,,139000.0,,5176000.0,,-0.045,,6157000.0,204784000.0,,,,,
2004-03-31,,543425000.0,28105000.0,,,,-48186000.0,43220000.0,,274178000.0,,,6979000.0,,,,,,,288889000.0,,,,,,144423000.0,309127000.0,-3150000.0,,,,,,,0.0625,,,,,,,,150273000.0,,,,,,155585000.0,,-152508000.0,,,,,,367636000.0,,-339215000.0,682057000.0,,,175789000.0,165838000.0,,,,,1132097000.0,1395014000.0,76077000.0,,,0.0,,,1709072000.0,,22305000.0,,,,-89938000.0,,,0.0,,,,,,,,,,0.0,10894000.0,,37563000.0,10917000.0,,,,53678000.0,,114428000.0,,,114428000.0,98206000.0,-5355000.0,,0.0675,,,,,345331000.0,,,-39134000.0,,51410000.0,198951000.0,12357000.0,,101252000.0,14544000.0,,20576000.0,,,120783000.0,257491000.0,,129755000.0,,34949000.0,,,,,,,,,194719000.0,214000.0,,,92851000.0,,1841608000.0,,,,,,,,,,,,,1675522000.0,,114428000.0,837642000.0,155585000.0,,,,,,,,-365206000.0,280508000.0,,,,,,,,2089000.0,,,,5850000.0,218053000.0,,,,,
2004-06-30,,541304000.0,29986000.0,,,,-29132000.0,38098000.0,,277630000.0,,,1743000.0,,,,,,,296727000.0,,,,,,158198000.0,319722000.0,-4711000.0,,,,,,,0.06125,,,,,,,,164209000.0,,,,,,226563000.0,,-80397000.0,,,,,,366475000.0,,-227756000.0,749025000.0,,,174829000.0,161535000.0,,,,,1267163000.0,1531776000.0,73789000.0,,,0.0,,,1716496000.0,,21171000.0,,,,-89938000.0,,,0.0,,,,,,,,,,0.0,28798000.0,,37133000.0,28843000.0,,,,45643000.0,,111459000.0,,,111459000.0,122488000.0,-12842000.0,,0.065,,,,,345304000.0,,,70978000.0,,50076000.0,206789000.0,12590000.0,,105963000.0,16368000.0,,0.0,,,115885000.0,277305000.0,,119432000.0,,42092000.0,,,,,,,,,155585000.0,215000.0,,,109646000.0,,1847912000.0,,,,,,,,,,,,,1808467000.0,,111459000.0,975588000.0,226563000.0,,,,,,,,-250817000.0,276691000.0,,,,,,,,2071000.0,,,,6011000.0,183262000.0,,,,,
2004-09-30,,590404000.0,33551000.0,,,,17812000.0,31133000.0,,285345000.0,,,-158000.0,,,,,,,301747000.0,,,,,,163770000.0,326187000.0,-10271000.0,,,,,,,0.0625,,,,,,,,169888000.0,,,,,,301450000.0,,-110291000.0,,,,,,372878000.0,,-114516000.0,846971000.0,,,217526000.0,166529000.0,,,,,1395272000.0,1707368000.0,72371000.0,,,0.0,,,1725092000.0,,27585000.0,,,,-89938000.0,,,1000.0,,,,,,,,,,0.0,16624000.0,,36472000.0,16646000.0,,,,49204000.0,,113240000.0,,,113240000.0,166636000.0,-10899000.0,,0.065,,,,,345293000.0,,,74887000.0,,53289000.0,211809000.0,16350000.0,,116234000.0,0.0,,15460000.0,,,143709000.0,304298000.0,,121575000.0,,40842000.0,,,,,,,,,226563000.0,432000.0,,,155737000.0,,1861896000.0,,,,,,,,,,,,,1985676000.0,,113240000.0,1148421000.0,301450000.0,,,,,,,,-457741000.0,278308000.0,,,,,,,,2042000.0,,,,6118000.0,358349000.0,,,,,
2004-12-31,,285091000.0,47552000.0,,1856984000.0,,-63384000.0,39117000.0,,320881000.0,449371000.0,526345000.0,-19231000.0,,,-51366000.0,,,,329915000.0,,185840000.0,280909000.0,,207051000.0,165298000.0,369585000.0,-19757000.0,,,,,7345000.0,0.2475,,,1324621000.0,,1849694000.0,,449371000.0,151568000.0,171727000.0,,31637000.0,,223552000.0,37717000.0,280909000.0,,-147632000.0,-106809000.0,78796000.0,973129000.0,,0.0,31637000.0,-122890000.0,-4272000.0,973129000.0,1728000000.0,,253454000.0,162520000.0,-4272000.0,,,,1870872000.0,1849694000.0,85423000.0,2155963000.0,285091000.0,0.0,,,,19880000.0,31403000.0,,181000.0,,-106809000.0,0.0,449371000.0,0.0,194719000.0,234000.0,166587000.0,460012000.0,306269000.0,,302793000.0,,,0.0,22343000.0,1870872000.0,37717000.0,22390000.0,,,,70160000.0,,110244000.0,,-490828000.0,110244000.0,124048000.0,-22270000.0,,,-37889000.0,78659000.0,24408000.0,,234000.0,,,-20541000.0,449000.0,52276000.0,223106000.0,19880000.0,-1464046000.0,135991000.0,1000.0,,-75830000.0,371245000.0,223106000.0,185840000.0,371245000.0,253454000.0,155583000.0,,48704000.0,1158034000.0,511378000.0,,,1024584000.0,135991000.0,,,301450000.0,449000.0,656097000.0,,101778000.0,31403000.0,,,631689000.0,1000.0,0.0,,-19231000.0,86190000.0,1254038000.0,,656422000.0,,,2155963000.0,280909000.0,110244000.0,1254038000.0,280909000.0,,,,,13138000.0,,,-390282000.0,306269000.0,,329915000.0,,47552000.0,,181000.0,,1143000.0,,0.26,,6429000.0,264920000.0,,,,,
2005-03-31,,306016000.0,35862000.0,,,,32675000.0,30579000.0,,372999000.0,,,-868000.0,,,,,,,332237000.0,,,,,,222430000.0,430414000.0,485000.0,,,,,,,0.085,,,,,,,,228567000.0,,,,,,281941000.0,,-227506000.0,,,,,,35797000.0,,152841000.0,1189826000.0,,,270219000.0,231048000.0,,,,,2063352000.0,2070244000.0,80135000.0,,,0.0,,,1798196000.0,,35538000.0,,,,-106809000.0,,,0.0,,,,,,,,,,0.0,17151000.0,,38898000.0,17031000.0,,,,70434000.0,,157113000.0,,,157113000.0,227225000.0,-8875000.0,,0.0875,,,,,259000.0,,,1032000.0,,73935000.0,225428000.0,15112000.0,,135506000.0,38274000.0,,261000.0,,,180810000.0,385444000.0,,150569000.0,,57415000.0,,,,,,,,,280909000.0,451000.0,,,218350000.0,,1870476000.0,,,,,,,,,,,,,2369483000.0,,157113000.0,1471767000.0,281941000.0,,,,,,,,-491449000.0,299239000.0,,,,,,161000.0,,9000.0,,,,6137000.0,272818000.0,,,,,
2005-06-30,,296083000.0,57704000.0,,,,5840000.0,23243000.0,,432000000.0,,,12185000.0,,,,,,,344030000.0,,,,,,276757000.0,495269000.0,-30554000.0,,,,,,,0.1025,,,,,,,,283192000.0,,,,,,793618000.0,,181080000.0,,,,,,34893000.0,,348808000.0,995656000.0,,,261190000.0,288184000.0,,,,,2392774000.0,2384820000.0,95546000.0,,,0.0,,,1811768000.0,,34600000.0,,,,-106809000.0,,,0.0,,,,,,,,,,0.0,59954000.0,,38296000.0,60191000.0,,,,59697000.0,,195967000.0,,,195967000.0,291640000.0,-14748000.0,,0.1075,,,,,293000.0,,,511677000.0,,92217000.0,237221000.0,15839000.0,,166060000.0,17015000.0,,914000.0,,,170491000.0,371984000.0,,155243000.0,,63269000.0,,,,,,,,,281941000.0,455000.0,,,276892000.0,,1890380000.0,,,,,,,,,,,,,2688114000.0,,195967000.0,1789274000.0,793618000.0,,,,,,,,-268449000.0,303294000.0,,,,,,141000.0,,15000.0,,,,6435000.0,464277000.0,,,,,
2005-09-30,,301820000.0,33134000.0,,,,-368309000.0,14092000.0,,427953000.0,,,9197000.0,,,,,,,345119000.0,,,,,,249885000.0,493451000.0,-7980000.0,,,,,,,0.095,,,,,,,,261217000.0,,,,,,592722000.0,,-84256000.0,,,,,,33954000.0,,528040000.0,1067554000.0,,,267866000.0,263574000.0,,,,,2618330000.0,2297715000.0,99238000.0,,,0.0,,,1824392000.0,,33663000.0,,,,-106809000.0,,,15430000.0,,,,,,,,,,0.0,29886000.0,,365899000.0,29935000.0,,,,78830000.0,,179232000.0,,,179232000.0,-144234000.0,-11286000.0,,0.0975,,,,,291000.0,,,-200896000.0,,84342000.0,238310000.0,11625000.0,,174040000.0,6839000.0,,1223000.0,,,216150000.0,400623000.0,,178068000.0,,65498000.0,,,,,,,,,793618000.0,457000.0,,,-155520000.0,,1903860000.0,,,,,,,,,,,,,2918685000.0,,179232000.0,1660276000.0,592722000.0,,,,,,,,-307107000.0,620970000.0,,,,,,118000.0,,26000.0,,,,11332000.0,234137000.0,,,,,
2005-12-31,,728713000.0,61083000.0,,1897136000.0,,68973000.0,-121153000.0,,535122000.0,813914000.0,656972000.0,11448000.0,,,-47951000.0,,,,373233000.0,,219957000.0,707913000.0,,347878000.0,362029000.0,609266000.0,-43874000.0,,,,,442000.0,0.43,,,2028400000.0,,3092208000.0,,813914000.0,-53239000.0,373902000.0,,273375000.0,,277724000.0,362982000.0,707913000.0,,-561234000.0,-130665000.0,143283000.0,1615972000.0,,-1184000.0,273375000.0,-260821000.0,809642000.0,1615972000.0,1817356000.0,,455338000.0,378986000.0,809642000.0,,,,3027778000.0,3092208000.0,104330000.0,3764651000.0,728713000.0,0.0,,,,18353000.0,32725000.0,,60206000.0,,-130665000.0,22073000.0,813914000.0,22073000.0,280909000.0,240650000.0,260326000.0,667129000.0,672443000.0,,379248000.0,,,-1184000.0,334905000.0,3027778000.0,362982000.0,36126000.0,,,,68763000.0,,281602000.0,,-691916000.0,281602000.0,340449000.0,-13042000.0,,,-81923000.0,441896000.0,35777000.0,,240650000.0,,,115191000.0,460000.0,97384000.0,242568000.0,18353000.0,-2225980000.0,216903000.0,95739000.0,,1597000.0,396125000.0,242568000.0,219957000.0,396125000.0,455338000.0,173093000.0,,74144000.0,1768074000.0,715080000.0,,,1582015000.0,216903000.0,,,592722000.0,460000.0,1146879000.0,,327407000.0,32725000.0,,,1111102000.0,95739000.0,0.0,,11448000.0,427004000.0,2323885000.0,,1161792000.0,,,3764651000.0,707913000.0,281602000.0,2323885000.0,707913000.0,,,,,3995000.0,,,-1158975000.0,672443000.0,,373233000.0,,61083000.0,,60206000.0,,392000.0,,0.4475,,11873000.0,610783000.0,,,,,
2006-03-31,,638072000.0,60209000.0,,,,-65152000.0,-626000.0,,602521000.0,,,-2473000.0,,,,,,,371252000.0,,,,,,371652000.0,692878000.0,-13104000.0,,,,,,,0.1375,,,,,,,,382895000.0,,,,,,268677000.0,4881000.0,-689994000.0,,,,,,216169000.0,,1072346000.0,2270944000.0,,,421903000.0,397447000.0,,,,,3388413000.0,3375405000.0,142469000.0,,,0.0,,,1845700000.0,,31787000.0,,,,-130665000.0,,,40769000.0,,,,,,,,,,37380000.0,24777000.0,,360379000.0,43529000.0,,,,88400000.0,,262704000.0,,,262704000.0,221894000.0,-14258000.0,,0.1425,,,,,184382000.0,,,-439236000.0,,134743000.0,240587000.0,12881000.0,,224372000.0,73710000.0,,994000.0,,,214729000.0,433633000.0,,230869000.0,,90357000.0,,,,,,,,,707913000.0,463000.0,,,207636000.0,,1927208000.0,,,,,,,,,,,,,4036534000.0,,262704000.0,2539621000.0,268677000.0,,,,,,,,-1044377000.0,661129000.0,,,,,,60374000.0,,3724000.0,,,,11243000.0,368641000.0,,,,,
2006-06-30,,1981734000.0,153817000.0,,,,-92979000.0,-12718000.0,,607419000.0,,,-15369000.0,,,,,,,384425000.0,,,,,,365315000.0,685302000.0,-93355000.0,,,,,,,0.14,,,,,,,,377905000.0,,,,,,884449000.0,102333000.0,-224727000.0,,,,,,1473766000.0,,826448000.0,603134000.0,,,507968000.0,398712000.0,,,,,3197914000.0,2491869000.0,151568000.0,,,0.0,,,1830020000.0,,34349000.0,,,,-130665000.0,,,56771000.0,,,,,,,,,,-130531000.0,589999000.0,,2223024000.0,34375000.0,,,,90536000.0,,265150000.0,,,265150000.0,265899000.0,-19326000.0,,0.145,,,,,1439417000.0,,,615772000.0,,133562000.0,253760000.0,13568000.0,,318713000.0,58504000.0,,1244000.0,,,221830000.0,489319000.0,,242104000.0,,77883000.0,,,,,,,,,268677000.0,456000.0,,,246573000.0,,1904868000.0,,,,,,,,,,,,,5179648000.0,,265150000.0,1487583000.0,884449000.0,,,,,,,,-546560000.0,2687779000.0,,,,,,60249000.0,,5207000.0,,,,12590000.0,341159000.0,,,,,
2006-09-30,,2000302000.0,207806000.0,,,,-130767000.0,13073000.0,,638942000.0,,,6062000.0,,,,,,,418770000.0,,,,,,413108000.0,748733000.0,-54367000.0,,,,,,,-0.0275,,,,,,,,424792000.0,,,,,,559580000.0,47318000.0,-587143000.0,,,,0.0,,1418473000.0,,774284000.0,2294368000.0,,,581829000.0,89296000.0,,,,,3298830000.0,4032400000.0,132529000.0,,,-356167000.0,,,1829732000.0,,38052000.0,,,,-130665000.0,,,62138000.0,,,,,,,,,,172930000.0,15058000.0,,738983000.0,281415000.0,,,,93305000.0,,-52164000.0,,,-52164000.0,250758000.0,-41411000.0,,-0.0275,,,,,1380421000.0,,,-324869000.0,,141460000.0,288105000.0,16757000.0,,373266000.0,0.0,,-355568000.0,,,297151000.0,585050000.0,,225834000.0,,109791000.0,,,,,,,,,884449000.0,459000.0,,,209347000.0,,1829732000.0,,,,,,,,,,,,,5299132000.0,,-52164000.0,2853948000.0,559580000.0,,,,,,,,-733106000.0,1266732000.0,,,,,,60115000.0,,6081000.0,,,,11684000.0,543541000.0,,,,,
2006-12-31,,2217172000.0,367029000.0,,1836424000.0,,63751000.0,-8949000.0,,743937000.0,-1189957000.0,957521000.0,2221000.0,-544942000.0,,-105208000.0,,,,521955000.0,,334069000.0,816007000.0,,551750000.0,485224000.0,899226000.0,-197358000.0,,,,,20362000.0,-0.6475,,,3026139000.0,,2429206000.0,,-1189957000.0,-9220000.0,496991000.0,,1452896000.0,,383861000.0,992937000.0,816007000.0,46165000.0,-237470000.0,-160656000.0,403386000.0,120844000.0,1000.0,95259000.0,1452896000.0,-225147000.0,-891363000.0,120844000.0,1836424000.0,,764276000.0,-1523661000.0,-891363000.0,,,,1815718000.0,2429206000.0,147093000.0,4085981000.0,2217172000.0,0.0,,,,17777000.0,61049000.0,,18747000.0,,-160656000.0,22863000.0,-1189957000.0,22863000.0,707913000.0,1391847000.0,433320000.0,1112851000.0,1656775000.0,,573660000.0,,,15480000.0,19427000.0,1815718000.0,992937000.0,44067000.0,200697000.0,,,111620000.0,,-1665647000.0,,-1739334000.0,-1665647000.0,479508000.0,-30213000.0,,,-358184000.0,649261000.0,47284000.0,,1391847000.0,,,256427000.0,461000.0,141986000.0,361299000.0,17777000.0,-2609483000.0,564145000.0,26654000.0,,-2038483000.0,609320000.0,361299000.0,334069000.0,609320000.0,764276000.0,258713000.0,,155289000.0,2592819000.0,1218059000.0,,,3711529000.0,564145000.0,,,559580000.0,461000.0,1682582000.0,,449295000.0,61049000.0,,,1635298000.0,26654000.0,0.0,,2221000.0,108094000.0,936851000.0,,-638207000.0,,,4085981000.0,816007000.0,-1665647000.0,936851000.0,816007000.0,,,,,-2394051000.0,,,-285440000.0,1656775000.0,,521955000.0,,367029000.0,,18747000.0,,5350000.0,,-0.6475,,11767000.0,2458188000.0,,,,,
2007-03-31,,2174811000.0,297267000.0,,,,-841000.0,7848000.0,,856792000.0,,,-5051000.0,,,,,,,537723000.0,,,,,,560144000.0,1028430000.0,41923000.0,,,,,,,0.2125,,,,,,,,571815000.0,,,,,,729142000.0,66561000.0,-590431000.0,,,,,,1464325000.0,,-498031000.0,196594000.0,,131409000.0,710486000.0,580854000.0,,,,,2382679000.0,2440559000.0,166558000.0,,,0.0,,,1853880000.0,,68359000.0,,,,-160656000.0,,,32121000.0,,,,,,,,,,33770000.0,18219000.0,,1310297000.0,83586000.0,,,,130090000.0,,407407000.0,,,407407000.0,490493000.0,-25041000.0,,0.22,,,,,1395966000.0,,,-86865000.0,,173447000.0,377067000.0,27628000.0,,522410000.0,19395000.0,,2153000.0,,,365889000.0,692066000.0,,296648000.0,,171638000.0,,,,,,,,,816007000.0,466000.0,,,465452000.0,,1925432000.0,,,,,,,,,,,,,4615379000.0,,407407000.0,925736000.0,729142000.0,,,,,,,,-825041000.0,2174820000.0,,,,,,307000.0,,4547000.0,,,,11671000.0,259651000.0,,,,,
