,timestamp,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualTotalRevenue,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,annualCostOfRevenue,annualCurrentDebt,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualEndCashPosition,trailingOperatingIncome,trailingTaxProvision,annualFreeCashFlow,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualOtherShortTermInvestments,quarterlyEbitda,annualNetOtherFinancingCharges,trailingEndCashPosition,annualDilutedEPS,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualAccountsPayable,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyFreeCashFlow,annualChangeInWorkingCapital,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyDilutedEPS,annualOperatingExpense,quarterlyCurrentAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,annualNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,annualBasicAverageShares,annualLongTermDebt,annualBeginningCashPosition,annualCurrentAssets,annualAccountsReceivable,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,annualSellingGeneralAndAdministration,annualSaleOfInvestment,quarterlyAccountsReceivable,annualRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRetainedEarnings,annualTotalAssets,quarterlyBasicEPS,annualTaxProvision,quarterlyGoodwill,trailingSaleOfInvestment,quarterlyNetOtherInvestingChanges,quarterlyOtherIncomeExpense,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyLongTermDebt,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTaxProvision,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualNetPPE,annualGrossProfit,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyCommonStockIssuance,annualEbitda,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingPurchaseOfInvestment,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,trailingInterestExpense,annualPretaxIncome,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualInterestExpense,annualGoodwill,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualDeferredIncomeTax,trailingInvestingCashFlow,annualGrossPPE,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,trailingStockBasedCompensation,quarterlyAccountsPayable,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingGrossProfit,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualChangeInInventory,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
47,1246320000,,,88238000.0,,,,,,,956440000.0,,34874000.0,,,,,,,230991000.0,-21340094000.0,,106547000.0,,,,20868000.0,,-2716000.0,,,-2078000.0,14168000.0,,,,,84610000.0,63006000.0,,256619000.0,,222106000.0,,733298000.0,,83710000.0,,0.18,,1816875000.0,,,668391000.0,,,1829474000.0,,,,,,,,,,263991000.0,,,,77372000.0,,,,16254000.0,674308000.0,,,6745000.0,873034000.0,152049000.0,57476000.0,,1308352000.0,,199143000.0,,,0.18,,289681000.0,,0.0,-57000.0,44304000.0,34874000.0,570707000.0,,,,1308352000.0,60357000.0,655777000.0,,0.0,114533000.0,,192649000.0,,37333000.0,73874000.0,370107000.0,29570000.0,,,306000.0,,,,,1308352000.0,,,,11805000.0,-19821000.0,,,,,,23234000.0,,338000.0,67135000.0,,,82827000.0,49671000.0,14836000.0,-298284000.0,,365966000.0,81734000.0,,,,,,,,,2550173000.0,,,,5853000.0,,-21276000.0,,23679000.0,,193426000.0,,,,942386000.0,,,27630000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1254268800,,,87649000.0,,,,,,,953490000.0,,53611000.0,,,,,,,21592000.0,-21286483000.0,,88670000.0,,,,20317000.0,,,,,-37495000.0,11309000.0,,,,,85558000.0,75525000.0,,257995000.0,,224541000.0,,724705000.0,,15508000.0,,0.28,,1896758000.0,,,683507000.0,,,1839363000.0,,,,,,,,,,240202000.0,,,,73247000.0,,,,86692000.0,732058000.0,,,,885873000.0,5980000.0,56736000.0,,1432306000.0,,201259000.0,,,0.28,,290214000.0,,-3300000.0,-19097000.0,48350000.0,53611000.0,571526000.0,,,,1432306000.0,,656751000.0,,0.0,115701000.0,,192619000.0,,24681000.0,66461000.0,372413000.0,18111000.0,,,307000.0,,,,,1432306000.0,,,,11867000.0,-25252000.0,,,,,,24940000.0,,5717000.0,6042000.0,,,100777000.0,-11042000.0,37397000.0,-311094000.0,,123954000.0,44167000.0,,,,,,,,,2621463000.0,,,,9039000.0,,-29045000.0,,0.0,,193472000.0,,,,1308352000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1262217600,1043000.0,,95959000.0,1030619000.0,653702000.0,,233040000.0,,329943000.0,886474000.0,,92048000.0,,1477166000.0,,,278315000.0,36204000.0,153743000.0,-21194435000.0,,106959000.0,24302000.0,,1.28,24551000.0,192575000.0,,973811000.0,96416000.0,7357000.0,11761000.0,34698000.0,,,201185000.0,80286000.0,122340000.0,53806000.0,261010000.0,,245734000.0,,761086000.0,7146000.0,9180000.0,,,467636000.0,1709058000.0,,1871480000.0,731195000.0,,0.0,1871480000.0,,7659000.0,1477166000.0,191821000.0,574378000.0,789068000.0,1709058000.0,63133000.0,245553000.0,1043000.0,,359021000.0,129479000.0,63133000.0,-260571000.0,245553000.0,44865000.0,16913000.0,549741000.0,-3567000.0,86266000.0,7146000.0,985006000.0,156198000.0,71376000.0,549741000.0,1477166000.0,,189634000.0,-21194435000.0,2470144000.0,,80105000.0,289980000.0,,3300000.0,1110000.0,61642000.0,92048000.0,574378000.0,6605000.0,,308000.0,1477166000.0,144777000.0,642507000.0,,-1134000.0,109348000.0,,,,22420000.0,70534000.0,403821000.0,8892000.0,22420000.0,,308000.0,-48653000.0,403821000.0,797579000.0,395191000.0,1477166000.0,761086000.0,,897669000.0,11874000.0,-50809000.0,161690000.0,,,416209000.0,,10584000.0,,11279000.0,-76168000.0,144777000.0,1477166000.0,173149000.0,-279688000.0,14093000.0,-327374000.0,-3592000.0,44860000.0,28500000.0,,,,,,281290000.0,25798000.0,234539000.0,2470144000.0,47351000.0,289980000.0,1.28,7659000.0,-327374000.0,-208889000.0,,11578000.0,,,,,731195000.0,1432306000.0,,,34698000.0,51166000.0,-197994000.0,,-116876000.0,2635000.0,484455000.0,-1134000.0,688098000.0,,,,,,,,,,,,,,,,,,,,
50,1269993600,,,92454000.0,,,,,,,848841000.0,,51356000.0,,,,,,,-457493000.0,-21143079000.0,,115695000.0,,,,21905000.0,,-549087000.0,,,6270000.0,12085000.0,,460401000.0,,,89088000.0,81222000.0,,264402000.0,,255374000.0,,748748000.0,,16517000.0,,0.28,,1743440000.0,,,,,,1859742000.0,,,,,,,,,,0.0,,,,58528000.0,,,,179982000.0,583482000.0,,,,1010901000.0,111952000.0,59729000.0,,1090030000.0,,204673000.0,,,0.28,,288399000.0,,0.0,3408000.0,53994000.0,51356000.0,575545000.0,,,,1550431000.0,,668582000.0,,,115585000.0,,183174000.0,,19671000.0,81792000.0,398563000.0,27798000.0,,,309000.0,,,,,1090030000.0,,,,11998000.0,-19898000.0,,,17393000.0,,,20382000.0,,4579000.0,7751000.0,,,101120000.0,-28609000.0,42115000.0,,,-387136000.0,0.0,,,,,,,,,2492188000.0,,,,7038000.0,,-53753000.0,,95909000.0,,184259000.0,,,,1477166000.0,,,14862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1277856000,,,56139000.0,,,,,,,942846000.0,,35213000.0,,,,,,,-39699000.0,-21107866000.0,,58131000.0,,,,17901000.0,,-116961000.0,,,6679000.0,13225000.0,,474356000.0,,,58131000.0,126326000.0,,168684000.0,,203911000.0,,271722000.0,,79377000.0,,0.19,,2120243000.0,,,395636000.0,,,1915823000.0,,,,,,,,,,681749000.0,,,,16194000.0,,,,193133000.0,423890000.0,,,,972977000.0,119433000.0,40590000.0,,862923000.0,,128094000.0,,,0.19,,52527000.0,,0.0,-15655000.0,26265000.0,35213000.0,575933000.0,,,,1337279000.0,,437288000.0,,,69963000.0,,181120000.0,,3266000.0,42476000.0,190807000.0,16211000.0,,,310000.0,,,,,862923000.0,,,,11966000.0,-22874000.0,,,10609000.0,,,13824000.0,,5505000.0,3966000.0,,,149200000.0,-213615000.0,25122000.0,-204829000.0,,-227107000.0,340515000.0,,,,,,,,,2391965000.0,,,,12404000.0,,-228190000.0,,100136000.0,,182753000.0,,,,1090030000.0,,,15623000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1285804800,,,52094000.0,,,,,,,611756000.0,,784903000.0,,,,,,,1113976000.0,-20322963000.0,,79325000.0,,,,13573000.0,,-53232000.0,,,-4514000.0,16891000.0,,488948000.0,,,65752000.0,-107715000.0,,172649000.0,,205003000.0,,267178000.0,,-3104000.0,,4.48,,2656904000.0,,,410954000.0,,,1678626000.0,,,,,,,,,,0.0,,,,16826000.0,,,,283605000.0,1245456000.0,,,,1066870000.0,100274000.0,40266000.0,,2060195000.0,,132383000.0,,,4.52,,52527000.0,,0.0,-13803000.0,44756000.0,784903000.0,578262000.0,,,,2549143000.0,,448759000.0,,,66631000.0,,173572000.0,,2943000.0,51949000.0,191426000.0,7193000.0,,,312000.0,,,,,2060195000.0,,,,12140000.0,-25874000.0,,,28440000.0,,,14537000.0,,1070000.0,154741000.0,,,-81841000.0,30890000.0,20282000.0,-219528000.0,,1197272000.0,0.0,,,,,,,,,2924082000.0,,,,1576000.0,,-152291000.0,,43635000.0,,175034000.0,,,,862923000.0,,,5975000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1293753600,0.0,,56390000.0,680578000.0,457478000.0,,156676000.0,,249144000.0,652713000.0,,-40505000.0,,1559628000.0,,,134679000.0,92510000.0,-13694000.0,-20363468000.0,501238000.0,90306000.0,130182000.0,,4.64,14276000.0,178965000.0,-68438000.0,1114863000.0,53664000.0,1039000.0,9977000.0,13840000.0,501238000.0,,70032000.0,71340000.0,34846000.0,109225000.0,176751000.0,,205560000.0,,266049000.0,,16435000.0,,,274758000.0,2177957000.0,,1767576000.0,422610000.0,,-4788000.0,1767576000.0,,-1334000.0,1559628000.0,177534000.0,581626000.0,1477166000.0,2177957000.0,14874000.0,830967000.0,0.0,-518217000.0,221094000.0,313817000.0,14874000.0,-449749000.0,830967000.0,20584000.0,17981000.0,676430000.0,9474000.0,67655000.0,,1114863000.0,57694000.0,36088000.0,676430000.0,1559628000.0,,140663000.0,-20363468000.0,2444006000.0,,25322000.0,52527000.0,,-4788000.0,2085000.0,-30757000.0,-40505000.0,581626000.0,57694000.0,,313000.0,2060866000.0,309696000.0,476159000.0,,,69323000.0,,,,2619000.0,-45533000.0,190319000.0,-14776000.0,2619000.0,,313000.0,-153790000.0,190319000.0,523902000.0,215206000.0,1559628000.0,266049000.0,,652713000.0,121563000.0,-11881000.0,17981000.0,,36068000.0,316799000.0,,12933000.0,0.0,1993000.0,-35272000.0,309696000.0,2060866000.0,46727000.0,-533940000.0,20584000.0,-232291000.0,-792506000.0,-500567000.0,0.0,,,,,,95354000.0,13147000.0,205560000.0,2444006000.0,157667000.0,52527000.0,4.68,-1334000.0,-232291000.0,-15515000.0,,74137000.0,,,,,422610000.0,2060195000.0,,,13840000.0,52178000.0,-745274000.0,,-80527000.0,0.0,603090000.0,-1004000.0,82462000.0,,,,,,,,,,,,,,,,,,,,
54,1301529600,,,56020000.0,,,,,,,645089000.0,,40771000.0,,,,,,,-23516000.0,-20322697000.0,,84956000.0,,,,13968000.0,,-19189000.0,,,2129000.0,14950000.0,,506014000.0,,,71040000.0,74722000.0,,181523000.0,,213484000.0,,270505000.0,,22084000.0,,0.24,,2060098000.0,,,,,,1785275000.0,,,,,,,,,,0.0,,,,15852000.0,,,,608758000.0,545328000.0,,,,1140186000.0,45813000.0,40869000.0,,1440826000.0,,140654000.0,,,0.24,,,,-1181000.0,-52000.0,42293000.0,40771000.0,583852000.0,,,,1946840000.0,317944000.0,485462000.0,,,69614000.0,,170193000.0,,,59168000.0,193145000.0,16875000.0,,,315000.0,,,,,1440826000.0,,,,11820000.0,-15565000.0,,,16550000.0,,,13594000.0,,-985000.0,3615000.0,,,90287000.0,-187263000.0,22537000.0,,,-118802000.0,0.0,,,,,,,,,2330603000.0,,,,-1791000.0,,-207428000.0,,11238000.0,,171979000.0,,,,1559628000.0,,,15990000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1309392000,,,50385000.0,,,,,,,651764000.0,,-10610000.0,,,,,,,318402000.0,-20333307000.0,,101882000.0,,,,13674000.0,,-24849000.0,,,-502000.0,14064000.0,,174585000.0,,,85718000.0,-967000.0,,189844000.0,,219083000.0,,270461000.0,,-6438000.0,,-0.06,,1525140000.0,,,,,,1799804000.0,,,,,,,,,,0.0,,,,14516000.0,,,,17880000.0,-4203000.0,,,,1148040000.0,51990000.0,40667000.0,,1220165000.0,,149177000.0,,,-0.06,,,,0.0,2490000.0,-7681000.0,-10610000.0,584965000.0,,,,1394750000.0,326112000.0,494769000.0,,,63459000.0,,167471000.0,,,-23648000.0,194771000.0,-15967000.0,,,316000.0,,,,,1220165000.0,,,,111856000.0,-13916000.0,,,15895000.0,,,13074000.0,,1339000.0,-2761000.0,,,12949000.0,-553607000.0,21195000.0,,,-220661000.0,0.0,,,,,,,,,1795601000.0,,,,-2064000.0,,-103243000.0,,358348000.0,,167471000.0,,,,1440826000.0,,,13076000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1317340800,,,49865000.0,,,,,,,639231000.0,0.0,58916000.0,,,,,,,108289000.0,-20274391000.0,,106351000.0,,,,13813000.0,,-31667000.0,,,5177000.0,7093000.0,,32136000.0,,,91918000.0,74488000.0,,196965000.0,,221019000.0,,294019000.0,,24449000.0,,0.36,,1363690000.0,,,,,,1824447000.0,,,,,,,,,,0.0,,,,14831000.0,,,,40751000.0,-166738000.0,,,,1185216000.0,38324000.0,41694000.0,,1202788000.0,,155271000.0,,,0.36,,,,2000.0,620000.0,58615000.0,58916000.0,586566000.0,,,,1234924000.0,336880000.0,501924000.0,,,63353000.0,,163046000.0,,,80741000.0,205304000.0,22126000.0,,,316000.0,,,,,1202788000.0,,,,11797000.0,-33963000.0,,,9065000.0,,,13488000.0,,-392000.0,-120000.0,,,108451000.0,-229187000.0,34543000.0,,,-17377000.0,18353000.0,,,,,,,,,1657709000.0,,,,-3185000.0,,-238132000.0,,173917000.0,,163902000.0,,,,1220165000.0,,,16954000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1325289600,0.0,,52284000.0,771978000.0,502538000.0,,165246000.0,,344901000.0,658923000.0,0.0,53814000.0,,1313349000.0,,,143241000.0,49983000.0,-129933000.0,-20220577000.0,32860000.0,103436000.0,12481000.0,,0.86,14251000.0,166887000.0,-3270000.0,1285363000.0,53277000.0,6161000.0,7165000.0,19283000.0,32860000.0,,138556000.0,96225000.0,-5002000.0,94487000.0,203646000.0,,226033000.0,,408398000.0,,54392000.0,,,261831000.0,1447781000.0,,1944286000.0,594232000.0,,-1129000.0,1944286000.0,,-3084000.0,1313349000.0,165408000.0,690086000.0,1559628000.0,1447781000.0,14974000.0,142891000.0,0.0,-463498000.0,208554000.0,546006000.0,14974000.0,-550097000.0,142891000.0,27414000.0,43717000.0,-88107000.0,12965000.0,55706000.0,,1285363000.0,68180000.0,42016000.0,-88107000.0,1313349000.0,,161630000.0,-20220577000.0,1856179000.0,,55031000.0,52527000.0,,50000.0,7594000.0,45329000.0,53814000.0,690086000.0,68180000.0,,317000.0,1346209000.0,325527000.0,502538000.0,,,65405000.0,,,,1321000.0,77326000.0,327136000.0,31997000.0,1321000.0,,317000.0,-3982000.0,327136000.0,606732000.0,335901000.0,1313349000.0,408398000.0,,658923000.0,11859000.0,-129216000.0,43717000.0,,8473000.0,396625000.0,,13121000.0,,-213000.0,11747000.0,325527000.0,1346209000.0,124214000.0,117859000.0,27414000.0,-267096000.0,-78975000.0,110561000.0,0.0,,,,,,193587000.0,-251000.0,226033000.0,1856179000.0,147332000.0,52527000.0,0.87,-3084000.0,-267096000.0,-1294000.0,,2503000.0,,,,,594232000.0,1202788000.0,,,19283000.0,43272000.0,-852198000.0,,-192660000.0,0.0,273242000.0,-1067000.0,-246279000.0,,,,,,,,,,,,,,,,,,,,
58,1333152000,,,51323000.0,,,,,,,642616000.0,,68009000.0,,,,,,,-12939000.0,-20152568000.0,,112478000.0,,,,12741000.0,,-5082000.0,,,69015000.0,8130000.0,,32803000.0,,,98382000.0,97361000.0,,205726000.0,,240314000.0,,409077000.0,,23959000.0,,0.42,,1473683000.0,,,,,,1954093000.0,,,,,,,,,,0.0,,,,13553000.0,,,,45161000.0,-71333000.0,,,,1311477000.0,43042000.0,41256000.0,,1353040000.0,,164470000.0,,,0.43,,,,0.0,1355000.0,66105000.0,68009000.0,692821000.0,,,,1385843000.0,333181000.0,542976000.0,,,66088000.0,,159344000.0,,,87397000.0,328474000.0,21292000.0,,,318000.0,,,,,1353040000.0,,,,12340000.0,-12917000.0,,,11390000.0,,,14765000.0,,1392000.0,3756000.0,,,110278000.0,-60003000.0,27078000.0,,,39691000.0,0.0,,,,,,,,,1882760000.0,,,,-3094000.0,,-75149000.0,,5060000.0,,162881000.0,,,,1313349000.0,,,15693000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1341014400,,,49039000.0,,,,,,,672635000.0,,68472000.0,,,,,,,-1103391000.0,-20084096000.0,,118415000.0,,,,13532000.0,,-1092587000.0,,,78413000.0,8454000.0,,1122397000.0,,,106798000.0,121646000.0,,214142000.0,,243622000.0,,411413000.0,,42643000.0,,0.42,,1530611000.0,,,,,,2001219000.0,,,,,,,,,,0.0,,,,12653000.0,,,,45294000.0,-59195000.0,,,,1328584000.0,34644000.0,42844000.0,,315621000.0,,171298000.0,,,0.43,,,,-520000.0,-1915000.0,68472000.0,68472000.0,697935000.0,,,,1438018000.0,341733000.0,560127000.0,,,64500000.0,,157599000.0,,,92303000.0,329328000.0,23831000.0,,,318000.0,,,,,315621000.0,,,,12580000.0,-13325000.0,,,3958000.0,,,15461000.0,,821000.0,8071000.0,,,134971000.0,-65547000.0,28883000.0,,,-1037419000.0,0.0,,,,,,,,,1942024000.0,,,,-3082000.0,,-77576000.0,,3041000.0,,164178000.0,,,,1353040000.0,,,16019000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1348963200,,,50597000.0,,,,,,,1617360000.0,0.0,77910000.0,,,,,,,-109733000.0,-20006186000.0,,127699000.0,,,,13379000.0,,-481565000.0,,,4703000.0,9807000.0,,1221797000.0,,,116062000.0,107996000.0,,223528000.0,,244939000.0,,452775000.0,,24950000.0,,0.47,,1530489000.0,,,,,,2009876000.0,,,,,,,,,,0.0,,,,11270000.0,,,,44255000.0,-26612000.0,,,,392516000.0,42981000.0,41460000.0,,270455000.0,,182068000.0,,,0.5,,,,-118000.0,-2385000.0,76819000.0,77910000.0,100000000.0,,,,1492252000.0,3322000.0,563706000.0,,,66006000.0,,156261000.0,,,101701000.0,329358000.0,24882000.0,,,319000.0,,,,,270455000.0,,603113000.0,,12619000.0,-13626000.0,,,11225000.0,,,15409000.0,,1389000.0,9127000.0,,,121622000.0,-58314000.0,15162000.0,,,-45166000.0,0.0,,,,,,,,,1983264000.0,,,,-603000.0,,-78666000.0,,385576000.0,,166575000.0,,,,315621000.0,,,11135000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1356912000,326000.0,,36777000.0,873592000.0,564627000.0,,167600000.0,,456562000.0,695018000.0,0.0,105641000.0,,130736000.0,,,484607000.0,29303000.0,-216290000.0,-19900545000.0,1425700000.0,143951000.0,18625000.0,,1.95,15167000.0,163909000.0,-1043664000.0,1414837000.0,61694000.0,-4669000.0,6971000.0,23519000.0,1425700000.0,,312485000.0,135320000.0,157604000.0,136872000.0,230196000.0,,247955000.0,,419012000.0,413000.0,-26480000.0,,0.65,249430000.0,1681520000.0,,2109855000.0,333861000.0,,-588000.0,2109855000.0,,-388000.0,130736000.0,156953000.0,697614000.0,1313349000.0,1681520000.0,11477000.0,320032000.0,326000.0,0.0,187736000.0,1234156000.0,11477000.0,-325680000.0,320032000.0,25325000.0,44298000.0,-9323000.0,10981000.0,54819000.0,413000.0,1414837000.0,26855000.0,42040000.0,-9323000.0,130736000.0,,188156000.0,-19900545000.0,2100532000.0,0.68,100210000.0,52527000.0,,50000.0,8631000.0,101089000.0,105641000.0,697614000.0,26855000.0,,319000.0,1556436000.0,424970000.0,564627000.0,,,52836000.0,,154642000.0,,,131294000.0,333861000.0,30205000.0,,,319000.0,6329000.0,333861000.0,705992000.0,537630000.0,130736000.0,419012000.0,,695018000.0,12657000.0,-13155000.0,44298000.0,,2730000.0,517710000.0,,16059000.0,,-275000.0,-2329000.0,424970000.0,1556436000.0,170759000.0,-93888000.0,25325000.0,-269141000.0,-2622898000.0,-139719000.0,0.0,,,,,,412695000.0,3327000.0,247955000.0,2100532000.0,50196000.0,52527000.0,2.04,-388000.0,-269141000.0,-94289000.0,,840479000.0,,162034000.0,71800000.0,,333861000.0,270455000.0,,,23519000.0,33362000.0,-277752000.0,,-53023000.0,0.0,-1442353000.0,0.0,-1182613000.0,,,,,,,,,,,,,,,,,,,,
62,1364688000,,,37753000.0,,,,,,,1706407000.0,,84513000.0,,,,,,,-78565000.0,-19816032000.0,,142605000.0,,,,15118000.0,,-764268000.0,,,10742000.0,7594000.0,,1483827000.0,,,133264000.0,133522000.0,,236447000.0,,255438000.0,4787000.0,455914000.0,,39691000.0,,0.52,,1615199000.0,,,333183000.0,,,2110249000.0,,,,,,,,,,11346000.0,,,,13617000.0,,,,44747000.0,-39136000.0,,,413000.0,403842000.0,17783000.0,47254000.0,,78620000.0,,189193000.0,,,0.55,,52527000.0,,-3426000.0,-6420000.0,84513000.0,84513000.0,100000000.0,,,,1562447000.0,3657000.0,608999000.0,,,55929000.0,,152543000.0,,,114891000.0,333183000.0,30378000.0,,,320000.0,,,,,78620000.0,,606142000.0,,12596000.0,-17115000.0,,,8733000.0,,,18176000.0,,-2280000.0,11808000.0,,,150637000.0,-122351000.0,8579000.0,,,-52116000.0,0.0,,,,,,,,,2071113000.0,,,,-675000.0,,-142892000.0,,706244000.0,,161346000.0,,,,130736000.0,,,23410000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1372550400,,,43722000.0,,,,,,,1740634000.0,,86890000.0,,,,,,,44529000.0,-19729142000.0,,153650000.0,,,,15408000.0,,-793456000.0,,,-678000.0,8835000.0,,1419161000.0,,,132081000.0,126401000.0,,239332000.0,,259515000.0,11268000.0,471550000.0,,30947000.0,,0.55,,2053291000.0,,,337879000.0,,,2798773000.0,,,,,,,,,,11514000.0,,,,13556000.0,,,,44926000.0,-273932000.0,,,413000.0,1058139000.0,31951000.0,46630000.0,,578301000.0,,192702000.0,,,0.58,,52527000.0,,205000.0,5541000.0,86890000.0,86890000.0,750000000.0,,,,1997462000.0,3698000.0,616221000.0,,,60621000.0,,148576000.0,,,118433000.0,337879000.0,31543000.0,,,320000.0,,,,,578301000.0,,606282000.0,,19809000.0,-20435000.0,,,663000.0,,,16899000.0,,17000.0,5834000.0,,,146836000.0,309972000.0,19600000.0,,,499681000.0,0.0,,,,,,,,,2524841000.0,,,,-3293000.0,,-335256000.0,,858215000.0,,158641000.0,,,,78620000.0,,,26296000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1380499200,,,46955000.0,,,,,,,1764070000.0,,80898000.0,,,,,,,-283049000.0,-19648244000.0,,128121000.0,,,,14889000.0,,-958990000.0,,,7513000.0,10577000.0,,1689223000.0,,,132713000.0,121833000.0,,243678000.0,,260963000.0,12945000.0,468208000.0,,20115000.0,,0.53,,1861743000.0,,,337785000.0,,,2823768000.0,,,,,,,,,,11310000.0,,,,14823000.0,,,,44903000.0,-493817000.0,,,413000.0,1059698000.0,35796000.0,46554000.0,,117591000.0,,197124000.0,,,0.57,,52527000.0,,-725000.0,-4592000.0,80898000.0,80898000.0,750000000.0,,,,1806814000.0,3832000.0,597033000.0,,0.0,64411000.0,,141701000.0,,,107002000.0,337785000.0,26104000.0,,,320000.0,,,,,117591000.0,,613751000.0,,21119000.0,-12651000.0,,,7265000.0,,,17456000.0,,-1262000.0,12453000.0,,,134484000.0,-312635000.0,29505000.0,,,-460710000.0,0.0,,,,,,,,,2329951000.0,,,,-3207000.0,,-331919000.0,,689317000.0,,152951000.0,,,,578301000.0,,,23986000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
