date,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,annualCostOfRevenue,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyPurchaseOfBusiness,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyNetPPE,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualBasicEPS,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedEPS,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualBasicAverageShares,annualStockholdersEquity,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsPayable,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,,-80000000.0,,18692000000.0,3906000000.0,-1000000.0,,41000000.0,-254000000.0,,,,,,,-124000000.0,,,,,,,,,,624000000.0,4337000000.0,-3000000.0,130000000.0,-420000000.0,,,,,,,-570000000.0,3222000000.0,,,,,,,,,6197000000.0,2598000000.0,220000000.0,,0.095,,,,6408000000.0,1484000000.0,,77000000.0,4217000000.0,10346000000.0,,11445000000.0,,,,,,,,567000000.0,12854000000.0,-429000000.0,,336000000.0,,,,,,-7247000000.0,,,,,157000000.0,,,,266000000.0,,143000000.0,,143000000.0,,,,,,1573000000.0,3000000.0,,1600000000.0,,,14000000.0,,,,,,,,,,,,644000000.0,584000000.0,9632000000.0,,,1133000000.0,,4630000000.0,,,1000000.0,,,7613000000.0,,,,,,2886000000.0,,,,,,3138000000.0,,,,,287000000.0,,,,697000000.0,,,130000000.0,,127000000.0,917000000.0,,,207000000.0,,,,117000000.0,14894000000.0,,,,311000000.0,143000000.0,,-128000000.0,21091000000.0,1472000000.0,0.095,-163000000.0,16754000000.0,,,,,,,,,,,,,,,,
,,,,230000000.0,-1634000000.0,-70000000.0,557000000.0,19203000000.0,3778000000.0,0.0,-319000000.0,87000000.0,-386000000.0,,11291000000.0,,-7706000000.0,6406000000.0,397000000.0,-202000000.0,,,,,,659000000.0,,-100000000.0,1541000000.0,-153000000.0,3540000000.0,-42000000.0,144000000.0,-371000000.0,-55000000.0,,390000000.0,,,,256000000.0,3421000000.0,-15000000.0,,56434000000.0,,,42140000000.0,918000000.0,,6406000000.0,2675000000.0,-575000000.0,696000000.0,,,,,6316000000.0,,,73000000.0,3541000000.0,10635000000.0,,11497000000.0,4356000000.0,14294000000.0,-21000000.0,-0.07,14085000000.0,0.0,,506000000.0,13695000000.0,-357000000.0,,-460000000.0,-236000000.0,,-100000000.0,16951000000.0,71000000.0,-7706000000.0,,,159000000.0,13447000000.0,125000000.0,,-100000000.0,,260000000.0,,-648000000.0,-1608000000.0,-648000000.0,290000000.0,,939000000.0,,,1541000000.0,14000000.0,7900000000.0,1796000000.0,,-0.07,-8000000.0,,1256000000.0,,6316000000.0,,1472000000.0,3540000000.0,,,,20491000000.0,661000000.0,659000000.0,10274000000.0,-737000000.0,,939000000.0,3541000000.0,4356000000.0,,661000000.0,0.0,,,7900000000.0,3778000000.0,,,2330000000.0,,3881000000.0,847000000.0,10635000000.0,,2191000000.0,25000000.0,2191000000.0,,506000000.0,650000000.0,,307000000.0,144000000.0,,2103000000.0,650000000.0,-900000000.0,,144000000.0,11497000000.0,130000000.0,918000000.0,144000000.0,19203000000.0,71000000.0,1796000000.0,,-35000000.0,115000000.0,14085000000.0,,1472000000.0,,397000000.0,-648000000.0,,77000000.0,20491000000.0,,,-97000000.0,16951000000.0,-202000000.0,,,,,,,,,,,,,,,
,,,,,,-153000000.0,,19172000000.0,3445000000.0,-348000000.0,,-20000000.0,281000000.0,,,,,,,-201000000.0,,,,,,,,,,1007000000.0,3706000000.0,-4000000.0,135000000.0,-377000000.0,,,,,,,53000000.0,4511000000.0,,,,,,,,,5872000000.0,3504000000.0,459000000.0,,0.2,,,,6029000000.0,1464000000.0,,165000000.0,3835000000.0,10189000000.0,,11466000000.0,,,,,,,,521000000.0,17948000000.0,-401000000.0,,618000000.0,,,,,,-7706000000.0,,,,,-605000000.0,,,,973000000.0,,294000000.0,,294000000.0,,,,,,1676000000.0,-9000000.0,,1837000000.0,,,22000000.0,,,,,,,,,,,,616000000.0,570000000.0,13437000000.0,,,919000000.0,,4676000000.0,,,0.0,,,7433000000.0,,,,,,3893000000.0,,,,,,2192000000.0,,,,,389000000.0,,,,656000000.0,,,135000000.0,,144000000.0,921000000.0,,,71000000.0,,,,159000000.0,14052000000.0,,,,394000000.0,294000000.0,,-20000000.0,19924000000.0,1454000000.0,0.2,572000000.0,16218000000.0,,,,,,,,,,,,,,,,
,,,,,,-38000000.0,,19141000000.0,3421000000.0,0.0,,-8000000.0,318000000.0,,,,,,,-200000000.0,,,,,,,,,,728000000.0,3895000000.0,-12000000.0,379000000.0,-269000000.0,,,,,,,35000000.0,3401000000.0,,,,,,,,,6044000000.0,2673000000.0,313000000.0,,0.135,,,,6507000000.0,1460000000.0,,117000000.0,4026000000.0,9686000000.0,,11435000000.0,,,,,,,,510000000.0,13865000000.0,-271000000.0,,434000000.0,,,,,,-7706000000.0,,,,,-306000000.0,,,,819000000.0,,196000000.0,,196000000.0,,,,,,1875000000.0,244000000.0,,1849000000.0,,,33000000.0,,,,,,,,,,,,641000000.0,649000000.0,10464000000.0,,,911000000.0,,4250000000.0,,,0.0,,,6926000000.0,,,,,,2967000000.0,,,,,,2192000000.0,,,,,293000000.0,,,,889000000.0,,,379000000.0,,135000000.0,924000000.0,,,295000000.0,,,,121000000.0,14044000000.0,,,,417000000.0,196000000.0,,20000000.0,20088000000.0,1444000000.0,0.135,548000000.0,16193000000.0,,,,,,,,,,,,,,,,
,,,,,,-11000000.0,,19087000000.0,3763000000.0,98000000.0,,-34000000.0,-195000000.0,,,,,,,-199000000.0,,,,,,,,,,702000000.0,4083000000.0,-6000000.0,237000000.0,-326000000.0,,,,,,,-545000000.0,3424000000.0,,,,,,,,,6573000000.0,2722000000.0,301000000.0,,0.125,,,,7217000000.0,1464000000.0,,116000000.0,4211000000.0,9277000000.0,,11381000000.0,,,,,,,,562000000.0,14020000000.0,-339000000.0,,415000000.0,,,,,,-7706000000.0,,,,,-73000000.0,,,,257000000.0,,185000000.0,,185000000.0,,,,,,2548000000.0,-142000000.0,,1777000000.0,,,21000000.0,,,,,,,,,,,,664000000.0,,10596000000.0,,,879000000.0,,4786000000.0,,,0.0,,,6621000000.0,,,,,,3009000000.0,,,,,,2192000000.0,,,,,287000000.0,,,,799000000.0,,,237000000.0,,379000000.0,926000000.0,,,639000000.0,,,,114000000.0,14004000000.0,,,,431000000.0,185000000.0,,0.0,20577000000.0,1448000000.0,0.13,-82000000.0,16494000000.0,,,,,,,,,,,,,,,,
,,,,-63000000.0,-1306000000.0,-50000000.0,510000000.0,19786000000.0,3550000000.0,300000000.0,-252000000.0,-1000000.0,-576000000.0,,11688000000.0,,-8421000000.0,6466000000.0,459000000.0,-243000000.0,,,,,,742000000.0,,958000000.0,1652000000.0,864000000.0,4390000000.0,-20000000.0,210000000.0,-307000000.0,76000000.0,,567000000.0,,,,300000000.0,3658000000.0,66000000.0,,60553000000.0,,,45565000000.0,927000000.0,,6466000000.0,2794000000.0,452000000.0,886000000.0,,,,,6715000000.0,,,170000000.0,4573000000.0,9377000000.0,,11365000000.0,4486000000.0,14988000000.0,-172000000.0,0.66,14016000000.0,300000000.0,,488000000.0,14720000000.0,-295000000.0,,568000000.0,-157000000.0,,958000000.0,16092000000.0,554000000.0,-8421000000.0,,,144000000.0,12953000000.0,137000000.0,,958000000.0,,143000000.0,,282000000.0,-1279000000.0,282000000.0,1525000000.0,,843000000.0,,,1652000000.0,-27000000.0,6678000000.0,1856000000.0,,0.66,2000000.0,,1265000000.0,,6715000000.0,,1448000000.0,4390000000.0,,,,20482000000.0,680000000.0,742000000.0,11062000000.0,-847000000.0,,843000000.0,4573000000.0,4486000000.0,,680000000.0,0.0,,,6678000000.0,3550000000.0,,,2192000000.0,,3090000000.0,2035000000.0,9377000000.0,,2192000000.0,78000000.0,2192000000.0,,488000000.0,698000000.0,,296000000.0,210000000.0,,3300000000.0,698000000.0,0.0,,210000000.0,11365000000.0,237000000.0,927000000.0,210000000.0,19786000000.0,554000000.0,1856000000.0,,-42000000.0,116000000.0,14016000000.0,,1462000000.0,,459000000.0,282000000.0,,76000000.0,20482000000.0,,,-152000000.0,16092000000.0,-243000000.0,,,,,,,,,,,,,,,
,,,,,,-134000000.0,,19823000000.0,3564000000.0,545000000.0,,-19000000.0,177000000.0,,,,,,,-225000000.0,,,,,,,,,,1032000000.0,4604000000.0,-3000000.0,659000000.0,-370000000.0,,,,,,,32000000.0,4756000000.0,,,,,,,,,6656000000.0,3724000000.0,489000000.0,,0.21,,,,7109000000.0,1458000000.0,,183000000.0,4832000000.0,9022000000.0,,11402000000.0,,,,,,,71000000.0,,19415000000.0,-420000000.0,,644000000.0,,,,,,-8421000000.0,,,,,-165000000.0,,,,984000000.0,,306000000.0,,306000000.0,,,,,,1950000000.0,449000000.0,,1745000000.0,,,49000000.0,,,2192000000.0,,,,,,,,,696000000.0,635000000.0,14659000000.0,,,834000000.0,,4445000000.0,,,0.0,,,6443000000.0,,,,,,4112000000.0,,,,,,,,,,,388000000.0,,,,659000000.0,,,659000000.0,,210000000.0,931000000.0,,,743000000.0,,,,155000000.0,14079000000.0,,,,485000000.0,306000000.0,,-1000000.0,20735000000.0,1444000000.0,0.21,564000000.0,16131000000.0,,,,,,,,,,,,,,,,
,,,,,,-161000000.0,,19852000000.0,3629000000.0,0.0,,-45000000.0,346000000.0,,,,,,,-228000000.0,,,,,,,,,,738000000.0,4655000000.0,-11000000.0,803000000.0,-332000000.0,,,,,,,3000000.0,3540000000.0,,,,,,,,,6783000000.0,2802000000.0,338000000.0,,0.145,,,,7541000000.0,1450000000.0,,129000000.0,4994000000.0,8709000000.0,,11431000000.0,,,,,,,69000000.0,542000000.0,15138000000.0,-343000000.0,,448000000.0,,,,,,-8421000000.0,,,,,-386000000.0,,,,862000000.0,,209000000.0,,209000000.0,,,,,,2195000000.0,144000000.0,,1755000000.0,,,27000000.0,,,2192000000.0,,,,,,,,,709000000.0,686000000.0,11598000000.0,,,809000000.0,,4428000000.0,,,0.0,,,6145000000.0,,,,,,3092000000.0,,,,,,,,,,,290000000.0,,,,1345000000.0,,,803000000.0,,659000000.0,933000000.0,,,814000000.0,,,,110000000.0,14122000000.0,,,,499000000.0,209000000.0,,-17000000.0,20905000000.0,1438000000.0,0.145,519000000.0,16250000000.0,,,,,,,,,,,,,,,,
,,,,,,-232000000.0,,19974000000.0,3847000000.0,596000000.0,,-27000000.0,-542000000.0,,,,,,,-238000000.0,,,,,,,,,,744000000.0,4611000000.0,-26000000.0,141000000.0,-390000000.0,,,,,,,-570000000.0,3568000000.0,,,,,,,,,6673000000.0,2824000000.0,342000000.0,,0.15,,,,7589000000.0,1440000000.0,,127000000.0,5162000000.0,8721000000.0,,11553000000.0,,,,,,,-32000000.0,,14699000000.0,-415000000.0,,449000000.0,,,,,,-8421000000.0,,,,,-257000000.0,,,,-15000000.0,,215000000.0,,215000000.0,,,,,,2006000000.0,-662000000.0,,1796000000.0,,,13000000.0,,,2192000000.0,,,,,,,,,718000000.0,705000000.0,11131000000.0,,,778000000.0,,4968000000.0,,,0.0,,,6147000000.0,,,,,,3119000000.0,,,,,,,-47000000.0,,,,295000000.0,,,,141000000.0,,,141000000.0,,803000000.0,934000000.0,,,814000000.0,,,,107000000.0,14248000000.0,,,,503000000.0,215000000.0,,5000000.0,20921000000.0,1424000000.0,0.15,-430000000.0,16310000000.0,,,,,,,,,,,,,,,,
,,,,-60000000.0,-1683000000.0,-106000000.0,488000000.0,20982000000.0,3804000000.0,300000000.0,-633000000.0,31000000.0,-260000000.0,,12488000000.0,,-9203000000.0,6755000000.0,489000000.0,-259000000.0,,,,,,796000000.0,,1115000000.0,1807000000.0,993000000.0,4923000000.0,-7000000.0,189000000.0,-495000000.0,-1000000.0,,633000000.0,,,,362000000.0,4131000000.0,-21000000.0,,66111000000.0,,,50115000000.0,937000000.0,,6755000000.0,3138000000.0,578000000.0,668000000.0,,,,,7581000000.0,,,193000000.0,5501000000.0,8711000000.0,,11779000000.0,4609000000.0,15996000000.0,-279000000.0,0.78,14460000000.0,300000000.0,175000000.0,,16859000000.0,-505000000.0,,694000000.0,-173000000.0,,1115000000.0,16292000000.0,906000000.0,-9203000000.0,,-140000000.0,210000000.0,13760000000.0,23000000.0,,1115000000.0,,520000000.0,,385000000.0,-1587000000.0,385000000.0,1748000000.0,,722000000.0,,,1807000000.0,48000000.0,6154000000.0,1835000000.0,,0.77,79000000.0,283000000.0,1272000000.0,2192000000.0,7581000000.0,,1430000000.0,4923000000.0,,,2192000000.0,21215000000.0,773000000.0,796000000.0,12728000000.0,-785000000.0,,722000000.0,5501000000.0,4609000000.0,,773000000.0,0.0,,,6154000000.0,3804000000.0,,,2351000000.0,,3437000000.0,2236000000.0,8711000000.0,,,168000000.0,,-46000000.0,,189000000.0,,299000000.0,189000000.0,,3508000000.0,189000000.0,0.0,,189000000.0,11779000000.0,141000000.0,937000000.0,189000000.0,20982000000.0,906000000.0,1835000000.0,,-47000000.0,116000000.0,14460000000.0,,1446000000.0,,489000000.0,385000000.0,,12000000.0,21215000000.0,,,15000000.0,16292000000.0,-259000000.0,,,,,,,,,,,,,,,
,,,,,,-132000000.0,,21110000000.0,3864000000.0,590000000.0,,-12000000.0,311000000.0,,,,,,,-247000000.0,,,,,,,,,,1094000000.0,5260000000.0,-7000000.0,188000000.0,-601000000.0,,,,,,,-109000000.0,4892000000.0,,,,,,,,,6447000000.0,3798000000.0,544000000.0,,0.235,,,,8002000000.0,1430000000.0,,207000000.0,5789000000.0,7734000000.0,,11907000000.0,,,,,,,61000000.0,38000000.0,20726000000.0,-608000000.0,,690000000.0,,,,,,-9203000000.0,,,,,-509000000.0,,,,1109000000.0,,337000000.0,,337000000.0,,,,,,1836000000.0,-1000000.0,,2262000000.0,,,151000000.0,,,2120000000.0,,,,,,,,,719000000.0,718000000.0,15834000000.0,,,295000000.0,,4696000000.0,,,0.0,,170000000.0,5177000000.0,,,,,,4202000000.0,,,,,,,-46000000.0,,,,404000000.0,,,,188000000.0,,,150000000.0,,189000000.0,943000000.0,,,1414000000.0,,,,146000000.0,14549000000.0,,,,522000000.0,337000000.0,,-29000000.0,20996000000.0,1412000000.0,0.24,501000000.0,15736000000.0,,,,,,,,,,,,,,,,
,,,,,,-578000000.0,,21324000000.0,3834000000.0,564000000.0,,-1000000.0,374000000.0,,,,,,,-237000000.0,,,,,,,,,,848000000.0,4965000000.0,-25000000.0,164000000.0,-569000000.0,,,,,,,98000000.0,3824000000.0,,,,,,,,,6240000000.0,2976000000.0,433000000.0,,0.19,,,,8021000000.0,1418000000.0,,166000000.0,6003000000.0,8075000000.0,,12121000000.0,,,,,,,20000000.0,,16139000000.0,-467000000.0,,537000000.0,,,,,,-9203000000.0,,,,,-501000000.0,,,,1046000000.0,,267000000.0,,267000000.0,,,,,,2059000000.0,-24000000.0,,2306000000.0,,,31000000.0,,,2143000000.0,,,,,,,,,680000000.0,756000000.0,12315000000.0,,,297000000.0,,4577000000.0,,,0.0,,,5472000000.0,,,,,,3287000000.0,,,,,,,-53000000.0,,,,311000000.0,,,,164000000.0,,,164000000.0,,188000000.0,945000000.0,,,1202000000.0,,,,104000000.0,14821000000.0,,,,557000000.0,267000000.0,,29000000.0,21061000000.0,1404000000.0,0.19,579000000.0,16096000000.0,,,,,,,,,,,,,,,,
,,,,,,-442000000.0,,21534000000.0,4231000000.0,580000000.0,,-89000000.0,-442000000.0,,,,,,,-246000000.0,,,,,,,,,,760000000.0,4769000000.0,-14000000.0,166000000.0,-544000000.0,,,,,,,-648000000.0,3733000000.0,,,,,,,,,6903000000.0,2973000000.0,335000000.0,,0.185,,,,8939000000.0,1370000000.0,,81000000.0,6205000000.0,8195000000.0,,12331000000.0,,,,,,,134000000.0,,16135000000.0,-553000000.0,,445000000.0,,,,,,-9203000000.0,,,,,424000000.0,,,,122000000.0,,254000000.0,,254000000.0,,,,,,1997000000.0,2000000.0,,2103000000.0,,,33000000.0,,,2144000000.0,,,,,,,,,735000000.0,775000000.0,12402000000.0,,,317000000.0,,5186000000.0,,,0.0,,,5775000000.0,,,,,,3288000000.0,,,,,,,-52000000.0,,,,315000000.0,,,,166000000.0,,,166000000.0,,164000000.0,946000000.0,,,1715000000.0,,,,110000000.0,15000000000.0,,,,525000000.0,254000000.0,,73000000.0,21903000000.0,1356000000.0,0.185,-431000000.0,17134000000.0,,,,,,,,,,,,,,,,
,,,,-86000000.0,-2126000000.0,-269000000.0,474000000.0,22436000000.0,4050000000.0,676000000.0,-1421000000.0,16000000.0,-458000000.0,,12799000000.0,,-9938000000.0,7114000000.0,543000000.0,-122000000.0,,,,,,815000000.0,,1181000000.0,1993000000.0,955000000.0,4914000000.0,-5000000.0,242000000.0,-504000000.0,87000000.0,,646000000.0,,,,276000000.0,4007000000.0,53000000.0,,70235000000.0,,,53779000000.0,947000000.0,,7114000000.0,3052000000.0,515000000.0,455000000.0,,,,,8689000000.0,,,192000000.0,6480000000.0,8696000000.0,,12498000000.0,4855000000.0,16456000000.0,-215000000.0,0.855,15185000000.0,676000000.0,26000000.0,,17235000000.0,-498000000.0,,629000000.0,-383000000.0,,1181000000.0,17385000000.0,1592000000.0,-9938000000.0,,-202000000.0,189000000.0,14155000000.0,276000000.0,,1181000000.0,,304000000.0,,323000000.0,-2218000000.0,323000000.0,1827000000.0,,367000000.0,,,1993000000.0,76000000.0,6529000000.0,1800000000.0,,0.845,-27000000.0,241000000.0,1356000000.0,2144000000.0,8689000000.0,,1380000000.0,4914000000.0,,,2144000000.0,22299000000.0,786000000.0,815000000.0,13228000000.0,-310000000.0,,367000000.0,6480000000.0,4855000000.0,,786000000.0,0.0,,,6529000000.0,4050000000.0,,,2581000000.0,,3378000000.0,2301000000.0,8696000000.0,,,188000000.0,,-51000000.0,,242000000.0,,326000000.0,242000000.0,,3657000000.0,242000000.0,0.0,,242000000.0,12498000000.0,166000000.0,947000000.0,242000000.0,22436000000.0,1592000000.0,1800000000.0,,-51000000.0,114000000.0,15185000000.0,,1396000000.0,,543000000.0,323000000.0,,14000000.0,22299000000.0,,,-194000000.0,17385000000.0,-122000000.0,,,,,,,,,,,,,,,
,,,,,,-381000000.0,,22636000000.0,4296000000.0,661000000.0,,59000000.0,381000000.0,,,,,,,-117000000.0,,,,,,,,,,1197000000.0,4974000000.0,1000000.0,307000000.0,-633000000.0,,,,,,,-52000000.0,5255000000.0,,,,,,,,,6950000000.0,4058000000.0,613000000.0,,0.29,,,,7840000000.0,1328000000.0,,227000000.0,6807000000.0,9519000000.0,,12698000000.0,,,,,,,34000000.0,,23107000000.0,-577000000.0,,765000000.0,,,,,,-9938000000.0,,,,,-709000000.0,,,,1342000000.0,,386000000.0,,386000000.0,,,,,,2019000000.0,0.0,,1816000000.0,,,80000000.0,,,2246000000.0,,,,,,,,,781000000.0,759000000.0,17852000000.0,,,428000000.0,,4870000000.0,,,0.0,,,7275000000.0,,,,,,4490000000.0,,,,,,,-50000000.0,,,,432000000.0,,,,307000000.0,,,307000000.0,,307000000.0,950000000.0,,,527000000.0,,,,152000000.0,15480000000.0,,,,536000000.0,386000000.0,,-31000000.0,22430000000.0,1314000000.0,0.295,765000000.0,17359000000.0,,,,,,,,,,,,,,,,
,,,,,,-158000000.0,,22763000000.0,3979000000.0,662000000.0,,47000000.0,50000000.0,,,,,,,-116000000.0,,,,,,,,,,875000000.0,5145000000.0,-1000000.0,269000000.0,-451000000.0,,,,,,,92000000.0,3981000000.0,,,,,,,,,6704000000.0,3106000000.0,436000000.0,,0.21,,,,7872000000.0,1318000000.0,,159000000.0,7024000000.0,9183000000.0,,12825000000.0,,,,,,,30000000.0,,18053000000.0,-476000000.0,,548000000.0,,,,,,-9938000000.0,,,,,-370000000.0,,,,784000000.0,,277000000.0,,277000000.0,,,,,,2159000000.0,-37000000.0,,1813000000.0,,,77000000.0,,,2246000000.0,,,,,,,,,770000000.0,764000000.0,14072000000.0,,,475000000.0,,4730000000.0,,,0.0,,,6895000000.0,,,,,,3433000000.0,,,,,,,-59000000.0,,,,327000000.0,,,,270000000.0,,,270000000.0,,307000000.0,954000000.0,,,731000000.0,,,,112000000.0,15596000000.0,,,,525000000.0,277000000.0,,-57000000.0,22300000000.0,1302000000.0,0.21,308000000.0,17055000000.0,,,,,,,,,,,,,,,,
,,,,,,-87000000.0,,23023000000.0,4337000000.0,610000000.0,,41000000.0,-436000000.0,,,,,,,-115000000.0,,,,,,,,,,814000000.0,5269000000.0,-10000000.0,280000000.0,-568000000.0,,,,,,,-707000000.0,4028000000.0,,,,,,,,,7319000000.0,3214000000.0,373000000.0,,0.18,,,,8616000000.0,1312000000.0,,136000000.0,7203000000.0,9200000000.0,,13085000000.0,,,,,,,194000000.0,,17580000000.0,-560000000.0,,479000000.0,,,,,,-9938000000.0,,,,,347000000.0,,,,296000000.0,,237000000.0,,237000000.0,,,,,,2110000000.0,75000000.0,,1789000000.0,,,7000000.0,,,2246000000.0,,,,,,,,,807000000.0,789000000.0,13552000000.0,,,517000000.0,,5368000000.0,,,0.0,,,6894000000.0,,,,,,3549000000.0,,,,,,,-59000000.0,,,,335000000.0,,,,280000000.0,,,280000000.0,,269000000.0,954000000.0,,,1141000000.0,,,,106000000.0,15862000000.0,,,,531000000.0,237000000.0,,111000000.0,23181000000.0,1298000000.0,0.185,-264000000.0,17816000000.0,,,,,,,,,,,,,,,,
