,annualInvestmentsAndAdvances,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyAccountsPayable,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCashAndCashEquivalents,quarterlyTotalRevenue,annualCapitalExpenditure,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingInterestExpense,annualTaxProvision,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualTotalRevenue,annualNetIncomeCommonStockholders,quarterlyEbitda,annualChangeInAccountPayable,annualNetOtherFinancingCharges,annualInterestExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,annualDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyGoodwill,quarterlyBasicAverageShares,trailingNetIncome,quarterlyCurrentLiabilities,quarterlyBasicEPS,quarterlyCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,annualCurrentDebt,quarterlyRepaymentOfDebt,trailingTaxProvision,annualLongTermDebt,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualCostOfRevenue,annualCashDividendsPaid,annualFreeCashFlow,annualDilutedEPS,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualInvestingCashFlow,quarterlyNetIncome,annualBasicAverageShares,quarterlyOperatingCashFlow,annualStockholdersEquity,annualChangeInInventory,trailingSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualCapitalStock,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyCostOfRevenue,annualBasicEPS,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyFreeCashFlow,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,annualOtherCurrentLiabilities,trailingTotalRevenue,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingCashFlowFromContinuingFinancingActivities,trailingPurchaseOfInvestment,quarterlyDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,annualGrossPPE,trailingInvestingCashFlow,trailingOperatingIncome,quarterlySaleOfInvestment,annualAccountsPayable,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualPretaxIncome,trailingEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,trailingNetOtherInvestingChanges,trailingDeferredIncomeTax,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,trailingCashDividendsPaid,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,trailingCommonStockIssuance,trailingChangeInInventory,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,quarterlyChangeInInventory,trailingDilutedAverageShares
1333152000,,,,,1901168000.0,5335270000.0,,,,,,17328112000.0,,,,23550221000.0,,-236286000.0,,16841057000.0,,,,,,,,,,,,-236286000.0,,,,294343000.0,-880831000.0,,-90495000.0,,,572810000.0,2634051000.0,,,,,,,711175000.0,17948961000.0,250471000.0,,-900930000.0,,,,16452865385.0,,16755302000.0,0.011556,13755649000.0,,108644000.0,,,-8819302000.0,,,,316470000.0,,,,,,,,,,0.0,16452865385.0,0.0,3851674000.0,,,3575020000.0,,,183614000.0,,,190122000.0,,-2767881000.0,,,,,66857000.0,16841057000.0,,,,0.0,9354831000.0,-14185000.0,,,256340000.0,,575951000.0,,,,202997000.0,2137454000.0,,,21649053000.0,,,24440000.0,711093000.0,,,,,-2767881000.0,,,91346000.0,,7200000000.0,,,,,,,,,,35554256000.0,190122000.0,,,0.011556,294343000.0,294343000.0,,,,,,,18841000.0,,9331599000.0,,,,21798607000.0,511316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,,,-3034248000.0,4554250000.0,,,5210167000.0,,,16630628000.0,,,,20054572000.0,,-1087581000.0,,17913568000.0,,,,,,,,,,,,-1028915000.0,,,,191896000.0,-1384564000.0,,-177829000.0,,,931000000.0,1269684000.0,,,,,,,-381368000.0,16594614000.0,-1757707000.0,,949878000.0,,,,,,15699628000.0,,10307294000.0,,366703000.0,,,-13857686000.0,,,,199660000.0,,,,,,,,,,0.0,,0.0,-419482000.0,,,3039376000.0,,,-1321771000.0,,,-1341646000.0,,1701643000.0,,,,,-435936000.0,17913568000.0,,,,0.0,7582902000.0,23903000.0,,,731340000.0,,482044000.0,,,,-102447000.0,-1946667000.0,,,23088820000.0,,,23567000.0,702852000.0,,,,,-680535000.0,,,294343000.0,,7200000000.0,,,,,,,,,,33482137000.0,-1341646000.0,,,,191896000.0,191896000.0,,,,,,,72439000.0,,8688455000.0,,,,23174843000.0,506736000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,,,1760823000.0,4287898000.0,,,,,,15908824000.0,,,,22680130000.0,,-435796000.0,,18049545000.0,,,,,,,,,,,,-443693000.0,,,,268313000.0,-883656000.0,,-461079000.0,,,1428630000.0,854796000.0,,,,,,,830438000.0,16179662000.0,-545101000.0,,17683000.0,,,,16094793103.0,,14480194000.0,-0.025778,8927389000.0,,105772000.0,,,-12244770000.0,,,,197290000.0,,,,,,,,,,0.0,16094793103.0,0.0,-1125769000.0,,,3501919000.0,,,-405601000.0,-926185000.0,,-414888000.0,,2085818000.0,,,,,-139500000.0,18049545000.0,,,,0.0,5360083000.0,-7897000.0,,,1231340000.0,,924262000.0,,,,76417000.0,2196619000.0,,,20919307000.0,,,16767000.0,1046183000.0,,,,,1159633000.0,,,191896000.0,,7200000000.0,,,,,,,,,,32354640000.0,-414888000.0,,,-0.025778,268313000.0,268313000.0,,,,,,,32399000.0,,7560231000.0,,101408000.0,-12000000.0,23427251000.0,502155000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,2867153000.0,-27525657000.0,0.0,649906000.0,-6185836000.0,2886616000.0,0.0,,8837166000.0,,-1505142000.0,20158597000.0,371931000.0,,160962000.0,18064550000.0,-4259859000.0,-38446000.0,2463000.0,45606793000.0,,-511331000.0,,,69618000.0,68995000.0,12891424000.0,1231340000.0,,87217274000.0,-1528397000.0,148888000.0,,-26573000.0,356103000.0,160962000.0,-913080000.0,,368352000.0,,20158597000.0,1231340000.0,8837166000.0,-1400515000.0,-1487645000.0,23571122000.0,,10800000000.0,,-1688926000.0,16037166000.0,87280000.0,,-4176752000.0,,,,,,18927257000.0,,12891424000.0,36462546000.0,0.0,-1528397000.0,11023877000.0,-11857856000.0,,1231340000.0,91346000.0,0.0,-27525657000.0,513134000.0,758796000.0,88617789000.0,-361051000.0,-6326244000.0,-0.141333,0.0,2463000.0,0.0,,-26573000.0,3891711000.0,,,2867153000.0,269558000.0,1683028000.0,81581000.0,-951496000.0,-4062131000.0,80980000.0,10800000000.0,-3085965000.0,16037166000.0,-3366017000.0,,6198134000.0,5699000.0,18081136000.0,8938077000.0,915707000.0,0.0,0.0,8938077000.0,100789000.0,,93484000.0,1231340000.0,-30000000.0,,-2066385000.0,7200000000.0,18927257000.0,-107349000.0,-6147390000.0,497575000.0,,24250386000.0,-0.141333,,,93484000.0,49743000.0,,-46779614000.0,-1660370000.0,-4037461000.0,,18081136000.0,268313000.0,25531000.0,7200000000.0,8837166000.0,-1772446000.0,0.0,,153481000.0,160962000.0,,0.0,160962000.0,36462546000.0,80980000.0,,,,160962000.0,160962000.0,,,,18081136000.0,,,-73936000.0,2886616000.0,11023877000.0,190000000.0,61608000.0,12000000.0,23571122000.0,,-2016473000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,,,3513546000.0,7961892000.0,,,,,,19968465000.0,,,,28857297000.0,,266661000.0,,633085000.0,,,,,,,,,,,,241263000.0,,,,266894000.0,-395933000.0,,-90676000.0,,,1420300000.0,1088413000.0,,,,,,,894803000.0,16372267000.0,241263000.0,,3055000.0,,,,16191656250.0,,18548165000.0,0.010667,13306980000.0,,262681000.0,,,-14444234000.0,,,,190730000.0,,,,,,,,,,0.0,16191656250.0,-350000.0,,,,3484128000.0,,,166980000.0,-399909000.0,,172711000.0,,3226319000.0,,,,,74283000.0,17910571000.0,,,,0.0,8076560000.0,-53972000.0,,,1229570000.0,,511474000.0,,,,,3246885000.0,,,25343751000.0,,,66817000.0,1587001000.0,,,,,2826410000.0,,,160962000.0,,7200000000.0,,,,,,,,,,36601784000.0,172711000.0,,,0.010667,266894000.0,266894000.0,,,,,,,2923000.0,,8302755000.0,,0.0,,23294804000.0,492993000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,10872000.0,,-2681448000.0,2189925000.0,,,9310378000.0,,,18822161000.0,,,,23304881000.0,,221068000.0,3609000.0,17396256000.0,,,,,,,,,,,,608825000.0,,,,292706000.0,-146205000.0,,72684000.0,,,1258312000.0,1699463000.0,,,,,,,-560001000.0,16510378000.0,409352000.0,,72154000.0,,,,,,17563849000.0,,13065223000.0,,0.0,,,-18680965000.0,,,,0.0,-28753706000.0,,,,,,,,,0.0,,350000.0,,,,2832646000.0,,,310519000.0,-223146000.0,,300501000.0,,-33833000.0,,,,,98833000.0,17396256000.0,,,10872000.0,0.0,8631992000.0,375863000.0,,,1247440000.0,,411590000.0,,,,,-2902516000.0,,,25986329000.0,,,60699000.0,192637000.0,,,,,-256979000.0,,,266894000.0,,7200000000.0,,,,,,,,,,35585715000.0,300501000.0,,,,292706000.0,292706000.0,,,,,,,64741000.0,,8232758000.0,,199473000.0,,22520492000.0,488412000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,,,4090780000.0,6586359000.0,,,,,,17942661000.0,,,,29245524000.0,,753297000.0,,634898000.0,,,,,,,,,,,,753297000.0,,,,321035000.0,-177481000.0,,,,,810300000.0,1919917000.0,,,,,,,821538000.0,17202566000.0,747261000.0,,32955000.0,,,,10750443038.0,,17132361000.0,0.052667,12942082000.0,,155090000.0,,,-13853472000.0,,,,182500000.0,,,,,,,,,,0.0,10750443038.0,-276584000.0,,,,3484193000.0,,,570967000.0,-210296000.0,,566190000.0,,1693638000.0,,,,,176294000.0,17200453000.0,,,,614800000.0,7888347000.0,-5758000.0,,,627800000.0,,980737000.0,,,,,3337483000.0,,,25154744000.0,,,51433000.0,1459890000.0,,,,,1483342000.0,,,292706000.0,,7200000000.0,,,,,,,,,,35403180000.0,566190000.0,,,0.052667,321035000.0,321035000.0,,,,,,,23200000.0,,6971818000.0,,,-12000000.0,22461098000.0,483749000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,2993594000.0,-29367132000.0,,691020000.0,-8904966000.0,2739953000.0,0.0,,6932494000.0,,2065502000.0,18645254000.0,84998000.0,,133256000.0,19146732000.0,-1323137000.0,797330000.0,3773000.0,46916789000.0,,379151000.0,,-691575000.0,-27568000.0,10740000.0,14486028000.0,627800000.0,,105503178000.0,2055328000.0,1426413000.0,-185636000.0,-17895000.0,376696000.0,133256000.0,90373000.0,,,,18645254000.0,627800000.0,6932494000.0,2277264000.0,1195616000.0,22150782000.0,,10800000000.0,,-1790561000.0,17732494000.0,1088070000.0,,43623000.0,,,,,,18017454000.0,,14486028000.0,36636810000.0,0.0,2055328000.0,7094026000.0,-12177276000.0,,627800000.0,160962000.0,0.0,-29367132000.0,0.0,,103225914000.0,-360630000.0,3775401000.0,0.19,,3773000.0,0.0,,-83949000.0,,,-60000000.0,2993594000.0,286212000.0,2109866000.0,1052228000.0,-489786000.0,-629246000.0,1051118000.0,10800000000.0,212414000.0,17732494000.0,-101162000.0,,-4496860000.0,35842000.0,17549657000.0,9039239000.0,6932494000.0,,254724000.0,9039239000.0,726403000.0,,147807000.0,627800000.0,-60000000.0,,5098538000.0,10800000000.0,18017454000.0,,-9702296000.0,35177000.0,,28051698000.0,0.19,,10740000.0,147807000.0,,,-59155947000.0,2821349000.0,-277372000.0,,17126302000.0,321035000.0,538599000.0,10800000000.0,6932494000.0,2192266000.0,254724000.0,,154710000.0,133256000.0,,,133256000.0,36636810000.0,1051118000.0,,,,133256000.0,133256000.0,,,,17126302000.0,,,,2739953000.0,7094026000.0,0.0,,,22150782000.0,35177000.0,2444653000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,,,2898323000.0,6526089000.0,,,,,,16378000000.0,,,,24113501000.0,,-60304000.0,,,,,,,,,,,,,,-60304000.0,,,,165083000.0,-207042000.0,,,,,756930000.0,2285062000.0,,,,,,,669052000.0,17789019000.0,-67770000.0,,24122000.0,,,,10424285714.0,,15621070000.0,-0.007,12558610000.0,,145387000.0,,,-14144782000.0,,,,177640000.0,,,,,,,,,,300000.0,10424285714.0,-76468000.0,,,,3577726000.0,,,-72539000.0,-220627000.0,,-72970000.0,,353348000.0,,,,,4769000.0,16737482000.0,,,,615210000.0,8290430000.0,120828000.0,,,579290000.0,,478458000.0,,,,,2958627000.0,,,21215178000.0,,,65959000.0,1251566000.0,,,,,132721000.0,,,133256000.0,,10800000000.0,,,,,,,,,,34426513000.0,-72970000.0,,,-0.007,165083000.0,165083000.0,,,,,,,2500000.0,,6547215000.0,,,-11541000.0,21867903000.0,454130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,,,-2431466000.0,2478505000.0,,,6268893000.0,,,16126163000.0,,,,22577283000.0,,247073000.0,3799000.0,16316226000.0,,,,,,,,,,,,220783000.0,,,,322179000.0,-166609000.0,,,,,24290000.0,6268893000.0,,,,,,,-395145000.0,17068893000.0,-59681000.0,,26851000.0,,,,,,16101873000.0,,12354117000.0,,0.0,,,-12367525000.0,,,,0.0,,,,,,,,,,0.0,,71679000.0,,,,2862144000.0,,,-48056000.0,-197645000.0,,-50631000.0,,283323000.0,,,,,-11625000.0,16316226000.0,,,,0.0,7731113000.0,-181544000.0,,,24290000.0,,,,,,,-2678539000.0,,,25008749000.0,,,,219488000.0,,,,,85678000.0,,,165083000.0,,10800000000.0,,,,,,,,,,33452995000.0,-50631000.0,,,,322179000.0,322179000.0,,,,,,,,,7711680000.0,,,0.0,21098878000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,,,2876990000.0,5570231000.0,,,,,,15917681000.0,,,,25344545000.0,,-88046000.0,,,,,,,,,,,,,,87145000.0,,,,282291000.0,-108547000.0,,,,,820126000.0,1665925000.0,,,,,,,864482000.0,17172826000.0,11069000.0,,-4893000.0,,,,12805000000.0,,15097555000.0,0.001,12070802000.0,,173826000.0,,,-13359759000.0,,,,0.0,,,,,,,,,,0.0,12805000000.0,-841293000.0,,,,3476254000.0,,,16428000.0,-199562000.0,,12805000.0,,1073966000.0,,,,,-5359000.0,16055890000.0,,,,0.0,7278727000.0,175191000.0,,,636030000.0,,860822000.0,,,,,2965036000.0,,,22467555000.0,,,56716000.0,1773689000.0,,,,,874404000.0,,,322179000.0,,10800000000.0,,,,,,,,,,33352071000.0,12805000.0,,,0.001,282291000.0,282291000.0,,,,,,,,,6937381000.0,,76076000.0,,21281269000.0,445543000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,2936262000.0,-30801083000.0,16436000.0,564161000.0,-9418669000.0,3511518000.0,0.0,,5700272000.0,,-675760000.0,14133965000.0,402802000.0,,279198000.0,16006142000.0,-1089268000.0,-335984000.0,9962000.0,47294421000.0,,-214184000.0,,474898000.0,145843000.0,7717000.0,9510415000.0,1649116000.0,43569000.0,92724964000.0,-692222000.0,-713071000.0,1255221000.0,-4129000.0,374600000.0,279198000.0,-427906000.0,,,,14133965000.0,1649116000.0,5700272000.0,-185098000.0,2313341000.0,21395217000.0,,10815968750.0,,-1798648000.0,16500272000.0,-732252000.0,,28633000.0,0.0,,,,,12484849000.0,,9510415000.0,30905632000.0,0.0,-692222000.0,4078195000.0,-7502407000.0,,1632680000.0,133256000.0,0.0,-30801083000.0,0.0,591059000.0,92910062000.0,-543157000.0,2573140000.0,-0.064,16436000.0,9962000.0,0.0,,1298796000.0,,,-11541000.0,2936262000.0,309927000.0,1939781000.0,-530283000.0,-471434000.0,-910104000.0,-540116000.0,10815968750.0,1951771000.0,16500272000.0,3108536000.0,,-2606461000.0,-201969000.0,16493338000.0,5930703000.0,1520996000.0,16436000.0,269703000.0,5930703000.0,-441760000.0,,630883000.0,1632680000.0,-11541000.0,591059000.0,3662408000.0,10800000000.0,12484849000.0,,-9082685000.0,32255000.0,,25424811000.0,-0.064,,7717000.0,630883000.0,98824000.0,,-53444473000.0,-515344000.0,1480337000.0,,16084453000.0,282291000.0,7883000.0,10800000000.0,5700272000.0,-587900000.0,269703000.0,,-12000000.0,279198000.0,,16436000.0,279198000.0,30905632000.0,-540116000.0,,,,279198000.0,279198000.0,,,,16084453000.0,,,,3511518000.0,4078195000.0,0.0,19181000.0,,21395217000.0,32255000.0,-889944000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,184226000.0,,4420999000.0,1926597000.0,,,,,,11923335000.0,,,,19630320000.0,,63162000.0,,,,,,,,,,,,,,121494000.0,,,,321657000.0,-109020000.0,,,,,1201496000.0,1153781000.0,,,,,,,853838000.0,16638920000.0,61812000.0,,11761000.0,,,,10435200000.0,,10721839000.0,0.005,7631164000.0,,192871000.0,,,-10941138000.0,,,,0.0,,,,,,,,,,0.0,10435200000.0,-84664000.0,,,,3600516000.0,,,63302000.0,-125367000.0,,52176000.0,,-1045568000.0,,,,,-1490000.0,15707213000.0,,,,307110000.0,4175300000.0,58332000.0,,,1017270000.0,,385699000.0,,,,,4357837000.0,,,15209321000.0,,,91894000.0,1447560000.0,,,,,-1170935000.0,,,279198000.0,,10800000000.0,,,,,,,,,,28844776000.0,52176000.0,,,0.005,321657000.0,321657000.0,,,,,,,15638000.0,,5691587000.0,,59682000.0,-12000000.0,21213612000.0,436738000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,16436000.0,,-2044163000.0,1817085000.0,,,7483053000.0,,,11559009000.0,,,,15434247000.0,,2017082000.0,7204000.0,15285480000.0,,,,,,,,,,,,2299371000.0,,,,301061000.0,-149868000.0,,,,,33706000.0,2832771000.0,,,,,,,-575948000.0,18283053000.0,2218048000.0,,38180000.0,,,,,,11525303000.0,,9843402000.0,,242411000.0,,,-11273538000.0,,,,0.0,-31643503000.0,,,,,,,,,0.0,,77366000.0,,,,3254000000.0,,,1724872000.0,-187879000.0,,1718704000.0,,2822296000.0,,,,,493176000.0,15285480000.0,,,16436000.0,1305680000.0,5785273000.0,258832000.0,,,17270000.0,,397912000.0,,,,,-4061245000.0,,,17478410000.0,,,147123000.0,923019000.0,,,,,2634417000.0,,,321657000.0,,10800000000.0,,,,,,,,,,30120292000.0,1718704000.0,,,,301061000.0,301061000.0,,,,,,,,,4217684000.0,,81323000.0,12000000.0,20276890000.0,432336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,,,4629701000.0,2891200000.0,,,,,,9163678000.0,,,,19405452000.0,,676449000.0,,648318000.0,,,,,,,,,,,,676449000.0,,,,494521000.0,-3183000.0,,,,,178936000.0,3347309000.0,,,,,,,753743000.0,18881562000.0,676129000.0,,-37536000.0,,,,10719541667.0,,8984742000.0,0.048,8314493000.0,,169125000.0,,,-8076420000.0,,,,0.0,,,,,,,,,,0.0,10719541667.0,-200225000.0,,,,3797554000.0,,,527316000.0,-166888000.0,,514538000.0,,1611957000.0,,,,,148813000.0,15070364000.0,,,,513760000.0,4245559000.0,104980000.0,,,0.0,,775719000.0,,,,,3953252000.0,,,14775751000.0,,,108079000.0,1708498000.0,,,,,1445069000.0,,,301061000.0,,10800000000.0,,,,,,,,,,28336248000.0,514538000.0,,,0.048,494521000.0,494521000.0,,,,,,,,,2601454000.0,,,0.0,20021755000.0,427932000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,3311139000.0,-32279872000.0,,600859000.0,-11268188000.0,1562232000.0,0.0,,8997282000.0,,3310411000.0,7726271000.0,399806000.0,,1077430000.0,5479303000.0,-695277000.0,989800000.0,59597000.0,47779906000.0,,926777000.0,,485167000.0,798137000.0,1642000.0,8143980000.0,0.0,,67037205000.0,3274308000.0,1529998000.0,-1451695000.0,-10460000.0,211942000.0,1077430000.0,-176914000.0,,,,7726271000.0,0.0,4795616000.0,4280099000.0,-810286000.0,19676611000.0,,10809041000.0,,-1904685000.0,19797282000.0,1320913000.0,,27276000.0,,,,,,7726271000.0,,8143980000.0,27820591000.0,0.0,3274308000.0,2070000000.0,1026383000.0,,0.0,279198000.0,0.0,-32279872000.0,0.0,561721000.0,62757106000.0,-287000.0,4237547000.0,0.303,,59597000.0,722520000.0,,-503224000.0,,,,3311139000.0,150606000.0,1722314000.0,1034635000.0,-215143000.0,-438985000.0,1028604000.0,10800000000.0,1544139000.0,19797282000.0,1752515000.0,,-3695702000.0,286278000.0,15500034000.0,4178188000.0,8997282000.0,,323459000.0,4178188000.0,247916000.0,,488560000.0,0.0,,561721000.0,4932824000.0,10800000000.0,7726271000.0,,-12257988000.0,29333000.0,22702000.0,16747491000.0,0.303,,1642000.0,488560000.0,,,-35684713000.0,4449130000.0,1328996000.0,,15105839000.0,494521000.0,519535000.0,10800000000.0,8997282000.0,3880293000.0,323459000.0,,-24000000.0,1077430000.0,,,1077430000.0,27820591000.0,1028604000.0,,,,1077430000.0,1077430000.0,,,,15105839000.0,,,,1562232000.0,2070000000.0,0.0,,,19676611000.0,29333000.0,4237188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,157650000.0,,5173887000.0,2485940000.0,,,,,,6729256000.0,,,,16564814000.0,,1506027000.0,,758428000.0,,,,,,,,,,,,1504533000.0,,,,1903416000.0,-169467000.0,,,,,157650000.0,5173262000.0,,,,,,,927975000.0,21018001000.0,1496942000.0,,13095000.0,,,,10804122642.0,,6571606000.0,0.106,8405420000.0,,177773000.0,,,-2560000000.0,,,,0.0,,,,,,,,,,33000.0,10804122642.0,-15883000.0,,,,4028286000.0,,,1151535000.0,-179707000.0,,1145237000.0,,1947815000.0,,,,,345407000.0,14791571000.0,,,,0.0,3676366000.0,-1494000.0,,,,,451115000.0,,,,,3667860000.0,,,11390927000.0,,,135169000.0,1264951000.0,,,,,1768108000.0,,,1077430000.0,,10800000000.0,,,,,,,,,,28050593000.0,1145237000.0,,,0.106,1903416000.0,1903416000.0,,,,,,,0.0,,1166657000.0,,7591000.0,,19645173000.0,419176000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,,,-1206299000.0,2024730000.0,,,11077241000.0,,,9587003000.0,,,,14217534000.0,,2207215000.0,623429000.0,14320815000.0,,,,,,,,,,,,2631954000.0,,,,4451306000.0,163526000.0,,,,,0.0,4252457000.0,,,,,,,-673737000.0,21877241000.0,2604996000.0,,247935000.0,,,,,,9587003000.0,,12733496000.0,,0.0,,,-515000000.0,,,,0.0,,,,,,,,,,0.0,,-9625000.0,,,,3464789000.0,,,2002162000.0,-85534000.0,,2003372000.0,,2665633000.0,,,,,602834000.0,14320815000.0,,,,414717000.0,4631888000.0,384750000.0,,,,,405159000.0,,,,,-3413514000.0,,,15423833000.0,,,167942000.0,1086626000.0,,,,,2580099000.0,,,1903416000.0,,10800000000.0,,,,,,,,,,31740862000.0,2003372000.0,,,,4451306000.0,4451306000.0,,,,,,,,,859657000.0,,26958000.0,,19007366000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,,,4238250000.0,3415713000.0,,,,,,7034291000.0,,,,17591471000.0,,1235423000.0,,862434000.0,,,,,,,,,,,,1235423000.0,,,,3506929000.0,-5491000.0,,,,,152500000.0,7078086000.0,,,,,,,772682000.0,22949885000.0,1312052000.0,,374758000.0,,,,10764437500.0,,6881791000.0,0.096,11282978000.0,,137667000.0,,,-745000000.0,,,,0.0,,,,,,,,,,0.0,10764437500.0,-1098965000.0,,,,3938550000.0,,,1034535000.0,-377300000.0,,1033386000.0,,688023000.0,,,,,277517000.0,14161220000.0,,,,0.0,4798924000.0,78550000.0,,,,,919235000.0,,,,,3002827000.0,,,13353221000.0,,,168755000.0,1572478000.0,,,,,310723000.0,,,4451306000.0,,10800000000.0,,,,,,,,,,30258675000.0,1033386000.0,,,0.096,3506929000.0,3506929000.0,,,,,,,,,587551000.0,,,,18975697000.0,410469000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
