date,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyCostOfRevenue,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,annualOperatingIncome,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,trailingTotalRevenue,annualLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualCashDividendsPaid,quarterlyBasicAverageShares,annualEndCashPosition,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualOtherNonCurrentAssets,annualCurrentAssets,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualEbitda,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingInterestExpense,trailingRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualDilutedAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyOtherNonCashItems,annualTotalRevenue,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,annualInterestExpense,trailingBeginningCashPosition,annualDilutedEPS,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyPurchaseOfBusiness,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,annualChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2001-12-31,-260000000.0,,1129000000.0,22138000000.0,1353000000.0,,,25397000000.0,2885000000.0,,21260000000.0,25397000000.0,,770000000.0,10301000000.0,1809000000.0,1129000000.0,57000000.0,-290000000.0,-709000000.0,,,790000000.0,4971000000.0,1892000000.0,,-3778000000.0,,10301000000.0,194000000.0,194000000.0,-449000000.0,,169000000.0,-711000000.0,1136000000.0,,,,,,15433000000.0,-164000000.0,987000000.0,2551000000.0,,169000000.0,,127000000.0,4137000000.0,169000000.0,-908000000.0,194000000.0,,373000000.0,3000000.0,,-261000000.0,683000000.0,-461000000.0,1353000000.0,,,11425000000.0,21260000000.0,3205000000.0,1342000000.0,,-938000000.0,,169000000.0,,,-112000000.0,,416452000.0,-91000000.0,,11425000000.0,3259000000.0,4694000000.0,10064000000.0,,2513000000.0,,,14886000000.0,770000000.0,2551000000.0,4137000000.0,1.85,15433000000.0,466000000.0,19000000.0,,67000000.0,102000000.0,,,,,,,,,,,-290000000.0,987000000.0,,790000000.0,22138000000.0,21000000.0,371000000.0,,169000000.0,0.0,169000000.0,,2424000000.0,-441000000.0,,,654000000.0,-470000000.0,-84000000.0,477000000.0,2503000000.0,2551000000.0,,208000000.0,-4822000000.0,-2053000000.0,416452000.0,763000000.0,2952000000.0,,9815000000.0,0.0,-202000000.0,-179000000.0,498000000.0,14886000000.0,281000000.0,,,705000000.0,,1.85,3259000000.0,,4694000000.0,3205000000.0,392000000.0,-197000000.0,-4822000000.0,1809000000.0,683000000.0,87000000.0,10064000000.0,357000000.0,4844000000.0,,2551000000.0,,,,253000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,,1163000000.0,22196000000.0,1096000000.0,,,,1235000000.0,,,25214000000.0,,,10178000000.0,,,90000000.0,,,,,,,,,,,,180000000.0,180000000.0,,412680000.0,,,,,,,,,,,,2888000000.0,,,-49000000.0,209000000.0,,175000000.0,-543000000.0,180000000.0,,,-38000000.0,,-31000000.0,432000000.0,1280000000.0,,,,11362000000.0,21056000000.0,3252000000.0,,,739000000.0,,,,,-111000000.0,,,,0.435,,,,,,,,412680000.0,,,,4158000000.0,,,-121000000.0,251000000.0,,,,,,,,,,621000000.0,,,,-355000000.0,1027000000.0,,546000000.0,,,169000000.0,,175000000.0,0.0,175000000.0,0.435,2515000000.0,-373000000.0,,,702000000.0,,,541000000.0,,,,86000000.0,-4917000000.0,,,,,88000000.0,,,6000000.0,,463000000.0,15130000000.0,294000000.0,,,,,,3018000000.0,,4530000000.0,,65000000.0,20000000.0,,1881000000.0,,114000000.0,10213000000.0,,,,2888000000.0,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,824000000.0,22120000000.0,1424000000.0,,,,787000000.0,,,25346000000.0,,,10341000000.0,,,-252000000.0,,,,,,,,,,,,-264000000.0,-227000000.0,,413854000.0,,,,,,,,,15447000000.0,,,3074000000.0,,,-45000000.0,203000000.0,,246000000.0,-692000000.0,-264000000.0,,,-16000000.0,,33000000.0,551000000.0,995000000.0,,,,11363000000.0,21650000000.0,3045000000.0,,,1124000000.0,,,,,,,,,-0.64,,,,,,,,413854000.0,,,,3696000000.0,,,-132000000.0,-127000000.0,,,,,,,,,,,,,,-340000000.0,1424000000.0,,536000000.0,,,175000000.0,,246000000.0,0.0,246000000.0,-0.64,1782000000.0,-515000000.0,,,43000000.0,,,-129000000.0,,,,502000000.0,-4984000000.0,,,,,20000000.0,,,73000000.0,,263000000.0,15273000000.0,-348000000.0,,,,,,3226000000.0,,5034000000.0,,-155000000.0,-208000000.0,,1384000000.0,,-121000000.0,10289000000.0,,,,3074000000.0,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,1021000000.0,22543000000.0,1764000000.0,,,,1154000000.0,,,25954000000.0,,,10642000000.0,,,-290000000.0,,,,,,,,,,,,204000000.0,207000000.0,,413564000.0,,,,,,,,,15805000000.0,,,2399000000.0,,,,215000000.0,,147000000.0,-221000000.0,204000000.0,,,19000000.0,,441000000.0,673000000.0,1173000000.0,,,,11484000000.0,22282000000.0,3089000000.0,,,646000000.0,,,,,,,,,0.495,,,,,,,,413564000.0,,,,3672000000.0,,,123000000.0,,,,,,,,,,,,,,,-414000000.0,1410000000.0,,731000000.0,,,246000000.0,,147000000.0,0.0,147000000.0,0.495,2327000000.0,-422000000.0,,,696000000.0,,,527000000.0,,,,-8000000.0,-5107000000.0,,,,,,,,-99000000.0,,132000000.0,15702000000.0,331000000.0,,,,,,3411000000.0,,4894000000.0,,84000000.0,-9000000.0,,1477000000.0,,124000000.0,10595000000.0,,,,2399000000.0,,23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,-264000000.0,,1370000000.0,22776000000.0,1190000000.0,,,25742000000.0,1424000000.0,,21755000000.0,25742000000.0,,245000000.0,10991000000.0,1601000000.0,1370000000.0,166000000.0,-689000000.0,,,,1115000000.0,3769000000.0,1526000000.0,,-1987000000.0,,10991000000.0,245000000.0,255000000.0,-456000000.0,,165000000.0,-286000000.0,664000000.0,,,,,,16287000000.0,54000000.0,536000000.0,1511000000.0,,165000000.0,,153000000.0,3987000000.0,165000000.0,-531000000.0,245000000.0,,248000000.0,12000000.0,,-302000000.0,620000000.0,1276000000.0,1190000000.0,,,10669000000.0,21755000000.0,2924000000.0,1528000000.0,,693000000.0,,165000000.0,,996000000.0,-122000000.0,380000000.0,417626000.0,,,10669000000.0,2966000000.0,3816000000.0,11449000000.0,,2186000000.0,,,16562000000.0,245000000.0,1511000000.0,3987000000.0,0.585,16287000000.0,-134000000.0,,,-2000000.0,167000000.0,,,,,,,,,,,-689000000.0,536000000.0,,1115000000.0,22776000000.0,-22000000.0,147000000.0,,165000000.0,0.0,165000000.0,,2700000000.0,-504000000.0,,,741000000.0,141000000.0,,583000000.0,459000000.0,1511000000.0,,-121000000.0,-5113000000.0,-1814000000.0,417626000.0,416000000.0,3095000000.0,,8390000000.0,0.0,18000000.0,-117000000.0,670000000.0,16562000000.0,385000000.0,,,783000000.0,,0.585,2966000000.0,,3816000000.0,2924000000.0,285000000.0,80000000.0,-5113000000.0,1601000000.0,620000000.0,130000000.0,11449000000.0,,4621000000.0,,1511000000.0,,939000000.0,,279000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,1863000000.0,22986000000.0,1123000000.0,,,,2022000000.0,,,26163000000.0,,,10874000000.0,,,330000000.0,,,,,,,,,,,,676000000.0,321000000.0,,451428000.0,,,,,,,,,,,,1499000000.0,,,,187000000.0,,218000000.0,-360000000.0,676000000.0,,,32000000.0,,-8000000.0,430000000.0,1342000000.0,,,,10654000000.0,21578000000.0,3364000000.0,,,664000000.0,,,,,-122000000.0,,,,1.5,,,,,,,,451428000.0,,,,4585000000.0,,,-19000000.0,,,,,,,,,,,640000000.0,,,,-670000000.0,456000000.0,,1313000000.0,,,165000000.0,,218000000.0,0.0,218000000.0,1.5,3364000000.0,-341000000.0,,,778000000.0,,,678000000.0,,,,-258000000.0,-5258000000.0,,,,,53000000.0,,,53000000.0,,671000000.0,16950000000.0,505000000.0,,,,,,3177000000.0,,3935000000.0,,116000000.0,10000000.0,,2158000000.0,,184000000.0,11692000000.0,,,,1499000000.0,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,1377000000.0,23601000000.0,950000000.0,,,,1412000000.0,,,26570000000.0,,,11028000000.0,,,-417000000.0,,,,,,,,,,,,130000000.0,150000000.0,,451820000.0,,,,,,,,,16276000000.0,,,1803000000.0,,,,190000000.0,,150000000.0,-363000000.0,130000000.0,,,40000000.0,,-25000000.0,642000000.0,1007000000.0,,,,10817000000.0,21908000000.0,3526000000.0,,,618000000.0,,,,,-122000000.0,,,,0.285,,,,,,,,453164000.0,,,,4662000000.0,,,11000000.0,,,,,,,,,,,,,,,-617000000.0,629000000.0,,1117000000.0,,,218000000.0,,150000000.0,0.0,150000000.0,0.29,2419000000.0,-374000000.0,,,538000000.0,,,389000000.0,,,,338000000.0,-5193000000.0,,,,,-48000000.0,,,-68000000.0,,-43000000.0,17329000000.0,221000000.0,,,,,,2969000000.0,,3870000000.0,,-441000000.0,49000000.0,,2160000000.0,,71000000.0,12136000000.0,,,,1803000000.0,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,1310000000.0,23920000000.0,776000000.0,,,,1581000000.0,,,26936000000.0,,,12866000000.0,,,-89000000.0,,,,,,,,,,,,210000000.0,213000000.0,,452828000.0,,,,,,,,,18293000000.0,,,1723000000.0,,,,212000000.0,,191000000.0,-368000000.0,210000000.0,,,8000000.0,,-74000000.0,838000000.0,1224000000.0,,,,10921000000.0,22091000000.0,3782000000.0,,,690000000.0,,,,,-122000000.0,,,,0.46,,,,,,,,455186000.0,,,,4845000000.0,,,-31000000.0,,,,,,,,,,,,,,,-543000000.0,539000000.0,,903000000.0,,,150000000.0,,191000000.0,0.0,191000000.0,0.465,2805000000.0,-342000000.0,,,723000000.0,,,534000000.0,,,,155000000.0,-5358000000.0,,,,,187000000.0,,,40000000.0,,253000000.0,17710000000.0,330000000.0,,,,,,3016000000.0,,3402000000.0,,-117000000.0,102000000.0,,2256000000.0,,117000000.0,12352000000.0,,,,1723000000.0,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,-60000000.0,,1547000000.0,24338000000.0,1142000000.0,,,28055000000.0,1411000000.0,,22448000000.0,28055000000.0,,1160000000.0,11744000000.0,2221000000.0,1547000000.0,272000000.0,-201000000.0,,,,1216000000.0,6368000000.0,1965000000.0,,-1364000000.0,,11744000000.0,144000000.0,168000000.0,-493000000.0,,548000000.0,96000000.0,1316000000.0,,,,,,17324000000.0,-73000000.0,607000000.0,1027000000.0,,548000000.0,,214000000.0,5607000000.0,548000000.0,-273000000.0,144000000.0,,464000000.0,159000000.0,,-132000000.0,754000000.0,1175000000.0,1142000000.0,,,11306000000.0,22448000000.0,4196000000.0,1447000000.0,,860000000.0,,548000000.0,,441000000.0,-127000000.0,47000000.0,456444000.0,,,11306000000.0,3717000000.0,3385000000.0,12422000000.0,,2581000000.0,,,17406000000.0,1160000000.0,1027000000.0,5607000000.0,2.54,17324000000.0,-21000000.0,,,377000000.0,171000000.0,,,,42000000.0,,,,,,,-201000000.0,607000000.0,,1216000000.0,24338000000.0,191000000.0,191000000.0,,548000000.0,80000000.0,548000000.0,,2586000000.0,-294000000.0,,,493000000.0,-239000000.0,,315000000.0,292000000.0,1027000000.0,,57000000.0,-4984000000.0,-1351000000.0,457648000.0,852000000.0,2783000000.0,-265000000.0,11116000000.0,80000000.0,352000000.0,368000000.0,566000000.0,17406000000.0,260000000.0,,,840000000.0,,2.535,3717000000.0,,3385000000.0,4196000000.0,-51000000.0,207000000.0,-4984000000.0,2221000000.0,754000000.0,92000000.0,12422000000.0,,4748000000.0,,1027000000.0,,378000000.0,,-493000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,1723000000.0,24300000000.0,1388000000.0,,,,1823000000.0,,,27715000000.0,,,12605000000.0,,,715000000.0,,,,,,,,,,,,271000000.0,271000000.0,,472386000.0,,,,,,,,,,,,746000000.0,,,,224000000.0,,470000000.0,-167000000.0,271000000.0,,,40000000.0,,-26000000.0,432000000.0,1398000000.0,,,,11202000000.0,22135000000.0,4124000000.0,,,763000000.0,,,,,-130000000.0,,,,0.57,,,,,,,,477704000.0,,,,5580000000.0,,,19000000.0,,,,,,,,49000000.0,,,596000000.0,,,,-383000000.0,598000000.0,,1083000000.0,,,452000000.0,,470000000.0,80000000.0,470000000.0,0.575,3221000000.0,-235000000.0,,,830000000.0,,,635000000.0,,,,-764000000.0,-5070000000.0,,,,,44000000.0,,,18000000.0,,950000000.0,17572000000.0,451000000.0,,,,,,3415000000.0,,3217000000.0,,382000000.0,,,2362000000.0,,180000000.0,12502000000.0,,,,746000000.0,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,1490000000.0,24154000000.0,1079000000.0,,,,1254000000.0,,,27407000000.0,,,12523000000.0,,,-465000000.0,,,,,,,,,,,,124000000.0,119000000.0,,473410000.0,,,,,,,,,18286000000.0,,,954000000.0,,,,215000000.0,,253000000.0,-116000000.0,124000000.0,,,85000000.0,,-4000000.0,703000000.0,1036000000.0,,,,10852000000.0,21897000000.0,4108000000.0,,,735000000.0,,,,,-130000000.0,,,,0.26,,,,,,,,476002000.0,,,,5510000000.0,,,276000000.0,,,,,,,,,,,,,,,-468000000.0,656000000.0,,1055000000.0,,,470000000.0,,253000000.0,80000000.0,253000000.0,0.26,2290000000.0,-343000000.0,,,489000000.0,,,301000000.0,,,,21000000.0,-5130000000.0,,,,,-53000000.0,,,-217000000.0,,-122000000.0,17826000000.0,171000000.0,,,,,,3253000000.0,,3088000000.0,,-261000000.0,,,2356000000.0,,52000000.0,12696000000.0,,,,954000000.0,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,1432000000.0,24996000000.0,1268000000.0,,,,1418000000.0,,,28462000000.0,,,12996000000.0,,,117000000.0,,,,,,,,,,,,244000000.0,244000000.0,,474538000.0,,,,,,,,,18962000000.0,,,1102000000.0,,,,213000000.0,,316000000.0,-415000000.0,244000000.0,,,54000000.0,,16000000.0,944000000.0,1329000000.0,,,,10892000000.0,22811000000.0,4167000000.0,,,753000000.0,,,,,-131000000.0,,,,0.515,,,,,,,,475456000.0,,,,5651000000.0,,,-101000000.0,,,,,,,,,,,,,,,-469000000.0,630000000.0,,963000000.0,,,253000000.0,,316000000.0,80000000.0,316000000.0,0.515,2747000000.0,-314000000.0,,,790000000.0,,,576000000.0,,,,46000000.0,-5283000000.0,,,,,146000000.0,,,63000000.0,,431000000.0,18770000000.0,416000000.0,,,,,,3466000000.0,,3333000000.0,,-283000000.0,22000000.0,,2469000000.0,,172000000.0,13487000000.0,,,,1102000000.0,,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,63000000.0,,1621000000.0,25564000000.0,1102000000.0,,,29207000000.0,1562000000.0,,23388000000.0,29207000000.0,,726000000.0,12925000000.0,2425000000.0,1621000000.0,-12000000.0,-277000000.0,,,,1362000000.0,6057000000.0,1821000000.0,,-754000000.0,,12925000000.0,87000000.0,87000000.0,-523000000.0,,279000000.0,355000000.0,1167000000.0,,,,,,19383000000.0,310000000.0,512000000.0,1024000000.0,,279000000.0,,213000000.0,5819000000.0,279000000.0,-56000000.0,87000000.0,,446000000.0,30000000.0,,-35000000.0,891000000.0,1176000000.0,1102000000.0,,,11171000000.0,23388000000.0,4347000000.0,1610000000.0,,867000000.0,,279000000.0,,83000000.0,-132000000.0,438000000.0,473968000.0,,,11171000000.0,3643000000.0,3488000000.0,13750000000.0,,2620000000.0,,,19121000000.0,726000000.0,1024000000.0,5819000000.0,1.53,19383000000.0,-131000000.0,,,-173000000.0,452000000.0,,,,,,,,,,,-277000000.0,512000000.0,,1362000000.0,25564000000.0,209000000.0,316000000.0,,279000000.0,80000000.0,279000000.0,,2738000000.0,-363000000.0,,,511000000.0,-49000000.0,,309000000.0,-1030000000.0,1024000000.0,,-333000000.0,-5371000000.0,-1255000000.0,476572000.0,721000000.0,3118000000.0,173000000.0,10996000000.0,80000000.0,-37000000.0,172000000.0,351000000.0,19121000000.0,129000000.0,,,863000000.0,,1.525,3643000000.0,,3488000000.0,4347000000.0,,116000000.0,-5371000000.0,2425000000.0,891000000.0,42000000.0,13750000000.0,,4939000000.0,,1024000000.0,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,1698000000.0,25550000000.0,1450000000.0,,,,1874000000.0,,,28885000000.0,,,12727000000.0,,,462000000.0,,,,,,,,,,,,285000000.0,285000000.0,,476628000.0,,,,,,,,,,,,898000000.0,,,,215000000.0,,332000000.0,-174000000.0,285000000.0,,,64000000.0,,-24000000.0,490000000.0,1436000000.0,,,,11127000000.0,23149000000.0,4279000000.0,,,831000000.0,,,,,-134000000.0,,,,0.59,,,,,,,,484380000.0,,,,5736000000.0,,,25000000.0,,,,,,,,,,,626000000.0,,,,-435000000.0,579000000.0,,932000000.0,,,279000000.0,,332000000.0,0.0,332000000.0,0.6,3310000000.0,-199000000.0,,,819000000.0,,,605000000.0,,,,-433000000.0,-5469000000.0,,,,,16000000.0,,,53000000.0,,661000000.0,19266000000.0,453000000.0,,,,,,3335000000.0,,3280000000.0,,194000000.0,4000000.0,,2576000000.0,,168000000.0,13797000000.0,,,,898000000.0,,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,1355000000.0,24970000000.0,1137000000.0,,,,1340000000.0,,,28473000000.0,,,11822000000.0,,,-370000000.0,,,,,,,,,,,,-82000000.0,101000000.0,,477464000.0,,,,,,,,,18188000000.0,,,1929000000.0,,,,207000000.0,,294000000.0,-145000000.0,-82000000.0,,,50000000.0,,-4000000.0,782000000.0,1102000000.0,,,,11082000000.0,22896000000.0,4221000000.0,,,785000000.0,,,,,-133000000.0,,,,-0.17,,,,,,,,486038000.0,,,,5577000000.0,,,136000000.0,,,,,,,,,,,,,,,-391000000.0,854000000.0,,977000000.0,,,332000000.0,,294000000.0,0.0,294000000.0,-0.17,2442000000.0,-281000000.0,,,513000000.0,,,317000000.0,,,,197000000.0,-5455000000.0,,,,,-93000000.0,,,-38000000.0,,-89000000.0,18727000000.0,160000000.0,,,,,,3503000000.0,,4043000000.0,,-331000000.0,12000000.0,,2361000000.0,,59000000.0,13272000000.0,,,,1929000000.0,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,1764000000.0,25316000000.0,1758000000.0,,,,1999000000.0,,,30115000000.0,,,12144000000.0,,,64000000.0,,,,,,,,,,,,253000000.0,260000000.0,,478068000.0,,,,,,,,,18758000000.0,,,1824000000.0,,,,217000000.0,,608000000.0,-87000000.0,253000000.0,,,84000000.0,,-14000000.0,1076000000.0,1377000000.0,,,,11232000000.0,24610000000.0,4229000000.0,,,801000000.0,,,,,-134000000.0,,,,0.515,,,,,,,,488572000.0,,,,5505000000.0,,,-42000000.0,,,,,,,,,,,,,,,-588000000.0,1124000000.0,,1089000000.0,,,294000000.0,,608000000.0,0.0,608000000.0,0.53,3376000000.0,-271000000.0,,,807000000.0,,,576000000.0,,,,63000000.0,-5600000000.0,,,,,120000000.0,,,314000000.0,,335000000.0,19076000000.0,443000000.0,,,,,,4799000000.0,,4671000000.0,,-310000000.0,139000000.0,,2480000000.0,,183000000.0,13476000000.0,,,,1824000000.0,,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,342000000.0,,1938000000.0,24985000000.0,1967000000.0,,,29815000000.0,2060000000.0,,23793000000.0,29815000000.0,,661000000.0,11279000000.0,2545000000.0,1938000000.0,-240000000.0,-609000000.0,,,,1154000000.0,7273000000.0,1954000000.0,,-367000000.0,,11279000000.0,205000000.0,205000000.0,-541000000.0,,288000000.0,-84000000.0,1399000000.0,,,,,,18236000000.0,-312000000.0,1121000000.0,1636000000.0,,288000000.0,,186000000.0,6022000000.0,288000000.0,39000000.0,205000000.0,,541000000.0,67000000.0,,-435000000.0,1089000000.0,1243000000.0,1967000000.0,,,11041000000.0,23793000000.0,4248000000.0,940000000.0,,792000000.0,,288000000.0,,533000000.0,-140000000.0,315000000.0,480594000.0,,,11041000000.0,4830000000.0,4757000000.0,13336000000.0,,2813000000.0,,,18896000000.0,661000000.0,1636000000.0,6022000000.0,1.375,18236000000.0,223000000.0,,,25000000.0,263000000.0,,,,,,,,,,,-609000000.0,1121000000.0,,1154000000.0,24985000000.0,265000000.0,608000000.0,,288000000.0,0.0,288000000.0,,3303000000.0,-273000000.0,,,669000000.0,-477000000.0,,451000000.0,-550000000.0,1636000000.0,,-377000000.0,-5560000000.0,-1024000000.0,488812000.0,858000000.0,3203000000.0,-355000000.0,12430000000.0,0.0,-304000000.0,224000000.0,33000000.0,18896000000.0,332000000.0,,,820000000.0,,1.355,4830000000.0,,4757000000.0,4248000000.0,-235000000.0,69000000.0,-5560000000.0,2545000000.0,1089000000.0,127000000.0,13336000000.0,,5157000000.0,,1636000000.0,,478000000.0,,-682000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,1818000000.0,25055000000.0,1958000000.0,,,,2204000000.0,,,28856000000.0,,,11113000000.0,,,675000000.0,,,,,,,,,,,,203000000.0,199000000.0,,502374000.0,,,,,,,,,,,,1195000000.0,,,,202000000.0,,218000000.0,-238000000.0,203000000.0,,,56000000.0,,-15000000.0,675000000.0,1317000000.0,,,,11049000000.0,22635000000.0,4344000000.0,,,829000000.0,,,,,-143000000.0,,,,0.405,,,,,,,,504130000.0,,,,6221000000.0,,,2000000.0,,,,,,,,,,,595000000.0,,,,-473000000.0,844000000.0,,785000000.0,,,288000000.0,,218000000.0,0.0,218000000.0,0.405,3521000000.0,-240000000.0,,,718000000.0,,,488000000.0,,,,-746000000.0,-5700000000.0,,,,,52000000.0,,,-70000000.0,,915000000.0,19111000000.0,342000000.0,,,,,,3801000000.0,,3938000000.0,,427000000.0,3000000.0,,2605000000.0,,143000000.0,13411000000.0,,,,1195000000.0,,17000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
