date,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,annualCapitalStock,trailingOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyAccumulatedDepreciation,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyOperatingExpense,annualCurrentLiabilities,annualGrossProfit,annualDilutedEPS,quarterlyInterestExpense,annualOtherNonCashItems,annualStockholdersEquity,trailingNetIncomeCommonStockholders,quarterlyCurrentDebt,quarterlyStockholdersEquity,trailingDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualGrossPPE,quarterlyDilutedEPS,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyOtherCurrentAssets,quarterlyNetIncome,annualChangeInCashSupplementalAsReported,annualBasicAverageShares,quarterlyRepaymentOfDebt,annualOtherCurrentLiabilities,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualBeginningCashPosition,annualCashDividendsPaid,annualInterestExpense,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,annualCapitalExpenditure,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyOtherCurrentLiabilities,annualSellingGeneralAndAdministration,annualGoodwill,annualNetIncome,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,trailingChangesInAccountReceivables,annualDeferredIncomeTax,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyRetainedEarnings,annualOperatingExpense,quarterlyTaxProvision,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyBasicAverageShares,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyBasicEPS,quarterlyOperatingIncome,quarterlyCurrentAssets,quarterlyGrossPPE,annualCostOfRevenue,trailingOperatingIncome,quarterlyOtherNonCashItems,trailingTotalRevenue,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingIncome,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentDeferredRevenue,annualOtherCurrentAssets,trailingTaxProvision,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyEbitda,quarterlyStockBasedCompensation,annualCurrentDebt,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyAccountsPayable,trailingNetOtherFinancingCharges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingCommonStockIssuance,annualEndCashPosition,annualTotalAssets,annualTaxProvision,annualAccountsReceivable,annualCurrentAssets,quarterlyDilutedAverageShares,trailingInvestingCashFlow,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyLongTermDebt,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangeInAccountPayable,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualPretaxIncome,annualBasicEPS,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyChangesInAccountReceivables,annualOtherNonCurrentLiabilities,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualEbitda,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,annualInventory,trailingDeferredIncomeTax,annualSaleOfInvestment,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.459382400,187529000.0,,1517000.0,187529000.0,1534000.0,,,130169000.0,-288317000.0,1820400000.0,249234000.0,,5693000.0,151594845.0,,220658000.0,24992000.0,5384000.0,220658000.0,639159000.0,939913000.0,2825712000.0,1.94,17878000.0,8359000.0,408488000.0,,112813000.0,408488000.0,,,,1534000.0,418486000.0,0.43,-295063000.0,167104000.0,0.0,65517000.0,-19688000.0,148532323.0,-105563000.0,100964000.0,65517000.0,-117753000.0,61536000.0,0.0,,-151169000.0,,207217000.0,-111817000.0,70815000.0,1484448000.0,175805000.0,68237000.0,20425000.0,-31229000.0,-66635000.0,,,100964000.0,2319592000.0,1361913000.0,294094000.0,-28552000.0,-288317000.0,,3549000.0,-20806000.0,294094000.0,-51118000.0,-26506000.0,,,1609000.0,-111919000.0,130169000.0,318537000.0,2381128000.0,26497000.0,,-500000.0,,92014000.0,1517000.0,-23631000.0,1424317000.0,,148902273.0,939913000.0,2601683000.0,,1517000.0,,0.44,104508000.0,1189771000.0,418486000.0,2580026000.0,,2083000.0,,,624240000.0,1661770000.0,4911000.0,444584000.0,246670000.0,5405738000.0,-19613000.0,,0.0,,5977000.0,-21306000.0,182599000.0,187529000.0,65517000.0,124811000.0,7183000.0,112813000.0,14919000.0,,-22432000.0,31924000.0,,-19613000.0,238099000.0,318537000.0,246670000.0,,1661770000.0,1361913000.0,,187529000.0,3010171000.0,85368000.0,892289000.0,1189771000.0,152365116.0,,,85606000.0,1484448000.0,,743667000.0,1820400000.0,3010171000.0,55676000.0,238099000.0,294094000.0,680650000.0,379462000.0,1.98,1517000.0,892289000.0,-47114000.0,175805000.0,187529000.0,0.0,1869000.0,85606000.0,-63152000.0,511813000.0,47431000.0,2601683000.0,187529000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,179974000.0,,1649000.0,179974000.0,,,,,,,,,,,,217548000.0,,1891000.0,,636467000.0,,,,17828000.0,,,,106779000.0,462274000.0,,,,1539000.0,,0.45,,187529000.0,0.0,67817000.0,,,-175563000.0,,67817000.0,,,0.0,,,,,,,,182503000.0,11647000.0,-7555000.0,,,,,120191000.0,,,,-4566000.0,,,,-6171000.0,,,-12180000.0,,,1571000.0,,128813000.0,364004000.0,,45547000.0,,-851000.0,,113364000.0,,-75100000.0,1422722000.0,,147428261.0,895363000.0,,,,,0.46,129301000.0,1210228000.0,,,,2083000.0,,,621966000.0,,,,,,,,,,,-7022000.0,,179974000.0,67817000.0,145693000.0,5889000.0,,14501000.0,,-24506000.0,,,-19156000.0,,,216210000.0,,1684043000.0,1361913000.0,,,,,,,150704444.0,,,,1501540000.0,,765768000.0,1831452000.0,3041680000.0,-20776000.0,246590000.0,,656954000.0,,,,952797000.0,-60508000.0,,,,3546000.0,123178000.0,,,5476000.0,2579406000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,307223000.0,,,307223000.0,,,,,,,,,,,,214438000.0,,-5161000.0,,619124000.0,,,,14753000.0,,,,63150000.0,516337000.0,,,,1546000.0,,0.41,,179974000.0,0.0,62830000.0,,,-501187000.0,,62830000.0,,,650000.0,,,,,,,,5955000.0,205436000.0,127249000.0,,,,,123157000.0,,,,-2288000.0,,,,-8972000.0,,,-69865000.0,,,1521000.0,,128266000.0,404396000.0,,34917000.0,,0.0,,97747000.0,,117785000.0,1394853000.0,,148008994.0,890147000.0,,,,,0.42,117661000.0,1271813000.0,,,,10188000.0,,,604447000.0,,,,,,,,,,,-8322000.0,,307223000.0,62151000.0,127177000.0,4692000.0,,14677000.0,,-22440000.0,,,-18699000.0,,,233354000.0,,1687135000.0,1361913000.0,,,,,,,150200454.0,,,,1499967000.0,,736785000.0,1821806000.0,3093619000.0,5874000.0,234560000.0,,658068000.0,,,,307492000.0,80142000.0,,,,4769000.0,117189000.0,,,196464000.0,2577282000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,349624000.0,,,349624000.0,,,,,,,,,,,,211327000.0,,-1333000.0,,644278000.0,,,,14176000.0,,,,78938000.0,569713000.0,,,,1555000.0,,0.37,,307223000.0,0.0,55590000.0,,,0.0,,55590000.0,,,0.0,,,,,,,,7002000.0,65959000.0,42401000.0,,,,,129642000.0,,,,-1000.0,,,,-15411000.0,,,-8147000.0,,,1478000.0,,133788000.0,437463000.0,,37025000.0,,0.0,,92615000.0,,-3521000.0,1404638000.0,,148679393.0,921022000.0,,,,,0.37,108124000.0,1358783000.0,,,,1188000.0,,,629868000.0,,,,,,,,,,,-15411000.0,,349624000.0,54978000.0,121201000.0,5453000.0,,14410000.0,,-22522000.0,,,-18218000.0,,,223861000.0,,1675800000.0,1361913000.0,,,,,,,150607259.0,,,,1485052000.0,,752402000.0,1807752000.0,3166535000.0,-13336000.0,230527000.0,,652236000.0,,,,364528000.0,-29838000.0,,,,7245000.0,100724000.0,,,50548000.0,2596822000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,217417000.0,,11647000.0,217417000.0,1559000.0,,,139167000.0,-312914000.0,2078625000.0,382277000.0,,-10049000.0,151191617.0,,271880000.0,21249000.0,-5446000.0,271880000.0,728186000.0,1101401000.0,3112302000.0,1.67,15541000.0,15566000.0,573591000.0,,193150000.0,573591000.0,,,,1559000.0,452081000.0,0.44,-968325000.0,349624000.0,0.0,66253000.0,29888000.0,149402367.0,-291575000.0,140318000.0,66253000.0,-300896000.0,59544000.0,0.0,,-51493000.0,,187529000.0,-95179000.0,62298000.0,1470174000.0,216292000.0,99235000.0,-132207000.0,-87154000.0,-53919000.0,,,140318000.0,2568511000.0,1571190000.0,252490000.0,-39693000.0,-312914000.0,,15536000.0,-23365000.0,252490000.0,-247627000.0,38699000.0,,,1744000.0,31394000.0,139167000.0,478102000.0,2628055000.0,41921000.0,,-246776000.0,,108174000.0,11647000.0,-7770000.0,1582071000.0,,150575000.0,1101401000.0,2799514000.0,,11647000.0,,0.44,129161000.0,1294480000.0,452081000.0,2691982000.0,,2107000.0,,,712230000.0,1698113000.0,14846000.0,484247000.0,268630000.0,5804284000.0,-17077000.0,,0.0,,6314000.0,-270141000.0,328358000.0,217417000.0,66253000.0,139671000.0,5215000.0,193150000.0,15956000.0,,-25711000.0,18175000.0,,-17077000.0,235487000.0,478102000.0,268630000.0,,1698113000.0,1571190000.0,,217417000.0,3373105000.0,159410000.0,991810000.0,1294480000.0,150575000.0,,,85563000.0,1470174000.0,,857347000.0,2078625000.0,3373105000.0,43084000.0,235487000.0,252490000.0,724724000.0,411900000.0,1.69,11647000.0,991810000.0,-76950000.0,216292000.0,217417000.0,650000.0,2615000.0,85563000.0,-46548000.0,533742000.0,75870000.0,2799514000.0,217417000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,337487000.0,,,337487000.0,,,,,,,,,,,,267893000.0,,761000.0,,655568000.0,,,,18747000.0,,,,63150000.0,599027000.0,,,,1568000.0,,0.53,,217417000.0,0.0,79540000.0,,,-175788000.0,,79540000.0,,,0.0,,,,,,,,41600000.0,3995000.0,120070000.0,,,,,146651000.0,,,,-48428000.0,,,,-11536000.0,,,127815000.0,,,1779000.0,,138912000.0,532230000.0,,41938000.0,,-204000.0,,121478000.0,,-90842000.0,1493570000.0,,147714993.0,945267000.0,,,,,0.53,139464000.0,1506976000.0,,,,1289000.0,,,640119000.0,,,,,,,,,,,-11740000.0,,337487000.0,78955000.0,155674000.0,5249000.0,,15449000.0,,-26302000.0,,,-17224000.0,,,269853000.0,,2031231000.0,1571186000.0,,,,,,,149868273.0,,,,1798655000.0,,795032000.0,2068549000.0,3575525000.0,1832000.0,238577000.0,,698538000.0,,,,442028000.0,-82158000.0,,,,-890000.0,90558000.0,,,-7541000.0,2976498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,330043000.0,,,330043000.0,,,,,,,,,,,,263880000.0,,563000.0,,714690000.0,,,,20958000.0,,,,63150000.0,536283000.0,,,,1572000.0,,0.47,,337487000.0,0.0,70913000.0,,,-15787000.0,,70913000.0,,,0.0,,,,,,,,41669000.0,174067000.0,-7444000.0,,,,,122711000.0,,,,-120070000.0,,,,-25453000.0,,,-156058000.0,,,2249000.0,,151724000.0,577689000.0,,35178000.0,,0.0,,106091000.0,,81294000.0,1542085000.0,,147085314.0,969507000.0,,,,,0.48,126486000.0,1449277000.0,,,,1344000.0,,,698644000.0,,,,,,,,,,,-25453000.0,,330043000.0,70257000.0,143095000.0,6346000.0,,16046000.0,,-25454000.0,,,-16987000.0,,,298325000.0,,2023845000.0,1571186000.0,,,,,,,148887497.0,,,,1783897000.0,,841176000.0,2080358000.0,3529635000.0,17466000.0,232016000.0,,700909000.0,,,,406228000.0,47491000.0,,,,0.0,93568000.0,,,148614000.0,2993352000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,289495000.0,,,289495000.0,,,,,,,,,,,,265612000.0,,530000.0,,669572000.0,,,,20604000.0,,,,63150000.0,564278000.0,,,,1575000.0,,0.47,,330043000.0,0.0,69773000.0,,,-70788000.0,,69773000.0,,,810000.0,,,,,,,,40389000.0,68858000.0,-40548000.0,,,,,129258000.0,,,,-30512000.0,,,,-26078000.0,,,-65229000.0,,,2294000.0,,166498000.0,622580000.0,,28240000.0,,-18909000.0,,98013000.0,,-22504000.0,1499914000.0,,144942367.0,955812000.0,,,,,0.48,118087000.0,1425160000.0,,,,1370000.0,,,652871000.0,,,,,,,,,,,-44177000.0,,289495000.0,69148000.0,135318000.0,5202000.0,,16701000.0,,-24882000.0,,,-14572000.0,,,256905000.0,,2019206000.0,1580929000.0,,,,,,,146570617.0,,,,1769165000.0,,787659000.0,2114136000.0,3539296000.0,-38184000.0,230348000.0,,712255000.0,,,,427277000.0,-16046000.0,,,,0.0,101097000.0,,,42780000.0,2975018000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,286958000.0,,16272000.0,286958000.0,1580000.0,,,169896000.0,-334978000.0,2114647000.0,369143000.0,,188000.0,147750022.0,,260972000.0,23318000.0,-1666000.0,260972000.0,744835000.0,1036166000.0,3304750000.0,2.05,21960000.0,5974000.0,554628000.0,,63100000.0,554628000.0,,,,1580000.0,504874000.0,0.58,-317149000.0,289495000.0,,84885000.0,69541000.0,146687981.0,-54786000.0,132757000.0,84885000.0,-96453000.0,64756000.0,287000.0,,-203149000.0,,217417000.0,-104362000.0,82269000.0,1755479000.0,240821000.0,122223000.0,-2537000.0,-135870000.0,-78437000.0,,,132757000.0,2719909000.0,1581146000.0,305111000.0,-71308000.0,-334978000.0,,13505000.0,-15370000.0,305111000.0,-19113000.0,-109677000.0,,,2585000.0,-28818000.0,169896000.0,682653000.0,2784665000.0,27537000.0,,0.0,,112422000.0,,3234000.0,1636284000.0,,143872881.0,1036166000.0,3048738000.0,,16272000.0,,0.59,136048000.0,1488719000.0,504874000.0,2867103000.0,,1971000.0,,,728275000.0,2012572000.0,47316000.0,520085000.0,339993000.0,6171853000.0,-15106000.0,,,,8907000.0,-15083000.0,290706000.0,286958000.0,84885000.0,150942000.0,6521000.0,63100000.0,16560000.0,,-27724000.0,-951000.0,,-15106000.0,217566000.0,682653000.0,339993000.0,,2012572000.0,1581146000.0,,286958000.0,3603366000.0,132893000.0,1130452000.0,1488719000.0,145577134.0,,,102633000.0,1755479000.0,,880883000.0,2114647000.0,3603366000.0,66202000.0,217566000.0,305111000.0,755401000.0,438004000.0,2.08,,1130452000.0,-85157000.0,240821000.0,286958000.0,1097000.0,-61000.0,102633000.0,-270318000.0,585029000.0,106853000.0,3048738000.0,286958000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,149723000.0,,,149723000.0,,,,,,,,,,,,285946000.0,,-1171000.0,,699424000.0,,,,21714000.0,,,,63100000.0,607481000.0,,,,1588000.0,,0.72,,286958000.0,,104204000.0,,,-75775000.0,,104204000.0,,,,,,,,,,,50855000.0,-27037000.0,-137235000.0,,,,,137876000.0,,,,-53845000.0,,,,-20465000.0,,,-89713000.0,,,2585000.0,,152053000.0,767278000.0,,33163000.0,,-20000.0,,137367000.0,,-150831000.0,1646848000.0,,143273387.0,1022557000.0,,,,,0.72,161612000.0,1511511000.0,,,,1360000.0,,,683271000.0,,,,,,,,,,,-20485000.0,,149723000.0,103572000.0,175234000.0,6114000.0,,16153000.0,,-27709000.0,,,-12779000.0,,,320709000.0,,2001994000.0,1581160000.0,,,,,,,144693573.0,,,,1740753000.0,,861036000.0,2120521000.0,3632032000.0,28322000.0,260537000.0,,785812000.0,,,,497450000.0,-141516000.0,,,,-234000.0,101362000.0,,,-47502000.0,3024551000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,342586000.0,,,342586000.0,,,,,,,,,,,,287949000.0,,-1617000.0,,721676000.0,,,,20989000.0,,,,63100000.0,646340000.0,,,,1591000.0,,0.64,,149723000.0,,92713000.0,,,-25775000.0,,92713000.0,,,,,,,,,,,48035000.0,301604000.0,192863000.0,,,,,131475000.0,,,,-44532000.0,,,,-19207000.0,,,-89534000.0,,,2642000.0,,152264000.0,832774000.0,,27174000.0,,0.0,,119887000.0,,181421000.0,1613997000.0,,142443058.0,1104798000.0,,,,,0.65,143751000.0,1601897000.0,,,,5560000.0,,,705250000.0,,,,,,,,,,,-19207000.0,,342586000.0,92127000.0,157302000.0,7150000.0,,16426000.0,,-27218000.0,,,-11317000.0,,,377245000.0,,1984248000.0,1581160000.0,,,,,,,143708909.0,,,,1723699000.0,,865427000.0,2133489000.0,3735386000.0,52273000.0,261017000.0,,748570000.0,,,,416909000.0,109895000.0,,,,0.0,112116000.0,,,282397000.0,3089046000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,211859000.0,,,211859000.0,,,,,,,,,,,,287490000.0,,373000.0,,750500000.0,,,,20806000.0,,,,57924000.0,675255000.0,,,,1593000.0,,0.92,,342586000.0,,132037000.0,,,-14481000.0,,132037000.0,,,,,,,,,,,91662000.0,8636000.0,-130727000.0,,,,,133096000.0,,,,-83036000.0,,,,-18404000.0,,,-120959000.0,,,2877000.0,,153720000.0,937663000.0,,8232000.0,,0.0,,140269000.0,,-151660000.0,1663112000.0,,141890875.0,1104423000.0,,,,,0.92,161932000.0,1661866000.0,,,,1230000.0,,,732720000.0,,,,,,,,,,,-18404000.0,,211859000.0,131190000.0,178855000.0,9967000.0,,17780000.0,,-27148000.0,,,-17928000.0,,,365827000.0,,2018299000.0,1581160000.0,,,,,,,143056900.0,,,,1715367000.0,,912432000.0,2136111000.0,3797977000.0,-17855000.0,249791000.0,,750680000.0,,,,543355000.0,-156771000.0,,,,0.0,113741000.0,,,-9768000.0,3122722000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,283990000.0,,44747000.0,283990000.0,1599000.0,,,172453000.0,-323183000.0,2132501000.0,499610000.0,,2526000.0,143156176.0,,287051000.0,31275000.0,4941000.0,287051000.0,829577000.0,1179239000.0,3603571000.0,2.91,20956000.0,9354000.0,675366000.0,,57924000.0,675366000.0,,,,1599000.0,495636000.0,,-170512000.0,211859000.0,,89575000.0,-2968000.0,141910799.0,-54481000.0,130814000.0,89575000.0,-89212000.0,68575000.0,,,-413366000.0,,286958000.0,-114514000.0,84465000.0,1701837000.0,27069000.0,216407000.0,72131000.0,-196453000.0,-94681000.0,,,130814000.0,2932602000.0,1581160000.0,418529000.0,-71411000.0,-323183000.0,,23006000.0,-36605000.0,418529000.0,,-113160000.0,,,3162000.0,-34888000.0,172453000.0,994811000.0,3001177000.0,28305000.0,,,,117880000.0,,86182000.0,1780080000.0,,,1179239000.0,3156475000.0,,44747000.0,,,135099000.0,1699340000.0,495636000.0,3100466000.0,,1204000.0,,,811361000.0,1977236000.0,107515000.0,602394000.0,417648000.0,6704037000.0,-11190000.0,,,,11266000.0,-31116000.0,404929000.0,283990000.0,89801000.0,157052000.0,8044000.0,57924000.0,18216000.0,,-32439000.0,-969000.0,,-11190000.0,247300000.0,994811000.0,417648000.0,,1977236000.0,1581160000.0,,283990000.0,3831841000.0,96874000.0,494671000.0,1699340000.0,,,,91837000.0,1701837000.0,,964676000.0,2132501000.0,3831841000.0,44775000.0,247300000.0,416664000.0,815404000.0,515403000.0,2.94,,494671000.0,-8061000.0,27069000.0,283990000.0,,-735000.0,91837000.0,-252824000.0,668443000.0,179802000.0,3156475000.0,283990000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,649100000.0,,,649100000.0,,,,,,,,,,,,291629000.0,,1971000.0,,805476000.0,,,,23968000.0,,,,77924000.0,748823000.0,,,,1602000.0,,0.83,,283990000.0,,117386000.0,,,-19480000.0,,117386000.0,,,,,,,,,,,75548000.0,50983000.0,365110000.0,,,,,178200000.0,,,,-12178000.0,,,,-27336000.0,,,341463000.0,,,3378000.0,,435147000.0,1079785000.0,,38444000.0,,0.0,,155830000.0,,-108080000.0,1825176000.0,,140004627.0,1211514000.0,,,,,0.83,179046000.0,2116399000.0,435147000.0,,,15189000.0,,,785455000.0,,,,,,,,,,,-27336000.0,,649100000.0,116766000.0,199819000.0,6444000.0,,20021000.0,,-32412000.0,,,-26121000.0,,,409292000.0,,2553313000.0,1581160000.0,,,,,,,141129301.0,,,,2063321000.0,,984522000.0,2397251000.0,4513650000.0,29129000.0,265216000.0,,840654000.0,,,,530678000.0,-77352000.0,,,,,89315000.0,,,23647000.0,3764827000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,781546000.0,,,781546000.0,,,,,,,,,,,,294300000.0,,2005000.0,,803600000.0,,,,24438000.0,,,,77924000.0,840183000.0,,,,1604000.0,,0.8,,649100000.0,,114325000.0,,,-19482000.0,,114325000.0,,,,,,,,,,,62690000.0,215696000.0,132446000.0,,,,,124526000.0,,,,-2480000.0,,,,-32642000.0,,,-50608000.0,,,3671000.0,,438285000.0,1161674000.0,,33852000.0,,0.0,,148177000.0,,56836000.0,1819577000.0,,140245038.0,1210569000.0,,,,,0.81,172035000.0,2163403000.0,438285000.0,,,14981000.0,,,783968000.0,,,,,,,,,,,-32642000.0,,781546000.0,113725000.0,192247000.0,9364000.0,,19632000.0,,-32436000.0,,,-31119000.0,,,398727000.0,,2518106000.0,1581160000.0,,,,,,,141362136.0,,,,2044821000.0,,975635000.0,2405455000.0,4568858000.0,,285647000.0,,843942000.0,,,,460120000.0,86605000.0,,,,,30207000.0,,,183054000.0,3728675000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,696821000.0,,,696821000.0,,,,,,,,,,,,298269000.0,,1909000.0,,866896000.0,,,,23057000.0,,,,77865000.0,915037000.0,,,,1606000.0,,0.79,,781546000.0,,112026000.0,,,-18494000.0,,112026000.0,,,,,,,,,,,132111000.0,99780000.0,-84725000.0,,,,,45523000.0,,,,-22541000.0,,,,-30734000.0,,,-153771000.0,,,3794000.0,,438734000.0,1235605000.0,,34697000.0,,0.0,,146723000.0,,-61227000.0,1849441000.0,,140297795.0,1153832000.0,,,,,0.79,169045000.0,2222763000.0,438734000.0,,,16759000.0,,,846241000.0,,,,,,,,,,,-30734000.0,,696821000.0,111435000.0,190435000.0,10988000.0,,20655000.0,,-38095000.0,,,-26157000.0,,,398525000.0,,2561758000.0,1581160000.0,,,,,,,141558427.0,,,,2026645000.0,,1035941000.0,2407864000.0,4630627000.0,,273075000.0,,813500000.0,,,,503549000.0,-106705000.0,,,,-80080000.0,27809000.0,,,69046000.0,3715590000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
