date,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOperatingIncome,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlyDilutedAverageShares,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyBasicEPS,quarterlyTotalAssets,trailingOperatingIncome,annualOtherNonCurrentAssets,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyOtherCurrentAssets,annualTotalAssets,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyInventory,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualGrossProfit,annualNetPPE,quarterlyOperatingExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,annualGrossPPE,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualIncomeTaxPayable,quarterlyBasicAverageShares,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingOperatingExpense,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingNetIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNetOtherFinancingCharges,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyNetPPE,trailingChangeInInventory,trailingNetOtherFinancingCharges,annualBasicAverageShares,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,trailingChangesInAccountReceivables,annualGoodwill,annualInterestExpense,annualStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.586310400,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,88100000.0,,,,,,,,7300000.0,,,,,0.265956,,,,7300000.0,7300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,88100000.0,,,,,,,,,,,,,88100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.594259200,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,100300000.0,,,,,,,,7500000.0,,,,,0.273242,,,,7500000.0,7500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,100300000.0,,,,,,,,,,,,,100300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.602208000,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,85000000.0,,,,,,,,6000000.0,,,,,0.218594,,,,6000000.0,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,85000000.0,,,,,,,,,,,,,85000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.609897600,41900000.0,118100000.0,,,,42800000.0,143400000.0,,,,366900000.0,,,,,,,,,,4600000.0,54000000.0,17000000.0,1.00553,,,80400000.0,,,,93600000.0,36700000.0,,27600000.0,,44600000.0,,230500000.0,6900000.0,,27600000.0,,700000.0,,198500000.0,,4500000.0,6900000.0,6900000.0,54000000.0,83900000.0,7100000.0,4500000.0,144500000.0,5000000.0,,118100000.0,,,4600000.0,198500000.0,1.00553,,,143400000.0,47200000.0,,27600000.0,,,,,,,41900000.0,,5600000.0,5000000.0,,,,,,,,,,,,136400000.0,61900000.0,,,36700000.0,2300000.0,14000000.0,,,36700000.0,,36700000.0,80400000.0,52500000.0,144500000.0,,,,,,,,,,,,,,,700000.0,,27448200.0,102500000.0,-40600000.0,,,,7100000.0,,,,,14000000.0,,102500000.0,,,93600000.0,,,,,,,-40600000.0,,,,,,,-230500000.0,41200000.0,,,5600000.0,,,,,,,,,-230500000.0,,61900000.0,,,27448200.0,41200000.0,,,47200000.0,,,,,,,,400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.617846400,63400000.0,126800000.0,,-1900000.0,,,149500000.0,,,,,,,-12000000.0,,,27448200.0,,,22000000.0,,,,,,,99100000.0,,,,100100000.0,,,,,,-8900000.0,,8100000.0,,,,,0.295101,225900000.0,,,8100000.0,8100000.0,74900000.0,,7200000.0,5200000.0,,,,,,,3400000.0,,,,,,86200000.0,65400000.0,,,-17600000.0,,,700000.0,,,,,4300000.0,,,,,,34700000.0,,-22600000.0,,,,,,22000000.0,13300000.0,,,,,0.295101,7600000.0,,7600000.0,,,151000000.0,,,36700000.0,,5200000.0,-700000.0,,,,,,100000.0,-5000000.0,,700000.0,-2500000.0,,,-42200000.0,,,-600000.0,,,,27448200.0,,24300000.0,,111800000.0,,,,,,,,,,,-3900000.0,,,-29000000.0,,,12700000.0,14800000.0,,,,47900000.0,,,,,,,,12700000.0,,69600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.625795200,65600000.0,134200000.0,,-1900000.0,,,155900000.0,,,,,,,-21300000.0,,,27448200.0,,,25000000.0,,,,,,,100700000.0,,,,118400000.0,,,,,,-16600000.0,,8300000.0,,,,,0.302388,234900000.0,,,8300000.0,8300000.0,77100000.0,,7200000.0,5600000.0,,,,,,,4000000.0,,,,,,88100000.0,79500000.0,,,-3400000.0,,,300000.0,,,,,4300000.0,,,,,,38900000.0,,-6900000.0,,,,,,25000000.0,13800000.0,,,,,0.302388,1600000.0,,1600000.0,,,157800000.0,,,,,5500000.0,,,,,,,400000.0,-3500000.0,,16400000.0,13900000.0,,,-44000000.0,,,15800000.0,,,,27448200.0,,24300000.0,,114800000.0,,,,,,,,,,,-13100000.0,,,-6100000.0,,,13900000.0,11900000.0,,,,37300000.0,,,,,,,,13900000.0,,70800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.633744000,44400000.0,115600000.0,,-1900000.0,,,160100000.0,,,,,,,9700000.0,,,27448200.0,,,20700000.0,,,,,,,102500000.0,,,,95400000.0,,,,,,12100000.0,,6100000.0,,,,,0.222237,218100000.0,,,6100000.0,6100000.0,55900000.0,,7200000.0,5800000.0,,,,,,,4900000.0,,,,,,77600000.0,65100000.0,,,-200000.0,,,400000.0,,,,,4300000.0,,,,,,30300000.0,,-3900000.0,,,,,,20700000.0,9700000.0,,,,,0.222237,2400000.0,,2400000.0,,,162200000.0,,,,,3600000.0,,,,,,,300000.0,-3700000.0,,7700000.0,-11200000.0,,,-45700000.0,,,-9300000.0,,,,27448200.0,,24000000.0,,118400000.0,,,,,,,,,,,15800000.0,,,800000.0,,,9600000.0,9300000.0,,,,27400000.0,,,,,,,,9600000.0,,72700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.641433600,45700000.0,119900000.0,,-1900000.0,,49000000.0,165400000.0,,,,422400000.0,2700000.0,,44600000.0,22000000.0,,,,-13700000.0,24200000.0,4400000.0,57700000.0,19800000.0,1.100254,,,104900000.0,,,,108500000.0,18400000.0,-4600000.0,30200000.0,-7600000.0,50000000.0,7500000.0,271000000.0,7800000.0,,30200000.0,-5900000.0,,,224800000.0,,6000000.0,7800000.0,7800000.0,57700000.0,91900000.0,7700000.0,6000000.0,167100000.0,4300000.0,21000000.0,119900000.0,,,4400000.0,224800000.0,1.100254,,,165400000.0,61500000.0,61000000.0,30200000.0,,16600000.0,,10500000.0,500000.0,,45700000.0,,6200000.0,4300000.0,,,,,,47500000.0,,-4200000.0,,,,151400000.0,75400000.0,34700000.0,13300000.0,18400000.0,2000000.0,23500000.0,27700000.0,,18400000.0,,18400000.0,104900000.0,59500000.0,167100000.0,,,,-8300000.0,5500000.0,,,-11100000.0,,,,200000.0,-21400000.0,,,-8500000.0,27448200.0,122200000.0,-46800000.0,36700000.0,,-6600000.0,7700000.0,,,,,23500000.0,,122200000.0,-37600000.0,,102400000.0,,,,700000.0,,,-46800000.0,28900000.0,,-33600000.0,16000000.0,,-6100000.0,12800000.0,23700000.0,,,6200000.0,22000000.0,,,,,,,-700000.0,12800000.0,-18300000.0,75400000.0,,,27448200.0,23700000.0,,,61500000.0,,,-700000.0,,,,,1100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.649382400,60900000.0,139700000.0,,-2500000.0,,,171500000.0,,,,,,,-24200000.0,,,27448200.0,,,25900000.0,,,,,,,107700000.0,,,,110700000.0,,,,,,-19900000.0,,8500000.0,,,,,0.309674,247400000.0,,,8500000.0,8500000.0,73100000.0,,7900000.0,6000000.0,,,,,,,3500000.0,,,,,,96000000.0,71300000.0,,,-100000.0,,,400000.0,,,,,4300000.0,,,,,,39400000.0,,-4100000.0,,,,,,25900000.0,13900000.0,,,,,0.309674,1400000.0,,1400000.0,,,174300000.0,,,18400000.0,,5400000.0,-1100000.0,,,,,,100000.0,-4200000.0,,,2700000.0,,,-48300000.0,,,5200000.0,,,,27448200.0,,23600000.0,,126400000.0,,,,,,,,,,,-15700000.0,,,-17000000.0,,,13500000.0,25500000.0,,,,35400000.0,,,,,,,,13500000.0,,78100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.657331200,58000000.0,142400000.0,,-2500000.0,,,177500000.0,,,,,,,-8000000.0,,,27448200.0,,,28600000.0,,,,,,,108600000.0,,,,125200000.0,,,,,,-2800000.0,,8600000.0,,,,,0.313317,251000000.0,,,8600000.0,8600000.0,70000000.0,,7700000.0,6000000.0,,,,,,,4300000.0,,,,,,92500000.0,82200000.0,,,-500000.0,,,300000.0,,,,,4300000.0,,,,,,43000000.0,,-3900000.0,,,,,,28600000.0,14300000.0,,,,,0.313317,2100000.0,,2100000.0,,,181000000.0,,,,,5700000.0,,,,,,,300000.0,-3400000.0,,,4100000.0,,,-50500000.0,,,6600000.0,,,,27448200.0,,23100000.0,,130000000.0,,,,,,,,,,,600000.0,,,700000.0,,,14400000.0,23400000.0,,,,34600000.0,,,,,,,,14400000.0,,79500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.665280000,41600000.0,129700000.0,,-2500000.0,,,181300000.0,,,,,,,17400000.0,,,27448200.0,,,25800000.0,,,,,,,109200000.0,,,,102000000.0,,,,,,19700000.0,,6300000.0,,,,,0.229523,238900000.0,,,6300000.0,6300000.0,53500000.0,,7600000.0,16000000.0,,,,,,,4400000.0,,,,,,82300000.0,66000000.0,,,200000.0,,,300000.0,,,,,4300000.0,,,,,,36000000.0,,-3400000.0,,,,,,25800000.0,10300000.0,,,,,0.229523,7700000.0,,7700000.0,,,185400000.0,,,,,4000000.0,,,,,,,200000.0,-3900000.0,,,-14800000.0,,,-52800000.0,,,-12300000.0,,,,27448200.0,,12600000.0,,133400000.0,,,,,,,,,,,23600000.0,,,5600000.0,,,10200000.0,20500000.0,,,,21100000.0,,,,,,,,10200000.0,,80600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.672969600,50000000.0,141000000.0,,-2500000.0,,51500000.0,186900000.0,,,,455000000.0,4600000.0,,38300000.0,24800000.0,,,,-9500000.0,27500000.0,7700000.0,62200000.0,20800000.0,1.154903,,,111400000.0,,,,117100000.0,24500000.0,400000.0,31700000.0,-10000000.0,52500000.0,18900000.0,283900000.0,8400000.0,,31700000.0,15900000.0,,,252400000.0,,6000000.0,8400000.0,8400000.0,62200000.0,107800000.0,7900000.0,6000000.0,190200000.0,4300000.0,23500000.0,141000000.0,-1100000.0,,7700000.0,252400000.0,1.154903,,,186900000.0,66500000.0,64300000.0,31700000.0,,800000.0,,11800000.0,800000.0,,50000000.0,,6400000.0,4300000.0,,,,,,52800000.0,,-4900000.0,,,,171100000.0,82900000.0,39300000.0,14100000.0,24500000.0,1800000.0,22500000.0,33200000.0,,24500000.0,,24500000.0,111400000.0,63300000.0,190200000.0,,,,-11000000.0,5700000.0,,,-4800000.0,,,,200000.0,-5800000.0,,,-3000000.0,27448200.0,136700000.0,-53800000.0,18400000.0,,-500000.0,7900000.0,,,,,22500000.0,,136700000.0,-16300000.0,,119600000.0,,,,-700000.0,,,-53800000.0,24700000.0,,-17300000.0,16800000.0,,-6500000.0,13500000.0,25200000.0,,,6400000.0,24800000.0,,,,,,,-1000000.0,13500000.0,6100000.0,82900000.0,,,27448200.0,25200000.0,,,66500000.0,,,,,,,,800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.680918400,61500000.0,155500000.0,,-2800000.0,,,193100000.0,,,,,,,-15200000.0,,,27448200.0,,,27700000.0,,,,,,,114500000.0,,,,119700000.0,,,,,,-12000000.0,,8900000.0,,,,,0.324247,270000000.0,,,8900000.0,8900000.0,73700000.0,,7900000.0,7000000.0,,,,,,,4800000.0,,,,,,99700000.0,77800000.0,,,-500000.0,,,700000.0,,,,,4300000.0,,,,,,41900000.0,,-5800000.0,,,,,,27700000.0,14600000.0,,,,,0.324247,9700000.0,,9700000.0,,,196300000.0,,,24500000.0,,5700000.0,,,,,,,100000.0,-5700000.0,,,-2800000.0,,,-56200000.0,,,0.0,,,,27448200.0,,22100000.0,,141600000.0,,,,,,,,,,,-6300000.0,,,-14800000.0,,,14200000.0,27500000.0,,,,34000000.0,,,,,,,,14200000.0,,85400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.688867200,57100000.0,157400000.0,,-2800000.0,,,199600000.0,,,,,,,-16800000.0,,,27448200.0,,,30500000.0,,,,,,,115500000.0,,,,130800000.0,,,,,,-10900000.0,,9300000.0,,,,,0.33882,272900000.0,,,9300000.0,9300000.0,69200000.0,,7800000.0,7100000.0,,,,,,,4900000.0,,,,,,103000000.0,85300000.0,,,-100000.0,,,500000.0,,,,,4300000.0,,,,,,45500000.0,,-3500000.0,,,,,,30500000.0,15300000.0,,,,,0.33882,2900000.0,,2900000.0,,,203700000.0,,,,,6000000.0,,,,,,,100000.0,-3400000.0,,,4200000.0,,,-58200000.0,,,7000000.0,,,,27448200.0,,21800000.0,,144800000.0,,,,,,,,,,,-7500000.0,,,-6800000.0,,,15000000.0,23400000.0,,,,33700000.0,,,,,,,,15000000.0,,86600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.696816000,44400000.0,148000000.0,,-2800000.0,,,203500000.0,,,,,,,14400000.0,,,27448200.0,,,28400000.0,,,,,,,115300000.0,,,,112000000.0,,,,,,16700000.0,,6700000.0,,,,,0.244096,263300000.0,,,6700000.0,6700000.0,56400000.0,,7700000.0,6800000.0,,,,,,,5700000.0,,,,,,91300000.0,72700000.0,,,200000.0,,,300000.0,,,,,4300000.0,,,,,,39300000.0,,-3700000.0,,,,,,28400000.0,11100000.0,,,,,0.244096,10500000.0,,10500000.0,,,206900000.0,,,,,4400000.0,,,,,,,100000.0,-4500000.0,,,-9900000.0,,,-60600000.0,,,-7100000.0,,,,27448200.0,,21100000.0,,148000000.0,,,,,,,,,,,21200000.0,,,7600000.0,,,10900000.0,23200000.0,,,,21200000.0,,,,,,,,10900000.0,,87400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.704592000,53600000.0,161600000.0,,-2800000.0,,54500000.0,209600000.0,,,,483500000.0,,,43200000.0,28400000.0,,,,-5900000.0,28300000.0,5900000.0,65600000.0,22000000.0,1.24234,,,116200000.0,,,,121100000.0,36300000.0,-600000.0,34100000.0,-11200000.0,56100000.0,30200000.0,301300000.0,9100000.0,,34100000.0,24000000.0,,,277800000.0,,6900000.0,9100000.0,9100000.0,65600000.0,114900000.0,8200000.0,6900000.0,212200000.0,3800000.0,25600000.0,161600000.0,,,5900000.0,277800000.0,1.24234,,,209600000.0,77800000.0,65500000.0,34100000.0,,-200000.0,,12800000.0,600000.0,,53600000.0,,6700000.0,3800000.0,,,,,,55600000.0,,-3800000.0,,,,182200000.0,88300000.0,41100000.0,15000000.0,36300000.0,2100000.0,21000000.0,41400000.0,,36300000.0,,36300000.0,116200000.0,67300000.0,212200000.0,,,,-12800000.0,5900000.0,,,-11400000.0,,,,0.0,-3800000.0,,,-4300000.0,27448200.0,150900000.0,-62600000.0,24500000.0,,-1500000.0,8200000.0,,,,,21000000.0,,150900000.0,-16800000.0,,127700000.0,,,,400000.0,,,-62600000.0,34000000.0,,-17400000.0,25800000.0,,600000.0,14500000.0,25200000.0,,,6700000.0,28400000.0,,,,,,,-1600000.0,14500000.0,11800000.0,88300000.0,,,27448200.0,25200000.0,,,77800000.0,,,-400000.0,,,,,400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.712540800,55800000.0,167100000.0,,-3100000.0,,,216100000.0,,,,,,,-16300000.0,,,27448200.0,,,28000000.0,,,,,,,119900000.0,,,,124800000.0,,,,,,-11100000.0,,9600000.0,,,,,0.34975,287000000.0,,,9600000.0,9600000.0,67700000.0,,8100000.0,9200000.0,,,,,,,4200000.0,,,,,,101100000.0,81400000.0,,,-2400000.0,,,500000.0,,,,,3800000.0,,,,,,43400000.0,,-6700000.0,,,,,,28000000.0,15800000.0,,,,,0.34975,19800000.0,,19800000.0,,,219300000.0,,,36300000.0,,6200000.0,,,,,,,100000.0,-4400000.0,,,-3100000.0,,,-64700000.0,,,0.0,,,,27448200.0,,20500000.0,,154900000.0,,,,,,,,,,,-6700000.0,,,-16400000.0,,,15400000.0,26000000.0,,,,29800000.0,,,,,,,,15400000.0,,90200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.720489600,47400000.0,162200000.0,,-3100000.0,,,223400000.0,,,,,,,-4800000.0,,,27448200.0,,,30400000.0,,,,,,,118400000.0,,,,133900000.0,,,,,,1700000.0,,10400000.0,,,,,0.378896,280600000.0,,,10400000.0,10400000.0,56800000.0,,8100000.0,9200000.0,,,,,,,4400000.0,,,,,,94900000.0,86600000.0,,,0.0,,,300000.0,,,,,1300000.0,,,,,,47300000.0,,-3700000.0,,,,,,30400000.0,17200000.0,,,,,0.378896,16200000.0,,16200000.0,,,223800000.0,,,,,6800000.0,,,,,,,100000.0,-3900000.0,,,-5300000.0,,,-66900000.0,,,-2200000.0,,,,27448200.0,,19600000.0,,156500000.0,,,,,,,,,,,5600000.0,,,-3600000.0,,,16900000.0,21600000.0,,,,25800000.0,,,,,,,,16900000.0,,89600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.728438400,42100000.0,156700000.0,,-3100000.0,,,227700000.0,,,,,,,16900000.0,,,27448200.0,,,28900000.0,,,,,,,122700000.0,,,,110400000.0,,,,,,16600000.0,,7400000.0,,,,,0.269599,279400000.0,,,7400000.0,7400000.0,51300000.0,,7900000.0,9700000.0,,,,,,,4400000.0,,,,,,83000000.0,69800000.0,,,-700000.0,,,1100000.0,,,,,1300000.0,,,,,,40600000.0,,-8000000.0,,,,,,28900000.0,12600000.0,,,,,0.269599,29300000.0,,29300000.0,,,228100000.0,,,,,5200000.0,,,,,,,100000.0,-7700000.0,,20500000.0,-3100000.0,,,-68400000.0,,,0.0,,,,27448200.0,,19100000.0,,162300000.0,,,,,,,,,,,24300000.0,,,13000000.0,,,11700000.0,21600000.0,,,,,,,,,,,,11700000.0,,93900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.736128000,56500000.0,168400000.0,,-3100000.0,,59700000.0,219000000.0,,,,491300000.0,-200000.0,,30400000.0,27400000.0,,,,5600000.0,30400000.0,5700000.0,74300000.0,24100000.0,1.198621,,,126400000.0,,,,122300000.0,50400000.0,-4700000.0,37400000.0,-12400000.0,61500000.0,28000000.0,300900000.0,5500000.0,,32900000.0,35200000.0,,,294800000.0,,6900000.0,5500000.0,10000000.0,74300000.0,117600000.0,,6900000.0,220500000.0,,26200000.0,168400000.0,-2100000.0,,5700000.0,294800000.0,1.198621,,,219000000.0,71900000.0,63200000.0,32900000.0,,-1600000.0,,13100000.0,300000.0,,56500000.0,,3300000.0,,,,,,,59100000.0,,-6500000.0,,,,190400000.0,96300000.0,43500000.0,15800000.0,50400000.0,2100000.0,23200000.0,56200000.0,,50400000.0,,50400000.0,126400000.0,72800000.0,220500000.0,,,,-17200000.0,5800000.0,,,5300000.0,,,,200000.0,-5000000.0,,,-5700000.0,27448200.0,166900000.0,-70600000.0,36300000.0,,-2600000.0,,,,,,23200000.0,,166900000.0,-24900000.0,,130700000.0,,,,100000.0,,,-70600000.0,33000000.0,,-21000000.0,21200000.0,,800000.0,15600000.0,29100000.0,,,3300000.0,27400000.0,,,,,,,-4800000.0,15600000.0,14200000.0,96300000.0,,,27448200.0,29100000.0,,,71900000.0,,,,,,,,400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.744076800,67600000.0,171800000.0,,-3300000.0,,,224500000.0,,,,,,,-22400000.0,,,27448200.0,,,29600000.0,,,,,,,139200000.0,,,,118300000.0,,,,,,-34000000.0,,8900000.0,,,,,0.324247,311000000.0,,,8900000.0,8900000.0,85400000.0,,,7200000.0,,,,,,,4900000.0,,,,,,111900000.0,74400000.0,,,-300000.0,,,400000.0,,,,,,,,,,,43900000.0,,-20100000.0,,,,,,29600000.0,14600000.0,,,,,0.324247,13500000.0,,13500000.0,,,225600000.0,,,50400000.0,,5700000.0,,,,,,,100000.0,-20500000.0,,10200000.0,-3200000.0,,,-72900000.0,,,100000.0,,,,27448200.0,,30500000.0,,174400000.0,,,,,,,,,,,-13500000.0,,,-36900000.0,,,14300000.0,23700000.0,,,,33700000.0,,,,,,,,14300000.0,,101500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.752025600,55400000.0,165900000.0,,-3400000.0,,,231600000.0,,,,,,,-6300000.0,,,27448200.0,,,32400000.0,,,,,,,139100000.0,,,,138400000.0,,,,,,16100000.0,,10400000.0,,,,,0.378896,305000000.0,,,10400000.0,10400000.0,73000000.0,,,6900000.0,,,,,,,5400000.0,,,,,,105000000.0,88500000.0,,,-15800000.0,,,100000.0,,,,,,,,,,,49900000.0,,-4300000.0,,,,,,32400000.0,17600000.0,,,,,0.378896,10000000.0,,10000000.0,,,232000000.0,,,,,7200000.0,,,,,,,0.0,12000000.0,,,-3100000.0,,,-75400000.0,,,300000.0,,,,27448200.0,,29600000.0,,178000000.0,,,,,,,,,,,4100000.0,,,-3500000.0,,,17500000.0,28300000.0,,,,27100000.0,,,,,,,,17500000.0,,102600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.759974400,47900000.0,160500000.0,,-3300000.0,,,234300000.0,,,,,,,16900000.0,,,27448200.0,,,31800000.0,,,,,,,141000000.0,,,,120600000.0,,,,,,19900000.0,,7400000.0,,,,,0.269599,301500000.0,,,7400000.0,7400000.0,65600000.0,,,8500000.0,,,,,,,5500000.0,,,,,,90000000.0,77000000.0,,,-700000.0,,,600000.0,,,,,,,,,,,43600000.0,,-4700000.0,,,,,,31800000.0,12400000.0,,,,,0.269599,25300000.0,,25300000.0,,,235900000.0,,,,,5000000.0,,,,,,,100000.0,-4400000.0,,,-4500000.0,,,-78200000.0,,,-1200000.0,,,,27448200.0,,28500000.0,,182200000.0,,,,,,,,,,,24300000.0,,,15200000.0,,,11800000.0,25700000.0,,,,22200000.0,,,,,,,,11800000.0,,104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
