date,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyGrossProfit,annualCapitalExpenditure,trailingDeferredIncomeTax,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualChangeInAccountPayable,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualDeferredIncomeTax,trailingFreeCashFlow,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyEbitda,quarterlyStockBasedCompensation,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualResearchAndDevelopment,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,quarterlyNetOtherInvestingChanges,annualRetainedEarnings,quarterlyOperatingExpense,annualNetIncome,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyLongTermDebt,trailingChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyNetIncomeContinuousOperations,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualDilutedEPS,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualSaleOfInvestment,annualBasicAverageShares,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualBasicEPS,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossProfit,annualInventory,quarterlyNetPPE,trailingChangeInInventory,quarterlyResearchAndDevelopment,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,annualDilutedAverageShares,quarterlyBeginningCashPosition,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,trailingRepaymentOfDebt,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingBasicAverageShares,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2016-03-31,,85916000.0,,,125266000.0,,-238127000.0,831180000.0,196829000.0,,-27592000.0,1095880000.0,,,470971000.0,,,,2757305000.0,,-5433000.0,,,,,,,,,,,,606853000.0,,-57406000.0,2524083000.0,768373000.0,,3837372000.0,-33710000.0,9466000.0,117074000.0,11973000.0,,,,,,,,1607390000.0,,1988932000.0,502708000.0,592793000.0,,670663000.0,360209000.0,,,3626000.0,,385055000.0,,-73238000.0,0.38,1547434000.0,,,402346000.0,,,,,313014000.0,-75526000.0,46971000.0,,,,,,295806000.0,,,24044000.0,,-31218000.0,,89000000.0,-151671000.0,,,,6818000.0,,,,,,,,-4872000.0,,,461734000.0,48751000.0,734450000.0,-365600000.0,,,119130000.0,0.0,,,,293623000.0,126948000.0,,,,,59213000.0,12242000.0,,,241253000.0,,57164000.0,,,,,,,,262405000.0,,,547154000.0,272116000.0,,,4364695000.0,1840612000.0,,,,,,,,0.39,1095880000.0,,,,,,48751000.0,,,,,,33817000.0,-164353000.0,176665000.0,,,104847000.0,,,,976750000.0,,,,,,1095880000.0,,,,,,,,,,,,,,,,
2016-06-30,,84874000.0,,,125475000.0,,44342000.0,878945000.0,-118962000.0,,-18367000.0,924098000.0,,,487861000.0,,,,2731852000.0,,-8735000.0,,,,,,,,,,,,617907000.0,,-63905000.0,2523356000.0,745020000.0,,3825289000.0,-23627000.0,-764000.0,131590000.0,13604000.0,,,,,,,,1612533000.0,,1986832000.0,525377000.0,592806000.0,,703821000.0,391084000.0,,,16805000.0,,402987000.0,,-111810000.0,0.41,1547753000.0,,,402614000.0,,,,,325592000.0,-83610000.0,49419000.0,,,,,,330780000.0,,,23914000.0,,-35172000.0,,5400000.0,-130540000.0,,,,12367000.0,,,,,,,,3748000.0,,,572391000.0,52106000.0,722191000.0,-375300000.0,,,-171782000.0,0.0,,,,-24782000.0,127041000.0,,,,,67020000.0,17601000.0,,,242607000.0,,63671000.0,,,,,,,,-59954000.0,,,-27778000.0,263425000.0,,,4344385000.0,1821029000.0,,,,,,,,0.42,924098000.0,,,,,,52106000.0,,,,,,40656000.0,-174301000.0,214243000.0,,,104847000.0,,,,1095880000.0,,,,,,924098000.0,,,,,,,,,,,,,,,,
2016-09-30,,362101000.0,,,125500000.0,,323446000.0,1679757000.0,-438293000.0,,-44540000.0,830372000.0,,,886477000.0,,,,3213387000.0,,-4341000.0,,,,,,,,,,,,630731000.0,,-63954000.0,3146987000.0,1615719000.0,,4019370000.0,-46936000.0,16389000.0,411556000.0,14096000.0,,,,,,,,1741760000.0,,1597668000.0,742568000.0,604700000.0,,1452931000.0,793280000.0,,,5145000.0,,524376000.0,,-29686000.0,2.03,1198461000.0,,,364378000.0,,,,,439320000.0,,256162000.0,,,,,,249394000.0,,,24305000.0,,-37249000.0,,528277000.0,64822000.0,,,,1289000.0,,,,,,,,6584000.0,,,607701000.0,257798000.0,701592000.0,-383500000.0,,,-93726000.0,0.0,,,,-115060000.0,127178000.0,,,,,346324000.0,90162000.0,,,247231000.0,,70083000.0,,,,,,,,-152309000.0,,,-743548000.0,254637000.0,,,4955147000.0,1808160000.0,,,,,,,,2.05,830372000.0,,,,,,257798000.0,,,,,,40927000.0,-203989000.0,344874000.0,,,104847000.0,,,,924098000.0,,,,,,830372000.0,,,,,,,,,,,,,,,,
2016-12-31,533151000.0,255157000.0,,1282285000.0,124927000.0,,74122000.0,1629940000.0,366617000.0,14713000.0,-47892000.0,1282285000.0,,712538000.0,859517000.0,-154900000.0,,1916778000.0,3228630000.0,,5750000.0,5019822000.0,,3227607000.0,1610771000.0,,203783000.0,-149923000.0,,-662000.0,,97405000.0,651111000.0,,-63616000.0,3227607000.0,1617859000.0,-383713000.0,4148722000.0,-45802000.0,-25753000.0,284144000.0,21951000.0,-150075000.0,,266375000.0,779857000.0,6191000.0,,,1862736000.0,551380000.0,1610771000.0,712538000.0,570555000.0,3228630000.0,1319963000.0,770423000.0,619973000.0,,3369000.0,4148722000.0,604360000.0,551380000.0,202669000.0,1.52,1198679000.0,,237684000.0,389388000.0,2314996000.0,1198679000.0,976750000.0,-248881000.0,501783000.0,,180599000.0,522295000.0,159338000.0,5091366000.0,,1579709000.0,237684000.0,1863759000.0,-12759000.0,25142000.0,,-51261000.0,4.34,522295000.0,-115669000.0,-12436000.0,1862736000.0,,-5761000.0,,154470000.0,,,-12065000.0,,125292000.0,-12981000.0,61624000.0,-138391000.0,387675000.0,192725000.0,779857000.0,-383713000.0,,104847000.0,451913000.0,0.0,,1319963000.0,4.4,621092000.0,126699000.0,,,0.0,245949000.0,219932000.0,39333000.0,2704826000.0,387675000.0,267398000.0,,75457000.0,1617859000.0,774873000.0,,267398000.0,944364000.0,389388000.0,,569831000.0,28945000.0,0.0,74249000.0,245949000.0,570555000.0,1282285000.0,5091366000.0,1863759000.0,,305535000.0,,,0.0,-194570000.0,,1.54,1282285000.0,,,,,1282285000.0,192725000.0,-333058000.0,,692489000.0,,,39070000.0,-194570000.0,319525000.0,,,104847000.0,788048000.0,-7521000.0,126966000.0,830372000.0,319525000.0,,651111000.0,,,1282285000.0,,,,,,,,,,,,,,,,
2017-03-31,,78343000.0,,,125182000.0,,-342533000.0,849663000.0,289642000.0,,-31024000.0,1463081000.0,,,479201000.0,,,,2794226000.0,,-6168000.0,,,,,,,,,,,,662923000.0,,-63404000.0,2799733000.0,1201814000.0,,4145469000.0,-19312000.0,13428000.0,130876000.0,10844000.0,,,,,,,,1851644000.0,,1592412000.0,545492000.0,570937000.0,,676945000.0,370462000.0,,,-781000.0,,400858000.0,,-21377000.0,0.54,1198896000.0,,,393516000.0,,,,,324821000.0,-107336000.0,68599000.0,,,,,,243475000.0,,,24456000.0,,-30243000.0,,415108000.0,-211700000.0,,,,-31391000.0,,,,,,,,11386000.0,,,416232000.0,68599000.0,767108000.0,-392900000.0,,,180796000.0,0.0,,,,411928000.0,127229000.0,,,,,70837000.0,2238000.0,,,270023000.0,,62586000.0,,,,,,,,381685000.0,,,660253000.0,238069000.0,,,4645870000.0,1846137000.0,,,,,,,,0.55,1463081000.0,,,,,,68599000.0,,,,,,35583000.0,-197171000.0,241214000.0,,,104847000.0,,,,1282285000.0,,,,,,1463081000.0,,,,,,,,,,,,,,,,
2017-06-30,,99984000.0,,,125263000.0,,133630000.0,972506000.0,-169074000.0,,-36762000.0,1433500000.0,,,525121000.0,,,,3080249000.0,,-2209000.0,,,,,,,,,,,,677173000.0,,-71251000.0,3094805000.0,1472247000.0,,4141903000.0,751000.0,-2520000.0,157080000.0,14288000.0,,,,,,,,1832494000.0,,1608002000.0,567156000.0,572143000.0,,846547000.0,447385000.0,,,-684000.0,,425137000.0,,-135682000.0,0.53,1199114000.0,,,408888000.0,,,,,349275000.0,,67723000.0,,,,,,257251000.0,,,24224000.0,,-36078000.0,,536779000.0,51244000.0,,,,-9000.0,,,,,,,,6010000.0,,,557507000.0,67723000.0,746634000.0,-408200000.0,,,-29581000.0,0.0,,,,-45822000.0,127367000.0,,,,,86886000.0,19163000.0,,,268973000.0,,62793000.0,,,,,,,,-81900000.0,,,-168318000.0,230188000.0,,,4912743000.0,1817938000.0,,,,,,,,0.54,1433500000.0,,,,,,67723000.0,,,,,,45970000.0,-226613000.0,368312000.0,,,104847000.0,,,,1463081000.0,,,,,,1433500000.0,,,,,,,,,,,,,,,,
2017-09-30,,360944000.0,,,125170000.0,,346421000.0,1791502000.0,-480781000.0,,-29210000.0,1244778000.0,,,921624000.0,,,,3588396000.0,,-16813000.0,,,,,,,,,,,,680862000.0,,-71357000.0,3762240000.0,1484757000.0,,4336420000.0,-93680000.0,6889000.0,423467000.0,12258000.0,,,,,,,,1956252000.0,,2103639000.0,769893000.0,572762000.0,,1655752000.0,869878000.0,,,6981000.0,,560680000.0,,-65487000.0,2.09,1693261000.0,,,410378000.0,,,,,481408000.0,,265583000.0,,,,,,232590000.0,,,25072000.0,,-36191000.0,,189012000.0,-797000.0,,,,-573000.0,,,,,,,,8607000.0,,,629120000.0,265583000.0,722089000.0,-417000000.0,,,-188722000.0,0.0,,,,-164310000.0,127150000.0,,,,,349841000.0,84258000.0,,,263862000.0,,67386000.0,,,,,,,,-200501000.0,,,-792628000.0,223695000.0,,,5544648000.0,1782408000.0,,,,,,,,2.12,1244778000.0,,,,,,265583000.0,,,,,,48554000.0,-234792000.0,525852000.0,,,104847000.0,,,,1433500000.0,,,,,,1244778000.0,,,,,,,,,,,,,,,,
2017-12-31,396607000.0,271088000.0,,1581234000.0,124528000.0,,-217979000.0,1596111000.0,404217000.0,-38779000.0,-34485000.0,1581234000.0,,677328000.0,844655000.0,-134877000.0,,1960242000.0,3460026000.0,,-31016000.0,5209782000.0,,3633926000.0,2208329000.0,,-80461000.0,-50376000.0,,112105000.0,,98268000.0,681762000.0,,-70961000.0,3633926000.0,1251697000.0,-422052000.0,4260222000.0,-39070000.0,94308000.0,344831000.0,18642000.0,-151311000.0,,269020000.0,605902000.0,44004000.0,,,1829957000.0,396607000.0,2208329000.0,677328000.0,573063000.0,3460026000.0,1405399000.0,751456000.0,589501000.0,,-2120000.0,4260222000.0,573567000.0,396607000.0,197245000.0,-0.04,1693609000.0,,214000000.0,514720000.0,2439181000.0,1693609000.0,1282285000.0,-276973000.0,471102000.0,-18419000.0,-5298000.0,154957000.0,389543000.0,5289983000.0,,1626606000.0,214000000.0,1656057000.0,-56206000.0,24516000.0,,-32365000.0,3.12,154957000.0,-150920000.0,0.0,1829957000.0,,-6806000.0,,171836000.0,,,-25301000.0,,125039000.0,25901000.0,56032000.0,-131481000.0,433293000.0,-5298000.0,605902000.0,-422052000.0,,104847000.0,336456000.0,0.0,,1405399000.0,3.17,522582000.0,124528000.0,,,0.0,217382000.0,278586000.0,283884000.0,2770601000.0,433293000.0,259710000.0,,76255000.0,1251697000.0,724378000.0,,259710000.0,1056254000.0,514720000.0,,490217000.0,3396000.0,0.0,250317000.0,217382000.0,573063000.0,1581234000.0,5289983000.0,1656057000.0,,298949000.0,,,-368419000.0,-239425000.0,,-0.04,1581234000.0,,,,,1581234000.0,-5298000.0,-312173000.0,,786150000.0,,,41729000.0,-239425000.0,348476000.0,,,104847000.0,810359000.0,51904000.0,127031000.0,1244778000.0,348476000.0,,681762000.0,,,1581234000.0,,,,,,,,,,,,,,,,
2018-03-31,,-80419000.0,,,125073000.0,,-297669000.0,716341000.0,408013000.0,,-26228000.0,1598944000.0,,,391502000.0,,,,3157713000.0,,-4335000.0,,,,,,,,,,,,699018000.0,,-70781000.0,3021837000.0,852526000.0,,4090637000.0,-38126000.0,-16437000.0,-32880000.0,10291000.0,,,,,,,,1571359000.0,,2305187000.0,574482000.0,573574000.0,,612698000.0,324839000.0,,,2007000.0,,471921000.0,,-76516000.0,-0.9,1693977000.0,,,611210000.0,,,,,396025000.0,-133698000.0,-112492000.0,,,,,,292756000.0,,,22809000.0,,-28235000.0,,21611000.0,-275724000.0,,,,-52637000.0,,,,,,,,8592000.0,,,517439000.0,-112492000.0,660339000.0,-436600000.0,,,17710000.0,,,,,317739000.0,125073000.0,,,,,-88388000.0,24104000.0,,,262418000.0,,57384000.0,,,,,,,,289504000.0,,,808367000.0,210904000.0,,,4729072000.0,1707235000.0,,,,,,,,-0.9,1598944000.0,,,,,,-112492000.0,,,,,,32699000.0,-292395000.0,256433000.0,,,104847000.0,,,,1581234000.0,,,,,,1598944000.0,,,,,,,,,,,,,,,,
2018-06-30,,87588000.0,,,125711000.0,,155497000.0,904458000.0,-126918000.0,,-197594000.0,1159072000.0,,,500107000.0,,,,3347106000.0,,-62796000.0,,,,,,,,,,,,710404000.0,,-78747000.0,2827633000.0,1052444000.0,,4070661000.0,-65367000.0,-1402000.0,131552000.0,13254000.0,,,,,,,,1766750000.0,,2294662000.0,692462000.0,572488000.0,,739268000.0,404351000.0,,,1377000.0,,412519000.0,,-118322000.0,0.48,1694350000.0,,,600312000.0,,,,,340809000.0,116000.0,60299000.0,,,,,,319045000.0,,,22803000.0,,-43520000.0,,20121000.0,-145501000.0,,,,-2093000.0,,,,,,,,-2969000.0,,,610248000.0,60299000.0,706755000.0,-444500000.0,,,-439872000.0,,,,,-76938000.0,126335000.0,,,,,68124000.0,7825000.0,,,265904000.0,,59859000.0,,,,,,,,-120458000.0,,,-151192000.0,741076000.0,,,5113856000.0,2286223000.0,,,,,,,,0.48,1159072000.0,,,,,,60299000.0,,,,,,40625000.0,-295076000.0,339861000.0,,,104847000.0,,,,1598944000.0,,,,,,1159072000.0,,,,,,,,,,,,,,,,
2018-09-30,,313336000.0,,,127161000.0,,266927000.0,1569686000.0,-397010000.0,,-27057000.0,907107000.0,,,808824000.0,,,,3608048000.0,,-7298000.0,,,,,,,,,,,,707150000.0,,-80034000.0,3192450000.0,1321923000.0,,4254919000.0,-84357000.0,10650000.0,370037000.0,12278000.0,,,,,,,,1887281000.0,,2286125000.0,842808000.0,572387000.0,,1391242000.0,760862000.0,,,5203000.0,,495488000.0,,-2415000.0,2.06,1694721000.0,,,591404000.0,,,,,406752000.0,1953000.0,263861000.0,,,,,,283183000.0,,,22779000.0,,-32260000.0,,20307000.0,-157325000.0,,,,-3606000.0,,,,,,,,566000.0,,,610918000.0,263861000.0,743107000.0,-452000000.0,,,-251965000.0,,,,,-66055000.0,127892000.0,,,0.0,,295794000.0,31933000.0,,,255150000.0,,65807000.0,,,,,,,,-98315000.0,,,-666427000.0,732235000.0,,,5495329000.0,2302879000.0,,,,,,,,2.08,907107000.0,,,,,,263861000.0,,,,,,51464000.0,-296738000.0,458808000.0,,,104847000.0,,,,1159072000.0,,,,,,907107000.0,,,,,,,,,,,,,,,,
2018-12-31,220434000.0,10547000.0,,1182371000.0,126582000.0,,-17329000.0,1389161000.0,346123000.0,-65431000.0,-35598000.0,1182371000.0,,675629000.0,676875000.0,-140426000.0,,2046256000.0,3508502000.0,,-32528000.0,4579646000.0,,3082504000.0,2234178000.0,,107426000.0,180113000.0,,-11094000.0,,90826000.0,719183000.0,,-79696000.0,3082504000.0,1274324000.0,-462710000.0,4184374000.0,-62204000.0,-3905000.0,60477000.0,-7931000.0,-250054000.0,,246165000.0,744288000.0,230208000.0,,,1754486000.0,220434000.0,2234178000.0,675629000.0,485881000.0,3508502000.0,1188052000.0,712286000.0,505571000.0,,813000.0,4184374000.0,666328000.0,220434000.0,160042000.0,0.07,1695092000.0,,268698000.0,539086000.0,2202338000.0,1695092000.0,1581234000.0,-309258000.0,583896000.0,-10728000.0,8766000.0,9740000.0,49968000.0,5262988000.0,,1727482000.0,268698000.0,2180484000.0,-106957000.0,22435000.0,,-36411000.0,1.74,9740000.0,-158551000.0,-155451000.0,1754486000.0,,-7095000.0,,167958000.0,,,-37211000.0,,126132000.0,1630000.0,27892000.0,-286477000.0,443383000.0,8766000.0,744288000.0,-462710000.0,,104847000.0,275264000.0,,,1188052000.0,1.75,471251000.0,127237000.0,,,0.0,693842000.0,-5128000.0,-13894000.0,2377308000.0,443383000.0,256473000.0,,63115000.0,1274324000.0,645997000.0,,256473000.0,529186000.0,539086000.0,,434840000.0,9400000.0,,189365000.0,693842000.0,485881000.0,1182371000.0,5262988000.0,2180484000.0,,-398863000.0,,,-142357000.0,-294514000.0,,0.07,1182371000.0,,,,,1182371000.0,8766000.0,-737101000.0,,270402000.0,,,43170000.0,-294514000.0,333521000.0,,,104847000.0,331052000.0,7819000.0,126890000.0,907107000.0,333521000.0,,719183000.0,,,1182371000.0,,,,,,,,,,,,,,,,
2019-03-31,,36127000.0,,,126287000.0,,-273955000.0,732510000.0,178771000.0,,-27001000.0,1196634000.0,,,412635000.0,,,,3280242000.0,,58996000.0,,,,,,,,,,,,879824000.0,,-79274000.0,2631858000.0,948725000.0,,4125686000.0,-47479000.0,11795000.0,63725000.0,5285000.0,,,,,,,,1654531000.0,,2331517000.0,935316000.0,485528000.0,,638417000.0,319875000.0,,,-1800000.0,,376508000.0,,-50109000.0,0.21,1695462000.0,,,636055000.0,,,,,301857000.0,,26727000.0,,,,,,305056000.0,,,22314000.0,,-25201000.0,,13409000.0,-220379000.0,,,,-99380000.0,,,,,,,,15782000.0,,,491751000.0,26727000.0,1907291000.0,-484200000.0,,,14263000.0,,,,,264494000.0,126816000.0,,,,,29595000.0,2868000.0,,,395624000.0,,56260000.0,,,,,,,,239293000.0,,,558888000.0,682063000.0,,,4934773000.0,2302915000.0,,,,,,,,0.21,1196634000.0,,,,,,26727000.0,,,,,,38844000.0,-282339000.0,234262000.0,,,104847000.0,,,,1182371000.0,,,,,,1196634000.0,,,,,,,,,,,,,,,,
2019-06-30,,128333000.0,,,126329000.0,,139381000.0,984537000.0,-101965000.0,,-33475000.0,1151042000.0,,,569782000.0,,,,3322741000.0,,49537000.0,,,,,,,,,,,,877372000.0,,-85634000.0,2830095000.0,1072696000.0,,4053266000.0,-11154000.0,-27031000.0,39941000.0,10609000.0,,,,,,,,1715869000.0,,2250045000.0,729856000.0,485765000.0,,805288000.0,414755000.0,,,-481000.0,,441449000.0,,-69538000.0,0.11,1695833000.0,,,554212000.0,,,,,340500000.0,,13433000.0,,,,,,308996000.0,,,22018000.0,,-32994000.0,,12787000.0,-86177000.0,,,,-12509000.0,,,,,,,,-100207000.0,,,564769000.0,13433000.0,1821143000.0,-490000000.0,,,-45592000.0,,,,,71782000.0,126847000.0,,,,,6108000.0,-7325000.0,,,387372000.0,,65632000.0,,,,,,,,38788000.0,,,-127331000.0,670214000.0,,,5038610000.0,2208515000.0,,,,,,,,0.11,1151042000.0,,,,,,13433000.0,,,,,,47195000.0,-173175000.0,330053000.0,,,104847000.0,,,,1196634000.0,,,,,,1151042000.0,,,,,,,,,,,,,,,,
2019-09-30,,297210000.0,,,126453000.0,,371351000.0,1575173000.0,-271410000.0,,-25984000.0,1060432000.0,,,820046000.0,,,,3713717000.0,,65176000.0,,,,,,,,,,,,868581000.0,,-85852000.0,3413130000.0,1466735000.0,,4180331000.0,-1504000.0,-12738000.0,332932000.0,8893000.0,,,,,,,,1840907000.0,,2246982000.0,957696000.0,485042000.0,,1416879000.0,755127000.0,,,6621000.0,,522836000.0,,-34829000.0,1.67,1696204000.0,,,550778000.0,,,,,415640000.0,,212949000.0,,,,,,,,,22764000.0,,-32605000.0,,7903000.0,-110624000.0,,,,-22706000.0,,,,,,,,-20185000.0,,,589132000.0,212949000.0,626221000.0,-496700000.0,,,-90610000.0,,,,,53292000.0,127204000.0,,,0.0,,259746000.0,46797000.0,,,371881000.0,,67354000.0,,,,,,,,20687000.0,,,-667567000.0,658350000.0,,,5554624000.0,2141494000.0,,,,,,,,1.68,1060432000.0,,,,,,212949000.0,,,,,,50422000.0,-185376000.0,501136000.0,,,104847000.0,,,,1151042000.0,,,,,,1060432000.0,,,,,,,,,,,,,,,,
