,timestamp,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCapitalExpenditure,annualOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,annualDilutedAverageShares,trailingInterestExpense,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualInventory,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCapitalStock,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyPretaxIncome,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCashDividendsPaid,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyLongTermDebt,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,trailingOperatingIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualEndCashPosition,annualStockholdersEquity,annualOtherCurrentAssets,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualDilutedEPS,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,annualDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualBasicEPS,annualEbitda,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOtherNonCashItems,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
68,938649600,,,,,,,,1288000000.0,-100000.0,-8000000.0,,,,0.105,,,,,,,,,47400000.0,271500000.0,,,29100000.0,0.0,,399900000.0,316900000.0,,145700000.0,3800000.0,,,,49600000.0,,,,-11800000.0,,,,,,36700000.0,273000000.0,355984000.0,,16300000.0,,-158500000.0,,,,,,,,,,,,327000000.0,373100000.0,,6000000.0,,55400000.0,,-100000.0,,,,1084300000.0,,-2200000.0,,,,,,,,,45400000.0,-36400000.0,,83000000.0,762600000.0,15900000.0,19400000.0,168500000.0,327600000.0,46700000.0,,,,332300000.0,,136100000.0,576800000.0,,,,,,,,,,1661100000.0,-5800000.0,,,,39500000.0,,,39500000.0,,,,,0.11,53400000.0,12900000.0,,,,,,,,,,,,,,,,,316900000.0,35500000.0,,,16400000.0,,,,,373100000.0,-100000.0,,,,39500000.0,408300000.0,,,136900000.0,,,206400000.0,,6000000.0,,,100200000.0,,,,,,,375868000.0,,,,,,,,,,,,,,,,,,
69,946598400,,,,,,,,1367000000.0,0.0,-18100000.0,,,,0.13,,,,,,,,,-22100000.0,316900000.0,,,15100000.0,0.0,,446100000.0,354900000.0,,150900000.0,3800000.0,,,,77300000.0,,,,-13800000.0,,,,,,61700000.0,330800000.0,361214000.0,,28100000.0,,-170400000.0,,,,,,,,,,,,341100000.0,411600000.0,,56600000.0,,68400000.0,,0.0,,,,1135800000.0,,-5400000.0,,,,,,,,,38000000.0,-8700000.0,,91200000.0,811800000.0,19200000.0,35300000.0,170700000.0,358600000.0,55600000.0,,,,316600000.0,,153400000.0,642700000.0,,,,,,,,,,1778500000.0,42800000.0,,,,49200000.0,,,49200000.0,,,,,0.135,60100000.0,15600000.0,,,-100000.0,,,,,,,,,,,,,,354900000.0,-42800000.0,,,37900000.0,,,,,411500000.0,100000.0,,,,49200000.0,472000000.0,,,177400000.0,,,222200000.0,,-100000.0,,,115700000.0,,,,,,,381560000.0,,,,,,,,,,,,,,,,,,
70,954460800,,,,,,,,1465065000.0,100000.0,-38863000.0,,,,0.38,,,,,,,,,-10030000.0,354900000.0,,,47262000.0,0.0,,478681000.0,379660000.0,,149556000.0,3758000.0,,,,109331000.0,,,,-24036000.0,,,,,,92400000.0,413017000.0,184026000.0,,27263000.0,,-180143000.0,,,,,,,,,,,,362549000.0,491950000.0,,38038000.0,,101900000.0,,,,,,1287243000.0,,-8806000.0,,,,,,,,,24772000.0,-54759000.0,-157000.0,99021000.0,885146000.0,28522000.0,36586000.0,182406000.0,430499000.0,67498000.0,,,,403382000.0,,181372000.0,669772000.0,,,,,,,,,,1957015000.0,14002000.0,,,,73347000.0,,,73347000.0,,,,,0.4,71700000.0,16931000.0,,,,,,,,,,,,,,,,,379660000.0,-46991000.0,,,14189000.0,,,,,491950000.0,0.0,,,,73347000.0,487366000.0,,,231645000.0,,,255624000.0,,-1300000.0,,,139245000.0,,,,,,,195236000.0,,,,,,,,,,,,,,,,,,
71,962323200,253798000.0,439811000.0,,,206724000.0,342475000.0,,1708676000.0,19925000.0,-30817000.0,,,,,,271488000.0,-98619000.0,4638000.0,,651749000.0,,267877000.0,654782000.0,379660000.0,192564000.0,,55016000.0,187000.0,,598144000.0,478212000.0,,189171000.0,13665000.0,,,,134011000.0,,,,-48983000.0,,282489000.0,-95780000.0,60705000.0,0.0,116104000.0,482049000.0,,,-10958000.0,,-142756000.0,187000.0,253798000.0,514104000.0,182177000.0,1498812000.0,,,677805000.0,,,-60522000.0,342475000.0,494827000.0,,151879000.0,821007000.0,127362000.0,246227000.0,,,-142756000.0,,1551754000.0,494827000.0,-11572000.0,,,,,,,-4765000.0,,98552000.0,95094000.0,-60065000.0,119932000.0,976846000.0,35662000.0,15713000.0,199719000.0,439811000.0,76387000.0,,,,481950000.0,0.0,206943000.0,651749000.0,976846000.0,,,2203503000.0,,,353077000.0,,,2203503000.0,102896000.0,-667887000.0,253798000.0,481950000.0,91700000.0,306903000.0,-96454000.0,91700000.0,,153898000.0,,55016000.0,,82615000.0,17907000.0,,,,,,478212000.0,1708676000.0,189171000.0,,,,,494827000.0,,,478212000.0,478212000.0,-42163000.0,1.32,,,,,99279000.0,63338000.0,494827000.0,0.0,,,,91700000.0,452030000.0,,,275106000.0,,,282489000.0,,0.0,,199719000.0,159002000.0,13665000.0,,452030000.0,,,252517000.0,,598144000.0,106999000.0,670052000.0,119932000.0,,1.39,370241000.0,-27978000.0,1551754000.0,,,,,,,,,
72,970272000,,,,,,,,1796959000.0,0.0,-46624000.0,,,,0.54,,,,,,,,,188482000.0,478212000.0,,,59135000.0,705993000.0,,526788000.0,377353000.0,,194764000.0,8302000.0,,,,149279000.0,,,,-41359000.0,,,,,,134969000.0,534590000.0,187282000.0,,-9656000.0,,-142756000.0,,,,,,,,,,,,370825000.0,533212000.0,,23611000.0,,146971000.0,,,,,,1596704000.0,,-18745000.0,,,,,,,,,-100859000.0,-99327000.0,2378000.0,149435000.0,1082664000.0,41153000.0,6474000.0,228069000.0,472511000.0,80648000.0,,,,547388000.0,,228076000.0,733467000.0,,,,,,,,,,2330171000.0,-17748000.0,,,,105818000.0,,,105818000.0,,,,,0.57,90897000.0,14310000.0,,,,,,,,,,,,,,-266884000.0,,,377353000.0,-119761000.0,,,1566000.0,,,,,533212000.0,0.0,,,,105818000.0,505398000.0,,,306514000.0,,,327764000.0,,0.0,,,171545000.0,,,,,,,195975000.0,,,,,,,,,,,,,,,,,,
73,978220800,,,,,,,,1790882000.0,0.0,-61163000.0,,,,0.57,,,,,,,,,192744000.0,377353000.0,,,61185000.0,596152000.0,,398719000.0,301999000.0,,194705000.0,2760000.0,,,,152797000.0,,,,-34544000.0,,,,,,137883000.0,573056000.0,185247000.0,,-108141000.0,,-167353000.0,,,,,,,,,,,,415791000.0,553517000.0,,21616000.0,,151814000.0,,,,,,1585179000.0,,-130816000.0,,,,,,,,,-75354000.0,-98292000.0,0.0,96720000.0,1191970000.0,42508000.0,24220000.0,248438000.0,492332000.0,96229000.0,,,,604921000.0,,244436000.0,759220000.0,,,,,,,,,,2344399000.0,-12928000.0,,,,109306000.0,,,109306000.0,,,,,0.59,94508000.0,14914000.0,,,,,,,,,,,,,,-148259000.0,,,301999000.0,9941000.0,,,,,,,,553517000.0,0.0,,,,109306000.0,510782000.0,,,328620000.0,,,386834000.0,,0.0,,,190737000.0,,,,,,,190893000.0,,,,,,,,,,,,,,,,,,
74,985996800,,,,,,,,1888258000.0,0.0,-31705000.0,,,,0.48,,,,,,,,,200262000.0,301999000.0,,,58739000.0,604801000.0,,510839000.0,437380000.0,,199951000.0,77000.0,,,,128098000.0,,,,-30019000.0,,,,,,112353000.0,528790000.0,184510000.0,,5529000.0,,-167353000.0,,,,,,,,,,,,430909000.0,552253000.0,,126929000.0,,126959000.0,,,,,,1665085000.0,,-4068000.0,,,,,,,,,135381000.0,21967000.0,0.0,73459000.0,1283380000.0,35549000.0,9571000.0,263556000.0,493514000.0,89828000.0,,,,538173000.0,,242693000.0,775426000.0,,,,,,,,,,2440511000.0,96910000.0,,,,91410000.0,,,91410000.0,,,,,0.5,83916000.0,15745000.0,,,,,,,,,,,,,,-180577000.0,,,437380000.0,-10334000.0,,,,,,,,552253000.0,0.0,,,,91410000.0,511870000.0,,,286097000.0,,,416122000.0,,0.0,,,173744000.0,,,,,,,191717000.0,,,,,,,,,,,,,,,,,,
75,993859200,66683000.0,923345000.0,,,51462000.0,483165000.0,,1760466000.0,-20818000.0,37742000.0,,,,,,478212000.0,-162195000.0,2003000.0,,847605000.0,,354368000.0,219513000.0,437380000.0,193435000.0,,60740000.0,188000.0,,697095000.0,529674000.0,,43353000.0,2604000.0,,,,81940000.0,,,,-56273000.0,,394406000.0,-101750000.0,-58206000.0,0.0,71260000.0,467321000.0,,,54062000.0,,-192911000.0,188000.0,373058000.0,710140000.0,185860000.0,2103757000.0,,,937152000.0,,,-56939000.0,483165000.0,984085000.0,,235762000.0,1166605000.0,86840000.0,355772000.0,,,-192911000.0,,1896946000.0,984085000.0,-3000.0,,,,,,,47452000.0,,92294000.0,223104000.0,-59317000.0,167421000.0,1043529000.0,20316000.0,55161000.0,290254000.0,923345000.0,89067000.0,,,,402013000.0,0.0,221947000.0,847605000.0,1043529000.0,,,2744551000.0,,,512584000.0,,,2744551000.0,179489000.0,-913096000.0,66683000.0,402013000.0,66524000.0,456465000.0,-295108000.0,-239851000.0,,245723000.0,,60740000.0,,85047000.0,10680000.0,,,,,,529674000.0,1760466000.0,43353000.0,,,,,984085000.0,-317376000.0,,529674000.0,529674000.0,-174954000.0,0.34,,,,,139526000.0,55649000.0,984085000.0,-1096000.0,,,,-239851000.0,557351000.0,,,245374000.0,,,394406000.0,,0.0,,290254000.0,174114000.0,2604000.0,,557351000.0,,,407918000.0,,697095000.0,95426000.0,801001000.0,167421000.0,,0.36,512114000.0,-153632000.0,1896946000.0,,,,,,,,,
76,1001808000,,,,,,,,1797612000.0,0.0,33313000.0,,,,0.44,,,,,,,,,252211000.0,529674000.0,,,54811000.0,664148000.0,,585041000.0,339171000.0,,387463000.0,3470000.0,,,,122182000.0,,,,-31169000.0,,,,,,104293000.0,502832000.0,187717000.0,,-50913000.0,,-192911000.0,,,,,,,,,,,,498914000.0,829270000.0,,19394000.0,,116845000.0,,,,,,1702228000.0,,-53484000.0,,,,,,,,,-190503000.0,-81673000.0,-2645000.0,245870000.0,1129994000.0,30380000.0,2162000.0,306003000.0,774459000.0,72923000.0,,,,368543000.0,,244368000.0,924654000.0,,,,,,,,,,2626882000.0,-11775000.0,,,,86465000.0,,,86465000.0,,,,,0.46,81248000.0,17889000.0,,,,,,,,,,,,,,-381608000.0,,,339171000.0,-160566000.0,,,,,,,,829270000.0,0.0,,,,86465000.0,618651000.0,,,258464000.0,,,361181000.0,,0.0,,,154171000.0,,,,,,,195079000.0,,,,,,,,,,,,,,,,,,
77,1009756800,,,,,,,,1820221000.0,-4035000.0,25662000.0,,,,0.25,,,,,,,,,384371000.0,339171000.0,,,42546000.0,0.0,,551091000.0,303016000.0,,398966000.0,735000.0,,,,71736000.0,,,,-19607000.0,,,,,,56280000.0,404148000.0,186200000.0,,-26237000.0,,-192911000.0,,,,,,,,,,,,503237000.0,785339000.0,,35950000.0,,66281000.0,,,,,,1650946000.0,,-57328000.0,,,,,,,,,-36155000.0,-30273000.0,0.0,248075000.0,1179042000.0,17233000.0,31999000.0,310326000.0,742793000.0,74061000.0,,,,365419000.0,,201811000.0,954614000.0,,,,,,,,,,2605560000.0,16343000.0,,,,49048000.0,,,49048000.0,,,,,0.26,71996000.0,15456000.0,,,,,,,,,,,,,,-401956000.0,,,303016000.0,-41227000.0,,,,,,,,785339000.0,0.0,,,,49048000.0,644288000.0,,,202337000.0,,,335470000.0,,0.0,,,146057000.0,,,,,,,194637000.0,,,,,,,,,,,,,,,,,,
78,1017532800,,,,,,,,1894887000.0,4035000.0,15829000.0,,,,0.17,,,,,,,,,499125000.0,303016000.0,,,32799000.0,0.0,,580443000.0,306462000.0,,401352000.0,-5443000.0,,,,55294000.0,,,,-15107000.0,,,,,,37097000.0,357108000.0,187443000.0,,46083000.0,,-192911000.0,,,,,,,,,,,,499175000.0,755581000.0,,128470000.0,,46147000.0,,,,,,1575871000.0,,-7027000.0,,,,,,,,,3446000.0,74153000.0,-1000.0,273981000.0,1213191000.0,11998000.0,53110000.0,306264000.0,722782000.0,71479000.0,,,,274563000.0,,182102000.0,1074597000.0,,,,,,,,,,2650468000.0,113363000.0,,,,34149000.0,,,34149000.0,,,,,0.18,66430000.0,18197000.0,,,,,,,,,,,,,,-658279000.0,,,306462000.0,-170226000.0,,,,,,,,755581000.0,0.0,,,,34149000.0,768333000.0,,,175006000.0,,,319513000.0,,0.0,,,137909000.0,,,,,,,197669000.0,,,,,,,,,,,,,,,,,,
79,1025395200,216166000.0,385764000.0,,,-99854000.0,524344000.0,,2030228000.0,-4035000.0,-3374000.0,,,,,,529674000.0,-68658000.0,0.0,,1098430000.0,,290588000.0,702110000.0,306462000.0,196594000.0,,52988000.0,190000.0,,673346000.0,429820000.0,,30871000.0,4587000.0,,,,65271000.0,,,,-2775000.0,,323016000.0,71430000.0,-8532000.0,0.0,47223000.0,373194000.0,,248738000.0,22535000.0,,-223784000.0,190000.0,216166000.0,577996000.0,187667000.0,1637282000.0,,,814393000.0,,,36037000.0,524344000.0,687490000.0,,100233000.0,822889000.0,58183000.0,287408000.0,,,-223784000.0,,1619288000.0,687490000.0,-5381000.0,,,,,,,-44036000.0,,123358000.0,-6243000.0,38683000.0,243526000.0,1259695000.0,11679000.0,27865000.0,300560000.0,385764000.0,68945000.0,,,,277006000.0,0.0,186112000.0,1098430000.0,1259695000.0,,,2717718000.0,,,287456000.0,,,2717718000.0,97458000.0,-2141323000.0,216166000.0,277006000.0,46504000.0,244893000.0,-376199000.0,46504000.0,,215389000.0,,52988000.0,,70914000.0,18048000.0,,,,,,429820000.0,2030228000.0,30871000.0,,,,,687490000.0,-699480000.0,,429820000.0,429820000.0,-4180000.0,1.1,,,,,71290000.0,69590000.0,687490000.0,0.0,,,,46504000.0,797870000.0,,,187082000.0,248738000.0,,323016000.0,,0.0,,300560000.0,139859000.0,4587000.0,,797870000.0,,,284047000.0,,673346000.0,115136000.0,1837817000.0,243526000.0,,1.15,314483000.0,-123220000.0,1619288000.0,,,,,,,,,
80,1033344000,,,,,,,,2042470000.0,0.0,4115000.0,,,,0.26,,,,,,,,,301226000.0,429820000.0,,,36909000.0,0.0,,751852000.0,435646000.0,,353281000.0,8911000.0,,,,65521000.0,,,,-6815000.0,,,,,,47882000.0,375520000.0,189279000.0,,-43346000.0,,-223784000.0,,,,,,,,,,,,517809000.0,663585000.0,,64775000.0,,67454000.0,,,,,,1680203000.0,,-47497000.0,,,,,,,,,5826000.0,-2218000.0,,316206000.0,1310960000.0,16189000.0,4151000.0,294025000.0,399378000.0,70853000.0,,,,256174000.0,,186344000.0,1025852000.0,,,,,,,,,,2706055000.0,57960000.0,,,,51265000.0,,,51265000.0,,,,,0.27,70441000.0,17639000.0,,,,,,,,,,,,,,-308167000.0,,,435646000.0,-13756000.0,,,,,,,,663585000.0,0.0,,,,51265000.0,731827000.0,,,189176000.0,227298000.0,,318896000.0,,9402000.0,,,141294000.0,,,,,,,194090000.0,,,,,,,,,,,,,,,,,,
81,1041292800,,,,,,,,2099801000.0,0.0,28942000.0,,,,0.15,,,,,,,,,640681000.0,435646000.0,,,22947000.0,751413000.0,,805647000.0,530595000.0,,355717000.0,8200000.0,,,,44551000.0,,,,-119340000.0,,,,,,26756000.0,334918000.0,189018000.0,,28813000.0,,-223784000.0,,,,,,,,,,,,624151000.0,651045000.0,,33134000.0,,38458000.0,,,,,,1708881000.0,,-862000.0,,,,,,,,,94949000.0,2279000.0,,275052000.0,1340188000.0,9230000.0,29675000.0,400367000.0,400513000.0,71935000.0,,,,257561000.0,,171138000.0,1041965000.0,,,,,,,,,,2750846000.0,-86206000.0,,,,29228000.0,,,29228000.0,,,,,0.15,65089000.0,17795000.0,,,,,,,,,,,,,,-491453000.0,,,530595000.0,29888000.0,,,,,,,,651045000.0,0.0,,,,29228000.0,641598000.0,,,163780000.0,227585000.0,,289956000.0,,0.0,,,137024000.0,,,,,,,193519000.0,,,,,,,,,,,,,,,,,,
82,1049068800,,,,,,,,2125056000.0,0.0,21436000.0,,,,0.14,,,,,,,,,215501000.0,530595000.0,,,30144000.0,754153000.0,,905468000.0,568016000.0,,364533000.0,3376000.0,,,,45347000.0,,,,233000.0,,,,,,25600000.0,304298000.0,190064000.0,,2738000.0,,-223784000.0,,,,,,,,,,,,611033000.0,659864000.0,,89232000.0,,35972000.0,,,,,,1770331000.0,,-14390000.0,,,,,,,,,37421000.0,49696000.0,,337452000.0,1367527000.0,8633000.0,17128000.0,387249000.0,579992000.0,61419000.0,,,,231809000.0,,156731000.0,1014589000.0,,,,,,,,,,2784920000.0,89465000.0,,,,27339000.0,,,27339000.0,,,,,0.14,60548000.0,19747000.0,,,,,,,,,,,,,,-269768000.0,,,568016000.0,-54034000.0,,,,,,,,659864000.0,0.0,,,,27339000.0,627340000.0,,,147567000.0,49728000.0,,268521000.0,,0.0,,,121967000.0,,,,,,,194393000.0,,,,,,,,,,,,,,,,,,
83,1056931200,137191000.0,391474000.0,,,177083000.0,644432000.0,,2215541000.0,0.0,9722000.0,,,,,,429820000.0,-133766000.0,9402000.0,,1060214000.0,,253933000.0,162798000.0,568016000.0,194785000.0,,33893000.0,192000.0,,956964000.0,606903000.0,,42987000.0,3687000.0,,,,25388000.0,,,,-7844000.0,,258799000.0,64215000.0,26587000.0,0.0,9121000.0,308313000.0,,225689000.0,38382000.0,,-261703000.0,192000.0,137191000.0,542185000.0,189817000.0,1323049000.0,,,671505000.0,,,-10629000.0,644432000.0,651056000.0,,59116000.0,651544000.0,38634000.0,268291000.0,,,-261703000.0,,1806383000.0,651056000.0,-3163000.0,,,,,,,61806000.0,,38887000.0,12049000.0,,350061000.0,1396886000.0,9275000.0,41545000.0,382729000.0,391474000.0,64084000.0,,,,223535000.0,0.0,157292000.0,1060214000.0,1396886000.0,,,2866597000.0,,,180518000.0,,,2866597000.0,51272000.0,-1288151000.0,137191000.0,223535000.0,29359000.0,109359000.0,-98514000.0,29359000.0,,112491000.0,,33893000.0,,57855000.0,16267000.0,,,,,,606903000.0,2215541000.0,42987000.0,,,,,651056000.0,-218763000.0,,606903000.0,606903000.0,-60612000.0,0.7,,,,,43327000.0,71448000.0,651056000.0,0.0,,,,29359000.0,677485000.0,,,151021000.0,225689000.0,,258799000.0,,0.0,,382729000.0,141900000.0,3687000.0,,677485000.0,,,246257000.0,,956964000.0,92499000.0,1320206000.0,350061000.0,,0.72,180807000.0,-65912000.0,1806383000.0,,,,,,,,,
84,1064880000,,,,,,,,2308558000.0,0.0,-15109000.0,,,,0.18,,,,,,,,,539356000.0,606903000.0,,,49412000.0,873061000.0,,1002206000.0,644189000.0,,373217000.0,1774000.0,,,,56912000.0,,,,-9918000.0,,,,,,36968000.0,317970000.0,192699000.0,,58194000.0,,-261703000.0,,,,,,,,,,,,638881000.0,645184000.0,,29734000.0,,45369000.0,,,,,,1857937000.0,,-1701000.0,,,,,,,,,37286000.0,-22098000.0,,358017000.0,1433723000.0,8532000.0,59895000.0,377178000.0,550183000.0,65452000.0,,,,208607000.0,,155541000.0,1095805000.0,,,,,,,,,,2953742000.0,19816000.0,,,,36837000.0,,,36837000.0,,,,,0.19,60009000.0,19944000.0,,,,,,,,,,,,,,-583628000.0,,,644189000.0,-54190000.0,,,,,,,,645184000.0,0.0,,,,36837000.0,718627000.0,,,162429000.0,45589000.0,,273907000.0,,0.0,,,125461000.0,,,,,,,200334000.0,,,,,,,,,,,,,,,,,,
85,1072828800,,,,,,,,2398807000.0,0.0,-14448000.0,,,,0.22,,,,,,,,,299082000.0,644189000.0,,,51722000.0,0.0,,1061894000.0,660814000.0,,369185000.0,2618000.0,,,,72512000.0,,,,-13275000.0,,,,,,51062000.0,338538000.0,194872000.0,,44890000.0,,-261703000.0,,,,,,,,,,,,636395000.0,673626000.0,,33507000.0,,58394000.0,,,,,,1965275000.0,,-6780000.0,,,,,,,,,16625000.0,-29894000.0,,401080000.0,1478238000.0,13879000.0,51670000.0,374692000.0,421359000.0,68930000.0,,,,245841000.0,,156369000.0,1107158000.0,,,,,,,,,,3072433000.0,20232000.0,,,,44515000.0,,,44515000.0,,,,,0.23,62177000.0,21450000.0,,,,,,,,,,,,,,-352293000.0,,,660814000.0,-66486000.0,,,,,,,,673626000.0,0.0,,,,44515000.0,732466000.0,,,182169000.0,200545000.0,,288355000.0,,0.0,,,131107000.0,,,,,,,202450000.0,,,,,,,,,,,,,,,,,,
86,1080691200,,,,,,,,2488133000.0,0.0,-21973000.0,,,,0.33,,,,,,,,,446265000.0,660814000.0,,,67471000.0,0.0,,1169132000.0,776248000.0,,380067000.0,6745000.0,,,,108027000.0,,,,-14705000.0,,,,,,87753000.0,389772000.0,196159000.0,,19017000.0,,-261703000.0,,,,,,,,,,,,635954000.0,833173000.0,,89814000.0,,92662000.0,,,,,,2221822000.0,,-10677000.0,,,,,,,,,115434000.0,4975000.0,,392884000.0,1544420000.0,26480000.0,29694000.0,374251000.0,497818000.0,69149000.0,,,,362295000.0,,170605000.0,1099484000.0,,,,,,,,,,3321306000.0,75109000.0,,,,66182000.0,,,66182000.0,,,,,0.34,62265000.0,20274000.0,,,,,,,,,,,,,,-425984000.0,,,776248000.0,5576000.0,,,,,,,,833173000.0,0.0,,,,66182000.0,725233000.0,,,219167000.0,267884000.0,,310328000.0,,0.0,,,131414000.0,,,,,,,203150000.0,,,,,,,,,,,,,,,,,,
