date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingBeginningCashPosition,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,annualTaxProvision,trailingNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyStockholdersEquity,annualRepaymentOfDebt,annualInterestExpense,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualGrossProfit,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyPretaxIncome,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingTaxProvision,annualBeginningCashPosition,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualBasicEPS,annualNetIncome,annualCostOfRevenue,quarterlyDilutedAverageShares,annualCurrentDebt,trailingSaleOfInvestment,annualInvestingCashFlow,annualDilutedAverageShares,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,trailingCashDividendsPaid,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualStockBasedCompensation,quarterlyGoodwill,quarterlyOtherIncomeExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGoodwill,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingChangeInInventory,annualCurrentLiabilities,quarterlyDilutedEPS,annualInventory,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,annualDilutedEPS,trailingOperatingCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualSaleOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyOperatingExpense,annualBasicAverageShares,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualChangeInAccountPayable,annualEbitda,trailingRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualCashAndCashEquivalents,annualGrossPPE,trailingPretaxIncome,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDeferredIncomeTax,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingBasicEPS
1970-01-01 00:00:01.199059200,213900000.0,-115700000.0,290300000.0,,,1975900000.0,1868800000.0,,,-331200000.0,1489700000.0,63900000.0,-1004000000.0,,,2082700000.0,367600000.0,,,,0.0,14000000.0,-576300000.0,,174100000.0,,27000000.0,198200000.0,430000000.0,230200000.0,0.0,463900000.0,-159400000.0,,357900000.0,,344300000.0,773200000.0,,,5449600000.0,,,,,3897500000.0,,8400000.0,819600000.0,3021600000.0,,,4551000000.0,753200000.0,748600000.0,2082700000.0,1181300000.0,209600000.0,17800000.0,401200000.0,-67100000.0,,,0.0,89000000.0,,432700000.0,3536900000.0,971900000.0,353000000.0,-58000000.0,,1073500000.0,-107200000.0,,,265700000.0,,-111200000.0,,-1004000000.0,773200000.0,3.28,773200000.0,875900000.0,,,,-491500000.0,237500000.0,,,213900000.0,263800000.0,150900000.0,263800000.0,421900000.0,104300000.0,5449600000.0,328400000.0,50800000.0,,4000000.0,344300000.0,84400000.0,,727800000.0,,2621400000.0,-15700000.0,253900000.0,230200000.0,2621400000.0,,674300000.0,6633700000.0,-399500000.0,230000000.0,,748600000.0,,727800000.0,3536900000.0,,674300000.0,3.26,,,104300000.0,,,2500000.0,452000000.0,235500000.0,743800000.0,743800000.0,463900000.0,,-194700000.0,971900000.0,149800000.0,290300000.0,,,432700000.0,1084400000.0,463900000.0,62400000.0,174100000.0,,1382800000.0,,463900000.0,,313000000.0,2500000.0,463900000.0,1152800000.0,,4551000000.0,,,,463900000.0,1975900000.0,,,,,0.0,,314700000.0,1131600000.0,1181300000.0,,,6633700000.0,263800000.0,,328400000.0,500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,-144300000.0,412400000.0,,,2108600000.0,,,,,,,,,1.03,,338900000.0,,,,0.0,-74300000.0,,,164700000.0,,,,400700000.0,,0.0,476000000.0,-110900000.0,232500000.0,,,,,,,5706500000.0,,,,,,,-14000000.0,804500000.0,,,,,,789200000.0,2222600000.0,,,15900000.0,415600000.0,,,,,93100000.0,,420500000.0,3776200000.0,1039000000.0,332600000.0,,,1059200000.0,-110900000.0,,,,,-125900000.0,,-1069600000.0,,,,,233900000.0,,,,,,,210100000.0,239300000.0,12100000.0,239300000.0,242700000.0,,,303600000.0,50000000.0,,16800000.0,134600000.0,,,756600000.0,,2712700000.0,-7300000.0,254700000.0,489900000.0,,,759300000.0,,,,,,1.02,,,,,,,,116900000.0,,,,465600000.0,,,734800000.0,,,,,,,,,,,476000000.0,61800000.0,,,,,476000000.0,,463900000.0,2500000.0,,,,4696600000.0,,,,,,,,,,,,131800000.0,,1209700000.0,,,6919200000.0,239300000.0,,,1600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,-495900000.0,423200000.0,,,2201400000.0,,,,,,,,,0.99,,320900000.0,,,,0.0,-32700000.0,,,184000000.0,,,,388300000.0,,-7500000.0,388100000.0,-125600000.0,228400000.0,,,,,,,5505000000.0,,,,,,,-39800000.0,817200000.0,,,,,,807900000.0,2208100000.0,,,27500000.0,446200000.0,,,,,87800000.0,,626200000.0,4003300000.0,1113700000.0,315200000.0,,,1079500000.0,-130100000.0,,,,,-243100000.0,,-1087700000.0,,,,,229500000.0,,,,,,,177400000.0,227100000.0,-87900000.0,227100000.0,280600000.0,,,296900000.0,50100000.0,,28400000.0,623900000.0,,,800700000.0,,2721300000.0,-12500000.0,262300000.0,,,,782500000.0,,,,,,0.99,,,,,,,,329300000.0,,,,496300000.0,,,721900000.0,,,,,,,,,,,388100000.0,67400000.0,,,,,388100000.0,,476000000.0,2500000.0,,,,4734300000.0,,,,,,,,,,,,150500000.0,,1434100000.0,,,6942400000.0,227100000.0,,,4400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,-48700000.0,354700000.0,,,2310300000.0,,,,,,,,,0.96,,215900000.0,,,,0.0,45400000.0,,,165600000.0,,,,282700000.0,,0.0,542400000.0,-102900000.0,224700000.0,,,,,,,5621300000.0,,,,,,,-49500000.0,715000000.0,,,,,,838500000.0,2333300000.0,,,11100000.0,404900000.0,,,,,23500000.0,,615500000.0,4218000000.0,1188000000.0,238500000.0,,,952200000.0,-134700000.0,,,,,-39200000.0,,-1122300000.0,,,,,225600000.0,,,,,,,194600000.0,214700000.0,154300000.0,214700000.0,307900000.0,,,284400000.0,46700000.0,,9000000.0,408000000.0,,,843000000.0,,2649200000.0,-53100000.0,237200000.0,264900000.0,,,691600000.0,,,,,,0.95,,,,,,,,331100000.0,,,,499100000.0,,,713700000.0,,,,,,,,,,,542400000.0,66800000.0,,,,,542400000.0,,388100000.0,2500000.0,,,,4745500000.0,,,,,,,,,,,,173200000.0,,1454000000.0,,,7078800000.0,214700000.0,,,500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,149400000.0,-48100000.0,240000000.0,,6600000.0,2461800000.0,1965300000.0,,,-250000000.0,1702300000.0,2000000.0,-1197700000.0,,,2178600000.0,282800000.0,,,,0.0,-108600000.0,-737000000.0,,186400000.0,,63500000.0,-251300000.0,361900000.0,,-73300000.0,212600000.0,-584800000.0,,272300000.0,,578100000.0,848600000.0,,,5650300000.0,,,,,4121100000.0,,-44800000.0,787100000.0,3123800000.0,,,5060400000.0,788100000.0,771100000.0,2178600000.0,1585100000.0,194000000.0,-47500000.0,504600000.0,-168200000.0,,,302200000.0,67900000.0,,814000000.0,4385500000.0,1264100000.0,235500000.0,-148100000.0,,1030200000.0,-221600000.0,,,463900000.0,,64700000.0,-363000000.0,-1197700000.0,849500000.0,3.73,848600000.0,997300000.0,,,,-924200000.0,228300000.0,6600000.0,,149400000.0,168400000.0,-329800000.0,167500000.0,206900000.0,460100000.0,5650300000.0,353900000.0,47200000.0,,,578100000.0,51500000.0,,928300000.0,69900000.0,2774800000.0,4400000.0,243100000.0,,2774800000.0,,732800000.0,7239000000.0,-343500000.0,275100000.0,,771100000.0,,928300000.0,4385500000.0,,732800000.0,3.72,,,460100000.0,54900000.0,,2500000.0,504300000.0,227300000.0,872100000.0,872100000.0,212600000.0,,-68500000.0,1264100000.0,,240000000.0,,,814000000.0,1038100000.0,212600000.0,79100000.0,186400000.0,,1433600000.0,,212600000.0,,542400000.0,2500000.0,212600000.0,1158500000.0,,5060400000.0,,,,212600000.0,2461800000.0,,,,,-674200000.0,,-14700000.0,1121800000.0,1585100000.0,,,7239000000.0,167500000.0,,353900000.0,57000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,-301400000.0,228700000.0,,69000000.0,2484600000.0,,,,,,,,,0.91,,286800000.0,,,,0.0,-118600000.0,,,156300000.0,,,,366400000.0,,0.0,212800000.0,-84400000.0,221500000.0,,,,,,17100000.0,5555400000.0,,,,,,,-32200000.0,762300000.0,,,,,,703600000.0,2195700000.0,,,4200000.0,423700000.0,,,,,73900000.0,,972900000.0,4587700000.0,1257200000.0,276100000.0,,,992600000.0,-83800000.0,,,,,-95900000.0,,-1227400000.0,,,,,222100000.0,,,,,,,167100000.0,202200000.0,200000.0,202200000.0,184600000.0,,,312500000.0,51800000.0,,3300000.0,478300000.0,,,947000000.0,,2754100000.0,-7000000.0,230300000.0,,,,725600000.0,,,,,,0.91,,,,,,,,660400000.0,,,,475500000.0,,,857800000.0,,,,,,,,,,,212800000.0,79600000.0,,,,,212800000.0,,212600000.0,2500000.0,,,,5036200000.0,,,,,,,-600000.0,,,,,100800000.0,,1676500000.0,,,7231900000.0,202200000.0,,,-7800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,-36400000.0,282400000.0,,16400000.0,2537300000.0,,,,,,,,,0.98,,333000000.0,,,,298900000.0,-90600000.0,,,144000000.0,,,,333000000.0,,0.0,277500000.0,-89900000.0,214700000.0,,,,,,23000000.0,5805600000.0,,,,,,,-19600000.0,783100000.0,,,,,,669200000.0,2328700000.0,,,-29300000.0,400200000.0,,,,,82400000.0,,987300000.0,4797800000.0,1254400000.0,292500000.0,,,1019900000.0,-72700000.0,,,,,-46100000.0,,-1282900000.0,,,,,215500000.0,,,,,,,189800000.0,210100000.0,64700000.0,210100000.0,195100000.0,,,333800000.0,49900000.0,,300000.0,508800000.0,,,980900000.0,,2814600000.0,-36500000.0,236800000.0,,,,768700000.0,,,,,,0.98,,,,,,,,653500000.0,,,,450100000.0,,,874600000.0,,,,,,,,,,,277500000.0,81800000.0,,,,,277500000.0,,212800000.0,2500000.0,,,,5133400000.0,,,,,,,-17200000.0,,,,,122400000.0,,1656500000.0,,,7462100000.0,210100000.0,,,0.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,-66600000.0,351200000.0,,15600000.0,2572700000.0,,,0.0,,,,,,0.7,,226200000.0,,,,291000000.0,93300000.0,,,121000000.0,,,,314400000.0,,-17700000.0,439700000.0,-73600000.0,213600000.0,,,,,,17600000.0,5978700000.0,,,,,,,29500000.0,726300000.0,,,,,,676700000.0,2448800000.0,,,2800000.0,448000000.0,,,,,49900000.0,,992700000.0,4947700000.0,1239700000.0,199800000.0,,,975600000.0,-55900000.0,,,,,-122300000.0,,-1333000000.0,,,,,214500000.0,,,,,,,202500000.0,149900000.0,162200000.0,149900000.0,352300000.0,,,392500000.0,52100000.0,,4000000.0,540100000.0,,,972100000.0,,2883200000.0,-22200000.0,249300000.0,,,,743200000.0,,,,,,0.7,,,,,,,,600200000.0,,,,500100000.0,,,873900000.0,,,,,,,,,,,439700000.0,88200000.0,,,,,439700000.0,,277500000.0,2500000.0,,,,5199300000.0,,,,,,,-17700000.0,,,,,296400000.0,,1669400000.0,,,7648100000.0,149900000.0,,,-700000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,184300000.0,-519300000.0,358600000.0,,57500000.0,2600500000.0,1937500000.0,,0.0,-264600000.0,1732100000.0,-19700000.0,-1378800000.0,,,2738000000.0,321100000.0,,,,0.0,66500000.0,-923700000.0,,134600000.0,,660600000.0,479100000.0,408900000.0,,0.0,691700000.0,-133300000.0,,280800000.0,,498600000.0,717400000.0,,17600000.0,5638700000.0,-8500000.0,,,,4095400000.0,,58500000.0,832900000.0,3104600000.0,,,5047500000.0,852900000.0,690700000.0,2738000000.0,2146800000.0,205400000.0,2600000.0,460200000.0,-69100000.0,,66400000.0,315200000.0,74600000.0,,1456100000.0,5102500000.0,1221700000.0,229800000.0,36200000.0,,1107300000.0,-52200000.0,,,212600000.0,,2200000.0,,-1378800000.0,717400000.0,3.34,717400000.0,990800000.0,,,,-381200000.0,215800000.0,57500000.0,,184300000.0,155200000.0,252000000.0,155200000.0,385500000.0,1127600000.0,5638700000.0,328500000.0,51600000.0,,1900000.0,498600000.0,-19600000.0,,913200000.0,74900000.0,2783500000.0,-82600000.0,274400000.0,,2783500000.0,,751400000.0,7785500000.0,-262100000.0,337400000.0,,690700000.0,,913200000.0,5102500000.0,,751400000.0,3.32,,-116600000.0,1127600000.0,0.0,,2500000.0,511800000.0,215000000.0,858000000.0,858000000.0,758100000.0,,-148300000.0,1221700000.0,9500000.0,358600000.0,,66400000.0,1456100000.0,1117500000.0,691700000.0,87800000.0,134600000.0,,1504500000.0,,758100000.0,,439700000.0,2500000.0,691700000.0,1167100000.0,,5047500000.0,,,,691700000.0,2600500000.0,,-81100000.0,,,0.0,,333300000.0,998200000.0,2146800000.0,,,7785500000.0,155200000.0,,328500000.0,300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,-93500000.0,304900000.0,,67900000.0,2610700000.0,,,20000000.0,,,,,,1.01,,296700000.0,,,,338800000.0,-45800000.0,,,136000000.0,,,,379000000.0,,0.0,821200000.0,-37800000.0,203000000.0,,,,,,12700000.0,5713900000.0,,,,,,,17200000.0,794400000.0,,,,,,655200000.0,2873800000.0,,,1300000.0,446700000.0,,,50200000.0,,74100000.0,,1452900000.0,5307900000.0,1190500000.0,279500000.0,,,1062800000.0,-50900000.0,,,,,-87900000.0,,-1420200000.0,,,,,204200000.0,,,,,,,211400000.0,205400000.0,129500000.0,205400000.0,259500000.0,,,325900000.0,51000000.0,,4900000.0,451300000.0,,,896500000.0,,2712300000.0,-2600000.0,268400000.0,,,,767100000.0,,,,,,1.01,,,,,,,,1127000000.0,,,,497700000.0,,,834000000.0,,,,,,,,,,,821200000.0,84900000.0,,,,,871400000.0,,691700000.0,2500000.0,,,,4948200000.0,,,,,,,-6900000.0,,,,14600000.0,208600000.0,,2108100000.0,,,7822000000.0,205400000.0,,,700000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,-85400000.0,224100000.0,,25400000.0,2619900000.0,,,17000000.0,,,,,,0.82,,239600000.0,,,,345200000.0,7500000.0,,,115000000.0,,,,320500000.0,,0.0,953700000.0,-54100000.0,201900000.0,,,,,,17900000.0,5734500000.0,,,,,,,10300000.0,807100000.0,,,,,,601800000.0,2982800000.0,,,0.0,512400000.0,,,33000000.0,,48300000.0,,1491000000.0,5473400000.0,1170600000.0,213800000.0,,,1057700000.0,-67100000.0,,,,,-81900000.0,,-1449300000.0,,,,,203000000.0,,,,,,,217800000.0,165500000.0,132500000.0,165500000.0,272700000.0,,,360400000.0,55100000.0,,3200000.0,461400000.0,,,885800000.0,,2637600000.0,-11500000.0,250600000.0,,,,765100000.0,,,,,,0.82,,,,,,,,1130600000.0,,,,567500000.0,,,818500000.0,,,,,,,,,,,953700000.0,80900000.0,,,,,986700000.0,,821200000.0,2500000.0,,,,4844500000.0,,,,,,,-4000000.0,,,,,205600000.0,,2092800000.0,,,7827300000.0,165500000.0,,,300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,-225700000.0,325300000.0,,57600000.0,2699800000.0,,,19500000.0,,,,,,0.96,,276600000.0,,,,342500000.0,30300000.0,,,116500000.0,,,,360300000.0,,-44100000.0,918600000.0,-143500000.0,198700000.0,,,,,,14800000.0,5821900000.0,,,,,,,-20600000.0,745800000.0,,,,,,698600000.0,3007300000.0,,,0.0,411600000.0,,,63000000.0,,66300000.0,,1483200000.0,5664500000.0,1177400000.0,257400000.0,,,965000000.0,-63900000.0,,,,,-220800000.0,,-1522400000.0,,,,,199700000.0,,,,,,,266200000.0,191100000.0,-35100000.0,191100000.0,320300000.0,,,344600000.0,57600000.0,,4800000.0,524500000.0,,,925400000.0,,2738700000.0,-5000000.0,219200000.0,,,,757800000.0,,,,,,0.96,,,,,,,,1138600000.0,,,,469200000.0,,,814100000.0,,,,,,,,,,,918600000.0,83700000.0,,,,,981600000.0,,953700000.0,2500000.0,,,,4996400000.0,,,,,,,1500000.0,,,,,256400000.0,,2181800000.0,,,8003700000.0,191100000.0,,,100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,367600000.0,-101000000.0,321000000.0,,48900000.0,2788100000.0,2052400000.0,,11000000.0,-280200000.0,1832400000.0,-72500000.0,-1574300000.0,,,3008100000.0,342500000.0,,,,0.0,66600000.0,-505600000.0,,129600000.0,,-900000.0,-22800000.0,433200000.0,524000000.0,-82600000.0,668900000.0,-491500000.0,,263300000.0,,0.0,596900000.0,,16600000.0,5771300000.0,0.0,,,,4220200000.0,,18900000.0,860500000.0,3207800000.0,,,4990000000.0,913300000.0,702500000.0,3009700000.0,2226800000.0,220000000.0,100000.0,461100000.0,-13900000.0,,265100000.0,363100000.0,74600000.0,,1526100000.0,5699400000.0,1213800000.0,109500000.0,25800000.0,,1134700000.0,-98300000.0,,,691700000.0,,-99000000.0,-82600000.0,-1574300000.0,596900000.0,2.98,596900000.0,1012400000.0,,,,-726900000.0,201100000.0,48900000.0,,368500000.0,34900000.0,-249700000.0,34900000.0,341000000.0,1142100000.0,5771300000.0,180200000.0,56900000.0,,4000000.0,0.0,1400000.0,,936400000.0,62000000.0,2580800000.0,-219600000.0,274200000.0,524000000.0,2580800000.0,,775900000.0,7998100000.0,-489600000.0,340200000.0,,702300000.0,,935300000.0,5699400000.0,,775900000.0,2.97,,-100900000.0,1142100000.0,67500000.0,,2500000.0,518000000.0,200000000.0,827100000.0,827100000.0,934000000.0,,-238700000.0,1213800000.0,16900000.0,321000000.0,,265100000.0,1524500000.0,1193500000.0,668900000.0,90700000.0,129600000.0,,1495600000.0,,934000000.0,,918600000.0,2500000.0,668900000.0,1155400000.0,,4990200000.0,,,,668900000.0,2788100000.0,,-321600000.0,,,-345800000.0,,242700000.0,860200000.0,2228600000.0,,,7999900000.0,34900000.0,,382400000.0,200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,-236100000.0,409700000.0,,24000000.0,2859900000.0,,,75000000.0,,,,,,1.08,,322700000.0,,,6200000.0,329800000.0,-135300000.0,,,127300000.0,,,,383300000.0,,0.0,575600000.0,-66900000.0,192600000.0,,,,,,14300000.0,5864300000.0,,,,,,,-13800000.0,836600000.0,,,,,,713400000.0,3030700000.0,,,4400000.0,458300000.0,,,290600000.0,,77300000.0,,1540000000.0,5908300000.0,1218300000.0,286200000.0,,,1115600000.0,-63400000.0,,,,,-216500000.0,,-1641600000.0,,,,,193800000.0,,,,,,,361400000.0,208900000.0,-93300000.0,208900000.0,182200000.0,,,399800000.0,55600000.0,,17000000.0,562100000.0,,,958400000.0,,2676900000.0,-25500000.0,279000000.0,,,,876300000.0,,,,,,1.08,,,,,,,,1140200000.0,,,,513900000.0,,,830400000.0,,,,,,,,,,,575600000.0,86100000.0,,,,,866200000.0,,668900000.0,2500000.0,,,,5087000000.0,,,,,,,-78500000.0,,,,11000000.0,118800000.0,,2253400000.0,,,8117700000.0,208900000.0,,,2400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,-121100000.0,447500000.0,,31100000.0,2915700000.0,,,94800000.0,,,,,,1.06,,272600000.0,,,3300000.0,299300000.0,-64300000.0,,,124000000.0,,,,347700000.0,,0.0,624100000.0,-95600000.0,191500000.0,,,,,,17400000.0,6015800000.0,,,,,,,-8000000.0,849500000.0,,,,,,679000000.0,3108300000.0,,,12900000.0,519900000.0,,,321400000.0,,45500000.0,,1554400000.0,6111300000.0,1213000000.0,249300000.0,,,1137400000.0,-55800000.0,,,,,-107800000.0,,-1702700000.0,,,,,192700000.0,,,,,,,422400000.0,203800000.0,48500000.0,203800000.0,251000000.0,,,407100000.0,57000000.0,,,43200000.0,,,975100000.0,,2694000000.0,-13500000.0,287900000.0,391800000.0,,,888400000.0,,,,,,1.06,,,,,,,,1147300000.0,,,,576900000.0,,,811500000.0,,,,,,,,,,,624100000.0,88600000.0,,,,,945500000.0,,575600000.0,2500000.0,,,,5140900000.0,,,,,,,-134600000.0,,,,9800000.0,195200000.0,,2233400000.0,,,8249200000.0,203800000.0,,,30300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,-549300000.0,370100000.0,,39600000.0,2954200000.0,,,55200000.0,,,,,,1.02,,274600000.0,,,1100000.0,299100000.0,51600000.0,,,108600000.0,,,,365500000.0,,0.0,553000000.0,-248600000.0,187700000.0,,,,,,14400000.0,5608700000.0,,,,,,,-5900000.0,779600000.0,,,,,,674600000.0,3073300000.0,,,-7700000.0,444000000.0,,,424900000.0,,63700000.0,,1915500000.0,6302800000.0,1210300000.0,254900000.0,,,1031500000.0,-77500000.0,,,,,-169000000.0,,-1743900000.0,,,,,188800000.0,,,,,,,486200000.0,191200000.0,-71100000.0,191500000.0,350600000.0,,,372000000.0,61000000.0,,,526400000.0,,,968400000.0,,2634300000.0,-8000000.0,251900000.0,,,,827900000.0,,,,,,1.01,,,,,,,,1543500000.0,,,,505000000.0,,,794700000.0,,,,,,,,,,,553000000.0,90900000.0,,,,,977900000.0,,624100000.0,2500000.0,,,,5125500000.0,,,,,,,-226300000.0,,,,,273100000.0,,2590100000.0,,,8198800000.0,191500000.0,,,5300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,606900000.0,-143500000.0,271400000.0,,8600000.0,3013100000.0,2230500000.0,,169800000.0,-269200000.0,1834100000.0,12900000.0,-1805800000.0,,,3276600000.0,229400000.0,,,-17400000.0,0.0,144900000.0,-1050000000.0,,143300000.0,,44400000.0,99400000.0,258600000.0,455400000.0,-75700000.0,768300000.0,-213300000.0,,218900000.0,,723800000.0,760800000.0,,14400000.0,5507200000.0,-4000000.0,45200000.0,,,4451800000.0,,34900000.0,864100000.0,3329800000.0,,,5238700000.0,907700000.0,867100000.0,3276600000.0,3000500000.0,238600000.0,1800000.0,569700000.0,-22800000.0,,455500000.0,284200000.0,32400000.0,,2133400000.0,6426800000.0,1207300000.0,188500000.0,7200000.0,,1167300000.0,-91400000.0,,,668900000.0,,37500000.0,-56800000.0,-1805800000.0,760000000.0,4.05,760800000.0,1122000000.0,,143300000.0,,-624400000.0,188700000.0,8600000.0,,606900000.0,156100000.0,215300000.0,156600000.0,393100000.0,1576000000.0,5514800000.0,557400000.0,65000000.0,,,0.0,11400000.0,,929800000.0,60500000.0,2626000000.0,-28200000.0,303200000.0,455400000.0,2626000000.0,,838800000.0,8515300000.0,-455800000.0,359900000.0,,867100000.0,,929800000.0,6426800000.0,,838800000.0,4.03,,-750000000.0,1576000000.0,394800000.0,,2500000.0,634700000.0,187600000.0,798500000.0,798500000.0,1223800000.0,,-75200000.0,1207300000.0,43400000.0,271400000.0,,455500000.0,2133400000.0,1176900000.0,768300000.0,94300000.0,143300000.0,,1384000000.0,,1223800000.0,,553000000.0,2500000.0,768300000.0,1099300000.0,,5238700000.0,,,,768300000.0,3013100000.0,,-234900000.0,,143300000.0,0.0,,301700000.0,978900000.0,3000500000.0,,,8515300000.0,156600000.0,,557400000.0,-33000000.0,,,,,,,,,,,,,,,,
