date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,annualDilutedAverageShares,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,quarterlyDilutedEPS,trailingPretaxIncome,trailingEndCashPosition,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCurrentDebt,trailingSaleOfInvestment,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualChangeInInventory,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,trailingChangeInWorkingCapital,annualBasicEPS,annualStockBasedCompensation,annualInterestExpense,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingCashDividendsPaid,trailingDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2002-03-31,6869000.0,233453000.0,1152543000.0,98840000.0,606795000.0,286284000.0,,27350000.0,452982000.0,,-14724000.0,387736000.0,0.0,,88563000.0,134463000.0,,,88018000.0,71279000.0,6869000.0,155742000.0,0.0,552826000.0,452982000.0,,,,,,,0.355,-125718000.0,1008000.0,0.0,796936000.0,284115000.0,101509000.0,,807611000.0,101509000.0,148287000.0,47295000.0,,,1699374000.0,546831000.0,,,269722000.0,,127492000.0,452982000.0,47295000.0,47295000.0,127492000.0,273664000.0,348168000.0,,,1152543000.0,110901000.0,-11922000.0,134463000.0,1243294000.0,,-139619000.0,-6252000.0,552826000.0,23780000.0,1699374000.0,45969000.0,190495000.0,-1910000.0,101509000.0,,,452982000.0,606795000.0,364419000.0,,,,,190495000.0,,199969000.0,364419000.0,196097000.0,,1138000.0,,,110512000.0,803805000.0,,110512000.0,-20303000.0,1446000.0,,546831000.0,308827000.0,,284971000.0,917064000.0,803805000.0,1243294000.0,796936000.0,266643000.0,374538000.0,,,69929000.0,,,-8094000.0,,,515517000.0,-206690000.0,-11462000.0,,,,0.0,419812000.0,11922000.0,,-206690000.0,-14724000.0,761322000.0,,515517000.0,,,-240553000.0,295577000.0,-42056000.0,,,,23021000.0,-51518000.0,23021000.0,,,,101970000.0,73625000,0.0,469691000,,88563000.0,-41559000.0,,,247478000.0,,21678000.0,23780000.0,,308827000.0,86918000.0,0.0,,,0.0,100975000,133014000.0,,178288000.0,1446000.0,-190342000.0,1724675000.0,,,0.455,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,1130272000.0,,614199000.0,,,24306000.0,,,,,,,,,,,91037000.0,,5403000.0,,0.0,,385290000.0,,,,0.025,,,,,,0.0,,-1766000.0,,,,,,7404000.0,,,1673865000.0,543593000.0,,,190533000.0,,125488000.0,385290000.0,7404000.0,7404000.0,,,,,,,,,117872000.0,,277496000.0,-397000.0,0.0,588538000.0,24074000.0,,,118347000.0,-154000.0,,,,,,,,,,,,,141365000.0,298964000.0,184271000.0,,-294000.0,,,108213000.0,,,,,1453000.0,,,,,,,832269000.0,1286113000.0,826866000.0,,552826000.0,,0.035,9429000.0,,,,,,,-206690000.0,-8409000.0,,,,,,0.0,,,-5499000.0,,,516582000.0,7787000.0,,,6643000.0,,290444000.0,,,19894000.0,,19894000.0,,,,90969000.0,6262000,0.0,331898000,,86326000.0,310000.0,,,-32819000.0,,2923000.0,,,309892000.0,,,,,,30568000,,,35712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,1299185000.0,,664433000.0,,,25067000.0,,,,,,,,,,,82967000.0,,6525000.0,,0.0,,453878000.0,,,,0.17,,,,,,0.0,,66949000.0,,,,,,50234000.0,,,1847085000.0,547900000.0,,,254599000.0,,63711000.0,453878000.0,50234000.0,50234000.0,,,,,,,,,159287000.0,,279686000.0,-82063000.0,0.0,627471000.0,36827000.0,,,139366000.0,-251000.0,,,,,,,16374000.0,,,,,,198891000.0,317184000.0,183353000.0,,-12753000.0,,,121484000.0,,,,,1450000.0,,,,,,,927293000.0,1391787000.0,920768000.0,,588538000.0,,0.19,72423000.0,,,,,,,-206690000.0,-14977000.0,,,,,,-751000.0,,,-3870000.0,,,513746000.0,,,,81926000.0,,293238000.0,,,40637000.0,,41388000.0,,,,98140000.0,71246000,0.0,453490000,,120320000.0,8379000.0,,,-21450000.0,,22451000.0,,,307056000.0,,,,,,96313000,,,38933000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,,,1929283000.0,,914652000.0,,,24956000.0,,,,,,,,,,,181742000.0,,1341000.0,,0.0,,746600000.0,,,,0.845,,,,-105418000.0,,0.0,,183857000.0,,,,,,250219000.0,,,2461025000.0,531742000.0,,,675046000.0,,54477000.0,746600000.0,250219000.0,250219000.0,,,,,,,,,82639000.0,,283778000.0,-109317000.0,-9378000.0,766068000.0,33216000.0,,,609029000.0,2123000.0,,,,,,,,,,,,,558680000.0,599784000.0,296545000.0,,3611000.0,,,119406000.0,,,,,1471000.0,,,,,,,1166667000.0,1711549000.0,1165326000.0,,627471000.0,,0.895,364684000.0,,,,,,,-206690000.0,-11084000.0,4439000.0,,,,,751000.0,,,-1524000.0,,,508921000.0,,,,194941000.0,,296050000.0,,,49346000.0,,48595000.0,,,,112558000.0,378501000,0.0,1233726000,,146816000.0,-771000.0,,,-106119000.0,,113052000.0,,,302231000.0,,,,,,403457000,,,138597000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,638734000.0,655343000.0,1911137000.0,132872000.0,923892000.0,292892000.0,,17310000.0,570876000.0,,1534000.0,400990000.0,0.0,,106329000.0,97975000.0,,,107566000.0,178484000.0,638734000.0,471329000.0,0.0,994995000.0,570876000.0,,,,,,,1.085,-898135000.0,-7074000.0,0.0,949995000.0,406303000.0,317097000.0,,1072802000.0,317097000.0,460146000.0,9240000.0,,,2359533000.0,448396000.0,,,289264000.0,664311000.0,84459000.0,570876000.0,9240000.0,9240000.0,84459000.0,281978000.0,463312000.0,,,1911137000.0,91639000.0,,97975000.0,1784739000.0,,-271989000.0,-72053000.0,994995000.0,25170000.0,2359533000.0,143049000.0,82083000.0,-8792000.0,317097000.0,,,570876000.0,923892000.0,464547000.0,,,,,82083000.0,,173866000.0,464547000.0,273964000.0,,8046000.0,,,88162000.0,1588729000.0,,88162000.0,-81431000.0,1443000.0,,448396000.0,262252000.0,,714451000.0,1409442000.0,1588729000.0,1784739000.0,949995000.0,562968000.0,766068000.0,,,13610000.0,,,-1390000.0,,,569221000.0,-306969000.0,-24638000.0,,,,0.0,597826000.0,0.0,,-306969000.0,1534000.0,938113000.0,,569221000.0,659517000.0,,-463766000.0,430941000.0,-29341000.0,,,,22995000.0,-59108000.0,22995000.0,,,,99323000.0,15300000,0.0,463130000,,106329000.0,-37259000.0,,,338872000.0,,4623000.0,25170000.0,,262252000.0,132872000.0,0.0,,,0.0,32610000,397169000.0,,183927000.0,1443000.0,-1049765000.0,2482244000.0,,,1.17,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,1916510000.0,,942260000.0,,,13223000.0,,,,,,,,,,,89844000.0,,812593000.0,,,,439758000.0,,,,0.06,,,,-731176000.0,,,,-46498000.0,,,,,,18368000.0,,,2348203000.0,431693000.0,,,203418000.0,,35420000.0,439758000.0,18368000.0,18368000.0,,,,,,,,,122101000.0,,289910000.0,-182212000.0,0.0,810697000.0,17034000.0,,,37211000.0,3367000.0,,,,,,,,,,,,,149963000.0,372380000.0,181646000.0,,8136000.0,,,109195000.0,,,,,1468000.0,,,,,,,1623290000.0,1908445000.0,810697000.0,,949995000.0,,0.065,26621000.0,,,,,,,-306969000.0,-12187000.0,,,,,,0.0,,,13535000.0,,,580232000.0,557746000.0,,,-34311000.0,,299632000.0,,,73000000.0,,72865000.0,,,,91122000.0,21772000,0.0,353381000,,67378000.0,,,,-85575000.0,,8253000.0,,,273263000.0,,,,,,34995000,,,-139298000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,2193043000.0,,1018848000.0,,,17624000.0,,,,,,,,,,,100073000.0,,1358820000.0,,,,545599000.0,,,,0.25,,,,-539403000.0,,,,46055000.0,,,,,,76588000.0,,,2617034000.0,423991000.0,,,316243000.0,,28412000.0,545599000.0,76588000.0,76588000.0,,,,,,,,,98405000.0,,294836000.0,-560710000.0,0.0,376125000.0,39209000.0,,,202802000.0,5100000.0,,,,,,,,,,,,,213762000.0,416251000.0,214376000.0,,-8542000.0,,,108434000.0,,,,,2972000.0,,,,,,,1734945000.0,2071435000.0,376125000.0,,810697000.0,,0.26,110997000.0,,,,,,,-306969000.0,-16503000.0,,,,,,-5107000.0,,,12898000.0,,,580274000.0,-9954000.0,,,62558000.0,,307779000.0,,,61678000.0,,67010000.0,,,,113493000.0,101867000,0.0,530005000,,129348000.0,,,,-53100000.0,,34409000.0,,,273305000.0,,,,,,119491000,,,-434572000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,,2908240000.0,,1411144000.0,,,29068000.0,,,,,,,,,,,252166000.0,,1253749000.0,,,,841508000.0,,,,1.26,,,,-620200000.0,,,,51598000.0,,,,,,392296000.0,,,3338428000.0,430188000.0,,,962068000.0,,27540000.0,841508000.0,392296000.0,392296000.0,,,,,,,,,117945000.0,,297787000.0,74365000.0,-596000.0,573010000.0,64766000.0,,,837021000.0,-2863000.0,,,,,,,,,,,,,513255000.0,682765000.0,403964000.0,,-25651000.0,,,109008000.0,,,,,2986000.0,,,,,,,1826759000.0,2496920000.0,573010000.0,,376125000.0,,1.32,558456000.0,,,,,,,-306969000.0,-27247000.0,,,,,,-2715000.0,,,17789000.0,,,586995000.0,725608000.0,,,78845000.0,,311463000.0,0.0,,28898000.0,,26385000.0,,,,151175000.0,558104000,0.0,1475323000,,158743000.0,,,,-345274000.0,,166160000.0,,,280026000.0,,,,,,587172000,,,196885000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,1225000.0,579690000.0,2910807000.0,227819000.0,1501184000.0,308233000.0,,17598000.0,722253000.0,,20479000.0,510858000.0,,,114087000.0,143865000.0,,,113210000.0,-64368000.0,1225000.0,785305000.0,,2149885000.0,722253000.0,,,,,,,1.87,-620282000.0,5429000.0,,2414346000.0,528535000.0,577292000.0,,1102950000.0,577292000.0,796560000.0,90040000.0,-2587000.0,,3400611000.0,489804000.0,,,372462000.0,2884774000.0,40531000.0,722253000.0,90040000.0,90040000.0,40531000.0,295396000.0,555293000.0,-2000.0,,2910807000.0,77513000.0,-225000.0,143865000.0,2678358000.0,,956519000.0,-9112000.0,2149885000.0,55143000.0,3400611000.0,219268000.0,211916000.0,-175000.0,577292000.0,,,722253000.0,1501184000.0,608166000.0,,,,,211916000.0,,225970000.0,608166000.0,268900000.0,,2735000.0,,,110445000.0,2415571000.0,,110445000.0,-9708000.0,3015000.0,,489804000.0,298073000.0,,669285000.0,1854191000.0,2415571000.0,2678358000.0,2414346000.0,862818000.0,573010000.0,,,100486000.0,,,-23322000.0,,,629216000.0,-331143000.0,-33658000.0,,,,,949995000.0,2715000.0,,-331143000.0,20479000.0,1068886000.0,,629216000.0,1611374000.0,,287962000.0,562193000.0,5866000.0,,0.0,,61559000.0,-89595000.0,61559000.0,,,,155068000.0,103562000,0.0,598432000,,114087000.0,,,,419581000.0,,10446000.0,55143000.0,,298073000.0,225135000.0,128000.0,,,0.0,121160000,1199890000.0,,1576875000.0,3015000.0,-2511061000.0,2957141000.0,,,1.95,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,2841798000.0,,1525409000.0,,,16207000.0,,,,,,,,,,,98274000.0,,1238193000.0,,37654000.0,,585988000.0,,,,0.08,,,,-1557555000.0,,,,-91945000.0,,,,,,24225000.0,,,3370237000.0,528439000.0,,,254886000.0,,83156000.0,623642000.0,24225000.0,24225000.0,,,,,,,,,163221000.0,,302238000.0,-995990000.0,-388000.0,1133171000.0,53033000.0,,,169620000.0,0.0,,,,,,,,,,,,,176755000.0,520432000.0,229538000.0,,956000.0,,,109766000.0,,,,,3035000.0,,,,,,,2371364000.0,2746595000.0,1133171000.0,,2149885000.0,,0.08,34119000.0,,,,,,,-332072000.0,-26109000.0,,,,,,0.0,,,7212000.0,,,624939000.0,572253000.0,,,-65836000.0,,315576000.0,,,44276000.0,,44276000.0,,,,130642000.0,25348000,0.0,431641000,,65556000.0,,,,-116455000.0,,9894000.0,,,292867000.0,,,,,,41555000,,,-1016714000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,3170266000.0,,1622662000.0,,,16960000.0,,,,,,,,,,,149561000.0,,1103892000.0,,36615000.0,,759292000.0,,,,0.31,,,,-100550000.0,,,,69745000.0,,,,,,97253000.0,,,3702655000.0,532389000.0,,,431817000.0,,81402000.0,795907000.0,97253000.0,97253000.0,,,,,,,,,140883000.0,,304076000.0,123457000.0,0.0,1386026000.0,79272000.0,,,379389000.0,-250000.0,,,,,,,,,,,,,283911000.0,587275000.0,307023000.0,,-25053000.0,,,109863000.0,,,,,3051000.0,,,,,,,2489918000.0,2906748000.0,1386026000.0,,1133171000.0,,0.32,136977000.0,,,,,,,-335337000.0,-19230000.0,,,,,,0.0,,,16472000.0,,,632822000.0,243383000.0,,,88975000.0,,316049000.0,,,41232000.0,,41232000.0,,,,156839000.0,124794000,0.0,715728000,,172017000.0,,,,-35982000.0,,39724000.0,,,297485000.0,,,,,,141754000,,,252855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,,3815383000.0,,1997762000.0,,,19744000.0,,,,,,,,,,,210420000.0,,1605909000.0,,36996000.0,,1064223000.0,,,,1.18,,,,-589503000.0,,,,99653000.0,,,,,,375100000.0,,,4436081000.0,620698000.0,,,925088000.0,,85293000.0,1101219000.0,375100000.0,375100000.0,,,,,,,,,183229000.0,,305632000.0,-603756000.0,-9400000.0,963239000.0,84424000.0,,,892133000.0,-2150000.0,,,,,,,,,,,,,502763000.0,867814000.0,396405000.0,,-6892000.0,,,159729000.0,,,,,3070000.0,,,,,,,2569148000.0,3334862000.0,963239000.0,,1386026000.0,,1.23,541932000.0,,,,,,,-355386000.0,-37240000.0,,,,,,0.0,,,23725000.0,,,684396000.0,84484000.0,,,136893000.0,,316833000.0,,,30470000.0,,61264000.0,,,,185155000.0,528683000,0.0,1427851000,,196409000.0,,,,-275285000.0,,166832000.0,,,329010000.0,,,,,,548427000,,,-422787000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,1828000000.0,508000000.0,3706000000.0,241000000.0,2005000000.0,318000000.0,,22089000.0,861000000.0,,56000000.0,633000000.0,33000000.0,,134000000.0,164000000.0,,,153745000.0,-55000000.0,1828000000.0,684000000.0,33000000.0,1270000000.0,828000000.0,,,,,,,1.59,-284392000.0,-3000000.0,33000000.0,1270000000.0,430547000.0,504000000.0,,1197000000.0,504000000.0,725000000.0,7422000.0,,,4370000000.0,664000000.0,,,320209000.0,1000000000.0,103000000.0,861000000.0,7422000.0,7422000.0,103000000.0,305000000.0,612000000.0,,,3706000000.0,75000000.0,-41000000.0,164000000.0,3498000000.0,,-249711000.0,-5212000.0,1270000000.0,62000000.0,4370000000.0,221000000.0,296000000.0,-600000.0,504000000.0,,,828000000.0,2005000000.0,694000000.0,,,,,296000000.0,,233571000.0,694000000.0,315034000.0,,16989000.0,,,189000000.0,3098000000.0,,189000000.0,-15000000.0,3000000.0,,664000000.0,353000000.0,,634000000.0,1932000000.0,3098000000.0,3498000000.0,1270000000.0,759000000.0,963239000.0,,,11972000.0,,,-14000000.0,,,728000000.0,-375000000.0,-43421000.0,,,,33000000.0,2150000000.0,0.0,,-375000000.0,56000000.0,1248000000.0,,728000000.0,99880000.0,,-1726000000.0,473968000.0,24000000.0,,-10206000.0,,84022000.0,-126000000.0,94228000.0,,,,160364000.0,5175000,0.0,553780000,,134000000.0,,,,372722000.0,,4550000.0,62000000.0,,353000000.0,200000000.0,0.0,,,0.0,27264000,-880000000.0,,306646000.0,3000000.0,-2532000000.0,3129000000.0,,,1.65,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,3263000000.0,,1947000000.0,,,23000000.0,,,,,,,,,,,126000000.0,,1875000000.0,,31000000.0,,710000000.0,,,,-0.19,,,,-138000000.0,,31000000.0,,-64000000.0,,,,,,-58000000.0,,,3918000000.0,655000000.0,,,214000000.0,,91000000.0,741000000.0,-58000000.0,-58000000.0,,,,,,,,,194000000.0,,308000000.0,-37000000.0,0.0,874000000.0,66000000.0,,,167000000.0,-1000000.0,,,,,,,,,,,,,151000000.0,597000000.0,310000000.0,,1000000.0,,,188000000.0,,,,,3000000.0,,,,,,,2749000000.0,3167000000.0,874000000.0,,1270000000.0,,-0.19,-79000000.0,,,,,,,-391000000.0,-33000000.0,,,,,,0.0,,,96000000.0,,,750000000.0,138000000.0,,,-31000000.0,,308000000.0,-337000000.0,,-318000000.0,,19000000.0,,,,183000000.0,-96000000,0.0,365000000,,113000000.0,,,,-4000000.0,,-23000000.0,,,359000000.0,,,,,,-73000000,,,-396000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,3107000000.0,,1998000000.0,,,23000000.0,,,,,,,,,,,159000000.0,,1837000000.0,,29000000.0,,729000000.0,,,,0.16,,,,-143000000.0,,29000000.0,,-11000000.0,,,,,,51000000.0,,,3754000000.0,647000000.0,,,391000000.0,,82000000.0,758000000.0,51000000.0,51000000.0,,,,,,,,,208000000.0,,302000000.0,21000000.0,0.0,575000000.0,74000000.0,,,328000000.0,0.0,,,,,,,,,,,,,284000000.0,558000000.0,342000000.0,,-10000000.0,,,185000000.0,,,,,3000000.0,,,,,,,2412000000.0,2984000000.0,575000000.0,,874000000.0,,0.17,62000000.0,,,,,,,-410000000.0,-23000000.0,,,,,,0.0,,,106000000.0,,,774000000.0,187000000.0,,,12000000.0,,314000000.0,-372000000.0,,-331000000.0,,41000000.0,,,,182000000.0,49000000,0.0,675000000,,171000000.0,,,,-152000000.0,,9000000.0,,,364000000.0,,,,,,72000000,,,-299000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,,3662000000.0,,2257000000.0,,,22000000.0,,,,,,,,,,,205000000.0,,1261000000.0,,30000000.0,,947000000.0,,,,0.83,,,,-66000000.0,,30000000.0,,247000000.0,,,,,,259000000.0,,,4331000000.0,669000000.0,,,768000000.0,,97000000.0,977000000.0,259000000.0,259000000.0,,,,,,,,,208000000.0,,301000000.0,529000000.0,-9000000.0,1462000000.0,76000000.0,,,567000000.0,-3000000.0,,,,,,,,,,,,,502000000.0,760000000.0,412000000.0,,-2000000.0,,,182000000.0,,,,,3000000.0,,,,,,,2723000000.0,3341000000.0,1462000000.0,,575000000.0,,0.86,367000000.0,,,,,,,-428000000.0,-31000000.0,,,,,,0.0,,,87000000.0,,,803000000.0,629000000.0,,,278000000.0,,311000000.0,0.0,,91000000.0,,91000000.0,,,,206000000.0,356000000,0.0,1270000000,,187000000.0,,,,-28000000.0,,106000000.0,,,375000000.0,,,,,,378000000,,,887000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,1190000000.0,473000000.0,3012000000.0,206000000.0,2241000000.0,314000000.0,,27000000.0,966000000.0,,83000000.0,758000000.0,97000000.0,,163000000.0,234000000.0,,,157000000.0,100000000.0,1190000000.0,359000000.0,97000000.0,1242000000.0,869000000.0,,,,,,,0.75,-410000000.0,-2000000.0,68000000.0,1242000000.0,301000000.0,236000000.0,52000000.0,1181000000.0,236000000.0,389000000.0,-16000000.0,,,4386000000.0,1374000000.0,,,397000000.0,1433000000.0,103000000.0,966000000.0,-16000000.0,-16000000.0,103000000.0,304000000.0,646000000.0,,,3012000000.0,95000000.0,-709000000.0,234000000.0,3408000000.0,,-621000000.0,-25000000.0,1242000000.0,61000000.0,4386000000.0,147000000.0,199000000.0,2000000.0,236000000.0,647000000.0,,869000000.0,2241000000.0,654000000.0,52000000.0,29000000.0,,,199000000.0,,244000000.0,654000000.0,348000000.0,,8000000.0,,,232000000.0,2432000000.0,,232000000.0,-34000000.0,3000000.0,,1374000000.0,392000000.0,,596000000.0,1770000000.0,2432000000.0,3408000000.0,1242000000.0,454000000.0,1462000000.0,,,39000000.0,,,-3000000.0,,,807000000.0,-415000000.0,-36000000.0,,,,68000000.0,1270000000.0,0.0,,-415000000.0,83000000.0,1411000000.0,29000000.0,807000000.0,479000000.0,,-108000000.0,337000000.0,8000000.0,,0.0,,55000000.0,-123000000.0,55000000.0,,,,187000000.0,49000000,0.0,641000000,,163000000.0,,,,284000000.0,,54000000.0,61000000.0,647000000.0,392000000.0,-503000000.0,0.0,,,0.0,76000000,-28000000.0,,-220000000.0,3000000.0,-757000000.0,2951000000.0,,,0.78,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,2814000000.0,,2160000000.0,,,35000000.0,,,,,,,,,37000000.0,,136000000.0,,1149000000.0,,76000000.0,,675000000.0,,,,-0.26,,,,-149000000.0,,58000000.0,,-76000000.0,,,,,,-81000000.0,,,4193000000.0,1379000000.0,,,245000000.0,,95000000.0,751000000.0,-81000000.0,-81000000.0,,,,,,,,,231000000.0,,306000000.0,11000000.0,-6000000.0,1248000000.0,59000000.0,,,41000000.0,2000000.0,,646000000.0,,,,,55000000.0,18000000.0,,,,,168000000.0,506000000.0,358000000.0,,3000000.0,,,220000000.0,,,,,3000000.0,,,,,,,2397000000.0,3429000000.0,1248000000.0,,1242000000.0,,-0.26,-98000000.0,,,,,,,-437000000.0,-38000000.0,,,,,,4000000.0,,,107000000.0,,,855000000.0,196000000.0,,,-38000000.0,,306000000.0,,,27000000.0,,37000000.0,,,,216000000.0,-113000000,0.0,413000000,,114000000.0,,,,-29000000.0,,-17000000.0,,,418000000.0,,,,,,-78000000,,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,3009000000.0,,2182000000.0,,,37000000.0,,,,,,,,,33000000.0,,180000000.0,,1164000000.0,,74000000.0,,833000000.0,,,,0.07,,,,-455000000.0,,61000000.0,,-54000000.0,,,,,,22000000.0,,,4511000000.0,1502000000.0,,,445000000.0,,114000000.0,907000000.0,22000000.0,22000000.0,,,,,,,,,210000000.0,,307000000.0,-86000000.0,-6000000.0,1212000000.0,67000000.0,,,267000000.0,0.0,,709000000.0,,,,,54000000.0,13000000.0,,,,,339000000.0,580000000.0,425000000.0,,-8000000.0,,,231000000.0,,,,,3000000.0,,,,,,,2376000000.0,3591000000.0,1212000000.0,,1248000000.0,,0.07,38000000.0,,,,,,,-461000000.0,-48000000.0,,,,,,8000000.0,,,157000000.0,,,909000000.0,484000000.0,,,-6000000.0,,315000000.0,,,56000000.0,,48000000.0,,,,238000000.0,20000000,0.0,784000000,,199000000.0,,,,-101000000.0,,16000000.0,,,448000000.0,,,,,,57000000,,,-36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
