date,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossProfit,annualOperatingExpense,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualTaxProvision,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlySellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCurrentAccruedExpenses,annualTotalRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyRetainedEarnings,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualEbitda,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingOperatingIncome,trailingCapitalExpenditure,annualOtherIncomeExpense,annualPretaxIncome,annualOperatingIncome,trailingPurchaseOfInvestment,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyCapitalStock,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,annualDepreciationAndAmortization,annualOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockBasedCompensation,quarterlyInventory,quarterlyNetPPE,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyPretaxIncome,annualGoodwill,annualInventory,quarterlyTaxProvision,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,annualNetPPE,annualCurrentLiabilities,annualOtherIntangibleAssets,annualBasicEPS,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,annualChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalAssets,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,annualBeginningCashPosition,quarterlyOtherCurrentAssets,annualLongTermDebt,annualCurrentDebt,annualNetIncome,annualCashDividendsPaid,trailingTaxProvision,annualFreeCashFlow,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS
1995-03-31,,,130700000.0,,550000000.0,,,44400000.0,9400000.0,102100000.0,,183000000.0,,3432700000.0,1451200000.0,,,,,19300000.0,,,,,,,,,229200000.0,17500000.0,,,,,73600000.0,,,0.0,-12300000.0,,,,,163700000.0,,,,,,,,,171700000.0,0.0,,,2184200000.0,,,,,,,,,,,140200000.0,140200000.0,0.76,,,,,,,,,,,,,33000000.0,,2685700000.0,45000000.0,,,,,,,,,,,,12200000.0,8800000.0,-11700000.0,,,,,,-74700000.0,,,,237600000.0,1875800000.0,,,1400000.0,,,,,,-1556900000.0,,45700000.0,45000000.0,308400000.0,-107500000.0,183400000.0,,,,382700000.0,118300000.0,,,,549500000.0,52300000.0,75200000.0,,,29500000.0,,,59210526.0,,,,,,63600000.0,,,,,,367000000.0,,1222000000.0,,,,501500000.0,-600000.0,,,,,736100000.0,,0.76,59210526.0,,,,,,4500000.0,,,,,,,,,289800000.0,,,,,,,,,,,,
1995-06-30,127100000.0,196100000.0,87900000.0,,501400000.0,,,75800000.0,100000.0,106000000.0,,142600000.0,209600000.0,3455200000.0,1450400000.0,80300000.0,,-64200000.0,,20000000.0,,,1924000000.0,,504400000.0,,,-231000000.0,252000000.0,-16800000.0,52200000.0,,,,99600000.0,,,0.0,-25000000.0,,0.0,,9000000.0,122600000.0,114700000.0,320600000.0,,,-1587000000.0,1198400000.0,,507700000.0,139200000.0,0.0,,,2188800000.0,283700000.0,,196100000.0,,,,137200000.0,,-1700000.0,27100000.0,196100000.0,196100000.0,,,,14700000.0,207400000.0,373300000.0,,0.0,,,,,,34700000.0,,2693200000.0,28900000.0,,,,,,,,,106000000.0,3455200000.0,,11700000.0,8800000.0,-25300000.0,,,134400000.0,-12400000.0,,181400000.0,,,,254400000.0,1868200000.0,762900000.0,399200000.0,4000000.0,,-1300000.0,59123711.0,-401800000.0,,-1587000000.0,-59700000.0,31700000.0,28900000.0,320600000.0,-83600000.0,164500000.0,,488600000.0,,399200000.0,137200000.0,,,,515500000.0,54700000.0,52000000.0,,254400000.0,20300000.0,,,,1868200000.0,252000000.0,,1.94,,55900000.0,582900000.0,,,94200000.0,,358800000.0,59123711.0,1198400000.0,2693200000.0,,,504400000.0,-5900000.0,,1450400000.0,,,762900000.0,99600000.0,,,1341100000.0,,5300000.0,,169000000.0,5300000.0,515500000.0,8800000.0,114700000.0,-236900000.0,,424400000.0,1.94,2188800000.0,283700000.0,75200000.0,,,,,,,,,,,
1995-09-30,,,96300000.0,,484900000.0,,,-57600000.0,2900000.0,100200000.0,,144500000.0,,3452000000.0,1486700000.0,,,,,17500000.0,,,,,,,,-2900000.0,291300000.0,-1100000.0,,,,,126900000.0,,,0.0,-18600000.0,,,,,127000000.0,,,,,,,,,34700000.0,196100000.0,,,2171600000.0,,,,,,,,,,,218000000.0,218000000.0,0.51,,,,,,,,,,,,,30700000.0,,2762800000.0,30200000.0,,,,,,,,,,,,11400000.0,40800000.0,-18600000.0,,,,,,9800000.0,,,,255500000.0,1855700000.0,,,3000000.0,,,,,,-1596300000.0,,30200000.0,30200000.0,315900000.0,-12800000.0,53300000.0,,,,399000000.0,150300000.0,,,,515500000.0,48200000.0,49600000.0,,,19400000.0,,,59215686.0,,,,,,21900000.0,,,,,,340400000.0,,1195400000.0,,,,591200000.0,0.0,,,,,796800000.0,,0.51,59215686.0,,,,,,5600000.0,,,,,,,,,280900000.0,,,,,,,,,,,,
1995-12-31,,,127500000.0,,549600000.0,,,-49700000.0,,111600000.0,,181300000.0,,3552100000.0,1314900000.0,,,,,21600000.0,,,,,,,,-4800000.0,262500000.0,-19900000.0,,,,,165700000.0,,,0.0,-85500000.0,,,,,159700000.0,,,,,,,,,-3600000.0,0.0,,,2029000000.0,,,,,,,,,,,128400000.0,128400000.0,0.7,,,,,,,,,,,,,32200000.0,,2684100000.0,43600000.0,,,,,,,,,,,,11100000.0,8800000.0,-84900000.0,,,,,,-100600000.0,,,,300900000.0,1925900000.0,,,4600000.0,,,,,,-1626200000.0,,43600000.0,43600000.0,103100000.0,-85400000.0,81300000.0,,,,252000000.0,142100000.0,,,,515800000.0,53800000.0,70700000.0,,,27100000.0,,,62285714.0,,,,,,-89600000.0,,,,,,368300000.0,,1052400000.0,,,,655100000.0,-600000.0,,,,,840100000.0,,0.73,59726027.0,,,,,,77500000.0,,,,,,,,,284600000.0,,,,,,,,,,,,
1996-03-31,,,123900000.0,,717000000.0,,,40600000.0,,272800000.0,,245600000.0,,4101500000.0,1902200000.0,,,,,60100000.0,,,,,,,,-20400000.0,608500000.0,-162300000.0,,,,,300100000.0,,,0.0,-86300000.0,,,,,185500000.0,,,,,,,,,109600000.0,0.0,,,2502300000.0,,,,,,,,,,,49200000.0,49200000.0,-0.09,,,,,,,,,,,,,61600000.0,,3526200000.0,-8300000.0,,,,,,,,,,,,16000000.0,67500000.0,-25800000.0,,,,,,-68000000.0,,,,609200000.0,2344600000.0,,,-46400000.0,,,,,,-1756900000.0,,-8300000.0,-8300000.0,157700000.0,-135900000.0,135400000.0,,,,315400000.0,268200000.0,,,,696100000.0,121700000.0,2600000.0,,,10900000.0,,,92222222.0,,,,,,-86800000.0,,,,,,471400000.0,,1293700000.0,,,,1023900000.0,-75200000.0,,,,,1084200000.0,,-0.09,92222222.0,,,,,,104800000.0,,,,,,,,,282200000.0,,,,,,,,,,,,
1996-06-30,144300000.0,9600000.0,155700000.0,,955100000.0,,,-147500000.0,28800000.0,193500000.0,,262800000.0,392000000.0,4123600000.0,1770800000.0,94100000.0,,-172700000.0,,63000000.0,,,2981000000.0,,918200000.0,,,-249400000.0,366400000.0,127900000.0,64800000.0,,,,359100000.0,,25800000.0,0.0,-44100000.0,,10200000.0,,300000.0,199800000.0,144300000.0,167300000.0,,,-1772300000.0,1404400000.0,,696100000.0,28600000.0,0.0,,,2518600000.0,352000000.0,,9600000.0,,,,145100000.0,,-74600000.0,-194100000.0,9600000.0,9600000.0,,,,-32800000.0,238400000.0,527500000.0,,0.0,,,,,,44100000.0,,3436800000.0,66400000.0,,,,,,,0.0,,193500000.0,4123600000.0,,14800000.0,27800000.0,-43400000.0,12200000.0,,168600000.0,,,169000000.0,,,,476700000.0,2351300000.0,1156300000.0,315700000.0,2900000.0,,-55400000.0,92500000.0,-301600000.0,,-1772300000.0,-234500000.0,66400000.0,66400000.0,167300000.0,-67500000.0,72000000.0,,342000000.0,,315700000.0,145100000.0,,,,736700000.0,107100000.0,100900000.0,,476700000.0,34500000.0,11600000.0,,,2351300000.0,366400000.0,,1.56,,-39600000.0,919500000.0,,,-214200000.0,,692300000.0,92500000.0,1404400000.0,3436800000.0,,,918200000.0,1200000.0,,1770800000.0,,,1156300000.0,359100000.0,,,2061500000.0,,81700000.0,,203700000.0,81700000.0,736700000.0,27800000.0,144300000.0,-277500000.0,,169300000.0,1.56,2518600000.0,352000000.0,223400000.0,,,,,,,,,,,
1996-09-30,,,99100000.0,,603600000.0,,,49800000.0,3700000.0,179000000.0,,197700000.0,,4121700000.0,1718200000.0,,,,,56400000.0,,,,,,,,-7500000.0,328700000.0,-37700000.0,,,,,380200000.0,,,0.0,-44000000.0,,,,,141300000.0,,,,,,,,,131500000.0,9600000.0,,,2510300000.0,,,,,,,,,,,54500000.0,54500000.0,0.23,,,,,,,,,,,,,42200000.0,,3386300000.0,21100000.0,,,,,,,,,,,,15100000.0,24600000.0,-44000000.0,3300000.0,,,,,-60300000.0,,,,614400000.0,2349400000.0,,,2600000.0,,,,,,-1772300000.0,,28600000.0,21100000.0,160900000.0,-86600000.0,175500000.0,,,,316600000.0,125100000.0,,,,717800000.0,98600000.0,45000000.0,,,16400000.0,,,91739130.0,,,,,,44900000.0,,,,,,405900000.0,,1389500000.0,,,,876000000.0,0.0,,,,,1173900000.0,,0.23,91739130.0,,,,,,-17300000.0,,,,,,,,,355100000.0,,,,,,,,,,,,
1996-12-31,,,126300000.0,,665400000.0,,,-57600000.0,10900000.0,183900000.0,,226200000.0,,4241400000.0,1686500000.0,,,,,58200000.0,,,,,,,,-7600000.0,351000000.0,-57100000.0,,,,,413000000.0,,,0.0,-74200000.0,,,,,168000000.0,,,,,,,,,-3800000.0,0.0,,,2551600000.0,,,,,,,,,,,63300000.0,63300000.0,0.5,,,,,,,,,,,,,41700000.0,,3485200000.0,47900000.0,,,,,,,,,,,,10800000.0,55100000.0,-74400000.0,400000.0,,,,,-64300000.0,,,,571500000.0,2381400000.0,,,3100000.0,,,,,,-1860000000.0,,48500000.0,47900000.0,170200000.0,12400000.0,70600000.0,,,,323700000.0,112000000.0,,,,656800000.0,99900000.0,76300000.0,,,27800000.0,,,95800000.0,,,,,,8800000.0,,,,,,439200000.0,,1335500000.0,,,,933600000.0,0.0,,,,,1326200000.0,,0.5,95800000.0,,,,,,72000000.0,,,,,,,,,355000000.0,,,,,,,,,,,,
1997-03-31,,,108300000.0,,664800000.0,,,-36200000.0,6300000.0,327400000.0,,214800000.0,,4277500000.0,1929300000.0,,,,,63200000.0,,,,0.0,,,,-7500000.0,503500000.0,-107900000.0,,,,,444600000.0,,,0.0,-49700000.0,,,,,151600000.0,,,,,,,,,21900000.0,0.0,,,2557800000.0,,,,,,,,,,,53100000.0,53100000.0,0.41,,,,,,,,,,,,,43300000.0,,3675100000.0,39100000.0,,,,,,,,,,,,12700000.0,51800000.0,-50400000.0,1400000.0,,,,,124600000.0,,,,681900000.0,2380000000.0,,,1300000.0,,,,,,-1897500000.0,,39100000.0,39100000.0,177800000.0,-32800000.0,72300000.0,,,,329200000.0,124300000.0,,,,760200000.0,106500000.0,61600000.0,,,22500000.0,,,95365854.0,,,,,,-10200000.0,,,,,,450000000.0,,1425800000.0,,,,1117300000.0,0.0,,,,,1274400000.0,,0.41,95365854.0,,,,,,68400000.0,,,,,,,,,336400000.0,,,,,,,,,,,,
1997-06-30,204500000.0,43200000.0,189100000.0,,1048200000.0,-105100000.0,,31700000.0,42600000.0,243000000.0,,315700000.0,431600000.0,4337200000.0,1834400000.0,117500000.0,,-223400000.0,,69400000.0,,,2982000000.0,-3300000.0,1014400000.0,,,-7500000.0,421800000.0,167400000.0,51100000.0,,,,522100000.0,,7100000.0,0.0,-102000000.0,,-221200000.0,,63500000.0,246300000.0,193100000.0,188000000.0,,-25300000.0,-1928000000.0,1412600000.0,,707200000.0,200000000.0,0.0,,,2597200000.0,344500000.0,,43200000.0,,,,138300000.0,,-48600000.0,33600000.0,43200000.0,43200000.0,,,,5700000.0,322000000.0,522800000.0,,0.0,,,,,,57200000.0,,3611600000.0,85000000.0,,,,,,,,,243000000.0,4337200000.0,,12500000.0,40500000.0,-54600000.0,2000000.0,,184400000.0,-11400000.0,,-221200000.0,,,,534200000.0,2409200000.0,1339900000.0,373300000.0,-1300000.0,,-35300000.0,95123153.0,-269500000.0,,-1928000000.0,-269900000.0,88300000.0,85000000.0,188000000.0,-162500000.0,254600000.0,,573000000.0,,373300000.0,138300000.0,,,,694800000.0,126600000.0,139100000.0,,534200000.0,50800000.0,,,,2409200000.0,421800000.0,,2.03,,-9900000.0,954400000.0,,,-12300000.0,,732500000.0,95123153.0,1412600000.0,3611600000.0,,,1014400000.0,-48600000.0,,1834400000.0,,,1339900000.0,522100000.0,,,2027600000.0,,74500000.0,,9600000.0,74500000.0,694800000.0,40500000.0,193100000.0,-30100000.0,,349600000.0,2.03,2597200000.0,344500000.0,247200000.0,,,,,,,,,,,
1997-09-30,,,84200000.0,,598700000.0,,,,,189200000.0,,106400000.0,,4373700000.0,1920800000.0,,,,,65100000.0,,,,,,,,,409400000.0,,,,,,541400000.0,,,,,,,,,127100000.0,,,,,,,,,,,,,2662700000.0,,,,,,,,,,,74400000.0,74400000.0,0.29,,,,,,,,,,,,,,,3646100000.0,26700000.0,,,,,,,,,,,,13200000.0,33500000.0,,,,,,,,,,,572300000.0,2445700000.0,,,2700000.0,,,,,,-1928000000.0,,26700000.0,26700000.0,217000000.0,,,,,,360300000.0,186700000.0,,,,809900000.0,22200000.0,42000000.0,,,15300000.0,,,92068966.0,,,,,,,,,,,,492300000.0,,1511400000.0,,,,983400000.0,,,,,,1308400000.0,,0.29,92068966.0,,,,,,73100000.0,,,,,,,,,341200000.0,,,,,,,,,,,,
1997-12-31,87800000.0,109700000.0,-78600000.0,,676900000.0,-187500000.0,,-38100000.0,22500000.0,253300000.0,,201000000.0,618800000.0,4462100000.0,2738200000.0,43500000.0,,-244000000.0,,237900000.0,,,2988600000.0,,1062200000.0,,,-7300000.0,673100000.0,-24800000.0,53500000.0,,,,446200000.0,,5500000.0,0.0,-73900000.0,,-140400000.0,,58400000.0,-36900000.0,62900000.0,1105700000.0,,-30300000.0,-1956100000.0,2065100000.0,,486200000.0,21600000.0,0.0,,,3611700000.0,440200000.0,,109700000.0,,,,230900000.0,,-91400000.0,46400000.0,109700000.0,109700000.0,,,,6200000.0,131300000.0,303000000.0,,0.0,,,,,,41700000.0,,4673900000.0,-87900000.0,,,,,,,,,253300000.0,4462100000.0,,15100000.0,188900000.0,-86100000.0,500000.0,,183200000.0,,,-21800000.0,,,,592800000.0,2506000000.0,1935700000.0,389700000.0,3500000.0,,3900000.0,93880597.0,-190400000.0,,-1956100000.0,-326600000.0,-66300000.0,-87900000.0,1105700000.0,1500000.0,107700000.0,,563400000.0,,389700000.0,230900000.0,,,,1235200000.0,279600000.0,-111400000.0,,592800000.0,-45100000.0,,,,2506000000.0,673100000.0,,0.67,,35300000.0,921800000.0,,,19900000.0,,475900000.0,93880597.0,2065100000.0,4673900000.0,,,1062200000.0,11600000.0,,2738200000.0,,,1935700000.0,446200000.0,,,2066800000.0,,71600000.0,,63300000.0,71600000.0,1235200000.0,188900000.0,62900000.0,-29700000.0,,319400000.0,0.67,3611700000.0,440200000.0,435600000.0,,,,,,,,,,,
1998-03-31,,,99400000.0,,676800000.0,,,-51100000.0,6300000.0,319900000.0,,221400000.0,,4404500000.0,2865000000.0,,,,,73800000.0,,,,,,,,-9100000.0,627300000.0,-86700000.0,,,,,482100000.0,,,0.0,-87400000.0,,,,,147600000.0,,,,-16200000.0,,,,,-50300000.0,109700000.0,,,3670500000.0,,,,,,,,,,,123800000.0,123800000.0,0.4,,,,,,,,,,,,,48200000.0,,4843700000.0,45300000.0,,,,,,,,,,,,24100000.0,106900000.0,-89700000.0,7900000.0,,,,,3500000.0,,,,679500000.0,2544500000.0,,,4100000.0,,,,,,-1860000000.0,,48000000.0,45300000.0,1126000000.0,62100000.0,39400000.0,,,,396900000.0,200500000.0,,,,1393200000.0,122000000.0,74000000.0,,,26000000.0,,,113250000.0,,,,,,14100000.0,,,,,,455400000.0,,2237700000.0,,,,1173200000.0,0.0,,,,,1978700000.0,,0.4,113250000.0,,,,,,71900000.0,,,,,,,,,447600000.0,,,,,,,,,,,,
1998-06-30,,,200800000.0,,1221800000.0,,,125700000.0,-63000000.0,296300000.0,,370300000.0,,6157400000.0,4703800000.0,,,,,93100000.0,,,,,,,,-9200000.0,1942800000.0,133400000.0,,,,,560200000.0,,,0.0,-430000000.0,,,,,277200000.0,,,,13100000.0,,,,,-305400000.0,0.0,,,5334300000.0,,,,,,,,,,,139800000.0,139800000.0,0.76,,,,,,,,,,,,,76400000.0,,6741100000.0,87000000.0,,,,,,,,,,,,59600000.0,1294100000.0,-477600000.0,700000.0,,,,,-56300000.0,,,,652700000.0,3681200000.0,,,4900000.0,,,,,,-2476200000.0,,87000000.0,87000000.0,1653100000.0,273800000.0,172200000.0,,,,646500000.0,352400000.0,,,,1639100000.0,169500000.0,134200000.0,,,47200000.0,,,114473684.0,,,,,,16000000.0,,,,,,851500000.0,,2761000000.0,,,,1406800000.0,0.0,,,,,2037300000.0,,0.76,114473684.0,,,,,,116900000.0,,,,,,,,,475400000.0,,,,,,,,,,,,
1998-09-30,,,126200000.0,,756800000.0,,,-86000000.0,44400000.0,263400000.0,,260900000.0,,6379300000.0,4690100000.0,,,,,65400000.0,,,,,,,,-15600000.0,1558200000.0,-62100000.0,,,,,581600000.0,,,0.0,-77500000.0,,,,,195500000.0,,,,0.0,,,,,-37800000.0,0.0,,,5407900000.0,,,,,,,,,,,71600000.0,71600000.0,0.32,,,,,,,,,,,,,69300000.0,,6739200000.0,36900000.0,,,,,,,,,,,,53900000.0,982700000.0,-78200000.0,200000.0,,,,,-63800000.0,,,,714700000.0,3861900000.0,,,-700000.0,,,,,,-2517400000.0,,37800000.0,36900000.0,1546000000.0,-31100000.0,40400000.0,,,,713500000.0,312100000.0,,,,1965200000.0,134700000.0,58400000.0,,,20600000.0,,,115312500.0,,,,,,-68200000.0,,,,,,495900000.0,,3131900000.0,,,,1331300000.0,0.0,,,,,2049100000.0,,0.32,115312500.0,,,,,,106000000.0,,,,,,,,,453200000.0,,,,,,,,,,,,
1998-12-31,57100000.0,110600000.0,121600000.0,,40800000.0,-3100000.0,,-207700000.0,15200000.0,255900000.0,,137500000.0,442100000.0,5917400000.0,4596500000.0,84500000.0,,-760900000.0,,-41900000.0,,,2696200000.0,,1482600000.0,,,-2700000.0,905100000.0,-66000000.0,176000000.0,,,,400600000.0,,8900000.0,0.0,-114800000.0,,-72500000.0,,2900000.0,179400000.0,-9000000.0,1276900000.0,,0.0,-2220000000.0,3691400000.0,,799700000.0,-98300000.0,0.0,,,4974300000.0,486100000.0,,110600000.0,,,,240900000.0,,0.0,900000.0,110600000.0,110600000.0,,,,-216300000.0,141600000.0,548000000.0,,0.0,,,,,,57800000.0,,6456900000.0,-178200000.0,,,,,,,,,255900000.0,5917400000.0,,38400000.0,408300000.0,-115400000.0,100000.0,,251700000.0,,,44100000.0,,,,580600000.0,3697400000.0,1860400000.0,566600000.0,-224500000.0,,-81400000.0,112500000.0,441500000.0,,-2220000000.0,-709700000.0,-115700000.0,-178200000.0,1276900000.0,136700000.0,17100000.0,,269100000.0,,566600000.0,240900000.0,,,,2638700000.0,15900000.0,-125000000.0,,580600000.0,-9300000.0,,,,3697400000.0,905100000.0,,-0.08,,39000000.0,990100000.0,,,-219100000.0,,-96700000.0,112500000.0,3691400000.0,6456900000.0,,,1482600000.0,0.0,,4596500000.0,,,1860400000.0,400600000.0,,,1706100000.0,,369900000.0,,109700000.0,369900000.0,2638700000.0,408300000.0,-9000000.0,-36600000.0,,-491800000.0,-0.08,4974300000.0,486100000.0,190400000.0,,,,,,,,,,,
1999-03-31,,,167100000.0,,769400000.0,,,32800000.0,6700000.0,221900000.0,,276900000.0,,6022400000.0,4417700000.0,,,,,43800000.0,,,,,,,,-9100000.0,740300000.0,58200000.0,,,,,450600000.0,,,0.0,-79200000.0,,,,,233100000.0,,,,,,,,,103600000.0,110600000.0,,,4978900000.0,,,,,,,,,,,62200000.0,62200000.0,0.53,,,,,,,,,,,,,66000000.0,,6340900000.0,60700000.0,,,,,,,,,,,,47300000.0,293300000.0,-80400000.0,1400000.0,,,,,-5000000.0,,,,522400000.0,3728400000.0,,,2500000.0,,,,,,-2294000000.0,,68200000.0,60700000.0,1250500000.0,-153200000.0,184000000.0,,,,573300000.0,225100000.0,,,,2616300000.0,109800000.0,109100000.0,,,40900000.0,,,114528302.0,,,,,,-48400000.0,,,,,,492500000.0,,3677400000.0,,,,1362000000.0,1200000.0,,,,,1923200000.0,,0.53,114528302.0,,,,,,380400000.0,,,,,,,,,487800000.0,,,,,,,,,,,,
1999-06-30,,,137500000.0,,765400000.0,,,85800000.0,700000.0,176200000.0,,252000000.0,,6109800000.0,3981000000.0,,,,,45200000.0,,,,,,,,-9200000.0,441800000.0,31900000.0,,,,,493600000.0,,,0.0,193400000.0,,,,,206800000.0,,,,,,,,,152700000.0,0.0,,,4972600000.0,,,,,,,,,,,64900000.0,64900000.0,0.46,,,,,,,,,,,,,69300000.0,,5961600000.0,52200000.0,,,,,,,,,,,,45500000.0,19100000.0,-76400000.0,1100000.0,,,,,-1500000.0,,,,490500000.0,3752000000.0,,,3100000.0,,,,,,-2357800000.0,,52200000.0,52200000.0,1220600000.0,-419800000.0,229100000.0,,,,574000000.0,246500000.0,,,,2480600000.0,114500000.0,83500000.0,,,31300000.0,,,113478261.0,,,,,,2700000.0,,,,,,513400000.0,,3539200000.0,,,,989000000.0,-6900000.0,,,,,1980600000.0,,0.46,113478261.0,,,,,,107900000.0,,,,,,,,,484600000.0,,,,,,,,,,,,
1999-09-30,,,70600000.0,,625500000.0,,,-45800000.0,-4400000.0,216000000.0,,180100000.0,,6161500000.0,4032600000.0,,,,,41000000.0,,,,,,,,-9200000.0,453400000.0,-19700000.0,,,,,497700000.0,,,64700000.0,-39900000.0,,,,,139100000.0,,,,,,,,,-52100000.0,0.0,,,4973000000.0,,,,,,,,,,,64700000.0,64700000.0,0.12,,,,,,,,-38500000.0,,,,,68500000.0,,6020300000.0,13200000.0,,,125200000.0,,,,0.0,,,,,44100000.0,17800000.0,-62200000.0,0.0,,,,,-15000000.0,,,,510200000.0,3748400000.0,,,-3700000.0,,,,,,-2413100000.0,,13200000.0,13200000.0,1224600000.0,29600000.0,10100000.0,,,,569600000.0,219600000.0,,,,2535400000.0,109500000.0,21200000.0,,,8000000.0,,,110000000.0,,,,,,-200000.0,,,,,,445400000.0,,3579200000.0,,,,1047300000.0,22300000.0,,,,,1987700000.0,,0.12,110000000.0,,,,,,115100000.0,,,,,,,,,474200000.0,,,,,,,,,,,,
