date,annualOperatingIncome,quarterlyDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualResearchAndDevelopment,trailingOperatingIncome,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCostOfRevenue,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualTotalAssets,annualTaxProvision,annualBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGrossProfit,quarterlyInventory,quarterlyLongTermDebt,annualAccountsReceivable,trailingGrossProfit,quarterlyOperatingExpense,annualNetPPE,trailingOtherIncomeExpense,annualOperatingCashFlow,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,annualBasicEPS,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualDeferredIncomeTax,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDilutedEPS,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyEbitda,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,quarterlyDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingFreeCashFlow,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingOperatingCashFlow,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,quarterlyInterestExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
1995-06-30,,0.015,,,10800000.0,,,,,0.0,,,,50200000.0,3300000.0,,800000.0,,900000.0,,,,,,48000000.0,,-3300000.0,,,44100000.0,,,,,5300000.0,26000000.0,11700000.0,,,4000000.0,,,,94300000.0,2300000.0,,,,266666667.0,4000000.0,4000000.0,,,,,16400000.0,,0.0,,,,,,15100000.0,,,,,,82600000.0,-5400000.0,0.0,,,,-1500000.0,,,,,,700000.0,900000.0,10900000.0,5300000.0,,,,5600000.0,,,,,,5900000.0,2100000.0,,,,,,16300000.0,16300000.0,1900000.0,,17900000.0,,0.0,,,,-1300000.0,,,24100000.0,0.0,1100000.0,-10800000.0,,0.015,,,,700000.0,,,,,3600000.0,,,,,,28700000.0,,5900000.0,600000.0,,-700000.0,-1700000.0,,1100000.0,,1500000.0,4900000.0,6100000.0,,,,,,,266666667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,0.0175,,,11800000.0,,,,,,,,,52600000.0,3000000.0,,900000.0,,1000000.0,,,,,,50900000.0,,-5800000.0,,,48600000.0,,,,,5900000.0,26800000.0,12800000.0,,,4600000.0,,,,101200000.0,3100000.0,,,,262857143.0,4600000.0,4600000.0,,,,,20100000.0,,0.0,,,,,,15600000.0,,,,,,88400000.0,-9000000.0,0.0,,,,-100000.0,,,,,,700000.0,1000000.0,11200000.0,5800000.0,,,,5300000.0,,,,,,6800000.0,2100000.0,,,,,,12500000.0,12500000.0,2200000.0,,18100000.0,,0.0,,,,-900000.0,,,28400000.0,0.0,1100000.0,-10800000.0,,0.0175,,,,,,,,,4000000.0,,,,,,28900000.0,,5000000.0,,,-3800000.0,-1400000.0,,1100000.0,,1400000.0,6800000.0,6800000.0,,,,,,,262857143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,24900000.0,,,,14100000.0,6000000.0,,,400000.0,,5400000.0,,18300000.0,56100000.0,3500000.0,4100000.0,900000.0,14500000.0,400000.0,0.0,,21600000.0,,1000000.0,58300000.0,,-17400000.0,-1800000.0,274909091.0,53100000.0,14100000.0,,,,7600000.0,32700000.0,14500000.0,18900000.0,27900000.0,5700000.0,,,,109200000.0,5800000.0,18900000.0,22400000.0,64300000.0,,5700000.0,5700000.0,32100000.0,12900000.0,13000000.0,,21600000.0,94700000.0,-100000.0,-100000.0,,56100000.0,18900000.0,,19100000.0,,,58300000.0,14100000.0,,94700000.0,-6300000.0,0.0,109200000.0,9000000.0,274909091.0,-200000.0,,3500000.0,,100000.0,,900000.0,500000.0,13600000.0,5700000.0,,,,6000000.0,18900000.0,,23200000.0,47300000.0,53100000.0,8400000.0,2100000.0,14100000.0,,2100000.0,,,14100000.0,14100000.0,2700000.0,28400000.0,18900000.0,0.06875,0.0,3000000.0,,31200000.0,-1700000.0,,-400000.0,32100000.0,0.0,500000.0,-12300000.0,,,-100000.0,11200000.0,,,,,-100000.0,-24400000.0,7500000.0,0.06875,-4900000.0,-12300000.0,,500000.0,31200000.0,,5400000.0,,,1600000.0,1600000.0,,500000.0,,1600000.0,8700000.0,8500000.0,8700000.0,2900000.0,,,,5700000.0,,4100000.0,0.0,,,,-30700000.0,111600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,0.0125,,,17900000.0,,,,,,,,,60000000.0,3600000.0,,1100000.0,,1200000.0,,,,,,61600000.0,,-2700000.0,,,59600000.0,,,,,8200000.0,35900000.0,19100000.0,,,3300000.0,,,,119600000.0,2900000.0,,,,264000000.0,3300000.0,3300000.0,,,,,23500000.0,,100000.0,,,,,,21300000.0,,,,,,100500000.0,-10200000.0,0.0,,,,-3100000.0,,,,-600000.0,,-3200000.0,1100000.0,14600000.0,6400000.0,,,,6400000.0,,,,,,4900000.0,2200000.0,,,,,,13700000.0,13700000.0,1600000.0,,22400000.0,,14100000.0,,,,-4400000.0,,,35000000.0,0.0,2400000.0,-13200000.0,,0.0125,,,,,,,,,7300000.0,,,,,,35600000.0,,7200000.0,1400000.0,,-400000.0,1500000.0,,2400000.0,,1700000.0,10700000.0,9300000.0,,,,,,,264000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,0.025,,,15900000.0,,,,,,,,,63200000.0,2700000.0,,1100000.0,,1000000.0,,,,,,68800000.0,,,,,64700000.0,,,,,9900000.0,38700000.0,16900000.0,,,7200000.0,,,,127900000.0,-300000.0,,,,288000000.0,7200000.0,7200000.0,,,,,18800000.0,,-100000.0,,,,,,23100000.0,,,,,,111000000.0,-1200000.0,0.0,,,,-800000.0,,,,-200000.0,,800000.0,1100000.0,15600000.0,6600000.0,,,,5700000.0,,,,,,10600000.0,2100000.0,,,,,,20200000.0,20200000.0,3400000.0,,26500000.0,,0.0,,,,-5100000.0,,,36100000.0,0.0,3000000.0,-14200000.0,,0.025,,,,,,,,,4800000.0,,,,,,40700000.0,,10200000.0,0.0,,6500000.0,-3600000.0,,3000000.0,,1900000.0,5700000.0,11000000.0,,,,,,,288000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,0.0225,,,13000000.0,,,,,,,,,63200000.0,2700000.0,,1300000.0,,1100000.0,,,,,,75200000.0,,,,,70500000.0,,,,,8500000.0,36800000.0,14100000.0,,,6300000.0,,,,133700000.0,400000.0,,,,280000000.0,6300000.0,6300000.0,,,,,16400000.0,,0.0,,,,,,22400000.0,,,,,,119600000.0,-4500000.0,0.0,,,,-3300000.0,,,,100000.0,,900000.0,1100000.0,14400000.0,6400000.0,,,,5900000.0,,,,,,9300000.0,2200000.0,,,,,,21800000.0,21800000.0,3000000.0,,29100000.0,,0.0,,,,-3600000.0,,,39200000.0,0.0,2100000.0,-15200000.0,,0.0225,,,,2400000.0,,,,,4000000.0,,,,,,44300000.0,,7800000.0,-100000.0,,1600000.0,-3600000.0,,2100000.0,,1900000.0,5200000.0,9800000.0,,,,,,,280000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,35900000.0,,,,11400000.0,7500000.0,,,1200000.0,-200000.0,5800000.0,,7600000.0,72700000.0,2700000.0,8300000.0,1000000.0,12600000.0,1200000.0,0.0,,32800000.0,,-5600000.0,82300000.0,,,-300000.0,286567164.0,67700000.0,16700000.0,,,,9400000.0,37300000.0,12600000.0,24000000.0,35500000.0,7100000.0,,,,140400000.0,4600000.0,24000000.0,23700000.0,89100000.0,,7100000.0,7100000.0,33900000.0,11700000.0,30000000.0,,32800000.0,127800000.0,0.0,-100000.0,,72700000.0,24000000.0,,22300000.0,,,82300000.0,11400000.0,,127800000.0,-13700000.0,0.0,140400000.0,11500000.0,286567164.0,6900000.0,,4500000.0,,300000.0,,1100000.0,1200000.0,15000000.0,6200000.0,,,,5600000.0,31600000.0,,24000000.0,59600000.0,67700000.0,10500000.0,2200000.0,16700000.0,,2200000.0,,,16700000.0,16700000.0,3400000.0,40400000.0,31600000.0,0.08375,0.0,-400000.0,,47200000.0,-3300000.0,,-400000.0,33900000.0,0.0,800000.0,-15600000.0,,,0.0,14100000.0,,25600000.0,,,1100000.0,-29600000.0,7900000.0,0.08375,-16400000.0,-15600000.0,,1200000.0,47200000.0,,5800000.0,-200000.0,,-5100000.0,100000.0,,800000.0,,1900000.0,5600000.0,10400000.0,5600000.0,2600000.0,,,,6200000.0,,8300000.0,0.0,,,,-42900000.0,148700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,0.0275,,,16000000.0,,,,,100000.0,,,,63600000.0,2700000.0,,1700000.0,,1300000.0,,,,,,88100000.0,,,,,91200000.0,,,,,9900000.0,41900000.0,17300000.0,,,7400000.0,,,,154800000.0,5600000.0,,,,269090909.0,7400000.0,7400000.0,,,,,23400000.0,,0.0,,,,,,25500000.0,,,,,,137500000.0,-15700000.0,0.0,,,,-22200000.0,,,,-1700000.0,,1000000.0,1300000.0,16400000.0,7900000.0,,,,6500000.0,,,,,,11000000.0,2200000.0,,,,,,12100000.0,12100000.0,3600000.0,,33200000.0,,16700000.0,,,,-3100000.0,,,55800000.0,0.0,2400000.0,-17100000.0,,0.0275,,,,9600000.0,,,,,8700000.0,,,,,,50300000.0,,9000000.0,,,-4600000.0,-500000.0,,2400000.0,,2100000.0,7000000.0,11600000.0,,,,,,,269090909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,0.0275,,,16700000.0,,,,,,,,,59400000.0,2800000.0,,1600000.0,,1700000.0,,,,,,97700000.0,,,,,106300000.0,,,,,10600000.0,44900000.0,18400000.0,,,8000000.0,,,,165700000.0,1900000.0,,,,290909091.0,8000000.0,8000000.0,,,,,16800000.0,,0.0,,,,,,27500000.0,,,,,,147300000.0,-8700000.0,0.0,,,,-9900000.0,,,,-1500000.0,,1200000.0,1700000.0,17400000.0,9400000.0,,,,6800000.0,,,,,,11900000.0,2200000.0,,,,,,11700000.0,11700000.0,3900000.0,,37200000.0,,0.0,,,,-5500000.0,,,66900000.0,0.0,800000.0,-18600000.0,,0.0275,,,,6700000.0,,,,,7400000.0,,,,,,55800000.0,,10200000.0,,,-500000.0,-2000000.0,,800000.0,,2400000.0,6500000.0,12200000.0,,,,,,,290909091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,0.03,,,13800000.0,,,,,,,,,61000000.0,2600000.0,,1500000.0,,2200000.0,,,,,,106400000.0,,,,,114800000.0,,,,,11700000.0,47000000.0,16000000.0,,,8700000.0,,,,175800000.0,2800000.0,,,,290000000.0,8700000.0,8700000.0,,,,,12400000.0,,0.0,,,,,,28800000.0,,,,,,159800000.0,-4000000.0,0.0,,,,-5100000.0,,,,900000.0,,1100000.0,2200000.0,18200000.0,8500000.0,,,,6500000.0,,,,,,12900000.0,2200000.0,,,,,,16400000.0,16400000.0,4200000.0,,39100000.0,,0.0,,,,-3200000.0,,,73500000.0,0.0,2700000.0,-19800000.0,,0.03,,,,4300000.0,,,,,6000000.0,,,,,,58900000.0,,8600000.0,0.0,,4800000.0,-4100000.0,,2700000.0,,2400000.0,5200000.0,13200000.0,,,,,,,290000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,47500000.0,,,,14600000.0,9100000.0,,,2000000.0,,8800000.0,,18600000.0,75900000.0,2700000.0,8300000.0,2200000.0,16600000.0,2000000.0,0.0,,15800000.0,,-7000000.0,117500000.0,,,-300000.0,287346939.0,113900000.0,26800000.0,,,,15300000.0,52600000.0,16600000.0,35200000.0,52200000.0,11100000.0,,,,189800000.0,8300000.0,35200000.0,26900000.0,111900000.0,,11100000.0,11100000.0,70400000.0,10800000.0,37200000.0,,15800000.0,173200000.0,0.0,,,75900000.0,35200000.0,,30200000.0,,,117500000.0,14600000.0,,173200000.0,-4900000.0,0.0,189800000.0,17000000.0,278811881.0,36900000.0,,7000000.0,,-300000.0,,1400000.0,2000000.0,22400000.0,8800000.0,,,,7100000.0,42200000.0,,35000000.0,74400000.0,113900000.0,16500000.0,1300000.0,26800000.0,,1300000.0,,,26800000.0,26800000.0,5400000.0,54500000.0,42200000.0,0.12625,0.0,4700000.0,,63000000.0,-4600000.0,,-2600000.0,70400000.0,0.0,2400000.0,-20800000.0,,,0.0,16700000.0,,16600000.0,,,-300000.0,-33300000.0,12900000.0,0.1225,-16400000.0,-20800000.0,,2000000.0,63000000.0,,8800000.0,-200000.0,,10300000.0,-400000.0,,2400000.0,,2200000.0,5800000.0,17500000.0,5800000.0,10000000.0,,,,8800000.0,,8300000.0,0.0,,,,-54100000.0,186300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,0.0425,,,22600000.0,,,,,200000.0,,,,91900000.0,3000000.0,,2200000.0,,3000000.0,,,,,,131100000.0,,-3000000.0,,,126100000.0,,,,,17100000.0,57000000.0,25600000.0,,,12500000.0,,,,218000000.0,8200000.0,,,,277777778.0,12500000.0,12500000.0,,,,,18800000.0,,100000.0,,,,,,32100000.0,,,,,,192400000.0,-15100000.0,0.0,,,,-100000.0,,,,300000.0,,1600000.0,2900000.0,24900000.0,8500000.0,,,,7800000.0,,,,,,18600000.0,1400000.0,,,,,,37100000.0,37100000.0,6100000.0,,52200000.0,,26800000.0,,,,-12100000.0,,,72500000.0,0.0,5100000.0,-22600000.0,,0.045,,,,100000.0,,,,,20300000.0,,,,,,74800000.0,,11500000.0,,,10300000.0,5500000.0,,5100000.0,,2600000.0,11100000.0,19300000.0,,,,,,,294117647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,0.0375,,,15300000.0,,,,,-300000.0,,,,91100000.0,3100000.0,,2200000.0,,2900000.0,,,,,,154600000.0,,-7600000.0,,,133100000.0,,,,,14000000.0,51400000.0,18200000.0,,,10800000.0,,,,224200000.0,4400000.0,,,,288000000.0,10800000.0,10800000.0,,,,,24700000.0,,0.0,,,,,,28800000.0,,,,,,206000000.0,-14700000.0,0.0,,,,0.0,,,,100000.0,,2000000.0,2900000.0,22600000.0,8400000.0,,,,8600000.0,,,,,,16000000.0,1200000.0,,,,,,36700000.0,36700000.0,5200000.0,,57400000.0,,0.0,,,,-7000000.0,,,74500000.0,0.0,3000000.0,-24600000.0,,0.0375,,,,,,,,,11400000.0,,,,,,82000000.0,,9400000.0,,,-400000.0,-1300000.0,,3000000.0,,2700000.0,5900000.0,16800000.0,,,,,,,288000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,0.0325,,,16700000.0,,,,,-100000.0,,,,101200000.0,3000000.0,,2100000.0,,2000000.0,,,,,,149000000.0,,-2500000.0,,,132000000.0,,,,,13300000.0,49600000.0,18700000.0,,,9900000.0,,,,233200000.0,3300000.0,,,,282857143.0,9900000.0,9900000.0,,,,,29600000.0,,100000.0,,,,,,28300000.0,,,,,,214500000.0,-9500000.0,0.0,,,,-4800000.0,,,,600000.0,,1400000.0,1900000.0,21300000.0,7800000.0,,,,8000000.0,,,,,,14700000.0,1300000.0,,,,,,33700000.0,33700000.0,4800000.0,,57500000.0,,0.0,,,,-2300000.0,,,73200000.0,0.0,800000.0,-26500000.0,,0.035,,,,,,,,,5600000.0,,,,,,84000000.0,,10200000.0,600000.0,,-3000000.0,-6900000.0,,800000.0,,2900000.0,6500000.0,15400000.0,,,,,,,304615385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,67300000.0,,,,14800000.0,11000000.0,,,3100000.0,100000.0,7600000.0,,27500000.0,115400000.0,3000000.0,12400000.0,1600000.0,17900000.0,3100000.0,0.0,,26400000.0,,-5900000.0,167800000.0,,-20800000.0,-300000.0,295882353.0,139500000.0,50000000.0,,,,23000000.0,64400000.0,17900000.0,50300000.0,74700000.0,17100000.0,,,,254900000.0,11600000.0,50300000.0,31200000.0,123800000.0,,17100000.0,17100000.0,78700000.0,12100000.0,17400000.0,,26400000.0,237000000.0,100000.0,-100000.0,,115400000.0,50300000.0,,34000000.0,,,167800000.0,14800000.0,,237000000.0,-2000000.0,0.0,254900000.0,24400000.0,287428571.0,4600000.0,,8100000.0,,-900000.0,,2400000.0,3000000.0,30400000.0,8700000.0,,,,7400000.0,59400000.0,,52100000.0,98500000.0,139500000.0,25400000.0,1400000.0,50000000.0,,1400000.0,,,50000000.0,50000000.0,8300000.0,75400000.0,59400000.0,0.175,0.0,7300000.0,,87300000.0,-3200000.0,,100000.0,78700000.0,0.0,3500000.0,-27900000.0,,,100000.0,26800000.0,,,,,500000.0,-41300000.0,14800000.0,0.17,-24600000.0,-27900000.0,,3000000.0,87300000.0,,7600000.0,100000.0,,16400000.0,-3200000.0,,3500000.0,,2800000.0,7200000.0,24600000.0,7200000.0,23300000.0,,,,8700000.0,,12400000.0,0.0,,,,-33900000.0,222300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,0.055,,,25400000.0,,,,,,,,,147700000.0,3400000.0,,2500000.0,,2600000.0,,,,,,183200000.0,,-1100000.0,,,137400000.0,,,,,22300000.0,65600000.0,28000000.0,,,16700000.0,,,,285100000.0,24700000.0,,,,290434783.0,16700000.0,16700000.0,,,,,27600000.0,,0.0,,,,,,34100000.0,,,,,,257100000.0,-2800000.0,0.0,,,,1000000.0,,,,-600000.0,,2500000.0,2600000.0,31500000.0,9300000.0,,,,9200000.0,,,,,,24700000.0,1600000.0,,,,,,78900000.0,78900000.0,8000000.0,,59800000.0,,50000000.0,,,,-2700000.0,,,76000000.0,0.0,4300000.0,-30200000.0,,0.0575,,,,,,,,,27400000.0,,,,,,90000000.0,,10600000.0,,,28900000.0,8200000.0,,4300000.0,,3300000.0,14800000.0,24800000.0,,,,,,,303636364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,0.055,,,19700000.0,,,,,,,,,161100000.0,3600000.0,,2400000.0,,3800000.0,,,,,,201600000.0,,300000.0,,,145200000.0,,,,,22200000.0,66900000.0,23500000.0,,,16500000.0,,,,306300000.0,6600000.0,,,,286956522.0,16500000.0,16500000.0,,,,,28900000.0,,-100000.0,,,,,,35200000.0,,,,,,282800000.0,-6900000.0,0.0,,,,-1500000.0,,,,1300000.0,,2500000.0,3900000.0,31700000.0,8000000.0,,,,9500000.0,,,,,,24600000.0,1800000.0,,,,,,92500000.0,92500000.0,8100000.0,,64300000.0,,0.0,,,,-6900000.0,,,79100000.0,0.0,7000000.0,-32400000.0,,0.0575,,,,,,,,,13500000.0,,,,,,96700000.0,,12400000.0,,,13600000.0,-5500000.0,,7000000.0,,3500000.0,7300000.0,24600000.0,,,,,,,300000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,0.0475,,,24200000.0,,,,,-200000.0,,,,129400000.0,3600000.0,,2800000.0,,2900000.0,,,,,,214000000.0,22100000.0,,,,193800000.0,,,,,18700000.0,64100000.0,27100000.0,,,14400000.0,,,,323200000.0,7800000.0,,,,288000000.0,14400000.0,14400000.0,,,,,3500000.0,,0.0,,,,,,35600000.0,,,,,,296100000.0,-52100000.0,57800000.0,,,,-45300000.0,,,,-600000.0,,2800000.0,2900000.0,28500000.0,8700000.0,,,,9800000.0,,,,,,21400000.0,2100000.0,,,,,4400000.0,79900000.0,57800000.0,7000000.0,,70000000.0,,0.0,,,,-8500000.0,,,121700000.0,0.0,1000000.0,-34800000.0,,0.05,,,,800000.0,,,,,16300000.0,,,,,,104800000.0,,13500000.0,,,-34800000.0,-1400000.0,,1000000.0,,3400000.0,10700000.0,21500000.0,,,,,,,303157895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,85500000.0,,300000.0,,16500000.0,13800000.0,,,4100000.0,,8300000.0,25500000.0,52000000.0,138200000.0,3400000.0,14100000.0,2700000.0,20600000.0,4100000.0,69200000.0,,2900000.0,,-400000.0,232700000.0,25500000.0,,-900000.0,301860465.0,199500000.0,69200000.0,,,,22300000.0,65500000.0,20600000.0,64900000.0,96300000.0,17200000.0,,,,337700000.0,12900000.0,64900000.0,38300000.0,138400000.0,,17200000.0,17200000.0,125900000.0,14100000.0,32200000.0,,2900000.0,317100000.0,-100000.0,,,138200000.0,64900000.0,,33600000.0,,,232700000.0,16500000.0,,317100000.0,-7100000.0,69200000.0,337700000.0,31400000.0,291685393.0,44900000.0,30600000.0,10400000.0,,-1300000.0,,3000000.0,4200000.0,31900000.0,10000000.0,,30600000.0,,9600000.0,71300000.0,,74000000.0,123800000.0,199500000.0,25400000.0,2300000.0,94700000.0,,2300000.0,,4400000.0,94700000.0,69200000.0,8200000.0,95900000.0,71300000.0,0.2225,57800000.0,10700000.0,,108200000.0,-3900000.0,,-1200000.0,125900000.0,0.0,1800000.0,-36900000.0,,,-100000.0,50000000.0,,30300000.0,,,700000.0,-68900000.0,16800000.0,0.215,-22000000.0,-36900000.0,,4200000.0,108200000.0,,8300000.0,200000.0,,11500000.0,-1700000.0,300000.0,1800000.0,,3500000.0,8200000.0,25000000.0,8200000.0,19200000.0,,,,10000000.0,,14100000.0,0.0,,,4400000.0,-78700000.0,262200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,0.0625,,,27196344.0,,,,,,,,,163166062.0,4139139.0,,2905298.0,,4834558.0,,,,,,251250034.0,24097109.0,-5280473.0,,,211657540.0,,,,,24493843.0,73876538.0,32030902.0,,,18550034.0,,,,374823602.0,15400524.0,,,,294087216.0,18550034.0,18550034.0,,,,,1943559.0,,0.0,,,,,,38464323.0,,,,,,342792700.0,-11882349.0,86774377.0,,,,55733.0,,,,-415710.0,,278909.0,4834558.0,35412215.0,10390888.0,,,,10918372.0,,,,,,27449034.0,2197351.0,,,,,4428887.0,110871486.0,86774377.0,8899000.0,,76709555.0,,69227972.0,,,,-8069857.0,,,132750634.0,0.0,5958373.0,-39532082.0,,0.0625,,,,1408548.0,,,,,23470381.0,,,,,,116241637.0,,9924200.0,-36213.0,,17546405.0,2054404.0,1057753.0,5958373.0,,3873935.0,17272144.0,27399141.0,,,,,,,302469232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
