,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOperatingIncome,annualResearchAndDevelopment,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualChangeInWorkingCapital,trailingTotalRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,annualBasicAverageShares,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,trailingPretaxIncome,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualPretaxIncome,annualOperatingExpense,annualFreeCashFlow,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,annualNetIncome,annualOtherNonCurrentAssets,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualDilutedAverageShares,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualBasicEPS,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualInventory,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetOtherFinancingCharges,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualChangeInAccountPayable,trailingBasicEPS,trailingChangeInAccountPayable,trailingDilutedAverageShares
1036022400,3142200000.0,12781100000.0,7823700000.0,,-1384200000.0,-52400000.0,,527800000.0,18478400000.0,519500000.0,189200000.0,,,,2814900000.0,20604800000.0,258300000.0,12781100000.0,0.665,388000000.0,,1609200000.0,,1239800000.0,3912600000.0,3469400000.0,15300000.0,476417910.0,2814900000.0,319200000.0,,287400000.0,-9700000.0,,,20604800000.0,4437300000.0,,23768000000.0,68000000.0,,602700000.0,2595400000.0,1519600000.0,1500400000.0,-208900000.0,5289600000.0,10111800000.0,319200000.0,906300000.0,,2067600000.0,3806200000.0,68000000.0,68000000.0,-1200000.0,23768000000.0,263600000.0,18478400000.0,3163200000.0,1609200000.0,8950400000.0,87400000.0,725300000.0,7823700000.0,2733600000.0,,2519200000.0,,480000000.0,3912600000.0,3163200000.0,-639000000.0,87400000.0,,319200000.0,,,75400000.0,8950400000.0,,-746800000.0,24500000.0,,48000000.0,2733600000.0,,2814900000.0,53800000.0,,662800000.0,,1371800000.0,950200000.0,243800000.0,5289600000.0,,,1878300000.0,1998300000.0,3004100000.0,2814900000.0,894900000.0,3835200000.0,3004100000.0,,,1957000000.0,225900000.0,2327500000.0,1965100000.0,,1998300000.0,127200000.0,54800000.0,5132300000.0,,,160200000.0,300700000.0,,46900000.0,4437300000.0,85800000.0,,906300000.0,,-3134000000.0,,894900000.0,,0.0,,1030000000.0,3806200000.0,1199700000.0,,31800000.0,,-358700000.0,,5132300000.0,,,-87800000.0,487400000.0,-3134000000.0,,0.0,-1200000.0,-314000000.0,,-39400000.0,3142200000.0,0.67,,,,,,24500000.0,,156800000.0,,,143300000.0,,,-1384200000.0,,,,8300000.0,189200000.0,-1500000.0,1784900000.0,1371800000.0,156800000.0,287400000.0,,637100000.0,,,,,13947000000.0,1957000000.0,,,,,,,,,,
1043971200,,,7288100000.0,,,-52500000.0,,,19567500000.0,440800000.0,,,,,,,,14408600000.0,,,,,,,3924400000.0,2793600000.0,,,,,,257500000.0,-7400000.0,,,21696700000.0,,,24953600000.0,68000000.0,,,,,-585800000.0,,5386100000.0,,,,,,3914100000.0,68000000.0,68000000.0,,,,,,1513900000.0,,117200000.0,,,2911300000.0,,1977800000.0,,,,3256900000.0,160700000.0,,,,,,,10469700000.0,485714286.0,240900000.0,24800000.0,0.14,,,,3553400000.0,58000000.0,,558300000.0,,1929300000.0,815800000.0,,,,,,,3741100000.0,3553400000.0,,,,,,1957000000.0,,2814900000.0,,,2001900000.0,105500000.0,37500000.0,,,,152000000.0,-48400000.0,,1013300000.0,4170100000.0,,,970000000.0,,-3134000000.0,,921400000.0,,-1200000.0,,,,-537400000.0,,9800000.0,,,,5135900000.0,,,,738500000.0,,0.14,-400000.0,,,,-605400000.0,2834200000.0,,,,,,,,,166600000.0,,,117500000.0,,485714286.0,-1316900000.0,,,,19800000.0,187700000.0,,,,,257500000.0,,,,,,,,,,,,,,,,,,
1051660800,,,8685300000.0,,,-52700000.0,,,20726200000.0,505800000.0,,,,,,,,13969400000.0,,,,,,,4128400000.0,4400000000.0,,,,,,558800000.0,-41600000.0,,,22654700000.0,,,26184500000.0,256900000.0,,,,,-424100000.0,,5458300000.0,,,,,,3528800000.0,256900000.0,256900000.0,,,,,,1425500000.0,,246200000.0,,,3711200000.0,,3191100000.0,,,,3529800000.0,-596300000.0,,,,,,,10412500000.0,475740741.0,-522900000.0,28100000.0,0.54,,,,3324200000.0,47800000.0,,650100000.0,,2006800000.0,1208900000.0,,,,,,,3536100000.0,3324200000.0,,,,,,1957000000.0,,3553400000.0,,,2010500000.0,398200000.0,140400000.0,,,,160600000.0,-68700000.0,,640400000.0,5056900000.0,,,972500000.0,,-3134000000.0,,936800000.0,,-200000.0,,,,-355400000.0,,17600000.0,,,,5144500000.0,,,,-229200000.0,,0.535,0.0,,,,-612300000.0,3181700000.0,,,,,,,,,200500000.0,,,144300000.0,,480186916.0,-1249600000.0,,,,600000.0,211900000.0,,,,,558800000.0,,,,,,,,,,,,,,,,,,
1059609600,,,8013200000.0,,,-52600000.0,,,20628900000.0,521300000.0,,,,,,,,14192400000.0,,,,,,,4317300000.0,4401600000.0,,,,,,532700000.0,-39600000.0,,,22205600000.0,,,25997800000.0,247500000.0,,,,,1019500000.0,,5368900000.0,,,,,,3618600000.0,247500000.0,247500000.0,,,,,,1384300000.0,,228300000.0,,,3355300000.0,,3204300000.0,,,,3792200000.0,-114900000.0,,,,,,,10544800000.0,480582524.0,-85600000.0,29000000.0,0.515,,,,3757200000.0,70300000.0,,664600000.0,,1710500000.0,1197300000.0,,,,,,,3989900000.0,3757200000.0,,,,,,1957000000.0,,3324200000.0,,,2021700000.0,370300000.0,126700000.0,,,,162400000.0,-68300000.0,,-582700000.0,4403000000.0,,,917800000.0,,-3134000000.0,,949700000.0,,0.0,,,,1087800000.0,,19000000.0,,,,5155700000.0,,,,433000000.0,,0.51,0.0,,,,840300000.0,3169600000.0,,,,,,,,,212300000.0,,,143300000.0,,485294118.0,-1202800000.0,,,,21100000.0,232700000.0,,,,,532700000.0,,,,,,,,,,,,,,,,,,
1067558400,3105500000.0,14576700000.0,7679200000.0,,-1173800000.0,-52700000.0,,577300000.0,19307400000.0,600800000.0,231800000.0,,,,4384500000.0,22255900000.0,336900000.0,14576700000.0,1.32,126800000.0,,0.0,,1599800000.0,4329500000.0,3939400000.0,-1071100000.0,479925373.0,4384500000.0,643100000.0,,250900000.0,-29600000.0,,,22255900000.0,4347200000.0,,26258000000.0,70700000.0,,971300000.0,2646000000.0,1226100000.0,1216500000.0,-210500000.0,6950600000.0,11288800000.0,643100000.0,2273900000.0,,2068700000.0,4141800000.0,70700000.0,70700000.0,-400000.0,26258000000.0,,19307400000.0,4002100000.0,0.0,10404200000.0,226500000.0,631400000.0,7679200000.0,2619300000.0,,2915500000.0,,487196970.0,4329500000.0,4002100000.0,-520600000.0,226500000.0,,643100000.0,,,76400000.0,10404200000.0,,-528500000.0,30700000.0,,174500000.0,2619300000.0,,4384500000.0,78100000.0,,773000000.0,,1366100000.0,1023900000.0,254100000.0,6950600000.0,,,1535700000.0,2075600000.0,4616300000.0,4384500000.0,1125000000.0,4245800000.0,4616300000.0,,,1987800000.0,858900000.0,3757200000.0,2231200000.0,,2075600000.0,97300000.0,32300000.0,5209600000.0,,,153600000.0,-124200000.0,,-212100000.0,4347200000.0,84100000.0,,2273900000.0,,-3134000000.0,,1125000000.0,,-400000.0,,2814900000.0,4141800000.0,1340700000.0,,30000000.0,,-309600000.0,,5209600000.0,,,-118200000.0,627300000.0,-3134000000.0,,0.0,33100000.0,-896100000.0,,504200000.0,3105500000.0,1.34,,,,,,30700000.0,,0.0,,,172200000.0,,,-1173800000.0,,,,133000000.0,231800000.0,-1800000.0,1569600000.0,1366100000.0,0.0,250900000.0,,628500000.0,,,,,15534600000.0,1987800000.0,,,,,,,,,,
1075507200,,,6932000000.0,,,-53400000.0,,,19131000000.0,490900000.0,,,,,,,,14871900000.0,,,,,,,4446200000.0,3483800000.0,,,,,,409600000.0,-33500000.0,,,21803900000.0,,,26088400000.0,170800000.0,,,,,-280100000.0,,6957400000.0,,,,,,4095100000.0,170800000.0,170800000.0,,,,,,0.0,,218600000.0,,,2837800000.0,,2445100000.0,,,,4284500000.0,547400000.0,,,,,,,10746700000.0,488000000.0,551800000.0,30100000.0,0.35,,,,4087800000.0,97300000.0,,629100000.0,,2169800000.0,1038700000.0,,,,,,,4350600000.0,4087800000.0,,,,,,1990600000.0,,4384500000.0,,,2098600000.0,262200000.0,92600000.0,,,,147400000.0,-53700000.0,,-623700000.0,3458100000.0,,,2147500000.0,,-3134000000.0,,1194200000.0,,0.0,,,,-226400000.0,,10800000.0,,,,5232600000.0,,,,-296700000.0,,0.34,-200000.0,,,,-397200000.0,3021200000.0,,,,,,,,,234100000.0,,,138200000.0,,502352941.0,-1154800000.0,,,,133200000.0,262800000.0,,,,,409600000.0,,,,,,,,,,,,,,,,,,
1083283200,,,6894000000.0,,,-54200000.0,,,19474400000.0,669400000.0,,,,,,,,14322500000.0,,,,,,,4841400000.0,5877000000.0,,,,,,893000000.0,-17700000.0,,,21216500000.0,,,25957300000.0,477300000.0,,,,,-769000000.0,,6482900000.0,,,,,,3415000000.0,477300000.0,477300000.0,,,,,,0.0,,205100000.0,,,3887100000.0,,4164000000.0,,,,4740800000.0,-449200000.0,,,,,,,10878300000.0,494611399.0,-439400000.0,29200000.0,0.965,,,,2995700000.0,90700000.0,,820000000.0,,2226200000.0,1713000000.0,,,,,,,3246500000.0,2995700000.0,,,,,,1987700000.0,,4087800000.0,,,2071400000.0,741800000.0,262600000.0,,,,151200000.0,-86900000.0,,1900000.0,3076900000.0,,,1978400000.0,,-3134000000.0,,1183900000.0,,-600000.0,,,,-682100000.0,,19600000.0,,,,5205400000.0,,,,-1092100000.0,,0.94,0.0,,,,-1159400000.0,3612000000.0,,,,,,,,,0.0,,,150600000.0,,507765957.0,-1190900000.0,,,,83300000.0,250800000.0,,,,,893000000.0,,,,,,,,,,,,,,,,,,
1091232000,,,7709900000.0,,,-69400000.0,,,20196500000.0,624300000.0,,,,,,,,14012400000.0,,,,,,,5161300000.0,5418400000.0,,,,,,728600000.0,-12300000.0,,,21722300000.0,,,26738900000.0,401400000.0,,,,,997900000.0,,6542400000.0,,,,,,3302300000.0,401400000.0,401400000.0,,,,,,0.0,,199800000.0,,,3557700000.0,,3915400000.0,,,,5016600000.0,-844400000.0,,,,,,,10678300000.0,498633540.0,-843900000.0,31800000.0,0.805,,,,3336400000.0,82000000.0,,774400000.0,,2218200000.0,1503000000.0,,,,,,,3588000000.0,3336400000.0,,,,,,1987700000.0,,2995700000.0,,,2051700000.0,584500000.0,187000000.0,,,,144100000.0,-74300000.0,,123800000.0,3567900000.0,,,2014600000.0,,-3134000000.0,,1188700000.0,,-200000.0,,,,1072200000.0,,309900000.0,,,,5185700000.0,,,,340700000.0,,0.79,-100100000.0,,,,670900000.0,3761000000.0,,,,,,,,,181200000.0,,,150100000.0,,508101266.0,-1175100000.0,,,,28600000.0,251600000.0,,,,,728600000.0,,,,,,,,,,,,,,,,,,
1099180800,3973600000.0,14472700000.0,7888500000.0,,-55400000.0,-69600000.0,,611600000.0,21843900000.0,666300000.0,246700000.0,,,,3181100000.0,22361200000.0,708500000.0,14472700000.0,2.78,-1321700000.0,,1296900000.0,,2705800000.0,5445100000.0,5206900000.0,-1700900000.0,494235501.0,3181100000.0,1406100000.0,,674700000.0,-16100000.0,,,22361200000.0,3457500000.0,,28754000000.0,356700000.0,,2113700000.0,3062500000.0,798700000.0,849900000.0,-246600000.0,6910100000.0,14217800000.0,1406100000.0,3225100000.0,,2450900000.0,3319700000.0,356700000.0,356700000.0,-193100000.0,28754000000.0,,21843900000.0,6392800000.0,1296900000.0,11090400000.0,179200000.0,621000000.0,7888500000.0,3206900000.0,,3693300000.0,,505791367.0,5445100000.0,6392800000.0,-954700000.0,179200000.0,,1406100000.0,,,66700000.0,11090400000.0,,-1004000000.0,62600000.0,,250800000.0,3206900000.0,,3181100000.0,82100000.0,,838900000.0,,1999100000.0,1513600000.0,352100000.0,6910100000.0,,,1162500000.0,2161600000.0,3427800000.0,3181100000.0,995300000.0,5768300000.0,3427800000.0,,,2043500000.0,-668500000.0,3336400000.0,3326800000.0,,2161600000.0,525200000.0,166300000.0,6181600000.0,,,149500000.0,-148900000.0,,-170500000.0,3457500000.0,-293700000.0,,3225100000.0,,-4020000000.0,,995300000.0,,400000.0,,4384500000.0,3319700000.0,998800000.0,,-273600000.0,,-363800000.0,,6181600000.0,,,-79600000.0,-155300000.0,-4020000000.0,,-92800000.0,385000000.0,-1735500000.0,,-436000000.0,3973600000.0,2.845,,,,,,62600000.0,,278200000.0,,,172600000.0,,,-55400000.0,,,,5700000.0,246700000.0,-400000.0,-1203400000.0,1999100000.0,278200000.0,674700000.0,,592100000.0,,,,,19986100000.0,2043500000.0,,,,,,,,,,
1107129600,,,8030800000.0,,,-69300000.0,,,22031800000.0,547200000.0,,,160300000.0,,,,,14419200000.0,,,,,,,5583700000.0,4127100000.0,,,,,,512600000.0,-37200000.0,,,22450000000.0,,,28948100000.0,222800000.0,,,,,-486900000.0,,6916300000.0,,,,,,3401900000.0,222800000.0,222800000.0,,,,,,1232300000.0,,186600000.0,,,3131700000.0,,2918000000.0,,,,6498100000.0,-112000000.0,,,,,,,10954700000.0,494200000.0,-125900000.0,62600000.0,0.45,,,,2865500000.0,83200000.0,,696500000.0,-810100000.0,2802000000.0,1209100000.0,,,,,,,3129000000.0,2865500000.0,,,,,,2043500000.0,,3181100000.0,,,2159900000.0,345500000.0,119800000.0,,,,167100000.0,-81200000.0,,203400000.0,3971800000.0,,,3199300000.0,,-4020000000.0,,1005900000.0,,-100000.0,,,,-405700000.0,,19100000.0,,,,6179900000.0,,,,-315600000.0,,0.445,-162300000.0,,,,-765200000.0,3614400000.0,,,-24300000.0,,,,,,258000000.0,,,149300000.0,,502000000.0,-30100000.0,,,,71000000.0,263500000.0,,,,,672900000.0,,,,,,,,,,,,,,,,,,
1114819200,,,10136800000.0,,,-69300000.0,,,24559000000.0,597900000.0,,,153500000.0,,,,,14817100000.0,,,,,,,6106100000.0,6621400000.0,,,,,,1075000000.0,-20500000.0,,,24953900000.0,,,31693600000.0,604000000.0,,,,,-446000000.0,,7134600000.0,,,,,,3431000000.0,604000000.0,604000000.0,,,,,,1214400000.0,,188700000.0,,,4389600000.0,,4778100000.0,,,,6739700000.0,-955700000.0,,,,,,,11324300000.0,490800000.0,-914600000.0,61800000.0,1.23,,,,3056700000.0,90000000.0,,768300000.0,-172300000.0,2890000000.0,1843300000.0,,,,,,,3331800000.0,3056700000.0,,,,,,2043500000.0,,2865500000.0,,,2177800000.0,894900000.0,297200000.0,,,,180100000.0,-101200000.0,,1455400000.0,5364000000.0,,,3364700000.0,,-4020000000.0,,994800000.0,,-600000.0,,,,-344800000.0,,7700000.0,,,,6197800000.0,,,,191200000.0,,1.215,-322100000.0,,,,-1056200000.0,4279200000.0,,,-47700000.0,,,,,,304900000.0,,,170400000.0,,497400000.0,-20900000.0,,,,25600000.0,275100000.0,,,,,1228500000.0,,,,,,,,,,,,,,,,,,
1122768000,,,10880200000.0,,,-76300000.0,,,25722300000.0,662100000.0,,,158000000.0,,,,,15234800000.0,,,,,,,6401000000.0,6005100000.0,,,,,,779800000.0,-2057300000.0,,,26115000000.0,,,33052000000.0,387100000.0,,,,,531700000.0,,7329700000.0,,,,,,3435900000.0,387100000.0,387100000.0,,,,,,1260400000.0,,233900000.0,,,3966000000.0,,4397800000.0,,,,6937000000.0,-780200000.0,,,,,,,11738200000.0,483400000.0,-2582000000.0,60700000.0,0.8,,,,2139800000.0,88300000.0,,827500000.0,236200000.0,2560200000.0,1607300000.0,,,,,,,4104200000.0,2139800000.0,,,,,,2043500000.0,,3056700000.0,,,2182000000.0,583300000.0,199600000.0,,,,196500000.0,-91700000.0,,1060900000.0,6115900000.0,,,3400800000.0,,-4020000000.0,,1065900000.0,,-700000.0,,,,623400000.0,,367400000.0,,,,6202000000.0,,,,-916900000.0,,0.79,-148800000.0,,,,169200000.0,4248400000.0,,,-91300000.0,,,,,,282000000.0,,,165400000.0,,489400000.0,-38300000.0,,,,50800000.0,1964400000.0,,,,,937800000.0,,,,,,,,,,,,,,,,,,
1130716800,4384200000.0,15033800000.0,11751500000.0,,-42800000.0,-74800000.0,,677300000.0,26203000000.0,317400000.0,2449700000.0,,164700000.0,,2258200000.0,26785300000.0,715100000.0,15033800000.0,2.935,-839400000.0,,1335600000.0,,2916800000.0,6556100000.0,5177000000.0,-2728700000.0,486600000.0,2258200000.0,1446800000.0,,549400000.0,-1161300000.0,,,26785300000.0,6883800000.0,,33636800000.0,232900000.0,,2155800000.0,2895900000.0,704000000.0,1105200000.0,-289700000.0,7433800000.0,16117800000.0,1446800000.0,3334100000.0,,2218600000.0,3232300000.0,232900000.0,232900000.0,-918900000.0,33636800000.0,,26203000000.0,6851500000.0,1335600000.0,11738800000.0,214300000.0,636500000.0,11751500000.0,3117800000.0,,4118000000.0,,492800000.0,6556100000.0,6851500000.0,-880800000.0,214300000.0,,1446800000.0,,,1065000000.0,11738800000.0,,-1550700000.0,62700000.0,,153600000.0,3117800000.0,,2258200000.0,109400000.0,,509600000.0,422100000.0,2134900000.0,1059000000.0,370800000.0,7433800000.0,,,1216600000.0,2364800000.0,4707900000.0,2258200000.0,1106800000.0,5812700000.0,4707900000.0,,,2081700000.0,3053100000.0,2139800000.0,3553300000.0,,2364800000.0,332100000.0,98500000.0,6534800000.0,,,217300000.0,-238500000.0,,333400000.0,6883800000.0,-324100000.0,,3334100000.0,,-4170000000.0,,1106800000.0,,-500000.0,,3181100000.0,3232300000.0,1343700000.0,,670800000.0,,-512600000.0,,6534800000.0,,,-3276300000.0,118400000.0,-4170000000.0,,-285700000.0,-49300000.0,-5173200000.0,,812800000.0,4384200000.0,2.975,,114000000.0,,,,62700000.0,,269200000.0,,,192200000.0,,,-42800000.0,,,,6200000.0,2449700000.0,-1900000.0,-922900000.0,2134900000.0,269200000.0,714100000.0,,761000000.0,,,,,21930500000.0,2081700000.0,,,,,,,,,,
1138665600,,,10657800000.0,,,-73700000.0,,,25141900000.0,574800000.0,,,161200000.0,,,,,15520400000.0,,,,,,,6700000000.0,4202100000.0,,,,,,570000000.0,-446300000.0,,,26178200000.0,,,33057300000.0,235900000.0,,,,,-1136600000.0,,7915400000.0,,,,,,3254800000.0,235900000.0,223900000.0,,,,,,1311800000.0,,217800000.0,,,3179100000.0,,2896300000.0,,,,6879100000.0,280600000.0,,,,,,,12201400000.0,471800000.0,416100000.0,64200000.0,0.5,,,,1477200000.0,107100000.0,,735800000.0,-629200000.0,2731700000.0,1305800000.0,,,,,,,3444900000.0,1477200000.0,,,,,,2100700000.0,,2258200000.0,,,2393300000.0,340100000.0,116100000.0,,,,229900000.0,-173700000.0,,-228900000.0,6530200000.0,,,3752300000.0,,-4170000000.0,,1123500000.0,,-200000.0,,,,-962900000.0,,686800000.0,,,,6563300000.0,,,,-781000000.0,,0.495,-241800000.0,,,,-1345200000.0,3778800000.0,,,-20300000.0,,,,,,131000000.0,,,161000000.0,,477000000.0,-10700000.0,,,,47300000.0,1967700000.0,,,,,731200000.0,,,,,,,,,,,,,,,,,,
1146355200,,,12416400000.0,,,-92000000.0,,,26607500000.0,795400000.0,,,170700000.0,,,,,14118100000.0,,,,,,,7353000000.0,6029000000.0,,,,,,503100000.0,-997500000.0,,,26534500000.0,,,34094800000.0,744600000.0,,,,,-579100000.0,,7487300000.0,,,,,,2638300000.0,744600000.0,517000000.0,,,,,,1360900000.0,,246200000.0,,,4400600000.0,,4542700000.0,,,,7560300000.0,-553300000.0,,1083300000.0,,,,,11479800000.0,470600000.0,37200000.0,,1.58,,,,1201900000.0,117300000.0,,983200000.0,-28500000.0,2711800000.0,1486300000.0,,,,,,,2976600000.0,1201900000.0,,,,,,2157500000.0,,1477200000.0,,,2449900000.0,785200000.0,269900000.0,,,,250400000.0,-149100000.0,,100300000.0,7584500000.0,,,3362700000.0,,,,53300000.0,,57300000.0,,,,-430000000.0,,1226200000.0,,,,2449900000.0,,,,-275300000.0,,1.565,-324600000.0,,,,-1104300000.0,4330700000.0,,,102700000.0,,,,,,188000000.0,,,187800000.0,,476200000.0,41300000.0,,,,220800000.0,1774700000.0,,,,,673800000.0,,,,,,,,,,,,,,,,,,
1154304000,,,13232100000.0,,,-91700000.0,,,27057100000.0,749100000.0,,,170600000.0,,,,,13966400000.0,,,,,,,7697500000.0,6266700000.0,,,,,,942900000.0,-690200000.0,,,27198500000.0,,,34767800000.0,436000000.0,,,,,588700000.0,,7710700000.0,,,,,,2726100000.0,436000000.0,435700000.0,,,,,,1420000000.0,,260200000.0,,,3859500000.0,,4398800000.0,,,,7569300000.0,-339900000.0,,1117500000.0,,,,,11240300000.0,467400000.0,-867600000.0,,0.935,,,,1285900000.0,129200000.0,,925000000.0,224400000.0,2404300000.0,1867900000.0,,,,,,,3151600000.0,1285900000.0,,,,,,2190100000.0,,1201900000.0,,,2534300000.0,681000000.0,247600000.0,,,,261900000.0,-466300000.0,,-125800000.0,8100200000.0,,,3378600000.0,,,,51500000.0,,12500000.0,,,,1055000000.0,,604200000.0,,,,2534300000.0,,,,84000000.0,,0.925,-388600000.0,,,,522600000.0,4617900000.0,,,-90500000.0,,,,,,186200000.0,,,175900000.0,,471800000.0,31000000.0,,,,36100000.0,1865700000.0,,,,,1113500000.0,,,,,,,,,,,,,,,,,,
