date,quarterlyDilutedEPS,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingInterestExpense,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualInterestExpense,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualCapitalExpenditure,trailingGrossProfit,annualDilutedAverageShares,annualSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyOtherIntangibleAssets,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyBasicAverageShares,quarterlyEbitda,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,trailingChangeInInventory,annualStockBasedCompensation,quarterlyCapitalExpenditure,trailingTaxProvision,trailingDepreciationAndAmortization,annualInventory,quarterlyTotalRevenue,annualCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,annualNetIncomeContinuousOperations,annualCapitalStock,annualTotalRevenue,trailingResearchAndDevelopment,annualCostOfRevenue,annualPurchaseOfBusiness,trailingOperatingExpense,quarterlyGrossPPE,trailingFreeCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualOperatingExpense,quarterlyPretaxIncome,annualGrossProfit,annualResearchAndDevelopment,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingBeginningCashPosition,trailingCashDividendsPaid,annualChangesInAccountReceivables,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetOtherInvestingChanges,annualRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,annualPretaxIncome,annualCashDividendsPaid,quarterlyLongTermDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualBasicEPS,trailingChangeInWorkingCapital,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,trailingInvestingCashFlow,annualFreeCashFlow,annualAccountsPayable,trailingOperatingIncome,annualIncomeTaxPayable,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualEndCashPosition,annualOtherCurrentAssets,quarterlyBasicEPS,annualOtherNonCashItems,trailingTotalRevenue,annualLongTermDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,annualCashAndCashEquivalents,annualDilutedEPS,trailingEndCashPosition,quarterlyInvestingCashFlow,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,annualDepreciationAndAmortization,annualTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualChangeInAccountPayable,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualSaleOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualEbitda,trailingNetOtherInvestingChanges,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:00.591580800,,162000000.0,336600000.0,,,1293300000.0,,959800000.0,,,,,,62200000.0,-100000.0,0.0,29400000.0,1184500000.0,,,317647059.0,556000000.0,,255800000.0,,,,,123500000.0,123500000.0,,63700000.0,,,,,,,-994800000.0,,,,,,,,356400000.0,475500000.0,,-994800000.0,,-367900000.0,,,189200000.0,148900000.0,,1709400000.0,,805100000.0,,,1293300000.0,,,,,,525800000.0,883000000.0,665200000.0,,904300000.0,,,82000000.0,-367900000.0,,1107700000.0,317647059.0,,,,,,,,,,,,,,951300000.0,,925400000.0,336600000.0,,,,,,,951300000.0,1184500000.0,,,2067500000.0,,206300000.0,,500000000.0,2067500000.0,,,162000000.0,0.51,,,52400000.0,0.0,239100000.0,,,0.0,,,,,,,581900000.0,-100000.0,959800000.0,0.0,63700000.0,,,,500000000.0,,525800000.0,,,123500000.0,0.51,,,189200000.0,,,,57400000.0,1107700000.0,,82000000.0,,,3300000.0,,,,356400000.0,,,,925400000.0,,,,,3300000.0,,0.0,123500000.0,,581900000.0,,255800000.0,,348300000.0,,883000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.599529600,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322056000.0,406100000.0,,,,,,,,,406100000.0,,406100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322056000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320792000.0,462900000.0,,,,,,,,,462900000.0,,462900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41600000.0,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320792000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318072000.0,442800000.0,,,,,,,,,442800000.0,,442800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000000.0,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318072000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,,168900000.0,0.0,,-16100000.0,1655700000.0,,1071500000.0,,,,,,34500000.0,100000.0,77200000.0,6500000.0,1401500000.0,-314400000.0,,312777778.0,572500000.0,,283600000.0,,,,,61000000.0,61000000.0,,91400000.0,379200000.0,,,,,,-1055900000.0,,0.0,,,,,,355200000.0,499700000.0,-73800000.0,-1055900000.0,-55600000.0,-555100000.0,,,188500000.0,158000000.0,,1811500000.0,,861200000.0,,,1655700000.0,,-23400000.0,,,,567700000.0,868600000.0,694400000.0,,950300000.0,,,114800000.0,-555100000.0,,1198600000.0,312777778.0,,,,,,,-74400000.0,,,,,,,1126200000.0,,1100600000.0,0.0,,,,,,-3700000.0,1126200000.0,1401500000.0,,,2270100000.0,,227800000.0,-38700000.0,516000000.0,2270100000.0,,-3600000.0,168900000.0,0.54,,,54500000.0,-86600000.0,255900000.0,,,-167500000.0,379200000.0,,,,,,630900000.0,100000.0,1071500000.0,0.0,91400000.0,,44800000.0,,516000000.0,,567700000.0,,,61000000.0,0.54,,,188500000.0,,,121900000.0,69800000.0,1198600000.0,,114800000.0,,,17300000.0,,,,355200000.0,,,,1100600000.0,,,,,17300000.0,10900000.0,146900000.0,61000000.0,,630900000.0,,283600000.0,,377800000.0,,868600000.0,-77100000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,0.09,,,,,,,1111600000.0,14000000.0,,-19800000.0,,,,,,,,,,,,,163500000.0,,61000000.0,,,60400000.0,60400000.0,,108400000.0,365800000.0,,,,,307777778.0,76000000.0,,,,,-57800000.0,,,,428800000.0,,45400000.0,,-590200000.0,,14400000.0,,,,,,,,,1723000000.0,,,,,,569700000.0,875200000.0,,41800000.0,,,,,,43100000.0,,,,,,,,,,-600000.0,3000000.0,-9200000.0,-100000.0,2400000.0,,1143600000.0,14100000.0,1132800000.0,0.0,,,,,210900000.0,,,1441200000.0,,,,,,,516500000.0,2316400000.0,-14700000.0,,,,,,27700000.0,,,27700000.0,,,,,,141900000.0,30600000.0,,635100000.0,0.0,,,,0.09,,,,,,-14100000.0,0.0,,,,-57900000.0,203900000.0,,8400000.0,,,1204800000.0,0.0,118600000.0,,27700000.0,144900000.0,,217900000.0,,381500000.0,,,4900000.0,,172500000.0,,,,,,,,,,,,307777778.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,0.15,,,,,,,1092500000.0,1800000.0,,-1400000.0,,,,,,,,,,,,,160500000.0,,0.0,48000000.0,,76400000.0,76400000.0,,101500000.0,361400000.0,,,,,300000000.0,113800000.0,,,,,-73900000.0,,,,520800000.0,,81900000.0,,-600900000.0,,45000000.0,,,,,,,,,1772000000.0,,,,,,598900000.0,924000000.0,,68300000.0,,,,,,28700000.0,,,,,,,,,,16000000.0,3000000.0,-41600000.0,,64900000.0,,1178200000.0,22800000.0,1171100000.0,0.0,,,,,251200000.0,,,1481900000.0,,,,,,,597600000.0,2405900000.0,-45200000.0,,,,,,45500000.0,,,45500000.0,,,,,,156400000.0,31900000.0,,714500000.0,0.0,,,,0.15,,,,,,,0.0,,,,-55700000.0,237500000.0,,12400000.0,,,1313400000.0,-20700000.0,116900000.0,,45000000.0,150300000.0,,269600000.0,,382400000.0,,,-1200000.0,,187700000.0,,,,,,,,,,,,300000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,0.15,,,,,,,1146100000.0,-8600000.0,,-18200000.0,,,,,,,,,,,,,157700000.0,,0.0,48000000.0,,48700000.0,48700000.0,,91700000.0,381700000.0,,,,,307333333.0,111000000.0,,,,,-63000000.0,,,,496600000.0,,77400000.0,,-614000000.0,,-18500000.0,,,,,,,,,1822300000.0,,,0.0,,,599100000.0,911400000.0,,70200000.0,,,,,,73300000.0,,,,,,,,,,-27700000.0,3000000.0,-4100000.0,,6300000.0,,1214400000.0,23500000.0,1208300000.0,0.0,,,,,235500000.0,,,1557000000.0,,,,,,,607500000.0,2468400000.0,10300000.0,,,,,,46700000.0,,,46700000.0,,,,,,150100000.0,33600000.0,,723200000.0,0.0,,,,0.15,,,,,,,0.0,,,,-81900000.0,217400000.0,,10100000.0,,,1322300000.0,0.0,115700000.0,,46100000.0,191000000.0,,261100000.0,,404600000.0,,,2900000.0,,183700000.0,,-11700000.0,,,,,,,,,,307333333.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,,180500000.0,160900000.0,,-19400000.0,1924000000.0,,1233600000.0,-2000000.0,,15400000.0,,,40200000.0,-100000.0,61000000.0,8900000.0,1631600000.0,-263600000.0,,305932203.0,615900000.0,,155800000.0,,0.0,53500000.0,,41700000.0,41700000.0,,100400000.0,245900000.0,,,,,,140500000.0,,0.0,,,-68900000.0,,,397600000.0,566600000.0,14000000.0,100900000.0,-24000000.0,-647900000.0,,-26900000.0,167000000.0,182300000.0,53500000.0,2012700000.0,,955600000.0,,,1924000000.0,,11800000.0,0.0,,,573800000.0,961900000.0,751600000.0,93800000.0,1057100000.0,,,136900000.0,-647900000.0,113900000.0,1359900000.0,305932203.0,,,,,,,-54500000.0,-7100000.0,2800000.0,400000.0,,5000000.0,,1265900000.0,31500000.0,1276100000.0,160900000.0,,,,,258700000.0,5200000.0,1265900000.0,1631600000.0,,,2593500000.0,,274200000.0,-42500000.0,649300000.0,2593500000.0,45000000.0,-27900000.0,182300000.0,0.59,,,62300000.0,-286300000.0,305500000.0,62300000.0,,-4600000.0,245900000.0,,,167400000.0,39600000.0,,786100000.0,-100000.0,1233600000.0,0.0,100400000.0,,,,649300000.0,,573800000.0,-19900000.0,0.0,41700000.0,0.59,,-90800000.0,167000000.0,,9400000.0,135700000.0,91900000.0,1359900000.0,0.0,136900000.0,,61600000.0,199700000.0,,307900000.0,,397600000.0,,,2300000.0,1276100000.0,207000000.0,,-10100000.0,,199700000.0,78600000.0,259000000.0,41700000.0,,786100000.0,,155800000.0,,441200000.0,,961900000.0,-60000000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,0.1,,,,,,,1257200000.0,-1200000.0,,-23100000.0,,,,,,,,,,,,,152900000.0,,41700000.0,53400000.0,,47600000.0,47600000.0,,122000000.0,384400000.0,,,,,289000000.0,90500000.0,,,,,-44400000.0,,,,482300000.0,,53500000.0,,-680500000.0,,21700000.0,,,,,,,,,1971100000.0,,,,,,565100000.0,970700000.0,,45100000.0,,,,,,48400000.0,,,,,,,,,,5900000.0,3000000.0,-21000000.0,-100000.0,3400000.0,,1283800000.0,15600000.0,1290600000.0,0.0,,,,,229400000.0,,,1644500000.0,,,,,,,655300000.0,2615200000.0,4000000.0,,,,,,29500000.0,,,29500000.0,,,,,,162400000.0,37000000.0,,792900000.0,200000.0,,,,0.1,,,,,,-17000000.0,0.0,,,,-62600000.0,180700000.0,,11200000.0,,,1358000000.0,100000.0,137400000.0,,28900000.0,201000000.0,,252900000.0,,421200000.0,,,2800000.0,,199400000.0,,-1000000.0,,,,,,,,,,289000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,0.16,,,,,,,1267200000.0,-3800000.0,,-5700000.0,,,,,,,,,,,,,149800000.0,,0.0,53400000.0,,64500000.0,64500000.0,,118700000.0,380900000.0,,,,,302500000.0,124600000.0,,,,,-55000000.0,,,,556800000.0,,87200000.0,,-695300000.0,,44100000.0,,,,,,,,,1995300000.0,,,,,,530200000.0,1032300000.0,,74900000.0,,,,,,29300000.0,,,,,,,,,,16900000.0,3000000.0,-57300000.0,,5900000.0,,1321200000.0,25900000.0,1300000000.0,0.0,,,,,257100000.0,,,1653400000.0,,,,,,,749900000.0,2685700000.0,-25700000.0,,,,,,49000000.0,,,49000000.0,,,,,,175100000.0,37400000.0,,888300000.0,100000.0,,,,0.16,,,,,,1800000.0,0.0,,,,-57000000.0,149300000.0,,13800000.0,,,1418500000.0,-200000.0,138300000.0,,48400000.0,203600000.0,,299700000.0,,418000000.0,,,1600000.0,,212500000.0,,-22800000.0,,,,,,,,,,302500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,0.16,,,,,,,1275900000.0,-10700000.0,,3600000.0,,,,,,,,,,,,,148800000.0,,0.0,53300000.0,,71500000.0,71500000.0,,93100000.0,366700000.0,,,,,302500000.0,118600000.0,,,,,-52700000.0,,,,554600000.0,,81200000.0,,-708100000.0,,-29800000.0,,,,,,,,,2006600000.0,,,0.0,,,487300000.0,993100000.0,,69000000.0,,,,,,75600000.0,,,,,,,,,,7100000.0,3000000.0,-12400000.0,,3000000.0,,13358700000.0,20000000.0,1298500000.0,100000.0,,,,,263900000.0,,,1652300000.0,,,,,,,744600000.0,2645400000.0,22900000.0,,,,,,49000000.0,,,49000000.0,,,,,,172100000.0,37400000.0,,882200000.0,0.0,,,,0.16,,,,,,,0.0,,,,-39300000.0,120500000.0,,12800000.0,,,1369500000.0,200000.0,137600000.0,,48400000.0,205000000.0,,290700000.0,,401300000.0,,,600000.0,,209500000.0,,-12900000.0,,,,,,,,,,302500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,187200000.0,152600000.0,,-11400000.0,2097200000.0,,1363800000.0,-22000000.0,,7800000.0,,,50100000.0,0.0,41700000.0,3600000.0,1748400000.0,-211100000.0,,306885246.0,686100000.0,,150000000.0,,0.0,55000000.0,,30200000.0,30200000.0,,127100000.0,237000000.0,,,,,,129800000.0,,-100000.0,,,-59000000.0,,,406300000.0,578500000.0,33600000.0,91700000.0,-17400000.0,-745800000.0,,-2400000.0,141700000.0,189800000.0,55000000.0,2172200000.0,,1022500000.0,,,2097200000.0,,17700000.0,0.0,,,531300000.0,1031600000.0,836000000.0,78400000.0,1149700000.0,,,145800000.0,-745800000.0,100800000.0,1416200000.0,306885246.0,,,,,,,-97300000.0,-41300000.0,8700000.0,-6600000.0,,1200000.0,,1409400000.0,16100000.0,1351400000.0,152600000.0,,,,,272200000.0,-37700000.0,1409400000.0,1748400000.0,,,2780000000.0,,267300000.0,-47600000.0,739100000.0,2780000000.0,41800000.0,-50100000.0,189800000.0,0.61,,,62300000.0,-298900000.0,313700000.0,62300000.0,,43000000.0,237000000.0,,,176500000.0,38100000.0,,884900000.0,0.0,1363800000.0,0.0,127100000.0,,,,739100000.0,,531300000.0,,0.0,30200000.0,0.61,,-140000000.0,141700000.0,,12200000.0,149900000.0,77500000.0,1416200000.0,-200000.0,145800000.0,,61600000.0,247000000.0,,306300000.0,,406300000.0,,,-1300000.0,1351400000.0,214600000.0,,-10900000.0,,247000000.0,13500000.0,254100000.0,30200000.0,,884900000.0,,150000000.0,,463600000.0,,1031600000.0,-10900000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,0.07,,,,,,,1408500000.0,-13800000.0,,-18500000.0,,,,,,,,,,,,,160900000.0,10900000.0,30300000.0,55000000.0,,60100000.0,60100000.0,,128600000.0,391900000.0,,,,,302857143.0,83400000.0,,,,,-36800000.0,,,,501000000.0,,44400000.0,,-789800000.0,,19000000.0,,,,,,,,,2163000000.0,,,-3800000.0,,,618800000.0,1070300000.0,,29900000.0,,,,,,50300000.0,,,,,,,,,,29800000.0,3000000.0,-12100000.0,-200000.0,2200000.0,,1419200000.0,8100000.0,1373200000.0,-100000.0,,,,,246400000.0,,,1789400000.0,,,,,,,682600000.0,2859700000.0,13500000.0,,,,,,21800000.0,,,21800000.0,,,,,,171200000.0,39000000.0,,832400000.0,0.0,,,,0.07,,,,,,,0.0,,,,-39700000.0,227000000.0,,13100000.0,,,1451200000.0,100000.0,149800000.0,,21200000.0,255300000.0,,254600000.0,,437400000.0,,,-1300000.0,,210200000.0,,-1000000.0,,,,,,,,,,302857143.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,0.17,,,,,,,1414600000.0,-22200000.0,,3000000.0,,,,,,,,,,,,,181500000.0,27800000.0,0.0,55000000.0,,103500000.0,103500000.0,,86300000.0,370900000.0,,,,,299411765.0,127500000.0,,,,,-44500000.0,,,,592000000.0,,86600000.0,,-803700000.0,,38000000.0,,,,,,,,,2165500000.0,,,0.0,,,647800000.0,1090600000.0,,70600000.0,,,,,,45900000.0,,,,,,,,,,43400000.0,3000000.0,-47700000.0,100000.0,4300000.0,,1458700000.0,19100000.0,1361800000.0,100000.0,,,,,281100000.0,,,1797800000.0,,,,,,,674000000.0,2888400000.0,1400000.0,,,,,,51500000.0,,,51500000.0,,,,,,183500000.0,40900000.0,,826000000.0,0.0,,,,0.17,,,,,,,0.0,,,,-38900000.0,276800000.0,,13100000.0,,,1473800000.0,0.0,152000000.0,,50900000.0,254500000.0,,310900000.0,,422400000.0,,,-2900000.0,,224300000.0,,-23600000.0,,,,,,,,,,299411765.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,0.18,,,,,,,1499600000.0,-81600000.0,,-13800000.0,,,,,,,,,,,,,222000000.0,,0.0,55000000.0,,44100000.0,44100000.0,,119700000.0,396400000.0,,,,,305000000.0,133700000.0,,,,,-46900000.0,,,,590600000.0,,89800000.0,,-843100000.0,,39700000.0,,,,,,,,,2243800000.0,,,0.0,,,730700000.0,1148600000.0,,76000000.0,,,,,,74000000.0,,,,,,,,,,-59400000.0,3000000.0,-30600000.0,200000.0,4100000.0,,1502300000.0,20500000.0,1400700000.0,0.0,,,,,275200000.0,,,1913600000.0,,,,,,,677300000.0,3062200000.0,27100000.0,,,,,,55500000.0,,,55500000.0,,,,,,181700000.0,43900000.0,,831900000.0,0.0,,,,0.18,,,,,,,0.0,,,,-172700000.0,334300000.0,,12300000.0,,,1562600000.0,-200000.0,154600000.0,,54900000.0,290900000.0,,315400000.0,,464500000.0,,,-1400000.0,,225600000.0,,-12300000.0,,,,,,,,,,305000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,198300000.0,166000000.0,,26300000.0,2294800000.0,,1594900000.0,-15400000.0,,23100000.0,,,49100000.0,100000.0,30300000.0,-10000000.0,1956500000.0,-185600000.0,,305076923.0,735100000.0,,223700000.0,,0.0,59000000.0,,56600000.0,56600000.0,,126100000.0,262200000.0,,,,,,153700000.0,,0.0,,,-57400000.0,,,453400000.0,681700000.0,48600000.0,107900000.0,-6200000.0,-865300000.0,,-48100000.0,285100000.0,200800000.0,59000000.0,2365300000.0,,1132000000.0,,,2294800000.0,,7100000.0,0.0,,,713300000.0,1221200000.0,904700000.0,93000000.0,1233300000.0,,,184300000.0,-865300000.0,138000000.0,1582800000.0,305076923.0,,,,,,,-68800000.0,12500000.0,-1900000.0,21600000.0,,5200000.0,,1562200000.0,21000000.0,1429500000.0,166000000.0,,,,,329300000.0,-133000000.0,1562200000.0,1956500000.0,,,3177700000.0,,269500000.0,-49300000.0,685100000.0,3177700000.0,80600000.0,-11100000.0,200800000.0,0.65,,,72000000.0,-329700000.0,328600000.0,72000000.0,,122600000.0,262200000.0,,,198700000.0,45800000.0,,869500000.0,100000.0,1594900000.0,0.0,126100000.0,,,,685100000.0,,713300000.0,-5600000.0,0.0,56600000.0,0.65,,-78400000.0,285100000.0,,10500000.0,169600000.0,68700000.0,1582800000.0,100000.0,184300000.0,,71400000.0,303300000.0,,352400000.0,,453400000.0,,,-4400000.0,1429500000.0,244500000.0,,-12400000.0,,303300000.0,15800000.0,308200000.0,56600000.0,,869500000.0,,223700000.0,,498200000.0,,1221200000.0,-3800000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,0.08,,,,,,,1550400000.0,-10800000.0,,-18700000.0,,,,,,,,,,,,,213800000.0,,56600000.0,58800000.0,,76600000.0,76600000.0,,124600000.0,393700000.0,,,,,313750000.0,98900000.0,,,,,-40300000.0,,,,560500000.0,,53600000.0,,-874000000.0,,-7500000.0,,,,,,,,,2274800000.0,,,,,,645300000.0,1151600000.0,,33800000.0,,,,,,83000000.0,,,,,,,,,,19900000.0,3000000.0,9100000.0,,7300000.0,,1574700000.0,8100000.0,1400800000.0,0.0,,,,,271300000.0,,,1913400000.0,,,,,,,681900000.0,3065000000.0,42700000.0,,,,,,25700000.0,,,25700000.0,,,,,,190300000.0,45300000.0,,869300000.0,0.0,,,,0.08,,,,,,-500000.0,0.0,,,,-51600000.0,251600000.0,,12900000.0,,,1514600000.0,100000.0,187400000.0,,25100000.0,298800000.0,,289200000.0,,449800000.0,,,-6700000.0,,235600000.0,,-1000000.0,,,,,,,,,,313750000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,0.19,,,,,,,1559100000.0,-12200000.0,,-9400000.0,,,,,,,,,,,,,208600000.0,,0.0,58600000.0,,96700000.0,96700000.0,,158600000.0,385200000.0,,,,,307368421.0,127300000.0,,,,,-41000000.0,,,,612500000.0,,79100000.0,,-900000000.0,,-3400000.0,,,,,,,,,2298400000.0,,,,,,625600000.0,1216900000.0,,73400000.0,,,,,,80300000.0,,,,,,,,,,20200000.0,3000000.0,-28100000.0,,4000000.0,,1620400000.0,14400000.0,1398400000.0,100000.0,,,,,289000000.0,,,1879200000.0,,,,,,,719500000.0,3096100000.0,39300000.0,,,,,,59000000.0,,,59000000.0,,,,,,196300000.0,48200000.0,,911400000.0,-100000.0,,,,0.19,,,,,,-4000000.0,0.0,,,,-57200000.0,240300000.0,,14000000.0,,,1537000000.0,0.0,192000000.0,,58400000.0,272200000.0,,323500000.0,,453200000.0,,,8300000.0,,244400000.0,,-26100000.0,,,,,,,,,,307368421.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,0.19,,,,,,,1564500000.0,-5800000.0,,-21400000.0,,,,,,,,,,,,,207300000.0,,0.0,58300000.0,,44200000.0,44200000.0,,119100000.0,382800000.0,,,,,303157895.0,130100000.0,,,,,-47900000.0,,,,625400000.0,,83000000.0,,-917500000.0,,-125400000.0,,,,,,,,,2320600000.0,,,-23400000.0,,,539500000.0,1136100000.0,,75300000.0,,,,,,78100000.0,,,,,,,,,,-52500000.0,3000000.0,-31200000.0,-200000.0,1000000.0,,1665500000.0,17100000.0,1403100000.0,100000.0,,,,,295200000.0,,,1896900000.0,,,,,,,723000000.0,3033000000.0,30200000.0,,,,,,58200000.0,,,58200000.0,,,,,,200100000.0,47000000.0,,929000000.0,100000.0,,,,0.19,,,,,,-11300000.0,0.0,,,,-5500000.0,156600000.0,,14900000.0,,,1468500000.0,-100000.0,205900000.0,,57600000.0,286500000.0,,330200000.0,,464800000.0,,,7200000.0,,247200000.0,,-14400000.0,,,,,,,,,,303157895.0,,,,,,,,,,,,,,,,,
