date,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,quarterlyInterestExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingOperatingExpense,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,annualInvestingCashFlow,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyNetPPE,quarterlyEbitda,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyDilutedEPS,annualBasicAverageShares,annualInterestExpense,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyDilutedAverageShares,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualBasicEPS,annualChangeInAccountPayable,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingNetIncome,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyBasicEPS,annualSellingGeneralAndAdministration,annualDilutedAverageShares,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyEndCashPosition,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,annualTotalAssets,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualDilutedEPS,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,quarterlyTaxProvision,annualInventory,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,quarterlyGoodwill,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualOtherCurrentAssets,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingTaxProvision,quarterlyOtherIntangibleAssets,annualChangeInInventory,annualGoodwill,trailingChangeInInventory,annualTaxProvision,annualNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,quarterlyOtherCurrentAssets,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1970-01-01 00:00:01.206921600,,,,,349955000.0,,,,,,1691714000.0,,7654000.0,7654000.0,8030000.0,-481869000.0,,,31546591.0,,-48558000.0,,,22245000.0,,,,-1600000.0,,,-32692000.0,,,,25218000.0,3794000.0,,,,22312000.0,22940000.0,,,,-23354000.0,,,,,,,4326193000.0,,,,,,,-376000.0,,,,,1.09,,,,,31801945.0,,,,,25630000.0,,-27716000.0,,,,,3534000.0,,8787000.0,,,,,,,,,87714000.0,,,-3142000.0,,,,,,-23340000.0,,,,,4685045000.0,,34760000.0,,,,,,2918474000.0,,21989000.0,37688000.0,1.1,,,,,,,,,7654000.0,,,-47906000.0,,,0.0,,,,,,,,,2625852000.0,74134000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,,379956000.0,,,,,,1750958000.0,,7072000.0,7072000.0,7654000.0,28869000.0,,,31615359.0,,-128518000.0,,,17732000.0,,,,-1017000.0,,,-4631000.0,,,,56208000.0,4427000.0,,,,69525000.0,29280000.0,,,,3312000.0,,,,,,,4436104000.0,,,,,,,-582000.0,,,,,0.67,,,,,31887477.0,,,,,26783000.0,,-27707000.0,,,,,568000.0,,8452000.0,,,,,,,,,92322000.0,,,-2224000.0,,,,,,-72310000.0,,,,,4803608000.0,,21303000.0,,,,,,2977862000.0,,28332000.0,28421000.0,0.67,,,,,,,,,7072000.0,,,-126315000.0,,,0.0,,,,,,,,,2693333000.0,75131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,,379956000.0,,,,,,1740708000.0,,15391000.0,15391000.0,7072000.0,-192643000.0,,,31694711.0,,-155721000.0,,,19948000.0,,,,-597000.0,,,-16528000.0,,,,86989000.0,2973000.0,,,,77541000.0,29548000.0,,,,31743000.0,,,,,,,4564460000.0,,,,,,,8319000.0,,,,,0.67,,,,,31959890.0,,,,,27245000.0,,-33745000.0,,,,,1205000.0,,8588000.0,,,,,,,,,95332000.0,,,-3463000.0,,,,,,-68732000.0,,,,,4933140000.0,,21510000.0,,,,,,3117312000.0,,28619000.0,28600000.0,0.68,,,,,,,,,15391000.0,,,-156211000.0,,,0.0,,,,,,,,,2804551000.0,72509000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,,,71161000.0,,379957000.0,,232709000.0,3325047000.0,,,1670196000.0,,71161000.0,71161000.0,15391000.0,-273834000.0,,5151160000.0,,-428690000.0,-215965000.0,,,18866000.0,8030000.0,,,3038000.0,,,-87209000.0,,5151160000.0,,64294000.0,2117000.0,-467548000.0,-428690000.0,-548762000.0,128592000.0,29286000.0,,,,-2356000.0,,,,,,13677000.0,4722470000.0,,-176000.0,297970000.0,,63131000.0,,55770000.0,379957000.0,-919477000.0,-13006000.0,-78791000.0,,31653829.0,78791000.0,-316053000.0,,,,0.0,,,29085000.0,-87209000.0,-36911000.0,3385879000.0,3.12,,1081963000.0,-13781000.0,,123512000.0,,,9345000.0,71161000.0,-78791000.0,,,,106509000.0,0.0,,-4177000.0,71161000.0,,107255000.0,,,-151671000.0,1425000000.0,61861000.0,122869000.0,,5131096000.0,,21071000.0,-126079000.0,,,,13311000.0,3460900000.0,,28315000.0,28160000.0,,34796000.0,31907956.0,,-8474000.0,460000000.0,108743000.0,0.0,1670196000.0,71161000.0,,,-137116000.0,,5131096000.0,0.0,386811000.0,3.09,98644000.0,,,386811000.0,,,2966963000.0,61861000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,,380028000.0,,,,,,1962854000.0,,125281000.0,125281000.0,71161000.0,-317190000.0,,,32478671.0,-452539000.0,-132788000.0,,,20199000.0,,,,-1052000.0,,,-79868000.0,,5244097000.0,,68121000.0,246000.0,,,,109434000.0,39010000.0,254630000.0,,,-3029000.0,,,,,,,4791558000.0,,,,,,3022000.0,54120000.0,,,,,1.01,,,,,32498107.0,,,,,31446000.0,,-34066000.0,,,,,-1509000.0,,42102000.0,,,,,,,,,112558000.0,,,-2822000.0,,,,,,-64667000.0,,,,,5235181000.0,,32768000.0,,,,,,3231423000.0,,39010000.0,40374000.0,1.01,,,,,,,,,125281000.0,,,-123435000.0,,,0.0,331715000.0,,,,,,,,2829120000.0,64788000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,,380028000.0,,,,,,5245666000.0,,70313000.0,70313000.0,125281000.0,-391452000.0,,,38929971.0,-476970000.0,-108818000.0,,,21063000.0,,,,4721000.0,,,-53013000.0,,5367100000.0,,63023000.0,2118000.0,,,,-9208000.0,44236000.0,0.0,,,-2257000.0,,,,,,,4890130000.0,,,,,,3694000.0,-54968000.0,,,,,0.82,,,,,43071925.0,,,,,29722000.0,,-39428000.0,,,,,-2700000.0,,37862000.0,,,,,,,,,111623000.0,,,-2083000.0,,,,,,-45795000.0,,,,,5286653000.0,,32298000.0,,,,,,0.0,,44236000.0,39754000.0,0.83,,,,,,,,,70313000.0,,,-108783000.0,,,0.0,312313000.0,,,,,,,,2826584000.0,66068000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,,380075000.0,,,,,,5352047000.0,,68280000.0,68280000.0,70313000.0,-356411000.0,,,39094018.0,-500765000.0,-99804000.0,,,20909000.0,,,,582000.0,,,-44162000.0,,4971165000.0,,52520000.0,1615000.0,,,,49173000.0,25272000.0,233533000.0,,,-6217000.0,,,,,,,4971165000.0,,,,,,4141000.0,-2033000.0,,,,,0.47,,,,,39105950.0,,,,,28336000.0,,-21802000.0,,,,,-3106000.0,,40393000.0,,,,,,,,,114605000.0,,,-5537000.0,,,,,,-47284000.0,,,,,5393337000.0,,18203000.0,,,,,,0.0,,25272000.0,25492000.0,0.47,,,,,,,,,68280000.0,,,-103726000.0,,,0.0,325720000.0,,,,,,,,2666096000.0,71080000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,,,70628000.0,,380076000.0,,205950000.0,5039128000.0,,,2323408000.0,,70628000.0,70628000.0,68280000.0,-156026000.0,,5039128000.0,,-520647000.0,-104717000.0,,,19406000.0,71161000.0,,,-2970000.0,,,-33730000.0,,5559775000.0,,22286000.0,1654000.0,-409923000.0,-520647000.0,-446127000.0,54041000.0,17151000.0,0.0,,,-35653000.0,,,,,,14051000.0,5039128000.0,,1281000.0,203440000.0,,-533000.0,3194000.0,2348000.0,380076000.0,-1221079000.0,-12895000.0,491394000.0,,38593382.0,81271000.0,-240177000.0,,,,488163000.0,,,29004000.0,-33730000.0,-23556000.0,3092589000.0,2.72,,,-7064000.0,,37527000.0,,,-47156000.0,70628000.0,217701000.0,,,,83709000.0,25445000.0,,-2453000.0,70628000.0,,136430000.0,,,-82431000.0,,72882000.0,134601000.0,,5457227000.0,,21660000.0,-118852000.0,,,,5633000.0,3092589000.0,,28405000.0,28981000.0,,156784000.0,38593382.0,,-14379000.0,2746946000.0,118508000.0,0.0,2323408000.0,70628000.0,,,-73979000.0,,5457227000.0,25445000.0,282516000.0,2.72,104974000.0,,,282516000.0,,,2746946000.0,72882000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,-918000.0,,,,380077000.0,,,,,,5427442000.0,,70980000.0,70980000.0,70628000.0,-28714000.0,,,43706383.0,-538570000.0,-96322000.0,,,17562000.0,,,,-2786000.0,,,-26990000.0,,5593793000.0,,51134000.0,1071000.0,,,,30026000.0,28058000.0,0.0,,,-8243000.0,,,,,,,5055223000.0,,,,,,2731000.0,352000.0,,,,,0.47,,,,,43706383.0,,,,,29738000.0,,-23668000.0,,,,,-4135000.0,,41132000.0,,,,,,,,,98925000.0,,,-4201000.0,,,,,,-45188000.0,,,,,5468534000.0,,20542000.0,,,,,,0.0,,28058000.0,27850000.0,0.47,,,,,,,,,70980000.0,,,-80808000.0,,,9048000.0,284830000.0,,,,,,,,2762814000.0,76918000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,-12224000.0,,,380134000.0,,,,,,2498348000.0,,73254000.0,73254000.0,70980000.0,-105460000.0,,,44870142.0,-562755000.0,-122919000.0,1446000000.0,,18778000.0,,,,-7345000.0,,,-40377000.0,,5718492000.0,,70134000.0,1588000.0,,,,54327000.0,29272000.0,0.0,,,7842000.0,,,,,,,5155737000.0,36896000.0,,,,,2658000.0,2274000.0,,,,,-0.45,,,,,44870142.0,,,,,30342000.0,,-21517000.0,,,,,-3305000.0,,38618000.0,,,,,,,,,98232000.0,,,-3882000.0,,,,,,-52785000.0,,,,,5565159000.0,,-20393000.0,,,,,,3025143000.0,,-12224000.0,-13154000.0,-0.45,,,,,,,,,73254000.0,,,-122187000.0,,,2108000.0,300035000.0,,,,,,,,2684411000.0,77088000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,,380187000.0,,,,,,5706999000.0,,110811000.0,110811000.0,73254000.0,-362977000.0,,,49807241.0,-588167000.0,-138088000.0,,,16111000.0,,,,1014000.0,,,-33348000.0,,5825876000.0,,40687000.0,868000.0,,,,136433000.0,99169000.0,342342000.0,,,-21036000.0,,,,,,,5237709000.0,,,,,,2660000.0,37557000.0,,,,,0.45,,,,,49830339.0,,,,,32009000.0,,-27776000.0,,,,,36496000.0,,25660000.0,,,,,,,,,105518000.0,,,-3766000.0,,,,,,-97401000.0,,,,,5748625000.0,,22235000.0,,,,,,0.0,,30461000.0,29541000.0,0.45,,,,,,,,,110811000.0,,,-139563000.0,,,3876000.0,294833000.0,,,,,,,,2519463000.0,80941000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,,,91232000.0,,380188000.0,,219346000.0,5444814000.0,,,2928825000.0,,91232000.0,91232000.0,110811000.0,-312096000.0,,6060821000.0,,-616007000.0,-359774000.0,,,17191000.0,70628000.0,,,1042000.0,,,-18335000.0,,6060821000.0,,57391000.0,1187000.0,-436654000.0,-616007000.0,-717103000.0,17126000.0,78159000.0,0.0,,,-6960000.0,,,,,,10816000.0,5444814000.0,,-8075000.0,237912000.0,,20604000.0,2767000.0,-19579000.0,380188000.0,-809247000.0,-18396000.0,487303000.0,,48375474.0,69642000.0,-497757000.0,,,,342342000.0,734000.0,,34551000.0,-18335000.0,-27496000.0,2935453000.0,2.19,,,-51888000.0,,45170000.0,,,-28397000.0,91232000.0,194096000.0,,,,157782000.0,0.0,,-6547000.0,91232000.0,,79286000.0,,,-302383000.0,,5528713000.0,135293000.0,,5905861000.0,,83474000.0,-100457000.0,,,,4714000.0,2919533000.0,,32991000.0,91056000.0,,166668000.0,48405040.0,,-22832000.0,2584162000.0,126640000.0,,2928825000.0,91232000.0,734000.0,,-94096000.0,,5905861000.0,-12579000.0,304257000.0,2.19,105941000.0,,,304257000.0,,,2584162000.0,83899000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,380189000.0,,,,,,2942332000.0,,78196000.0,78196000.0,91232000.0,-380581000.0,,,54948345.0,-647034000.0,-83742000.0,,,17842000.0,,,,-15249000.0,,,-7193000.0,,6145499000.0,,45789000.0,2495000.0,,,,29701000.0,30189000.0,,,,-20183000.0,,,,,,,5498465000.0,,,,,,2356000.0,-13036000.0,,,,,0.44,,,,,54967755.0,,,360000.0,,36707000.0,,-33077000.0,,,,,-6707000.0,,50581000.0,,,,,,,,,119972000.0,,,-7271000.0,,,,,,-37953000.0,,,,,5983343000.0,,24365000.0,,,,,,2983651000.0,,32684000.0,31696000.0,0.44,,,,,,,,,78196000.0,,,-88526000.0,,,-8000.0,283013000.0,,,,,,,,2669466000.0,88694000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,380252000.0,,,,,,3398583000.0,,60925000.0,60925000.0,78196000.0,-1365623000.0,,,58500055.0,-679081000.0,-387666000.0,,,16571000.0,,,,-2877000.0,,,-6272000.0,,6534433000.0,,66151000.0,6086000.0,,,,305650000.0,34349000.0,,,,-9857000.0,,,,,,,5855352000.0,,,,,,2749000.0,-17271000.0,,,,,0.44,,,,,58513122.0,,,0.0,,40363000.0,,-33087000.0,,,,,-2885000.0,,51445000.0,,,,,,,,,127405000.0,,,-7488000.0,,,,,,-321515000.0,,,,,6343284000.0,,25986000.0,,,,,,2887427000.0,,34349000.0,33373000.0,0.44,,,,,,,,,60925000.0,,,-389072000.0,,,-4000.0,300030000.0,,,,,,,,2553329000.0,88862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,380252000.0,,,,,,3373494000.0,,73056000.0,73056000.0,60925000.0,-179733000.0,,,61295659.0,-710580000.0,-136200000.0,,,14273000.0,,,,-1636000.0,,,-32202000.0,,6635872000.0,,73901000.0,5915000.0,,,,61978000.0,33855000.0,0.0,,,1079000.0,,,,,,,5925292000.0,,,,,,3344000.0,12131000.0,,,,,0.4,,,,,61303969.0,,,0.0,,39990000.0,,-33829000.0,,,,,-6653000.0,,52905000.0,,,,,,,,,129154000.0,,,-4904000.0,,,,,,-62299000.0,,,,,6455556000.0,,24662000.0,,,,,,3024697000.0,,33855000.0,32029000.0,0.4,,,,,,,,,73056000.0,,,-123748000.0,,,-2642000.0,330044000.0,,,,,,,,2659366000.0,88777000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,,,78539000.0,,380254000.0,,246960000.0,6008440000.0,,,3374301000.0,,78539000.0,78539000.0,73056000.0,-646351000.0,,6750975000.0,,-742535000.0,-127460000.0,,,14757000.0,91232000.0,,,-1941000.0,,,-34511000.0,,6750975000.0,,61119000.0,2353000.0,-733579000.0,-742535000.0,-735068000.0,81827000.0,35892000.0,0.0,,,-10625000.0,,,,,,11755000.0,6008440000.0,,-21703000.0,479156000.0,,-12693000.0,3306000.0,5483000.0,380254000.0,-2572288000.0,-27999000.0,510036000.0,,59066812.0,63407000.0,-488108000.0,,,,451539000.0,0.0,,40966000.0,-34511000.0,-36516000.0,3141236000.0,1.73,,,-9558000.0,,55694000.0,,,-39586000.0,78539000.0,136235000.0,,,,126438000.0,-7439000.0,,-8336000.0,78539000.0,,136235000.0,,30493000.0,-66341000.0,,95777000.0,131418000.0,,6574129000.0,,26960000.0,-136509000.0,,,,16849000.0,3141236000.0,,35892000.0,34320000.0,,209790000.0,59077610.0,,-25803000.0,2779264000.0,158026000.0,,3374301000.0,78539000.0,0.0,,-132233000.0,,6574129000.0,-4785000.0,184551000.0,1.73,101973000.0,,,325393000.0,,30493000.0,2779264000.0,95777000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,30940000.0,,,380616000.0,,,,,,3379770000.0,,77361000.0,77361000.0,78539000.0,-787489000.0,,,61507807.0,-779177000.0,-140531000.0,716536000.0,,16227000.0,,,,-21314000.0,,,-23088000.0,,6892429000.0,,49685000.0,4785000.0,,,,71351000.0,30940000.0,,,,-19801000.0,,,,,,,6113252000.0,90572000.0,,,,,3293000.0,-1178000.0,,,,,0.3,,,,,61508967.0,,,0.0,,42605000.0,,-37475000.0,,,,,-8796000.0,,53771000.0,,,,,,,,,128739000.0,,,-5438000.0,,,,,,-90846000.0,,,,,6718091000.0,,18368000.0,,,,,,3279089000.0,,30940000.0,32064000.0,0.3,,,,,,,,,77361000.0,,,-124248000.0,,,16936000.0,323002000.0,,,,,,,,2072951000.0,98152000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,25435000.0,,,380622000.0,,,,,,3396521000.0,,80937000.0,80937000.0,77361000.0,-71984000.0,,,61663367.0,-822369000.0,98360000.0,928783000.0,,17922000.0,,,,-124166000.0,,,-37370000.0,,7030723000.0,,92935000.0,12774000.0,,,,77217000.0,25435000.0,,,,21753000.0,,,,,,,6208354000.0,96512000.0,,,,,3274000.0,3576000.0,,,,,0.29,,,,,61663540.0,,,,,53155000.0,,-37494000.0,,,,,-5195000.0,,56830000.0,,,,,,,,,136183000.0,,,-10906000.0,,,,,,191295000.0,,,,,6841739000.0,,17616000.0,,,,,,3385154000.0,,25435000.0,24790000.0,0.29,,,,,,,,,80937000.0,,,-167576000.0,,,-11136000.0,348037000.0,,,,,,,,2069977000.0,104454000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,,380632000.0,,,,,,3455890000.0,,94904000.0,94904000.0,80937000.0,-63600000.0,,,62364210.0,-854332000.0,0.0,962794000.0,,17094000.0,,,,-4812000.0,,,-19729000.0,,7154359000.0,,84870000.0,2346000.0,,,,47636000.0,24086000.0,61058000.0,,,10403000.0,,,,,,,6300027000.0,,,,,,3845000.0,13967000.0,,,,,0.17,,,,,62364210.0,,,,,48173000.0,,-39122000.0,,,,,-5225000.0,,57099000.0,,,,,,,,,128361000.0,,,-5653000.0,,,,,,84870000.0,,,,,6965017000.0,,10646000.0,,,,,,3448397000.0,,24086000.0,17477000.0,0.17,,,,,,,,,94904000.0,,,-116571000.0,,,-22295000.0,376785000.0,,,,,,,,2069350000.0,107808000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,,25224000.0,140971000.0,-13811000.0,380632000.0,,305533000.0,6424578000.0,6960749000.0,411550000.0,3441851000.0,349944000.0,140971000.0,140971000.0,94904000.0,-89242000.0,,7270957000.0,63091781.0,-875035000.0,-549030000.0,549805000.0,-6700000.0,17941000.0,78539000.0,12170000.0,,128902000.0,236645000.0,,-24833000.0,,7270957000.0,,78043000.0,7138000.0,-558100000.0,-875035000.0,-591201000.0,118656000.0,46816000.0,-553000.0,,20661000.0,2932000.0,423708000.0,,-981000.0,143878000.0,143878000.0,14160000.0,6424578000.0,91237000.0,-21390000.0,314860000.0,20661000.0,62432000.0,3748000.0,46067000.0,380632000.0,-1012315000.0,-36294000.0,586073000.0,0.33,62159913.0,69184000.0,305533000.0,189367000.0,63091781.0,2709000.0,97890000.0,,465109000.0,48072000.0,-24833000.0,-40226000.0,3661622000.0,1.09,65697000.0,423708000.0,-2097000.0,3196513000.0,12643000.0,,2709000.0,15287000.0,140971000.0,174905000.0,3196513000.0,,,154170000.0,-9377000.0,,-14297000.0,140971000.0,12170000.0,91910000.0,174523000.0,178292000.0,120214000.0,549805000.0,115048000.0,102126000.0,91910000.0,7150116000.0,,21000000.0,-154317000.0,6960749000.0,90679000.0,107531000.0,27043000.0,3661622000.0,90679000.0,25224000.0,27795000.0,0.33,47795000.0,62160244.0,189367000.0,-21313000.0,3181949000.0,192005000.0,-4770000.0,3441851000.0,140971000.0,,-3651000.0,-149705000.0,8449000.0,7150116000.0,7118000.0,83104000.0,1.09,67630000.0,,465109000.0,83104000.0,8449000.0,178292000.0,3181949000.0,115048000.0,46639000.0,60715000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,-2074000.0,29423000.0,,,380633000.0,,,,,,3433603000.0,,87001000.0,87001000.0,140971000.0,-193749000.0,-818000.0,,63161319.0,-849891000.0,-139245000.0,549816000.0,,18020000.0,,,,8183000.0,,,-22890000.0,,7186540000.0,,47241000.0,1972000.0,,,,-31509000.0,47443000.0,,,,-29093000.0,367153000.0,,,,,,6375182000.0,93508000.0,,,,,3349000.0,-53970000.0,,,,,0.36,,,,126270000.0,63161319.0,,,,411108000.0,46995000.0,,-42158000.0,,,,,-4527000.0,,11648000.0,,,,,,3199064000.0,,,150380000.0,,,-10363000.0,,14534000.0,,,,47241000.0,,,,,7090919000.0,,22442000.0,,6964649000.0,,105156000.0,,3610172000.0,135952000.0,29423000.0,29255000.0,0.36,,,,,,,,,87001000.0,,60000.0,-69524000.0,9261000.0,,-17000.0,367153000.0,,,,,,,,3184530000.0,123543000.0,45224000.0,57713000.0,-10722000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,-3382000.0,33094000.0,,,380710000.0,,,,,,3937622000.0,,302205000.0,302205000.0,87001000.0,-858687000.0,1665000.0,,66973000.0,-878199000.0,-159682000.0,1048395000.0,,15978000.0,,,,5759000.0,,,-39565000.0,,7297740000.0,,95833000.0,7572000.0,,,,268101000.0,48860000.0,,,,20481000.0,368249000.0,,,,,,6453379000.0,95652000.0,,,,,4463000.0,215204000.0,,,,,0.38,,,,340696000.0,66973000.0,,,,420390000.0,46580000.0,,-44716000.0,,,,,-6520000.0,,12472000.0,,,,,,2973929000.0,,,154235000.0,,,-4470000.0,,14505000.0,,,,95833000.0,,,,,7379289000.0,,25483000.0,,7038593000.0,,107912000.0,,3394319000.0,120740000.0,33094000.0,32357000.0,0.38,,,,,,,,,302205000.0,,212000.0,-146948000.0,7577000.0,,-8872000.0,368249000.0,,,,,,,,2959424000.0,122605000.0,46323000.0,59052000.0,18937000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
