,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyBasicEPS,annualCashAndCashEquivalents,quarterlyEbitda,annualCurrentAccruedExpenses,annualCurrentDebt,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualBasicEPS,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyChangeInInventory,quarterlyLongTermDebt,annualCommonStockIssuance,annualAccountsReceivable,annualFreeCashFlow,annualBeginningCashPosition,annualNetIncome,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualTaxProvision,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualChangeInInventory,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,annualCapitalStock,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyInventory,annualDilutedAverageShares,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualOtherIntangibleAssets,annualGrossProfit,quarterlyOperatingCashFlow,annualDilutedEPS,quarterlyChangeInCashSupplementalAsReported,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualBasicAverageShares,quarterlyTaxProvision,quarterlyDilutedEPS,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualPretaxIncome,annualInterestExpense,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualOtherIncomeExpense,annualOperatingIncome,trailingGrossProfit,annualCapitalExpenditure,annualInvestingCashFlow,quarterlySaleOfInvestment,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicAverageShares,annualAccountsPayable,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,trailingInterestExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1451520000,,8000000.0,3275000000.0,8000000.0,1899000000.0,,1.24,3090000000.0,813000000.0,589000000.0,526000000.0,212000000.0,169000000.0,10501000000.0,-57000000.0,1334000000.0,,7888000000.0,450000000.0,3090000000.0,-43000000.0,-200000000.0,-11000000.0,,684000000.0,6720000000.0,2648000000.0,2368000000.0,,-1504000000.0,4655000000.0,57000000.0,-3078000000.0,,8000000.0,0.0,8133000000.0,-30000000.0,94000000.0,-2002000000.0,-107000000.0,,6720000000.0,10501000000.0,679000000.0,18316000000.0,,24000000.0,-42000000.0,1941000000.0,1899000000.0,365900000.0,4439000000.0,2000000.0,2203000000.0,589000000.0,5.16,,5224000000.0,18316000000.0,57000000.0,6896000000.0,59000000.0,2203000000.0,2015000000.0,3990000000.0,1899000000.0,-742000000.0,655000000.0,450000000.0,9009000000.0,169000000.0,598000000.0,519000000.0,450000000.0,2417000000.0,-1000000.0,820000000.0,12000000.0,124000000.0,15729000000.0,124000000.0,5224000000.0,6896000000.0,8133000000.0,2368000000.0,25000000.0,477000000.0,526000000.0,11000000.0,-75000000.0,-472000000.0,1086000000.0,58000000.0,212000000.0,1000000.0,-3078000000.0,684000000.0,256000000.0,22000000.0,57000000.0,6000000.0,-39000000.0,41000000.0,-6000000.0,,1086000000.0,370100000.0,1577000000.0,3090000000.0,2299000000.0,1560000000.0,5517000000.0,703000000.0,5.13,89000000.0,3422000000.0,256000000.0,46000000.0,367900000.0,184000000.0,1.23,,0.0,1577000000.0,634000000.0,46000000.0,4655000000.0,115000000.0,,-900000000.0,-1000000.0,2719000000.0,226000000.0,-2000000.0,628000000.0,4439000000.0,15729000000.0,519000000.0,1560000000.0,9009000000.0,24000000.0,2869000000.0,,-284000000.0,-210000000.0,5000000.0,13405000000.0,,121000000.0,3090000000.0,3090000000.0,363700000.0,449000000.0,3001000000.0,3090000000.0,-2526000000.0,6000000.0,,449000000.0,-1504000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,9000000.0,3274000000.0,,,,1.29,,843000000.0,,,,,10215000000.0,-50000000.0,1378000000.0,,,468000000.0,2448000000.0,45000000.0,-200000000.0,,,,6241000000.0,,2716000000.0,,,,257000000.0,,,4000000.0,-480000000.0,,,92000000.0,,,,,,722000000.0,18586000000.0,,-213000000.0,,1896000000.0,,363900000.0,4504000000.0,0.0,2394000000.0,1086000000.0,,,5218000000.0,,-29000000.0,6353000000.0,,,,,,,656000000.0,468000000.0,,,597000000.0,995000000.0,468000000.0,,-525000000.0,,,,,0.0,,,7499000000.0,,,,650000000.0,39000000.0,-57000000.0,-1163000000.0,,58000000.0,,3000000.0,,1088000000.0,151000000.0,,,,4000000.0,,,,1134000000.0,,,,,,,479000000.0,,-642000000.0,,,0.0,,200000000.0,1.29,,-2000000.0,1598000000.0,668000000.0,,,-155000000.0,,,,,,,422000000.0,,15437000000.0,,1501000000.0,9196000000.0,,,,,,6000000.0,,,117000000.0,2448000000.0,2448000000.0,362000000.0,,3090000000.0,,,6000000.0,,525000000.0,-1332000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,11000000.0,3431000000.0,,,,1.47,,924000000.0,,,,,10272000000.0,-65000000.0,1464000000.0,,,525000000.0,2355000000.0,23000000.0,-198000000.0,,,,6167000000.0,,2824000000.0,,,,130000000.0,,,-3000000.0,-520000000.0,,,-131000000.0,,,,,,792000000.0,18916000000.0,,10000000.0,,1967000000.0,,358500000.0,4466000000.0,-8000000.0,2413000000.0,1116000000.0,,,4946000000.0,,-25000000.0,6300000000.0,,,,,,,672000000.0,525000000.0,,,617000000.0,999000000.0,525000000.0,,213000000.0,,,,,0.0,,,7448000000.0,,,,864000000.0,18000000.0,-64000000.0,-481000000.0,,58000000.0,,5000000.0,,1102000000.0,149000000.0,,,,17000000.0,,,,1145000000.0,,,,,,,535000000.0,,-93000000.0,,,0.0,,226000000.0,1.46,,0.0,1580000000.0,751000000.0,,,-55000000.0,,,,,,,471000000.0,,15222000000.0,,1441000000.0,9055000000.0,,,,,,4000000.0,,,115000000.0,2355000000.0,2355000000.0,356600000.0,,2448000000.0,,,6000000.0,,519000000.0,-1470000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,11000000.0,3495000000.0,,,,1.51,,941000000.0,,,,,10916000000.0,-522000000.0,1468000000.0,,,535000000.0,2299000000.0,-45000000.0,-195000000.0,,,,6185000000.0,,3486000000.0,,,,132000000.0,,,-5000000.0,-482000000.0,,,-12000000.0,,,,,,808000000.0,19223000000.0,,-25000000.0,,2027000000.0,,355500000.0,4711000000.0,0.0,2496000000.0,1180000000.0,,,4788000000.0,,7000000.0,6329000000.0,,,,,,,660000000.0,535000000.0,,,604000000.0,970000000.0,535000000.0,,0.0,,,,,0.0,,,7430000000.0,,,,1364000000.0,17000000.0,-81000000.0,-155000000.0,,58000000.0,,6000000.0,,1164000000.0,131000000.0,,,,13000000.0,,,,1167000000.0,,,,,,,624000000.0,,-56000000.0,,,0.0,,228000000.0,1.5,,-454000000.0,1702000000.0,763000000.0,,,12000000.0,,,,,,,543000000.0,,15709000000.0,,1480000000.0,9524000000.0,,,,,,7000000.0,,,120000000.0,2299000000.0,2299000000.0,353500000.0,,2355000000.0,,,6000000.0,,582000000.0,-1468000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,8000000.0,3399000000.0,17000000.0,2035000000.0,,1.46,2472000000.0,907000000.0,627000000.0,652000000.0,73000000.0,180000000.0,10942000000.0,105000000.0,1393000000.0,,7896000000.0,507000000.0,2472000000.0,-26000000.0,-228000000.0,-263000000.0,,752000000.0,6123000000.0,2639000000.0,2760000000.0,,-1807000000.0,4783000000.0,169000000.0,-3131000000.0,,9000000.0,-518000000.0,8182000000.0,-3000000.0,88000000.0,-2000000000.0,37000000.0,,6123000000.0,10942000000.0,742000000.0,19505000000.0,,-35000000.0,-132000000.0,2006000000.0,2035000000.0,350400000.0,4558000000.0,-5000000.0,2357000000.0,627000000.0,5.73,,4254000000.0,19505000000.0,56000000.0,7177000000.0,84000000.0,2357000000.0,2029000000.0,3090000000.0,2035000000.0,-821000000.0,651000000.0,507000000.0,9078000000.0,180000000.0,597000000.0,418000000.0,507000000.0,2415000000.0,0.0,873000000.0,5000000.0,122000000.0,15201000000.0,122000000.0,4254000000.0,7177000000.0,8182000000.0,2760000000.0,9000000.0,470000000.0,652000000.0,10000000.0,-71000000.0,-456000000.0,1076000000.0,63000000.0,73000000.0,3000000.0,-3131000000.0,752000000.0,134000000.0,21000000.0,169000000.0,6000000.0,9000000.0,39000000.0,-453000000.0,,1076000000.0,357100000.0,1652000000.0,2472000000.0,2302000000.0,1463000000.0,5703000000.0,664000000.0,5.7,173000000.0,3615000000.0,134000000.0,45000000.0,355000000.0,219000000.0,1.45,,3000000.0,1652000000.0,726000000.0,45000000.0,4783000000.0,66000000.0,,-618000000.0,-13000000.0,2908000000.0,237000000.0,-1000000.0,593000000.0,4558000000.0,15201000000.0,418000000.0,1463000000.0,9078000000.0,43000000.0,3064000000.0,,-273000000.0,-532000000.0,4000000.0,13599000000.0,,118000000.0,2472000000.0,2472000000.0,348300000.0,511000000.0,2299000000.0,2472000000.0,-2255000000.0,6000000.0,,511000000.0,-1807000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,9000000.0,3471000000.0,,,,1.55,,927000000.0,,,,,11031000000.0,-57000000.0,1467000000.0,,,536000000.0,2493000000.0,56000000.0,-226000000.0,,,,6430000000.0,,2875000000.0,,,,256000000.0,,,1000000.0,-250000000.0,,,-216000000.0,,,,,,809000000.0,19817000000.0,,20000000.0,,2004000000.0,,349000000.0,4605000000.0,0.0,2534000000.0,1149000000.0,,,4493000000.0,,-67000000.0,7205000000.0,,,,,,,658000000.0,536000000.0,,,605000000.0,830000000.0,536000000.0,,-652000000.0,,,,,0.0,,,8156000000.0,,,,671000000.0,18000000.0,-64000000.0,-450000000.0,,64000000.0,,-11000000.0,,984000000.0,121000000.0,,,,4000000.0,,,,1158000000.0,,,,,,,463000000.0,,21000000.0,,,0.0,,213000000.0,1.54,,-3000000.0,1674000000.0,749000000.0,,,-148000000.0,,,,,,,399000000.0,,15529000000.0,,1411000000.0,9099000000.0,,,,,,7000000.0,,,114000000.0,2493000000.0,2493000000.0,346200000.0,,2472000000.0,,,6000000.0,,574000000.0,-1643000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,10000000.0,3599000000.0,,,,1.7,,998000000.0,,,,,11148000000.0,-65000000.0,1512000000.0,,,587000000.0,2496000000.0,-9000000.0,-224000000.0,,,,6570000000.0,,2826000000.0,,,,157000000.0,,,3000000.0,-250000000.0,,,-246000000.0,,,,,,874000000.0,20180000000.0,,3000000.0,,2087000000.0,,347500000.0,4675000000.0,-1000000.0,2629000000.0,1172000000.0,,,4771000000.0,,-15000000.0,7360000000.0,,,,,,,638000000.0,587000000.0,,,586000000.0,841000000.0,587000000.0,,0.0,,,,,0.0,,,8322000000.0,,,,691000000.0,27000000.0,-77000000.0,-429000000.0,,65000000.0,,-2000000.0,,1097000000.0,121000000.0,,,,10000000.0,,,,1199000000.0,,,,,,,464000000.0,,3000000.0,,,0.0,,232000000.0,1.69,,0.0,1726000000.0,819000000.0,,,-38000000.0,,,,,,,387000000.0,,15922000000.0,,1366000000.0,9352000000.0,,,,,,11000000.0,,,114000000.0,2496000000.0,2496000000.0,344700000.0,,2493000000.0,,,6000000.0,,582000000.0,-1516000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,8000000.0,3615000000.0,,,,1.86,,1087000000.0,,,,,11288000000.0,-72000000.0,1521000000.0,,,640000000.0,2785000000.0,-6000000.0,-224000000.0,,,,6912000000.0,,2867000000.0,,,,86000000.0,,,2000000.0,-250000000.0,,,-16000000.0,,,,,,881000000.0,20553000000.0,,32000000.0,,2094000000.0,,346000000.0,4732000000.0,-6000000.0,2672000000.0,1231000000.0,,,5023000000.0,,-11000000.0,7439000000.0,,,,,,,640000000.0,640000000.0,,,589000000.0,870000000.0,640000000.0,,0.0,,,,,0.0,,,8421000000.0,,,,698000000.0,13000000.0,-78000000.0,-455000000.0,,65000000.0,,0.0,,1119000000.0,112000000.0,,,,90000000.0,,,,1225000000.0,,,,,,,780000000.0,,289000000.0,,,0.0,,266000000.0,1.85,,0.0,1759000000.0,906000000.0,,,-11000000.0,,,,,,,702000000.0,,16314000000.0,,1319000000.0,9402000000.0,,,,,,7000000.0,,,116000000.0,2785000000.0,2785000000.0,343400000.0,,2496000000.0,,,6000000.0,,585000000.0,-1407000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,9000000.0,3629000000.0,-14000000.0,1687000000.0,,-0.22,3094000000.0,980000000.0,626000000.0,850000000.0,53000000.0,205000000.0,12191000000.0,-57000000.0,1505000000.0,,8309000000.0,-76000000.0,3094000000.0,-2000000.0,-267000000.0,64000000.0,,805000000.0,7278000000.0,2606000000.0,3053000000.0,,-1287000000.0,5161000000.0,89000000.0,-3383000000.0,,4000000.0,-250000000.0,9138000000.0,39000000.0,636000000.0,-1000000000.0,158000000.0,,7278000000.0,12191000000.0,850000000.0,20210000000.0,,9000000.0,-138000000.0,2124000000.0,1687000000.0,342100000.0,4752000000.0,-3000000.0,2628000000.0,626000000.0,4.9,,4585000000.0,20210000000.0,12000000.0,7478000000.0,84000000.0,2628000000.0,2105000000.0,2472000000.0,1687000000.0,-941000000.0,655000000.0,-76000000.0,9502000000.0,205000000.0,605000000.0,489000000.0,-76000000.0,2400000000.0,0.0,1583000000.0,10000000.0,119000000.0,16780000000.0,119000000.0,4585000000.0,7478000000.0,9138000000.0,3053000000.0,-81000000.0,462000000.0,850000000.0,26000000.0,-78000000.0,-340000000.0,1220000000.0,66000000.0,53000000.0,-1000000.0,-3383000000.0,805000000.0,164000000.0,43000000.0,89000000.0,6000000.0,-33000000.0,36000000.0,-3000000.0,,1220000000.0,346800000.0,1778000000.0,3094000000.0,2402000000.0,1272000000.0,6005000000.0,695000000.0,4.86,309000000.0,3992000000.0,164000000.0,45000000.0,344100000.0,872000000.0,-0.22,,0.0,1778000000.0,796000000.0,45000000.0,5161000000.0,59000000.0,,622000000.0,-10000000.0,3270000000.0,260000000.0,-652000000.0,617000000.0,4752000000.0,16780000000.0,489000000.0,1272000000.0,9502000000.0,86000000.0,3399000000.0,,-297000000.0,-251000000.0,18000000.0,14314000000.0,,118000000.0,3094000000.0,3094000000.0,342100000.0,590000000.0,2785000000.0,3094000000.0,-1674000000.0,6000000.0,,590000000.0,-1287000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,9000000.0,3744000000.0,,,,1.92,,1030000000.0,,,,,12000000000.0,-89000000.0,1563000000.0,,,652000000.0,1940000000.0,55000000.0,-266000000.0,,,,6423000000.0,,2925000000.0,,,,96000000.0,,,4000000.0,-500000000.0,,,-234000000.0,,,,,,903000000.0,20228000000.0,,-5000000.0,,2181000000.0,,342800000.0,4795000000.0,-2000000.0,2874000000.0,1250000000.0,,,4159000000.0,,-68000000.0,6889000000.0,,,,,,,660000000.0,652000000.0,,,612000000.0,883000000.0,652000000.0,,0.0,,,,,,,,9075000000.0,,,,660000000.0,10000000.0,-94000000.0,-1608000000.0,,66000000.0,,-12000000.0,,1232000000.0,689000000.0,,,,12000000.0,,,,1335000000.0,,,,,,,538000000.0,,-1154000000.0,,,,,197000000.0,1.9,,0.0,1829000000.0,849000000.0,,,-192000000.0,,,,,,,444000000.0,,16163000000.0,,1226000000.0,9740000000.0,,,,,,5000000.0,,,115000000.0,1940000000.0,1940000000.0,340200000.0,,3094000000.0,,,6000000.0,,655000000.0,-1240000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,11000000.0,3831000000.0,,,,1.98,,1074000000.0,,,,,11735000000.0,-76000000.0,1600000000.0,,,666000000.0,1628000000.0,-8000000.0,-264000000.0,,,,6119000000.0,,3547000000.0,,,,88000000.0,,,1000000.0,-500000000.0,,,-189000000.0,,,,,,932000000.0,20633000000.0,,15000000.0,,2231000000.0,,338900000.0,4675000000.0,0.0,2878000000.0,1224000000.0,,,3785000000.0,,-27000000.0,6069000000.0,,,,,,,668000000.0,666000000.0,,,620000000.0,854000000.0,666000000.0,,-850000000.0,,,,,,,,8188000000.0,,,,1350000000.0,0.0,-87000000.0,-774000000.0,,64000000.0,,0.0,,1174000000.0,704000000.0,,,,26000000.0,,,,1320000000.0,,,,,,,620000000.0,,-312000000.0,,,,,228000000.0,1.97,,,1783000000.0,894000000.0,,,-96000000.0,,,,,,,533000000.0,,15523000000.0,,1177000000.0,9404000000.0,,,,,,5000000.0,,,116000000.0,1628000000.0,1628000000.0,336700000.0,,1940000000.0,,,6000000.0,,623000000.0,-1530000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,11000000.0,3613000000.0,,,,1.91,,1014000000.0,,,,,11773000000.0,-93000000.0,1517000000.0,,,638000000.0,1589000000.0,-44000000.0,-262000000.0,,,,5940000000.0,,3663000000.0,,,,137000000.0,,,1000000.0,-500000000.0,,,111000000.0,,,,,,889000000.0,20938000000.0,,-30000000.0,,2096000000.0,,335300000.0,4655000000.0,-2000000.0,2777000000.0,1268000000.0,,,3542000000.0,,-27000000.0,6054000000.0,,,,,,,628000000.0,638000000.0,,,581000000.0,853000000.0,638000000.0,,-1000000.0,,,,,,,,8110000000.0,,,,1350000000.0,1000000.0,-101000000.0,-761000000.0,,64000000.0,,1000000.0,,1181000000.0,707000000.0,,,,10000000.0,,,,1338000000.0,,,,,,,844000000.0,,-39000000.0,,,,,197000000.0,1.9,,,1799000000.0,835000000.0,,,86000000.0,,,,,,,743000000.0,,15319000000.0,,1130000000.0,9379000000.0,,,,,,3000000.0,,,115000000.0,1589000000.0,1589000000.0,333300000.0,,1628000000.0,,,6000000.0,,576000000.0,-1589000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,,9000000.0,3580000000.0,-11000000.0,2563000000.0,,1.84,1504000000.0,994000000.0,649000000.0,1351000000.0,51000000.0,215000000.0,11612000000.0,-67000000.0,1484000000.0,,8604000000.0,607000000.0,1504000000.0,-49000000.0,-332000000.0,34000000.0,,689000000.0,5778000000.0,2580000000.0,3542000000.0,,-1677000000.0,5233000000.0,68000000.0,-3442000000.0,,4000000.0,-500000000.0,8070000000.0,-46000000.0,24000000.0,-2000000000.0,-288000000.0,,5778000000.0,11612000000.0,860000000.0,21217000000.0,,54000000.0,-60000000.0,2096000000.0,2563000000.0,331600000.0,4633000000.0,0.0,2622000000.0,649000000.0,7.65,,3254000000.0,21217000000.0,14000000.0,6029000000.0,22000000.0,2622000000.0,2447000000.0,3094000000.0,2563000000.0,-1124000000.0,624000000.0,607000000.0,9092000000.0,215000000.0,578000000.0,457000000.0,607000000.0,2391000000.0,0.0,831000000.0,10000000.0,127000000.0,14870000000.0,127000000.0,3254000000.0,6029000000.0,8070000000.0,3542000000.0,-108000000.0,461000000.0,1351000000.0,11000000.0,-82000000.0,-821000000.0,1318000000.0,63000000.0,51000000.0,0.0,-3442000000.0,689000000.0,707000000.0,16000000.0,68000000.0,6000000.0,-16000000.0,40000000.0,0.0,,1318000000.0,337100000.0,1791000000.0,1504000000.0,2811000000.0,1084000000.0,6164000000.0,809000000.0,7.6,-85000000.0,4112000000.0,707000000.0,,335000000.0,209000000.0,1.83,,0.0,1791000000.0,816000000.0,,5233000000.0,142000000.0,,-1590000000.0,-4000000.0,3394000000.0,257000000.0,-1000000.0,727000000.0,4633000000.0,14870000000.0,457000000.0,1084000000.0,9092000000.0,32000000.0,3584000000.0,,-364000000.0,-325000000.0,3000000.0,14768000000.0,,115000000.0,1504000000.0,1504000000.0,329800000.0,524000000.0,1589000000.0,1504000000.0,-3964000000.0,6000000.0,,524000000.0,-1677000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,10000000.0,3552000000.0,,,,1.82,,896000000.0,,,,,12126000000.0,-72000000.0,1493000000.0,,,597000000.0,1755000000.0,48000000.0,-328000000.0,,,,6075000000.0,,3961000000.0,,,,79000000.0,,,4000000.0,-375000000.0,,,-124000000.0,,,,,,839000000.0,21488000000.0,,22000000.0,,2059000000.0,,329600000.0,4621000000.0,,2715000000.0,1228000000.0,,,3196000000.0,,-32000000.0,5981000000.0,,,,,,,654000000.0,597000000.0,,,611000000.0,962000000.0,597000000.0,,-650000000.0,,,,,,,,8165000000.0,,,,1760000000.0,11000000.0,-77000000.0,-295000000.0,,63000000.0,,-11000000.0,,1274000000.0,727000000.0,,,,14000000.0,,,,1346000000.0,,,,,,,616000000.0,,251000000.0,,,,,193000000.0,1.81,,-4000000.0,1765000000.0,790000000.0,,,-106000000.0,,,,,,,539000000.0,,15326000000.0,,1044000000.0,9251000000.0,,,,,,7000000.0,,,110000000.0,1755000000.0,1755000000.0,327300000.0,,1504000000.0,,,6000000.0,,568000000.0,-1642000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,12000000.0,3609000000.0,,,,1.92,,921000000.0,,,,,12092000000.0,-79000000.0,1510000000.0,,,623000000.0,1677000000.0,-28000000.0,-326000000.0,,,,6289000000.0,,2188000000.0,,,,53000000.0,,,2000000.0,-375000000.0,,,-78000000.0,,,,,,871000000.0,21788000000.0,,17000000.0,,2099000000.0,,326600000.0,4503000000.0,,2629000000.0,1207000000.0,,,3091000000.0,,43000000.0,7809000000.0,,,,,,,639000000.0,623000000.0,,,598000000.0,950000000.0,623000000.0,,-700000000.0,,,,,,,,9904000000.0,,,,,13000000.0,-77000000.0,-675000000.0,,55000000.0,,-1000000.0,,1234000000.0,683000000.0,,,,9000000.0,,,,1256000000.0,,,,,,,685000000.0,,-78000000.0,,,93000000.0,,202000000.0,1.91,,0.0,1717000000.0,825000000.0,,,-10000000.0,,,,,,,608000000.0,,15187000000.0,,928000000.0,8898000000.0,,,,,,8000000.0,,,107000000.0,1677000000.0,1677000000.0,324800000.0,,1755000000.0,,,6000000.0,,512000000.0,-1697000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,,10000000.0,3479000000.0,,,,2.05,,932000000.0,,,,,11990000000.0,-69000000.0,1472000000.0,,,660000000.0,1825000000.0,-5000000.0,-323000000.0,,,,6245000000.0,,2223000000.0,,,,61000000.0,,,1000000.0,-375000000.0,,,147000000.0,,,,,,868000000.0,22104000000.0,,8000000.0,,2007000000.0,,324000000.0,4430000000.0,1000000.0,2499000000.0,1229000000.0,,,2966000000.0,,20000000.0,7643000000.0,,,,,,,604000000.0,660000000.0,,,566000000.0,946000000.0,660000000.0,,0.0,,,,,,,,9767000000.0,,,,,26000000.0,-90000000.0,-671000000.0,,52000000.0,,0.0,,1223000000.0,716000000.0,,,,26000000.0,,,,1209000000.0,,,,,,,920000000.0,,148000000.0,,,96000000.0,,182000000.0,2.04,,0.0,1693000000.0,842000000.0,,,78000000.0,,,,,,,830000000.0,,14960000000.0,,890000000.0,8715000000.0,,,,,,1000000.0,,,104000000.0,1825000000.0,1825000000.0,322300000.0,,1677000000.0,,,6000000.0,,493000000.0,-1798000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
