date,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,trailingPretaxIncome,quarterlyResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,trailingPurchaseOfBusiness,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,trailingChangeInWorkingCapital,annualGoodwill,annualCapitalStock,annualSaleOfInvestment,annualStockBasedCompensation,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyCashDividendsPaid,annualOperatingIncome,annualNetPPE,trailingGrossProfit,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyDilutedEPS,quarterlyDilutedAverageShares,annualEbitda,annualBasicEPS,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualEndCashPosition,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,trailingOperatingIncome,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,annualDilutedEPS,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyEbitda,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentAssets,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDeferredRevenue,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyTotalRevenue,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyBasicEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,trailingChangeInInventory,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
2015-03-31,,385100000.0,385100000.0,397800000.0,80000000.0,,-478900000.0,4385300000.0,937200000.0,,,,,2700400000.0,,165800000.0,,,,,,2538000000.0,,18732900000.0,1988600000.0,-35900000.0,1898800000.0,1500800000.0,,0.0,,8400000.0,,,10696200000.0,3222900000.0,,,,,,,,,,,-60800000.0,,,,,,,416300000.0,,864600000.0,,,,873000000.0,,0.96,401400000.0,,,410200000.0,,1343500000.0,,,,-124700000.0,,,,108400000.0,,,,4160600000.0,,32900000.0,,21942500000.0,-17200000.0,,,,,35676800000.0,385100000.0,13622500000.0,41857300000.0,3868900000.0,,,,,-1846600000.0,,-500000000.0,39100000.0,2000000.0,,,,,,,519300000.0,,,,,870700000.0,827600000.0,-622200000.0,,-102400000.0,,,,,,,,906700000.0,900000.0,,19914800000.0,,28200000.0,,,-81300000.0,,1930200000.0,-394300000.0,34800000.0,864600000.0,,6861000000.0,,,1410900000.0,6180500000.0,,5300000.0,,332900000.0,,916000000.0,,,,-3100000.0,10732100000.0,2384200000.0,-298600000.0,-851400000.0,,382000000.0,15081500000.0,,3918800000.0,,,,,-1484700000.0,-100400000.0,-97200000.0,,,,0.97,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,511600000.0,511600000.0,398400000.0,764900000.0,,-96200000.0,4330500000.0,940300000.0,,,,,2740600000.0,,174600000.0,,,,,,2631000000.0,,18806900000.0,2222000000.0,-17400000.0,1962300000.0,1546300000.0,,0.0,,2000000.0,,,10663700000.0,3134900000.0,,,,,,,,,,,-59700000.0,,,,,,,419700000.0,,768400000.0,,,,770400000.0,,1.27,401500000.0,,,410600000.0,,864600000.0,,,,-77000000.0,,,,102900000.0,,,,3359800000.0,,9800000.0,,21094600000.0,669600000.0,,,,,35537800000.0,511600000.0,13383700000.0,41774400000.0,3991800000.0,,,,,-1595100000.0,,0.0,41000000.0,7300000.0,,,,,,,616200000.0,,,,,872900000.0,819000000.0,-70800000.0,,-115600000.0,,,,,,,,1026200000.0,14700000.0,,20679800000.0,,31100000.0,,,-40800000.0,,2048900000.0,-75000000.0,-13100000.0,768400000.0,,6100400000.0,,,1432700000.0,6236600000.0,,29800000.0,,334300000.0,,928300000.0,,,,-8000000.0,11183700000.0,2406900000.0,0.0,-703300000.0,,503600000.0,14994200000.0,,4270900000.0,,,,,-1584900000.0,-828900000.0,-95300000.0,,,,1.28,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,476100000.0,477300000.0,399000000.0,743900000.0,,-265000000.0,4283900000.0,967600000.0,,,,,2701100000.0,,171600000.0,,,,,,2543900000.0,,18746300000.0,2132200000.0,-16900000.0,1987200000.0,1545500000.0,,0.0,,2000000.0,,,10277900000.0,3031700000.0,,,,,,,,,,,-60200000.0,,,,,,,427700000.0,,503400000.0,,,,505400000.0,,1.18,402000000.0,,,411400000.0,,768400000.0,,,,55800000.0,,,,100600000.0,,,,3034000000.0,,7000000.0,,20296900000.0,642900000.0,,,,,35121200000.0,476100000.0,13015100000.0,41147100000.0,4031900000.0,,,,,-1886400000.0,,0.0,51400000.0,500000.0,,,,,,,578400000.0,,,,,989400000.0,783300000.0,-130800000.0,,-67900000.0,,,,,,,,996400000.0,400000.0,,20850200000.0,,32500000.0,,,-53200000.0,,1991000000.0,-106700000.0,-48600000.0,503400000.0,,5735100000.0,,,1412600000.0,6025900000.0,,41300000.0,,320900000.0,,911100000.0,,,,-9200000.0,11599700000.0,2392200000.0,-7400000.0,-926300000.0,,468100000.0,14561800000.0,,4123200000.0,,,,,-1639700000.0,-817800000.0,-101000000.0,,,,1.19,,,,,,,,,,,,,,,,,,,,,
2015-12-31,-1087400000.0,602600000.0,606300000.0,399500000.0,1228100000.0,,-51300000.0,4030000000.0,1312000000.0,,11473900000.0,,126400000.0,3048400000.0,,180300000.0,2622600000.0,40999100000.0,,,21394000000.0,2544900000.0,4101200000.0,18827600000.0,2439900000.0,-60600000.0,1991700000.0,1741900000.0,1688200000.0,0.0,1991700000.0,,,12142300000.0,11473900000.0,2622600000.0,2544900000.0,,,18827600000.0,411900000.0,12000000.0,125000000.0,0.0,-1997300000.0,-130800000.0,-59900000.0,2451500000.0,2448800000.0,,,452100000.0,12758300000.0,424500000.0,16965400000.0,452100000.0,2816900000.0,15503900000.0,-2700000.0,452100000.0,822200000.0,1.5,402400000.0,4039500000.0,4.96,411900000.0,-2491300000.0,503400000.0,,452100000.0,,-3500000.0,,,,103000000.0,,4113700000.0,12000000.0,1052800000.0,452100000.0,8300000.0,1936400000.0,19605100000.0,1098700000.0,212500000.0,,,4030000000.0,35346700000.0,602600000.0,12758300000.0,40999100000.0,4113700000.0,,,1312000000.0,-511800000.0,-1997300000.0,5731200000.0,0.0,212500000.0,2200000.0,,-1664900000.0,3724100000.0,,-422900000.0,-149400000.0,737600000.0,-500000000.0,,,5652400000.0,663700000.0,822200000.0,373900000.0,4.92,-225900000.0,,1741900000.0,58000000.0,1975400000.0,3048400000.0,398700000.0,,1110200000.0,-4000000.0,,21394000000.0,-891400000.0,33200000.0,414900000.0,-3780200000.0,34600000.0,,2212600000.0,-511400000.0,24200000.0,452100000.0,,4101200000.0,,35346700000.0,1475000000.0,5652400000.0,692300000.0,50000000.0,663700000.0,317900000.0,8182700000.0,968700000.0,-449900000.0,-43900000.0,19605100000.0,-23600000.0,12142300000.0,2448800000.0,-388600000.0,-1299200000.0,,582700000.0,15503900000.0,-140700000.0,4652500000.0,,1980300000.0,,401900000.0,-1664900000.0,-744200000.0,-129400000.0,317900000.0,,-240600000.0,1.51,-694600000.0,1343500000.0,8782700000.0,1975400000.0,2394000000.0,1052800000.0,,,,,,,,,,,,,,,
2016-03-31,,402200000.0,402300000.0,395800000.0,289100000.0,,374700000.0,4052500000.0,1060300000.0,,,,,2939800000.0,,176500000.0,,,,,,2668300000.0,,19632500000.0,2235900000.0,-50100000.0,2154900000.0,1670600000.0,,50000000.0,,,,,11653000000.0,2694000000.0,,,,,,,,,,,-60300000.0,,,,,,,416100000.0,,826800000.0,,,,826800000.0,,1.01,398700000.0,,,413300000.0,,452100000.0,,,,-29900000.0,,,,106200000.0,,,,3383000000.0,,26800000.0,,22028300000.0,174000000.0,,,,,36413700000.0,402200000.0,13237800000.0,42952700000.0,4231000000.0,,,,,-1866700000.0,,-1000000000.0,55700000.0,,,,,,,,568500000.0,,,,,889000000.0,853000000.0,-465600000.0,,-88800000.0,,,,,,,,945300000.0,2200000.0,,20924400000.0,,33400000.0,,,-56200000.0,,2058900000.0,-1139300000.0,34800000.0,826800000.0,,6322800000.0,,,1490400000.0,6539000000.0,,26600000.0,,360500000.0,,991900000.0,,,,20700000.0,12485200000.0,2483100000.0,-1032400000.0,-1400000.0,,423000000.0,15705500000.0,,4294800000.0,,,,,-1747900000.0,1188000000.0,-115100000.0,,,,1.02,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,516600000.0,516800000.0,393900000.0,889500000.0,,-163700000.0,3829400000.0,1081800000.0,,,,,3012300000.0,,182400000.0,,,,,,2709100000.0,,19546800000.0,2349400000.0,-46300000.0,2086300000.0,1785500000.0,,47900000.0,,,,,11631900000.0,2481500000.0,,,,,,,,,,,-59100000.0,,,,,,,435100000.0,,663100000.0,,,,663100000.0,,1.3,396700000.0,,,414000000.0,,826800000.0,,,,-65100000.0,,,,118800000.0,,,,2515900000.0,,4200000.0,,20989500000.0,774700000.0,,,,,35922400000.0,516600000.0,12842200000.0,42253400000.0,4271100000.0,,,,,-2082100000.0,,0.0,21800000.0,,,,,,,,673000000.0,,,,,872500000.0,846500000.0,109300000.0,,-215700000.0,,,,,,,,1075000000.0,-8900000.0,,21263900000.0,,33700000.0,,,30300000.0,,2185800000.0,-108700000.0,5100000.0,663100000.0,,5528200000.0,,,1512800000.0,6331000000.0,,44400000.0,,358500000.0,,992400000.0,,,,4300000.0,12942500000.0,2451600000.0,-700000.0,-1631000000.0,,521100000.0,15461300000.0,,4535200000.0,,,,,-1819500000.0,-889200000.0,-114800000.0,,,,1.31,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,473500000.0,473500000.0,394700000.0,771800000.0,,1306900000.0,4151800000.0,1104600000.0,,,,,3287800000.0,,183300000.0,,,,,,2895100000.0,,21580000000.0,2327200000.0,-65200000.0,2390900000.0,1830200000.0,,24600000.0,,,,,16940400000.0,2715000000.0,,,,,,,,,,,-59800000.0,,,,,,,433000000.0,,1970000000.0,,,,1970000000.0,,1.19,397400000.0,,,415000000.0,,663100000.0,,,,-17400000.0,,,,113300000.0,,,,1972100000.0,,10300000.0,,26352100000.0,690800000.0,,,,,39806300000.0,473500000.0,14522400000.0,48010700000.0,4464800000.0,,,,,-2154700000.0,,0.0,23700000.0,,,,,,,,596000000.0,,,,,948400000.0,941700000.0,12900000.0,,-210300000.0,,,,,,,,974200000.0,3500000.0,,21658600000.0,,34900000.0,,,48200000.0,,2163700000.0,-4196000000.0,26200000.0,1970000000.0,,5259900000.0,,,1567700000.0,8204400000.0,,63800000.0,,492200000.0,,1042800000.0,,,,-45600000.0,13356500000.0,2599300000.0,-4119900000.0,-674700000.0,,427900000.0,21092200000.0,,4490900000.0,,,,,-1865500000.0,4753300000.0,-81000000.0,,,,1.2,,,,,,,,,,,,,,,,,,,,,
2016-12-31,-5532100000.0,629500000.0,632700000.0,394600000.0,1205900000.0,,-1183800000.0,4144000000.0,1008500000.0,,15372400000.0,,221800000.0,3525500000.0,,212600000.0,2557400000.0,45836700000.0,,,21539300000.0,3048500000.0,4781000000.0,21327800000.0,2546600000.0,-31700000.0,2213300000.0,2032800000.0,1758000000.0,12800000.0,2213300000.0,,,13926900000.0,15372400000.0,2557400000.0,3048500000.0,,,21327800000.0,415100000.0,81200000.0,133500000.0,0.0,-2636300000.0,-193300000.0,-59200000.0,2638400000.0,2577800000.0,,,786200000.0,13969000000.0,473800000.0,18274100000.0,786200000.0,3156300000.0,19516400000.0,55500000.0,786200000.0,926200000.0,1.59,397000000.0,4251500000.0,5.12,415100000.0,2860600000.0,1970000000.0,,786200000.0,,-239800000.0,,,,131300000.0,,4415500000.0,74400000.0,1255500000.0,786200000.0,-1500000.0,2023900000.0,24297400000.0,1072400000.0,165400000.0,,,4144000000.0,38883100000.0,629500000.0,13969000000.0,45836700000.0,4415500000.0,,,1008500000.0,-598200000.0,-2636300000.0,6176600000.0,-250000000.0,165400000.0,,,-1837700000.0,4043800000.0,,-444400000.0,-352200000.0,800900000.0,-1250000000.0,,,6953600000.0,905600000.0,926200000.0,94800000.0,5.09,-83400000.0,,2032800000.0,39800000.0,2021800000.0,3525500000.0,394800000.0,,1257000000.0,77600000.0,,21539300000.0,334100000.0,31500000.0,469600000.0,-4334200000.0,75500000.0,,2406600000.0,-88100000.0,-10600000.0,786200000.0,,4781000000.0,,38883100000.0,1605700000.0,6953600000.0,754800000.0,87000000.0,905600000.0,485900000.0,8815000000.0,1016700000.0,-248600000.0,-1400000.0,24297400000.0,19200000.0,13926900000.0,2577800000.0,-35400000.0,-2027100000.0,,651900000.0,19516400000.0,97800000.0,4953200000.0,,2025300000.0,,397400000.0,-1837700000.0,-2191500000.0,-133500000.0,485900000.0,,-238400000.0,1.6,-5188400000.0,452100000.0,9459100000.0,2021800000.0,2711900000.0,1255500000.0,,,,,,,,,,,,,,,
2017-03-31,,551400000.0,551400000.0,391000000.0,361500000.0,,-73900000.0,3927100000.0,1020200000.0,,,,,3420500000.0,,215400000.0,,,,,,3096500000.0,,21560300000.0,2447200000.0,-26100000.0,2327100000.0,1768400000.0,,58200000.0,,,,,15188400000.0,2463400000.0,,,,,,,,,,,-59100000.0,,,,,,,464500000.0,,713300000.0,,,,713300000.0,,1.4,394100000.0,,,416400000.0,,810800000.0,,,,-18000000.0,,,,135400000.0,,,,1882400000.0,,0.0,,24418400000.0,268100000.0,,,,,38965500000.0,551400000.0,13821700000.0,46213600000.0,4512700000.0,,,,,-2473500000.0,,-500000000.0,82200000.0,11700000.0,,,,,,,645900000.0,,,,,1111200000.0,1031000000.0,-618200000.0,,-127300000.0,,,,,,,,1102800000.0,11100000.0,,21795200000.0,,33000000.0,,,-105100000.0,,2317800000.0,-381900000.0,114000000.0,736900000.0,,5302900000.0,,,1671900000.0,7248100000.0,,92000000.0,,538900000.0,,1089000000.0,,,,-48500000.0,14419400000.0,2563300000.0,-300700000.0,-2498500000.0,,502900000.0,19115500000.0,,4765000000.0,,,,,-1949400000.0,-119300000.0,-93400000.0,,,,1.41,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,611600000.0,612200000.0,390000000.0,848400000.0,,-107600000.0,3790600000.0,1040400000.0,,,,,3535400000.0,,221600000.0,,,,,,3258300000.0,,21845500000.0,2578300000.0,-32600000.0,2422200000.0,1921200000.0,,40900000.0,,,,,15255700000.0,2320400000.0,,,,,,,,,,,-58700000.0,,,,,,,478200000.0,,611000000.0,,,,611000000.0,,1.56,393300000.0,,,416900000.0,,736900000.0,,,,-108600000.0,,,,133600000.0,,,,1540400000.0,,0.0,,24122100000.0,760400000.0,,,,,39061200000.0,611600000.0,13575600000.0,46513700000.0,4688000000.0,,,,,-2256100000.0,,-250000000.0,89900000.0,4800000.0,,,,,,,774000000.0,,,,,1161000000.0,982200000.0,-125900000.0,,-171500000.0,,,,,,,,1237400000.0,-2300000.0,,22391600000.0,,38200000.0,,,-41000000.0,,2411700000.0,-95400000.0,-65000000.0,629300000.0,,5075800000.0,,,1637700000.0,7452500000.0,,55600000.0,,542100000.0,,1035200000.0,,,,13400000.0,14972300000.0,2599700000.0,-6300000.0,-2821100000.0,,625600000.0,19046300000.0,,4990000000.0,,,,,-2088300000.0,-963000000.0,-88000000.0,,,,1.57,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,533900000.0,533900000.0,396200000.0,928600000.0,,128800000.0,5021800000.0,1051200000.0,,,,,4269000000.0,,218100000.0,,,,,,3657000000.0,,25128900000.0,2685700000.0,-72400000.0,3125500000.0,2272200000.0,,1698900000.0,,,,,19230400000.0,3134600000.0,,,,,,,,,,,-59300000.0,,,,,,,516800000.0,,741100000.0,,,,741100000.0,,1.34,399600000.0,,,428000000.0,,629300000.0,,,,-34100000.0,,,,156700000.0,,,,2762300000.0,,-1000000.0,,31283500000.0,817200000.0,,,,,47141300000.0,533900000.0,17029600000.0,55985300000.0,6085700000.0,,,,,-2182900000.0,,0.0,125700000.0,2000000.0,,,,,,,685300000.0,,,,,1320400000.0,1123800000.0,-18900000.0,,-184800000.0,,,,,,,,1154100000.0,-5700000.0,,24701800000.0,,44700000.0,,,-62200000.0,,2430500000.0,-6968300000.0,-49100000.0,758100000.0,,7031300000.0,,,1745200000.0,8844000000.0,,82300000.0,,747300000.0,,1122100000.0,,,,-53300000.0,15445800000.0,3931600000.0,-6853200000.0,-3041200000.0,,480600000.0,24252200000.0,,5116200000.0,,,,,-2154100000.0,6080600000.0,-111400000.0,,,,1.35,,,,,,,,,,,,,,,,,,,,,
2017-12-31,-7729000000.0,528000000.0,530000000.0,401000000.0,1866500000.0,,602700000.0,5307000000.0,1133000000.0,,18873000000.0,,349000000.0,4861000000.0,,233000000.0,2766000000.0,56589000000.0,,,25413000000.0,3879000000.0,6996000000.0,25290000000.0,3250000000.0,6000000.0,2971000000.0,2766000000.0,2033000000.0,-300000.0,2971000000.0,,,15914000000.0,18873000000.0,2766000000.0,3879000000.0,,,25290000000.0,428000000.0,22000000.0,159000000.0,1690000000.0,-2003000000.0,-125000000.0,-59900000.0,3065000000.0,4047000000.0,,,1335000000.0,16684000000.0,573500000.0,20918000000.0,1335000000.0,4005000000.0,24180000000.0,274000000.0,1335000000.0,1428000000.0,1.3,405000000.0,5054000000.0,5.64,428000000.0,3854000000.0,758100000.0,,1361000000.0,,-201300000.0,,,,166000000.0,,6339000000.0,-2000000.0,2135000000.0,1335000000.0,-2000000.0,2429000000.0,31176000000.0,1651300000.0,,,,5307000000.0,47154000000.0,528000000.0,16684000000.0,56589000000.0,6339000000.0,,,1133000000.0,-1089000000.0,-2003000000.0,6892000000.0,0.0,,3500000.0,,-2292000000.0,4410000000.0,,-508000000.0,-362000000.0,960000000.0,-750000000.0,,,9435000000.0,1250000000.0,1428000000.0,1248000000.0,5.59,-605400000.0,,2766000000.0,-3000000.0,2225000000.0,4861000000.0,395000000.0,,1559500000.0,-5100000.0,,25413000000.0,550000000.0,43100000.0,592000000.0,-11813000000.0,127300000.0,,2797000000.0,-283400000.0,274100000.0,1361000000.0,,6996000000.0,,47154000000.0,1837000000.0,9435000000.0,888000000.0,119100000.0,1250000000.0,719000000.0,9957000000.0,1163000000.0,485000000.0,201000000.0,31176000000.0,290000000.0,15914000000.0,4047000000.0,-65800000.0,-3452200000.0,,820000000.0,24180000000.0,-81000000.0,6047000000.0,,2228000000.0,,398000000.0,-2292000000.0,-1144300000.0,-215200000.0,719000000.0,,-237000000.0,1.32,-7226000000.0,811000000.0,10961000000.0,2225000000.0,3497000000.0,2135000000.0,,,,,,,,,,,,,,,
2018-03-31,,579000000.0,579000000.0,402000000.0,78000000.0,,-386000000.0,5262000000.0,1178000000.0,,,,,4259000000.0,,234000000.0,,,,,,3990000000.0,,25362000000.0,3144000000.0,-54000000.0,2891000000.0,1995000000.0,,39000000.0,,,,,18122000000.0,2606000000.0,,,,,,,,,,,-60000000.0,,,,,,,575000000.0,,950000000.0,,,,950000000.0,,1.43,406000000.0,,,429000000.0,,1361000000.0,,,,-71000000.0,,,,163000000.0,,,,2814000000.0,,-50000000.0,,30457000000.0,-40000000.0,,,,,46992000000.0,579000000.0,16393000000.0,56580000000.0,6520000000.0,,,,,-2042000000.0,,0.0,,,,,,,,,831000000.0,,,,,1757000000.0,1354000000.0,-1025000000.0,,-121000000.0,,,,,,,,1372000000.0,-6000000.0,,26123000000.0,,43000000.0,,,-124000000.0,,2709000000.0,-179000000.0,-94000000.0,975000000.0,,7073000000.0,,,1878000000.0,9588000000.0,,70000000.0,,909000000.0,,1200000000.0,,,,55000000.0,16542000000.0,4059000000.0,-57000000.0,-1577000000.0,,634000000.0,23384000000.0,,5853000000.0,,,,,-2461000000.0,-342000000.0,-118000000.0,,,,1.44,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,752000000.0,752000000.0,402796251.0,1444000000.0,,-19000000.0,5269000000.0,1177000000.0,,,,,4269000000.0,,242000000.0,,,,,,3911000000.0,,25120000000.0,3340000000.0,-9000000.0,2866000000.0,2094000000.0,,39000000.0,,,,,17709000000.0,2599000000.0,,,,,,,,,,,-69000000.0,,,,,,,571000000.0,,937000000.0,,,,937000000.0,,1.85,402796251.0,,,430000000.0,,975000000.0,,,,-26000000.0,,,,170000000.0,,,,1711000000.0,,0.0,,28958000000.0,1261000000.0,,,,,45929000000.0,752000000.0,15680000000.0,55403000000.0,6474000000.0,,,,,-2491000000.0,,0.0,,,,,,,,,954000000.0,,,,,1760000000.0,1359000000.0,15000000.0,,22000000.0,,,,,,,,1547000000.0,-1000000.0,,26445000000.0,,48000000.0,,,-71000000.0,,2738000000.0,-185000000.0,74000000.0,956000000.0,,5980000000.0,,,1784000000.0,9474000000.0,,84000000.0,,816000000.0,,1542000000.0,,,,54000000.0,17226000000.0,3952000000.0,-2000000.0,-2431000000.0,,806000000.0,22978000000.0,,6078000000.0,,,,,-2522000000.0,-1006000000.0,-183000000.0,,,,1.87,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,709000000.0,709000000.0,402576382.0,1220000000.0,,155000000.0,5232000000.0,1173000000.0,,,,,4182000000.0,,240000000.0,,,,,,3852000000.0,,25142000000.0,3305000000.0,46000000.0,2982000000.0,2041000000.0,,19000000.0,,,,,17760000000.0,2550000000.0,,,,,,,,,,,-69000000.0,,,,,,,563000000.0,,1098000000.0,,,,1098000000.0,,1.75,402576382.0,,,431000000.0,,956000000.0,,,,33000000.0,,,,162000000.0,,,,1014000000.0,,-1000000.0,,28188000000.0,1047000000.0,,,,,45512000000.0,709000000.0,15219000000.0,55078000000.0,6605000000.0,,,,,-2519000000.0,,-250000000.0,,,,,,,,,885000000.0,,,,,1634000000.0,1344000000.0,106000000.0,,-218000000.0,,,,,,,,1535000000.0,2000000.0,,26890000000.0,,46000000.0,,,-138000000.0,,2615000000.0,-168000000.0,-25000000.0,1111000000.0,,5196000000.0,,,1730000000.0,9566000000.0,,60000000.0,,797000000.0,,1490000000.0,,,,101000000.0,17866000000.0,3978000000.0,0.0,-1882000000.0,,810000000.0,22992000000.0,,5920000000.0,,,,,-2627000000.0,-876000000.0,-173000000.0,,,,1.76,,,,,,,,,,,,,,,,,,,,,
